Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Ngewa Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,305,309,280,29.0,0,2,18,0,2,0.0,0.0,,305,0.0,,90,2026-01-29 12:00:26,2026-01-29 13:30:28,,The food was delicious,Queue was transitioning well from class to class,We had 18 failed taps today Which is a decrease from 12 yesterday,We had 309 meals served Which is an increase from 300 yesterday,@Ngewa primary school.
Githunguri kitchen,Thuita Primary,Ruiru-Githunguri,January,Primary,White,2026-01-29,Rice and Western,210,201,167,34.0,0,2,4,1,3,2.0,3.0,,200,0.0,,50,2026-01-29 12:35:45,2026-01-29 13:25:49,,Food was delicious,Queue management was smooth,Number of failed taps increased from 1 to 4 because some parents were unreachable,Number of actual meals decreased from 205 to 201 because some kids had insufficient balances,"@Tabitha SC,Thuita comprehensive school"
Githunguri kitchen,Ndireti Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,205,197,171,26.0,0,2,14,0,0,2.0,3.0,,190,0.0,,45,2026-01-29 12:40:40,2026-01-29 13:25:44,,"The food was delicious,",I managed the queue  well.,We had 14 failed taps an increase  compared to 5 of yesterday,We had 197 actual taps a decrease  compared to 203 of yesterday turn out was low.,@SC Sharon _Ndireti primary
Githunguri kitchen,Miiri Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,445,430,383,47.0,0,3,32,0,1,0.0,3.0,,435,0.0,,60,2026-01-29 12:30:46,2026-01-29 13:30:54,,The food was hot and delicious.,Queue was well organized and managed by prefects and me.,Failed taps increased from 31 to 32 due to parents not topping up on time.,"The number of meals served decreased from 442 to 430, due to delayed parent top-ups, an increase in failed taps, and lower student turnout.",@SC Daniel Ng'ang'a - Miiri Primary School
Githunguri kitchen,Nyaga Secondary,Githunguri 2,January,Secondary,White,2026-01-29,Rice and Western,385,390,390,0.0,0,3,25,1,11,0.0,0.0,,400,0.0,,30,2026-01-29 12:40:42,2026-01-29 13:10:49,,Food was hot and delicious,Line was manageable,"Had an increase from 16 to today's 25,, accounts had no funds","Had a rise from 382 to 390,,,8 more students turned up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
Githunguri kitchen,Githima Primary,Githunguri 1,January,Primary,White,2026-01-29,Rice and Western,275,273,247,26.0,4,2,1,0,2,1.0,1.0,,275,5.0,,70,2026-01-29 12:30:54,2026-01-29 13:40:58,,The food was delicious,I managed the queue with the help of the deputy headteacher.,We had 1 failed tap which is a decrease from yesterday's 2 failed taps.Parents topped up on time apart from one parent.,We had 273 actual meals served which is an increase from yesterday's 272 actual meals.,@Brenda kamawe Githima primary and junior secondary school
Githunguri kitchen,Nyaga Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,525,525,462,63.0,0,3,10,0,2,0.0,0.0,,500,0.0,,50,2026-01-29 12:40:32,2026-01-29 13:30:49,,The food was delicious,The line was well managed by the School Lead,The number of failed taps reduced from 13 to 10. Some accounts had not been topped up,The number of actual meals served increased from 518 to 525.Most accounts were topped up.,@SL Nyaga Primary and Junior School-Gladys
Githunguri kitchen,Gathiruini Primary,Githunguri 1,January,Primary,White,2026-01-29,Rice and Western,250,250,223,27.0,0,2,5,0,1,5.0,0.0,,250,0.0,,60,2026-01-29 12:30:47,2026-01-29 13:30:58,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 5 an increase from 0 this is because parents didn't top up their accounts on time,Actual meal served today were 250 a decrease from 253 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
Githunguri kitchen,Gathugu Primary,Ruiru-Githunguri,January,Primary,White,2026-01-29,Rice and Western,265,258,233,25.0,0,2,1,0,1,2.0,2.0,,260,0.0,,50,2026-01-29 12:50:47,2026-01-29 13:40:52,,Food was delicious,Queue was orderly,"Actual meals severed today were 258 compared to 263 of the previous tapping, few kids missed school","We had 1 failed taps, a parent forgot to top up their account on time",@SC Gathugu Comprehensive School
Githunguri kitchen,Kiawaiguru Primary,Githunguri 1,January,Primary,White,2026-01-29,Rice and Western,230,227,207,20.0,0,2,1,0,1,1.0,1.0,,230,2.0,,60,2026-01-29 12:30:00,2026-01-29 13:30:00,,Lunch was delicious.,Queue transtioned from class to class in an orderly way.,Failed taps increased from yesterday’s 0 to today 1.Parent didn’t top up despite reminding them.,Actual meals served decreased from yesterday’s 230 to today 227.A few pupils were absent,@ANN SC KIAWAIGURU PRIMARY SCHOOL
Githunguri kitchen,Kanjai Secondary,Githunguri 2,January,Secondary,White,2026-01-29,Rice and Western,190,196,196,0.0,0,2,6,0,1,0.0,0.0,,190,0.0,,30,2026-01-29 13:10:31,2026-01-29 13:40:53,,The meal was delicious and sweet.,Queue management was ordered by me.,"Actual meal served was 196 with an increase of 11, parents funded their accounts.","We had 06 failed taps, students didn't remind their parents to fund their accounts.","@mercy, tapper, kanjai secondary"
Githunguri kitchen,Matuguta Primary,Githunguri 1,January,Primary,White,2026-01-29,Rice and Western,480,471,426,45.0,2,3,20,0,1,2.0,3.0,,480,3.0,,59,2026-01-29 12:35:51,2026-01-29 13:35:00,,Food was delicious,Queue was well managed,Failed taps were 20 an increase of 8 taps from yesterday's 12 failed taps. Respective parents had not topped up.,Actual meals were 471 a decrease of 7 taps from yesterday's 478 actual meals. Some parents had not topped up the accounts.,@Matuguta primary
