Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Ndumberi Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,740,704,644,60.0,0,5,58,0,1,6.0,6.0,0.0,700,0.0,5,85,2026-02-24 12:00:03,2026-02-24 13:25:08,Expecting similar turn out as today,Food was delicious,Easy queue management,Today's failed taps were 58 compared to yesterday 50 some parents didn't top up today,Today successful taps were 644 compared to yesterday 690 there was a low turn out today kids were breaking for mid term today,@Ndumberi primary school
Kiambu kitchen,Karia Secondary,Githunguri 2,February,Secondary,White,2026-02-24,Rice and Greengrams,45,48,48,0.0,1,2,4,0,0,0.0,0.0,0.0,45,5.0,2,20,2026-02-24 12:45:35,2026-02-24 13:05:52,We expect a higher turn out next day,Food was delicious and enough,Line was well managed,The number of failed taps increased from 03 to 04,The number of successful taps increased from 44 to 48,@Simon Tapper Karia secondary
Kiambu kitchen,Githunguri Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,400,415,384,31.0,0,3,24,0,1,0.0,0.0,0.0,370,0.0,3,40,2026-02-24 12:40:52,2026-02-24 13:20:56,Being an opening day the turn up will be low,Food was good,Line was managed with the help of prefect on duty,"Failed taps were 24 a decrease from yesterday's 30,,,respective parents didn't manage to top up on time",Successful taps were 384 a decrease from yesterday's 391 due to low turn up,@SC- Githunguri Comprehensive
Kiambu kitchen,Ting'Ang'A Model,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,380,386,339,47.0,0,3,14,0,0,0.0,0.0,0.0,400,0.0,3,70,2026-02-24 12:20:41,2026-02-24 13:30:49,We expect our numbers to be back to normal on Monday.,Food was delicious,We had neat queues,"Our failed taps increased from 9 to 14,,most parents didn't top up on time.","Our successful taps decreased from 369 to 339,,kids turn out was low as they we're breaking for mid term in the afternoon.",@Faith Mueni (SC) Ting'ang'a model.
Kiambu kitchen,Karia Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,430,467,421,46.0,11,3,5,0,4,0.0,0.0,0.0,480,11.0,3,50,2026-02-24 12:25:37,2026-02-24 13:15:47,We expect a higher turn out on Monday being an opening day,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 20 to 5 due to early payments,Successful taps increased from 407 to 421 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
Kiambu kitchen,Kiababu Primary,Githunguri 1,February,Primary,White,2026-02-24,Rice and Greengrams,250,253,227,26.0,0,2,8,0,0,0.0,0.0,0.0,250,0.0,2,50,2026-02-24 12:40:01,2026-02-24 13:30:07,Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 12 to 9 as some managed to pay on Time,Successful taps decreased from 256 to 253 as some parents managed to pay on Time,@kiaibabu primary school
Kiambu kitchen,Njenga Karume Primary,Kiambu Regions,February,Primary,,2026-02-24,,170,185,169,,0,3,13,0,0,0.0,0.0,,200,0.0,3,80,2026-02-24 12:40:18,2026-02-24 14:00:25,Expecting a better turnout on 2nd March as it will be opening day.,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps decreased from 19 to 13 as more parents had topped up,Successful taps remained at 169,@Eliud Nderu Sc Njenga karume comprehensive
Kiambu kitchen,Ack Riabai Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,320,318,318,26.0,0,3,19,0,0,,0.0,0.0,0,0.0,3,59,2026-02-24 12:21:33,2026-02-24 13:20:40,Projection to b meet,Generally everything was modarate,It was well managed,Failed taps reduced,The successful taps reduced,@Camilla (SC) ACK RIABAI PRIMARY
Kiambu kitchen,Ak Magugu Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,385,374,336,38.0,0,3,15,0,3,2.8,3.3,0.0,385,0.0,3,60,2026-02-24 12:20:04,2026-02-24 13:20:14,We expect the same turnout on Monday.,The food was delicious,The queue was orderly with the help of the teacher on duty,The number of failed taps reduced from 20 to 15. Respective accounts had not been topped up,The number of successful taps increased from 315 to 336. There was a higher turnout today,@SC Margaret Maigua - Ak magugu comprehensive
Kiambu kitchen,Ngemwa Secondary,Githunguri 2,February,Secondary,White,2026-02-24,Rice and Greengrams,210,200,200,0.0,0,3,17,0,0,0.0,0.0,0.0,0,0.0,0,30,2026-02-24 12:40:54,2026-02-24 13:10:57,School is breaking for midterm today and will resume on 3rd March 2026.,Food was hot and delicious,Teacher on duty helped with line management,Number of failed taps increased from 13 to 17 students with insufficient balances reminded to top up their accounts,"Number of successful taps decreased from 201 to 200, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
Kiambu kitchen,Lioki Secondary,Githunguri 2,February,Secondary,White,2026-02-24,Rice and Greengrams,185,183,183,0.0,0,3,12,0,0,0.6,0.7,0.0,190,0.0,3,35,2026-02-24 13:20:37,2026-02-24 13:55:41,a higher number on Monday,The food was good,Queue was managed,Failed taps increase by 5 parents topped up their account,Successful taps increase by 17 parents topped up their account,@Ann Tapper St. Vincent secondary
Kiambu kitchen,St. Joseph Riabai Secondary,Kiambu Regions,February,Secondary,White,2026-02-24,Rice and Greengrams,150,115,115,0.0,0,3,10,0,0,0.0,0.0,0.0,0,0.0,0,40,2026-02-24 12:50:15,2026-02-24 13:30:21,We are breaking for midterm today.,Food was delicious,Queue was well managed by the help of the teacher.,Failed taps increased from 3 to 15. Many parents didn't remember to top up,Successful taps decreased from 132 to 115. Due to high number of insufficient funds and also not all students reported to school as we are anticipating midterm break.,@Kwamboka (T) St.?joseph riabai secondary
Kiambu kitchen,Cianda Secondary,Kiambu Regions,February,Secondary,White,2026-02-24,Rice and Greengrams,140,138,137,1.0,0,3,9,0,2,0.0,0.0,0.0,145,0.0,3,20,2026-02-24 13:00:34,2026-02-24 13:20:06,Optimistic about a higher turn out on Tuesday,Food was hot and delicious,Queue well managed,Failed taps decreased from 10 to 9,Successful taps increased from 136 to 137,@Valentine -Tapper Cianda Secondary
Kiambu kitchen,Ngemwa Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,190,200,179,21.0,0,2,10,0,0,0.0,0.0,0.0,200,0.0,2,40,2026-02-24 12:35:24,2026-02-24 13:15:28,We expect lower turnup on monday as it will be the first day of school after midterm.,Food was delicious and hot.,Line management was successful.,Failed taps increased from 3 to 10. Parents thought kids would close before lunch time.,Meals served decreased from 211 to 200 because of the high number of failed taps.,@SC Lucy - Ngemwa primary
Kiambu kitchen,St. Peters Ndumberi Secondary,Kiambu Regions,February,Secondary,White,2026-02-24,Rice and Greengrams,490,484,474,11.0,0,4,16,0,3,0.0,0.0,0.0,500,0.0,4,30,2026-02-24 13:00:06,2026-02-24 13:30:10,Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 16 compared to yesterdays which was 22=This is because many parents topped up.,Today's successful taps were 474 compared to yesterdays which was 466.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
Kiambu kitchen,Kiambaa Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,250,228,212,16.0,0,3,30,0,1,0.0,0.0,0.0,250,0.0,3,40,2026-02-24 12:45:35,2026-02-24 13:25:43,Expecting ahigher projection since it will be the first day of resuming back from midterm,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps remained as yesterday 30 due to delay in payments,Successful taps decreased from 244 to 228 due to low turn since pp1 and pp2 break for midterm yesterday without communication,@Tabitha wairimu
Kiambu kitchen,Gathanji Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,310,313,290,23.0,0,3,11,0,2,0.0,0.0,0.0,315,0.0,3,50,2026-02-24 12:30:10,2026-02-24 13:20:13,We have projected 315 coz it will be on an opening day,The food was delicious and nutritious,Queue was well managed,Failed taps were 11 a decrease from 14 parents did top up on time,Successful taps were 290 a decrease from 292 the turn out was low coz it was the last day at school,@SC Kepha Wangengi_Gathanji Comprehensive school
Kiambu kitchen,Maciri Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,380,393,353,40.0,0,3,25,0,2,0.0,0.0,0.0,0,0.0,0,95,2026-02-24 12:20:48,2026-02-24 13:55:59,The kids will break for midterm today.,Food was hot and delicious:kids enjoyed.,Queues were manageable,Failed taps increased to 25;most accounts had insufficient funds,Successful taps decreased to 353;turn out was low,@Claudiah(SC)Maciri Comprehensive
Kiambu kitchen,Mungai Chengecha Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Beans,500,467,395,72.0,0,3,35,0,0,5.0,6.0,0.0,580,0.0,3,50,2026-02-24 12:20:18,2026-02-24 13:10:22,Expecting normalcy in numbers once school reopen on Monday,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 40 to 37 ,some parents who had insufficient balances topped up","Decrease in successful taps from 435 to 397 , alot of kids missed school today",@sc mungai c pry
Kiambu kitchen,Kamondo Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,315,300,266,34.0,0,3,16,0,0,2.0,1.0,0.0,330,0.0,3,50,2026-02-24 12:40:20,2026-02-24 13:30:32,"Being on a monday, we expect  turn up to be high as we expect  most parents  to top up over the midterm break",The food was delicious,Queue was we managed by the school coordinator,16 failed taps a rise from 08 being the last day of tapping before  kids break  for midterm most parents did not top up  accounts,266 Successful taps a decrease  from 299 as turn up was a low and most parents did not top up,@SCwangengi -Kamondo primary school
Kiambu kitchen,Kiairia Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,220,215,197,18.0,0,2,7,0,1,0.0,0.0,0.0,220,3.0,2,40,2026-02-24 12:55:17,2026-02-24 13:35:34,We anticipate all kids to be present since it will be opening day.,The food was delicious,Queue was well managed.,Failed taps increased from 4 to 7. Respective parents didn't update their accounts.,Successful taps increased from 196 to 197.  More kids tapped today.,@SC Lilian - Kiairia comprehensive
Kiambu kitchen,Lioki Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,150,153,135,18.0,0,2,5,0,0,0.0,0.0,0.0,140,0.0,2,30,2026-02-24 12:50:38,2026-02-24 13:20:48,since we shall be resuming from midterm break most of the kids are usually absent hence we expect a lower turn up,food was hot and delicious,queue was well organized with the help of the teacher on duty,failed taps decreased by 3 as the parents remembered to top up their kids accounts,successful taps increased by 15 as more kids came for the meals,@SC Phoebe - Lioki Primary school
Kiambu kitchen,Riara Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,200,179,164,15.0,0,2,12,0,0,2.0,3.0,0.0,210,0.0,2,65,2026-02-24 12:20:07,2026-02-24 13:25:11,We expect a good turn out on opening day,Food was delicious and well cooked,Easy queue management,Failed taps have remained constant as yesterday's 12,Successful taps have reduced from 172 to 164 this is because turn out was low,@Jeniffer -(SC) Riara primary school
Kiambu kitchen,Kawaida Secondary,Kiambu Regions,February,Secondary,White,2026-02-24,Rice and Greengrams,90,89,89,0.0,5,3,7,0,0,0.0,0.0,0.0,100,5.0,3,20,2026-02-24 13:20:41,2026-02-24 13:40:46,We expect a higher turneout on Tuesday as we will be resuming from midterm,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 5 to 7 parents topped up late,Successful taps decreased from 90 to 89 parents topped up late,@Njeri kawaida secondary school
Kiambu kitchen,Hgm Ting'Ang'A Secondary,Kiambu Regions,February,Secondary,White,2026-02-24,Rice and Greengrams,95,77,74,3.0,0,2,12,0,0,0.0,0.0,0.0,80,0.0,2,10,2026-02-24 13:00:46,2026-02-24 13:10:55,Projection was not met,Food was delicious,Excellent queue management,Failed taps increased from 4 to 12 due to insufficient funds,Actual meals served decreased from 91 to 77 because its the last day and some students were absent,@Tapper-Hgm Ting'ang'a Sec Sch
Kiambu kitchen,Gatatha Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,160,140,117,23.0,0,2,10,0,2,5.0,6.0,0.0,150,0.0,2,30,2026-02-24 13:00:45,2026-02-24 13:30:50,We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 9 to 10 due to late payments,Actual meals served have decreased from 158 to 140 due to low turn out since it was the last day to midterm break,@Mourine mwangi-SC Gatatha primary
Kiambu kitchen,Ciiko Primary,Githunguri 1,February,Primary,White,2026-02-24,Rice and Greengrams,980,1001,925,76.0,0,5,12,0,2,0.0,0.0,0.0,990,0.0,5,60,2026-02-24 12:30:13,2026-02-24 13:30:19,We have inter  House games on Monday that will be held at Githunguri stadium. We expect turnout  same as school day. The Head teacher has assured she won't allow hawkers in the stadium.,Food was hot and delicious,Queue was Managered by teacher on duty.,Failed taps remained same as yesterday and previous day 12.,Actual meals served remaining the same as yesterday 1001.,@Ciiko Comprehensive school -SL- Samy Migwi
Kiambu kitchen,Chief Wandie Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,330,320,282,38.0,0,1,26,0,1,2.0,3.0,0.0,0,0.0,1,80,2026-02-24 12:40:00,2026-02-24 14:00:00,School breaks for midterm today.,Line management was excellent,Food was hot and delicious,26 failed taps compared to yesterday’s 12  an increase due to insufficient balances,320 actual meals served compared to yesterday’s 365 a decrease because most kids were absent today,@Washeke-SC-Chief Wandie Pri
Kiambu kitchen,Kawaida Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,1040,978,928,50.0,0,6,57,0,5,17.73,21.204,0.0,1040,0.0,6,65,2026-02-24 12:30:30,2026-02-24 13:35:37,Expecting lower turnout since kids will be reopening from midterm,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 54 to 57 due to late payment,Actual from 1040 to 978 due to low turnout and failed taps,@JULIA-SL KAWAIDA COMPREHENSIVE
Kiambu kitchen,Gathanji Secondary,Githunguri 2,February,Secondary,White,2026-02-24,Rice and Greengrams,60,55,55,0.0,0,2,3,0,0,1.5,1.7,0.0,55,0.0,2,10,2026-02-24 13:30:30,2026-02-24 13:40:41,Expecting a low turnout since students will be reopening from midterm .,Food was sweet and delicious.,The queue was well managed by the teacher on duty.,There was an increase in the number of failed taps from 1 to 3 since parents  did not top up their accounts on time.,There was a decrease in the number of succeful taps  from 60 yesterday  to 55 today  since there was low turnout today.,@Purity _ tapper Gathanji sec.
Kiambu kitchen,Kahunira Secondary,Githunguri 1,February,Secondary,White,2026-02-24,Rice and Greengrams,160,153,153,0.0,0,3,14,0,0,0.0,0.0,0.0,155,0.0,3,35,2026-02-24 12:50:01,2026-02-24 13:25:28,Expecting students who had failed taps to top up their account.,Food was hot and delicious,Line was well managed by TOD,"Failed taps increased from 7 to 14, parents didn't top up their account","Meal served today decrease from 164 to 153, parents didn't top up on time",@Tapper kahunira secondary
Kiambu kitchen,Loreto Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,400,359,318,41.0,0,3,30,0,0,10.25,12.3,0.0,400,0.0,3,55,2026-02-24 12:30:07,2026-02-24 13:25:15,Hopefully more parents will top up by 2 march in opening date from Midterm,Food was delicious,Queue was well managed,Increase in failed taps from 18 to 30 due most parents not topping up early.,Decrease in actual taps from 385 to 359 due most parents didn't top up early enough,@Fiona SC Loreto primary
Kiambu kitchen,Riara Secondary,Kiambu Regions,February,Secondary,White,2026-02-24,Rice and Greengrams,105,89,89,0.0,0,2,13,0,0,1.0,1.0,0.0,110,0.0,2,30,2026-02-24 13:10:00,2026-02-24 13:40:00,We expect a good turnout after mid term,Food was delicious students enjoyed the meal,"Insufficient balance was high today, more than 13 parents failed to top up",Successful tap decreased to 89 from yesterdays 97,Failed taps increased to 13 from yesterdays 8,@Tapper Riara Sec
Kiambu kitchen,Kahunira Primary,Githunguri 1,February,Primary,White,2026-02-24,Rice and Greengrams,720,731,665,66.0,0,4,18,0,3,0.0,0.0,0.0,730,0.0,4,55,2026-02-24 12:40:52,2026-02-24 13:35:59,"We are going for our midterm break today, opening date will be on 2nd March 2026 & and our projection will be 730 students.",Food was hot delicious & kids enjoyed green grams.,Queue management was well conducted by teacher on duty.,"Failed taps decreased from 26 to 18, majority of parents made timely payment.","731 actual meals served today,an increase from 714 served yesterday,being our closing date today(midterm)our turn out was great.",@Mwangi Mary Kahunira Comprehensive
Kiambu kitchen,Kamondo Secondary,Githunguri 2,February,Secondary,White,2026-02-24,Rice and Greengrams,130,118,118,0.0,0,2,13,0,0,0.0,0.0,0.0,135,0.0,2,29,2026-02-24 12:45:56,2026-02-24 13:15:02,Expecting  higher  turn out as we resume  back from midterm,Food  was tasty,Queue management was excellent,Increase from 3 to 13 as many accounts were insufficient,Decrease from 126 to 118 as turn out today was low,"@Esther, Tapper kamondo secondary school"
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,February,Secondary,,2026-02-24,,55,44,44,,0,3,6,0,0,0.0,0.0,,55,0.0,3,5,2026-02-24 13:00:01,2026-02-24 13:05:11,We expect a high turnout.,Food was hot and delicious,The Queue was well managed by the TOD,The number increased from 1 to 6 because of insufficient funds,The number reduced from 52 to 44 because of low turnout.,@Oness Tapper St. Joseph high-school Gathanga
Kiambu kitchen,Hgm Ting'Ang'A Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,520,458,453,5.0,0,3,57,0,0,10.0,10.0,0.0,0,0.0,0,70,2026-02-24 12:20:03,2026-02-24 13:30:05,Kids are breaking for midterm today.,Food was hot and delicious,Queue management was good,Failed taps decreased slightly from 58 to 57. A number of parents failed to top up on time.,Actual meals served decreased from 506 to 458. Turn up was low. It was the midterm date.,@SL Ting'ang'a HGM Primary
Kiambu kitchen,Kibubuti Primary,Kiambu Regions,February,Primary,White,2026-02-24,Rice and Greengrams,540,543,491,52.0,0,3,17,0,1,0.0,0.0,0.0,0,0.0,0,105,2026-02-24 12:25:12,2026-02-24 14:10:15,We are breaking for midterm today,Food was delicious,Line management was okay,Failed taps reduced from 18 to 17,Actual meals reduced from 547 to 543 due to low turnout,@Maureen mwaura SC kibubuti pry
Kiambu kitchen,Githunguri Tech Secondary,Githunguri 1,February,Secondary,White,2026-02-24,Rice and Greengrams,222,209,209,0.0,0,2,16,0,0,6.0,7.0,0.0,220,0.0,2,20,2026-02-24 13:10:20,2026-02-24 13:30:26,I except more students to top up on the first day after midterm,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 16 which is a increase compared from 7 to 16 parents didn't top up,The actual meal served today was 209 which is a decrease compared from 212 to 209 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
Githunguri kitchen,Gathaithi Primary,Githunguri 1,February,Primary,White,2026-02-24,Rice and Greengrams,480,457,403,54.0,0,3,37,0,1,5.75,6.9,,460,0.0,3,50,2026-02-24 12:40:27,2026-02-24 13:30:33,,Food was delicious,Queue was well managed by one teacher,Failed taps increased from 13 to 37. Parents failed to top up accounts.,Successful taps reduced from 476 to 457. Failed taps Increased.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Gikang'A Kageche Secondary,Githunguri 1,February,Secondary,White,2026-02-24,Rice and Greengrams,330,322,322,0.0,0,3,16,0,6,2.0,3.0,,300,0.0,3,40,2026-02-24 13:10:34,2026-02-24 13:50:38,,Stew was very delicious,Queue was well managed by TOD,Today's failed taps increased by 12 from 4 to 16.Parent didn't top up on time,"Today's successful taps decreased from 328 to 322,Parents didn't top up on time",@Pauline Gatimu
Githunguri kitchen,Kiawaiguru Primary,Githunguri 1,February,Primary,White,2026-02-24,Rice and Greengrams,220,215,192,23.0,0,2,1,0,0,1.0,2.0,,210,1.0,2,50,2026-02-24 12:30:00,2026-02-24 13:20:00,,Lunch was delicious.,Queue was oderly.,Failed taps reduced from yesterday’s 8 to today 1.I reminded parents and most of them topped up.,Actual meals served increased from yesterday’s 210 to today 215.A good number of pupils were present in school.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
Githunguri kitchen,Kanjai Secondary,Githunguri 2,February,Secondary,White,2026-02-24,Rice and Greengrams,200,188,188,0.0,0,2,5,0,2,2.0,3.0,,190,0.0,2,30,2026-02-24 13:10:53,2026-02-24 13:40:26,,The meal was delicious and sweet were satisfied .,Queue management was ordered by me and TOD.,"We had 188 successful meal served, students didn't show up today.","We had 5 failed taps, I advised the students to fund their accounts during the weekend .","@mercy, tapper, kanjai secondary"
Githunguri kitchen,Miguta Secondary,Githunguri 1,February,Secondary,White,2026-02-24,Rice and Greengrams,40,37,37,0.0,0,2,1,0,0,0.0,0.0,,40,0.0,2,30,2026-02-24 13:10:02,2026-02-24 13:40:21,,The food was delicious,The queue well managed,We had one failed tap... Card tapped had insufficient balance,There were 37 successful taps a decrease in 2...some students didn't turn up for lunch,"@Alex,Tapper Miguta Secondary"
Githunguri kitchen,Gathangari Primary,Githunguri 2,February,Primary,White,2026-02-24,Rice and Greengrams,390,395,354,41.0,0,3,10,0,1,8.0,0.0,,380,0.0,3,60,2026-02-24 12:00:39,2026-02-24 13:00:46,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps decreased slightly from 12 to 10.Some parents topped up on time but have urged kids to remind their parents to top up once we re open,Successful taps increased from 385 to 395.Kids turned up well and parents also topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
