Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Kigumo Secondary,Ruiru-Githunguri,January,Secondary,White,2026-01-20,Rice and Beans,105,106,106,0.0,0,2,8,0,0,0.0,0.0,,115,0,,40,2026-01-20 12:50:35,2026-01-20 13:30:44,,The food was delicious,The queue was well managed by the TOD,There were 8 failed taps today,"There weee 106  successful taps, an increase by one from yesterday's 105",@sc kibichoi primary school
Githunguri kitchen,Kigumo Primary,Ruiru-Githunguri,January,Primary,White,2026-01-20,Rice and Beans,180,183,162,21.0,0,2,11,1,0,0.0,0.0,,185,0,,43,2026-01-20 12:40:16,2026-01-20 13:23:27,,Food was delicious.,Line management was orderly assisted by the teacher on duty.,We had 11 failed taps compared to yesterday where we had 14.2 parents paid,We had 183 actual meals served compared to yesterday where we had 174.This increase was led by kids reporting to school in good number.,@S C PCEA Kigumo Comprehensive School
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,January,Secondary,White,2026-01-20,Rice and Beans,240,226,226,0.0,0,3,4,3,5,13.0,4.0,,240,0,,35,2026-01-20 12:40:06,2026-01-20 13:15:22,,Food was delicious,Queue was well managed,Mukuyu secondary school failed taps decreases from 7 to 4  parents topped up on time,Mukuyu secondary school we had 226 successful taps which increases from 219 some students have not reported back,@Mukuyu Secondary School
Githunguri kitchen,Ihiga Primary,Githunguri 1,January,Primary,White,2026-01-20,Rice and Beans,160,166,155,11.0,0,2,0,1,1,0.0,0.0,,165,0,,-685,2026-01-20 12:40:22,2026-01-20 01:15:28,,Food was Enough,Queues were well manageable.,Failed taps was 0 same as yesterday's which was 0.Parents are topping up on time.,"Successful taps was 166 an increase from yesterday's which was 160, today's turn up was high.",@Naomi SC-Ihiga Comprehensive
Githunguri kitchen,Gathaithi Primary,Githunguri 1,January,Primary,White,2026-01-20,Rice and Beans,465,468,423,45.0,3,3,11,0,2,0.0,0.0,,470,3,,55,2026-01-20 12:35:51,2026-01-20 13:30:57,,Food was delicious,Queue was well managed by School coordinator,The number of failed taps increased from 8 to 11. Some parents failed to top up.,The number of actual meals served increased from 452 to 468,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Githioro Primary,Githunguri 1,January,Primary,White,2026-01-20,Rice and Beans,329,330,306,23.0,0,2,5,1,1,6.0,0.0,,335,0,,57,2026-01-20 12:38:28,2026-01-20 13:35:35,,Food was delicious,Line management was organised assisted by tod,"Failed taps increased by 1 from 4 to 5, parents forgot to top up their accounts on time","Successful taps increased by 1, from 328 to 329. Numbers are still rising.",@GITHIORO COMPREHENSIVE
Githunguri kitchen,Kindiga Primary,Githunguri 1,January,Primary,White,2026-01-20,Rice and Beans,190,194,175,19.0,0,2,3,0,0,0.0,0.0,,190,0,,49,2026-01-20 12:40:58,2026-01-20 13:30:04,,"The food was delicious, kids enjoyed the Bananas.",Queues were well managed with the help of TOD.,"Failed taps decreased to 3 from yesterday's 4,some parents still did not top up accounts.","Successful taps increased to 194 from yesterday's 184,many students were present today.",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Gitiha Secondary,Githunguri 1,January,Secondary,White,2026-01-20,Rice and Beans,140,140,153,0.0,0,2,0,0,5,0.0,0.0,,140,0,,45,2026-01-20 12:45:32,2026-01-20 13:30:37,,Food was enough,Queue was managable,No failed tap,Successful tap had increased from the previous day,@Kang'ethe Dennis
Githunguri kitchen,Gatitu Primary,Githunguri 1,January,Primary,White,2026-01-20,Rice and Beans,380,384,349,35.0,0,3,10,0,3,0.0,0.0,,385,1,,80,2026-01-20 12:15:02,2026-01-20 13:35:10,,Food served was yummy  and enough for all.,Order was maintained under ToD's cordinance.,A decrease in failed taps from 16 to 10...some of the parents that I called topped up.,Successful taps increased by 12 from 372 to 384 today.. students were present and respective accounts funded.,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Kanyore Primary,Githunguri 1,January,Primary,White,2026-01-20,Rice and Beans,630,656,615,41.0,4,3,6,1,8,0.0,0.0,,650,6,,65,2026-01-20 12:30:10,2026-01-20 13:35:16,,Food was hot and delicious.Kids enjoyed the bananas.,Line management was organized,Number of failed taps decreased from 10 to 6 as more parents had topped up their accounts.,Number of successful taps increased from 630 to 656 as more parents had topped up.Also many students fed because of bananas.,"@Haron Muiruri,SL Kanyore Primary"
