Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Ngemwa Secondary,Githunguri 2,March,Secondary,White,2026-03-06,Rice and Beans,200,183,183,0.0,0,3,11,0,6,0.0,0.0,0.0,200,0,3,30,2026-03-06 12:40:24,2026-03-06 13:10:31,Students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,Number of failed taps decreased from 14 to 11 students with insufficient balances reminded to top up their accounts,"Number of successful taps increased from 180 to 184, students with insufficient balances topped up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
Kiambu kitchen,Karia Primary,Githunguri 2,March,Primary,White,2026-03-06,Rice and Beans,350,373,334,39.0,2,3,35,0,0,0.0,0.0,0.0,450,8,3,-406,2026-03-06 19:40:55,2026-03-06 12:55:04,We expect some kids who were sent home for school fees to,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 10 to 35 parents did not top up their account since some kids were going for games,Successful taps decreased from 358 to 334 due to a higher number of failed taps,@Mary SC PCEA Karia comprehensive
Kiambu kitchen,Maciri Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,390,403,361,42.0,0,3,24,0,0,0.0,0.0,0.0,400,0,3,105,2026-03-06 12:10:42,2026-03-06 13:55:44,We expect a similar turn out,Food was hot and yummy,Queues were manageable,Failed taps increased to 24:accounts had insufficient funds.,Successful taps increased to 361: turn out was good.,@Claudiah(SC)Maciri Comprehensive
Kiambu kitchen,Kamondo Primary,Githunguri 2,March,Primary,White,2026-03-06,Rice and Beans,300,290,252,38.0,0,3,24,0,1,7.0,2.0,0.0,330,0,3,20,2026-03-06 12:20:14,2026-03-06 12:40:23,We expect a higher turn up since it will be a normal school day,The food was well cooked,The queue was well managed by the school coordinator,24 faield taps a rise from 09 as most kids carried their lunch since they were out for games,252 Successful taps a decrease from 302 as turn up was low since from grade 4 to grade 9 they were out for games and some tend to carry snacks,@SCwangengi -Kamondo primary school
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,March,Secondary,,2026-03-06,,55,39,39,,0,3,3,0,0,,0.0,,55,0,3,5,2026-03-06 13:15:36,2026-03-06 13:20:41,We expect a high turnout tomorrow.,Food was hot and delicious.,The Queue was well managed by the TOD,The number increased from 1 to 3 because of insufficient funds,*The number reduced from 42 to 39 because of insufficient funds,@Oness Tapper St. Joseph high-school Gathanga
Kiambu kitchen,Ngemwa Primary,Githunguri 2,March,Primary,White,2026-03-06,Rice and Beans,225,225,201,24.0,0,2,17,0,2,0.0,0.0,0.0,210,0,2,20,2026-03-06 12:30:54,2026-03-06 12:50:58,Some kids don't come to school on Mondays.,Food was delicious,Line management was successful,Failed taps increased from 11 to 17. Most kids had insufficient balances because of the early tapping.,Meals served increased from 210 to 225. The turnup was triggered by the beans as they love them.,@SC Lucy - Ngemwa primary
Kiambu kitchen,Chief Wandie Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,340,355,316,39.0,0,1,14,0,1,2.0,0.0,0.0,360,0,1,70,2026-03-06 12:40:00,2026-03-06 13:50:00,Projecting 360 hoping kids with insufficient balances will have their accounts topped up,Food was hot and delicious,Line management was excellent,14 failed taps compared to yesterday’s 11 due to insufficient balances,355 actual meals served compared to yesterday’s 360 a slight decrease due to increased failed taps,@Washeke-SC-Chief Wandie Pri
Kiambu kitchen,Loreto Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,400,423,378,45.0,0,3,16,3,0,0.0,0.0,0.0,420,0,3,55,2026-03-06 12:35:24,2026-03-06 13:30:30,Hopefully more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 13 to 16 some parents were late in payments,Increase in actual taps from 403 to 423 most kids came to tap today,@Fiona SC Loreto primary
Kiambu kitchen,Gathanji Secondary,Githunguri 2,March,Secondary,White,2026-03-06,Rice and Beans,55,53,53,0.0,0,0,2,0,0,0.0,0.0,0.0,55,0,2,10,2026-03-06 13:20:28,2026-03-06 13:30:03,We expect a higher turnout on Monday.,Food was sweet and delicious,The queue was well managed by the teacher on duty,The number of failed taps did not change from 2 to 2 since parents did not top up their accounts,There was a decrease in the number of succeful taps from 54 to 53 due to low turn up of the students today.,@Purity _ tapper Gathanji sec.
Kiambu kitchen,Kamondo Secondary,Githunguri 2,March,Secondary,White,2026-03-06,Rice and Beans,128,105,105,0.0,0,2,7,0,2,6.0,7.0,0.0,128,0,2,19,2026-03-06 13:40:58,2026-03-06 14:00:03,Expecting turn  out to be as good  on monday,Food was tasty,Queue management was successful with the help of TOD,Equal  number  in failed  taps that is 7 ..some kids accounts are yet to be recharged,Decrease from 112 to 105 as most students  do not turn up when being served beans  stew,"@Esther, Tapper kamondo secondary school"
Kiambu kitchen,Gatatha Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,150,136,107,29.0,0,2,18,0,0,3.5,4.2,0.0,150,0,2,30,2026-03-06 12:50:38,2026-03-06 13:20:41,We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 17 to 18 due to parents not topping up,Actual meals served have decreased from 143 to 136 due to low turn out and late payments,@Mourine mwangi-SC Gatatha primary
Kiambu kitchen,Hgm Ting'Ang'A Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,540,538,488,50.0,0,3,35,2,1,0.0,0.0,0.0,500,0,3,90,2026-03-06 12:20:47,2026-03-06 13:50:49,Projecting this number because the admin has instructed removal of manual deductions.,Food was hot and delicious,Queue management was good,Failed taps increased from 25 to 35. Some parents failed to top up on time.,Actual meals served decreased from 550 to 538 due to higher failed taps.,@SL Ting'ang'a HGM Primary
Kiambu kitchen,Kawaida Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,1000,1000,957,43.0,0,6,51,1,4,0.0,0.0,0.0,1020,0,6,69,2026-03-06 12:35:53,2026-03-06 13:45:00,Expecting higher turnout,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 39 to 51 due to late payment,Actual meals decreased from 1053 to 1000 due to late payment,@JULIA-SL KAWAIDA COMPREHENSIVE
Kiambu kitchen,Ciiko Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,950,967,881,86.0,0,5,14,0,7,0.0,0.0,0.0,980,0,5,60,2026-03-06 12:30:45,2026-03-06 13:30:52,We expect high turnout on Monday,Food was hot and delicious,Queue was managed by teacher on duty,failed taps increased from 12 to 14,Actual meals increased from 965 to 967,@Ciiko Comprehensive school -SL- Samy Migwi
Kiambu kitchen,Kibubuti Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,530,495,444,51.0,0,3,39,0,0,9.0,10.0,0.0,530,0,3,121,2026-03-06 12:29:04,2026-03-06 14:30:12,We expect insufficient accounts to be topped up on Monday,Food was delicious,Line management was okay,Failed taps increased from 33 to 39 due to insufficient accounts,Actual meals reduced from 521 to 495 due to low turnout and insufficient accounts,@Maureen mwaura SC kibubuti pry
Kiambu kitchen,Kahunira Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,750,732,655,77.0,0,4,21,0,1,3.0,3.0,0.0,740,0,4,54,2026-03-06 12:40:33,2026-03-06 13:34:39,Normal school program.,"Food was hot, delicious & arrived on time.",Queue management was well conducted by teacher on duty.,"Failed taps increased from 19 to 21, respective parents didn't top up.","732 actual meals served today,a decrease from 739 served yesterday, turn out was low.",@Mwangi Mary Kahunira Comprehensive
Kiambu kitchen,Mungai Chengecha Primary,Kiambu Regions,March,Primary,White,2026-03-06,Rice and Beans,520,513,472,41.0,0,3,35,1,4,0.0,0.0,0.0,450,0,2,89,2026-03-06 12:20:41,2026-03-06 13:50:00,Projecting lower because we will have 0 manual deductions on Monday,Food was hot and delicious,Excellent queue management,Failed taps increased from 22 to 35 due to untimely top ups,Actual meals served decreased from 530 to 513 due to insufficient balances,@Charlotte- SC Mungai Chengecha Primary
Githunguri kitchen,Kibichoi Primary,Ruiru-Githunguri,March,Primary,White,2026-03-06,Rice and Beans,205,171,151,20.0,0,2,20,0,0,0.0,0.0,,230,5,2,15,2026-03-06 12:00:33,2026-03-06 12:15:46,,"The food was delicious. At kibichoi primary school, we received 22kgs of rice and 25 kgs of stew which was served to 59 kids and had 8 failed taps",I managed  the queue well,"The number of failed taps from 0  to 20, as some parents didn't top up their accounts on time and some students opted to buying snacks for lunch at kihuririo primary school","The number of successful taps decreased from 209 to 151, as there were many failed taps today",@sc kibichoi primary school
Githunguri kitchen,Githioro Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,140,180,161,19.0,0,2,4,0,0,0.0,0.0,,350,0,2,30,2026-03-06 12:30:33,2026-03-06 13:00:38,,The food was appetising,"Line management was organised,  I managed",Failed taps decreased from yesterday’s 9 to 4 today.,"Successful taps decreased from 348 to 180 today, some kids were absent today",@SC - Githioro Comprehensive School
Githunguri kitchen,Gikang'A Kageche Secondary,Githunguri 1,March,Secondary,White,2026-03-06,Rice and Beans,300,248,248,0.0,0,2,7,0,6,20.0,18.0,,270,0,2,39,2026-03-06 13:10:54,2026-03-06 13:50:18,,Food was delicious,Queue was well managed by TOD,Today's failed taps decreased from 10 to 7.Parent didn't top up on time,Today's successful taps was 248 an increase by 4 from previous tap,@Pauline Gatimu
Githunguri kitchen,Miguta Primary,Githunguri 2,March,Primary,White,2026-03-06,Rice and Beans,240,238,217,21.0,0,2,11,0,2,0.0,0.0,,25,0,2,40,2026-03-06 12:50:27,2026-03-06 13:30:38,,The food was delicious,Queue management was very easy,"There were 11 failed taps, an increase of 4 from the previous tapping. Parents did not top up on time","There were 217 successful taps, a decrease of 15 from the previous tapping. This was because of the ongoing games",@SC Pauline - Miguta Primary School
Githunguri kitchen,Githiga Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,390,370,324,324.0,0,4,36,0,0,2.0,3.0,,430,0,3,85,2026-03-06 12:30:51,2026-03-06 13:55:55,,Food was sweet and delicious,Line Management was smooth,Today's failed taps were 36.parents didn't top up.,Actual meals  were 370  .Turn out was low.,@SC - Githiga Comprehensive (edited)
Githunguri kitchen,Gathiruini Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,240,223,199,23.0,0,2,6,0,0,7.0,5.0,,235,0,2,60,2026-03-06 12:30:34,2026-03-06 13:30:43,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 an increase from 2 this is because parents didn't top up their accounts on time,Actual meals served today were 223 a decrease from 242 this is because most students were absent today,@Catherine Wanjiru
Githunguri kitchen,Riamute Primary,Githunguri 2,March,Primary,White,2026-03-06,Rice and Beans,320,301,268,33.0,0,3,29,0,1,6.0,8.0,,320,0,3,50,2026-03-06 12:30:18,2026-03-06 13:20:20,,The food was yummy and hot,With the help of  Tod the queue was running smoothly,We had 29 failtaps a higher number than previous day which was  23 since their parents didn't top up their accounts,We had 301 successful taps a lower number than previous day which was  329 since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
Githunguri kitchen,Kiawairia Secondary,Githunguri 1,March,Secondary,White,2026-03-06,Rice and Beans,60,47,47,0.0,0,2,5,0,0,4.0,5.0,,55,0,2,15,2026-03-06 13:25:45,2026-03-06 13:40:57,,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps increased from 0 to 5 more parents today didn't top up their accounts on time,"Number of actual meals decreased from 57 to 47 ,, today number of failed taps were high and also absentism",@Patrick Kariuki Kiawairia secondary school Tapper
Githunguri kitchen,Kindiga Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,170,166,149,17.0,0,2,10,0,2,0.0,0.0,,180,0,2,50,2026-03-06 12:40:44,2026-03-06 13:30:52,,The food was Hot and delicious,Queues were orderly,"Failed taps reduced to 10 from 12,Parents did not top up accounts","Successful taps decreased to 166 from 170,There was low turnout.",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Gathugu Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-06,Rice and Beans,200,206,206,0.0,0,2,8,0,2,0.0,0.0,,270,0,2,50,2026-03-06 12:40:29,2026-03-06 13:30:50,,Food was delicious and hot,Queue management was good,Number of failed taps descreased from 13 to 8,Number of successful taps descreased from 238 to 206 some student went for games while other were absent,@Tapper Gathugu secondary school
Githunguri kitchen,Kihuririo Primary,Ruiru-Githunguri,March,Primary,White,2026-03-06,Rice and Beans,430,402,351,51.0,0,3,16,0,8,7.0,8.0,,440,0,3,78,2026-03-06 12:50:07,2026-03-06 14:08:14,,The food was delicious,Queue was manageable,Failed taps increased from 5 to 16 many parents didn't pay.,Successful taps decreased from 450 to 402 some kids were absent,@kihuririo primary
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,March,Secondary,White,2026-03-06,Rice and Beans,320,339,339,0.0,0,2,13,0,1,0.0,0.0,,350,0,3,40,2026-03-06 12:40:19,2026-03-06 13:20:27,,Food was hot and delicious,Queue was well managed,Failed taps increases from 9 to 13 some parents didn't top up on time,Successful taps increases from 322 to 339 most students reported back to school,@Mukuyu Secondary School
Githunguri kitchen,Kigumo Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-06,Rice and Beans,90,88,88,0.0,0,2,6,0,0,0.0,0.0,,90,0,2,25,2026-03-06 13:00:35,2026-03-06 13:25:47,,The food was sweet,Queue was smooth,Failed taps increased from 4 to 6 some parents did not top up on time,Successful taps were 88 decrease of 2 from yesterday some of students were absent,@daniel Kariuki
Githunguri kitchen,Mitahato Primary,Githunguri 2,March,Primary,White,2026-03-06,Rice and Beans,210,214,193,21.0,0,2,16,0,1,0.0,0.0,,230,0,2,40,2026-03-06 12:20:16,2026-03-06 13:00:31,,Food was yummy,Queue management was hasle-free,Failed increased by 11 because parents assumed kids who were going for games will not feed with us,Successful taps decreased from 233 to 214 this number being affected by 16 parents not topping up on time.,@SC George-Mitahato Comprehensive
Githunguri kitchen,Kanyore Primary,Githunguri 1,March,Primary,White,2026-03-06,Rice and Beans,580,576,518,58.0,0,3,26,0,3,5.0,8.0,,600,4,3,75,2026-03-06 12:30:35,2026-03-06 13:45:39,,Food was delicious,Line management was organized,Number of failed taps remained 26 as yesterday.Reminded kids to remind their parents to top up.,Number of successful taps decreased from 600 to 576 as some students were absent.,"@Haron Muiruri,SL Kanyore Primary"
