Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Gathanji Primary,Githunguri 2,February,Primary,White,2026-02-13,Rice and Beans,340,310,287,23,0,3,15,0,3,7.0,9.0,0.0,320,0,3.0,70,2026-02-13 12:30:37,2026-02-13 13:40:46,We have projected 320 expecting those who were absent will,The food was delicious and nutritious,Queue was well managed,Failed taps were 15 an increase from 8 parents didn't top up on time,"Successful taps were 287 a decrease from 314.due to students been absent, 16 students were absent today.It was reported that most students were sick.",@SC Kepha Wangengi_Gathanji Comprehensive school
Kiambu kitchen,Kahunira Secondary,Githunguri 1,February,Secondary,White,2026-02-13,Rice and Beans,160,168,168,0,0,3,4,0,0,0.0,0.0,0.0,160,0,3.0,30,2026-02-13 13:00:26,2026-02-13 13:30:39,Expecting students who had failed taps to top up their account,Food was delicious,Line was well managed by TOD,"Failed taps decreased from 5 to 4, parents topped up their accounts","Meals served today was 168, parents didn't top up their account on time",@Tapper kahunira secondary
Kiambu kitchen,Ting'Ang'A Secondary,Kiambu Regions,February,Secondary,White,2026-02-13,Rice and Beans,120,107,101,6,0,4,9,0,0,2.0,2.0,0.0,120,0,4.0,25,2026-02-13 13:25:03,2026-02-13 13:50:10,Hopping for an increase in turn outs,The food was hot and delicious,Queue was neat and manageable,Today's failed taps were 9 which was a decrease from yesterday's taps this due to parent topping up,Today's Successful taps were 101 which was a decreased from yesterday's taps due to lower turn out,@Brenda Kamau Tapper Ting'ang'a Secondary school
Kiambu kitchen,Kiairia Secondary,Githunguri 2,February,Secondary,White,2026-02-13,Rice and Beans,53,55,55,0,0,2,1,0,0,0.0,0.0,0.0,60,0,2.0,17,2026-02-13 13:13:09,2026-02-13 13:30:25,I expect a higher number on Monday,The food was delicious,Line management was good,Failed tap today is the same as yesterday I,Successful taps increased from 50 to 55 students show up time of tapping,@Janet tapper kiairia secondary
Kiambu kitchen,Riara Primary,Kiambu Regions,February,Primary,White,2026-02-13,Rice and Beans,200,204,189,15,0,2,10,0,0,0.0,0.0,0.0,210,0,2.0,70,2026-02-13 12:20:30,2026-02-13 13:30:34,We expect a good turn out on Monday,Food was delicious and well cooked,Easy queue management,Failed taps have reduced from 14 to 10 parents are improving on topping up,Successful taps have increased from 183 to 189 this is because parents improved on topping up,@Jeniffer -(SC) Riara primary school
Kiambu kitchen,St. Peters Ndumberi Secondary,Kiambu Regions,February,Secondary,White,2026-02-13,Rice and Beans,500,447,436,11,0,4,19,0,1,1.0,1.0,0.0,490,0,4.0,39,2026-02-13 13:00:56,2026-02-13 13:40:09,Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 19 compared to yesterdays which was 16.This is because some parents didn't top up.,Today's successful taps were 436 compared to yesterdays which was 484.This is because there was a decrease in the turn out.,@St Peters Ndumberi secondary
Kiambu kitchen,Ack Riabai Primary,Kiambu Regions,February,Primary,White,2026-02-13,Rice and Beans,350,341,297,44,0,3,14,0,0,0.0,0.0,0.0,340,0,3.0,100,2026-02-13 12:20:35,2026-02-13 14:00:40,We usually have low turn out on Monday and high failed taps.,The food was delicious,Kids know how to queue on their own,Failed taps today is 14. Compared to yesterday's 19. Parents didn't top up their kids account.,Successful taps today is 297 a decrease from yesterday's 318. We had low turn out and high failed taps.,@Camilla (SC) ACK RIABAI PRIMARY
Kiambu kitchen,Kiairia Primary,Githunguri 2,February,Primary,White,2026-02-13,Rice and Beans,220,217,200,17,3,2,4,0,3,0.0,0.0,0.0,220,3,2.0,25,2026-02-13 12:55:34,2026-02-13 13:20:50,We anticipate all kids to be present and all accounts to be updated.,The food was sweet,Queue was well organized.,Failed taps increased from 1 to 4. Respective parents didn't update their accounts.,Successful taps decreased from 201 to 200. This is due to increase of failed taps.,@SC Lilian - Kiairia comprehensive
Kiambu kitchen,Karia Secondary,Githunguri 2,February,Secondary,White,2026-02-13,Rice and Beans,35,30,30,0,1,2,1,0,0,0.0,0.0,0.0,40,5,2.0,15,2026-02-13 13:15:02,2026-02-13 13:30:14,We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps increased from 00 to 01,The number of successful taps increased from 29 to 30,@Simon Tapper Karia secondary
Kiambu kitchen,Benson Njau Primary,Kiambu Regions,February,Primary,White,2026-02-13,Rice And Cowpeas,440,399,345,54,0,3,27,0,7,10.0,12.0,0.0,380,0,3.0,105,2026-02-13 12:15:06,2026-02-13 14:00:13,Primary students will be participating in Music and Drama festivals and they won't be feeding with us.,The food was well-prepared.,The ques were neat and manageable,Failed taps increased from 20 to 27 due to delayed or forgotten top-ups by parents.,"Successful taps decreased from 378 to 345, the kids were called for a sudden motivational talk and the teacher on duty made them attend. They were supposed to come for the tapping  later, but the speakers have snacks so they have decided to skip tapping.",@Serah (SC) Benson Njau Primary
