Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Gathaithi Secondary,Secondary,2026-01-19,Rice and Greengrams,White,110,86,86,0,0,2,7,2,5,7.2,8.4,,110,0,,2026-01-19 13:21:24,2026-01-19 13:44:43,23,,Food was delicious,Queuing was good,"We had,7 failed taps a drop from yesterday's 8 due to early topping up of parents",We had 86 successful taps a drop from yesterday's 102  due to low students school attendance,@Joseph mburu nga'ang'a
Githunguri,Matuguta Primary,Primary,2026-01-19,Rice and Greengrams,White,450,457,420,37,2,3,11,3,4,0.0,0.0,,460,3,,2026-01-19 12:25:27,2026-01-19 13:30:36,65,,Food was delicious,Queue was well managed,Failed taps were 11 a decrease of 2 taps from Friday's 13 failed taps . Respective parents had not topped up,Actual meals were 457 an increase of 9 taps from Friday's 448 actual meals.Some of the absent students reported to school .,@Matuguta primary
Githunguri,Mathanja Priamry,Primary,2026-01-19,Rice and Greengrams,White,210,200,180,20,0,2,3,6,1,13.0,3.0,,205,0,,2026-01-19 12:20:36,2026-01-19 13:20:45,60,,food was delicious,I managed the queue without any assistance since kids were orderly,today we had 3 failed taps an increase compared to Friday zero. some parents didn't remember to top-up.,today we had 200 actual meals served an increase compared to Friday 196 . more kids were present today.,@mathanja primary school
Githunguri,Gataka Primary,Primary,2026-01-19,Rice and Greengrams,White,290,286,262,24,0,2,9,4,8,1.0,2.0,,290,0,,2026-01-19 12:46:00,2026-01-19 13:40:48,55,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 8 to 9,we reminded kids to request their parents to top up.","The number of actual meals remained at 286, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri,Kanyore Primary,Primary,2026-01-19,Rice and Greengrams,White,620,628,588,40,4,3,10,4,0,0.0,0.0,,630,6,,2026-01-19 12:30:19,2026-01-19 13:30:25,60,,Food was hot and delicious,line management was organized,Number of failed taps decreased from 34 to 10 as many accounts were topped up.,Number of successful taps increased from 610 to 628 as more students were present with accounts topped up.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri,Gathiruini Primary,Primary,2026-01-19,Rice and Greengrams,White,250,231,205,26,0,2,6,1,0,5.0,6.0,,240,0,,2026-01-19 12:30:25,2026-01-19 13:30:34,60,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 an increase from 4 this is because parents didn't top up their accounts on time,Actual meals served today were 231 a decrease from 245 this is some students were absent today,@Catherine Wanjiru
Githunguri,Kindiga Primary,Primary,2026-01-19,Rice and Greengrams,White,195,184,168,16,0,2,4,1,4,2.0,2.5,,190,0,,2026-01-19 12:40:30,2026-01-19 13:30:40,50,,The food was Hot and delicious..,Queues were orderly with the help of TOD.,"Failed taps increased to 4 from Friday's 3,parents did not top up accounts.","Successful taps decreased to 184 from 193,some students were absent today.",@James Mbugua SC Kindiga Primary
Githunguri,Githima Primary,Primary,2026-01-19,Rice and Greengrams,White,265,272,247,25,4,2,1,1,5,0.0,0.0,,275,4,,2026-01-19 12:30:33,2026-01-19 13:30:36,60,,The food was delicious,I managed the queue with the help of the deputy headteacher.,We had one failed tap which is a decrease from Friday's 2 failed taps.Most of the accounts were topped up on time today.,We had 272 actual meals which is an increase from Friday's 262 actual meals.Most kids were present today and accounts were topped up on time today.,@Brenda kamawe Githima primary and junior secondary school
Githunguri,Gatina Primary,Primary,2026-01-19,Rice and Greengrams,White,430,442,379,63,0,3,12,3,2,0.0,0.0,,450,0,,2026-01-19 12:38:03,2026-01-19 13:35:15,57,,Food was warm and delicious,Line was smooth and orderly,"Failed taps were 12 a decrease compared to last week friday's number of 19, More parents managed to top up the accounts.",Actual meal served were 442 an increase compared to last week friday's number of 429. This was due to high turn up and more accounts had sufficient fund.,@Kang'ethe Dennis
Githunguri,Kiawaiguru Primary,Primary,2026-01-19,Rice and Greengrams,White,220,202,183,19,2,2,1,3,3,5.0,5.0,,220,2,,2026-01-19 12:30:00,2026-01-19 13:10:00,40,,Lunch was delicious.,Queue transitioned  class to class in an oderly way.,Failed taps was 1 just like on Friday.The parent wasn’t able to top up on time.,Actual meals served decreased from Friday’s 218 to today 202.A number of pupils were absent today.,@KIAWAIGURU PRIMARY SCHOOL
Githunguri,Kiawairia Primary,Primary,2026-01-19,Rice and Greengrams,White,130,130,115,15,2,2,5,1,0,0.0,0.0,,130,2,,2026-01-19 12:00:39,2026-01-19 13:30:54,90,,Food was hot and delicious,Lines were neat and ordely,"We had 5 failed taps an increase from 1, some parents didn't top up on time",We had 115 successful taps a decrease from 120 turn up was low,@Mary kimani SC kiawairia comprehensive school
Githunguri,Kiawairia Secondary,Secondary,2026-01-19,Rice and Greengrams,White,50,42,42,0,0,2,0,0,6,2.0,3.0,,50,0,,2026-01-19 13:25:23,2026-01-19 13:45:28,20,,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps decreased from 1 to 0 parents topped up their accounts on time,Actual meals increased from 40 to 42 more grade 10 students are continuing to join to our school,@Patrick Kariuki Kiawaria secondary school Tapper
