Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Giathieko Primary,Githunguri 2,January,Primary,White,2026-01-19,Rice and Greengrams,185,183,167,16,0,2,9,4,0,1.0,1.0,,185,0,,40,2026-01-19 12:40:54,2026-01-19 13:20:58,,Lunch was good and delicious,Queues were transitioning well from class to class.,Failed taps increased from 6 to 9. Parents are forgetting to top up on time.,Successful taps reduced from 185 to 183 as more kids had insufficient accounts.,@SL PCEA Kagema Comprehensive school
Githunguri kitchen,Gikang'A Kageche Secondary,Githunguri 1,January,Secondary,White,2026-01-19,Rice and Greengrams,285,289,289,0,0,3,2,6,11,1.0,1.0,,300,0,,40,2026-01-19 13:10:31,2026-01-19 13:50:38,,Food was hot and delicious,Queue was smoothly managed by Tod,Today's failed taps decreased from 9 to 2.parent topped up their account on time,Today's successful taps was 289 an increase from previous day which was 275.admission of grade 10 still ongoing and parents topped up their account on time,@Pauline Gatimu
Githunguri kitchen,Matuguta Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,450,457,420,37,2,3,11,3,4,0.0,0.0,,460,3,,65,2026-01-19 12:25:27,2026-01-19 13:30:36,,Food was delicious,Queue was well managed,Failed taps were 11 a decrease of 2 taps from Friday's 13 failed taps . Respective parents had not topped up,Actual meals were 457 an increase of 9 taps from Friday's 448 actual meals.Some of the absent students reported to school .,@Matuguta primary
Githunguri kitchen,Gataka Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,290,286,262,24,0,2,9,4,8,1.0,2.0,,290,0,,55,2026-01-19 12:46:00,2026-01-19 13:40:48,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 8 to 9,we reminded kids to request their parents to top up.","The number of actual meals remained at 286, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri kitchen,Kigumo Primary,Ruiru-Githunguri,January,Primary,White,2026-01-19,Rice and Greengrams,175,174,152,22,0,2,14,0,1,0.0,0.0,,180,0,,60,2026-01-19 12:40:08,2026-01-19 13:40:13,,food was delicious,line management was orderly assisted by the teacher on duty.,We had 14 failed taps compared to previous day where we had 9.This increase was led by parents not topping up their accounts.,We had 174 actual meals served compared to previous day where we had 176.This decrease was led by few kids missing school.,@S C PCEA Kigumo Comprehensive School
Githunguri kitchen,Thuita Secondary,Ruiru-Githunguri,January,Secondary,White,2026-01-19,Rice and Greengrams,40,35,35,0,0,2,7,0,0,2.0,2.0,,40,0,,15,2026-01-19 13:10:24,2026-01-19 13:25:02,,Food was delicious,Queue management was smooth,On Friday only 3 tap failed while today 7 taps failed because parents forgot to top up,On Friday taps were 35 and today taps were 35 Soo there was noo increase or decrease,@Thuita Secondary tapper
Githunguri kitchen,Kindiga Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,195,184,168,16,0,2,4,1,4,2.0,2.5,,190,0,,50,2026-01-19 12:40:30,2026-01-19 13:30:40,,The food was Hot and delicious..,Queues were orderly with the help of TOD.,"Failed taps increased to 4 from Friday's 3,parents did not top up accounts.","Successful taps decreased to 184 from 193,some students were absent today.",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Gathangari Primary,Githunguri 2,January,Primary,White,2026-01-19,Rice and Greengrams,420,410,381,29,0,3,5,3,3,13.0,4.0,,415,0,,60,2026-01-19 12:30:28,2026-01-19 13:30:38,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 9 to 5. Some parents topped up on time bt have urged kids to remind them,Successful taps increased slightly from 409 to 410.Most  parents topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri kitchen,Githioro Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,320,328,303,25,0,2,4,1,2,0.0,0.0,,330,0,,60,2026-01-19 12:40:55,2026-01-19 13:41:02,,Food was appetising,Line management was organised assisted by tod,"Failed taps reduced from 7 to 4, some parents remembered to top up their accounts on time.",Successful taps increased from 319 to 328. Kids turned up well to school today.,@GITHIORO COMPREHENSIVE
Githunguri kitchen,Mathanja Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,210,200,180,20,0,2,3,6,1,13.0,3.0,,205,0,,60,2026-01-19 12:20:36,2026-01-19 13:20:45,,food was delicious,I managed the queue without any assistance since kids were orderly,today we had 3 failed taps an increase compared to Friday zero. some parents didn't remember to top-up.,today we had 200 actual meals served an increase compared to Friday 196 . more kids were present today.,@mathanja primary school
Githunguri kitchen,Gatitu Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,380,372,339,32,1,3,16,1,2,1.0,2.0,,380,1,,90,2026-01-19 12:10:35,2026-01-19 13:40:44,,Food tasted really good!,"Under ToD's cordinance, students moved orderly,grade to grade.",Failed taps increased from 13 to 15 suggesting that some parents never topped up.,Successful taps decreased from 340 to 339 amidst the turn up being okay.,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Kanyore Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,620,628,588,40,4,3,10,4,0,0.0,0.0,,630,6,,60,2026-01-19 12:30:19,2026-01-19 13:30:25,,Food was hot and delicious,line management was organized,Number of failed taps decreased from 34 to 10 as many accounts were topped up.,Number of successful taps increased from 610 to 628 as more students were present with accounts topped up.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri kitchen,Gathaithi Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,470,452,409,43,3,3,8,2,13,0.0,0.0,,460,3,,65,2026-01-19 12:35:38,2026-01-19 13:40:44,,Food was delicious,Queue was well managed by School coordinator,The number of failed taps reduced from 20 to 8,Actual meals served reduced from 466 to 452. Some kids missed school today,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Ihiga Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,160,160,148,12,0,2,0,3,0,0.0,0.0,,160,0,,40,2026-01-19 12:40:25,2026-01-19 13:20:34,,Food was Enough,Queues were manageable with assistance from teacher on duty.,Failed taps were 0 a decrease from yesterday's which was 2.Parents topped up on time.,Successful taps were 160 a decrease of 5 from previous which was 165.,@Naomi SC-Ihiga Comprehensive
Githunguri kitchen,Kiambururu Secondary,Githunguri 1,January,Secondary,White,2026-01-19,Rice and Greengrams,200,198,198,0,0,3,2,2,6,0.0,0.0,,210,0,,20,2026-01-19 13:20:09,2026-01-19 13:40:18,,The meal was delicious and well cooked,Line was well managed,Failed taps was 2 same as previous which was 2,"Successful taps was 198 an increase from previous which was 189,grade 10 registration is ongoing more students joined today",@Salome-kiambururu secondary school
Githunguri kitchen,Gitombo Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,165,173,160,13,0,2,2,1,0,0.0,0.0,,175,0,,48,2026-01-19 12:40:05,2026-01-19 13:28:15,,Food was delicious.,Queue was manageable by the help of teacher.,Today failed tap was 2 an increase of 2 from 0 Friday parents didn't top up on time.,Actual meals served today was 173 an increase of 11 from 162 Friday's learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri kitchen,Githiga Primary,Githunguri 1,January,Primary,White,2026-01-19,Rice and Greengrams,400,400,363,38,0,3,38,6,7,0.0,0.0,,415,0,,86,2026-01-19 12:30:39,2026-01-19 13:56:45,,Food was sweet and delicious,Line Management was smooth,Today's failed taps were 38 .parents forgot to top up,Actual meals  increased  from 396... to 400.turn out increased.,@Nicholas-SC - Githiga Comprehensive
Githunguri kitchen,Matuguta Secondary,Githunguri 1,January,Secondary,White,2026-01-19,Rice and Greengrams,110,110,110,0,0,2,0,0,3,0.0,0.0,,120,0,,14,2026-01-19 13:30:55,2026-01-19 13:45:02,,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by me,Failed taps today were 00. Most of the parents paid on time,"Successful taps today were 110,same as the projected meals that were 110",@Njeri -Matuguta secondary school
Githunguri kitchen,Mukua Secondary,Githunguri 2,January,Secondary,White,2026-01-19,Rice and Greengrams,75,81,80,1,0,2,2,2,5,0.0,0.0,,90,0,,20,2026-01-19 13:17:22,2026-01-19 13:37:33,,Food was enough,I managed the queue smoothly,Failed taps decreased from 4 to 2.most parents topped on time,Successful taps increased from 72 to 81.most students tapped,@Mukua secondary
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,January,Secondary,White,2026-01-19,Rice and Greengrams,325,219,219,0,0,3,7,0,8,50.0,40.0,,240,0,,20,2026-01-19 12:40:49,2026-01-19 13:00:58,,Food was delicious,Queue was well managed,Mukuyu secondary school failed taps decreases from 16 to 7 because parents paid on time,Mukuyu secondary school successful taps decreases from 317 to 219 because some students were sent home,@Mukuyu Secondary School
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,January,Secondary,White,2026-01-19,Rice and Greengrams,110,86,86,0,0,2,7,2,5,7.2,8.4,,110,0,,23,2026-01-19 13:21:24,2026-01-19 13:44:43,,Food was delicious,Queuing was good,"We had,7 failed taps a drop from yesterday's 8 due to early topping up of parents",We had 86 successful taps a drop from yesterday's 102  due to low students school attendance,@Joseph mburu nga'ang'a
