Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Ihiga Primary,Primary,2026-01-29,Rice and Western,White,165,161,148,13,0,2,3,0,0,3.0,5.0,,160,0.0,,2026-01-29 12:40:45,2026-01-29 13:15:49,35,,Food was Enough.,Queues were manageable.,Failed taps were 3 an increase from yesterday's which was 0.Parents didn't top up their accounts.,Successful taps were 161 a decrease of 3 from yesterday's taps which was 165.,@Naomi SC-Ihiga Comprehensive
Githunguri,Gitiha Secondary,Secondary,2026-01-29,Rice and Beans,White,150,150,143,0,0,2,5,0,2,0.0,0.0,,140,0.0,,2026-01-29 12:40:13,2026-01-29 13:10:21,30,,Food was delicious,Queue was manageable by help of teacher on duty,Reduced failed taps compared to the previous day,Successful taps were constant in number,@Jecinta muthoni Gitonga
Githunguri,Gatina Primary,Primary,2026-01-29,Rice and Western,White,470,456,386,70,0,3,17,0,0,4.0,5.0,,455,0.0,,2026-01-29 12:36:55,2026-01-29 13:38:01,61,,Kids have enjoyed the meal,Line was smooth and orderly,"Failed taps were 17 an increase compared to yesterday's number of 13, some parents did not manage to credit accounts on time.","Actual meal served were 456 a decrease compared to yesterday's number of 461, the number decreased due to high failed taps and some kids had packed lunch from home.",@Kang'ethe Dennis
Githunguri,Gathangari Primary,Primary,2026-01-29,Rice and Western,White,415,410,376,34,0,3,8,0,2,11.0,2.0,,415,0.0,,2026-01-29 12:20:19,2026-01-29 13:30:27,70,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 13 to 8.Some parents forgot to top up on time and have urged kids to remind them,Successful taps reduced from 413 to 410. Parents forgot to top up their accounts and some kids were absent from school,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri,Matuguta Secondary,Secondary,2026-01-29,Rice and Western,White,130,122,122,0,0,2,10,0,0,2.4,2.8,,125,0.0,,2026-01-29 13:30:31,2026-01-29 13:45:39,15,,Food was hot and delicious,Queues were orderly and well managed by me,"Failed taps today were 10  a number we've never had before,most of the parents with no funds didn't pick up calls",Successful taps today were 122 lower than the projected meals that were 130 and also lower than yesterday's 126,@Njeri -Matuguta secondary school
Githunguri,Gataka Primary,Primary,2026-01-29,Rice and Western,White,300,299,271,28,0,2,5,0,2,0.0,0.0,,300,0.0,,2026-01-29 12:38:52,2026-01-29 13:42:01,63,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps remained at 5, we reminded kids to request their parents to top up.","The number of actual meals rose from 292 to 299, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri,Kiawairia Primary,Primary,2026-01-29,Rice and Western,White,145,146,130,16,2,2,5,0,0,0.0,0.0,,145,2.0,,2026-01-29 12:00:16,2026-01-29 13:25:21,85,,Food was hot and delicious,Lines were neat and organized,We had 5 failed taps an increase from 4 some parents didn't top up on time,We had 130 successful taps an increase from 127 turn out was good,@Mary kimani SC kiawairia comprehensive school
Githunguri,Mukuyu Secondary,Secondary,2026-01-29,Rice and Western,White,335,325,325,0,0,3,16,0,1,0.0,0.0,,340,0.0,,2026-01-29 12:40:16,2026-01-29 13:15:27,35,,Food was hot and delicious,Queue was well managed,Failed taps increases from 9 to 16 some parents didn't top up,Successful taps decreases from 328 to 325 some parents didn't top up their account,@Mukuyu Secondary School
Githunguri,Kindiga Primary,Primary,2026-01-29,Rice and Western,White,190,194,175,19,0,2,5,0,1,0.0,0.0,,190,0.0,,2026-01-29 12:40:16,2026-01-29 13:30:25,50,,"The food was sweet,kids really enjoyed the Bananas.",Queues were orderly,"Failed taps decreased to 5 from yesterday's 10,some parents still did not top up accounts.","Successful taps increased to 194 from yesterday's 184,There was high turn out.",@James Mbugua SC Kindiga Primary
Githunguri,Gitombo Primary,Primary,2026-01-29,Rice and Western,White,175,179,165,14,0,2,1,0,0,0.0,0.0,,180,0.0,,2026-01-29 12:40:09,2026-01-29 13:20:21,40,,Food was delicious learners enjoyed.,Queue was manageable by the help of teacher on duty.,Today failed tap was 1 a decrease of 1 from 2 yesterday  parent did top up on time.,Actual meals served today was 179 an increase of 5 from 174 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri,Gathiruini Primary,Primary,2026-01-29,Rice and Western,White,250,250,223,27,0,2,5,0,1,5.0,0.0,,250,0.0,,2026-01-29 12:30:47,2026-01-29 13:30:58,60,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 5 an increase from 0 this is because parents didn't top up their accounts on time,Actual meal served today were 250 a decrease from 253 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
Githunguri,Kiawaiguru Primary,Primary,2026-01-29,Rice and Western,White,230,227,207,20,0,2,1,0,1,1.0,1.0,,230,2.0,,2026-01-29 12:30:00,2026-01-29 13:30:00,60,,Lunch was delicious.,Queue transtioned from class to class in an orderly way.,Failed taps increased from yesterday’s 0 to today 1.Parent didn’t top up despite reminding them.,Actual meals served decreased from yesterday’s 230 to today 227.A few pupils were absent,@KIAWAIGURU PRIMARY SCHOOL
Githunguri,Kiawairia Secondary,Secondary,2026-01-29,Rice and Western,White,55,57,57,0,0,2,1,0,1,0.0,0.0,,58,0.0,,2026-01-29 13:25:23,2026-01-29 13:36:29,11,,Food was appetizing and hot,Line management was transitioning good assisted by TOD,Number of failed taps decreased from 4 to 1 parents topped up their accounts on time,"Number of actual meals increased from 51 to 57 ,,those who had insufficient accounts funded their accounts on time and students reported fully",@Patrick Kariuki Kiawaria secondary school Tapper
Githunguri,Githima Primary,Primary,2026-01-29,Rice and Western,White,275,273,247,26,4,2,1,0,2,1.0,1.0,,275,5.0,,2026-01-29 12:30:54,2026-01-29 13:40:58,70,,The food was delicious,I managed the queue with the help of the deputy headteacher.,We had 1 failed tap which is a decrease from yesterday's 2 failed taps.Parents topped up on time apart from one parent.,We had 273 actual meals served which is an increase from yesterday's 272 actual meals.,@Brenda kamawe Githima primary and junior secondary school
kiambu kitchen,Ciiko Primary,Primary,2026-01-29,Rice and Western,White,990,982,911,71,0,5,6,0,4,2.0,3.0,0.0,970,0.0,5.0,2026-01-29 12:40:57,2026-01-29 13:31:04,50,We expect a slight decreased in meals served tomorrow being on Friday. Usually the turnout tends to decrease,Food was hot and delicious,Queue was managed by the teacher on duty.,Failed taps reduce by half from 12 to 6,Successful taps increased from 976 to 982,@Ciiko Comprehensive school -SL- Samy Migwi
kiambu kitchen,Githunguri Technical & Secondary,Secondary,2026-01-29,Rice and Western,White,232,210,210,0,0,2,11,0,2,5.0,6.0,0.0,225,0.0,2.0,2026-01-29 13:30:04,2026-01-29 14:00:14,30,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 11 which is a increase compared from 5 to 11 parents didn't top up,The actual meal served today 210 which is a decrease compared from 218 to 210 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
kiambu kitchen,Kahunira Primary,Primary,2026-01-29,Rice and Western,White,750,743,681,62,0,4,14,0,0,5.0,0.0,0.0,740,0.0,4.0,2026-01-29 12:40:45,2026-01-29 13:35:52,55,We are expecting the same turn out as today.,"Food was well prepared,hot, delicious & arrived on time.",Queue management was well executed by teacher on duty to eliminate long wait time.,"Failed taps decreased from 28 to 14, majority of parents made timely payment.","743 actual meals served today a decrease from 751 served yesterday,some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
kiambu kitchen,Kahunira Secondary,Secondary,2026-01-29,Rice and Beans,White,160,154,154,0,0,3,6,0,0,0.0,0.0,0.0,160,0.0,3.0,2026-01-29 13:00:52,2026-01-29 13:30:01,29,Expecting students who had failed taps to top up their account,Food was delicious,Line was well managed by TOD,"Failed taps increased from 3 to 6, parents didn't top up on time","Meal served today decrease from 161 to 154, parents didn't top up on time",@Tapper kahunira secondary
kiambu kitchen,Kiababu Primary,Primary,2026-01-29,Rice and Western,White,265,261,235,26,0,0,9,0,1,1.0,1.0,0.0,265,0.0,2.0,2026-01-29 12:40:20,2026-01-29 13:30:28,50,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 13 to 9 as some parents managed to pay on Time,Successful taps decreased from 264 to 261 as some parents did not manage to pay on Time,@kiaibabu primary school
Githunguri,Matuguta Primary,Primary,2026-01-29,Rice and Western,White,480,471,426,45,2,3,20,0,1,2.0,3.0,,480,3.0,,2026-01-29 12:35:51,2026-01-29 13:35:00,59,,Food was delicious,Queue was well managed,Failed taps were 20 an increase of 8 taps from yesterday's 12 failed taps. Respective parents had not topped up.,Actual meals were 471 a decrease of 7 taps from yesterday's 478 actual meals. Some parents had not topped up the accounts.,@Matuguta primary
