Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Kagema Primary,Primary,3/2/2026,Rice and Beans,White,870,836,838,0,0,5,0,31,0,3.0,3.0,,650,0,,2026-02-03 12:45:46,2026-02-03 14:14:00,88,,food was well cooked and delicious,The queue was well managed by the help of teachers and F4E regional representatives,,,George
Githunguri,William Ng'Iru Secondary,Secondary,2/3/2026,Rice and Beans,White,560,559,559,0,0,4,9,0,0,0.0,0.0,,570,0,,2026-02-03 12:45:46,2026-02-03 13:30:14,44,,Food was hot and delicious,Queue management was smooth,Failed taps decreased from 26 to 9 since their accounts were topped up,Successful taps increased from 546 to 559 since students with failed taps topped up their accounts,@Tapper Dennis -william Ng'iru Secondary
Githunguri,Gathugu Primary,Primary,2/3/2026,Rice and Beans,White,265,264,239,25,0,2,4,0,1,5.0,0.0,,265,0,,2026-02-03 12:45:59,2026-02-03 13:30:03,44,,Food was delicious,Queue was orderly,"Actual meals severed today were 264 compared to 271 of the previous tapping, a decrease since a few pupils missed school today","We had 4 failed taps, who's parents had forgotten to top up on time",@SC Gathugu Comprehensive School
Githunguri,Gathangari Primary,Primary,2/3/2026,Rice and Beans,White,410,424,387,37,0,3,9,1,4,6.0,0.0,,420,0,,2026-02-03 12:20:05,2026-02-03 13:20:16,60,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 12 to 9.Some parents forgot to top up on time and have urged kids to remind them,Successful taps increased from 405 to 424.Most parents topped up on time and kids turned up well in school.,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri,Ikinu Primary,Primary,2/3/2026,Rice and Beans,White,850,863,773,90,0,5,25,0,11,0.0,0.0,,900,0,,2026-02-03 12:25:48,2026-02-03 13:45:53,80,,The food was hot and delicious,Que management was smooth,Failed taps decreased from 58 to 25.since more parents topped up,Successful taps have increased from 733 to 773 since kids with failed taps have topped up their accounts,@SL Janet-Ikinu primary School
Githunguri,Gatitu Primary,Primary,2/3/2026,Rice and Beans,White,375,372,333,39,0,3,9,0,2,0.0,0.0,,375,1,,2026-02-03 12:15:30,2026-02-03 13:40:38,85,,Food tasted really great.,Students were well managed under ToD's cordinance.,Failed taps decreased from 12 to 9..some parents picked up when I called .,Successful taps decreased from 335 to 333..some accounts had no funds at all.,@Wambui ikonya SC Gatitu comprehensive
Githunguri,Gathaithi Secondary,Secondary,2/3/2026,Rice and Beans,White,110,115,115,0,0,2,6,0,1,0.0,0.0,,115,0,,2026-02-03 13:21:48,2026-02-03 13:45:06,23,,Food was delicious,Queuing was good,We had 6 failed taps a drop from yesterday's 6  due to early topping up by parents,We had 115 successful taps a rise from yesterday's 105 successful taps due to excellent students attendance in school,@Joseph mburu nga'ang'a
Githunguri,Kiambururu Secondary,Secondary,2/3/2026,Rice and Beans,White,180,181,181,0,0,3,5,0,0,0.0,0.0,,190,0,,2026-02-03 13:20:38,2026-02-03 13:40:53,20,,The food was delicious,Line management was smooth,"Failed taps today was 5 a decrease from previous which was 8,some parents remembered to top up","Successful taps was 181, compared to previous which was 168, students who were sent home are resuming to school.",@Salome-kiambururu secondary school
Githunguri,Gataka Primary,Primary,2/3/2026,Rice and Beans,White,290,292,265,27,0,2,14,0,2,0.0,0.0,,295,0,,2026-02-03 12:35:38,2026-02-03 13:50:43,75,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 12 to 14, some accounts had insufficient balances","The number of actual meals rose from 281 to 292, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri,Githioro Primary,Primary,2/3/2026,Rice and Beans,White,345,346,320,26,0,2,7,0,2,0.0,0.0,,350,0,,2026-02-03 12:42:06,2026-02-03 13:52:12,70,,Food  was delicious,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 4 to 7 today, some parents forgot to top up their accounts on time","Successful taps increased from 340 to 346, kids turned up well today.",@GITHIORO COMPREHENSIVE
Githunguri,Kanjai Secondary,Secondary,2/3/2026,Rice and Beans,White,195,195,195,0,0,2,1,1,0,0.0,0.0,,195,0,,2026-02-03 13:15:16,2026-02-03 13:50:51,36,,The meal was delicious and satisfying.,Queue management was ordered by me.,"Actual meal served was 195 with an increase of 5 , parents funded their accounts.",We had 1 failed tap.,"@mercy, tapper, kanjai secondary"
Githunguri,Gathaithi Primary,Primary,2/3/2026,Rice and Beans,White,450,458,407,51,1,3,14,0,5,0.0,0.0,,465,1,,2026-02-03 12:40:36,2026-02-03 13:45:57,65,,Food was good,Line management was successful,Failed taps dropped from 23 to 14. I reached out to some parents and they topped accounts on time,Actual meals served increased from 424 to 458.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri,Gikang'A Kageche Secondary,Secondary,2/3/2026,Rice and Beans,White,305,258,258,0,0,3,6,1,4,0.0,0.0,,310,0,,2026-02-03 13:10:58,2026-02-03 13:40:02,29,,Food was delicious,Queue was well managed by TOD,Today's failed taps decreased from 15 to 6.parents topped up their account on time,Today's successful taps decreased from 293 to 258 ..A number of students were sent home for school fees,@Pauline Gatimu
Githunguri,Kambui Primary,Primary,2/3/2026,Rice and Beans,White,270,260,204,54,0,2,6,0,0,3.0,3.5,,270,0,,2026-02-03 12:50:11,2026-02-03 13:50:12,60,,The food was delicious,The line was well managed,We had 6 failed taps a lower number compared to yesterday's that were 19. Some parents did top up their accounts,We had 204 successful taps a lower number compared to yesterday's that were 206. Most students were sent home to get books and did not return.,@Kambui Primary and Junior School
Githunguri,Matuguta Secondary,Secondary,2/3/2026,Rice and Beans,White,125,121,121,0,0,2,7,0,2,0.0,0.0,,125,0,,2026-02-03 13:30:17,2026-02-03 13:45:33,15,,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by me,The number of failed taps today hicked from 05 yesterday to 07 today,Successful taps today were lower than the projected meals that were 125 but higher than yesterday's 112,@Njeri -Matuguta secondary school
Githunguri,Miguta Primary,Primary,2/3/2026,Rice and Beans,White,260,252,235,17,0,2,7,0,1,0.0,0.0,,260,0,,2026-02-03 12:50:28,2026-02-03 13:30:43,40,,The food was delicious,The queue wsas manageable,"There were 7 failed taps, a decrease of 4 from the previous tapping. The parents topped up on time","There were 235 successful taps, an s of 3 from the previous tapping. More parents topped up.",@SC Pauline - Miguta Primary School
Githunguri,Kanyore Primary,Primary,2/3/2026,Rice and Beans,White,645,664,616,48,3,3,12,1,6,0.0,0.0,,650,5,,2026-02-03 12:30:09,2026-02-03 13:30:13,60,,Food was delicious,Queuing was organized,Number of failed taps decreased from 35 to 12. Most accounts were topped up.,Number of successful taps increased from 635 to 664 as many students were present with accounts topped up.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri,Kagema Secondary,Secondary,2/3/2026,Rice and Beans,White,220,233,233,0,0,2,14,0,4,0.0,0.0,,233,0,,2026-02-03 12:50:59,2026-02-03 13:52:11,61,,Food was delicious,Queue was well manageable,Fail tap was a decrease of 14 while yesterday was 21,Successful tap was a increase of 233 while yesterday was 211,@Tapper Kagema secondary
Githunguri,Gathiruini Primary,Primary,2/3/2026,Rice and Beans,White,240,243,223,20,0,2,4,0,1,0.0,0.0,,245,0,,2026-02-03 12:30:36,2026-02-03 13:30:52,60,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 4 a decrease from 13 this is because parents didn't top up their accounts on time,Actual meals served today were 243 an increase 231 this is because parents topped up their accounts on time,@Catherine Wanjiru
Githunguri,Miiri Primary,Primary,2/3/2026,Rice and Beans,White,425,433,385,48,0,3,32,1,2,0.0,0.0,,440,0,,2026-02-03 12:30:24,2026-02-03 13:30:30,60,,The food was hot and delicious.,The queue was well organized and managed by the perfects on duty.,"Failed taps dropped to 32 from 37 ,as parents failed to top up on time.","Actual meals served rose to 433 from 416 , driven by timely parent top-ups and higher student turnout.",@SC Daniel Ng'ang'a - Miiri Primary School
Githunguri,Miguta Secondary,Secondary,2/3/2026,Rice and Beans,White,40,36,36,0,0,2,0,0,0,0.0,0.0,,40,0,,2026-02-03 13:10:03,2026-02-03 13:40:13,30,,The food was delicious,The queue well managed,"We had no any failed tap, parents topped up their accounts on time.","There were 36 successful taps an increase in 1, parents topped up their accounts on time and also students came for lunch.","@Alex,Tapper Miguta Secondary"
Githunguri,Mukuyu Secondary,Secondary,2/3/2026,Rice and Beans,White,320,346,346,0,0,3,7,0,7,0.0,0.0,,355,0,,2026-02-03 12:40:45,2026-02-03 13:25:54,45,,Food was hot and delicious,Queue was well managed by TOD,Failed taps decreases from 19 to 7 most parents paid on time,Successful taps increases from 309 to 346 most parents topped up on time,@Mukuyu Secondary School
Githunguri,Kanjai Primary,Primary,2/3/2026,Rice and Beans,White,420,416,361,55,0,3,14,0,0,0.0,0.0,,420,0,,2026-02-03 12:40:02,2026-02-03 13:30:08,50,,"The food was hot, delicious  and enough.",The queue was well managed,"There was a decrease in number from 33 to 14,most accounts were topped up on time.","There was an increase in number from 390 to 416,most accounts were topped up on time and most students showed up for lunch",@Immaculate-SC Kanjai Primary
Githunguri,Gathugu Secondary,Secondary,2/3/2026,Rice and Beans,White,255,266,266,0,0,3,3,0,2,0.0,0.0,,280,0,,2026-02-03 12:40:01,2026-02-03 13:10:11,30,,Food was delicious,Queue management was good,Number of successful taps descreased from 15 to3,Number of successful taps increase from 236 to 266,@Tapper Gathugu secondary school
Githunguri,Giathieko Primary,Primary,2/3/2026,Rice and Beans,White,190,201,183,18,0,2,5,0,0,0.0,0.0,,205,0,,2026-02-03 12:40:47,2026-02-03 13:25:55,45,,Food was very delicious .,Line transitioned well from class to class .,"From 13 failed taps to 5 failed taps recorded today , as a result of reminded parents via calls to top up students accounts with insufficient funds.","From 180 successful taps to 201 successful taps today , as a result of students showed up for lunch highly compared to yesterday's and also parents topped up accounts .","@Rose, Giathieko Comprehensive SC"
Githunguri,Miiri Secondary,Secondary,2/3/2026,Rice and Beans,White,40,34,34,0,0,2,1,0,0,2.0,2.0,,40,2,,2026-02-03 13:10:36,2026-02-03 13:30:44,20,,The food was hot and delicious,Queue management was neat and organized with assistance of TOD,"Failed taps decreased from 4 to 1, more parents had topped up on time","Successful taps increased from 32 to 34, the turnout was higher than yesterday","@Esther,Tapper; Miiri Secondary School"
Githunguri,Komothai Primary,Primary,2/3/2026,Rice and Beans,White,200,189,172,17,0,2,5,0,2,6.0,6.0,,195,0,,2026-02-03 12:40:29,2026-02-03 13:40:36,60,,Food was yummy,Kids were organized and punctual,"Failed taps decreased from 8 to 5, some parents forgot to top up","Actual meals decreased from 190 to 189, some kids were absent",@SC Komothai Comprehensive
Githunguri,Nyaga Primary,Primary,2/3/2026,Rice and Beans,White,500,509,444,65,0,3,23,0,3,0.0,0.0,,510,0,,2026-02-03 12:40:31,2026-02-03 13:30:48,50,,The food was tasty,The line was well organised,The number of failed taps reduced from 29 to 23.Some accounts had not been topped up,The number of actual meals served increased from 480 to 509.Most accounts were topped up,@SL Nyaga Primary and Junior School-Gladys
Githunguri,Gatina Primary,Primary,2/3/2026,Rice and Beans,White,445,459,391,68,0,3,6,1,2,0.0,0.0,,460,0,,2026-02-03 12:33:00,2026-02-03 13:27:17,54,,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 6 a decrease compared to yesterday's number of 23, more parents managed to credit accounts on time.",Actual meal served were 456 an increase compared to yesterday's number of 435. The number raised due to high turn up and more accounts had sufficient funfs.,@Kang'ethe Dennis
Githunguri,Kiawairia Secondary,Secondary,2/3/2026,Rice and Beans,White,50,53,53,0,0,2,0,0,0,0.0,0.0,,55,0,,2026-02-03 13:26:50,2026-02-03 13:37:56,11,,Food was appetizing and yummy,Queuing was transitioning good,Number of failed taps decreased from 2 to 0 parents topped up their accounts on time,"Number of actual meals increased from 48 to 53 , students who were absent yesterday reported back today",@Patrick Kariuki Kiawairia secondary school Tapper
Githunguri,Kihuririo Primary,Primary,2/3/2026,Rice and Beans,White,430,445,395,50,0,3,11,0,8,0.0,0.0,,460,1,,2026-02-03 12:50:54,2026-02-03 13:38:04,47,,The food was delicious.,Queue was manageable,"Failed taps decreased from 18 to 11,some parents topped up.","Successful taps increased from 415 to 445, some students who were absent yesterday reported.",@kihuririo primary
Githunguri,Kiambururu Primary,Primary,2/3/2026,Rice and Beans,White,270,286,253,33,0,3,4,1,6,0.0,0.0,,285,0,,2026-02-03 12:30:34,2026-02-03 13:25:39,55,,The food was delicious,Line management was smooth and fast.The senior teacher assisted,Failed taps decreased from 23 to 4.Parents topped up on time,Actual meals served increased from 259 to 286.This because parents had topped up on time and student turnout was great,@Kiambururu Comprehensive School
Githunguri,Kiawaiguru Primary,Primary,2/3/2026,Rice and Beans,White,225,221,201,20,2,2,1,0,1,1.0,1.0,,225,2,,2026-02-03 12:30:00,2026-02-03 13:25:00,55,,Lunch was delicious,Line was oderly.,Failed taps decreased from yesterday’s 6 to today 1.I reminded parents to top up.,Actual meals served decreased from yesterday’s 222 to today 221.some pupils carried food from home due to financial constraints.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
Githunguri,Kindiga Primary,Primary,2/3/2026,Rice and Beans,White,185,192,174,18,0,2,6,0,1,0.0,0.0,,190,0,,2026-02-03 12:40:52,2026-02-03 13:30:59,50,,Food was delicious,Queues were orderly,"Failed taps decreased to 6 from yesterday's 19,some parents still did not top up accounts","Successful taps increased to 192 from yesterday's 172,There was high turnout",@James Mbugua SC Kindiga Primary
Githunguri,Nyaga Secondary,Secondary,2/3/2026,Rice and Beans,White,360,353,353,0,0,3,22,1,2,2.0,2.0,,360,0,,2026-02-03 12:40:52,2026-02-03 13:10:59,30,,The food was hot and delicious,I managed the line.,"Had a decrease from 39 to 22,,,most accounts were recharged","Had an increase of 334 to 353,,,9 more students turned up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
Githunguri,Githiga Primary,Primary,2/3/2026,Rice and Beans,White,415,423,384,39,0,3,22,0,2,115.0,136.0,,390,0,,2026-02-03 12:30:53,2026-02-03 13:36:04,65,,Food was sweet and delicious,Line Management was smooth,Failed  tapes decreased  from 33 to 22 .parents topped up their accounts.,Actual taps increased  from 409 to 423.students turnout  was good,@Nicholas-SC - Githiga Comprehensive
Githunguri,Kibichoi Primary,Primary,2/3/2026,Rice and Beans,White,215,222,198,24,0,2,3,0,0,0.0,0.0,,230,1,,2026-02-03 13:00:24,2026-02-03 13:30:34,30,,The food was delicious,I managed the queue well,The number of failed taps decreased from 12 to 3 as most parents topped up their accounts on time,The number of successful taps increased from 178 to 198 as most parents topped up their accounts on time,@sc kibichoi primary school
Githunguri,Ndireti Primary,Primary,2/3/2026,Rice and Beans,White,195,197,171,26,0,2,9,0,0,0.0,0.0,,200,0,,2026-02-03 12:40:58,2026-02-03 13:30:05,49,,"The food was delicious,",I managed the queue  well.,We had 9 failed taps a decrease  compared to 15 of yesterday,We had 197 actual taps an increase  compared to 190 of yesterday turn out was higher.,@SC Sharon _Ndireti primary
Githunguri,Thuita Primary,Primary,2/3/2026,Rice and Beans,White,210,211,177,34,0,2,2,0,0,0.0,0.0,,210,0,,2026-02-03 12:30:55,2026-02-03 13:30:05,59,,Food was delicious,Queue management was smooth,Number of failed taps decreased from 9 to 2 because parents remembered to top up,Number of actual meals increased from 205 to 211 because parents remembered to top up,"@Tabitha SC,Thuita comprehensive school"
Githunguri,Ihiga Primary,Primary,2/3/2026,Food Was Enough,White,160,164,150,14,0,2,0,0,0,0.0,0.0,,165,0,,2026-02-03 12:40:45,2026-02-03 13:15:49,35,,Food was Enough,Queues were manageable,Failed taps were 0 a decrease from yesterday's which was 8.Parents topped up on time.,Successful taps were 164 an increase from yesterday's 156.Turn up was high.,@Naomi SC-Ihiga Comprehensive
Githunguri,Gitombo Primary,Primary,2/3/2026,Rice and Beans,White,180,179,164,15,0,2,0,0,1,0.0,0.0,,180,0,,2026-02-03 12:40:22,2026-02-03 13:16:28,36,,Food was delicious learners enjoyed.,Queue was well manageable.,Today failed taps was 0 just like yesterday the number maintained.,Actual meals served today was 179 a decrease of 1 from 180 yesterday due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri,Matuguta Primary,Primary,2/3/2026,Rice and Beans,White,460,474,431,43,0,2,8,0,3,0.0,0.0,,480,2,,2026-02-03 12:20:14,2026-02-03 13:20:19,60,,Food was delicious,Queue was well managed,Failed taps were 8 a decrease of 23 taps from yesterday's 31 failed taps. Respective parents had not topped up.,Actual meals were 474 an increase of 24 taps from yesterday's 450 actual meals. Some students with failed taps yesterday's topped up their accounts,@Matuguta primary
Githunguri,Mathanja Priamry,Primary,2/3/2026,Rice and Beans,White,205,206,184,22,0,2,6,0,0,0.0,0.0,,206,0,,2026-02-03 12:17:51,2026-02-03 13:20:03,62,,food was delicious,I managed the queue without any assistance,today we had 6 failed taps an increase compared to yesterday 5. some parents didn't top-up their accounts on time.,today we had 206 actual meals served same as yesterday . turnout was the same .,@mathanja primary school
Githunguri,Riamute Primary,Primary,2/3/2026,Rice and Beans,White,310,330,298,32,0,3,14,0,2,0.0,10.0,,330,0,,2026-02-03 12:30:03,2026-02-03 13:20:04,50,,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 14 failtaps a lower number than previous day which was 27 since their parents didn't top up their accounts,We had 330 successful taps a higher number than previous day which was 306  since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
Githunguri,Kigumo Secondary,Secondary,2/3/2026,Rice and Beans,White,125,120,120,0,0,2,5,0,0,0.0,0.0,,125,0,,2026-02-03 12:50:48,2026-02-03 13:15:53,25,,The food was sweet,Queue was mangerable,Failed taps decreased from 7 to 5 parents paid,Successful taps remained the same as yesterday,@daniel Kariuki
Githunguri,Gitiha Secondary,Secondary,2/3/2026,Rice and Beans,White,150,145,145,0,0,2,9,1,0,0.0,0.0,,150,0,,2026-02-03 12:40:50,2026-02-03 13:10:58,30,,Food was enough,Queue was smooth,Increased number of failed taps compared to the previous day,Constant number of successful taps,@Jecinta muthoni Gitonga
Githunguri,Githima Primary,Primary,2/3/2026,Rice and Beans,White,265,272,246,26,3,2,3,0,2,0.0,0.0,,275,5,,2026-02-03 12:30:24,2026-02-03 13:20:32,50,,The food was delicious,I managed the queue with the help of the teacher on duty.,We had 3 failed taps which is a decrease from yesterday's 11 failed taps.Most accounts were topped up on time.,We had 272 actual meals served which is an increase from yesterday's 258 actual meals served.The turn up was high today and most accounts were topped up on time,@Brenda kamawe Githima primary and junior secondary school
Githunguri,Mitahato Primary,Primary,2/3/2026,Rice and Beans,White,210,235,209,26,0,2,4,0,1,0.0,0.0,,240,0,,2026-02-03 12:20:24,2026-02-03 13:20:35,60,,Food was yummy,Queue was transitioning from class to class,Failed taps decreased from 11 to 4 because parents who had insufficient balances yesterday topped up today,successful taps decreased from 204 to 235 because the students who didn't come for lunch yesterday came today,@SC George-Mitahato Comprehensive
Githunguri,Kigumo Primary,Primary,2/3/2026,Rice and Beans,White,180,153,141,12,0,2,37,0,0,7.0,7.0,,175,0,,2026-02-03 12:40:34,2026-02-03 13:28:41,48,,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 37 failed taps compared to yesterday where we had 29.This increase was led by parents not topping up their accounts.,We had 153 actual meals served compared to yesterday where we had 175.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
Githunguri,Njunu Primary,Primary,2/3/2026,Rice and Beans,White,260,267,236,31,0,2,6,0,0,0.0,0.0,,265,0,,2026-02-03 12:40:40,2026-02-03 13:20:46,40,,Food was delicious and yummy,Line transition was well managed,We had an increase,We had an increase from 256 to 267,@Sc Elizabeth -Njunu primary school
Githunguri,Ngewa Primary,Primary,2/3/2026,Rice and Beans,White,300,302,269,33,0,2,18,1,2,0.0,0.0,,310,0,,2026-02-03 12:00:21,2026-02-03 13:20:24,80,,The food was delicious,Queue was transitioning well from class to class,We had 18 failed taps today which is a decrease from 35 yesterday,We had 302 actual meals served today which is an increase from 284 yesterday,@Ngewa primary school.
Githunguri,Thuita Secondary,Secondary,2/3/2026,Rice and Beans,White,45,43,43,0,0,2,2,2,1,0.0,0.0,,50,0,,2026-02-03 13:10:58,2026-02-03 13:20:14,9,,Food was delicious,Queue management was smooth,Yesterday there were 3 failed tap while today there was 2 failed taps Soo ther was a decrease,Yesterday there were 35 taps while today there was 43 taps Soo there was an increase,@Thuita Secondary tapper
