Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Ndireti Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,50,41,41,0.0,0,2,2,0,0,3.0,3.0,,45,0,,10,2026-02-18 12:35:47,2026-02-18 12:45:52,,The food was delicious,The line was manageable,The number of failed taps decreased with a difference of 2 this is because the failed taps were topped up,The number of successful taps increased with a difference of 4 this is because the turnout was good,@Tracy Tapper Ndireti secondary school
Githunguri kitchen,Ngewa Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,220,296,268,28.0,0,2,14,3,1,0.0,0.0,,310,0,,90,2026-02-18 12:00:29,2026-02-18 13:30:31,,The food was delicious,Queue was transitioning well from class to class,We had 14 failed taps today which is a decrease from 17 yesterday,We had 296 successful taps today is a decrease from 306 yesterday since some kids had gone for music festivals,@Ngewa primary school.
Githunguri kitchen,Gatitu Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,335,375,337,38.0,0,3,7,0,1,0.0,0.0,,380,0,,74,2026-02-18 12:15:52,2026-02-18 13:30:03,,Mangoes were super sweet!!!kids wore a banana smile,Learners were organized in presence of ToD.,Failed taps increased from 4 to 7  due to accounts that had no funds at all.,Successful taps decreased from 385 to 375 amidst the 40 particular JSS who attended music festivals....kids turned out when they saw mangoes .,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Kibichoi Primary,Ruiru-Githunguri,February,Primary,White,2026-02-18,Rice and Western,230,234,210,24.0,5,2,7,0,1,0.0,0.0,,230,5,,34,2026-02-18 13:00:54,2026-02-18 13:35:01,,The food was delicious.,I managed the queue well,"The number of failed  taps decreased from 8 to 7, as few parents didn't top up their accounts on time","The number of successful taps increased from 185 to 210, as students came in big numbers, due to the exam period and also due to mangoes on the menu today",@sc kibichoi primary school
Githunguri kitchen,Kambui Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,280,278,221,57.0,0,2,8,0,2,1.5,1.75,,280,0,,70,2026-02-18 12:50:28,2026-02-18 14:00:37,,The food was delicious,The line was well managed,We had 8 failed taps. Some parents did not top up their accounts.,We had 221 successful taps a higher number compared to yesterday's that were 218. Most kids came for lunch.,@Kambui Primary and Junior School
Githunguri kitchen,Gitiha Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,160,155,155,0.0,0,2,4,0,1,0.0,0.0,,155,0,,30,2026-02-18 12:45:46,2026-02-18 13:15:54,,Food was delicious and tasty,Queue was manageable,Increased number of failed taps compared to the previous day from 1 to 4,Increased number of successful taps compared to the previous day from 152 to 155,@Jecinta muthoni Gitonga
Githunguri kitchen,Miiri Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,50,31,31,0.0,2,2,4,0,0,5.0,5.0,,40,2,,10,2026-02-18 13:00:24,2026-02-18 13:10:43,,The food was hot and yummy.,Queue management was neat and orderly with the assistance of TOD.,Failed taps remained a constant 4 as parents hadn't topped up on time.,"Successful taps increased to 31 from 27, as parents had topped up on time.","@Esther,Tapper; Miiri Secondary School"
Githunguri kitchen,Gathangari Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,440,443,398,45.0,0,3,4,0,0,0.0,0.0,,440,0,,69,2026-02-18 12:30:32,2026-02-18 13:40:01,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 13 to 4.parents topped up on time and have urged kids to remind them to top up,Successful taps increased from 418 to 443.Parents topped up on time and kids really turned up well being a mango day,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri kitchen,Kihuririo Primary,Ruiru-Githunguri,February,Primary,White,2026-02-18,Rice and Western,490,506,444,62.0,0,3,4,0,1,0.0,0.0,,500,0,,45,2026-02-18 12:50:31,2026-02-18 13:35:35,,The food was delicious,Queue was good,"Failed taps decreased from 7 to 4, parents paid",Successful taps increased from 480 to 506 kids enjoyed mangoes today.,@kihuririo primary
Githunguri kitchen,Gathaithi Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,430,455,407,48.0,0,3,16,0,0,0.0,0.0,,490,0,,60,2026-02-18 12:40:46,2026-02-18 13:40:52,,Food was delicious kids enjoyed the mangoes,Queue was well managed by one teacher,Failed taps increased from 15 to 16,The number of Successful taps reduced from 465 to 455. We had 60 kids who attended music festivals,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,140,119,119,0.0,0,2,5,0,1,3.2,0.5,,125,0,,28,2026-02-18 13:17:44,2026-02-18 13:45:54,,Food was delicious,Queuing was good,"We had 5, failed taps a drop from yesterday's 6 due to early topping up by parents","We had 119 successful taps a rise from yesterday's 111, due to early topping up by parents",@Joseph mburu nga'ang'a
Githunguri kitchen,Ihiga Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,160,170,155,15.0,0,2,1,0,0,0.0,0.0,,170,0,,35,2026-02-18 12:40:02,2026-02-18 13:15:09,,Food was Enough,Queues were manageable,Failed taps was 1 an increase of 1 from yesterday's 0.Parent didn't top up.,Successful taps were 170 the same  as yesterday's taps which was 170.,@Naomi SC-Ihiga Comprehensive
Githunguri kitchen,Kigumo Primary,Ruiru-Githunguri,February,Primary,White,2026-02-18,Rice and Western,210,196,176,20.0,0,2,7,0,0,3.0,4.0,,195,0,,80,2026-02-18 12:40:14,2026-02-18 14:00:19,,Food was delicious,Line management was orderly,We had 7 failed taps compared to yesterday where we had 12.,We had 196 actual meals served compared to yesterday where we had 191.Kids reported in good number,@S C PCEA Kigumo Comprehensive School
Githunguri kitchen,Githioro Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,350,350,324,27.0,0,2,1,0,1,0.0,0.0,,350,0,,56,2026-02-18 12:44:29,2026-02-18 13:40:42,,Food was appetising and the kids enjoyed the mangoes all together. The kids are grateful.,Line management was organised assisted by tod,Failed taps decreased from yesterday’s 5 to 1. Parents remembered to top up their accounts on time.,"Successful taps increased from yesterday 347 to 350 today, kids turned up well today.",@GITHIORO COMPREHENSIVE
Githunguri kitchen,Mitahato Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,240,240,214,26.0,0,2,8,0,0,0.0,0.0,,240,0,,100,2026-02-18 12:00:06,2026-02-18 13:40:30,,Food was delicious,Queue management was hassle-free,Failed taps increased from 5 to 8 because parents forgot to top up on time,Successful taps increased from 220 to 240 because more students came than yesterday,@SC George-Mitahato Comprehensive
Githunguri kitchen,Miguta Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,50,35,35,0.0,0,2,1,0,0,2.0,2.0,,40,0,,30,2026-02-18 13:10:19,2026-02-18 13:40:30,,The food was delicious,The queue well managed,We had one failed tap.  Card tapped had insufficient balance,"There were 35 Successful taps...a decrease in 2  , students didn't turn up for lunch","@Alex,Tapper Miguta Secondary"
Githunguri kitchen,Kindiga Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,190,195,176,19.0,0,2,5,0,0,0.0,0.0,,190,0,,50,2026-02-18 12:40:31,2026-02-18 13:30:41,,The food was Tasty,Queues were well managed with the help of TOD,"Failed taps were 5,same number as yesterday, parents did not top up accounts.","Successful taps increased to 195 from yesterday's 192,There was high turnout since it's exam week.",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Riamute Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,270,265,239,26.0,0,3,11,0,3,2.0,3.0,,330,0,,50,2026-02-18 12:30:00,2026-02-18 13:20:03,,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 11 failtaps a lower number than previous day which was 19 since the account had insufficient funds,We had 265 successful taps a lower number than previous day which was 329 since  68 kids were out for drama festival at miiri,@sc willy- Ceb Riamute primary school
Githunguri kitchen,Miguta Primary,Githunguri 2,February,Primary,White,2026-02-18,Rice and Western,200,213,198,16.0,0,2,8,0,4,0.0,0.0,,240,0,,40,2026-02-18 12:50:41,2026-02-18 13:30:49,,The food was delicious,The queue was manageable,"There were 8 failed taps, an increase of 1 from the previous tapping. Parents did not top up","There were 198 successful taps, a decrease of 15 from the previous tapping. Population was lower due to the ongoing drama festivals",@SC Pauline - Miguta Primary School
Githunguri kitchen,Kanyore Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,650,663,617,46.0,0,3,22,0,3,0.0,0.0,,650,3,,70,2026-02-18 12:30:46,2026-02-18 13:40:52,,Food was delicious.Kids enjoyed mangoes,Line management was organized,Number of failed taps decreased from 25 to 22. Respective accounts were topped up.,Number of successful taps increased from 641 to 663. This can be attributed to most students being present and presence of mangoes in the menu attracted many students to feed with us.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri kitchen,Kiawairia Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,150,141,126,15.0,4,2,4,0,0,2.0,3.0,,140,4,,89,2026-02-18 12:00:58,2026-02-18 13:30:04,,Food was hot and delicious,Lines were neat and organized,We had 4 failed taps a decrease from 5 some parents didn't top up on time,We had 126 successful taps a decrease from 127turn out was low,@Mary kimani SC kiawairia comprehensive school
Githunguri kitchen,Thuita Secondary,Ruiru-Githunguri,February,Secondary,White,2026-02-18,Rice and Beans,45,43,43,0.0,0,2,1,0,0,4.0,4.0,,45,0,,10,2026-02-18 13:10:28,2026-02-18 13:20:08,,Food was delicious,Queue management was smooth,Yesterday there was w failed tap while today there was 1failed tap Soo there was an increase,Yesterday there was 39 taps while today there was 43 taps Soo there was an increase in number,@Thuita Secondary tapper
Githunguri kitchen,William Ng'Iru Secondary,Githunguri 2,February,Secondary,White,2026-02-18,Rice and Western,560,567,567,0.0,0,4,15,0,5,0.0,0.0,,565,0,,35,2026-02-18 12:40:32,2026-02-18 13:15:45,,Food was delicious and the mangoes very sweet,Queueing was smooth and manageable,Failed taps was an increase of 15 while yesterday was 9,Successful taps increased from 549 to 567 students couldn't imagine not having fruits at lunch,@Tapper Dennis -william Ng'iru Secondary
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,350,279,279,0.0,0,3,12,0,0,22.5,28.5,,340,0,,30,2026-02-18 12:50:03,2026-02-18 13:20:11,,Food was hot and delicious students enjoyed mangoes,Queue was well managed by TOD,Failed taps increases from 10 to 12 some parents didn't topped up on time,Successful taps decreases from 315 to 279 some students were sent home and others went for games,@Mukuyu Secondary School
Githunguri kitchen,Matuguta Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,140,132,132,0.0,0,2,3,0,0,2.4,2.8,,125,2,,20,2026-02-18 13:30:24,2026-02-18 13:50:30,,"Food was hot and delicious,kids enjoyed the mangoes",Queues were orderly and well managed by the help of the deputy principal,Failed taps today remained the same as yesterday... respective parents didn't top up,Successful taps today increased from 123 to 132,@Njeri -Matuguta secondary school
Githunguri kitchen,Kiambururu Secondary,Githunguri 1,February,Secondary,White,2026-02-18,Rice and Western,220,191,191,0.0,0,3,6,1,0,2.0,3.0,,210,0,,30,2026-02-18 13:20:46,2026-02-18 13:50:58,,The meal was delicious,Line management was smooth,"Failed taps today was 6 compared to previous which was 5, some parents forgot to top up","Successful taps today was 191 a decrease from previous which was 197, some students did not come for lunch.",@Salome-kiambururu secondary school
Githunguri kitchen,Mathanja Primary,Githunguri 1,February,Primary,White,2026-02-18,Rice and Western,220,208,185,23.0,0,2,2,0,0,13.0,4.0,,210,0,,52,2026-02-18 12:48:47,2026-02-18 13:40:57,,food was delicious,I managed the queue without any assistance.,today we had 2 failed taps same as yesterday. the two parents didn't top-up their accounts.,today we had 208 actual meals served an increase by 2 compared to yesterday. more kids were present today.,@mathanja primary school
