Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Ack Riabai Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,350,345,300,45.0,0,3,17,0,0,0.0,0.0,0.0,350,0,3.0,85,2026-02-04 12:20:35,2026-02-04 13:45:40,expecting the failed taps to be topped up,The food was delicious,Kids know how to queue on their own,Failed taps today is 17 compared to yesterday's 11. Parents didn't top up their kids account.,Successful taps today 300 compared to yesterday's 332. A decrease because kids don't like western.,@Camilla (SC) ACK RIABAI PRIMARY
Kiambu kitchen,Njenga Karume Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,204,194,10,10.0,0,3,19,0,4,0.0,0.0,0.0,210,0,3.0,60,2026-02-04 12:40:18,2026-02-04 13:40:23,Expecting a better number.,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps remained at 19.,Successful taps increased from 187 to 194,@Eliud Nderu Sc Njenga karume comprehensive
Kiambu kitchen,Mukua Secondary,Githunguri 2,February,Secondary,White,2026-02-04,Rice and Western,80,81,80,1.0,0,2,5,0,2,0.0,0.0,0.0,90,0,2.0,15,2026-02-04 13:13:46,2026-02-04 13:28:56,Most students will tap successfully,Food was good.,I managed the queue so well,Failed taps remained at 5.parents didn't top up on time,Successful taps increased from 75 to 81.most students tapped successfully,@Mukua secondary
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,February,Secondary,,2026-02-04,,55,51,51,,0,3,1,0,0,0.0,0.0,,55,0,3.0,5,2026-02-04 13:15:22,2026-02-04 13:20:28,We expect the same numbers tomorrow,Food was hot and delicious,The Queue was well managed by the TOD,The number reduced from 5 to 1 because of sufficient funds,The number increased 7 Because of few insufficient funds,@Oness Tapper St. Joseph high-school Gathanga
Kiambu kitchen,Maciri Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,425,390,356,34.0,0,3,14,0,0,9.0,10.0,0.0,400,0,3.0,100,2026-02-04 12:20:25,2026-02-04 14:00:28,We expect a higher turn out,Food was hot and enough,Queues were manageable,Failed taps reduced to 14;accounts had insufficient funds,Successful taps reduced to 356;this is due to stew preference,@Claudiah(SC)Maciri Comprehensive
Kiambu kitchen,Cianda Secondary,Kiambu Regions,February,Secondary,White,2026-02-04,Rice and Western,145,141,140,1.0,0,3,5,0,1,0.0,0.0,0.0,150,0,3.0,24,2026-02-04 13:20:57,2026-02-04 13:45:11,Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps decreased from 14 to 5,Successful taps increased from 130 to 140,@Valentine -Tapper Cianda Secondary
Kiambu kitchen,Kawaida Secondary,Kiambu Regions,February,Secondary,White,2026-02-04,Rice and Western,100,91,91,0.0,5,3,2,0,0,0.0,0.0,0.0,100,5,3.0,20,2026-02-04 13:20:30,2026-02-04 13:40:35,We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 1 to 2 parents did not top up on time,Successful taps remained the same as yesterday 91 parents topped up on time,@Njeri kawaida secondary school
Kiambu kitchen,Lioki Primary,Githunguri 2,February,Primary,White,2026-02-04,Rice and Western,155,156,137,19.0,0,2,3,0,0,0.0,0.0,0.0,157,0,2.0,50,2026-02-04 13:00:29,2026-02-04 13:50:36,We expect an improvement on the turn out,Food was hot and delicious,Queue was well Organized by the School Coordinator,Failed taps reduced from 8 to 3 as 5 parents topped up their kids accounts,Successful taps increased from 133 to 137 as 4 more parents remembered to top up their accounts,@Ann Tapper St. Vincent secondary
Kiambu kitchen,Kiambaa Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,250,254,236,18.0,0,3,27,1,1,67.0,83.0,0.0,255,0,3.0,61,2026-02-04 12:34:21,2026-02-04 13:35:33,Expecting ahigher projection as parents continue to top up,Food was hot and delicious,Queue was well managed by the help of the headteacher,Failed taps increased from23 to 27 due to delay in payment,Successful taps increased 244 to 254 due to early top up,@Tabitha wairimu
Kiambu kitchen,Ndumberi Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,790,803,741,62.0,0,3,39,3,4,0.0,0.0,0.0,800,0,3.0,106,2026-02-04 12:10:35,2026-02-04 13:56:41,Expecting the above projection tomorrow,Food was delicious,Easy queue management,Today's failed taps were 39 a decrease to yesterday 47 some parents topped up,Today's successful taps were 741 compared to yesterday 762 a decrease some kids dint turn up today,@Ndumberi primary school
Kiambu kitchen,Karia Secondary,Githunguri 2,February,Secondary,White,2026-02-04,Rice and Western,50,48,48,0.0,4,2,2,0,1,0.0,0.0,0.0,50,5,2.0,20,2026-02-04 13:15:19,2026-02-04 13:35:26,Qe expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has remained the same 02,The number of successful taps has increased from 40 to 48,@Simon Tapper Karia secondary
Kiambu kitchen,Kiababu Primary,Githunguri 1,February,Primary,White,2026-02-04,Rice and Western,270,272,247,25.0,0,2,8,0,0,0.0,0.0,0.0,270,0,2.0,55,2026-02-04 12:30:26,2026-02-04 13:25:32,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 3 to 8 as some parents did not manage to pay on Time,Successful taps increased from 266 to 272 as some parents managed to pay on Time,@kiaibabu primary school
Kiambu kitchen,Lioki Secondary,Githunguri 2,February,Secondary,White,2026-02-04,Rice and Western,180,161,161,0.0,0,3,8,0,0,5.7,6.65,0.0,180,0,3.0,31,2026-02-04 13:20:32,2026-02-04 13:51:37,We envision a higher number,The food was delicious,Line was well managed,The failed taps decreased 8 to 7 parents topped up their account,Successful taps decreased  by 10  Parents had not topped up their account,@Ann Tapper St. Vincent secondary
Kiambu kitchen,Riara Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,200,187,172,15.0,0,2,14,1,3,1.0,1.0,0.0,200,0,190.0,70,2026-02-04 12:20:36,2026-02-04 13:30:43,We expect a good turn out,Food was well cooked,Easy queue management,Failed taps have increased from 8 to 14 most parents failed to top up,Successful taps have reduced from 185 to 172  this is because of low turn out and increase of failed taps,@Jeniffer -(SC) Riara primary school
Kiambu kitchen,Githunguri Primary,Githunguri 2,February,Primary,White,2026-02-04,Rice and Western,470,482,445,37.0,0,3,15,0,1,0.0,0.0,0.0,400,0,3.0,50,2026-02-04 12:40:47,2026-02-04 13:30:51,Lowering our projection as the students will be sent home tomorrow to clear their school fees balances,Food was good,Line was managed with the help of prefect on duty,"Failed taps were 15 constant as of yesterdays,,,some parents didn't manage to top up on time","Successful taps were 445 a decrease from yesterday's 456,,,turn up was low",@SC- Githunguri Comprehensive
Kiambu kitchen,Gathanji Primary,Githunguri 2,February,Primary,White,2026-02-04,Rice and Western,360,361,336,25.0,0,3,10,0,0,0.0,0.0,0.0,350,0,3.0,49,2026-02-04 12:41:49,2026-02-04 13:30:59,We have projected 350 expecting parents to make payments on time.,The food was delicious and nutritious,The queue was well managed,Failed taps were 10 a decrease from 11 parents did top up on time,Successful taps were 336 an increase from 321 the turn out was high today due to presence of Mangoes,@SC Kepha Wangengi_Gathanji Comprehensive school
Kiambu kitchen,Riara Secondary,Kiambu Regions,February,Secondary,White,2026-02-04,Rice and Western,105,110,110,0.0,0,0,4,2,3,0.0,0.0,0.0,115,0,2.0,45,2026-02-04 12:45:00,2026-02-04 13:30:00,We expect a projection greator than 105 students tomorrow,Food was delicious. Students enjoyed the meal,The mango fruit in the menu made students serve more than usual with a new record of 110,"Successful taps increased to 110 from yesterdays 95, the highest record this term",Failed taps increased to 4 from yesterdays 2,@Tapper Riara Sec
Kiambu kitchen,Benson Njau Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,390,420,372,48.0,0,3,19,0,0,0.0,0.0,0.0,430,0,3.0,75,2026-02-04 12:20:04,2026-02-04 13:35:08,Anticipating a better turn out.,The food was well-prepared.,The queues were neat and manageable leading to a smooth service.,Failed taps increased from 17 to 19 due to delayed or forgotten top-ups by parents.,Successful taps decreased from 425 to 372 due to kids stew preference and today there was no fruit in the menu.,@Serah (SC) Benson Njau Primary
Kiambu kitchen,Mungai Chengecha Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,580,610,541,69.0,0,3,23,0,0,0.0,0.0,0.0,590,0,3.0,80,2026-02-04 12:45:02,2026-02-04 14:05:06,Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 30 to 23 , some of the parents who had insufficient balances the previous day topped up","Increase in successful taps from 490 to 541 , alot of kids turned up today due to mangoes",@sc mungai c pry
Kiambu kitchen,Gicoco Primary,Kiambu Regions,February,Primary,White,2026-02-04,Rice and Western,380,391,343,48.0,0,3,18,2,2,0.0,0.0,0.0,370,0,3.0,130,2026-02-04 12:00:07,2026-02-04 14:10:14,Expecting a lower turn up as kids will have a heavy break snack of uji and mandazi,Food was delicious,Queue was managed by the headteacher,Failed taps reduced from 27 to 23 some parents remembered to top up on time,Successful taps reduced from 372 to 343 turn up was lower today compared to yesterday as we did not have fruits in the menu,@Anne (SC) Gicoco comprehensive
