Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Gathugu Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-16,Rice and Beans,250,238,238,0.0,0,2,15,0,3,6.0,4.0,,250.0,0.0,2.0,29,2026-03-16 12:40:56,2026-03-16 13:10:01,,Food was delicious,Queue management was good I managed,Number of failed taps were 15 parent forgot to top up on time.,Number of successful taps descreased from 257 to 238.Number of failed taps were high.,@Tapper Gathugu secondary school
Githunguri kitchen,Kagema Primary,Ruiru-Githunguri,March,Primary,White,2026-03-16,Rice and Beans,720,713,713,0.0,0,3,40,3,1,12.0,2.0,,720.0,0.0,3.0,60,2026-03-16 12:40:53,2026-03-16 13:40:59,,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 29 to 40 as parents are forgetting to top up on time,Successful taps increased from 701 to 713 as more kids were present today.,@SL PCEA Kagema Comprehensive school
Githunguri kitchen,Ndireti Primary,Githunguri 2,March,Primary,White,2026-03-16,Rice and Beans,200,205,171,35.0,0,2,16,0,0,0.0,0.0,,210.0,0.0,2.0,55,2026-03-16 12:40:09,2026-03-16 13:35:17,,Food was delicious,Queue management was okay,"Failed taps were 16, parents failed to top up",Successful taps were 206.Turn out was okay,@SC Sharon _Ndireti primary
Githunguri kitchen,Kanyore Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,630,616,555,61.0,2,3,38,0,4,4.0,6.0,,640.0,3.0,3.0,60,2026-03-16 12:30:27,2026-03-16 13:30:31,,Food was delicious,Line management was organized,Number of failed taps increased from 25 to 38. Called some parents to top up and they say they are not receiving the zero balance notification.Reminded kids to remind their parents to top up.,Number of successful taps decreased from 635 to 616. This can be attributed to increase in the failed taps.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri kitchen,Kiawairia Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,120,119,104,15.0,3,2,6,0,0,0.0,0.0,,120.0,4.0,2.0,85,2026-03-16 12:00:18,2026-03-16 13:25:25,,Food was and hot,Lines were neat and organized,We had 6 failed taps a decrease from 11 most parents didn't top up on time,"We had 104 successful taps an increase from 100 , turn out was low and insufficient balances high",@Mary kimani SC kiawairia comprehensive school
Githunguri kitchen,Gathangari Primary,Githunguri 2,March,Primary,White,2026-03-16,Rice and Beans,400,400,354,47.0,0,3,14,0,1,10.0,0.0,,380.0,0.0,3.0,60,2026-03-16 12:30:41,2026-03-16 13:30:51,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced slightly from 16 to 14.parents did not top up on time,Successful taps increased from 398 to 401.Kids turned up well in school,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri kitchen,Kihuririo Primary,Ruiru-Githunguri,March,Primary,White,2026-03-16,The Food Was Delicious,470,450,391,59.0,0,3,20,0,3,6.0,5.0,,470.0,0.0,3.0,50,2026-03-16 12:50:27,2026-03-16 13:40:31,,The food was delicious,Queue was manageable,Failed taps increased from 12 to 20 parents didn't pay,Successful taps increased from 420 to 450 kids that went for games on Friday reported.,@kihuririo primary
Githunguri kitchen,Ikinu Primary,Githunguri 2,March,Primary,White,2026-03-16,Rice and Beans,880,839,756,530.0,0,5,52,5,3,0.0,9.0,,860.0,0.0,5.0,74,2026-03-16 12:25:52,2026-03-16 13:40:09,,The food was tasty,Queue management was smooth,Failed taps decreased from 54 to 52. Parents Failed to top up,Actual meals increased from 760 to 839. It was a normal school program.  Failed taps have affected today's njmbers,@SL Janet-Ikinu primary School
Githunguri kitchen,Githima Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,260,255,221,29.0,4,2,12,0,2,3.0,3.0,,255.0,4.0,2.0,65,2026-03-16 12:30:20,2026-03-16 13:35:30,,Today's meal was delicious.,"With the help of the deputy headteacher, queue management was smooth and orderly.",We had 12 failed taps which is an increase from Friday's 7 failed taps.Some kids were absent today and also 12 accounts were not topped up on time today.,We had 250 actual meals served which is a decrease from Friday's 255 actual meals served.The turn up was lower today and also 12 accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
Githunguri kitchen,Ndireti Secondary,Githunguri 2,March,Secondary,White,2026-03-16,Rice and Beans,40,40,40,0.0,0,2,6,0,1,2.0,2.0,,45.0,0.0,2.0,20,2026-03-16 12:30:10,2026-03-16 12:50:14,,The food was delicious,The line was manageable,The number of failed taps increased with a difference of 3 this is because the students didn't remind their parents to top up over the weekend,The number of successful taps increased with a difference of 3 this is because the turnout was good compared to the previous day,@Tracy Tapper Ndireti secondary school
Githunguri kitchen,Miiri Secondary,Githunguri 1,March,Secondary,White,2026-03-16,Rice and Beans,30,27,27,0.0,3,2,0,0,0,0.0,0.0,,30.0,3.0,2.0,20,2026-03-16 13:10:02,2026-03-16 13:30:14,,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,There was no failed taps,"Being on Monday, successful taps were 27 since the turnout was so low","@Esther,Tapper; Miiri Secondary School"
Githunguri kitchen,Gatitu Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,380,371,333,38.0,1,3,5,0,3,2.0,2.0,,375.0,1.0,3.0,80,2026-03-16 12:20:00,2026-03-16 13:40:08,,Food today tasted really great.,ToD helped with line management thus students cooperated.,Failed taps remained constant at 5 resulted by parents who never made timely payments.,Successful taps have decreased by 10 from 343 to 333 due to accounts that had no funds..Manual deductions today rose greatly  from 28 to 50 because most students had left their tags home but ToD reminded them to carry them tomorrow or replace if lost.,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Thuita Secondary,Ruiru-Githunguri,March,Secondary,White,2026-03-16,Rice and Beans,45,38,38,0.0,0,2,1,0,0,1.0,1.0,,40.0,0.0,2.0,16,2026-03-16 13:10:00,2026-03-16 13:26:08,,Food was delicious,Queue management was smooth,On Friday there were 2 failed tap while today there was only 1 failed tap because parent forgot to top up,On Friday there were 35 taps while today there was 38 meaning there was an increase in number parents remembered to top up,@Thuita Secondary tapper
Githunguri kitchen,Kibichoi Primary,Ruiru-Githunguri,March,Primary,White,2026-03-16,Rice and Beans,215,207,184,23.0,3,2,12,0,3,5.0,2.0,,215.0,4.0,2.0,28,2026-03-16 13:00:02,2026-03-16 13:28:16,,The food was delicious,I managed the queue well,"The number of failed taps increased from 10 t0 12, as some parents didn't top up their accounts on time",The number of successful taps increased from 180 to 184 as most parents topped up their accounts on time,@sc kibichoi primary school
Githunguri kitchen,Gikang'A Kageche Secondary,Githunguri 1,March,Secondary,White,2026-03-16,Rice and Beans,290,256,256,0.0,0,2,13,0,2,0.0,0.0,,300.0,0.0,2.0,30,2026-03-16 13:10:11,2026-03-16 13:40:15,,Food was delicious,Queue was well managed,Today's failed taps increased from 11 to 13 .parent didn't top up on time,"Today's successful taps decreased from 281 to 256.Turn out was low,parents didn't top up on time  and 11 students did feed with us (deputy had prepared meal for them since they performed well in exam)",@Pauline Gatimu
Githunguri kitchen,Gathaithi Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,465,447,396,51.0,0,3,25,0,0,4.5,5.4,,460.0,0.0,3.0,55,2026-03-16 12:45:14,2026-03-16 13:40:22,,Food was delicious,One teacher assisted with queue management,Failed taps reduced from 28 to 25. Parents still failed to top up accounts,Successful taps reduced from 455 to 447. Turnout was low today,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Gitiha Secondary,Githunguri 1,March,Secondary,White,2026-03-16,Rice and Beans,150,154,154,0.0,0,2,6,0,1,0.0,0.0,,150.0,0.0,2.0,41,2026-03-16 12:40:49,2026-03-16 13:21:55,,Food was delicious,Queue was smooth and quick,"Decreased number of failed taps compared to the previous day from 7 to 6,some accounts not topped up",Increased number of successful taps compared to the previous day from 144 to 154 parents had topped up and and students reported back to school,"@Jecinta muthoni Gitonga-Gitiha secondary school, Tapper"
Githunguri kitchen,Kindiga Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,180,168,150,18.0,3,2,18,0,0,2.0,3.0,,180.0,4.0,2.0,49,2026-03-16 12:40:54,2026-03-16 13:30:05,,The food was Hot and Tasty,Queues transitioned smoothly,"Failed taps increased to 18 from 7,parents did not top up accounts on time","Successful taps decreased to 168 from 171,this was affected by the number of failed taps",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Gatina Primary,Githunguri 1,March,Primary,White,2026-03-16,Rice and Beans,150,154,154,0.0,0,2,6,0,1,0.0,0.0,,150.0,0.0,2.0,41,2026-03-16 12:40:14,2026-03-16 13:21:19,,Food was delicious,The queue was smooth and quick,Decreased number of failed taps compared to the previous day from 7 to 6 some accounts not topped up,"Increased number of successful taps compared to the previous day from 144 to 154 , students reported back to school and most accounts topped up","@Jecinta muthoni Gitonga-Gitiha secondary school, Tapper"
Githunguri kitchen,Matuguta Secondary,Githunguri 1,March,Secondary,White,2026-03-16,Rice and Beans,105,79,79,0.0,0,2,5,0,3,7.8,9.1,,100.0,0.0,2.0,20,2026-03-16 13:10:26,2026-03-16 13:30:37,,Food was hot and delicious,I managed the queues,Failed taps today were 05,Successful taps today were 79 lower than the projected meals that were 105,@Njeri -Matuguta secondary school
