Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Giathieko Primary,Githunguri 2,January,Primary,White,2026-01-14,Rice and Beans,180,18,163,17.0,0,2,5,1,0,10.0,0.0,,185,0.0,,40,2026-01-14 12:40:34,2026-01-14 13:20:40,,Lunch was delicious,Queue management was smooth,Failed taps increased from 1 to 5 as many parents are forgetting to top up on time.,Successful taps reduced from 185 to 180 as a result of many accumulated failed taps.,@SL PCEA Kagema Comprehensive school
Githunguri kitchen,Githiga Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,390,394,357,37.0,0,3,22,4,4,0.0,0.0,,395,0.0,,85,2026-01-14 12:30:20,2026-01-14 13:55:28,,Food was sweet  and delicious.,Line Management was smooth,Failed taps decreased by 1 from 23,Actual  meals increased  from  380 to 394.turn out increased.,@Nicholas-SC - Githiga Comprehensive
Githunguri kitchen,Gataka Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,285,289,275,14.0,0,2,7,0,0,0.0,0.0,,295,0.0,,58,2026-01-14 12:36:49,2026-01-14 13:34:57,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 5 to 7, we reminded kids to request their parents to top up.","The number of actual meals rose from 283 to 289, parents made timely payments for their kids.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri kitchen,Kigumo Primary,Ruiru-Githunguri,January,Primary,White,2026-01-14,Rice and Beans,180,186,167,19.0,0,2,10,0,0,0.0,0.0,,185,0.0,,39,2026-01-14 12:40:46,2026-01-14 13:19:52,,food was delicious,line management was orderly assisted by the teacher on duty.,We had 10 failed taps compared to yesterday where we had 13.This decrease was led by parents topping up their accounts.,We had 183 actual meals served compared to yesterday where we had 174.This increase was led by kids reporting in good number.,@S C PCEA Kigumo Comprehensive School
Githunguri kitchen,Gitiha Secondary,Githunguri 1,January,Secondary,White,2026-01-14,Rice and Beans,130,126,126,0.0,0,2,10,3,2,2.0,3.0,,130,0.0,,25,2026-01-14 12:40:28,2026-01-14 13:05:50,,the food was enough,the queue was smooth and orderly,failed taps had increased,successful taps had increased from the previous day,@Kang'ethe Dennis
Githunguri kitchen,Gatitu Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,385,377,341,36.0,1,3,10,0,0,1.0,1.0,,380,1.0,,80,2026-01-14 12:10:38,2026-01-14 13:30:45,,Food today was well cooked.,Students moved in order from class to class..,Failed taps have increased by 2 from 8 to 10 resulted by parents not topping up on time or not at all.,Successful taps decreased from 379 to 377...few students never availed for tapping.,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Githioro Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,325,335,311,24.0,0,2,5,2,6,0.0,0.0,,335,0.0,,52,2026-01-14 12:44:26,2026-01-14 13:36:38,,Food was appetising,Line management was organised assisted by tod,"Failed taps reduced from yesterday’s 7 to 5 today, some parents remembered to top up their accounts.","Successful taps increased from yesterday’s 322 to 335 today, kids are turning up well to school.",@GITHIORO COMPREHENSIVE
Githunguri kitchen,Gathaithi Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,465,472,429,43.0,1,3,9,2,3,0.0,0.0,,480,3.0,,60,2026-01-14 12:30:47,2026-01-14 13:30:50,,Food was great,Teacher on duty managed the queue,Failed taps dropped from 13 to 9,Actual meals increased from 457 to 472.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Kiambururu Secondary,Githunguri 1,January,Secondary,White,2026-01-14,Rice and Beans,190,191,191,0.0,0,3,1,6,4,0.0,0.0,,200,0.0,,30,2026-01-14 13:20:33,2026-01-14 13:50:59,,The food was delicious students enjoyed the meal,line was well managed,failed taps today was 1 compared to previous which was 3 most of the parents to top up,"successful taps 191 an increase from previous which was 178, students are continuing report to school",@Salome-kiambururu secondary school
Githunguri kitchen,Gathiruini Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,250,240,212,28.0,0,2,2,0,3,2.0,3.0,,245,0.0,,60,2026-01-14 12:30:12,2026-01-14 13:30:18,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 2 a decrease from 3 this is because parents topped up their accounts on time,Actual meal served today were 240 same as yesterday this is because parents topped up their accounts on time,@Catherine Wanjiru
Githunguri kitchen,Kanyore Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,630,609,567,42.0,0,3,14,2,4,15.0,6.0,,620,0.0,,53,2026-01-14 12:40:00,2026-01-14 13:33:00,,Food was delicious,Queue  was well managed,The number of failed taps increased  from  10 yesterday to 14 because less accounts were topped up.,The number of successful taps  reduced from 619 yesterday because some kids were absent.,@Kanyore Comprehensive School
Githunguri kitchen,Matuguta Secondary,Githunguri 1,January,Secondary,White,2026-01-14,Rice and Beans,110,115,115,0.0,0,2,3,1,8,0.0,0.0,,110,0.0,,19,2026-01-14 13:30:40,2026-01-14 13:50:05,,Food was hot and delicious,Queues were orderly and well managed by the help of the tod and the school administration,Failed taps today were 03 higher than yesterday's 01,Successful taps today were 115 higher in comparison to the projected meals that were 110 and higher than yesterday's 100,@Njeri -Matuguta secondary school
Githunguri kitchen,Gitombo Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,175,177,163,14.0,0,2,1,1,1,51.0,60.0,,180,0.0,,47,2026-01-14 12:30:47,2026-01-14 13:17:54,,Food was yummy learners enjoyed the meal.,Queue was well manageable.,Today failed tap was 1 an increase of 1 from 0 yesterday due to a parent who failed to top up his account on time.,Actual meal served today was 177 an increase of 3 from 174 yesterday more learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,January,Secondary,White,2026-01-14,Rice and Beans,110,96,96,0.0,0,2,5,1,3,4.2,4.9,,110,,,37,2026-01-14 13:17:53,2026-01-14 13:55:09,,Food was delicious,Queuing was in order,We had 5 failed taps a rise from 4 yesterday due  failure of topping up by  some parents,We had a rise from yesterday's 94 to 96 successful taps due to more students attending school,@Joseph mburu nga'ang'a
Githunguri kitchen,Mathanja Primary,Githunguri 1,January,Primary,White,2026-01-14,Rice and Beans,200,191,174,17.0,0,2,1,0,0,12.0,3.0,,195,0.0,,75,2026-01-14 12:15:33,2026-01-14 13:30:41,,food was delicious,I managed the queue without any assistance,today we had only 1 failed tap same as yesterday. only one parent who didn't top-up.,today we had 191 actual meals served a decrease compared to yesterday 194.  some kids were absent today.,@mathanja primary school
