Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Kagema Primary,Ruiru-Githunguri,March,Primary,White,2026-03-12,Rice and Greengrams,740,730,730,0.0,0,3,28,1,1,13.0,3.0,,740,0,3,65,2026-03-12 12:50:25,2026-03-12 13:55:31,,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 13 to 28 as more parents did not top up on time today,Successful taps reduced from 738 to 730 as more kids had insufficient balances today.,@SL PCEA Kagema Comprehensive school
Githunguri kitchen,Miiri Secondary,Githunguri 1,March,Secondary,White,2026-03-12,Rice and Greengrams,30,32,32,0.0,3,2,6,0,0,0.0,0.0,,35,3,2,20,2026-03-12 13:10:04,2026-03-12 13:30:09,,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps remained the same as yesterday which was 6, the parents didn't top up their accounts","Successful taps increased from 28 to 32, more parents had topped up on time","@Esther,Tapper; Miiri Secondary School"
Githunguri kitchen,William Ng'Iru Secondary,Githunguri 2,March,Secondary,White,2026-03-12,Rice and Greengrams,540,508,508,0.0,0,3,24,1,2,0.0,0.0,,520,0,3,50,2026-03-12 12:40:26,2026-03-12 13:30:42,,Food was hot and delicious,Line was smooth and orderly,Failed taps increased from 14 to 24 parents did not top up on time,"Successful taps decreased from 529 to 508, recorded a higher number of failed taps",@Tapper Dennis -william Ng'iru Secondary
Githunguri kitchen,Miguta Secondary,Githunguri 1,March,Secondary,White,2026-03-12,Rice and Greengrams,40,34,31,0.0,0,2,0,0,1,1.0,1.0,,40,0,2,30,2026-03-12 13:10:06,2026-03-12 13:40:15,,The food was delicious,The queue well managed,There were no failed taps... accounts of cards tapped were topped up on time,There were 34 successful taps...a decrease in 4 ... parents didn't top up their accounts on time and due to absenteeism,"@Alex,Tapper Miguta Secondary"
Githunguri kitchen,Ikinu Primary,Githunguri 2,March,Primary,White,2026-03-12,Rice and Greengrams,900,819,749,70.0,0,5,24,0,6,0.0,15.0,,850,0,5,75,2026-03-12 12:25:41,2026-03-12 13:40:48,,Food was hot and delicious,Queing was well managed,Failed taps increased from 23to 24 since parents didn't top up their accounts,Successful taps increased from 831to 749 since there was a lower turn up,@SL Janet-Ikinu primary School
Githunguri kitchen,Matuguta Secondary,Githunguri 1,March,Secondary,White,2026-03-12,Rice and Greengrams,110,103,103,0.0,0,5,8,0,0,2.1,2.45,,105,0,2,15,2026-03-12 13:10:20,2026-03-12 13:25:31,,Food was hot and delicious the kids enjoyed it,Queues were orderly and well managed by the help of the tod,Failed taps today remained same as yesterday 08 respective parents didn't top up on time,Successful taps today reduced from 109 yesterday to 103,@Njeri -Matuguta secondary school
Githunguri kitchen,Kiawairia Primary,Githunguri 1,March,Primary,White,2026-03-12,Rice and Greengrams,130,126,110,16.0,4,2,8,0,0,1.0,1.0,,130,5,2,75,2026-03-12 12:10:38,2026-03-12 13:25:45,,Food was hot and delicious,Lines were neat and organized,We had 8 failed taps a decrease from 10 some parents didn't top up on time,We had 116 sucessful taps an increase from 109 turn out was okay,@Mary kimani SC kiawairia comprehensive school
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,March,Secondary,White,2026-03-12,Rice and Greengrams,120,90,90,0.0,0,2,6,0,1,6.0,7.0,,110,0,2,30,2026-03-12 13:15:07,2026-03-12 13:45:14,,Food was delicious,Queuing was good,We had 6 failed taps a drop from yesterday's 11 due to early topping up by parents,We had 90 successful taps a drop from yesterday's 116 due to poor students attendance in school,@Joseph mburu nga'ang'a
Githunguri kitchen,Miguta Primary,Githunguri 2,March,Primary,White,2026-03-12,Rice and Greengrams,250,240,222,18.0,0,2,6,0,1,2.0,3.0,,230,0,2,40,2026-03-12 12:50:07,2026-03-12 13:30:13,,The food was delicious,The school admin helped with queue management,"There were 6 failed taps, a decrease of 1 from the previous tapping. The admin called the parents during tapping.","There were 222 successful taps, a decrease of 1 from the previous tapping. Our population was low today",@SC Pauline - Miguta Primary School
Githunguri kitchen,Ndireti Primary,Githunguri 2,March,Primary,White,2026-03-12,Rice and Greengrams,205,207,171,36.0,0,2,15,0,1,0.0,0.0,,185,0,2,59,2026-03-12 12:40:55,2026-03-12 13:40:02,,Food was delicious,Queue management was okay,We had 15 failed taps today an increase compared to yesterdays 10.,We had 207 successful taps an increase compared to yesterdays 200.  Turn out was higher,@SC Sharon _Ndireti primary
