Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Kiawaiguru Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,230,224,205,19.0,2,2,4,0,0,0.0,0.0,,230,2.0,,50,2026-01-30 12:40:14,2026-01-30 13:30:40,,The food was delicious and the pupils enjoyed the food.,The queue was orderly managed by the teacher on duty.,The failed taps for today were 4 and yesterday's Failed taps was 1.The failed taps increased due to parents not topping up their accounts.,Successful taps for today were 205 and yesterday's successful taps were 207.There was a decrease in successful taps due to parents not topping up their accounts.,@Vanessa
Githunguri kitchen,Gitiha Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,150,144,144,0.0,0,2,7,0,0,0.0,0.0,,150,0.0,,31,2026-01-30 13:10:32,2026-01-30 13:41:46,,Food was tasty,Queue was smooth,Increased failed taps compared to the previous day,The successful taps were constant,@Jecinta muthoni Gitonga
Githunguri kitchen,Gikang'A Kageche Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,310,299,299,0.0,0,3,9,0,2,2.0,2.0,,330,0.0,,35,2026-01-30 13:10:04,2026-01-30 13:45:09,,Food was delicious,Queue was smoothly managed by TOD,Today's failed taps was the same as yesterday which was 9,Today's successful taps decreased from 309 to 299....30 students went for games,@Pauline Gatimu
Githunguri kitchen,Kiawairia Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,140,138,123,15.0,2,2,7,0,0,1.0,1.0,,140,2.0,,90,2026-01-30 12:00:10,2026-01-30 13:30:16,,Food was delicious and hot,Lines were neat and organized,We had 7 failed taps an increase from 5 some parents didn't top up on time,We had 123 successful taps a decrease from 130 turn was low,@Mary kimani SC kiawairia comprehensive school
Githunguri kitchen,Githioro Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,335,343,315,28.0,0,2,7,0,3,0.0,0.0,,345,0.0,,65,2026-01-30 12:30:33,2026-01-30 13:35:37,,The food was appetising,Line management was organised assisted by tod,"Failed taps increased from 5 to 7, some parents forgot to top up their accounts on time","Successful taps decreased from 347 to  343, this was due to increased number of failed taps",@GITHIORO COMPREHENSIVE
Githunguri kitchen,Ihiga Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,160,157,143,14.0,0,2,4,0,3,2.0,0.0,,160,0.0,,35,2026-01-30 12:40:28,2026-01-30 13:15:34,,Food was Enough,Queues were manageable with assistance from teacher on duty.,Failed taps were 4. An increase from yesterday's 3.Parents didn't top up their accounts on time.,Successful taps were 157 a decrease from yesterday's which was 161.Today's turn up was lower than yesterday.,@Naomi SC-Ihiga Comprehensive
Githunguri kitchen,Gatitu Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,380,370,331,39.0,0,3,16,0,2,1.0,1.0,,380,1.0,,109,2026-01-30 12:15:57,2026-01-30 14:05:04,,Food was delicious ..,Learners were well organized.,An increase from 8 to 16...some accounts had low to no funds at all.,Successful taps also decreased by 4 from 374 to 370 due to accounts not being funded timely..,@Wambui ikonya SC Gatitu comprehensive
Githunguri kitchen,Mukuyu Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,320,310,310,0.0,0,3,17,0,2,10.0,0.0,,330,0.0,,39,2026-01-30 12:40:35,2026-01-30 13:20:00,,Food was hot and delicious,Queue was well managed,Failed taps increases from 16 to 17 parents didn't top up their account,Successful taps decreases from 320 to 310 some students didn't report to school today,@Mukuyu Secondary School
Githunguri kitchen,Matuguta Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,125,121,121,0.0,0,2,7,0,2,0.0,0.0,,125,0.0,,15,2026-01-30 13:30:16,2026-01-30 13:45:23,,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by the help of the tod,Failed taps today were 07 lower than yesterday's 10,Successful taps today were 121 lower than the projected meals that were 125,@Njeri -Matuguta secondary school
Githunguri kitchen,Kiambururu Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,205,190,190,0.0,0,3,2,0,1,1.0,2.0,,205,0.0,,14,2026-01-30 13:15:59,2026-01-30 13:30:25,,The food was delicious,Line management was smooth with the help of TOD,Failed taps today reduce to  2 compared to previous which was 4.,"Successful taps was 190 a decrease from  yesterday which was 204, some students did not report to school today.",@Salome-kiambururu secondary school
Githunguri kitchen,Gathaithi Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,105,102,102,0.0,0,2,3,0,1,0.9,1.1,,110,0.0,,25,2026-01-30 13:20:33,2026-01-30 13:45:40,,Food was delicious,Queuing was good,We had 3  failed taps a drop from yesterday's 5 due to early topping up by parents,We had 102 successful taps a drop from yesterday's 111 due failure of students not reporting to school,@Joseph mburu nga'ang'a
Githunguri kitchen,Kindiga Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,190,186,168,18.0,0,2,2,0,0,2.0,3.5,,190,0.0,,50,2026-01-30 12:40:18,2026-01-30 13:30:26,,The food was Hot and delicious,Queues were well managed with the help of TOD,"Failed taps decreased to 2 from yesterday's 5,some parents still did not credit their accounts.","Successful taps decreased to 186 from yesterday's 194,being on a Friday some students were absent.",@James Mbugua SC Kindiga Primary
Githunguri kitchen,Ikinu Primary,Githunguri 2,January,Primary,White,2026-01-30,Rice and Beans,875,827,737,89.0,0,5,24,1,2,12.0,14.0,,850,0.0,,90,2026-01-30 12:20:35,2026-01-30 13:50:53,,The food was delicious,Queue management was smooth,Failed taps have reduced from 30 to 24,"Successful taps have decreased from 887 to 827 , the turn out was low and 51 Grade 9 learners had a  homescience lesson , no communication was done . I've requested the  Homescience teacher to be updating me on days they have practical lessons.",@SL Janet-Ikinu primary School
Githunguri kitchen,Kiawairia Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,55,51,51,0.0,0,2,4,0,0,1.0,1.0,,55,0.0,,11,2026-01-30 13:22:00,2026-01-30 13:33:10,,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps increased from 1 to 4 parents didn't top up their accounts on time,"Number of actual meals decreased from 57 to 51 ,,4 students had insufficient accounts and also some students were absent today",@Patrick Kariuki Kiawairia secondary school Tapper
Githunguri kitchen,Githiga Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,410,428,385,43.0,0,3,28,0,1,0.0,0.0,,420,0.0,,65,2026-01-30 12:30:18,2026-01-30 13:35:23,,Food was delicious,Lines Management was smooth,Failed tap increased  from 26 to 28.parents forgot to top up.,Actual taps increased  from 421 to 428. Students turnout was good.,@Nicholas-SC - Githiga Comprehensive
Githunguri kitchen,Kiambururu Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,280,282,250,32.0,0,3,7,0,1,0.0,0.0,,280,0.0,,66,2026-01-30 12:30:53,2026-01-30 13:36:57,,The food was delicious,Line management was smooth and fast,Failed taps decreased from 9 to 7.We still have parents who failed to top up on time,Actual meals served decreased from 286 to 282.This is because of the students who has failed taps,@Kiambururu Comprehensive School
Githunguri kitchen,Githima Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,275,266,240,26.0,4,2,4,0,1,2.0,3.0,,270,4.0,,50,2026-01-30 12:30:30,2026-01-30 13:20:34,,The food was delicious,I managed the queue smoothly with the help of the deputy headteacher.,We had 4 failed taps which is an increase from yesterday's 2 failed taps.Some accounts were not topped up on time.,We had 266 actual meals served which is a decrease from yesterday's 275.Some kids were absent today and some accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
Githunguri kitchen,Gataka Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,300,294,268,26.0,0,2,8,1,1,2.0,3.0,,295,0.0,,74,2026-01-30 12:27:42,2026-01-30 13:42:01,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 5 to 8, we reminded kids to request their parents to top up.","The number of actual meals dropped from 299 to 294, some accounts had insufficient balances.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri kitchen,Matuguta Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,470,474,430,44.0,2,3,13,0,1,0.0,0.0,,470,3.0,,60,2026-01-30 12:35:03,2026-01-30 13:35:08,,Food was delicious,Queue was well managed,Failed taps were 13 a decrease of 7 taps from yesterday's 20 failed taps. Respective parents had not topped up.,Actua meals were 474 an increase of 3 taps from yesterday's 471 actual meals . Some students with failed taps topped up.,@Matuguta primary
Githunguri kitchen,Gitombo Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,180,181,168,13.0,0,2,0,0,1,0.0,0.0,,180,0.0,,50,2026-01-30 12:40:17,2026-01-30 13:30:22,,Food was delicious.,Queue was manageable by the help of teacher on duty.,Today failed tap was 0 a decrease of 1 from 1 yesterday  parents did top up on time.,Actual meals served today was 181 an increase of 2 from 179 learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri kitchen,Gathaithi Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,470,470,421,49.0,1,3,16,0,0,0.0,0.0,,470,1.0,,69,2026-01-30 12:40:48,2026-01-30 13:50:15,,Food was great,One teacher assisted with queue management,Failed taps increased from 13 to 16.,Actual meals served dropped from 476 to 470. Some parents failed to top up accounts,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri kitchen,Mathanja Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,200,201,177,24.0,0,2,6,0,1,0.0,0.0,,205,0.0,,75,2026-01-30 12:15:47,2026-01-30 13:30:54,,food was delicious,I managed the queue without any assistance,today we had 6 failed taps an increase compared to yesterday 5. some parents didn't top-up even after reaching out to them.,today we had 201 actual meals served an increase compared to yesterday. more kids were present today.,@mathanja primary school
Githunguri kitchen,Gatina Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,455,455,388,67.0,0,3,8,0,1,20.0,3.0,,460,0.0,,50,2026-01-30 12:36:51,2026-01-30 13:27:04,,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 8 a decrease compared to yestersday's number of 17, more parent managed to credit accounts on time.",Actual meal served were 455 a slight decrease compared to yesterday's number of 456.Though we met our projection but on friday turn up is usually low.,@Kang'ethe Dennis
Githunguri kitchen,Kanyore Primary,Githunguri 1,January,Primary,White,2026-01-30,Rice and Beans,630,623,581,42.0,3,3,28,1,7,10.0,10.0,,640,5.0,,60,2026-01-30 12:30:32,2026-01-30 13:30:36,,Food was delicious,Line management was organized,Number of failed taps increased from 22 to 28 as more parents had insufficient balances.Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 632 to 623. This can be attributed to increase in failed taps. Also some students were sent home and never returned.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri kitchen,Miiri Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,40,30,30,0.0,1,2,7,0,0,3.0,3.0,,40,2.0,,20,2026-01-30 13:10:03,2026-01-30 13:30:09,,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 3 to 7, parents didn't top up on time","Successful taps decreased from 34 to 30, less parents had topped up","@Esther,Tapper; Miiri Secondary School"
Githunguri kitchen,Mukua Secondary,Githunguri 2,January,Secondary,White,2026-01-30,Rice and Beans,75,71,70,1.0,0,2,7,0,0,0.0,0.0,,90,0.0,,20,2026-01-30 13:15:13,2026-01-30 13:35:19,,Food was good,I managed the queue smoothly,Failed taps increased from 6 to 7.most parents didn't top up on time,Successful taps remained at 71.most boys didn't tap,@Mukua secondary
Githunguri kitchen,Kigumo Secondary,Ruiru-Githunguri,January,Secondary,White,2026-01-30,Rice and Beans,125,113,113,0.0,0,2,4,0,0,4.0,3.0,,125,0.0,,25,2026-01-30 12:50:43,2026-01-30 13:15:57,,The food was sweet,Queue was mangerable,Failed taps were 4 parents did not pay on time.,Successful taps decreased from 122 to 113 students were sent home for fees,@daniel Kariuki
Githunguri kitchen,Gathugu Secondary,Ruiru-Githunguri,January,Secondary,White,2026-01-30,Rice and Beans,285,243,243,0.0,0,3,6,0,1,22.0,15.0,,270,0.0,,30,2026-01-30 12:40:00,2026-01-30 13:10:11,,Food was delicious,Queue management was orderly,Number of failed taps were 6,Number of successful taps descreased to 243 because form 4students were sent home in the morning,@Tapper Gathugu secondary school
Githunguri kitchen,Kihuririo Primary,Ruiru-Githunguri,January,Primary,White,2026-01-30,Rice and Beans,490,478,422,56.0,0,3,16,0,0,3.0,4.0,,450,0.0,,50,2026-01-30 12:50:04,2026-01-30 13:40:16,,The food was delicious,Queue was manageable,Failed taps increased from 0to 16 parents didn't pay on time,Successful taps decreased from 500 to 478 some ecde kids were absent,@kihuririo primary
Githunguri kitchen,Ndireti Secondary,Githunguri 2,January,Secondary,White,2026-01-30,Rice and Beans,40,41,41,0.0,0,2,5,0,0,0.0,0.0,,45,0.0,,20,2026-01-30 12:30:32,2026-01-30 12:50:36,,The food was delicious,The line was manageable,The number of failed taps increased with a difference of One,The number of successful taps increased with a difference of One the turnout was a good,@Tracy Tapper Ndireti secondary school
Githunguri kitchen,Miguta Secondary,Githunguri 1,January,Secondary,White,2026-01-30,Rice and Beans,40,37,37,0.0,0,2,0,0,1,2.0,0.0,,40,,,30,2026-01-30 13:10:27,2026-01-30 13:40:37,,The food was delicious,The queue moved fast,There were no failed taps.parents topped up their accounts on time,There were 37 successful taps..a decrease in 3 due to absenteeism,"@Alex,Tapper Miguta Secondary"
Githunguri kitchen,Gathangari Primary,Githunguri 2,January,Primary,White,2026-01-30,Rice and Beans,410,403,369,34.0,0,3,11,0,0,10.0,2.0,,415,0.0,,69,2026-01-30 12:20:59,2026-01-30 13:30:08,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 8 to 11. Some parents forgot to top up on time and have urged kids to remind them,Successful taps decreased from 410 to 403.Some parents did not top up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
