Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Kiambururu Primary,Primary,2026-01-21,Rice and Western,White,280,277,247,30,0,3,4,1,2,0.0,0.0,,280,0,,2026-01-21 12:40:14,2026-01-21 13:40:20,60,,The food was delicious,Line management was smooth and fast,Failed taps decreased from 7 to 4.Most parents had topped up on time,Actual meals served decreased from 279 to 277.The was a slight decrease of 2,@Kiambururu Comprehensive School
Githunguri,Kiawairia Secondary,Secondary,2026-01-21,Rice and Western,White,55,54,54,0,0,2,0,0,0,3.0,0.0,,60,0,,2026-01-21 13:25:45,2026-01-21 13:40:04,14,,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps remained 0 the same as of yesterday,Actual meals increased from 52 to 54 students reported fully today,@Patrick Kariuki Kiawaria secondary school Tapper
Githunguri,Kiawairia Primary,Primary,2026-01-21,Rice and Western,White,140,136,121,15,2,2,4,1,2,1.0,1.0,,135,2,,2026-01-21 12:00:57,2026-01-21 13:30:02,89,,Food was hot and delicious,Lines were neat and ordely,We had 4 failed taps a increase from 1 some parents didn't top up on time,We had 121 successful taps a decrease from 123 insufficient balances were high,@Mary kimani SC kiawairia comprehensive school
Githunguri,Gatitu Primary,Primary,2026-01-21,Rice and Western,White,385,390,351,39,1,3,9,0,2,0.0,0.0,,390,1,,2026-01-21 12:15:58,2026-01-21 13:35:08,79,,"Students enjoyed the food,it tasted really great !..",Lines transitioned smoothly and in order from grade to grade,Failed taps decreased by 1 from 10 to 9 due to parents not depositing funds on time.,An increase from 384 to 390.. student turn up was good .,@Wambui ikonya -sc- Gatitu comprehensive
Githunguri,Kiambururu Secondary,Secondary,2026-01-21,Rice and Western,White,205,198,198,0,0,3,0,1,1,0.0,0.0,,205,0,,2026-01-21 01:20:05,2026-01-21 13:40:15,740,,The food was delicious,Line management was smooth with the help of TOD,Today I didn't have any failed taps while previous was 4.all parents topped up.,"Successful taps was 198 compared to previous which was 200,a slightly decrease from yesterday,some students did not come for lunch.",@Salome-kiambururu secondary school
Githunguri,Mathanja Priamry,Primary,2026-01-21,Rice and Western,White,205,204,183,21,0,2,2,0,0,0.0,0.0,,205,0,,2026-01-21 12:15:08,2026-01-21 13:30:16,75,,food was delicious,I managed the queue without any assistance,today we had 2 failed taps a decrease compared to yesterday 6. some parents remembered to top-up their accounts.,today we had 204 actual meals served an increase compared to yesterday 199. some parents topped up their accounts.,@mathanja primary school
Githunguri,Gitombo Primary,Primary,2026-01-21,Rice and Western,White,175,179,165,14,0,2,1,0,0,0.0,0.0,,180,0,,2026-01-21 12:40:41,2026-01-21 13:20:47,40,,Food was delicious learners enjoyed .,Queue was manageable by the help of teacher on duty.,Today failed taps was 1 a decrease of 1 from 2 yesterday parent did top up on time.,Actual meals served today was 179 an increase of  7 from 172 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri,Mukuyu Secondary,Secondary,2026-01-21,Rice and Western,White,240,241,241,0,0,3,3,1,0,0.0,0.0,,25,0,,2026-01-21 12:40:54,2026-01-21 13:40:03,59,,Food was hot and delicious,Queue was well managed,Mukuyu secondary school failed taps decreases from 4 to 3 parents are  topping up well,Mukuyu secondary school successful taps increases from 226 to 241 students are reporting back to school,@Mukuyu Secondary School
Githunguri,Gathangari Primary,Primary,2026-01-21,Rice and Western,White,420,410,379,31,0,3,4,0,3,13.0,4.0,,420,0,,2026-01-21 12:30:53,2026-01-21 13:30:13,59,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 10 to 4.Most parentstoptime while.some parents forgot to top up on time and have urged kids to remind them,Successful taps reduced from 420 to 410.Parents forgot to top up on time  while some kids were absent,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri,Githiga Primary,Primary,2026-01-21,Rice and Western,White,415,427,386,41,0,3,24,2,0,0.0,0.0,,430,9,,2026-01-21 12:31:32,2026-01-21 13:30:43,59,,Was was sweet and delicious,Line Management was smooth.,Failed taps  decreased from 28  to 24.some parents  topped up.,Actual meals increased  from 409 to 427.Turout increased.,@Nicholas-SC - Githiga Comprehensive
Githunguri,Gitiha Secondary,Secondary,2026-01-21,Rice and Western,White,140,144,144,0,0,2,3,1,2,0.0,0.0,,140,0,,2026-01-21 12:40:17,2026-01-21 13:02:29,22,,Food was delicious,The queue was smooth and managable,The number of failed tap was low,Successful taps had increased,@Kang'ethe Dennis
Githunguri,Kanyore Primary,Primary,2026-01-21,Rice and Western,White,650,637,594,43,5,3,21,1,6,10.0,12.0,,640,6,,2026-01-21 12:30:32,2026-01-21 13:35:38,65,,Food was delicious,Line management was organized,Number of failed taps increased from 6 to 21. This was because some parents didn't top up.Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 656 to 637 as failed taps increased due to insufficient balances.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri,Kindiga Primary,Primary,2026-01-21,Rice and Western,White,190,191,174,17,0,0,4,1,1,0.0,0.0,,195,0,,2026-01-21 12:40:50,2026-01-21 13:30:58,50,,The food was Hot and Tasty.,Queues were orderly with the help of TOD.,"Failed taps increased to 4 from yesterday's 3,parents did not top up accounts.","Successful taps decreased to 191 from yesterday's 194,this was resulted by the increase of the failed taps.",@James Mbugua SC Kindiga Primary
Githunguri,Gataka Primary,Primary,2026-01-21,Rice and Western,White,300,300,276,24,0,2,7,2,2,0.0,0.0,,305,0,,2026-01-21 12:37:19,2026-01-21 13:40:27,63,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps dropped from 10 to 7, we reminded kids to request their parents to top up","The number of actual meals rose from 299 to 300, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri,Githima Primary,Primary,2026-01-21,Rice and Western,White,275,277,251,26,4,2,0,1,1,0.0,0.0,,280,4,,2026-01-21 12:25:25,2026-01-21 13:20:32,55,,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 0 failed taps which is the same as yesterday's 0 failed taps.Accounts were topped up on time.,We had 277 actual meals served which is an increase from yesterday's 271 actual meals served.The turn out was high today and accounts were topped up on time.,@Brenda kamawe Githima primary and junior secondary school
kiambu kitchen,Ciiko Primary,Primary,2026-01-21,Rice and Greengrams,White,990,994,919,75,0,5,6,3,6,273.0,327.0,0.0,990,0,5.0,2026-01-21 12:30:09,2026-01-21 13:26:17,56,We expect the  same turnout as today. So projecting the same number of meals as today.,Food was hot and delicious,The queue was managed by the teacher on duty,Fail taps slightly increase from 4 to 6.,Successful taps decreased from 927 to 919.,@Ciiko Comprehensive school -SL- Samy Migwi
kiambu kitchen,Kahunira Secondary,Secondary,2026-01-21,Rice and Greengrams,White,125,128,128,0,0,3,3,5,1,0.0,0.0,0.0,140,0,0.0,2026-01-21 13:00:55,2026-01-21 13:20:15,19,"Expecting students to resume back to school,who were sent home for school fee",Food was delicious,Line was well managed by TOD,"Failed taps decreased from 4 to 3, parents topped up their accounts","Meals served today increased from 116 to 128, parents topped up their accounts",@Tapper kahunira secondary
kiambu kitchen,Kahunira Primary,Primary,2026-01-21,Rice and Greengrams,White,750,730,668,62,0,4,21,0,1,5.0,5.0,0.0,740,0,4.0,2026-01-21 12:40:42,2026-01-21 13:35:48,55,Normal school program,Food was delicious,Queue management was well executed by teacher on duty,"Failed taps increased from 17 to 21, respective parents didn't top up.","Actual meals served today decreased from 753 to 730,some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
kiambu kitchen,Githunguri Technical & Secondary,Secondary,2026-01-21,Rice and Greengrams,White,215,215,215,0,0,2,9,1,6,0.0,0.0,0.0,230,0,2.0,2026-01-21 13:25:27,2026-01-21 14:00:34,35,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 9 which is a increase compared from 8 to 9 parents didn't top up,Actual meal served today was 215 which is an increase compared from 204 to 215 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
kiambu kitchen,Kiababu Primary,Primary,2026-01-21,Rice and Greengrams,White,260,263,237,25,0,2,9,0,2,0.0,0.0,0.0,270,0,2.0,2026-01-21 12:40:09,2026-01-21 13:30:15,50,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 8 to 9 as some parents did not manage to pay on Time,Successful taps increased from 254 to 263 as more students reported today,@kiaibabu primary school
