Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Gathaithi Primary,Primary,2026-01-22,Rice and Beans,Tumeric,460,455,410,45,5,3,13,0,1,0.0,0.0,,460,5,,2026-01-22 12:35:42,2026-01-22 13:40:26,65,,Food was great,Queue was well managed by School coordinator,Failed taps dropped from 15 to 13.,Actual meals served dropped from 458 to 455,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri,Gathaithi Secondary,Secondary,2026-01-22,Rice and Beans,White,115,117,117,0,0,2,5,0,0,0.0,0.0,,120,0,,2026-01-22 13:17:50,2026-01-22 13:56:02,38,,Food was delicious,Queuing was fine,We had 5 failed taps a rise from yesterday's 4 due to failure of topping up meal cards,We had a stable number of successful taps  comparing today and yesterday with 117,@Joseph mburu nga'ang'a
Githunguri,Gathangari Primary,Primary,2026-01-22,Rice and Beans,White,410,412,379,33,0,3,8,0,1,9.0,0.0,,420,0,,2026-01-22 12:30:14,2026-01-22 13:30:20,60,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 4 to 8. Some parents forgot to top up on time and have urged kids to remind them,Successful taps increased from 410 to 412.Most parents topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri,Mukuyu Secondary,Secondary,2026-01-22,Rice and Beans,Tumeric,250,264,264,0,0,3,5,0,6,0.0,0.0,,285,0,,2026-01-22 12:40:07,2026-01-22 13:20:17,40,,Food was hot and delicious,Queue was well managed,Mukuyu secondary school failed taps increases from 1 to 5. some parents didn't top up,Mukuyu secondary school successful taps increases from 241 to 264.students are reporting back,@Mukuyu Secondary School
Githunguri,Gatitu Primary,Primary,2026-01-22,Rice and Beans,Tumeric,385,381,342,39,1,3,5,0,2,1.0,1.0,,385,1,,2026-01-22 12:20:51,2026-01-22 13:40:11,79,,Food was well cooked...tasted really great.,ToD helped coordinate students thus movement transitioned orderly.,A decrease from 9 to 5 caused by insufficient funded accounts.,A decrease also from 390 to 381 caused by absenteeism.,@Wambui ikonya -sc- Gatitu comprehensive
Githunguri,Gitombo Primary,Primary,2026-01-22,Rice and Beans,Tumeric,175,179,165,14,0,2,2,0,1,0.0,0.0,,180,0,,2026-01-22 12:40:26,2026-01-22 13:29:32,49,,Food was delicious learners enjoyed.,Queue was manageable.,Today failed taps was 2 an increase of 1from 1 yesterday parents didn't top up account on time.,Actual meals served today was 179 just like yesterday the number maintained.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri,Kiawaiguru Primary,Primary,2026-01-22,Rice and Beans,White,225,222,203,19,0,2,2,0,2,1.0,1.0,,225,2,,2026-01-22 12:20:00,2026-01-22 13:20:00,60,,Food was delicious.,Queue was oderly.,Failed taps decreased from yesterday’s 4 to today 2.I reminded parents to top up .,Actual meals fed decreased from yesterday’s 223 to today 222.A few pupils from the lower grades were absent.,@KIAWAIGURU PRIMARY SCHOOL
Githunguri,Kanyore Primary,Primary,2026-01-22,Rice and Beans,Tumeric,640,638,595,43,4,3,19,1,1,10.0,15.0,,620,5,,2026-01-22 12:30:12,2026-01-22 13:30:17,60,,Food was delicious,Line management was organized,Number of failed taps decreased from 21 to 19. Reminded the kids to remind their parents to top up.,Number of successful taps increased from 637 to 638.There was no significant change in failed taps so thus the small increase on successful taps.,"@Haron Muiruri,SL Kanyore Primary"
Githunguri,Matuguta Secondary,Secondary,2026-01-22,Rice and Beans,White,125,124,124,0,0,2,3,2,0,0.0,0.0,,125,0,,2026-01-22 13:30:13,2026-01-22 13:50:20,20,,Food was hot and delicious,Queues were orderly and well managed by me,Failed taps today increased from 01 yesterday to 03 today,Successful taps today were 124 lower by 01 from the projected meals that were 125,@Njeri -Matuguta secondary school
Githunguri,Gitiha Secondary,Secondary,2026-01-22,Rice and Beans,White,145,143,143,0,0,2,10,0,2,0.0,0.0,,140,0,,2026-01-22 12:50:30,2026-01-22 13:17:36,27,,Food was enough,Queue was managable,Failed tap had increased from the previous day,Successful tap was constant,@Kang'ethe Dennis
Githunguri,Githiga Primary,Primary,2026-01-22,Rice and Beans,White,428,421,381,40,0,3,24,2,6,1.0,0.5,,420,0,,2026-01-22 12:30:20,2026-01-22 13:58:32,88,,Food was sweet and delicious,Line Management was smooth,Failed taps remained constant  at 24,Actual meals  decreased  by 6 from 427.we Managed to serve  to serve 421.,@Nicholas-SC - Githiga Comprehensive
Githunguri,Kiambururu Secondary,Secondary,2026-01-22,Rice and Beans,White,200,208,208,0,0,3,2,0,2,0.0,0.0,,215,0,,2026-01-22 13:20:32,2026-01-22 13:40:44,20,,The meal was delicious,Line was well managed,Failed taps today was 2 compared to previous which there was none.,Successful taps was 208 an increase from previous which was 198 more students came for lunch.,@Salome-kiambururu secondary school
Githunguri,Gataka Primary,Primary,2026-01-22,Rice and Beans,Tumeric,300,298,272,26,0,2,11,0,1,0.5,1.0,,300,0,,2026-01-22 12:37:02,2026-01-22 13:40:13,63,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 7 to 11, we reminded kids to request their parents to top up","The number of actual meals dropped from 300 to 298, some parents failed to make timely payments for their kids.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri,Gatina Primary,Primary,2026-01-22,Rice and Beans,White,455,460,395,65,0,3,11,1,1,0.0,0.0,,450,0,,2026-01-22 12:37:21,2026-01-22 13:27:31,50,,Kids enjoyed  the meal,Line was smooth and orderly,"Failed taps were 11,  a decrease compared to yesterday's number of 12 , more parents managed to credit account thus reducing the failed taps.","Actual meal served were 460 an increase compared to yesterday's number of 455, high turn up and sufficient fund accounts led to raise of the number.",@Kang'ethe Dennis
Githunguri,Kiawairia Secondary,Secondary,2026-01-22,Rice and Beans,Tumeric,55,51,51,0,0,0,4,0,2,6.0,1.0,,58,0,,2026-01-22 13:25:07,2026-01-22 13:35:14,10,,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps increased from 0 to 4 parents didn't top up their accounts on time,"Number of actual meals decreased from 54 to 51 ,,4 students had insufficient balance and also 3 students were absent today",@Patrick Kariuki Kiawaria secondary school Tapper
kiambu kitchen,Ciiko Primary,Primary,2026-01-22,Rice and Beans,White,990,961,890,71,0,5,16,2,2,8.0,15.0,0.0,965,0,5.0,2026-01-22 12:30:51,2026-01-22 13:30:00,59,Although we expected   failed taps to reduce  turnout tend to decline on Friday this projecting the same number of meals as today.,Food was hot and delicious,Queue was managed teacher on duty.,Failed taps increased from by 10 from 6 to 16,Successful taps decreased from 919 to 890,@Ciiko Comprehensive school -SL- Samy Migwi
kiambu kitchen,Kahunira Primary,Primary,2026-01-22,Rice and Beans,White,740,743,683,60,0,4,15,0,5,0.0,0.0,0.0,740,0,4.0,2026-01-22 12:40:26,2026-01-22 13:35:33,55,Expecting the same turn out tomorrow.,Food was delicious,Queue management was well executed by teacher on duty,"Failed taps taps decreased from 21 to 15,some parents made timely payment.","Actual meals served today increased slightly from 730 to 740, majority of students turn out for tapping",@Mwangi Mary Kahunira Comprehensive
kiambu kitchen,Kahunira Secondary,Secondary,2026-01-22,Rice and Beans,White,140,138,138,0,0,3,2,0,2,0.0,0.0,0.0,150,0,3.0,2026-01-22 13:00:45,2026-01-22 13:30:57,30,Expecting grade 10 students to,Food was delicious,Line was well managed by TOD,"Failed taps decreased from 3 to 2, parents top up their accounts","Meals served today increased from 128 to 138, parents topped their accounts",@Tapper kahunira secondary
kiambu kitchen,Kiababu Primary,Primary,2026-01-22,Rice and Beans,White,270,267,250,27,0,2,6,1,3,1.0,1.0,0.0,270,0,2.0,2026-01-22 12:40:47,2026-01-22 13:30:54,50,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 6 as some parents managed to pay on Time,Successful taps increased from 254 to 264 as some parents managed to pay on Time,@kiaibabu primary school
kiambu kitchen,Githunguri Technical & Secondary,Secondary,2026-01-22,Rice and Beans,White,232,225,225,0,0,2,3,2,2,2.0,3.0,0.0,230,0,2.0,2026-01-22 13:25:30,2026-01-22 13:50:47,25,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 3 which is a decrease compared from 9 to 3 parents top up,The actual meal served today was 225 which is an increase compared from 215 to 225 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
