Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Gatitu Primary,Primary,2026-01-20,Rice and Beans,White,380,384,349,35,0,3,10,0,3,0,0,,385,1,,2026-01-20 12:15:02,2026-01-20 13:35:10,80,,Food served was yummy  and enough for all.,Order was maintained under ToD's cordinance.,A decrease in failed taps from 16 to 10...some of the parents that I called topped up.,Successful taps increased by 12 from 372 to 384 today.. students were present and respective accounts funded.,@Wambui ikonya -sc- Gatitu comprehensive
Githunguri,Gataka Primary,Primary,2026-01-20,Rice and Beans,White,290,299,275,24,0,2,10,1,0,0,0,,300,0,,2026-01-20 12:36:59,2026-01-20 13:50:08,73,,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 9 to 10, we reminded kids to request their parents to top up","The number of actual meals rose from 286 to 299,parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
Githunguri,Githima Primary,Primary,2026-01-20,Rice and Beans,White,275,271,245,26,4,2,0,1,2,1,1,,273,4,,2026-01-20 12:30:53,2026-01-20 13:30:59,60,,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 0 failed taps which is a decrease from yesterday's 1 failed tap.Most accounts were topped up and on time.,We had 271 actual meals served which is a decrease from yesterday's 272 actual meals served.A kid was most probably absent today or didn't queue to be tapped.,@Brenda kamawe Githima primary and junior secondary school
Githunguri,Kiawairia Primary,Primary,2026-01-20,Rice and Greengrams,White,130,139,124,15,2,1,1,1,0,0,0,,140,2,,2026-01-20 12:00:01,2026-01-20 13:30:05,90,,Food was hot and delicious,Lines were neat and ordely,We had 1 failed taps a decrease from 5 some parents topped up on time,We had 124 successful taps an increase from 115 turn out was good,@Mary kimani SC kiawairia comprehensive school
Githunguri,Kiawairia Secondary,Secondary,2026-01-20,Rice and Beans,White,50,52,52,0,0,2,0,0,1,0,0,,60,0,,2026-01-20 13:25:31,2026-01-20 13:35:41,10,,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps remained 0 as of yesterday parents topped up their accounts on time,"Number of actual meals increased from 42 to 52 , students reported fully today",@Patrick Kariuki Kiawaria secondary school Tapper
kiambu kitchen,Ciiko Primary,Primary,2026-01-20,Rice and Beans,White,985,1002,927,75,0,5,4,2,12,0,0,0.0,990,0,5.0,2026-01-20 12:30:45,2026-01-20 13:26:11,55,We expected the same turn out as today.,Food was hot and delicious,The queue was managed by the teacher on duty,Failed taps  reduced significantly from 18 to 4.,Successful taps increased from 978 to 1002. A new record for  meals served.,@Ciiko Comprehensive school -SL- Samy Migwi
kiambu kitchen,Kahunira Secondary,Secondary,2026-01-20,Rice and Beans,White,120,116,116,0,0,3,4,1,1,0,0,0.0,125,0,3.0,2026-01-20 13:00:57,2026-01-20 13:30:14,29,"Expecting some students to resume back to school,who were sent for school fee",Food was delicious,Line was well managed by TOD,"Failed taps increased 1 to 4, parents didn't top up their accounts","Meals served today increased from 95 to 116, some students resume back to school",@Tapper kahunira secondary
kiambu kitchen,Kahunira Primary,Primary,2026-01-20,Rice and Beans,White,750,753,693,60,0,4,17,1,5,0,0,0.0,750,0,4.0,2026-01-20 12:40:35,2026-01-20 13:35:43,55,Normal school program,Food was hot and delicious.,Queue management was well executed by teacher on duty.,"Failed taps increased from 11 to 17,some parents didn't make timely payment.","Actual meals served today increased from 734 to 753,this is as a result of increased students turn out.",@Mwangi Mary Kahunira Comprehensive
kiambu kitchen,Kiababu Primary,Primary,2026-01-20,Rice and Beans,White,230,256,231,25,0,2,10,0,4,0,0,0.0,260,0,2.0,2026-01-20 12:40:17,2026-01-20 13:30:31,50,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 14 to 10 as some parents managed to pay on Time,Successful taps increased from 250 to 256 as most students reported today,@kiaibabu primary school
kiambu kitchen,Githunguri Technical & Secondary,Secondary,2026-01-20,Rice and Beans,White,187,204,204,0,0,2,8,4,6,0,0,17.0,215,0,2.0,2026-01-20 13:25:55,2026-01-20 14:00:01,34,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 8 which is an increase compared from 6 to 8 parents didn't top up,The actual meal served today was 204 which is an increase compared from 174 to 204 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
