Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kiairia Comprehensive School,2026-03-06,White Rice and beans,220,206,184,22,3,2,5,0,1,3,3,0,220,3,2,"6 Mar 2026, 12:55:44","6 Mar 2026, 13:10:51",We anticipate all kids to be present and all accounts to be updated.,The food was delicious,Queue was orderly,Failed taps decreased from 6 to 5. Respective parents didn't topup their accounts.,Successful taps decreased from 192 to 184. Some kids were absent,@SC Lilian - Kiairia comprehensive
,P.C.E.A Karia Secondary School,2026-03-06,White rice and beans,50,41,41,0,5,2,2,0,0,00,0,0,50,5,2,"6 Mar 2026, 13:15:04","6 Mar 2026, 13:30:10",We expect a higher turn out tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps increased from 01 to 02,The number of successful taps decreased from 45 to 41,@Simon Tapper Karia secondary
,Lioki Comprehensive School,2026-03-06,Rice ana beans,145,123,106,17,0,2,7,0,0,6.6,7.7,0,140,0,2,"6 Mar 2026, 13:00:37","6 Mar 2026, 14:25:50",a higher number on Monday,The food was good,Queue was managed,Failed taps decreased by 6 parents had not topped up their account,Successful taps decreased by 18  due to a lower number of students who show up f,@Ann Tapper St. Vincent secondary
,AK Magugu Comprehensive School,2026-03-06,White rice and beans,385,338,295,43,0,3,9,0,1,11.8,14.1,0,380,0,3,"6 Mar 2026, 12:25:51","6 Mar 2026, 13:05:58",Normal school day,The food was delicious,The queue was orderly,The number of failed taps increased slightly from 7 to 9. The accounts had not been topped up,The number of successful taps reduced from 356 to 295. Some students had gone for games and didn't feed with us,@SC Margaret Maigua - Ak magugu comprehensive
,Benson Njau Primary School,2026-03-06,Rice and Beans,420,424,375,49,0,3,23,0,3,0,0,0,430,0,3,"6 Mar 2026, 12:15:09","6 Mar 2026, 13:43:43","Anticipating a better turn up, hoping parents will top-up on time on Monday.",The food was well-prepared.,The ques were neat and manageable.,Failed taps increased from 20 to 23 due to delayed top-ups by parents.,Successful taps slightly increased from 370 to 375 due to a slight improvement in today's turn out.,@Serah (SC) Benson Njau Primary
,Gicoco Primary School,2026-03-06,Rice and beans,368,376,337,39,0,3,20,0,2,0,0,0,370,0,3,"6 Mar 2026, 12:20:18","6 Mar 2026, 13:50:23",Kids will have a heavy break snack hence affecting the turn up,Food was delicious,Queue was manageable,Failed taps increased from 20 to 17 some parents didn't top up on time,Successful taps reduced from 347 to 337 lower turn up as kids had a heavy break snack,@Anne (SC) Gicoco comprehensive
,Riara Secondary School,2026-03-06,WHITE RICE & BEANS,105,96,96,0,0,2,7,0,3,1,1,0,105,0,2,"6 Mar 2026, 13:10:00","6 Mar 2026, 13:40:00",We expect the projection to be constant with follow-ups,Food quality and quantity was okay,No issues with queue management,Successful taps droped to 96 from 104 in yesterday,Failed taps were 7 and increase of 2 from yesterdays,@Tapper Riara Sec
,Kiairia Secondary School,2026-03-06,Rice and Beans,55,42,42,0,0,2,3,0,0,0,0,0,55,0,2,"6 Mar 2026, 22:30:14","6 Mar 2026, 22:40:48",I expect a higher number on Monday,The food was very sweet,Line management was neat helped by the teacher on duty,Failed taps remind as yesterday was 3,Successful taps decreased from 51 to 42 some students were absent,@Janet tapper kiairia secondary
,Gathanji Comprehensive School,2026-03-06,Rice and Beans,340,338,304,34,0,3,16,0,2,0,0,0,330,0,3,"6 Mar 2026, 12:40:48","6 Mar 2026, 15:00:02",We have projected 330 coz on Monday the turn out is usually low,The food was delicious and nutritious,Queue was managed by teacher on duty,Failed taps were 16 a decrease from 21 parents did top up on time,Successful taps were 304 an increase from 290 parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Githunguri Technical & Secondary School,2026-03-06,Rice and beans,222,196,196,0,0,2,10,2,3,5,7,0,220,0,2,"6 Mar 2026, 13:25:41","6 Mar 2026, 14:00:02",We expect a rise of successful taps on Monday,Food was delicious and warm,The queue was well manageable,Failed taps today was 10 which is a increase compared from 1 to 10 parents didn't top up,The actual meal served today was 196 which is a decrease compared from 208 to 196 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kiababu Primary School,2026-03-06,Rice and beans,290,237,209,28,0,2,17,0,1,13,16,0,250,0,2,"6 Mar 2026, 12:00:19","6 Mar 2026, 13:30:40",Expecting lower turnout on a Monday,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 6 to 17 as some parents did not manage to pay on Time,"Successful taps decreased from 258 to 237 as some students refused to feed with us today being a games day while others ,the parents did not manage to pay on Time",@kiaibabu primary school
,P.C.E.A Ngemwa Secondary School,2026-03-06,White rice and beans,200,183,183,0,0,3,11,0,6,0,0,0,200,0,3,"6 Mar 2026, 12:40:24","6 Mar 2026, 13:10:31",Students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,Number of failed taps decreased from 14 to 11 students with insufficient balances reminded to top up their accounts,"Number of successful taps increased from 180 to 184, students with insufficient balances topped up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,PCEA Karia Comprehensive School,2026-03-06,White rice and beans,350,373,334,39,2,3,35,0,0,0,0,0,450,8,3,"6 Mar 2026, 19:40:55","6 Mar 2026, 12:55:04",We expect some kids who were sent home for school fees to,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 10 to 35 parents did not top up their account since some kids were going for games,Successful taps decreased from 358 to 334 due to a higher number of failed taps,@Mary SC PCEA Karia comprehensive
,Maciri Primary School,2026-03-06,Rice and Beans,390,403,361,42,0,3,24,0,0,0,0,0,400,0,3,"6 Mar 2026, 12:10:42","6 Mar 2026, 13:55:44",We expect a similar turn out,Food was hot and yummy,Queues were manageable,Failed taps increased to 24:accounts had insufficient funds.,Successful taps increased to 361: turn out was good.,@Claudiah(SC)Maciri Comprehensive
,Kamondo Primary and Junior School,2026-03-06,White rice and Beans,300,290,252,38,0,3,24,0,1,7,2,0,330,0,3,"6 Mar 2026, 12:20:14","6 Mar 2026, 12:40:23",We expect a higher turn up since it will be a normal school day,The food was well cooked,The queue was well managed by the school coordinator,24 faield taps a rise from 09 as most kids carried their lunch since they were out for games,252 Successful taps a decrease from 302 as turn up was low since from grade 4 to grade 9 they were out for games and some tend to carry snacks,@SCwangengi -Kamondo primary school
,St. Joseph Gathanga Secondary School,,,55,39,39,,0,3,3,0,0,,0,,55,0,3,"6 Mar 2026, 13:15:36","6 Mar 2026, 13:20:41",We expect a high turnout tomorrow.,Food was hot and delicious.,The Queue was well managed by the TOD,The number increased from 1 to 3 because of insufficient funds,*The number reduced from 42 to 39 because of insufficient funds,@Oness Tapper St. Joseph high-school Gathanga
,Ngemwa Primary and Junior School,2026-03-06,WHITE RICE AND BEANS,225,225,201,24,0,2,17,0,2,0,0,0,210,0,2,"6 Mar 2026, 12:30:54","6 Mar 2026, 12:50:58",Some kids don't come to school on Mondays.,Food was delicious,Line management was successful,Failed taps increased from 11 to 17. Most kids had insufficient balances because of the early tapping.,Meals served increased from 210 to 225. The turnup was triggered by the beans as they love them.,@SC Lucy - Ngemwa primary
,Chief Wandie Primary School,2026-03-06,Rice and Beans,340,355,316,39,0,1,14,0,1,2,0,0,360,0,1,"6 Mar 2026, 12:40:00","6 Mar 2026, 13:50:00",Projecting 360 hoping kids with insufficient balances will have their accounts topped up,Food was hot and delicious,Line management was excellent,14 failed taps compared to yesterday’s 11 due to insufficient balances,355 actual meals served compared to yesterday’s 360 a slight decrease due to increased failed taps,@Washeke-SC-Chief Wandie Pri
,Loreto Primary School,2026-03-06,White rice and Beans,400,423,378,45,0,3,16,3,0,0,0,0,420,0,3,"6 Mar 2026, 12:35:24","6 Mar 2026, 13:30:30",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 13 to 16 some parents were late in payments,Increase in actual taps from 403 to 423 most kids came to tap today,@Fiona SC Loreto primary
,Gathanji Secondary School,2026-03-06,White rice and beans,55,53,53,0,0,0,2,0,0,0,0,0,55,0,2,"6 Mar 2026, 13:20:28","6 Mar 2026, 13:30:03",We expect a higher turnout on Monday.,Food was sweet and delicious,The queue was well managed by the teacher on duty,The number of failed taps did not change from 2 to 2 since parents did not top up their accounts,There was a decrease in the number of succeful taps from 54 to 53 due to low turn up of the students today.,@Purity _ tapper Gathanji sec.
,Kamondo Secondary School,2026-03-06,White rice and beans,128,105,105,0,0,2,7,0,2,6,7,0,128,0,2,"6 Mar 2026, 13:40:58","6 Mar 2026, 14:00:03",Expecting turn  out to be as good  on monday,Food was tasty,Queue management was successful with the help of TOD,Equal  number  in failed  taps that is 7 ..some kids accounts are yet to be recharged,Decrease from 112 to 105 as most students  do not turn up when being served beans  stew,"@Esther, Tapper kamondo secondary school"
,Gatatha Comprehensive School,2026-03-06,White Rice and beans,150,136,107,29,0,2,18,0,0,3.5,4.2,0,150,0,2,"6 Mar 2026, 12:50:38","6 Mar 2026, 13:20:41",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 17 to 18 due to parents not topping up,Actual meals served have decreased from 143 to 136 due to low turn out and late payments,@Mourine mwangi-SC Gatatha primary
,HGM Ting'ang'a Primary School,2026-03-06,White Rice and Beans,540,538,488,50,0,3,35,2,1,0,0,0,500,0,3,"6 Mar 2026, 12:20:47","6 Mar 2026, 13:50:49",Projecting this number because the admin has instructed removal of manual deductions.,Food was hot and delicious,Queue management was good,Failed taps increased from 25 to 35. Some parents failed to top up on time.,Actual meals served decreased from 550 to 538 due to higher failed taps.,@SL Ting'ang'a HGM Primary
,Kawaida Comprehensive School,2026-03-06,White Rice and Beans,1000,1000,957,43,0,6,51,1,4,0,0,0,1020,0,6,"6 Mar 2026, 12:35:53","6 Mar 2026, 13:45:00",Expecting higher turnout,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 39 to 51 due to late payment,Actual meals decreased from 1053 to 1000 due to late payment,@JULIA-SL KAWAIDA COMPREHENSIVE
,Ciiko Primary,2026-03-06,Rice and Beans,950,967,881,86,0,5,14,0,7,0,0,0,980,0,5,"6 Mar 2026, 12:30:45","6 Mar 2026, 13:30:52",We expect high turnout on Monday,Food was hot and delicious,Queue was managed by teacher on duty,failed taps increased from 12 to 14,Actual meals increased from 965 to 967,@Ciiko Comprehensive school -SL- Samy Migwi
,Kibubuti Primary School,2026-03-06,Rice and Beans,530,495,444,51,0,3,39,0,0,9,10,0,530,0,3,"6 Mar 2026, 12:29:04","6 Mar 2026, 14:30:12",We expect insufficient accounts to be topped up on Monday,Food was delicious,Line management was okay,Failed taps increased from 33 to 39 due to insufficient accounts,Actual meals reduced from 521 to 495 due to low turnout and insufficient accounts,@Maureen mwaura SC kibubuti pry
,Kahunira Comprehensive School,2026-03-06,White Rice & Beans,750,732,655,77,0,4,21,0,1,3,3,0,740,0,4,"6 Mar 2026, 12:40:33","6 Mar 2026, 13:34:39",Normal school program.,"Food was hot, delicious & arrived on time.",Queue management was well conducted by teacher on duty.,"Failed taps increased from 19 to 21, respective parents didn't top up.","732 actual meals served today,a decrease from 739 served yesterday, turn out was low.",@Mwangi Mary Kahunira Comprehensive
,Mungai Chengecha Primary School,2026-03-06,White Rice and Beans,520,513,472,41,0,3,35,1,4,0,0,0,450,0,2,"6 Mar 2026, 12:20:41","6 Mar 2026, 13:50:00",Projecting lower because we will have 0 manual deductions on Monday,Food was hot and delicious,Excellent queue management,Failed taps increased from 22 to 35 due to untimely top ups,Actual meals served decreased from 530 to 513 due to insufficient balances,@Charlotte- SC Mungai Chengecha Primary
,Kibichoi Primary School,2026-03-06,Rice and beans,205,171,151,20,0,2,20,0,0,0,0,,230,5,2,"6 Mar 2026, 12:00:33","6 Mar 2026, 12:15:46",,"The food was delicious. At kibichoi primary school, we received 22kgs of rice and 25 kgs of stew which was served to 59 kids and had 8 failed taps",I managed  the queue well,"The number of failed taps from 0  to 20, as some parents didn't top up their accounts on time and some students opted to buying snacks for lunch at kihuririo primary school","The number of successful taps decreased from 209 to 151, as there were many failed taps today",@sc kibichoi primary school
,Githioro Primary School,2026-03-06,Rice and Beans,140,180,161,19,0,2,4,0,0,0,0,,350,0,2,"6 Mar 2026, 12:30:33","6 Mar 2026, 13:00:38",,The food was appetising,"Line management was organised,  I managed",Failed taps decreased from yesterday’s 9 to 4 today.,"Successful taps decreased from 348 to 180 today, some kids were absent today",@SC - Githioro Comprehensive School
,Gikang'a Kageche Secondary School,2026-03-06,White Rice and Beans,300,248,248,0,0,2,7,0,6,20,18,,270,0,2,"6 Mar 2026, 13:10:54","6 Mar 2026, 13:50:18",,Food was delicious,Queue was well managed by TOD,Today's failed taps decreased from 10 to 7.Parent didn't top up on time,Today's successful taps was 248 an increase by 4 from previous tap,@Pauline Gatimu
,Miguta Primary School,2026-03-06,White rice and beans,240,238,217,21,0,2,11,0,2,0,0,,25,0,2,"6 Mar 2026, 12:50:27","6 Mar 2026, 13:30:38",,The food was delicious,Queue management was very easy,"There were 11 failed taps, an increase of 4 from the previous tapping. Parents did not top up on time","There were 217 successful taps, a decrease of 15 from the previous tapping. This was because of the ongoing games",@SC Pauline - Miguta Primary School
,Githiga Primary,2026-03-06,White rice and beans,390,370,324,324,0,4,36,0,0,2,3,,430,0,3,"6 Mar 2026, 12:30:51","6 Mar 2026, 13:55:55",,Food was sweet and delicious,Line Management was smooth,Today's failed taps were 36.parents didn't top up.,Actual meals  were 370  .Turn out was low.,@SC - Githiga Comprehensive (edited)
,Gathiruini Primary School,2026-03-06,Rice and Beans,240,223,199,23,0,2,6,0,0,7,5,,235,0,2,"6 Mar 2026, 12:30:34","6 Mar 2026, 13:30:43",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 an increase from 2 this is because parents didn't top up their accounts on time,Actual meals served today were 223 a decrease from 242 this is because most students were absent today,@Catherine Wanjiru
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-03-06,Rice and beans,320,301,268,33,0,3,29,0,1,6,8,,320,0,3,"6 Mar 2026, 12:30:18","6 Mar 2026, 13:20:20",,The food was yummy and hot,With the help of  Tod the queue was running smoothly,We had 29 failtaps a higher number than previous day which was  23 since their parents didn't top up their accounts,We had 301 successful taps a lower number than previous day which was  329 since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
,Kiawairia Secondary School,2026-03-06,Rice and beans,60,47,47,0,0,2,5,0,0,4,5,,55,0,2,"6 Mar 2026, 13:25:45","6 Mar 2026, 13:40:57",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps increased from 0 to 5 more parents today didn't top up their accounts on time,"Number of actual meals decreased from 57 to 47 ,, today number of failed taps were high and also absentism",@Patrick Kariuki Kiawairia secondary school Tapper
,Kindiga Primary & Junior Secondary School,2026-03-06,Rice and Beans,170,166,149,17,0,2,10,0,2,00,0,,180,00,2,"6 Mar 2026, 12:40:44","6 Mar 2026, 13:30:52",,The food was Hot and delicious,Queues were orderly,"Failed taps reduced to 10 from 12,Parents did not top up accounts","Successful taps decreased to 166 from 170,There was low turnout.",@James Mbugua SC Kindiga Primary
,Gathugu Secondary School,2026-03-06,Rice and beans,200,206,206,0,0,2,8,0,2,00,0,,270,00,2,"6 Mar 2026, 12:40:29","6 Mar 2026, 13:30:50",,Food was delicious and hot,Queue management was good,Number of failed taps descreased from 13 to 8,Number of successful taps descreased from 238 to 206 some student went for games while other were absent,@Tapper Gathugu secondary school
,Kihuririo Primary School,2026-03-06,Rice and beans,430,402,351,51,0,3,16,0,8,7,8,,440,0,3,"6 Mar 2026, 12:50:07","6 Mar 2026, 14:08:14",,The food was delicious,Queue was manageable,Failed taps increased from 5 to 16 many parents didn't pay.,Successful taps decreased from 450 to 402 some kids were absent,@kihuririo primary
,Mukuyu Secondary School,2026-03-06,Rice and Beans,320,339,339,0,0,2,13,0,1,0,0,,350,0,3,"6 Mar 2026, 12:40:19","6 Mar 2026, 13:20:27",,Food was hot and delicious,Queue was well managed,Failed taps increases from 9 to 13 some parents didn't top up on time,Successful taps increases from 322 to 339 most students reported back to school,@Mukuyu Secondary School
,Kigumo Secondary School,2026-03-06,Rice and beans,90,88,88,0,0,2,6,0,0,0,0,,90,0,2,"6 Mar 2026, 13:00:35","6 Mar 2026, 13:25:47",,The food was sweet,Queue was smooth,Failed taps increased from 4 to 6 some parents did not top up on time,Successful taps were 88 decrease of 2 from yesterday some of students were absent,@daniel Kariuki
,Mitahato Primary School,2026-03-06,Rice and beans,210,214,193,21,0,2,16,0,1,0,0,,230,0,2,"6 Mar 2026, 12:20:16","6 Mar 2026, 13:00:31",,Food was yummy,Queue management was hasle-free,Failed increased by 11 because parents assumed kids who were going for games will not feed with us,Successful taps decreased from 233 to 214 this number being affected by 16 parents not topping up on time.,@SC George-Mitahato Comprehensive
,Kanyore Primary School,2026-03-06,RICE & BEANS,580,576,518,58,0,3,26,0,3,5,8,,600,4,3,"6 Mar 2026, 12:30:35","6 Mar 2026, 13:45:39",,Food was delicious,Line management was organized,Number of failed taps remained 26 as yesterday.Reminded kids to remind their parents to top up.,Number of successful taps decreased from 600 to 576 as some students were absent.,"@Haron Muiruri,SL Kanyore Primary"
,Gitiha Secondary School,2026-03-06,White rice and beans,150,144,144,0,0,3,8,0,0,0,0,,150,0,0,"6 Mar 2026, 12:42:51","6 Mar 2026, 13:10:04",,Food delicious and hot,Queue management good with help of teacher on duty,Failed taps increased.cards depleted of payment,Less taps as cards were depleted,@Jecinta muthoni Gitonga
,Kiambururu Secondary School,2026-03-06,White rice with beans,205,204,204,0,0,2,6,0,3,0,1,,210,0,2,"6 Mar 2026, 13:15:27","6 Mar 2026, 13:40:35",,Every plate served is a step towards a brighter future.,Line management was smooth with the help of TOD,"Failed taps today increase from 1to 6, some parents forgot to top up","Successful taps was 204 a decrease from previous which was 214,there were more failed taps today",@Salome-kiambururu secondary school
,Miiri Secondary School,2026-03-06,White rice and beans,30,22,22,0,1,2,10,0,0,3,0,,40,3,2,"6 Mar 2026, 13:10:08","6 Mar 2026, 13:30:14",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 6 to 10, more parents hadn't topped up","Successful taps decreased from 23 to 22, less parents had topped up","@Esther,Tapper; Miiri Secondary School"
,Nyaga Secondary School,2026-03-06,Rice and beans,340,309,309,0,0,3,15,1,0,9,10,,320,0,3,"6 Mar 2026, 12:40:24","6 Mar 2026, 13:10:31",,Food was hot and delicious,Line was manageable,"They reduced from 20 to 15,,5 meals cards was recharged.","Successful taps reduced from 369 to 309,,being on Friday students did not turn up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
,Ndireti Secondary School,2026-03-06,Rice and beans,40,45,45,0,0,2,2,0,0,0,0,,45,0,2,"6 Mar 2026, 12:30:40","6 Mar 2026, 13:00:48",,The food was delicious,The line was manageable,The number of failed taps increased with a difference of One the students claim their parents forgot to top up,The number of successful taps increased with a difference of 4 this is because the turnout was good,@Tracy Tapper Ndireti secondary school
,Kiawairia Primary,2026-03-06,Rice and Beans,125,123,107,16,5,2,11,0,0,0,0,,130,5,2,"6 Mar 2026, 12:10:47","6 Mar 2026, 02:15:56",,Food was hot and delicious,Lines were neat and organized,We had 11 failed taps an increase from 5 some parents didn't top up on time,We had 107 successful taps a decrease from 118 students had games hence low turn out,@Mary kimani SC kiawairia comprehensive school
,Gathangari Primary School,2026-03-06,White rice and beans,390,381,343,38,0,3,7,0,0,7,3,,380,0,3,"6 Mar 2026, 11:30:30","6 Mar 2026, 13:50:41",,Food was hot and delicious,The queue was smoothly managed by the teacher,Failed taps reduced slightly from 8 to 7.some parents forgot to top up on time but have urged kids to remind their parents to top up,Successful taps decreased from 411 to 381 .Kids did not turn up well in school being a games day.And some parents did not top up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Gathaithi Secondary School,2026-03-06,Rice and beans,100,93,93,0,0,2,7,0,0,0,0,,105,0,2,"6 Mar 2026, 13:10:00","6 Mar 2026, 13:45:06",,Food was delicious,Queuing was fairly done,We had 7 failed taps a drop yesterday's 8  due to early topping up by parent,We had 93 successful taps a drop from yesterday's 102 due to failure of some students failing to attend school,@Joseph mburu nga'ang'a
