Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Cianda Secondary School,2026-01-16,White rice and western,100,102,102,0,0,3,8,1,1,0,0,0,110,0,3,"16 Jan 2026, 13:20:22","16 Jan 2026, 13:35:35",Expecting a higher turn out next week.,Food was hot and delicious,Que well managed,Failed taps increased from 5 to 8,Successful taps increased from 87 to 102,@Valentine -Tapper Cianda Secondary
,Gatatha Comprehensive School,2026-01-16,White rice and western,150,139,118,21,0,2,10,0,0,2.75,3.3,0,150,0,2,"16 Jan 2026, 12:40:55","16 Jan 2026, 13:11:00",We expect more kids to,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 15 to 10 due to early payment,Successful taps have decreased from 142 to 139 due to late payments and low turn out,@Mourine mwangi-SC Gatatha primary
,Muongoiya Comprehensive School,2026-01-16,White Rice and Western,430,412,343,69,0,3,13,3,5,0,0,0,420,0,3,"16 Jan 2026, 12:40:01","16 Jan 2026, 13:40:11",Expecting high turnout on Monday,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased to 13,Successful taps reduced to 343,@Lucy Faith SC Muongoiya Comprehensive
,Karuri Secondary School,2026-01-16,White rice and western,630,623,623,0,0,6,24,8,36,0,0,0,670,0,6,"16 Jan 2026, 13:10:53","16 Jan 2026, 13:45:59",We envision a higher number,The food was hot and delicious,The queues were well managed,Failed taps remained the same at 24,successful taps increased from 605 to 623,@grace tapper karuri secondary
,Kiairia Secondary School,2026-01-16,Rice and western,60,56,56,0,0,2,1,0,0,0,0,0,60,0,2,"16 Jan 2026, 13:13:28","16 Jan 2026, 13:30:42",I expect a higher number on Monday,The food was delicious,I managed queue,Today we had 1 failed tap,Successful taps increased from 46 to 56 many students were present today,@Janet tapper kiairia secondary
,St. Vincent Lioki Secondary School,2026-01-16,Rice ana western,180,188,188,0,0,3,12,2,0,0,0,0,200,0,3,"16 Jan 2026, 12:40:24","16 Jan 2026, 12:55:34",expecting higher turn up,The food was hot,Queue was managed,Failed taps decreased from 12 to 12 parents topped up their account,Successful taps increase from 188 to 185 parents topped up their account,@Ann Tapper St. Vincent secondary
,Muchatha Secondary School,2026-01-16,White Rice and Western,145,111,111,0,0,3,16,2,2,0,0,0,145,0,3,"16 Jan 2026, 13:00:36","16 Jan 2026, 13:40:45",Expecting a higher turnout as it will be a new week,Food was hot and delicious,Queue was well managed,Failed taps increased from 11 to 16 due to insufficient funds,Successful taps decreased by 1 from 112 to 111,@Edna-tapper Muchatha Secondary
,Githunguri Technical & Secondary School,2026-01-16,Rice and western,162,162,188,0,0,2,11,14,0,0,0,30,190,0,2,"16 Jan 2026, 13:30:08","16 Jan 2026, 14:00:15",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 11 which is a increase compared from 6 to 11 parents didn't top up,The actual meal served today was 188 which is a increase compared from 150 to 188 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kawaida Comprehensive School,2026-01-16,White Rice and Western,1080,1080,1041,39,0,6,31,3,8,0,0,0,1090,0,6,"16 Jan 2026, 12:10:34","16 Jan 2026, 13:20:50",Expecting higher turnout since kids have fully,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 30 to 31 due to late payment,Successful taps decreased from 1049 to 1041 due to low turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,Raini Comprehensive School,2026-01-16,White Rice and Western,328,291,260,31,0,3,21,0,2,11.4,12.95,0,325,0,3,"16 Jan 2026, 12:50:50","16 Jan 2026, 13:30:58",Expecting a higher turned out on Monday and parents to topped up,Food was delicious and enough,Queue was well managed by the teacher on duty,Failed taps have increase 0  to 21 because  didn't topped up,Successful taps have reduce  from  323 to 291 because parents didn't topped up,@Ann
,Mayuyu Comprehensive School,2026-01-16,Rice and western,380,377,354,23,0,3,11,0,1,1,1,0,375,0,3,"16 Jan 2026, 12:40:44","16 Jan 2026, 13:30:49",Expecting a higher turnout as parents continue to pay for the meal on time and pupils turn up for tapping,Meal was hot and delicious,The queue was managed smoothly by the help of the teacher on duty,Failed taps increased from 8 to 11 cause some parents didn't pay on time,Successful taps reduced from 386 to 377 cause some parents didn't pay on time,@Maggie Gitau - SC Mayuyu comprehensive
,Kiambaa Comprehensive School,2026-01-16,White rice and Western,243,230,205,15,0,3,19,0,1,0,0,0,240,0,3,"16 Jan 2026, 12:44:19","16 Jan 2026, 13:50:23",Expecting a higher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps decreased from 13 to 19 due to insufficient balance,Successful taps decreased from 231 to 230 due to delay in payments,@Tabitha wairimu
,Ngemwa Primary and Junior School,2026-01-16,WHITE RICE AND WESTERN,210,199,181,18,0,2,9,0,1,2,2,0,205,0,2,"16 Jan 2026, 12:33:32","16 Jan 2026, 13:20:37",Wd expect failed taps to be topped up on Monday .,Food was delicious,Line management was successful,Failed taps increased from 3 to 9. Some parents forgot to top up on time.,Meals served decreased from 208 to 199. Most kids had not been paid for.,@SC Lucy - Ngemwa primary
,Muongoiya Secondary School,,,255,235,235,,0,5,8,2,13,5,6,,260,0,5,"16 Jan 2026, 13:10:24","16 Jan 2026, 13:50:30",Expecting a good turn out because grade 10 students are still being admitted,Food was hot and delicious,Queue was well managed by Tapper,Number of failed taps has increased from 3 to 8,Number of successful taps has decreased from 249 to 235,@Oliver Nancy-Tapper Muongoiya secondary school
,Karuri Comprehensive School,2026-01-16,Rice and Western Ndengu,700,708,610,98,0,4,35,3,2,0,0,0,700,0,4,"16 Jan 2026, 12:20:49","16 Jan 2026, 13:45:56",Expecting more kids to turn up as they replace their tags,Food was hot and delicious,The queue was well managed,Failed increased from 30 to 35 due insufficient balance,Successful taps decreased from 611 to 610 due insufficient balance,@Francis
,Gathanji Comprehensive School,2026-01-16,Rice and Western,355,358,333,25,0,3,7,0,0,0,0,0,355,0,3,"16 Jan 2026, 12:40:22","16 Jan 2026, 13:55:30",We have projected 355 Expecting parents to make payments on time next week.,The food was delicious and nutritious,Queue was well managed,Failed taps were 7 an increase from 6 parents didn't top up on time,Successful taps were 333 a decrease from 335 parents didn't top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kawaida Secondary School,2026-01-16,Rice and western,70,67,67,0,1,3,4,1,2,0,0,0,75,1,3,"16 Jan 2026, 13:10:26","16 Jan 2026, 13:20:34",We expect a higher turneout since the studies have resumed back to normal and we expect grade 10 students,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 1 to 4 students topped up late,Successful taps increased from 65 to 67  parents topped u early and most of them were present today,@Njeri kawaida secondary school
,Chief Wandie Primary School,2026-01-16,Rice and Western,310,327,299,28,0,1,15,0,4,0,0,0,340,0,1,"16 Jan 2026, 12:40:27","16 Jan 2026, 14:00:35",Projecting 340 hoping for a higher turnout and kids with insufficient balances their accounts will be topped up,Food was hot and delicious,Line management was excellent,14 failed taps compared to yesterday's 10 an increase due to insufficient balances,327 actual meals served compared to yesterday's 331 a slight decrease because of increased failed taps,@Washeke-SC-Chief Wandie Pri
,PCEA Karia Comprehensive School,2026-01-16,White rice and western,480,468,422,46,6,3,15,3,2,1,2,0,480,8,3,"16 Jan 2026, 12:30:06","16 Jan 2026, 13:35:13",we expect a higher turn out on Monday,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 6 to 15 due to late payments,Actual meals decreased from 478 to 468 due to a higher number of failed taps,@Mary SC PCEA Karia comprehensive
,Kamondo Primary and Junior School,2026-01-16,White rice and Greengrams,315,315,282,33,0,3,4,0,2,00,0,0,325,0,3,"16 Jan 2026, 12:40:57","16 Jan 2026, 13:30:04",We expect more number to,The food was tasty,The queue was well managed by the ToD,04 failed taps a decrease from 06 as more parents had topped up kids account,315 actual taps same as previous day  kids who frequently forget their tags at home were not tapped,@SCwangengi -Kamondo primary school
,Loreto Primary School,2026-01-16,Rice and western ndegu,380,377,335,42,0,3,19,0,2,0.75,0.9,0,400,0,3,"16 Jan 2026, 12:30:18","16 Jan 2026, 13:30:24",Hopefully on Monday more kids will have topped up accounts,Food was delicious,Queue was well managed,Increase in failed taps from 17 to 19 due most parents not topping up early.,Decrease in actual taps from 379 to 377 due increase in failed taps,@SC Loreto primary
,AK Magugu Comprehensive School,2026-01-16,White rice and western,425,393,350,43,0,3,17,2,4,8,9.6,0,415,0,3,"16 Jan 2026, 12:25:46","16 Jan 2026, 13:30:51",We expect more accounts to have been topped up,The food was good,The queue was orderly,The number of failed taps increased from 10 to 17. The accounts had not been topped up on time,The number of actual meals served today reduced from 406 to 393. Some students were absent,@SC Margaret Maigua - Ak magugu comprehensive
,Kiairia Comprehensive School,2026-01-16,White Rice is Western,215,215,198,17,4,2,2,0,0,0,0,0,220,4,2,"16 Jan 2026, 12:55:19","16 Jan 2026, 13:20:19",We expect all kids to be present and all accounts to be updated.,The food was delicious,Queue was orderly,Failed taps decreased from 3 to 2. Respective parents didn't topup their accounts.,Actual meals decreased from 217 to 215. Some kids were absent.,@SC Lilian - Kiairia comprehensive
,P.C.E.A Ngemwa Secondary School,2026-01-16,White rice and Western,190,190,188,2,0,3,6,0,2,0,0,0,200,0,3,"16 Jan 2026, 12:40:51","16 Jan 2026, 13:10:54",Students with insufficient balances will top up their accounts on time.,Food was hot and delicious,Teacher on duty helped with line Management,"Number of actual meals increased from 182 to 190, students with insufficient balances topped up their accounts on time.","Number of failed taps reminded at 6, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,PCEA Githunguri Comprehensive School,2026-01-16,White rice and western,450,454,426,28,0,3,10,0,2,0,0,0,450,0,3,"16 Jan 2026, 12:40:49","16 Jan 2026, 13:30:54",We expect an increase on Mondays turn up,Food was good,Line was well managed with the help of TOD,"Failed taps 10 a decrease from yesterday's 13,,some parents did top up on time",Actual meals were 454 a decrease from yesterday's 464 due to low turn out,@SC- Githunguri Comprehensive
,Ciiko Primary,2026-01-16,Rice and western ndugu,960,938,875,63,0,5,13,0,2,10,15,0,950,0,5,"16 Jan 2026, 12:30:46","16 Jan 2026, 13:30:52",We expect a higher turnout  than today . Also we expect failed taps to decrease thus projecting 950,The food was hot and delicious,The queue was managed by teacher on duty,Failed taps increased from 9 to 13.,Successful taps decrease from 965 to 938,@Ciiko Comprehensive school -SL- Samy Migwi
,Kiababu Primary School,2026-01-16,Rice and western,270,254,229,25,0,0,8,0,3,14,5,0,230,0,2,"16 Jan 2026, 12:40:59","16 Jan 2026, 13:30:22",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 13 to 8 as some parents managed to pay on Time,Successful taps decreased from 264 to 263 as some parents did not manage to pay on Time,@kiaibabu primary school
,Kahunira Secondary School,2026-01-16,White Rice & western,155,152,152,0,0,3,3,0,1,0,0,0,160,0,3,"16 Jan 2026, 13:00:57","16 Jan 2026, 13:35:39",Expecting grade 10 students to,Food was delicious,Line was well managed by TOD,"Failed taps decreased from 4 to 3, parents topped up their accounts","Meals served today increased from 149 to152, parents topped up their accounts",@Tapper kahunira secondary
,Kamondo Secondary School,2026-01-16,White rice and western,115,107,107,0,0,2,5,0,1,0,0,0,120,0,2,"16 Jan 2026, 13:30:50","16 Jan 2026, 13:45:55",Expecting  a higher turn out as compared to today's since the school is not yet done with grade 10 admissions,Food was good,Queue management was well managed,Decrease from 7 to 5 as some accounts were topped up,Decrease  from 115 to 107 as students  didn't enquire their parents for topped ups,"@Esther, Tapper kamondo secondary school"
,Kahunira Comprehensive School,2026-01-16,White Rice & Western,690,720,657,63,0,4,21,0,5,00,0,0,720,0,4,"16 Jan 2026, 12:40:09","16 Jan 2026, 13:35:16",Normal school program,"Food was hot, delicious and at good temperatures.",Queue management was well executed by teacher on duty.,Failed taps decreased slightly from 22 to 21.,Actual meals served today remained constant like yesterday which was 720.,@Mwangi Mary Kahunira Comprehensive
,Kibichoi Primary School,2026-01-16,Rice and Western,230,221,199,22,1,2,6,0,0,5,3,,230,2,,"16 Jan 2026, 13:00:12","16 Jan 2026, 13:25:21",,The food was delicious,I managed the queue well,The number of failed taps increased from 2 to 6 as some parents didn't top up their accounts on time,"The number of successful taps decreased from  210 to 199, due to the failed taps",@sc kibichoi primary school
,Gitombo Primary School,2026-01-16,White Rice andWestern,180,162,151,11,0,2,0,0,1,5,5,,170,0,,"16 Jan 2026, 12:30:13","16 Jan 2026, 13:30:24",,Food was delicious,The line was manageable since most of the learners were self driven,There was 0 failed tap a decrease of 1 from one since all parents did top up their accounts on time.,Actual meals served today was 162 a decrease of 14 from 176 due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-16,Rice and Western,280,286,266,20,0,2,8,0,0,0,0,,290,0,,"16 Jan 2026, 12:35:59","16 Jan 2026, 13:40:09",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 7to 8, we reminded kids to request their parents to top up","The number of actual meals rose from 276 to 286, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Thuita Secondary School,2026-01-16,White rice and western,40,35,35,0,0,2,3,0,0,0,0,,40,0,,"16 Jan 2026, 13:10:05","16 Jan 2026, 13:25:27",,Food was delicious,Queue management was smooth,Yesterday only 1taps and today 3 taps failed because the parent forgot to top up today,Yesterday there were 34 tap and today there were 35 taps that means there is an increase,@Thuita Secondary tapper
,Gitiha Secondary School,2026-01-16,White rice and western stew,130,131,131,0,0,2,9,0,0,0,0,,140,0,,"16 Jan 2026, 12:40:51","16 Jan 2026, 13:02:56",,Food was enough,Queue was managable,Failed taps had decreased,Successful tap had decreassed from the previous day,@Kang'ethe Dennis
,PCEA Matuguta Primary & Junior Secondary School,2026-01-16,Rice and Western,450,448,416,32,2,3,13,0,4,0,0,,450,3,,"16 Jan 2026, 12:35:04","16 Jan 2026, 13:30:13",,Food was sweet and delicious,Queue was well managed,Failed taps were 13 a decrease of 1 tap from yesterday 14 failed taps . Respective parents had not topped up.,Actual meals were 448 a decrease of 9 taps from yesterday's 457 actual meals. Some students were absent today.,@Matuguta primary
,Kiawaiguru Primary School,2026-01-16,Rice and Western,220,218,198,20,4,2,1,4,0,1,1,,220,4,,"16 Jan 2026, 12:30:00","16 Jan 2026, 13:20:00",,Lunch was delicious.,Queue was oderly.,Failed taps was 1 an increase from yesterday’s 0.The parent didn’t top up despite reminding them.,Actual meals served decreased from yesterday’s 219 to today 218.Some pupils were absent today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Gatitu Primary,2026-01-16,RICE AND WESTERN.,380,374,340,34,1,3,13,0,0,1,1,,380,1,,"16 Jan 2026, 12:15:40","16 Jan 2026, 13:25:01",,Food was delicious and well balanced.,Students were moving in order and lines transitioned smoothly.,Failed taps decreased from 18 to  13 resulted by parents making timely payments.,A decrease in successful taps from 343 to 340.. students were present and availed for tapping.,@Wambui ikonya SC Gatitu comprehensive
,Ihiga Primary,2026-01-16,Rice and Western,160,165,151,14,0,2,2,2,0,0,0,,160,0,,"16 Jan 2026, 12:40:39","16 Jan 2026, 13:15:47",,Food was Tasty,Queues were manageable with assistance from teacher on duty.,Failed taps were 2 a decrease from yesterday's which was 5.Parents didn't top up their accounts on time.,Successful taps were 165 an increase from yesterday's number which was 157.Today's turn up was high.,@Naomi SC-Ihiga Comprehensive
,Githiga Primary,2026-01-16,White rice  and Western,390,396,362,34,0,3,25,3,3,00,0,,400,00,,"16 Jan 2026, 12:30:16","16 Jan 2026, 13:46:21",,Food was sweet and delicious.,Line Management was smooth.,Failed taps decreased from 31 to 25. Parents  topped  up.,Actual meals  increased  from 384 to 396. Students  turnout  increased.,@Nicholas-SC - Githiga Comprehensive
,Kiambururu Secondary School,2026-01-16,Rice with Western,200,189,189,0,0,3,2,5,2,1,2,,200,0,,"16 Jan 2026, 13:25:19","16 Jan 2026, 13:50:57",,The food was delicious,Line was smooth,"Failed taps slightly from 3 to 2, some parents topped up in time.","Successful taps was 189 compared to previous which was 194, some students did not come for lunch",@Salome-kiambururu secondary school
,PCEA Matuguta Secondary School,2026-01-16,White rice and Western Ndengu,105,108,108,0,0,2,6,0,1,00,0,,110,00,,"16 Jan 2026, 13:30:57","16 Jan 2026, 13:45:09",,Food was hot and delicious the kids enjoyed themselves,Queues were orderly and well managed by the help of the tod,Failed taps today were 06 higher than yesterday's 03 most of the parents didn't top up on time,Successful taps today were same as yesterday 108,@Njeri -Matuguta secondary school
,Gathiruini Primary School,2026-01-16,Rice and western,245,245,218,27,0,2,4,2,1,0,0,,250,0,,"16 Jan 2026, 12:30:45","16 Jan 2026, 13:30:48",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 4 an increase from 3 this is because parents didn't top up their accounts on time,Actual meal served today were 245 a decrease from 246 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
,Mathanja Priamry School,2026-01-16,rice and western,195,196,177,19,0,2,0,1,0,0,0,,210,0,,"16 Jan 2026, 12:20:07","16 Jan 2026, 13:25:31",,food was delicious,I managed the queue without any assistance since kids came in turns,today we had zero failed taps . I reminded the parents to top-up on time and they did.,today we had 196 actual meals served same as yesterday.,@mathanja primary school
,Gathangari Primary School,2026-01-16,Rice and Western,405,409,374,30,0,3,8,0,1,10,0,,420,0,,"16 Jan 2026, 12:20:58","16 Jan 2026, 13:30:05",,Food was delicious,The queue was smoothly managed by the teacher,Failed taps reduced from 12 to 8.some parents forgot to top up on timeHave urged to remind their parents.,Successful taps retained as 409.Parents topped up on time .,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Kanyore Primary School,2026-01-16,Rice and Western,630,610,579,41,8,3,34,3,2,15,6,,630,8,,"16 Jan 2026, 12:40:00","16 Jan 2026, 13:20:00",,Food was delicious,Queue was well managed,The number of failed taps increased from 16 to 34 since more parents failed to top up the accounts.,The number of actual taps reduced from yesterday’s 642 to today’s  610 because less accounts were topped up.,@Kanyore Comprehensive School
,Kambui Primary School,2026-01-16,White Rice and Western,270,271,215,54,0,2,6,1,0,0,0,,270,0,,"16 Jan 2026, 13:00:32","16 Jan 2026, 13:50:34",,The food was delicious,The line was well managed,We had 6 failed taps a lower number compared to yesterday's that were 12. Most parents did top up their accounts,We had 215 successful taps a lower number compared to yesterday's that were 218.,@Kambui Primary and Junior School
,Gatina Primary School,2026-01-16,White rice and western,435,429,370,59,0,3,19,2,1,3,4,,440,0,,"16 Jan 2026, 12:35:05","16 Jan 2026, 13:35:15",,Food was hot and yummy,Line was smooth and orderly,"Failed taps were 19 an increase from yesterday's number of 13, a number of parents didn't manage to credit accounts on time.",Actual meal served were 429 a decrease compared to yesterday's number of 438. The number resulted due to low turn up and more insufficient account fund.,@Kang'ethe Dennis
,GATHAITHI PRIMARY,2026-01-16,Rice and Western,475,466,423,43,4,3,20,1,1,1.5,1.8,,475,5,,"16 Jan 2026, 12:35:38","16 Jan 2026, 13:30:45",,Food was savoury,One teacher assisted with queue management,Failed taps increased from 15 to 20. Parents failed to top up,Actual meals served dropped from 488 to 466. Few parents failed to top up accounts on time,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-16,Rice and western,300,337,304,33,0,3,4,0,0,0,0,,320,0,,"16 Jan 2026, 12:30:04","16 Jan 2026, 13:20:15",,The food was yummy and hot,The Tod helped manage the queue and it was running smoothly,We had 4 failtaps a lower number than previous day which was 18 since their parents didn't top up their accounts,We had 337 successful taps a higher number previous day which was 301  since the kids were serving class per since the AGM was on,@sc willy- Ceb Riamute primary school
,Gathaithi Secondary School,2026-01-16,Rice and western,110,102,102,0,0,2,8,1,1,0,0,,115,0,,"16 Jan 2026, 13:20:55","16 Jan 2026, 13:55:09",,Food was delicious,Queuing was managed after some struggle,We had 8 failed taps a rise from yesterday's 6 due to failure of topping up,We had 102 failed taps a drop from yesterday's 112 due to failure of topping up,@Joseph mburu nga'ang'a
,Githioro Primary School,2026-01-16,WHITE RICE AND WESTERN,330,319,295,24,0,2,7,1,0,5,2,,330,0,,"16 Jan 2026, 12:40:33","16 Jan 2026, 13:53:43",,Food was appetising,"Line was organised,  I managed to arrange the kids.",Failed taps invented from yesterday’s 3 to 7 today. Some parents forgot to top up their accounts on time,"Successful taps reduced from 339 to 319 today, some kids were absent today from school",@GITHIORO COMPREHENSIVE
,Githima Primary,2026-01-16,White rice and western,260,262,236,26,4,2,2,1,2,0,0,,265,4,,"16 Jan 2026, 12:30:23","16 Jan 2026, 13:15:41",,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 2 failed taps which is an increase from yesterday's 1 failed tap.Two parents did not top up on time.,We had 262 actual meals served which is a decrease from yesterday's 269 actual meals served.Some kids were absent today.,@Brenda kamawe Githima primary and junior secondary school
,Mukuyu Secondary School,2026-01-16,Rice and western,305,317,317,0,0,3,9,3,14,0,0,,330,0,,"16 Jan 2026, 12:40:05","16 Jan 2026, 13:20:16",,Food was delicious,Queue was well managed,Mukuyu secondary school failed taps decreases from 11 to 9 because some parents paid,Mukuyu secondary school actual taps was 317 which increases from 293 because grade 10 students are joining F4E,@Mukuyu Secondary School
,Kiambururu Comprehensive School,2026-01-16,White Rice and Western,280,274,244,30,0,3,8,0,0,0,0,,275,0,,"16 Jan 2026, 12:30:22","16 Jan 2026, 13:45:30",,The food was delicious,Line management was smooth and fast,Failed taps decreased from 13 to 8.We still had parents who failed to top up on time,Actual meals served decreased from 275 to 274.This is because we had a high number of failed taps,@Kiambururu Comprehensive School
,Mukua Secondary School,2026-01-16,White rice and western,65,72,71,1,0,2,4,0,4,0,0,,80,0,,"16 Jan 2026, 13:15:57","16 Jan 2026, 13:34:03",,Food was enough,I managed the queue smoothly,Failed taps remained at 4.parents didn't top up on time,Successful taps increased from 63 to 72,@Mukua secondary
,Gathugu Secondary School,2026-01-16,Rice and western,220,227,227,0,0,3,12,2,11,00,0,,240,00,,"16 Jan 2026, 12:40:37","16 Jan 2026, 13:10:45",,Food was delicious,Queue management was orderly,Number of failed taps were12,Number of successful taps were 227,@Tapper Gathugu secondary school
,Giathieko Primary School,2026-01-16,Rice and Western,180,185,167,18,0,2,6,3,1,0,0,,185,0,,"16 Jan 2026, 12:40:47","16 Jan 2026, 13:20:56",,Lunch was good and delicious,Queue management was smooth transitioning from class to class,Failed taps increased from 3 to 6 as parents are forgetting to top up on time.,Successful taps increased from 184 to 185 due to new registered kids.,@SL PCEA Kagema Comprehensive school
,Miguta Primary School,2026-01-16,Rice and Western,250,249,234,15,0,2,5,0,1,0,0,,250,0,,"16 Jan 2026, 12:45:32","16 Jan 2026, 13:30:38",,The food was delicious,The queue was manageable,"There were 5 failed taps, a decrease of 1 from the previous tapping. The parent topped up on time","There were 234 successful taps, a decrease of 3 from the previous tapping",@SC Pauline - Miguta Primary School
