Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,PCEA Githunguri Comprehensive School,2026-01-12,White rice and Beans,460,430,401,29,0,3,11,5,9,7,9,0,430,0,3,"12 Jan 2026, 12:40:34","12 Jan 2026, 13:25:49",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 11 a decrease from Friday's 11,,some parents didn't manage to top up on time","Successful taps were 430 an increase from Friday's 420,,an increase in turn up",@SC- Githunguri Comprehensive
,Kahunira Comprehensive School,2026-01-12,White Rice & Beans,700,665,615,50,0,4,21,9,9,5,5,0,680,0,4,"12 Jan 2026, 12:40:08","12 Jan 2026, 13:34:15",We hope students with failed taps will remind there parents to update there account.,Food was delicious.,Queue management was well executed by teacher on duty.,"Failed taps slightly decreased from 24 to 21,some parents made timely payment.","Actual meals served today increased from 659 to 665 meals, students are still reporting back to school.",@Mwangi Mary Kahunira Comprehensive
,Muongoiya Comprehensive School,2026-01-12,Food was hot and delicious,410,402,341,61,0,3,13,5,9,1.00,1.1,0,400,0,3,"12 Jan 2026, 12:30:37","12 Jan 2026, 13:30:43",Expecting higher turn out,Food was hot and delicious,Well managed by the help of the prefect,Decreased from 14 to 13 due to early payment,Increased from 310 to 341 due to higher turn out,@Rahab Wangui Chege
,Gathanji Secondary School,2026-01-12,Rice  and  beans,70,46,43,0,0,2,2,0,0,7.2,8.4,0,60,0,2,"12 Jan 2026, 13:15:45","12 Jan 2026, 13:25:03",We expect  more  parents  to top up,Food  was  delicious,The line was well managed  by teacher  on  duty,"There  was an increase , from 0 to 2 since parents  did not top up.",There was  an increase  from 34 to 43 since most parents  toped up.,@Purity _ tapper Gathanji sec.
,Kahunira Secondary School,2026-01-12,White rice & beans,160,131,131,0,0,3,5,3,4,2,2,0,150,0,3,"12 Jan 2026, 13:00:32","12 Jan 2026, 13:30:40",Expecting grade 10 students to be,Food was delicious,Queue was well managed by TOD,"Failed taps decreased from 7 to 5 , some parents topped up","Meals served today increased from 125 to 131, some parents registered their grade 10 students",@Tapper kahunira secondary
,St. Vincent Lioki Secondary School...,2026-01-12,Rice ana beans ...,175,125,125,0,,,,,,,,,,,,,,,,,,,
,Raini Comprehensive School,2026-01-12,White Rice and Beans,323,301,266,35,0,3,10,4,16,6.6,7.7,0,310,0,3,"12 Jan 2026, 12:50:58","12 Jan 2026, 13:40:02",Expecting a higher turn out tomorrow,Food was delicious and enough,Queue was well managed by the teacher on duty,Failed taps have increase from 0 to 10   because parents didn't topped up,Successful taps have increase from 292 to 301 because students turned out well,@Ann
,AK Magugu Comprehensive School,2026-01-12,White rice and beans,415,384,343,41,0,3,17,5,7,7.8,9.3,0,420,0,3,"12 Jan 2026, 12:30:30","12 Jan 2026, 13:30:38",We expect more grade 7 students to,The food was delicious,The queue was orderly,The number of failed taps increased from 15 to 17. Respective accounts had not been topped up,The number of actual meals served today increased from 338 to 384. Some grade 7 students reported today.,@SC Margaret Maigua - Ak magugu comprehensive
,Karuri Comprehensive School,2026-01-12,RICE AND BEANS,620,616,525,91,0,4,34,19,30,0,0,0,640,0,4,"12 Jan 2026, 12:20:49","12 Jan 2026, 13:40:53",Expecting more students to turn up as they replace their tags,Food was hot and delicious,Queue was well managed,Failed taps increased from 26 to 34 due to insufficient balance,Successful taps increased from 507 to 525 because most of the kids turned up for tapping today,@Francis
,Waguthu Comprehensive School,2026-01-12,White Rice & Beans,600,507,450,57,0,3,15,14,14,0,0,0,600,0,3,"12 Jan 2026, 12:30:19","12 Jan 2026, 13:30:22",We anticipate that the numbers will go up,Tapping went on smoothly,Queues were well managed by T.O.D,"Failed taps increased from 13 to 15,due to insufficient.","Successful taps decreased from 463 to 450,due to insufficient accounts",@KELVIN GATIBA SL WAGUTHU COMPREHENSIVE
,Muongoiya Secondary School,,,245,179,179,,0,5,5,0,9,16.5,19.8,,230,0,5,"12 Jan 2026, 13:10:38","12 Jan 2026, 13:40:43",Projecting this number because no manual deductions will be done,Food was hot and delicious,Queue was well managed by TOD and Tapper,Number of failed taps has decreased from 12 to 5 because parents had topped up their accounts,Number of successful taps has decreased from 195 to 179,@Oliver Nancy-Tapper Muongoiya secondary school
,Kiababu Primary School,2026-01-12,Rice and beans,270,263,228,28,0,2,4,4,0,0,0,7,270,0,2,"12 Jan 2026, 12:40:02","12 Jan 2026, 13:30:11",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 2 to 4 as some parents did not manage to pay on Time,Successful taps increased from 250 to 263 as most students reported today,@kiaibabu primary school
,Muchatha Secondary School,2026-01-12,White Rice and Beans,120,78,78,0,0,3,7,0,2,0,0,0,150,0,3,"12 Jan 2026, 13:10:34","12 Jan 2026, 13:40:44",Expecting a better turnout tomorrow,Food was hot and delicious,Queue was well managed,Failed taps increased from 5 to 7,Successful taps increased from 68 to 78 as parents continued to top up,@Edna-tapper Muchatha Secondary
,Gatatha Comprehensive School,2026-01-12,White rice and beans,160,137,114,23,0,2,10,1,6,5.75,6.9,0,150,0,2,"12 Jan 2026, 12:45:20","12 Jan 2026, 13:30:31",We expect more kids to,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps still at 10 due to late payments,Successful taps have increased from 122 to 137 due to higher turn out and additional payment,@Mourine mwangi-SC Gatatha primary
,Kiairia Secondary School,2026-01-12,Rice and Beans,85,52,52,0,0,2,2,0,1,2,2,0,60,0,2,"12 Jan 2026, 13:13:55","12 Jan 2026, 13:30:17",I expect grade 10 to,The food was delicious,Line management was meat,Today we had 2 failed taps,Successful taps decreased from 53 to 52 about 8 students were absent,@Janet tapper kiairia secondary
,Mayuyu Comprehensive School,2026-01-12,Rice and beans,360,346,331,15,0,3,7,7,13,4,4,0,360,0,3,"12 Jan 2026, 12:40:17","12 Jan 2026, 13:30:27",Expecting a higher turnout as parents pay for the meal and students turn up for tapping,Meal was hot and delicious,Queue was managed smoothly by the help of the teacher on duty,Failed taps was 7 cause some parents didn't pay for the meal,Successful taps was 346 cause more students reported to school,@Maggie Gitau - SC Mayuyu comprehensive
,Njenga Karume Comprehensive School,2026-01-12,White rice and beans,180,170,162,8,0,3,16,4,9,2,2,0,180,0,3,"12 Jan 2026, 12:40:44","12 Jan 2026, 13:30:49",Expecting a higher number tomorrow.,7 kids with sufficient balances came back for second serving,Queue was well managed by teacher on duty,Failed taps decreased from 19 to 16,Successful taps decreased from 172 to 162 as some kids without tags did not tap,@Eliud Nderu Sc Njenga karume comprehensive
,Lioki Comprehensive School,2026-01-12,White rice and beans,130,125,113,12,0,2,4,2,1,1,2,0,125,0,2,"12 Jan 2026, 13:00:08","12 Jan 2026, 13:35:16",We expect a better turn out tomorrow,Food was delicious,The queue was well managed with the help of the teacher on duty,Failed remained 4 compared to the previous day as parents forgot to recharge their accounts,Successful taps increased from 120 the previous day to 125 as 5 More parents remembered to recharge their accounts,@SC Phoebe - Lioki Primary school
,Ngemwa Primary and Junior School,2026-01-12,WHITE RICE AND BEANS,220,200,180,20,0,2,5,7,5,3,3,0,220,0,2,"12 Jan 2026, 12:35:27","12 Jan 2026, 13:20:33",Grade 7 students are still,Food was delicious,Line management was successful,Failed taps increased from 2 to 5. Parents did not top up on time.,Meals served increased from 190 to 200. We had new kids who joined us today.,@SC Lucy - Ngemwa primary
,P.C.E.A Ngemwa Secondary School,2026-01-12,White rice and BEANS,190,154,153,1,0,3,5,1,11,10,15,0,170,0,3,"12 Jan 2026, 12:40:26","12 Jan 2026, 13:20:29","Grade 10's are gradually being admitted to school, projecting a lower number to avoid alot of excess food.",Food was hot and delicious,Teacher on duty helped with line Management,"Number of actual meals increased from 142 to 154, students topped up their accounts on time","Number of Failed taps reminded at 5, students with insufficient balances reminded to top up their accounts.",@Nicholas Tapper PCEA Ngemwa Secondary
,Gatitu Primary,2026-01-12,RICE AND BEANS.,360,368,338,30,1,3,10,2,15,00,0,,375,1,,"12 Jan 2026, 12:10:04","12 Jan 2026, 13:30:14",,Food was presentable and enough for all.,"Teacher on duty helped coordinate students in queues,,from class to class.",Failed taps increased from 7 to 10..some parents didn't fund their accounts on time.,An increase in successful taps from  311 to 338 resulted by grade 7 students availing for tapping and the rest of the accounts having sufficient funds for feeding.,@Wambui ikonya SC Gatitu comprehensive
,Githioro Primary School,2026-01-12,Rice and Beans,310,313,288,25,0,2,9,14,1,0,0,,315,0,,"12 Jan 2026, 12:45:05","12 Jan 2026, 13:44:14",,Food was appetising,Line management was orderly assisted by the Tod,"Failed taps increased from 9 to 7, parents forgot to top up tgeir accounts on time.","Successful taps increased from 295 to 313, kids are still resistant well to school and new registrations are on going.",@GITHIORO COMPREHENSIVE
,Ihiga Primary,2026-01-12,White Rice and Beans,160,167,153,14,0,2,0,5,1,0,0,,165,0,,"12 Jan 2026, 12:40:24","12 Jan 2026, 13:20:13",,Food was Enough,Queues were manageable,Today's failed taps was 0 a decrease from previous which was 1.Parents topped up on time.,Successful taps was 167 an increase from previous which was 155.Turn up was high.,@Naomi SC-Ihiga Comprehensive
,Kiambururu Secondary School,2026-01-12,Rice with Beans,180,161,161,0,0,3,1,0,1,0,0,,190,0,,"12 Jan 2026, 13:20:00","12 Jan 2026, 13:50:06",,The food was delicious students enjoyed the meal,line management was smooth,"failed taps was same as previous which was 1, most of the parents remembered to top up.","successful taps was 161 compared to previous which was 157 , more students came for lunch.",@Salome-kiambururu secondary school
,Gathaithi Secondary School,2026-01-12,Rice and beans,110,74,74,0,0,2,2,2,2,10.8,12.8,,110,0,,"12 Jan 2026, 13:10:20","12 Jan 2026, 13:41:50",,Food was delicious,Queuing was done in order,Today's failed taps were lesser than yesterday's due early topping up,Today's successful taps were lesser than yesterday's due low students attendance,@Joseph mburu nga'ang'a
,Gathangari Primary School,2026-01-12,rice and beans,430,382,357,25,0,3,16,8,4,22,17,,400,0,,"12 Jan 2026, 12:20:43","12 Jan 2026, 13:30:49",,Food was delicious,The queue was smoothly managed by the teacher,Failed taps reduced from 12 to 6.Some parents topped up on time and have urged kids to remind their parents,Successful taps increased from 356 to 382. no,@Pauline Gatimu
,Kanyore Primary School,2026-01-12,Rice and Beans,600,609,569,40,0,3,15,12,6,8,0,,630,0,,"12 Jan 2026, 12:40:00","12 Jan 2026, 13:24:00",,Food was delicious,Queue was well managed,The number of failed taps reduced from 26 on Friday to 15 today because more accounts were topped up.,The number of actual taps increased from 532 on Friday to 609 today because grade 7 kids started reporting today.,@Kanyore Comprehensive School
,Gitiha Secondary School,2026-01-12,white rice and beans,105,118,118,0,0,2,3,0,7,2,3,,130,,,"12 Jan 2026, 12:40:19","12 Jan 2026, 13:05:37",,food was enough,queue was smooth,failed taps had decreased from the previous day,the number of successful taps had increased from the previous day,@Kang'ethe Dennis
,GATHAITHI PRIMARY,2026-01-12,Rice and Beans,470,447,404,43,0,3,16,8,2,5,6,,460,00,,"12 Jan 2026, 12:45:12","12 Jan 2026, 13:40:27",,Food was delicious,One teacher assisted with queue management,Failed taps reduced from 16 to 18,Actual meals served was 447 a rise from 445,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Mukua Secondary School,2026-01-12,Rice and Beans,260,212,212,0,0,3,7,0,10,28,28,,300,0,,"12 Jan 2026, 12:40:58","12 Jan 2026, 13:30:18",,Food was delicious,Queue was well managed,At mukuyu secondary school failed taps decrease from 9 to 7 because more parents paid,mukuyu secondary school actual taps were 211 and today were 212 because students are still reporting,@Mukuyu Secondary School
,Kiambururu Comprehensive School,2026-01-12,White Rice and Beans,280,262,233,29,0,3,13,2,5,2,4,,270,0,,"12 Jan 2026, 12:20:04","12 Jan 2026, 13:30:09",,The food was delicious.The kids enjoyed,Line management was smooth and fast,Failed taps increased from 3 to 13.Most parents failedbto top up on time,Actual meals served increased from 257 to 262.There was a better student turnout,@Kiambururu Comprehensive School
,Mathanja Priamry School,2026-01-12,rice and beans,200,187,165,22,0,2,1,3,3,13,4,,190,0,,"12 Jan 2026, 12:40:32","12 Jan 2026, 13:30:38",,food was delicious,I managed the queue without any assistance,today we had only 1 failed tap a decrease compared to Friday 3. parents remembered to top-up their accounts.,today we had 187 actual meals served an increase compared to Friday 166. some grade 7 kids reported today.,@mathanja primary school
,Gikang'a Kageche Secondary School,2026-01-12,Rice and Beans,230,196,196,0,0,3,9,9,14,0,3,,250,0,,"12 Jan 2026, 13:15:37","12 Jan 2026, 13:45:44",,Food was hot and delicious,TOD assisted in managing the line,Today's failed taps was 9 an increase from previous which was 0.parent didn't top up on time,Today's successful taps was 196.Grade 10 were been admitted today,@Pauline Gatimu
,Gitombo Primary School,2026-01-12,White rice and beans,170,169,156,13,0,2,2,3,2,0,0,,170,0,,"12 Jan 2026, 12:40:13","12 Jan 2026, 13:40:19",,Food was delicious,Queue was manageable by the help of teacher on duty.,Today failed taps was 2 an increase of 2 from Friday's which was 0 parents didn't top up on time.,Actual meal served today was 169 an in increase  of 2 from 167 Friday's  students show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Githiga Primary,2026-01-12,Whiterice and beans,310,345,316,29,0,3,19,9,6,09,0,,395,00,,"12 Jan 2026, 12:30:38","12 Jan 2026, 13:40:53",,Food was sweet and delicious,Line Management was smooth,Failed taps decreased from 23bto 19.parents topped up.,Actual meals increased  from 243 to 345.students turn out increased. Those who were sent home reported,@Nicholas-SC - Githiga Comprehensive
,PCEA Matuguta Primary & Junior Secondary School,2026-01-12,Rice and Beans,460,453,423,30,3,3,16,9,5,2,2,,460,3,,"12 Jan 2026, 12:30:52","12 Jan 2026, 13:40:00",,Food was delicious,Queue was well managed,Failed taps were 16 an increase of 5 taps from Friday's 11 failed taps. Respective parents had not topped up.,Actual Melas were 453 an increase of 16 taps from Friday's 437 actual meals. There was new registrations today and also some absent students reported to school.,@Matuguta primary
,Komothai Primary School,2026-01-12,Rice and beans,160,180,164,16,0,2,5,7,1,0,0,,200,0,,"12 Jan 2026, 12:30:57","12 Jan 2026, 13:15:02",,Food was delicious,Kids were punctual,"Failed taps increased from 1 to 5, some parents forgot to top up","Actual meals increased from 145 to 180, kids are reporting well",@SC Komothai Comprehensive
,PCEA Matuguta Secondary School,2026-01-12,White rice and beans,110,95,95,0,0,2,6,0,0,6,7,,120,00,,"12 Jan 2026, 13:20:36","12 Jan 2026, 13:40:44",,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by the help of the tod,Failed taps today were 06 a higher number compared to last Fridays,Successful taps today were 95 higher in comparison to last times 90,@Njeri -Matuguta secondary school
,Kigumo Secondary School,2026-01-12,Rice and beans,60,59,59,0,0,2,1,0,0,0,0,,110,0,,"12 Jan 2026, 12:50:36","12 Jan 2026, 13:20:38",,Lunch was hot and delicious,Line was manageable,Number decreased from 2 to 1,Number increased from 32 to 59,@daniel Kariuki
,Githunguri Technical secondary,2026-01-12,Rice and beans,190,130,130,0,0,2,1,12,4,15,20,,160,0,,"12 Jan 2026, 13:25:37","12 Jan 2026, 13:55:44",,Food was delicious and warm,queue was well manageable by teacher on duty,Failed taps today was 1 which is a decrease compared from 8 to 1 parents top up,Actual meal served today was 130 which is a increase compared from 130  compared from 111 to 130 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Githima Primary,2026-01-12,White rice and beans,250,256,233,23,6,2,4,2,0,0,0,,260,5,,"12 Jan 2026, 12:30:09","12 Jan 2026, 13:30:13",,The food was delicious,I managed the queue and the kids were in order as usual,We had 4 failed taps which is an increase from Friday's 3 failed taps.Some accounts were not topped up on time,We had 256 actual meals served which is an increase from Friday's 220 actual meals.The turn out was high and grade 7 kids reported today as well.,@Brenda kamawe Githima primary and junior secondary school
,Gatina Primary School,2026-01-12,white rice and beans,450,440,378,62,0,3,7,9,5,3,5,,450,0,,"12 Jan 2026, 12:32:34","12 Jan 2026, 13:35:16",,food was hot and delicious,line was smooth and orderly,"failed taps were 7 an increase from last week Friday's number of 3,the number raised because some parents didn't manage to credit accounts on time.","Actual meals served were 440 an increase from last week Friday's number of 421,the number raised because more parents managed to credit accounts on time and turn up was high.",@Kang'ethe Dennis
,Kigumo Primary,2026-01-12,White Rice and Beans,200,163,143,20,0,2,18,0,1,10,10,,170,0,,"12 Jan 2026, 12:40:12","12 Jan 2026, 13:23:21",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 18 failed taps compared to previous day where we had 17.One parent paid.,We had 163 actual meals served compared to previous day where we had 171.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,Miguta Secondary School,2026-01-12,Rice and Beans,50,31,31,0,0,2,1,0,0,7,3,,35,0,,"12 Jan 2026, 13:10:44","12 Jan 2026, 13:40:51",,The food was delicious,The queue was orderly,We had 1 failed tap...parent didn't top up their accounts on time,"There were 31 successful taps.. a decrease of 1 , parents didn't top up their accounts on time","@Alex,Tapper Miguta Secondary"
,Thuita Primary School,2026-01-12,Rice and Beans,200,199,172,27,0,2,1,6,5,0,0,,210,0,,"12 Jan 2026, 12:30:02","12 Jan 2026, 13:35:18",,Food was hot and delicious,Queue management was smooth,Number of failed decreased from 4 to 1 parents topped up over the weekend,Number of actual meals increased from 187 to 199 because most kids reported back to school today,"@Tabitha SC,Thuita comprehensive school"
,Ngewa Primary School,2026-01-12,Rice and beans,300,288,260,28,0,2,10,10,2,4,3,,300,0,,"12 Jan 2026, 12:00:00","12 Jan 2026, 13:30:02",,The food was delicious,Queue was transitioning well from class to class,we had 10 failed taps which is an increase from 2 on Friday,we had 288 meals served today which is an increase from 247 on Friday,@Ngewa primary school.
,Kiawaiguru Primary School,2026-01-12,Rice and Beans,190,202,182,20,1,2,4,10,1,0,0,,200,1,,"12 Jan 2026, 12:30:00","12 Jan 2026, 13:25:00",,Food was hot.,Line transitioned from class to class in an orderly manner.,Failed taps increased from Friday’s 0 to today 4.Parents didn’t top up despite reminding them,Actual meals served decreased from Friday’s 203 to today 202.A number of pupils were absent while others hadn’t been paid for.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kihuririo Primary School,2026-01-12,Rice and beans,470,450,390,60,0,3,8,8,9,16,5,,460,2,,"12 Jan 2026, 12:50:01","12 Jan 2026, 13:40:06",,The food was yummy,Line management was okay,Failed taps increased from 2 to 8 some parents didn't top up.,Successful taps decreased from 458 to 450 some students were absent,@kihuririo primary
,Njunu Primary School,2026-01-12,Rice and beans,250,252,230,22,0,2,3,2,6,0,0,,250,0,,"12 Jan 2026, 12:40:32","12 Jan 2026, 13:25:36",,Food was delicious,Line transition was well managed with help,We had a decrease,We had an increase,@Sc Elizabeth -Njunu primary school
,Ndireti Primary School,2026-01-12,White rice& beans,210,197,176,21,0,2,9,1,10,2,3,,200,0,,"12 Jan 2026, 12:50:28","12 Jan 2026, 13:48:38",,"The food was delicious,",I managed the queue  well.,We had 9 failed taps an increase  compared to 8 of friday,"We had 197 actual taps an increase compared to 185  of friday,turn out was higher",@SC Sharon _Ndireti primary
