Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathugu Secondary School,2026-02-19,Rice and beans,280,274,274,0,0,3,7,0,0,4,1,,290,00,3,"19 Feb 2026, 12:40:12","19 Feb 2026, 13:10:22",,Food was delicious and hot,Queue management was good,NJ failed taps increase to 7,Number of successful taps increased from257 to 274,@Tapper Gathugu secondary school
,Ndireti Secondary School,2026-02-19,Rice and beans,40,41,41,0,0,2,3,0,0,0,0,,45,0,,"19 Feb 2026, 12:30:05","19 Feb 2026, 13:00:10",,The food was delicious,The line was manageable,The number of failed taps increased with a difference of One the students with failed taps claim their parents forgot to top up,The number of successful taps remained constant at 41,@Tracy Tapper Ndireti secondary school
,Mitahato Primary School,2026-02-19,Rice and beans,240,251,223,28,0,2,0,0,2,0,0,,240,0,2,"19 Feb 2026, 12:30:22","19 Feb 2026, 13:30:28",,Food was mouth watering,Queue management was hassle-free,Failed taps dropped from 8 to 0 because all parents topped up on time,Successful taps increased from 240 to 251 because more students came for lunch today,@SC George-Mitahato Comprehensive
,Kindiga Primary & Junior Secondary School,2026-02-19,Rice and Beans,190,193,173,20,0,2,4,0,0,00,0,,185,00,2,"19 Feb 2026, 12:40:57","19 Feb 2026, 13:30:03",,The food was Tasty..Students enjoyed Mangoes,Queues were well managed with the help of TOD,"Failed taps decreased to 4 from 5,some parents still did not top up accounts","Successful taps decreased to 193 from 195,some students did not report",@James Mbugua SC Kindiga Primary
,Githioro Primary School,2026-02-19,White Rice and Beans,350,342,314,28,0,2,7,0,0,4,3,,345,0,2,"19 Feb 2026, 12:40:23","19 Feb 2026, 13:42:28",,The food was appetising.,Line management was organised assisted by tod,"Failed taps increased from yesterday 7 to 1 today,  some parents forgot to top up their accounts on time and were unreachable.","Successful taps decreased from yesterday’s 350,  failed taps today increased making us not hit our projection.",@GITHIORO COMPREHENSIVE
,Kiawairia Secondary School,2026-02-19,White rice and beans,55,52,52,0,0,2,3,0,1,4,1,,55,0,2,"19 Feb 2026, 13:25:02","19 Feb 2026, 13:40:06",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps increased from 2 to 3 parents didn't top up their accounts on time,Actual meals remained 52 the same as of yesterday students are yet to report back fully,@Patrick Kariuki Kiawairia secondary school Tapper
,Kigumo Secondary School,2026-02-19,Rice and beans,125,123,123,0,0,2,4,0,0,0,0,,125,0,,"19 Feb 2026, 13:00:39","19 Feb 2026, 13:20:44",,Food was hot and sweet,Queue was smooth,Failed taps remained constant with the previous day they we're 4,Successful taps increased from 121 to 123,@daniel Kariuki
,Kihuririo Primary School,2026-02-19,Rice and beans,490,502,440,62,0,3,3,0,3,0,0,,500,0,3,"19 Feb 2026, 12:50:13","19 Feb 2026, 13:40:18",,The food was sweet,Queue was manageable,"Failed taps decreased from 4 to 3,a parent paid.","Successful taps decreased from 506 to 502 ,some students had failed taps.",@kihuririo primary
,Gathaithi Secondary School,2026-02-19,Rice and beans,115,102,102,0,0,2,8,0,0,3.9,3.2,,115,0,2,"19 Feb 2026, 13:18:22","19 Feb 2026, 13:45:32",,Food was delicious,Queuing was good,We had  8 failed taps a rise from yesterday's 5 due to failure of topping up by parents,We had 102 successful taps a drop from yesterday's 119 due to students failing to attend school,@Joseph mburu nga'ang'a
,Miiri Primary,2026-02-19,White Rice and Beans,450,441,391,50,0,3,29,0,2,0,0,,450,0,3,"19 Feb 2026, 12:30:43","19 Feb 2026, 13:30:48",,The food was hot and delicious.,Queue was well organized and managed by the prefects on duty.,"Failed taps dropped to 29 from 37 , as parents hadn't topped up on time.","Successful taps rose to 441 from 415 , as parents had topped up on time and an increase in student turnout today.",@SC Daniel Ng'ang'a - Miiri Primary School
,Kanyore Primary School,2026-02-19,RICE & BEANS,640,658,608,50,2,3,10,1,3,0,0,,640,3,3,"19 Feb 2026, 12:30:51","19 Feb 2026, 13:35:55",,Food was delicious,Line management was organized,Number of failed taps decreased from 22 to 10 as many accounts were topped up.,Number of successful taps decreased from 663 to 658 as some students were absent.,"@Haron Muiruri,SL Kanyore Primary"
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-19,Rice and beans,330,341,308,33,0,3,16,0,0,0,0,,320,0,3,"19 Feb 2026, 12:30:20","19 Feb 2026, 13:30:23",,The food was yummy and hot and kids enjoyed mangoes,With the help of Tod the queue was running smoothly,We had 16 failtaps a higher number than previous day which was 11 since their accounts had insufficient funds,We had 341 successful taps a higher number than previous day which was 265 since their accounts had sufficient funds. With mango on the menu today we fed a higher number,@sc willy- Ceb Riamute primary school
,PCEA Matuguta Secondary School,2026-02-19,Rice and Beans,125,125,125,0,0,2,5,0,1,00,0,,130,00,2,"19 Feb 2026, 13:30:43","19 Feb 2026, 13:45:55",,Food was hot and delicious,Queues were orderly and well managed by the help of the tod,Failed taps today increased from 03 yesterday to 05,Successful taps today were lower than yesterday's from 132 to 125,@Njeri -Matuguta secondary school
,Ngewa Primary School,2026-02-19,Rice and beans,310,303,270,33,0,2,15,0,0,2,2,,310,0,2,"19 Feb 2026, 12:00:57","19 Feb 2026, 13:30:00",,The food was delicious,Queue was transitioning well from class to class,We had 15 failed taps today which is an increase from 14 yesterday,We had 303 actual meals served today which is an increase from 296 yesterday,@Ngewa primary school.
,Kiambururu Secondary School,2026-02-19,White Rice with Western,200,215,215,0,0,3,3,0,0,0,0,,220,0,220,"19 Feb 2026, 13:20:24","19 Feb 2026, 14:00:29",,The student enjoyed the meal,Line was manageable,"Failed taps today reduced from 6 to 3,most of the parents remembered to top up","Successful taps was increased from 191 to 215, more students came for lunch today",@Salome-kiambururu secondary school
,Gitiha Secondary School,2026-02-19,White rice and beans stew,160,157,157,0,0,2,2,0,0,0,0,,160,0,2,"19 Feb 2026, 12:45:13","19 Feb 2026, 13:13:19",,Food was enough,Queue was smooth and fast,Decreased number of failed taps compared to the previous day from 4 to 2,Increased number of successful taps compared to the previous day from 155 to 157,@Jecinta muthoni Gitonga
,Gathangari Primary School,2026-02-19,White rice and beans,420,421,378,43,0,3,13,0,0,10,0,,430,0,3,"19 Feb 2026, 12:40:20","19 Feb 2026, 13:30:35",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increase from 4 to 13.Parents forgot to top up on time.But have urged kids to remind their parents to top up on time,Successful taps decrease from 398 to 378.Parents forgot to top up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Miguta Primary School,2026-02-19,"Rice, beans and mangoes",240,268,246,22,0,2,7,0,0,0,0,,250,0,2,"19 Feb 2026, 12:50:58","19 Feb 2026, 14:20:06",,The food was delicious,The queue was manageable,"There were 7 failed taps, a decrease of 1 from the previous tapping. Parents topped up","There were 246 successful taps, an increase of 48 from the previous tapping . The population was high because of the mangoes.",@SC Pauline - Miguta Primary School
,GATHAITHI PRIMARY,2026-02-19,Rice and Beans,480,488,435,53,0,3,15,0,2,00,0,,485,00,3,"19 Feb 2026, 12:40:01","19 Feb 2026, 13:30:05",,Food was delicious,Queue management was successful,Failed taps dropped from 16 to 15.,Successful taps increased from 455 to 488. Majority of kids were at school,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gikang'a Kageche Secondary School,2026-02-19,White Rice and Beans,310,295,295,0,0,3,15,0,3,5,7,,310,0,3,"19 Feb 2026, 13:15:57","19 Feb 2026, 13:45:01",,Food was delicious,Queue was well managed by TOD,Today failed taps was 15 an increase from 11.parent didn't top up on time,Today's successful tap was 295 a decrease from the previous day which was 316.This was caused by high failed taps,@Pauline Gatimu
,Njunu Primary School,2026-02-19,Rice and beans,265,274,242,32,0,2,5,0,1,0,0,,270,0,2,"19 Feb 2026, 12:39:52","19 Feb 2026, 13:20:00",,Food was delicious,Line transition was well managed,We had an increase in failed taps,"We had an increase from 241 to 271, mangoes really helped",@Sc Elizabeth -Njunu primary school
,Kagema Secondary School,2026-02-19,Rice and Western,225,227,227,0,0,2,4,0,3,0,0,,225,0,2,"19 Feb 2026, 12:55:39","19 Feb 2026, 13:15:46",,Food was delicious,Queue was manageable,Fail tap was a decrease of 4 while yesterday was 13,Successful tap was an increase  of 227 while yesterday was 224,@Tapper Kagema secondary
,Thuita Primary School,2026-02-19,Rice and beans,225,220,185,35,0,2,3,1,1,2,2,,220,0,2,"19 Feb 2026, 12:40:04","19 Feb 2026, 13:35:13",,Food was delicious,Queue management was smooth,Number of failed taps decreased from 10 to 3 because parents recalled to top up on time,Number of actual meals decreased from 224 to 220 because some did not come to feed with us,@SC Thuita Comprehensive school
,Nyaga Primary School,2026-02-19,Rice and Beans,520,503,438,65,0,3,29,1,4,4,5,,520,0,3,"19 Feb 2026, 12:40:16","19 Feb 2026, 13:30:20",,The food was delicious,The line was well managed by the school lead,The number of failed taps increased from 20 to 29.Some accounts had not been topped up.,The actual meals served reduced from 508 to 503 .The number of failed taps increased.,@SL Nyaga Primary and Junior School-Gladys
,PCEA Matuguta Primary & Junior Secondary School,2026-02-19,Rice and Beans,480,480,440,40,3,3,17,0,4,0,0,,485,4,3,"19 Feb 2026, 12:22:17","19 Feb 2026, 13:22:25",,Food was delicious,Queue was well managed,Failed taps were 17 decrease of 2 taps from yesterday's 19 failed taps. Respective parents had not topped up,Actual meals were 480 an increase of 96 taps from yesterday's 384 actual meals.The students who went for drama festival were in school today.,@Matuguta primary
,Kiawairia Primary,2026-02-19,Rice and Beans,140,153,139,14,4,2,6,0,0,0,0,,150,4,2,"19 Feb 2026, 12:00:59","19 Feb 2026, 13:30:15",,The food was hot and delicious,The queue was manageable,Have increased parents forgot to top up on time,Have increased,@Mary kimani SC kiawairia comprehensive school
,Gathugu Primary School,2026-02-19,Rice and Beans,240,276,253,23,0,2,1,0,2,0,0,,275,0,2,"19 Feb 2026, 12:45:47","19 Feb 2026, 13:50:53",,Food was delicious,Queue management was smooth and orderly,"Actual meals severed today were 276, more pupils showed up for exams",We had 1 failed tap who's parents forgot to top up on time,@SC Gathugu Comprehensive School
,Kigumo Primary,2026-02-19,White Rice and Beans,185,188,166,22,0,2,15,0,1,0,0,,185,0,2,"19 Feb 2026, 12:40:23","19 Feb 2026, 13:42:32",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 15 failed taps compared to yesterday where we had 7.This increase was led by parents not topping up their accounts.,We had 188 actual meals served compared to yesterday where we had 196.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,Mathanja Priamry School,2026-02-19,rice and beans,210,207,184,23,0,2,3,0,0,11,1,,205,0,2,"19 Feb 2026, 12:18:19","19 Feb 2026, 13:30:27",,food was delicious,I managed the queue without any assistance,today we had 3 failed taps an increase compared to yesterday 2. parents didn't top-up their accounts on time even after reaching out to them.,today we had 207 actual meals served a decrease by 1 compared to yesterday. some parents didn't top-up their accounts while others were absent.,@mathanja primary school
,Gatina Primary School,2026-02-19,White rice and beans,460,473,403,70,0,3,9,0,6,0,0,,475,0,3,"19 Feb 2026, 12:35:05","19 Feb 2026, 13:35:10",,Kids have enjoyed the meal.,Line was smooth and orderly.,Failed taps were 9 a  decrease compared to yesterday's number of 13. Majority of parents managed to credit accounts on time.,"Actual meal served were 473 an increase compared to yesterday's number of 463,the number raised due to high turn up and more accounts had sufficient funds.",@Kang'ethe Dennis
,Kiambururu Comprehensive School,2026-02-19,White Rice and Beans,295,298,268,30,0,3,8,0,0,0,0,,290,0,3,"19 Feb 2026, 12:25:43","19 Feb 2026, 13:40:15",,The food was delicious.The kids enjoyed the mangoes,Line management was smooth and fast,Failed taps increased from 4 to 8.This is because parents failed to top up on time,Actual meals served increased from 289 to 298.This was highly contributed by the mangoes,@Kiambururu Comprehensive School
,Kanjai Secondary School,2026-02-19,White Rice and beans,220,208,208,0,0,2,3,0,1,2,2,,210,00,2,"19 Feb 2026, 13:10:11","19 Feb 2026, 13:50:46",,"The food was delicious and satisfying, Students enjoyed the mangoes .",Queue management was ordered by me.,"Actual meal served was 208 with an increase of 2, teachers supported the students.",We had 3 failed taps.,"@mercy, tapper, kanjai secondary"
,Gitombo Primary School,2026-02-19,White rice and beans,180,183,164,19,0,2,0,0,0,0,0,,180,0,2,"19 Feb 2026, 12:40:52","19 Feb 2026, 13:20:00",,Food was yummy learners enjoyed eating mangoes.,Queue was well manageable.,Today failed tap was 0 just like yesterday the number maintained.,Actual meals served today was 183 an increase of 3 from 180 yesterday  the learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Ikinu Primary,2026-02-19,Rice and Beans,940,901,809,92,0,5,31,1,5,8,10,,890,0,5,"19 Feb 2026, 12:05:34","19 Feb 2026, 13:50:54",,The food was delicious,Queue management was smooth,Failed taps decreased from 42 to 31. Some parents topped up others did not,Actual meals served decreased from 968 to 901. Turn up was low and some kids came with insufficient funds .,@SL Janet-Ikinu primary School
,Ndireti Primary School,2026-02-19,RICE&Beans,210,209,184,25,0,2,25,0,2,0,0,,200,0,2,"19 Feb 2026, 12:40:34","19 Feb 2026, 13:40:39",,The Food was delicious,I managed the queue  well.,"We had 6 failed taps a decrease compared to 14  of yesterday,parents  topped up","We had 209 actual taps a decrease compared to 221 of yesterday,turn out was low",@SC Sharon _Ndireti primary
,Kiawaiguru Primary School,2026-02-19,Rice and beans,240,228,205,23,1,2,2,0,0,3,4,,235,1,2,"19 Feb 2026, 12:30:00","19 Feb 2026, 13:30:00",,Food was delicious.Pupils enjoyed the meal and mangoes.,Queue was oderly.,"Failed taps increased from yesterday’s 0 to today 2.The parents didn’t pay despite reminding them,",Actual means increased from yesterday’s 225 to today 228.Pupils reported to school today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kanjai Primary,2026-02-19,White Rice and Beans,430,434,382,52,0,3,10,0,0,0,0,,430,0,3,"19 Feb 2026, 12:40:19","19 Feb 2026, 13:40:27",,The food was delicious and enough.,The queue was well managed.,"There was a slight decrease in number from 11 to 10,most accounts were topped up on time.","There was a slight decrease in number from 450 to 434 , most kids did not show up because there were no mangoes.",@Immaculate-SC Kanjai Primary
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-19,Rice and Beans,285,292,264,28,0,2,13,1,3,0,0,,295,0,2,"19 Feb 2026, 12:43:39","19 Feb 2026, 13:47:52",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 12 to 13,some accounts had insufficient balances","The number of actual meals dropped from 316 to 292, some parents failed to make timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Gathiruini Primary School,2026-02-19,Rice and Beans,250,255,230,25,0,2,4,0,0,0,0,,250,0,2,"19 Feb 2026, 12:30:57","19 Feb 2026, 13:30:15",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 4 an increase from 2 this is because parents didn't top up their accounts on time,Actual meals served today were 255 an increase from 237 this is because parents topped up their accounts on time,@Catherine Wanjiru
,Komothai Primary School,2026-02-19,White rice and beans,195,196,180,16,0,2,1,0,0,3,0,,195,0,2,"19 Feb 2026, 12:40:58","19 Feb 2026, 13:40:03",,Food was yummy,Kids were organized and punctual,"Failed taps decreased from 3 to 1, parents remembered to top up","Actual meals increased from 188 to 196, absent kids reported back",@SC Komothai Comprehensive
,Githiga Primary,2026-02-19,Whiterice and beans,450,435,394,41,0,3,26,0,0,0,0,,435,0,3,"19 Feb 2026, 12:30:47","19 Feb 2026, 13:40:52",,Food was sweet  and delicious  .. more so well cooked,Line Management  was smooth.,Failed taps  increased from  23 to 26. Parents  forgot  to top up their  accounts.,Actual meals  increased  from 336 to 435. Students were  in school.,@SC - Githiga Comprehensive
,Giathieko Primary School,2026-02-19,Rice and beans,195,199,182,17,0,2,3,0,1,0,0,,200,0,2,"19 Feb 2026, 12:50:18","19 Feb 2026, 13:10:26",,Food was delicious,Line was smooth with the help of the Teacher on duty,"From 7 failed taps to3 today , a decrease as a result of parents topping up on time.",From 150 to 199 as a result of ECDE feeding with us today .,"@SC, Giathieko Comprehensive -Rose"
,Nyaga Secondary School,2026-02-19,Rice and Beans,380,380,380,0,0,3,28,0,0,0,0,,390,0,3,"19 Feb 2026, 12:40:40","19 Feb 2026, 13:20:46",,Food was hot and delicious,I managed the line well,"Had a rise from 23 to 28,,5 more accounts had insufficient.","Had a decrease from 396 to 380,,,16 more student's accounts had no funds",@Hellen Tapper P.C.E.A Nyaga Senior School
,Githima Primary,2026-02-19,White rice and beans,275,280,251,29,2,2,0,0,4,0,0,,280,3,2,"19 Feb 2026, 12:30:21","19 Feb 2026, 13:25:26",,The meal was warm and delicious,The school deputy headteacher assisted in queue management which made the process smoother and orderly,We had 0 failed taps which is a decrease from yesterday's 6 failed taps. Parents topped up on time today.,We had 280 actual meals served which is an increase from yesterday's 278 actual meals served. Today's turn up was high and parents topped up their accounts on time as well.,@Brenda kamawe Githima primary and junior secondary school
,Kagema Primary School,2026-02-19,Rice and Beans,710,719,719,0,0,3,9,5,1,0,0,,730,0,3,"19 Feb 2026, 12:40:18","19 Feb 2026, 13:55:29",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps reduced from from 22 to 9 as most kids had their accounts topped up.,Successful taps increased from 699 to 719 as more kids had sufficient accounts,@SL PCEA Kagema Comprehensive school
,Kiababu Primary School,2026-02-19,Rice and beans,260,260,233,27,0,2,10,0,2,0,0,0,260,0,2,"19 Feb 2026, 12:40:15","19 Feb 2026, 13:30:28",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 7 to 10 as some parents did not managed to pay on Time,Successful taps successful taps increased from 254 to 260 as some parents managed to pay on Time,@kiaibabu primary school
,Ting'ang'a Secondary School,2026-02-19,White rice and beans,130,92,86,6,0,4,3,0,0,0,0,0,120,0,4,"19 Feb 2026, 13:30:33","19 Feb 2026, 13:45:42",Hopping for a better turn out tomorrow,The food was hot and delicious,Queue was neat and manageable,Today's failed tap were 3 which was a decrease from yesterday's taps this due to parents topping up the meal cards,Today's Successful taps were 86 which was a decrease from yesterday's successful taps this due to most children went to games so there was less turn,@Brenda Kamau Tapper Ting'ang'a Secondary school
,ACK Riabai Primary School,2026-02-19,White Rice and Beans,370,369,325,44,0,3,22,1,2,0,0,0,360,0,3,"19 Feb 2026, 12:15:29","19 Feb 2026, 14:20:24",Most kids in the lower classes always go home early without tapping and we usually have high failed taps.,The food was delicious,Kids know how to queue on their own,Failed taps today is 22 it's the same as yesterday's 22. Parents didn't top up their kids account.,Successful taps today is 325 compared to yesterday's 346. We had high failed taps and low turn out.,@Camilla (SC) ACK RIABAI PRIMARY
,Riara Secondary School,2026-02-19,White rice Beans,110,86,86,0,0,2,6,0,0,2,2,0,100,0,2,"19 Feb 2026, 13:05:00","19 Feb 2026, 13:30:00",14 students will leave for drama festivals tomorrow. a decline in projection is expected,34 students left for games to another school. This caused  a decline in number of successful taps,11 students with sufficient balance served for a second time,Successful taps was 86. A decline from yesterdays 110,Failed taps decreased to 6 from yesterdays 8,@Tapper Riara Sec
,Gathanji Secondary School,2026-02-19,White rice and beans,60,57,57,0,0,2,2,0,1,0.9,1,0,60,0,2,"19 Feb 2026, 13:20:06","19 Feb 2026, 13:30:26",We expect a higher turnout tomorrow  compared to today.,Food was  sweet and delicious.,The queue was well managed by the teacher on duty.,There was  a decrease in the number of failed taps from 4 to 2 since  some parents toped  their accounts.,There was a decrease in the number of successful taps from 59 yesterday  to 57 due to increase  in the number of failed taps  today.,@Purity _ tapper Gathanji sec.
,Benson Njau Primary School,2026-02-19,Rice and Beans,450,451,399,62,0,3,27,0,2,0,0,0,410,0,3,"19 Feb 2026, 12:20:10","19 Feb 2026, 14:00:14",Anticipating a low turn out due to kids stew preference.,The food was well-prepared the kids enjoyed it.,The ques were neat and manageable leading to a smooth service.,Failed taps maintained at 27 due to delayed or forgotten top-ups by parents.,"Successful taps decreased from 459 to 399, there was no fruit in today's menu which led to the low turn out as compared to yesterday's.",@Serah (SC) Benson Njau Primary
,P.C.E.A Karia Secondary School,2026-02-19,White rice and beans,60,52,52,0,2,2,2,0,1,00,0,0,50,5,2,"19 Feb 2026, 13:15:39","19 Feb 2026, 13:30:45",Qe expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,Number of failed taps has remained 02,The number of successful taps has increased from 41 to 52,@Simon Tapper Karia secondary
,PCEA Karia Comprehensive School,2026-02-19,White rice and beans,475,501,447,54,4,3,9,0,0,00,0,0,505,6,3,"19 Feb 2026, 12:30:59","19 Feb 2026, 13:40:06",We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has increased from 08 to 09,The number of successful taps has increased from 334 to 447,@Simon Tapper Karia secondary
,Ndumberi Primary,2026-02-19,Rice and beans,820,834,776,58,0,5,54,0,2,0,0,0,820,0,5,"19 Feb 2026, 12:10:30","19 Feb 2026, 13:45:34",Expecting the above projection,Food was delicious,Easy queue management,Today's failed taps were 54 compared to yesterday54the number was constant some parents dint topnup today too,Successful taps today were 776 compared to yesterday 788 lower turn out than yesterday due to mangoes,@Ndumberi primary school
,Riara Primary School,2026-02-19,Rice and Western,215,210,195,15,0,2,13,0,0,0,0,0,215,0,2,"19 Feb 2026, 12:20:08","19 Feb 2026, 13:30:14",We expect a good turn out,Food was delicious,Easy queue management,Failed taps have increased from 9 to 13 some parents failed to top up,Successful taps have reduced from 198  to 195 turn out reduced because of increase of failed taps,@Jeniffer -(SC) Riara primary school
,St. Peters Ndumberi Secondary School,2026-02-19,Rice to beans,530,463,449,14,0,4,15,0,3,2,2,0,490,0,4,"19 Feb 2026, 13:00:04","19 Feb 2026, 13:40:08",Expecting the above projection,The food was very delicious,There was an easy queue management,Today's failed taps were 15 compared to yesterdays which was 18.This is because many parents topped up.,Today's successful taps were 449 compared to yesterdays which was 490.This is because there was a decrease in the turn out.,@St Peters Ndumberi secondary
,Kiairia Secondary School,2026-02-19,Rice and Beans,60,50,50,0,0,2,1,0,0,0,0,0,55,0,2,"19 Feb 2026, 13:13:44","19 Feb 2026, 13:30:06",I expect a higher number tomorrow,The food was good,Line management was good,Failed tap today is the same as yesterday was 1,Successful taps decreased from 52 to 50 some students were absent,@Janet tapper kiairia secondary
,Kahunira Secondary School,2026-02-19,White Rice and beans,160,178,178,0,0,3,3,0,0,0,0,0,165,0,3,"19 Feb 2026, 13:00:21","19 Feb 2026, 13:30:32",Expecting students who had failed taps to top up their account,Food was hot and delicious,Line was well managed by TOD,"Failed taps decreased from 5 to 3, parents top up their account","Meal served today increased from 146 to 178, parents top up their account",@Tapper kahunira secondary
,Mungai Chengecha Primary School,2026-02-19,Rice and beans,580,589,517,72,0,3,27,0,0,0,0,0,590,0,3,"19 Feb 2026, 12:45:13","19 Feb 2026, 13:55:17",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 30 to 27 , some parents who had insufficient balances topped up","Decrease in successful taps from 628 to 589 , today's turn up was low",@sc mungai c pry
