Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathangari Primary School,2026-03-13,Rice and beans,370,398,360,38,0,3,12,0,2,0,0,,400,0,3,"13 Mar 2026, 12:40:01","13 Mar 2026, 13:30:31",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced slightly from 15 to 12.parents dint top up on time,Successful taps increased from 375 to 398.Kids really turned up well in school.,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Miguta Primary School,2026-03-13,Rice and beans,230,230,214,16,0,2,11,0,0,0,0,,245,0,2,"13 Mar 2026, 12:50:59","13 Mar 2026, 13:30:04",,The food was delicious,Queue management was smooth,"There were 11 failed taps, an increase of 5 from the previous tapping. Parents did not top up on time","There were 214 successful taps, a decrease of 8 from the previous tapping. This is because of the ongoing games",@SC Pauline - Miguta Primary School
,Gathaithi Secondary School,2026-03-13,Rice and beans,95,73,73,0,0,2,6,0,0,6.6,7.7,,95,0,2,"13 Mar 2026, 13:17:53","13 Mar 2026, 13:46:04",,Food was delicious,Queuing was good,We had similar numbers of failed taps as a similar number of top ups as yesterday,We had 73 successful taps a drop from yesterday's 90 due to students being sent home for disciplinary action,@Joseph mburu nga'ang'a
,Kanyore Primary School,2026-03-13,RICE & BEANS,600,635,572,63,2,3,25,0,2,0,0,,630,3,3,"13 Mar 2026, 12:30:22","13 Mar 2026, 13:35:25",,Food was delicious,Line management was organized,Number of failed taps increased from 13 to 25. Reminded kids to remind their parents to top up.,Number of successful taps decreased from 666 to 635. This can be attributed to increase in the number of failed taps.,"@Haron Muiruri,SL Kanyore Primary"
,Kindiga Primary & Junior Secondary School,2026-03-13,Rice and Beans,180,171,152,19,0,2,7,0,0,1,2,,180,00,2,"13 Mar 2026, 12:40:54","13 Mar 2026, 13:30:00",,The food was Hot and delicious,Queues transitioned smoothly with the help of TOD,"Failed taps increased to 7 from 5,parents did not top up accounts","Successful taps decreased to 171 from 174,There was low turnout being a games day.",@James Mbugua SC Kindiga Primary
,Ihiga Primary,2026-03-13,White Rice and Beans,150,161,148,13,0,2,0,0,0,0,0,,160,0,2,"13 Mar 2026, 12:40:44","13 Mar 2026, 13:15:52",,Food was delicious,Queues were manageable,Failed taps were 0 a decrease from yesterday's which was 1.Parents topped up on time,Successful taps was 161 an increase from yesterday's which was 155.Today's turn up was high,@Naomi SC-Ihiga Comprehensive
,Mukuyu Secondary School,2026-03-13,Rice and Beans,325,325,325,0,0,2,10,0,0,0,0,,330,0,2,"13 Mar 2026, 12:50:17","13 Mar 2026, 13:20:35",,Food was delicious,Queue was well managed,Failed taps was 10 it's remains intact,Successful taps increases from 323 to 325 some parents topped up on time,@Mukuyu Secondary School
,PCEA Matuguta Secondary School,2026-03-13,White Rice and Beans :beans:,105,108,108,0,0,5,8,0,1,00,0,,110,00,2,"13 Mar 2026, 13:05:41","13 Mar 2026, 13:20:01",,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by the help of the tod,"Failed taps today remained same as yesterday 08, respective parents didn't top up on time","Successful taps today increased from 103 to 108,some of the kids that had been sent home came back today",@Njeri -Matuguta secondary school
,Gathugu Secondary School,2026-03-13,Rice and beans,250,257,257,0,0,2,16,0,6,00,0,,270,00,2,"13 Mar 2026, 12:40:36","13 Mar 2026, 13:20:41",,Food was delicious,Queue management was good I managed,Number of failed taps increase from 14 to 16 . parents forgot to top up on time,Number of successful taps was 257,@Tapper Gathugu secondary school
,Kihuririo Primary School,2026-03-13,Rice and beans,390,420,364,56,0,3,19,0,3,0,0,,480,3,3,"13 Mar 2026, 12:50:50","13 Mar 2026, 13:40:54",,Food was sweet,Line up was manageable,"Failed taps increased from 12 to 19, parents didn't pay",Successful taps decreased from 471 to 420 some students went for games.,@kihuririo primary
,Kambui Primary School,2026-03-13,White Rice and Beans,240,207,160,47,0,2,17,0,3,4.5,5.25,,250,0,2,"13 Mar 2026, 12:50:55","13 Mar 2026, 14:00:57",,The food was delicious,The line was well managed,We had 17 failed taps a higher number compared to yesterday's that were 8. Most parents did not top up their accounts,We had 160 successful taps a lower number compared to yesterday's that were 197.,@Kambui Primary and Junior School
,Kigumo Secondary School,2026-03-13,Rice and beans,120,107,107,0,0,2,7,0,0,0,0,,110,0,2,"13 Mar 2026, 13:00:27","13 Mar 2026, 13:20:34",,The food was sweet,Queue was smooth,Failed taps increased from 4 to 7 some parents did not top up on time,Successful taps decreased from 112 to 107 some students were absent,@daniel Kariuki
,Kibichoi Primary School,2026-03-13,Rice and beans,190,201,180,21,1,2,10,0,1,0,0,,230,5,2,"13 Mar 2026, 13:00:25","13 Mar 2026, 13:25:39",,The food was delicious,I managed the queue well,"The number of failed taps increased from 8 to 10, as some parents didn't top up their accounts on time","The number of successful taps decreased from 194 to  180, as some parents didn't top up their accounts on time",@sc kibichoi primary school
,GATHAITHI PRIMARY,2026-03-13,Rice and Beans,420,455,404,51,0,3,28,1,3,00,0,,460,00,3,"13 Mar 2026, 12:45:24","13 Mar 2026, 13:45:30",,Food was delicious,Queue management was successful,Failed taps increased from 26 to 28.,Successful taps reduced from 476 to 455. Parents failed to top up,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-03-13,Rice and beans,300,272,240,32,0,3,31,0,0,8,10,,320,0,3,"13 Mar 2026, 12:30:12","13 Mar 2026, 13:30:14",,The food was yummy and hot,I managed the queue and it was running smoothly,We had 31 failtaps a lower number than previous day which was 37 since their accounts had insufficient funds,We had 272 successful taps a lower number than previous day which was 302 ..since we had many failtaps,@sc willy- Ceb Riamute primary school
,Miiri Secondary School,2026-03-13,White rice and beans,30,30,30,0,0,2,4,0,0,0,0,,35,3,2,"13 Mar 2026, 13:10:33","13 Mar 2026, 13:30:39",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps decreased from 6 to 4, More parents had topped up on time","Successful taps decreased from 32 to 30, some parents didn't top up on time","@Esther,Tapper; Miiri Secondary School"
,Ndireti Primary School,2026-03-13,white rice & beans,175,195,161,34,0,2,9,0,2,0,0,,205,0,2,"13 Mar 2026, 12:40:36","13 Mar 2026, 13:40:11",,Food was delicious,Queue management was okay,"Failed taps decreased from 15 to 9,parents topped up","Successful taps decreased from 207 to 195 , reason being some kids went for games",@SC Sharon _Ndireti primary
,Githioro Primary School,2026-03-13,Rice and Beans,340,322,287,35,0,2,12,0,1,4,5,,350,0,2,"13 Mar 2026, 12:44:28","13 Mar 2026, 13:40:33",,The food was appetising,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 3 to 12 today, parents forgot to top up their accounts on time",Successful taps decreased from yesterday’s 356 to 322 today. Sixteen of the kids who were attending games didn't show to be tapped.  They opted to have lunch in their own means.,@SC - Githioro Comprehensive School
,Kagema Primary School,2026-03-13,Rice and Beans,710,701,701,0,0,3,29,0,0,12,3,,730,0,3,"13 Mar 2026, 12:45:27","13 Mar 2026, 14:55:34",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 28 to 29 as more parents did not top up on time,Successful taps reduced from 730 to 701 as some kids had gone for games.,@SL PCEA Kagema Comprehensive school
,Kagema Secondary School,2026-03-13,Rice and Beans,230,221,221,0,0,2,15,0,2,5,3,,220,0,2,"13 Mar 2026, 13:00:28","13 Mar 2026, 13:20:33",,Food was delicious,Queue was manageable,Fail tap is constant of 15,Successful tap is a decrease of 221 while yesterday was 240,@Tapper Kagema secondary
,Ngewa Primary School,2026-03-13,Rice and beans,250,248,221,27,0,2,18,0,0,0,0,,290,0,2,"13 Mar 2026, 12:00:41","13 Mar 2026, 13:30:42",,The food was delicious,Queue was transitioning well from class to class,We had 18 failed taps today which is an increase from 17 yesterday,We had 248 actual meals served today which is a decrease from 268 yesterday,@Ngewa primary school.
,Kiawairia Secondary School,2026-03-13,Rice and beans,55,58,58,0,0,2,4,0,0,0,0,,60,0,2,"13 Mar 2026, 13:25:33","13 Mar 2026, 13:40:39",,Food was appetizing and yummy,Line management was transitioning good,Number of actual meals increased from 3 to 4 parents didn't top up their accounts on time,Number of actual meals remained the same 58 as of yesterday students turned out well today,@Patrick Kariuki Kiawairia secondary school Tapper
,Nyaga Secondary School,2026-03-13,Rice and beans,340,317,317,0,0,3,43,0,1,9,10,,340,0,3,"13 Mar 2026, 12:40:26","13 Mar 2026, 13:10:40",,Food was hot and delicious,Line was manageable,"Had an increase from 35 to 43,,,8 students had no funds in their meal cards.","Had a decrease form 364 to 317,,,47 student's accounts had no funds.",@Hellen Tapper P.C.E.A Nyaga Senior School
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-13,Rice and Beans,290,293,264,29,0,2,15,0,2,0,0,,295,0,2,"13 Mar 2026, 12:37:35","13 Mar 2026, 13:40:42",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 7 to 15, we reminded kids to request their parents to top up.","The number of actual meals dropped from 301 to 293, some parents failed to make timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Gitombo Primary School,2026-03-13,White rice and beans,180,174,156,18,0,2,1,0,0,2,2,,180,0,2,"13 Mar 2026, 12:30:08","13 Mar 2026, 13:20:15",,Food was delicious,Queue was manageable by the help of teacher.,Today failed tap was 1 a decrease of 1 from 2 yesterday parent didn't top up on time.,Actual meals served today was 174 a decrease of 1 from 175 yesterday due to failed tap.,@Veronica Mwaura -S/C- Gitombo primary
,Miiri Primary,2026-03-13,White Rice and Beans,370,407,355,52,0,3,42,0,5,0,0,,430,0,3,"13 Mar 2026, 12:30:48","13 Mar 2026, 13:45:53",,The food was hot and delicious.,The Queue was well organized and managed by the Prefects on duty and me.,Failed taps rose to 42 from 34 as parents hadn't topped up on time.,Actual meals served rose to 407 from 398 as parents had topped up on time and a slight increase in turnout.,@SC Daniel Ng'ang'a - Miiri Primary School
,PCEA Mitahato Secondary School,2026-03-13,White rice and beans,40,37,37,0,0,2,3,1,1,1,1,,40,0,2,"13 Mar 2026, 12:50:00","13 Mar 2026, 13:00:17",,Lunch was delicious and well prepared,Students showed good discipline by forming a well-organized queue,The number of failed taps increased from 1 to 3 because parents forgot to top up on time,The number decreased by 3 compared to yesterday's because of the failed taps,"@minne,Tapper Mitahato Secondary"
,PCEA Matuguta Primary & Junior Secondary School,2026-03-13,Rice and Beans,410,398,365,33,2,3,25,0,1,3,4,,390,3,3,"13 Mar 2026, 12:30:47","13 Mar 2026, 13:30:51",,Food was delicious and sweet,Queue was well managed,Failed taps were 25 a decrease of 12 taps from yesterday's 13 failed taps. Respective parents had not topped up,Actual meals were 398 a decrease of 40 from yesterday's 438 actual meals. Some students were absent and some went for games and were not feeding with us,@Matuguta primary
,Gathugu Primary School,2026-03-13,Rice and Beans,210,219,198,21,0,2,13,0,1,0,0,,255,0,2,"13 Mar 2026, 12:40:43","13 Mar 2026, 13:40:46",,Food was yummy,Queue was orderly,We had 13 failed taps compared to 4 of  yesterday's tapping an increase since parents forgot to top up their accounts on time and were unreachable,"Actual meals served today were 219 compared to 257 of the previous tapping, few pupils proceeded for games and didn't feed with us",@SC Gathugu Comprehensive School
,Kanjai Secondary School,2026-03-13,White Rice and Beans,180,186,186,0,0,2,10,0,0,00,0,,190,00,2,"13 Mar 2026, 13:10:09","13 Mar 2026, 13:50:19",,The meal was delicious and satisfying.,Queue management was ordered by me and TOD.,"Successful meals were 186 same as yesterday, parents didn't fund their accounts.","We had 10 failed taps, students didn't remind there parents to fund their accounts.","@mercy, tapper, kanjai secondary"
,Githiga Primary,2026-03-13,Whiterice  and beans,390,392,349,43,0,3,26,0,1,0,0,,410,0,3,"13 Mar 2026, 12:30:05","13 Mar 2026, 13:30:22",,Food was sweet and delicious and well cooked.,Line Management was smooth.,Failed taps increased by 1from 25.parents did not top up their  accounts.,Actual meals decreased from 403 to 392.turn out decreased.,@SC - Githiga Comprehensive
,Gatina Primary School,2026-03-13,White rice and beans,410,431,367,64,0,3,23,0,1,0,0,,450,0,3,"13 Mar 2026, 12:16:59","13 Mar 2026, 13:40:07",,Kids have enjoyed the meal,Line was smooth and orderly,"Failed taps were 23 an increase compared to yesterday's number of 21 , majority of parents didn't manage to credit accounts on time.",Actual meal served were 431 a decrease compared to yesterday's number of 450.The number was affected by high number of failed taps.,@Kang'ethe Dennis
,Gathiruini Primary School,2026-03-13,Rice and Beans,230,231,207,24,0,2,9,0,0,0,0,,235,0,2,"13 Mar 2026, 12:30:43","13 Mar 2026, 13:30:47",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 9 a decrease from 5 this is because parents didn't top up their accounts on time,Actual meals served today were 231 a decrease from 245 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
,Kiawairia Primary,2026-03-13,Rice and Beans,125,116,100,16,1,2,15,0,0,3,3,,125,4,2,"13 Mar 2026, 12:07:21","13 Mar 2026, 14:30:24",,Food was delicious,Lines were neat and organized,We had 15 failed taps an increase from 7 some parents didn't top up on time,We had 100 sucessful taps a decrease since turn out was low and insufficient balances were high,@Mary kimani SC kiawairia comprehensive school
,Githima Primary,2026-03-13,White rice and beans,220,255,228,27,0,0,7,0,0,0,0,,260,4,2,"13 Mar 2026, 12:45:59","13 Mar 2026, 14:10:08",,The meal was delicious,"With the help of the deputy headteacher and the teachers on duty, queue management was smooth and orderly","We had 7 failed taps which is an increase from yesterday's 2 failed taps,Some parents did not top up on time.",We had 255 actual meals served which is a decrease from yesterday's 258 actual meals served.,@Brenda kamawe Githima primary and junior secondary school
,Mathanja Priamry School,2026-03-13,Rice and beans,170,186,167,19,0,2,3,0,0,0,0,,205,0,2,"13 Mar 2026, 12:10:36","13 Mar 2026, 13:20:49",,Food was delicious,I managed the queue without any assistance,Today we had 3 failed taps a decrease compared to yesterday 9. Some parents remembered to top-up their accounts.,Today we had 186 actual meals served a decrease compared to yesterday 200. Some kids were out for games.,@mathanja primary school
,Kiawaiguru Primary School,2026-03-13,Rice and Beans,210,208,184,24,1,2,10,0,0,1,1,,225,1,2,"13 Mar 2026, 12:20:00","13 Mar 2026, 13:20:00",,Lunch was delicious,Food was hot,Failed taps increased from yesterday’s 1 to today 10.Most parents didn’t top up despite calling them.,Actual meals served decreased from yesterday’s 232 to today 208 . Some of the pupils were absent while others had insufficient balances,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Nyaga Primary School,2026-03-13,Rice and Beans,430,450,392,58,0,3,24,0,0,0,0,,460,0,3,"13 Mar 2026, 12:40:07","13 Mar 2026, 13:30:11",,The food was delicious,The queue was well organized,The number of failed taps increased from 23 to 24.Some accounts had not been topped up,The number of actual meals served reduced from 490 to 450.During games most kids do not come to feed,@SL Nyaga Primary and Junior School-Gladys
,Komothai Primary School,2026-03-13,White rice and beans,165,145,131,14,0,2,14,0,0,5,6,,180,0,2,"13 Mar 2026, 12:35:39","13 Mar 2026, 13:25:48",,Food was yummy,Kids were organized and punctual,"Failed taps increased from 13 to 14, parents forgot to top up on time","Actual meals decreased from 172 to 145, some kids were absent hence the decrease",@SC Komothai Comprehensive
,Thuita Secondary School,2026-03-13,White rice and beans,40,40,40,0,0,0,4,2,4,0,0,,45,0,2,"13 Mar 2026, 13:10:02","13 Mar 2026, 13:20:09",,Food had no salt but was delicious,Queue management was smooth,Yesterday there were 2 failed tap while today there was 4 because parents forgot to top up,Yesterday there were 35 taps while today there were40taps there was an increase in number parents remembered to top up,@Thuita Secondary tapper
,Thuita Primary School,2026-03-13,Rice and beans,180,191,162,29,0,2,4,0,2,0,0,,210,0,2,"13 Mar 2026, 12:30:57","13 Mar 2026, 13:30:11",,Lunch was delicious,Queue management was smooth,Number of failed taps decreased from 6 to 4 because some parents remembered to top up,Number of actual meals decreased from 220 to 191 because some kids went for games today,@SC Thuita Comprehensive school
,Giathieko Primary School,2026-03-13,White Rice and Beans,180,193,175,18,0,2,11,0,0,0,0,,195,0,2,"13 Mar 2026, 12:50:46","13 Mar 2026, 13:20:53",,Food was amazing,Line transitioned well from class to class,From 5 failed taps to 11 an increase of 6 recorded as a result of parents didn't top up students accounts on time,"From 190to 193 , an increase of 3, the 3 being students who were absent yesterday.","@SC, Giathieko Comprehensive -Rose"
,Kiambururu Comprehensive School,2026-03-13,White Rice and Beans,260,268,239,29,0,3,11,0,0,0,0,,275,0,3,"13 Mar 2026, 12:20:55","13 Mar 2026, 13:30:00",,The food was delicious.The kids enjoyed,Line management was smooth and fast,Failed taps increased from 6 to 11.This is because parents failed to top up on time,Actual meals served decreased from 279 to 268.We have students who missed school today,@Kiambururu Comprehensive School
,Kanjai Primary,2026-03-13,White Rice and Beans,400,406,349,57,0,3,17,0,0,0,0,,420,0,3,"13 Mar 2026, 12:40:46","13 Mar 2026, 13:30:50",,The food was delicious and enough.,The queue was well managed.,There was a decrease in number from 20 to 17 but most of those accounts were not topped up yet.,"There was a decrease in number from 411 to 406, some students were absent today while others went for games and opted to eat snacks .",@Immaculate-SC Kanjai Primary
,Kigumo Primary,2026-03-13,White Rice and Beans,110,125,111,14,0,2,8,0,0,0,0,,160,0,2,"13 Mar 2026, 12:40:17","13 Mar 2026, 13:05:23",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 8 failed taps compared to yesterday where we had 25.This decrease was led by parents topping up their accounts,We had 125 actual meals served compared to yesterday where we had 161.This decrease was led by kids who are participating games in another school they were not feeding with us today,@S C PCEA Kigumo Comprehensive School
,Njenga Karume Comprehensive School,,,200,171,157,,0,3,23,0,0,2,3,,200,0,3,"13 Mar 2026, 12:45:41","13 Mar 2026, 13:35:46",Expecting a normal number on monday as there are no events on the school calender,16 kids with sufficient balances came back for second serving,Queue was well managed by techer on duty,Failed taps increased from 21 to 23 as some parents dint top up,Successful taps decreased from 180 to 157 as many kids were absent and there was low turnout,@Eliud Nderu Sc Njenga karume comprehensive
,Ngemwa Primary and Junior School,2026-03-13,TUMERIC RICE AND BEANS,214,216,191,25,0,2,4,0,0,0,0,0,215,0,2,"13 Mar 2026, 12:35:40","13 Mar 2026, 13:25:45",Expecting the same turnup.,Food was delicious,Line management was successful,Failed taps decreased from 15 to 4. Most parents topped up on time.,Successful Taps decreased from 192 to 191. Not all kids who went for games fed with us.,@SC Lucy - Ngemwa primary
,St. Augustine Gatono Primary,,,180,150,132,,2,3,3,1,1,2,3,,170,2,3,"13 Mar 2026, 12:30:28","13 Mar 2026, 13:30:36",Expecting higher turn out on Monday,Food was delicious,Queue was well managed,Failed taps decreased from 11 to 3 as some parents topped up on time,Successful taps decreased from 165 to 132 as some kids were absent,@Anne Njoroge -SC St.?Augustine
,St. Joseph Gathanga Secondary School,,,55,31,31,,0,3,5,0,0,0,0,,55,0,3,"13 Mar 2026, 13:15:30","13 Mar 2026, 13:20:39",We expect a high turnout on Monday,Food was hot and delicious,The Queue was well managed by the TOD,The number increased from 2 to 5 because of insufficient funds,The number reduced from 32 to 31 because of low turnout.,@Oness Tapper St. Joseph high-school Gathanga
,Kiairia Comprehensive School,2026-03-13,Tumeric Rice and Beans,192,203,180,23,1,2,5,0,0,0,0,0,220,3,2,"13 Mar 2026, 12:55:49","13 Mar 2026, 13:30:56",We expect a higher turnout on Monday.,The food was sweet.,Queue was well organized.,Failed taps increased from 3 to 5. Parents didn't update their accounts.,Successful taps decreased from 188 to 180 due to low turnout.,@SC Lilian - Kiairia comprehensive
,Mukua Secondary School,2026-03-13,T.rice and beans,80,70,70,0,0,2,8,0,0,1,2,0,85,0,2,"13 Mar 2026, 13:15:51","13 Mar 2026, 13:33:13",Expecting all students will tap successfully. Accounts with failed taps will be paid on time,Food was delicious,I managed the queue smoothly,Failed taps decreased from 12 to 8.most parents topped on time,Successful taps decreased from 71 to 70.most students had failed taps,@Mukua secondary
,HGM Ting'ang'a Secondary School,2026-03-13,Rice and Beans,95,88,88,3,1,2,8,0,1,,0,0,95,1,2,"13 Mar 2026, 13:00:50","13 Mar 2026, 13:15:56",Projection can be meet afta account top up on time,The activity was smooth,The line was well managed supervised by the teacher on duty,Failed taps increased due to late account top up,"Successful taps reduced ,,some students went out for scouts activities",@Linnet Tapper Ting'ang'a HGM Sec
,Riara Primary School,2026-03-13,Rice and Beans,210,187,161,26,0,2,21,0,0,5,6,0,200,0,2,"13 Mar 2026, 12:20:05","13 Mar 2026, 13:30:11",We expect a good turn out on Monday,Food was delicious and enough,Easy queue management,"Failed taps have increased from 15 to 20 most parents failed to top up , reminders were not sent",Successful taps have reduced from 170 to 161  a good number of kids had insufficient funds,@Jeniffer -(SC) Riara primary school
,Ting'ang'a Model  School,2026-03-13,Rice and beans,380,385,333,52,0,2,18,0,0,0,0,0,400,0,2,"13 Mar 2026, 12:47:27","13 Mar 2026, 13:30:41",Most of the students will be present,Food was delicious,Queues was neat,Failed taps reduced from 20 to 18. Parents topped up in time,Successful taps reduced from 334 to 333.Some of the students were absent,@Faith Mueni (SC) Ting'ang'a model.
,Kiambaa Comprehensive School,2026-03-13,White rice and beans,235,213,198,15,0,3,25,0,1,0,0,0,235,0,3,"13 Mar 2026, 12:45:02","13 Mar 2026, 13:40:09",Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps increased from 14 to 23 due to delay in payments,Successful taps decreased from 232 to 213 due to delay in payments and low school turnout,@Tabitha wairimu
,Gicoco Primary School,2026-03-13,Rice and beans,350,362,311,51,0,3,37,0,1,0,0,0,380,0,3,"13 Mar 2026, 12:15:50","13 Mar 2026, 13:53:56",Kids will resume normal learning,Food was delicious,Queue was manageable,Failed taps increased from 25 to 37 parents didn't top up on time,Successful taps reduced from 332 to 311 due to high number of failed taps,@Anne (SC) Gicoco comprehensive
,Riara Secondary School,2026-03-13,"TUMERIC RICE, BEANS",100,88,88,0,0,2,8,1,0,1,1,0,100,0,2,"13 Mar 2026, 13:10:00","13 Mar 2026, 13:40:00",We expect a good turnout next week as it is exam week.,The quantity of food was okay,TOD assisted with managing the queue,Successful taps were 88 same as yesterday,Failed taps were 8 and increase of from yesterdays 6,@Tapper Riara Sec
,Gathanji Comprehensive School,2026-03-13,Turmeric Rice and Beans,330,350,313,37,0,3,11,0,0,0,0,0,340,0,3,"13 Mar 2026, 08:45:53","13 Mar 2026, 13:45:59",We have projected 340 coz on Monday the turn out is usually low,The food was delicious and nutritious,Queue was well managed,Failed taps were 11 a decrease from 16 Parents did top up on time,Successful taps were 313 an increase from 312 parents did top up on time and the turn out was high,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kiababu Primary School,2026-03-13,Turmeric rice and beans,250,243,216,27,0,2,14,0,0,2,2,0,250,0,2,"13 Mar 2026, 12:39:54","13 Mar 2026, 13:29:58",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 9 to 14 as some parents did not manage to pay on Time,Successful taps decreased from 263 to 243 as some parents did not manage to pay on Time,@kiaibabu primary school
