Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kigumo Secondary School,2026-02-17,Rice and beans,125,120,120,0,0,2,6,0,0,0,0,,125,0,,"17 Feb 2026, 13:00:53","17 Feb 2026, 13:20:13",,The food was hot and sweet,Queue was smooth,Failed taps increased from 1 to 6 parents did not top up on time,Successful taps decreased from 126 to 120 some of the students were absent,@daniel Kariuki
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-17,Rice and beans,310,329,297,32,0,3,19,0,3,0,0,,300,0,,"17 Feb 2026, 12:30:20","17 Feb 2026, 13:30:23",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 19 failtaps a lower number than previous day which was 24 since their parents didn't top up,We had 328 successful taps a higher number than previous day which was 309 since most kids top up their accounts,@sc willy- Ceb Riamute primary school
,GATHAITHI PRIMARY,2026-02-17,Rice and Beans,475,465,413,52,0,3,15,0,3,2.5,3,,420,00,,"17 Feb 2026, 12:45:50","17 Feb 2026, 13:40:57",,Food was delicious,Line was managed by one teacher,Failed taps increased from 14 to 15,Successful taps reduced from 483 to 465. Kids missed school today.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gathangari Primary School,2026-02-17,Rice and beans,420,418,375,43,0,3,13,0,0,10,0,,430,0,,"17 Feb 2026, 12:30:49","17 Feb 2026, 13:30:00",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 9 to 13.Have urged kids to remind their parents to top up.,Successful taps increased slightly from 417 to 418.kids turned up in school.,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Githima Primary,2026-02-17,White rice and beans,275,270,245,25,2,2,4,0,0,1,2,,275,3,,"17 Feb 2026, 12:30:23","17 Feb 2026, 13:50:28",,The meal was delicious,With the help of the deputy headteacher queue management was smooth and orderly despite the rain.,We had 4 failed taps which is the same as yesterday's 4 failed taps.Some parents didn't top up on time,We had 270 actual meals served which is the same as yesterday's 270 meals.The turn up was okay and my numbers are now stabilizing.,@Brenda kamawe Githima primary and junior secondary school
,Kiambururu Comprehensive School,2026-02-17,White Rice and beans,280,292,260,32,0,3,5,1,0,0,0,,295,0,,"17 Feb 2026, 12:20:31","17 Feb 2026, 13:30:36",,The food was delicious.The kids enjoyed,Line management was smooth and fast,Failed taps decreased from 7 to 5.The parents failed to top up even after calling them,Actual meals served increased from 286 to 292.This is because there was a high number of student turnout,@Kiambururu Comprehensive School
,Thuita Primary School,2026-02-17,Rice and beans,215,228,195,33,0,2,2,0,2,0,0,,230,0,,"17 Feb 2026, 12:20:28","17 Feb 2026, 13:20:21",,Food was delicious,Queue management was smooth,Number of failed taps decreased from 7 to 2 because most parents remembered to top up,Number of actual meals increased from 221 to 228 because most parents had topped up on time,@SC Thuita Comprehensive school
,PCEA Matuguta Primary & Junior Secondary School,2026-02-17,Rice and Beans,465,477,435,42,4,3,20,0,4,0,0,,480,5,,"17 Feb 2026, 12:30:04","17 Feb 2026, 13:30:08",,Food was delicious and sweet,Queue was well managed,Failed taps were 20 an increase of 7 taps from yesterday's 13 failed taps. Respective parents had not topped up,Actual meals were 477 an increase of 13 taps from yesterday's 464 actual meals. Some students who were absent reported to school today.,@Matuguta primary
,Ngewa Primary School,2026-02-17,Rice and beans,300,306,275,31,0,2,17,2,2,0,0,,220,0,,"17 Feb 2026, 12:00:21","17 Feb 2026, 13:30:23",,The food was delicious,Queue was transitioning well from class to class,We had 17 failed taps today which is equal to yesterday,We had 306 actual meals served today which is an increase from 296 yesterday,@Ngewa primary school.
,Thuita Secondary School,2026-02-17,White rice and beans,45,39,39,0,0,2,2,0,0,3,3,,45,0,,"17 Feb 2026, 13:10:13","17 Feb 2026, 13:20:20",,Food was delicious,Queue management was smooth,Today there was no increase or decrease in number of failed tap there were 2,Yesterday there were 32 taps while today there was 39 Soo there was an increase,@Thuita Secondary tapper
,Njunu Primary School,2026-02-17,Rice and beans,265,263,236,27,0,2,1,0,2,74,91,,265,0,,"17 Feb 2026, 12:40:06","17 Feb 2026, 13:20:18",,Food was delicious,Line transition was well maintained,We had 1 failed tap,We had a decrease with 3 some kids didn't bring their tags,@Sc Elizabeth -Njunu primary school
,Miguta Primary School,2026-02-17,White rice and beans,235,230,213,17,0,2,7,0,1,0,0,,200,0,48,"17 Feb 2026, 12:50:59","17 Feb 2026, 13:40:29",,The food was delicious,The queue was manageable,"There were 7 failed taps, a decrease of 4 from the previous tapping. Parents topped up on time","There were 213 successful taps, a decrease of 1 from the previous tapping. The turn up was low.",@SC Pauline - Miguta Primary School
,Gathugu Primary School,2026-02-17,Rice and Beans,245,264,240,24,0,2,2,0,1,0,0,,265,0,,"17 Feb 2026, 12:40:18","17 Feb 2026, 13:25:22",,Food was delicious,Queue management was smooth and orderly,"Actual meals severed today were 264 compared to 238, most pupils fed with us hence the increase",We had 2 failed taps who's parents had forgotten to top up their accounts on time,@SC Gathugu Comprehensive School
,Ndireti Primary School,2026-02-17,White Rice & beans,200,205,180,25,0,2,6,0,0,0,0,,210,0,,"17 Feb 2026, 12:40:14","17 Feb 2026, 13:40:20",,The Food was delicious,I managed the queue  well.,"We had 6 failed taps an increase compared to 2 of yesterday,parents  did not top up","We had 205 actual taps an increase compared to 197 of yesterday,turn out was higher",@SC Sharon _Ndireti primary
,Kiambururu Secondary School,2026-02-17,White Rice with beans,218,197,197,0,0,3,5,0,0,1,2,,210,0,,"17 Feb 2026, 13:15:17","17 Feb 2026, 13:40:24",,The meal was delicious,Students enjoyed the meal,"Failed taps today was 5 a decrease from previous which was 7, some students remembered to top up.","Successful taps was 197 a decrease from previous which was 206, some students were sent home for birth certificates.",@Salome-kiambururu secondary school
,Kiawaiguru Primary School,2026-02-17,Rice and Beans,225,220,201,19,1,2,1,0,0,1,2,,230,1,,"17 Feb 2026, 12:40:00","17 Feb 2026, 13:20:00",,Food was delicious.,Queue was oderly,Failed tap was 1 just like yesterday.Parent didn’t top up despite reminding them.,Actual meals served decreased from yesterday’s 221 to today 220.Some pupils from lower grades were absent.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Gathiruini Primary School,2026-02-17,Rice and Beans,245,241,212,29,0,2,5,0,2,1,1,,230,0,,"17 Feb 2026, 12:55:52","17 Feb 2026, 13:30:02",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 5 a decrease from 3 this is because parents didn't top up their accounts on time,Actual meals served today were 241 a decrease from 242 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
,Nyaga Secondary School,2026-02-17,Rice and beans,375,375,375,0,0,3,23,0,2,0,0,,380,0,,"17 Feb 2026, 12:40:52","17 Feb 2026, 13:10:02",,Food was hot and delicious,Line was manageable,"Had an increase from 22 to today's 23, students forgot to recharge their accounts","Had a rise from 362 to 375,13 more students turned up for lunch today.",@Hellen Tapper P.C.E.A Nyaga Senior School
,Ikinu Primary,2026-02-17,Rice and beans,880,908,815,93,0,5,23,0,1,,0,,950,0,,"17 Feb 2026, 12:30:06","17 Feb 2026, 13:45:13",,The food was delicious,Queue management was smooth,Failed taps decreased from 31 to 15. More parents topped up,Actual meals served increased from 862 to 908. More learners showed with sufficient account balance,@SL Janet-Ikinu primary School
,Kiawairia Primary,2026-02-17,Rice and Beans,140,142,127,15,4,2,4,0,0,0,0,,140,4,,"17 Feb 2026, 12:45:43","17 Feb 2026, 13:21:48",,The food was hot and delicious especially the stew was very yummy,Lines were neat and organized,We had 4 failed taps a decrease from 6 some parents didn't top up on time,We had 127sucessful taps an increase from 125 turn out was good,@Mary kimani SC kiawairia comprehensive school
,Gitombo Primary School,2026-02-17,White rice and beans,175,182,167,15,0,2,0,0,0,0,0,,180,0,,"17 Feb 2026, 12:40:51","17 Feb 2026, 13:15:57",,Food was delicious learners enjoyed.,Queue was well manageable.,Today failed taps was 0 just like yesterday the number maintained.,Actual meals served today was 182 an increase of 4 from 178 yesterday  learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Kagema Secondary School,2026-02-17,Rice and Beans,220,227,227,0,0,2,5,0,2,0,0,,230,0,,"17 Feb 2026, 12:50:36","17 Feb 2026, 13:20:45",,Food was delicious,Queue was manageable,Fail tap was a decrease of 5 while yesterday was 12,Successful tap was an increase of 227 while yesterday was 216,@Tapper Kagema secondary
,Nyaga Primary School,2026-02-17,Rice and Beans,490,527,464,63,0,3,12,0,5,0,0,,480,0,66,"17 Feb 2026, 12:40:37","17 Feb 2026, 13:30:43",,The food was delicious,The line was well managed,The number of failed taps reduced from 25 to 12.Some accounts had not been topped up,The number of actual meals served increased from 473 to 527.Most accounts had been topped up,@SL Nyaga Primary and Junior School-Gladys
,Githiga Primary,2026-02-17,White  rice  and mwetimania beans,450,469,430,39,0,3,16,0,4,00,0,,415,0,,"17 Feb 2026, 12:30:12","17 Feb 2026, 13:35:17",,Food was sweet  and delicious.,Lines  Management  was smooth,Failed taps  decreased from  19 to 16. Parents  are topping  up their  accounts.,Actual taps increased  from  444 to 469 turn out is high due to the ongoing  exams.,@SC - Githiga Comprehensive
,Giathieko Primary School,2026-02-17,Rice and beans,195,195,177,18,0,2,5,0,0,0,0,,155,0,,"17 Feb 2026, 12:50:17","17 Feb 2026, 13:10:22",,Food was delicious and the aroma in the stew was absolutely amazing.,Line transitioned well from class to class,From 4 failed taps to 5 recorded today as a result of parents forgot to top up accounts,From 192 to 195 students showed up for lunch .,"@SC, Giathieko Comprehensive -Rose"
,Gatina Primary School,2026-02-17,White rice and beans,455,485,414,71,0,3,5,0,0,0,0,,390,0,,"17 Feb 2026, 12:35:23","17 Feb 2026, 13:27:35",,Kids have enjoyed the meal,Line was smooth and orderly,"Failed taps were 5 a decrease compared to yesterday's number of 13, majority of parents managed to credit accounts on time to maintain sufficient funds.","Actual meal served were 485 an increase compared to yesterday's number of 465,the number raised due to high turn up and more accounts had sufficient funds.",@Kang'ethe Dennis
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-17,Rice and Beans,280,290,266,24,0,2,15,0,2,0,0,,295,0,,"17 Feb 2026, 12:32:38","17 Feb 2026, 13:34:45",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 7 to 15, some accounts had insufficient balances","The number of actual meals rose from 262 to 290, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Miiri Primary,2026-02-17,White Rice and Beans,430,437,384,53,0,3,29,0,4,0,0,,440,0,,"17 Feb 2026, 12:30:59","17 Feb 2026, 13:30:05",,The food was hot and delicious.,The queue was well organized and managed by the TOD and students on duty.,"Failed taps rose to 29 from 28 , as parents hadn't topped up their accounts on time.","Actual meals served dropped to 437 from 445, as parents topped up on time and decrease in student turnout today.",@SC Daniel Ng'ang'a - Miiri Primary School
,Mathanja Priamry School,2026-02-17,rice and beans,210,206,183,23,0,2,2,2,0,11,1,,210,0,,"17 Feb 2026, 12:10:31","17 Feb 2026, 13:20:38",,food was delicious,I managed the queue without any assistance,today we had 2 failed taps a decrease by 1 compared to yesterday. the two parents didn't top-up their accounts on time.,today we had 206 actual meals served a decrease compared to yesterday 208. some ECDE kids were absent today.,@mathanja primary school
,Komothai Primary School,2026-02-17,Rice and beans,190,190,174,16,0,2,4,0,1,3,0,,195,0,,"17 Feb 2026, 12:30:56","17 Feb 2026, 13:30:59",,Food was tantalizing,Kids were organized,"Failed taps increased from 3 to 5, parents forgot to top up","Actual meals increased from 186 to 190, some absent kids reported back",@SC Komothai Comprehensive
,Kanjai Primary,2026-02-17,White Rice and Beans,425,421,365,56,0,3,13,0,0,2,2,,425,0,,"17 Feb 2026, 12:40:49","17 Feb 2026, 13:30:12",,The food was hot delicious and enough.,The queue was well managed.,"There was a slight decrease in number from 16 to 13 , accounts were topped up on time.","There was a slight increase in number from 420 to 421,the accounts were topped up on time.",@Immaculate-SC Kanjai Primary
,Miguta Secondary School,2026-02-17,Rice and Beans stew,40,37,37,0,0,2,0,0,0,0,0,,40,0,,"17 Feb 2026, 13:10:52","17 Feb 2026, 13:30:02",,The meal was hot and delicious,The queue was well managed by the help of TOD,Nil,No change since its the same number of students,"@Alex,Tapper Miguta Secondary"
,Kagema Primary School,2026-02-17,Rice and Beans,690,703,703,0,0,3,18,1,0,0,0,,710,0,,"17 Feb 2026, 12:50:40","17 Feb 2026, 13:55:45",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps reduced from 19 to 18 as more kids had sufficient accounts,Successful taps increased from 671 to 703 as more kids had sufficient accounts,@SL PCEA Kagema Comprehensive school
,Ting'ang'a Secondary School,2026-02-17,Rice and beans,120,119,112,7,0,4,7,0,0,0,0,0,120,0,4,"17 Feb 2026, 13:25:54","17 Feb 2026, 13:50:04",Hopping for a better turn out tomorrow,The food was hot and delicious,Queue was neat and manageable,Today's failed tap were 7 which was a decrease from yesterday's taps due to parent topping up the meal cards,Today's Successful taps were 112 which was an increase from yesterdays taps due to higher turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Benson Njau Primary School,2026-02-17,Rice and Beans,400,418,377,41,0,3,25,1,3,0,0,0,440,0,3,"17 Feb 2026, 12:15:24","17 Feb 2026, 13:42:30",Anticipating a better turn out since all students will be in school.,The food was well-prepared.,The ques were neat and manageable leading to a smooth service.,"Failed taps slightly decreased from 28 to 25, parents failed to top up on time.",Successful taps increased from 355 to 377 due to an improvement in today's turn out.,@Serah (SC) Benson Njau Primary
,Ngemwa Primary and Junior School,2026-02-17,TUMERIC RICE AND BEANS,205,212,190,22,0,2,5,1,3,0,0,0,210,0,2,"17 Feb 2026, 12:35:10","17 Feb 2026, 13:27:15",We expect the same turnup tomorrow.,Food was delicious. Kids enjoyed.,Line management was successful,Failed taps decreased from 9 to 5. Some parents remembered to top up on time.,Meals served increased from 204 to 212. More kids had sufficient balances.,@SC Lucy - Ngemwa primary
,ACK Riabai Primary School,2026-02-17,Tumeric Rice and Beans,340,358,315,43,0,3,11,0,4,0,0,0,360,0,3,"17 Feb 2026, 12:20:21","17 Feb 2026, 13:45:16",Expecting the failed taps to be topped up.,The food was delicious,Kids know how to queue on their own,Failed taps today is 11 a decrease from yesterday's 18. At least 7 parents topped up their kids account.,Successful taps today is 315 an increase from yesterday's 290. We had great turn out of kids.,@Camilla (SC) ACK RIABAI PRIMARY
,Mungai Chengecha Primary School,2026-02-17,Rice and beans,580,586,514,72,0,3,21,0,1,0,0,0,600,0,3,"17 Feb 2026, 12:45:49","17 Feb 2026, 13:55:57",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 30 to 21 , parents who had insufficient balances topped up","Increase in successful taps from 569 to 586 , there was a decrease in failed taps",@sc mungai c pry
,Riara Secondary School,2026-02-17,Turmeric Rice   Beans,105,109,109,0,0,2,4,0,0,0,0,0,110,0,2,"17 Feb 2026, 13:30:20","17 Feb 2026, 14:00:24",We expect a good turnout,Students really enjoyed the meal,Easy queue management,Successful Taps increased to 109 from yesterday's 97,failed taps remained as 4 in yesterday,@Tapper Riara Sec
,Riara Primary School,2026-02-17,Rice and Beans,210,213,198,15,0,2,8,0,0,0,0,0,215,0,2,"17 Feb 2026, 12:19:22","17 Feb 2026, 13:30:28",We expect a good turn out because it's exam period,Food was delicious,Easy queue management,Failed taps have reduced from 11 to 8 parents improved on topping up,Successful taps have increased from 188 to 198 this is because parents improved on topping up,@Jeniffer -(SC) Riara primary school
,St. Peters Ndumberi Secondary School,2026-02-17,Rice to beans,480,473,461,12,0,4,11,1,7,0,0,0,480,0,4,"17 Feb 2026, 13:00:14","17 Feb 2026, 13:40:19",Expecting the above projection,The food was very delicious,There was an easy queue management,Today's failed taps 11 compared to yesterdays which was 19.This is because many parents topped up.,Today's successful taps were 461 compared to yesterdays which was 454.This is because there was an increase in the turn out,@St Peters Ndumberi secondary
,Gicoco Primary School,2026-02-17,Rice and beans,360,374,324,50,0,3,29,2,2,0,0,0,380,0,3,"17 Feb 2026, 12:20:56","17 Feb 2026, 13:50:03",Expecting a higher turn up as kids will have a lighter break snack,Food was delicious,Queue was manageable,Failed taps increased from 23 to 29 parents had not topped up on time,Successful taps increased from 294 to 324 turn up was higher today as kids reported back,@Anne (SC) Gicoco comprehensive
,P.C.E.A Karia Secondary School,2026-02-17,Tumeric rice and beans,43,43,43,0,2,2,2,0,0,00,0,0,45,5,2,"17 Feb 2026, 13:15:08","17 Feb 2026, 13:30:14",We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has decreased from 03 tom 02,The number of successful taps has increased from 41 to 43,@Simon Tapper Karia secondary
,Kiambaa Comprehensive School,2026-02-17,White rice and beans,230,257,240,17,0,3,23,1,0,00,0,0,260,0,3,"17 Feb 2026, 12:35:30","17 Feb 2026, 13:35:37",Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by teacher in duty,Failed taps increased from. 20 to 23 due to delay in payments,Successful taps increased from 224 to 257 due to high turnout and payments on time,@Tabitha wairimu
,Kiairia Secondary School,2026-02-17,Tumeric Rice and Beans,55,48,48,0,0,2,2,0,0,0,0,0,52,0,2,"17 Feb 2026, 13:13:58","17 Feb 2026, 13:30:08",I expect all students to,The food was delicious,Line management was smooth,Failed taps increased from 1 to 2 parents didn't top up their accounts,Successful taps decreased from 50 to 48 students didn't come for tapping,@Janet tapper kiairia secondary
,Kawaida Secondary School,2026-02-17,Rice and beans,100,89,89,0,5,3,2,0,1,0.3,0.4,0,100,5,3,"17 Feb 2026, 13:20:13","17 Feb 2026, 13:40:21",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 5 to 2 parents topped up on time,Successful taps increased from 87 to 89 parents topped up on time,@Njeri kawaida secondary school
,Gathanji Secondary School,2026-02-17,Tumeric rice and beans,63,59,59,0,0,2,3,0,1,1.5,1.7,0,62,0,2,"17 Feb 2026, 13:20:59","17 Feb 2026, 13:25:09",We expect  a  higher turnout tomorrow.,Food was sweet and delicious.,The queue was well managed by the teacher on duty.,There was  no change in the number of failed taps from 3 to 3 since parents  forgot  to  top up their accounts.,There  was  a decrease in the number of successful taps from 63 to 59 since  there was a low turn out today.,@Purity _ tapper Gathanji sec.
,Ndumberi Primary,2026-02-17,Rice and beans,800,826,773,53,0,0,38,4,1,0,0,0,820,0,5,"17 Feb 2026, 12:10:32","17 Feb 2026, 13:50:40",Expecting the above projection tomorrow,Food was delicious,Easy queue management,Today's failed taps were 38 compared to yesterday 44 some parents topped up,Today's failed taps were 773 compared to yesterday 736 there was a good turn out today,@Ndumberi primary school
