Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kanyore Primary School,2026-01-29,RICE & WESTERN,600,632,595,40,4,3,22,5,5,0,0,,630,5,,"29 Jan 2026, 12:30:41","29 Jan 2026, 13:45:45",,Food was delicious,Line management was organized,Number of failed taps increased from 20 to 22 . Reminded kids to remind their parents to top up.,Number of successful taps increased from 581 to 632  as more kids reported back due to the exams going on.,"@Haron Muiruri,SL Kanyore Primary"
,Githioro Primary School,2026-01-29,Rice and Western,345,347,318,29,0,2,5,0,1,0,0,,335,0,,"29 Jan 2026, 12:32:44","29 Jan 2026, 13:35:49",,Food was appetising,Line management was organised assisted by tod,"Failed taps Remained same as yesterday 5, some parents forgot to top up their accounts on time","Successful taps increased from 346 to 347, kids turned up well today.",@GITHIORO COMPREHENSIVE
,Gathaithi Secondary School,2026-01-29,Rice and western,115,111,111,0,0,2,5,0,1,1.2,1.4,,115,0,,"29 Jan 2026, 13:21:56","29 Jan 2026, 13:49:10",,Food was delicious,Queuing was good,We had 5 failed taps a rise from yesterday's 4 due to failure of topping up by parents,We had 111 successful taps a drop from yesterday's 112 due to failure of topping up by parents,@Joseph mburu nga'ang'a
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-29,Rice and Western,300,299,271,28,0,2,5,0,2,0,0,,300,0,,"29 Jan 2026, 12:38:52","29 Jan 2026, 13:42:01",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps remained at 5, we reminded kids to request their parents to top up.","The number of actual meals rose from 292 to 299, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kindiga Primary & Junior Secondary School,2026-01-29,Rice and western,190,194,175,19,0,2,5,0,1,00,0,,190,00,,"29 Jan 2026, 12:40:16","29 Jan 2026, 13:30:25",,"The food was sweet,kids really enjoyed the Bananas.",Queues were orderly,"Failed taps decreased to 5 from yesterday's 10,some parents still did not top up accounts.","Successful taps increased to 194 from yesterday's 184,There was high turn out.",@James Mbugua SC Kindiga Primary
,Kiawairia Primary,2026-01-29,Rice and western ndengu,145,146,130,16,2,2,5,0,0,0,0,,145,2,,"29 Jan 2026, 12:00:16","29 Jan 2026, 13:25:21",,Food was hot and delicious,Lines were neat and organized,We had 5 failed taps an increase from 4 some parents didn't top up on time,We had 130 successful taps an increase from 127 turn out was good,@Mary kimani SC kiawairia comprehensive school
,Mukuyu Secondary School,2026-01-29,Rice and western,335,325,325,0,0,3,16,0,1,0,0,,340,0,,"29 Jan 2026, 12:40:16","29 Jan 2026, 13:15:27",,Food was hot and delicious,Queue was well managed,Failed taps increases from 9 to 16 some parents didn't top up,Successful taps decreases from 328 to 325 some parents didn't top up their account,@Mukuyu Secondary School
,Mathanja Priamry School,2026-01-29,rice and western,205,205,177,23,0,2,5,0,0,5,2,,200,0,,"29 Jan 2026, 12:15:53","29 Jan 2026, 13:30:03",,food was delicious,I managed the queue without any assistance,today we had 5 failed taps a decrease compared to yesterday 6. some parents didn't top-up on time.,today we had 200 actual meals served a decrease compared to yesterday 201.  some parents didn't top-up their accounts and some kids were absent today.,@mathanja primary school
,Kiambururu Comprehensive School,2026-01-29,White Rice and Western,280,286,257,29,0,3,9,0,1,0,0,,280,0,,"29 Jan 2026, 12:20:22","29 Jan 2026, 13:40:43",,The food was delicious.The kids enjoyed,Line management was smooth and fast,Failed taps increased from 8 to 9.Parents failed to top up on time,Actual meals served increased from 278 to 286.Student turnout was high today,@Kiambururu Comprehensive School
,Gatina Primary School,2026-01-29,White rice and western,470,456,386,70,0,3,17,0,0,4,5,,455,0,,"29 Jan 2026, 12:36:55","29 Jan 2026, 13:38:01",,Kids have enjoyed the meal,Line was smooth and orderly,"Failed taps were 17 an increase compared to yesterday's number of 13, some parents did not manage to credit accounts on time.","Actual meal served were 456 a decrease compared to yesterday's number of 461, the number decreased due to high failed taps and some kids had packed lunch from home.",@Kang'ethe Dennis
,Gatitu Primary,2026-01-29,RICE AND WESTERN.,380,374,335,39,1,3,8,0,3,1,1,,380,1,,"29 Jan 2026, 12:20:27","29 Jan 2026, 13:40:35",,Food was delicious .,I managed the queues without assistance..,A difference of 1 from 9 to 8.. some parents remembered to top up.,A difference of 4 being an increase from 370 to 374.. most accounts had enough funds to feed.,@Wambui ikonya SC Gatitu comprehensive
,Gathugu Secondary School,2026-01-29,Rice and western,290,281,281,0,0,3,6,0,2,2,2,,290,00,,"29 Jan 2026, 12:40:31","29 Jan 2026, 13:10:40",,Food was delicious,Queue management was good,Number of failed taps were 6,Number of successful taps descreased from 284 to 281.,@Tapper Gathugu secondary school
,Kihuririo Primary School,2026-01-29,Rice and western,485,500,447,53,0,3,0,0,4,0,0,,500,0,,"29 Jan 2026, 12:50:32","29 Jan 2026, 13:30:53",,The food was sweet,Queue was manageable,Failed taps decreased from 4 to 0 all parents paid,Successful taps increased from 485 to 500 many kids reported.,@kihuririo primary
,Giathieko Primary School,2026-01-29,Turmeric rice and Western,200,199,181,18,0,2,4,2,0,0,0,,200,0,,"29 Jan 2026, 12:40:52","29 Jan 2026, 13:20:59",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 2 to 4. Parents are forgetting to top up on time.,Successful taps increased from 197 to 199. We registered 2 more new kids today.,@SL PCEA Kagema Comprehensive school
,PCEA Mitahato Secondary School,2026-01-29,White Rice and western,45,46,46,0,0,2,1,0,0,0,0,,45,0,,"29 Jan 2026, 12:48:28","29 Jan 2026, 13:07:50",,The meal was fulfilling.,The students waited calmly to be served,There was one failed tap just like yesterday.,There was an increase of 3 successful taps compared to yesterday's.,"@minne,Tapper Mitahato Secondary"
,Kibichoi Primary School,2026-01-29,Rice and western,235,237,215,22,1,2,4,0,2,1,0,,240,1,,"29 Jan 2026, 13:00:44","29 Jan 2026, 13:25:54",,The food was delicious,I managed the queue well,"The number of failed taps decreased from 8 to 4, as most parents topped up their accounts on time.",The number of successful taps increased from 207 to 215 as most parents topped up their accounts on time,@sc kibichoi primary school
,Miguta Primary School,2026-01-29,Rice and Western,260,254,234,20,0,2,6,0,0,0,0,,260,0,,"29 Jan 2026, 12:50:57","29 Jan 2026, 13:30:05",,The food was hot and delicious,The teacher on duty assisted with queue management,"There were 6 failed taps, same as the previous tapping. Parents did not top up.",There were 234 successful taps a decrease of 5 from the previous tapping. Parents did not top up on time.,@SC Pauline - Miguta Primary School
,Mukua Secondary School,2026-01-29,White rice and western,85,71,70,1,0,2,6,0,0,1,2,,75,0,,"29 Jan 2026, 13:14:43","29 Jan 2026, 13:31:58",,Food was good.but rice was sticky,I managed the queue,Failed taps remained at 6.most parents didn't remember to top up,Successful taps decreased from 75 to 71.most students didn't tap,@Mukua secondary
,Ikinu Primary,2026-01-29,Rice and western,915,887,796,91,0,5,30,0,1,7,8,,880,0,,"29 Jan 2026, 12:15:10","29 Jan 2026, 13:50:31",,The food was tasty and kids enjoyed the bananas,Queue management was smooth,Failed taps increased from 17 to 30. Parents did not top up.,"Actual meals decreased from 904 to 887, most kids showed up with insufficient funds. We gave out some of the remaining food to the neighbouring school  and the rest was equally distributed among kids with successful taps",@SL Janet-Ikinu primary School
,Miguta Secondary School,2026-01-29,Rice and Western,40,40,40,0,0,2,1,0,0,0,0,,45,0,,"29 Jan 2026, 13:10:08","29 Jan 2026, 13:40:21",,The food was delicious,The queue well managed,"Failed taps reduced from 3 to 1, parents topped up their accounts on time","Successful taps increased from 34 to 40, parents topped up their accounts on time and also students came for lunch","@Alex,Tapper Miguta Secondary"
,Kambui Primary School,2026-01-29,"White Rice, Western and bananas",280,278,218,58,0,2,10,0,1,0,0,,280,0,,"29 Jan 2026, 13:00:23","29 Jan 2026, 14:00:24",,The food was delicious,The line was well managed,We had 10 failed taps a lower number compared to yesterday's that were 12. Some parents did not top up their accounts,We had 218 successful taps a higher number compared to yesterday's that were 213. Most kids came for lunch.,@Kambui Primary and Junior School
,Mitahato Primary School,2026-01-29,Rice and Western,245,243,216,27,0,2,4,0,1,1,1,,245,0,,"29 Jan 2026, 12:15:54","29 Jan 2026, 13:25:01",,Food was delicious,Queue was transitioning from class to class smoothly,Failed taps increased from 2 to 4 because parents forgot to top up on time,Successful taps decreased from 245 to 243 because some students didn't come for lunch because they lost tags,@SC George-Mitahato Comprehensive
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-29,Rice and western,330,325,292,33,0,3,13,0,0,2,3,,325,0,,"29 Jan 2026, 12:30:59","29 Jan 2026, 13:15:03",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 13 failtaps  a higher number than previous day which was 11 since their accounts had insufficient funds,We had 325 successful taps a lower number than previous day which was  336 since we had  many failtaps,@sc willy- Ceb Riamute primary school
,Kigumo Primary,2026-01-29,White Rice and Western,185,183,163,20,0,2,15,0,0,0,0,,185,0,,"29 Jan 2026, 12:40:13","29 Jan 2026, 13:28:24",,The food was delicious,Line management was orderly assisted by the teacher on duty,We had 15 compared to yesterday where we had 22.This decrease was led by parents topping up their accounts,We had 183 actual meals served compared to yesterday where we had 186.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,Kiawairia Secondary School,2026-01-29,White rice and western,55,57,57,0,0,2,1,0,1,0,0,,58,0,,"29 Jan 2026, 13:25:23","29 Jan 2026, 13:36:29",,Food was appetizing and hot,Line management was transitioning good assisted by TOD,Number of failed taps decreased from 4 to 1 parents topped up their accounts on time,"Number of actual meals increased from 51 to 57 ,,those who had insufficient accounts funded their accounts on time and students reported fully",@Patrick Kariuki Kiawairia secondary school Tapper
,William Ng'iru Secondary School,2026-01-29,White Rice and Western,580,585,585,0,0,4,13,2,6,0,0,,580,0,,"29 Jan 2026, 12:40:32","29 Jan 2026, 13:20:39",,Food was delicious,Line went smoothly.,"From 21 failed taps to 13. Decrease in failed taps , called and reminded parents to top up students accounts.","From 574to 585 today. , Increase recorded today as a result of many students accounts were topped up and they they turned up highly for the Rice , Western lunch.","@Rose, Giathieko Comprehensive SC"
,Kanjai Primary,2026-01-29,White Rice and Western,428,426,371,55,0,3,24,0,1,0,0,,425,0,,"29 Jan 2026, 12:40:08","29 Jan 2026, 13:30:16",,The food was delicious and enough.,The queue was well managed.,"There was an increase number from 16 to 24 ,most accounts were not topped up.","There was a decrease in number from 427 to 426 ,most accounts were not topped up and some students did not show up.",@Immaculate-SC Kanjai Primary
,Thuita Secondary School,2026-01-29,White rice and western,45,45,45,0,0,2,1,1,3,0,0,,50,0,,"29 Jan 2026, 13:10:51","29 Jan 2026, 13:25:08",,Food was delicious,Queue management was smooth,Yesterday only 1 tap failed also today only 1 tap failed there was no increase or decrease,Yesterday there were 40 taps while today there were 45 taps Soo there was an increase in number,@Thuita Secondary tapper
,Njunu Primary School,2026-01-29,Rice and western,255,260,228,32,0,2,1,0,2,0,0,,260,0,260,"29 Jan 2026, 12:40:55","29 Jan 2026, 13:15:00",,Food was delicious,Line transition was well managed,We had only 1 failed taps,We had an increase from 252 to 260,@Sc Elizabeth -Njunu primary school
,Kagema Secondary School,2026-01-29,Rice and Western,225,231,231,0,0,2,9,0,3,0,0,,230,0,,"29 Jan 2026, 12:40:48","29 Jan 2026, 13:05:54",,Food was delicious,Queue was well manageable,Fail tap was a increase of 9 while yesterday was 7,Successful tap was a increase of 231while yesterday was 224,@Tapper Kagema secondary
,Komothai Primary School,2026-01-29,Rice and Western,200,198,183,15,0,2,2,1,0,1,1,,200,0,,"29 Jan 2026, 12:30:52","29 Jan 2026, 13:25:57",,Food was delicious,Kids were punctual and organized,"Failed taps decreased from 5 to 2, some parents remembered to top up","Actual meals increased from 195 to 198, parents remembered to top up",@SC Komothai Comprehensive
,Kigumo Secondary School,2026-01-29,White rice and western,125,122,122,0,0,2,1,0,1,0,0,,125,0,,"29 Jan 2026, 12:50:43","29 Jan 2026, 13:20:53",,The food was sweet,Queue was mangerable,Failed taps decreased from 7 to 1 parents paid,It remained constant,@daniel Kariuki
,Ngewa Primary School,2026-01-29,T. Rice and western,305,309,280,29,0,2,18,0,2,0,0,,305,0,,"29 Jan 2026, 12:00:26","29 Jan 2026, 13:30:28",,The food was delicious,Queue was transitioning well from class to class,We had 18 failed taps today Which is a decrease from 12 yesterday,We had 309 meals served Which is an increase from 300 yesterday,@Ngewa primary school.
,Thuita Primary School,2026-01-29,Rice and western,210,201,167,34,0,2,4,1,3,2,3,,200,0,,"29 Jan 2026, 12:35:45","29 Jan 2026, 13:25:49",,Food was delicious,Queue management was smooth,Number of failed taps increased from 1 to 4 because some parents were unreachable,Number of actual meals decreased from 205 to 201 because some kids had insufficient balances,"@Tabitha SC,Thuita comprehensive school"
,Ndireti Primary School,2026-01-29,Rice & western,205,197,171,26,0,2,14,0,0,2,3,,190,0,,"29 Jan 2026, 12:40:40","29 Jan 2026, 13:25:44",,"The food was delicious,",I managed the queue  well.,We had 14 failed taps an increase  compared to 5 of yesterday,We had 197 actual taps a decrease  compared to 203 of yesterday turn out was low.,@SC Sharon _Ndireti primary
,Miiri Primary,2026-01-29,White Rice and Western,445,430,383,47,0,3,32,0,1,0,3,,435,0,,"29 Jan 2026, 12:30:46","29 Jan 2026, 13:30:54",,The food was hot and delicious.,Queue was well organized and managed by prefects and me.,Failed taps increased from 31 to 32 due to parents not topping up on time.,"The number of meals served decreased from 442 to 430, due to delayed parent top-ups, an increase in failed taps, and lower student turnout.",@SC Daniel Ng'ang'a - Miiri Primary School
,Nyaga Secondary School,2026-01-29,Rice and Western,385,390,390,0,0,3,25,1,11,0,0,,400,0,,"29 Jan 2026, 12:40:42","29 Jan 2026, 13:10:49",,Food was hot and delicious,Line was manageable,"Had an increase from 16 to today's 25,, accounts had no funds","Had a rise from 382 to 390,,,8 more students turned up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
,Githima Primary,2026-01-29,White rice and western,275,273,247,26,4,2,1,0,2,1,1,,275,5,,"29 Jan 2026, 12:30:54","29 Jan 2026, 13:40:58",,The food was delicious,I managed the queue with the help of the deputy headteacher.,We had 1 failed tap which is a decrease from yesterday's 2 failed taps.Parents topped up on time apart from one parent.,We had 273 actual meals served which is an increase from yesterday's 272 actual meals.,@Brenda kamawe Githima primary and junior secondary school
,Nyaga Primary School,2026-01-29,Rice and Western,525,525,462,63,0,3,10,0,2,0,0,,500,0,,"29 Jan 2026, 12:40:32","29 Jan 2026, 13:30:49",,The food was delicious,The line was well managed by the School Lead,The number of failed taps reduced from 13 to 10. Some accounts had not been topped up,The number of actual meals served increased from 518 to 525.Most accounts were topped up.,@SL Nyaga Primary and Junior School-Gladys
,Gathiruini Primary School,2026-01-29,Rice and western,250,250,223,27,0,2,5,0,1,5,0,,250,0,,"29 Jan 2026, 12:30:47","29 Jan 2026, 13:30:58",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 5 an increase from 0 this is because parents didn't top up their accounts on time,Actual meal served today were 250 a decrease from 253 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
,Gathugu Primary School,2026-01-29,Rice and Western,265,258,233,25,0,2,1,0,1,2,2,,260,0,,"29 Jan 2026, 12:50:47","29 Jan 2026, 13:40:52",,Food was delicious,Queue was orderly,"Actual meals severed today were 258 compared to 263 of the previous tapping, few kids missed school","We had 1 failed taps, a parent forgot to top up their account on time",@SC Gathugu Comprehensive School
,Kiawaiguru Primary School,2026-01-29,White rice and western.,230,227,207,20,0,2,1,0,1,1,1,,230,2,,"29 Jan 2026, 12:30:00","29 Jan 2026, 13:30:00",,Lunch was delicious.,Queue transtioned from class to class in an orderly way.,Failed taps increased from yesterday’s 0 to today 1.Parent didn’t top up despite reminding them.,Actual meals served decreased from yesterday’s 230 to today 227.A few pupils were absent,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kanjai Secondary School,2026-01-29,Turmeric Rice and Western,190,196,196,0,0,2,6,0,1,00,0,,190,00,,"29 Jan 2026, 13:10:31","29 Jan 2026, 13:40:53",,The meal was delicious and sweet.,Queue management was ordered by me.,"Actual meal served was 196 with an increase of 11, parents funded their accounts.","We had 06 failed taps, students didn't remind their parents to fund their accounts.","@mercy, tapper, kanjai secondary"
,PCEA Matuguta Primary & Junior Secondary School,2026-01-29,Rice and western,480,471,426,45,2,3,20,0,1,2,3,,480,3,,"29 Jan 2026, 12:35:51","29 Jan 2026, 13:35:00",,Food was delicious,Queue was well managed,Failed taps were 20 an increase of 8 taps from yesterday's 12 failed taps. Respective parents had not topped up.,Actual meals were 471 a decrease of 7 taps from yesterday's 478 actual meals. Some parents had not topped up the accounts.,@Matuguta primary
,Gitombo Primary School,2026-01-29,White rice and Western,175,179,165,14,0,2,1,0,0,0,0,,180,0,,"29 Jan 2026, 12:40:09","29 Jan 2026, 13:20:21",,Food was delicious learners enjoyed.,Queue was manageable by the help of teacher on duty.,Today failed tap was 1 a decrease of 1 from 2 yesterday  parent did top up on time.,Actual meals served today was 179 an increase of 5 from 174 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Kiambaa Comprehensive School,2026-01-29,White rice and western,240,228,212,16,0,3,20,0,1,0,0,0,240,0,3,"29 Jan 2026, 12:35:54","29 Jan 2026, 13:15:00",Expecting ahigher projection as kids continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps decreased from 22 to 20 due to early payments,Successful taps remained as yesterday 228 due to low turn out in  the queue,@Tabitha wairimu
,HGM Ting'ang'a Secondary School,2026-01-29,White Rice and Western,95,91,89,3,0,2,9,0,0,0,0,0,95,0,2,"29 Jan 2026, 12:55:23","29 Jan 2026, 13:05:30",Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps increased from 7 to 9,Actual meals served increased from 88 to 91,@Tapper-Hgm Ting'ang'a Sec Sch
,Njenga Karume Comprehensive School,,,200,186,176,,0,3,20,0,0,1,2,,200,0,3,"29 Jan 2026, 12:40:15","29 Jan 2026, 13:20:21",Expecting a good number tomorrow as some kids were absent.,5 kids with sufficient balances came back for second serving,Queue was well managed by techer on duty,Failed taps decreased from 24 to 20 as parents continue topping up,Successful taps decreased from 183 to 176 because of low turnout,@Eliud Nderu Sc Njenga karume comprehensive
,St. Joseph Gathanga Secondary School,,,55,48,48,,0,3,1,0,0,0,0,,55,0,3,"29 Jan 2026, 13:15:49","29 Jan 2026, 13:20:56",We expect the same number tomorrow,Food was hot and delicious.,The Queue was well managed by the TOD,The number reduced by 1 because of few insufficient funds,The number increased by 5 because of high turnout,@Oness Tapper St. Joseph high-school Gathanga
,P.C.E.A Ngemwa Secondary School,2026-01-29,White rice and Western,200,199,198,1,0,3,13,0,0,0,0,0,200,0,3,"29 Jan 2026, 12:40:42","29 Jan 2026, 13:10:47",Students will top up their accounts on time.,food was hot and delicious,Teacher on duty helped with line management,"Number of actual meals decreased from 201 to 199, students with insufficient balances reminded to top up their accounts","Number of failed taps increased from 5 to 13, students with insufficient balances reminded to top up their accounts on time.",@Nicholas Tapper PCEA Ngemwa Secondary
,Kiairia Secondary School,2026-01-29,Rice and Western,50,48,48,0,0,2,1,0,0,0,0,0,50,0,2,"29 Jan 2026, 13:13:55","29 Jan 2026, 13:33:12",I expect a higher number tomorrow,The food was delicious and hot,Line management was neat,Failed taps today decreased from 3 to 1 parents topped their accounts,Successful taps increased from 47 to 48 those who had failed taps parents topped their accounts,@Janet tapper kiairia secondary
,Ngemwa Primary and Junior School,2026-01-29,WHITE RICE AND WESTERN,220,223,200,23,0,2,9,0,0,0,0,0,220,0,2,"29 Jan 2026, 12:35:17","29 Jan 2026, 13:25:20",We don't expect higher turnups on Friday.,Food was delicious,Line management was successful,Failed taps were still at 9. Kids did not remind their parents to top up.,Meals served decreased from 227 to 223. Some students were absent.,@SC Lucy - Ngemwa primary
,Kiababu Primary School,2026-01-29,Rice and western,265,261,235,26,0,0,9,0,1,1,1,0,265,0,2,"29 Jan 2026, 12:40:20","29 Jan 2026, 13:30:28",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 13 to 9 as some parents managed to pay on Time,Successful taps decreased from 264 to 261 as some parents did not manage to pay on Time,@kiaibabu primary school
,Lioki Comprehensive School,2026-01-29,white rice and Western and bananas,160,158,138,20,0,2,5,0,0,00,0,0,160,0,2,"29 Jan 2026, 13:00:34","29 Jan 2026, 13:35:39",we expect a better turn out tomorrow,food was delicious,the queue was well organized with the help of the teacher on duty,failed taps decreased by 1 as the parent forgot to top up the account,successful taps increased by 2 as the parents remembered to top up their accounts,@SC Phoebe - Lioki Primary school
,Kahunira Secondary School,2026-01-29,White Rice&beans,160,154,154,0,0,3,6,0,0,0,0,0,160,0,3,"29 Jan 2026, 13:00:52","29 Jan 2026, 13:30:01",Expecting students who had failed taps to top up their account,Food was delicious,Line was well managed by TOD,"Failed taps increased from 3 to 6, parents didn't top up on time","Meal served today decrease from 161 to 154, parents didn't top up on time",@Tapper kahunira secondary
,AK Magugu Comprehensive School,2026-01-29,"White rice, Western and bananas",410,413,371,42,0,3,14,0,1,0,0,0,410,0,3,"29 Jan 2026, 12:20:05","29 Jan 2026, 13:25:11",We expect a lower turnout since tomorrow is a Friday,The food was good,The queue was orderly,The number of failed taps was 14. The accounts had not been topped up,The number of actual meals served today increased from 397 to 413. There was a higher turnout since we had bananas,@SC Margaret Maigua - Ak magugu comprehensive
,Chief Wandie Primary School,2026-01-29,Rice and Western,330,352,317,35,0,1,9,2,1,0,0,0,330,0,1,"29 Jan 2026, 12:40:00","29 Jan 2026, 13:40:00",Projecting 330 because Friday’s turnout is usually low,Food was hot and delicious,Line management was excellent,9 failed taps compared to yesterday’s 11 slight decrease some parents topped up their kids account on time,352 actual meals served compared to yesterday’s 340 today’s turnout was great,@Washeke-SC-Chief Wandie Pri
,Riara Secondary School,2026-01-29,White rice & western,102,93,93,0,0,2,8,0,2,1,1,0,110,0,2,"29 Jan 2026, 12:45:00","29 Jan 2026, 13:30:00",We expect a good turnout,Food was delicious,Easy queue management,Successful taps decreased to 93 from 96 in yesterday,Failed taps increased to 8 from 6 in yesterday,@Tapper Riara Sec
,Gathanji Secondary School,2026-01-29,White rice and western,65,64,64,0,0,2,0,0,1,0.3,0.35,0,67,0,2,"29 Jan 2026, 13:20:34","29 Jan 2026, 13:30:56",We expect  a higher turnout tomorrow.,Food  was hot and delicious,The queue was well managed by teacher on duty.,There was a decrease  in the number  of  failed taps  from 1 to 0 since most parents  toped up their  accounts.,There was an increase  in the number of successful  taps from 56 to 64 since most parents  toped up their accounts,@Purity _ tapper Gathanji sec.
,Gatatha Comprehensive School,2026-01-29,"White Rice, western and bananas",155,153,123,30,0,2,9,0,1,0.5,0.6,0,155,0,2,"29 Jan 2026, 13:00:48","29 Jan 2026, 13:30:52",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 12 to 9 due to early payment,Actual meals served have increased from 151 to 153 due to additional payment,@Mourine mwangi-SC Gatatha primary
,Kamondo Secondary School,2026-01-29,White rice and western,135,123,123,0,0,2,6,0,0,0,0,0,135,0,2,"29 Jan 2026, 13:30:01","29 Jan 2026, 13:50:07",Expecting parents will top up and absent kids will,Food was well cooked,Queue management was well managed with the help of TOD,Slight increase from5 to 6 as some accounts are not topped up,Equal number of failed taps as attendance was same as yesterday's,"@Esther, Tapper kamondo secondary school"
