Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,St. Vincent Lioki Secondary School,2026-02-24,Rice ana Green Grams,185,183,183,0,0,3,12,0,0,0.6,0.7,0,190,0,3,"24 Feb 2026, 13:20:37","24 Feb 2026, 13:55:41",a higher number on Monday,The food was good,Queue was managed,Failed taps increase by 5 parents topped up their account,Successful taps increase by 17 parents topped up their account,@Ann Tapper St. Vincent secondary
,St. Joseph Riabai Secondary School,2026-02-24,Rice and greengrams,150,115,115,0,0,3,10,0,0,0,0,0,0,0,0,"24 Feb 2026, 12:50:15","24 Feb 2026, 13:30:21",We are breaking for midterm today.,Food was delicious,Queue was well managed by the help of the teacher.,Failed taps increased from 3 to 15. Many parents didn't remember to top up,Successful taps decreased from 132 to 115. Due to high number of insufficient funds and also not all students reported to school as we are anticipating midterm break.,@Kwamboka (T) St.?joseph riabai secondary
,Cianda Secondary School,2026-02-24,White rice and GG,140,138,137,1,0,3,9,0,2,0,0,0,145,0,3,"24 Feb 2026, 13:00:34","24 Feb 2026, 13:20:06",Optimistic about a higher turn out on Tuesday,Food was hot and delicious,Queue well managed,Failed taps decreased from 10 to 9,Successful taps increased from 136 to 137,@Valentine -Tapper Cianda Secondary
,Ngemwa Primary and Junior School,2026-02-24,WHITE RICE AND GREEN GRAMS,190,200,179,21,0,2,10,0,0,0,0,0,200,0,2,"24 Feb 2026, 12:35:24","24 Feb 2026, 13:15:28",We expect lower turnup on monday as it will be the first day of school after midterm.,Food was delicious and hot.,Line management was successful.,Failed taps increased from 3 to 10. Parents thought kids would close before lunch time.,Meals served decreased from 211 to 200 because of the high number of failed taps.,@SC Lucy - Ngemwa primary
,St. Peters Ndumberi Secondary School,2026-02-24,Rice and green grams,490,484,474,11,0,4,16,0,3,0,0,0,500,0,4,"24 Feb 2026, 13:00:06","24 Feb 2026, 13:30:10",Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 16 compared to yesterdays which was 22=This is because many parents topped up.,Today's successful taps were 474 compared to yesterdays which was 466.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
,Kiambaa Comprehensive School,2026-02-24,White rice and Green grams,250,228,212,16,0,3,30,0,1,0,0,0,250,0,3,"24 Feb 2026, 12:45:35","24 Feb 2026, 13:25:43",Expecting ahigher projection since it will be the first day of resuming back from midterm,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps remained as yesterday 30 due to delay in payments,Successful taps decreased from 244 to 228 due to low turn since pp1 and pp2 break for midterm yesterday without communication,@Tabitha wairimu
,Gathanji Comprehensive School,2026-02-24,Rice and GG,310,313,290,23,0,3,11,0,2,0,0,0,315,0,3,"24 Feb 2026, 12:30:10","24 Feb 2026, 13:20:13",We have projected 315 coz it will be on an opening day,The food was delicious and nutritious,Queue was well managed,Failed taps were 11 a decrease from 14 parents did top up on time,Successful taps were 290 a decrease from 292 the turn out was low coz it was the last day at school,@SC Kepha Wangengi_Gathanji Comprehensive school
,Maciri Primary School,2026-02-24,Rice and Green Grams,380,393,353,40,0,3,25,0,2,0,0,0,0,0,0,"24 Feb 2026, 12:20:48","24 Feb 2026, 13:55:59",The kids will break for midterm today.,Food was hot and delicious:kids enjoyed.,Queues were manageable,Failed taps increased to 25;most accounts had insufficient funds,Successful taps decreased to 353;turn out was low,@Claudiah(SC)Maciri Comprehensive
,Mungai Chengecha Primary School,2026-02-24,Rice and beans,500,467,395,72,0,3,35,0,0,5,6,0,580,0,3,"24 Feb 2026, 12:20:18","24 Feb 2026, 13:10:22",Expecting normalcy in numbers once school reopen on Monday,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 40 to 37 ,some parents who had insufficient balances topped up","Decrease in successful taps from 435 to 397 , alot of kids missed school today",@sc mungai c pry
,Kamondo Primary and Junior School,2026-02-24,White rice and Greengrams,315,300,266,34,0,3,16,0,0,2,1,0,330,0,3,"24 Feb 2026, 12:40:20","24 Feb 2026, 13:30:32","Being on a monday, we expect  turn up to be high as we expect  most parents  to top up over the midterm break",The food was delicious,Queue was we managed by the school coordinator,16 failed taps a rise from 08 being the last day of tapping before  kids break  for midterm most parents did not top up  accounts,266 Successful taps a decrease  from 299 as turn up was a low and most parents did not top up,@SCwangengi -Kamondo primary school
,Kiairia Comprehensive School,2026-02-24,White Rice and Green Grams,220,215,197,18,0,2,7,0,1,0,0,0,220,3,2,"24 Feb 2026, 12:55:17","24 Feb 2026, 13:35:34",We anticipate all kids to be present since it will be opening day.,The food was delicious,Queue was well managed.,Failed taps increased from 4 to 7. Respective parents didn't update their accounts.,Successful taps increased from 196 to 197.  More kids tapped today.,@SC Lilian - Kiairia comprehensive
,Lioki Comprehensive School,2026-02-24,white rice and green grams,150,153,135,18,0,2,5,0,0,00,0,0,140,0,2,"24 Feb 2026, 12:50:38","24 Feb 2026, 13:20:48",since we shall be resuming from midterm break most of the kids are usually absent hence we expect a lower turn up,food was hot and delicious,queue was well organized with the help of the teacher on duty,failed taps decreased by 3 as the parents remembered to top up their kids accounts,successful taps increased by 15 as more kids came for the meals,@SC Phoebe - Lioki Primary school
,Riara Primary School,2026-02-24,Rice and Green gram,200,179,164,15,0,2,12,0,0,2,3,0,210,0,2,"24 Feb 2026, 12:20:07","24 Feb 2026, 13:25:11",We expect a good turn out on opening day,Food was delicious and well cooked,Easy queue management,Failed taps have remained constant as yesterday's 12,Successful taps have reduced from 172 to 164 this is because turn out was low,@Jeniffer -(SC) Riara primary school
,Kawaida Secondary School,2026-02-24,Rice and GG,90,89,89,0,5,3,7,0,0,0,0,0,100,5,3,"24 Feb 2026, 13:20:41","24 Feb 2026, 13:40:46",We expect a higher turneout on Tuesday as we will be resuming from midterm,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 5 to 7 parents topped up late,Successful taps decreased from 90 to 89 parents topped up late,@Njeri kawaida secondary school
,HGM Ting'ang'a Secondary School,2026-02-24,White Rice and GG,95,77,74,3,0,2,12,0,0,0,0,0,80,0,2,"24 Feb 2026, 13:00:46","24 Feb 2026, 13:10:55",Projection was not met,Food was delicious,Excellent queue management,Failed taps increased from 4 to 12 due to insufficient funds,Actual meals served decreased from 91 to 77 because its the last day and some students were absent,@Tapper-Hgm Ting'ang'a Sec Sch
,Gatatha Comprehensive School,2026-02-24,White rice and GG,160,140,117,23,0,2,10,0,2,5,6,0,150,0,2,"24 Feb 2026, 13:00:45","24 Feb 2026, 13:30:50",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 9 to 10 due to late payments,Actual meals served have decreased from 158 to 140 due to low turn out since it was the last day to midterm break,@Mourine mwangi-SC Gatatha primary
,Ciiko Primary,2026-02-24,Rice and Greengrams,980,1001,925,76,0,5,12,0,2,0,0,0,990,0,5,"24 Feb 2026, 12:30:13","24 Feb 2026, 13:30:19",We have inter  House games on Monday that will be held at Githunguri stadium. We expect turnout  same as school day. The Head teacher has assured she won't allow hawkers in the stadium.,Food was hot and delicious,Queue was Managered by teacher on duty.,Failed taps remained same as yesterday and previous day 12.,Actual meals served remaining the same as yesterday 1001.,@Ciiko Comprehensive school -SL- Samy Migwi
,Chief Wandie Primary School,2026-02-24,Rice and Greengrams,330,320,282,38,0,1,26,0,1,2,3,0,0,0,1,"24 Feb 2026, 12:40:00","24 Feb 2026, 14:00:00",School breaks for midterm today.,Line management was excellent,Food was hot and delicious,26 failed taps compared to yesterday’s 12  an increase due to insufficient balances,320 actual meals served compared to yesterday’s 365 a decrease because most kids were absent today,@Washeke-SC-Chief Wandie Pri
,Kawaida Comprehensive School,2026-02-24,White Rice and GG,1040,978,928,50,0,6,57,0,5,17.73,21.204,0,1040,0,6,"24 Feb 2026, 12:30:30","24 Feb 2026, 13:35:37",Expecting lower turnout since kids will be reopening from midterm,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 54 to 57 due to late payment,Actual from 1040 to 978 due to low turnout and failed taps,@JULIA-SL KAWAIDA COMPREHENSIVE
,Gathanji Secondary School,2026-02-24,White rice and gg,60,55,55,0,0,2,3,0,0,1.5,1.7,0,55,0,2,"24 Feb 2026, 13:30:30","24 Feb 2026, 13:40:41",Expecting a low turnout since students will be reopening from midterm .,Food was sweet and delicious.,The queue was well managed by the teacher on duty.,There was an increase in the number of failed taps from 1 to 3 since parents  did not top up their accounts on time.,There was a decrease in the number of succeful taps  from 60 yesterday  to 55 today  since there was low turnout today.,@Purity _ tapper Gathanji sec.
,Kahunira Secondary School,2026-02-24,White Rice and green grams,160,153,153,0,0,3,14,0,0,0,0,0,155,0,3,"24 Feb 2026, 12:50:01","24 Feb 2026, 13:25:28",Expecting students who had failed taps to top up their account.,Food was hot and delicious,Line was well managed by TOD,"Failed taps increased from 7 to 14, parents didn't top up their account","Meal served today decrease from 164 to 153, parents didn't top up on time",@Tapper kahunira secondary
,Loreto Primary School,2026-02-24,White rice and green grams,400,359,318,41,0,3,30,0,0,10.25,12.3,0,400,0,3,"24 Feb 2026, 12:30:07","24 Feb 2026, 13:25:15",Hopefully more parents will top up by 2 march in opening date from Midterm,Food was delicious,Queue was well managed,Increase in failed taps from 18 to 30 due most parents not topping up early.,Decrease in actual taps from 385 to 359 due most parents didn't top up early enough,@Fiona SC Loreto primary
,Riara Secondary School,2026-02-24,White Rice & GG,105,89,89,0,0,2,13,0,0,1,1,0,110,0,2,"24 Feb 2026, 13:10:00","24 Feb 2026, 13:40:00",We expect a good turnout after mid term,Food was delicious students enjoyed the meal,"Insufficient balance was high today, more than 13 parents failed to top up",Successful tap decreased to 89 from yesterdays 97,Failed taps increased to 13 from yesterdays 8,@Tapper Riara Sec
,Kahunira Comprehensive School,2026-02-24,White Rice & Green Grams,720,731,665,66,0,4,18,0,3,00,0,0,730,0,4,"24 Feb 2026, 12:40:52","24 Feb 2026, 13:35:59","We are going for our midterm break today, opening date will be on 2nd March 2026 & and our projection will be 730 students.",Food was hot delicious & kids enjoyed green grams.,Queue management was well conducted by teacher on duty.,"Failed taps decreased from 26 to 18, majority of parents made timely payment.","731 actual meals served today,an increase from 714 served yesterday,being our closing date today(midterm)our turn out was great.",@Mwangi Mary Kahunira Comprehensive
,Kamondo Secondary School,2026-02-24,White rice and green grams,130,118,118,0,0,2,13,0,0,0,0,0,135,0,2,"24 Feb 2026, 12:45:56","24 Feb 2026, 13:15:02",Expecting  higher  turn out as we resume  back from midterm,Food  was tasty,Queue management was excellent,Increase from 3 to 13 as many accounts were insufficient,Decrease from 126 to 118 as turn out today was low,"@Esther, Tapper kamondo secondary school"
,St. Joseph Gathanga Secondary School,,,55,44,44,,0,3,6,0,0,0,0,,55,0,3,"24 Feb 2026, 13:00:01","24 Feb 2026, 13:05:11",We expect a high turnout.,Food was hot and delicious,The Queue was well managed by the TOD,The number increased from 1 to 6 because of insufficient funds,The number reduced from 52 to 44 because of low turnout.,@Oness Tapper St. Joseph high-school Gathanga
,HGM Ting'ang'a Primary School,2026-02-24,White Rice and GG,520,458,453,5,0,3,57,0,0,10,10,0,0,0,0,"24 Feb 2026, 12:20:03","24 Feb 2026, 13:30:05",Kids are breaking for midterm today.,Food was hot and delicious,Queue management was good,Failed taps decreased slightly from 58 to 57. A number of parents failed to top up on time.,Actual meals served decreased from 506 to 458. Turn up was low. It was the midterm date.,@SL Ting'ang'a HGM Primary
,Kibubuti Primary School,2026-02-24,Rice and GG,540,543,491,52,0,3,17,0,1,0,0,0,0,0,0,"24 Feb 2026, 12:25:12","24 Feb 2026, 14:10:15",We are breaking for midterm today,Food was delicious,Line management was okay,Failed taps reduced from 18 to 17,Actual meals reduced from 547 to 543 due to low turnout,@Maureen mwaura SC kibubuti pry
,Githunguri Technical & Secondary School,2026-02-24,Rice and Green grams,222,209,209,0,0,2,16,0,0,6,7,0,220,0,2,"24 Feb 2026, 13:10:20","24 Feb 2026, 13:30:26",I except more students to top up on the first day after midterm,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 16 which is a increase compared from 7 to 16 parents didn't top up,The actual meal served today was 209 which is a decrease compared from 212 to 209 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,GATHAITHI PRIMARY,2026-02-24,Rice and Greengrams,480,457,403,54,0,3,37,0,1,5.75,6.9,,460,00,3,"24 Feb 2026, 12:40:27","24 Feb 2026, 13:30:33",,Food was delicious,Queue was well managed by one teacher,Failed taps increased from 13 to 37. Parents failed to top up accounts.,Successful taps reduced from 476 to 457. Failed taps Increased.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gikang'a Kageche Secondary School,2026-02-24,Rice and Green Grams,330,322,322,0,0,3,16,0,6,2,3,,300,0,3,"24 Feb 2026, 13:10:34","24 Feb 2026, 13:50:38",,Stew was very delicious,Queue was well managed by TOD,Today's failed taps increased by 12 from 4 to 16.Parent didn't top up on time,"Today's successful taps decreased from 328 to 322,Parents didn't top up on time",@Pauline Gatimu
,Kiawaiguru Primary School,2026-02-24,White Rice and Green Grams,220,215,192,23,0,2,1,0,0,1,2,,210,1,2,"24 Feb 2026, 12:30:00","24 Feb 2026, 13:20:00",,Lunch was delicious.,Queue was oderly.,Failed taps reduced from yesterday’s 8 to today 1.I reminded parents and most of them topped up.,Actual meals served increased from yesterday’s 210 to today 215.A good number of pupils were present in school.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kanjai Secondary School,2026-02-24,White Rice and Green Grams.,200,188,188,0,0,2,5,0,2,2,3,,190,00,2,"24 Feb 2026, 13:10:53","24 Feb 2026, 13:40:26",,The meal was delicious and sweet were satisfied .,Queue management was ordered by me and TOD.,"We had 188 successful meal served, students didn't show up today.","We had 5 failed taps, I advised the students to fund their accounts during the weekend .","@mercy, tapper, kanjai secondary"
,Miguta Secondary School,2026-02-24,White rice and GG,40,37,37,0,0,2,1,0,0,0,0,,40,0,2,"24 Feb 2026, 13:10:02","24 Feb 2026, 13:40:21",,The food was delicious,The queue well managed,We had one failed tap... Card tapped had insufficient balance,There were 37 successful taps a decrease in 2...some students didn't turn up for lunch,"@Alex,Tapper Miguta Secondary"
,Gathangari Primary School,2026-02-24,White rice and GG,390,395,354,41,0,3,10,0,1,8,0,,380,0,3,"24 Feb 2026, 12:00:39","24 Feb 2026, 13:00:46",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps decreased slightly from 12 to 10.Some parents topped up on time but have urged kids to remind their parents to top up once we re open,Successful taps increased from 385 to 395.Kids turned up well and parents also topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Kigumo Secondary School,2026-02-24,Rice and GG,110,104,104,0,0,2,11,0,0,0,0,,110,0,2,"24 Feb 2026, 12:30:54","24 Feb 2026, 12:50:00",,The food was hot and sweet,Queue was smooth,Failed taps were 11,Successful taps were 104,@daniel Kariuki
,Mitahato Primary School,2026-02-24,Rice and Green grams,215,219,195,24,0,2,6,0,0,0,0,,220,0,2,"24 Feb 2026, 12:25:03","24 Feb 2026, 13:20:09",,Food was yummy,Queue was transition from grade to grade,Failed taps were more than yesterday's by 4 because parents assumed kids won't tap because they are breaking for midterm,Successful taps were more by 7 because kids likes green grams,@SC George-Mitahato Comprehensive
,Miiri Secondary School,2026-02-24,White rice and GG,40,31,31,0,1,2,7,0,0,2,2,,40,2,2,"24 Feb 2026, 13:10:21","24 Feb 2026, 13:30:26",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 4 to 7, the parents didn't top up on time",Successful taps remained the same as yesterday which was 31,"@Esther,Tapper; Miiri Secondary School"
,Kibichoi Primary School,2026-02-24,Rice and GG,215,215,193,22,4,2,8,0,1,3,0,,215,5,2,"24 Feb 2026, 13:00:55","24 Feb 2026, 13:38:03",,The food was delicious,I managed the queue well,The number of failed taps increased from 4 to 8 as some parents didn't top up their accounts on time,The number of successful taps increased from 189 to 193 as most parents topped up their accounts on time,@sc kibichoi primary school
,Gitiha Secondary School,2026-02-24,White rice and green grams stew,155,163,163,0,0,2,2,0,1,0,0,,150,0,2,"24 Feb 2026, 12:56:52","24 Feb 2026, 13:33:11",,Food was enough,Queue was smooth and manageable,Decreased number of failed taps compared to the previous day from 10 to 2,Increased number of successful taps compared to the previous day from 151  to 163,@Jecinta muthoni Gitonga
,Kihuririo Primary School,2026-02-24,Rice and GG,465,465,401,64,0,3,13,0,0,0,0,,470,0,3,"24 Feb 2026, 12:50:03","24 Feb 2026, 13:40:17",,The food was sweet,Queue was good,Failed taps increased from 10 to 13 parents didn't pay on time,Successful taps increased from 460 to 465 absentees reported,@kihuririo primary
,Gathaithi Secondary School,2026-02-24,Rice and green grams,115,111,111,0,0,2,9,0,1,1.2,1.4,,115,0,2,"24 Feb 2026, 13:12:49","24 Feb 2026, 13:45:58",,Food was delicious,Queuing was good,We had 9 failed taps a rise from yesterday's 7 due to failure of topping up by parents,We had 111 successful taps a rise from yesterday's 110  due to more students attending school,@Joseph mburu nga'ang'a
,Kagema Primary School,2026-02-24,Rice and Green Grams,705,722,722,0,0,3,26,4,2,0,0,,0,0,0,"24 Feb 2026, 12:40:09","24 Feb 2026, 14:00:17",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 24 to 26 as more parents had not topped up.,Successful taps increased from 704 to 722 as more kids showed up for lunch,@SL PCEA Kagema Comprehensive school
,Kambui Primary School,2026-02-24,White Rice and Green Grams,265,247,189,58,0,2,16,0,0,6,7,,260,0,2,"24 Feb 2026, 11:50:18","24 Feb 2026, 12:30:28",,The food was delicious,The line was well managed,We had 16 failed taps a higher number compared to yesterday's that were 14. Most parents did not top up their accounts.,We had 189 successful taps a lower number compared to yesterday's that were 208. Most kids did not come for lunch being a closing day.,@Kambui Primary and Junior School
,Githioro Primary School,2026-02-24,White rice and GREENGRAMS,330,338,303,35,0,2,11,0,0,0,0,,340,0,2,"24 Feb 2026, 12:40:25","24 Feb 2026, 13:35:30",,The food was delicious,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 7 to 11 today, parent's forgot to top up their accounts on time.","Successful taps decreased from 343 to 338 today, some kids were absent today from school",@GITHIORO COMPREHENSIVE
,Ndireti Secondary School,2026-02-24,Rice and GG,45,40,40,0,0,2,4,0,1,2,2,,45,0,2,"24 Feb 2026, 13:30:47","24 Feb 2026, 13:50:57",,The food was delicious,The line was manageable,The number of failed taps increased with a difference of 2 this is because the students claim their parents forgot to top up,The number of successful taps decreased with a difference of 3 this is because the number of failed taps increased,@Tracy Tapper Ndireti secondary school
,Kanyore Primary School,2026-02-24,RICE & GREEN GRAMS,600,570,530,40,0,3,24,0,0,5,6,,550,3,3,"24 Feb 2026, 12:00:39","24 Feb 2026, 13:00:43",,Food was delicious,Line management was organized,Number of failed taps increased from 21 to 24 as respective accounts were not topped up.,Number of successful taps decreased from 583 to 570 as some students were absent while others had insufficient balances,"@Haron Muiruri,SL Kanyore Primary"
,Miiri Primary,2026-02-24,White Rice and Green grams,425,400,350,50,0,3,58,0,4,4,7,,420,0,3,"24 Feb 2026, 12:15:54","24 Feb 2026, 13:15:01",,The food was hot and delicious.,The Queue was well organized and managed by the teacher on duty.,Failed taps rose to 58 from 30 as parents hadn't topped up on time.,"Successful taps dropped to 400 from 421 due to increase in failed taps and students absentism, despite parents topping up on time.",@SC Daniel Ng'ang'a - Miiri Primary School
,Ihiga Primary,2026-02-24,White Rice and Green Grams,165,164,150,14,0,2,3,0,0,0,0,,150,0,2,"24 Feb 2026, 12:40:24","24 Feb 2026, 13:15:28",,Food was Enough,Queues were manageable,Failed taps were 3 an increase from yesterday's which was 0.parents didn't top up their accounts.,Successful taps were 164 a decrease from yesterday's taps which was 168.,@Naomi SC-Ihiga Comprehensive
,Gathugu Secondary School,2026-02-24,Rice and GG,275,267,267,0,0,3,10,0,0,12,2,,280,00,2,"24 Feb 2026, 13:00:58","24 Feb 2026, 13:30:06",,food was delicious and hot,Queue management was good I managed,Number of failed taps were 10 same as yesterdays,Number of successful taps were 267,@Tapper Gathugu secondary school
,Kiawairia Primary,2026-02-24,Rice and green grams,135,130,116,14,5,0,7,0,0,1,1,,130,4,2,"24 Feb 2026, 12:00:41","24 Feb 2026, 13:30:50",,Food was hot and delicious,Lines were neat and organized,We had 7 failed taps an increase from 5 some parents didn't top up on time,We had 116 successful taps a decrease from 118 turn out was low,@Mary kimani SC kiawairia comprehensive school
,Kindiga Primary & Junior Secondary School,2026-02-24,Rice and GG,185,164,147,17,0,2,13,0,0,2,3,,180,00,2,"24 Feb 2026, 12:40:11","24 Feb 2026, 13:30:20",,The food was delicious,Queues were orderly,"Failed taps decreased to 13 from yesterday's 17,parents did not top up accounts","Successful taps decreased to 164 from 180,students were absent being on a closing day.",@James Mbugua SC Kindiga Primary
,Miguta Primary School,2026-02-24,White Rice and GG,245,240,220,20,0,2,9,0,1,0,0,,240,0,2,"24 Feb 2026, 12:50:01","24 Feb 2026, 13:30:06",,The food was delicious,The queue was manageable,"There were 9 failed taps, a decrease of 1 from the previous tapping. Parents did not top up on time.","There were 220 successful taps, a decrease of 12 from the previous tapping. Some students did not show up for tapping",@SC Pauline - Miguta Primary School
,Ikinu Primary,2026-02-24,Rice and green grams,830,847,753,94,0,5,34,0,1,0,0,,850,0,5,"24 Feb 2026, 12:20:57","24 Feb 2026, 13:30:26",,The food was hot and delicious,Queing was well managed by the students,Failed taps decrease from 47 to 34 since parents topped up their accounts,Successful taps increased from749to 753 since the turn up was higher,@SL Janet-Ikinu primary School
,PCEA Matuguta Secondary School,2026-02-24,Rice and Green grams,120,122,122,0,0,2,1,0,0,00,0,,125,00,2,"24 Feb 2026, 13:30:08","24 Feb 2026, 13:45:19",,Food was hot and delicious,Queues were orderly and well managed by the help of the tod,Failed taps today reduced from 10 yesterday to 01 most of the parents topped up on time,Successful taps today were 122 higher than yesterday's,@Njeri -Matuguta secondary school
,Kigumo Primary,2026-02-24,White Rice and GreenGrams,170,167,148,19,0,2,14,0,0,0,0,,170,0,2,"24 Feb 2026, 12:40:40","24 Feb 2026, 13:18:47",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 14 failed taps compared to yesterday where we had 13.This increase was led by parents not topping up,We had 167 actual meals served compared to yesterday where we had 169.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-24,Rice and GG,325,309,279,30,0,3,25,0,0,3,5,,330,0,3,"24 Feb 2026, 12:20:54","24 Feb 2026, 13:20:56",,The food was yummy and hot,With the help of teachers the queue was running smoothly,We had 25 failtaps a higher number than previous day which was 19 since their accounts had insufficient funds,We had 309 successful taps a lower number than previous day which was 328 since we had many failtaps,@sc willy- Ceb Riamute primary school
