Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathaithi Secondary School,2026-02-10,Rice and western,120,123,123,0,0,2,2,0,3,0,0,,125,0,,"10 Feb 2026, 13:16:43","10 Feb 2026, 13:43:52",,Food was delicious,Queuing was good,We had 2 failed taps a drop from yesterday's 5 due to early topping up by parents,We had 123 successful taps a rise from yesterday's 114 due early topping up by parents and excellent students attendance in school,@Joseph mburu nga'ang'a
,Kiawaiguru Primary School,2026-02-10,Rice and Western,220,230,211,19,0,2,0,0,0,0,0,,230,2,,"10 Feb 2026, 12:30:00","10 Feb 2026, 13:30:00",,Lunch was delicious.,Queue transtioned from class to class in an oderly way.,Failed taps decreased from yesterday’s 1 to today 0.I called and reminded parents to top up.,Actual meals served increased from yesterday’s 214 to today 230.Most pupils reported to school today.And parents topped up on time.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Githima Primary,2026-02-10,White rice and western,275,275,249,26,4,2,0,0,3,0,0,,275,4,,"10 Feb 2026, 12:30:23","10 Feb 2026, 13:25:28",,The meal was delicious,"With the help of the deputy headteacher, queue management was smooth.",We had 0 failed taps which is a decrease from yesterday's 2 failed taps.All accounts were topped up on time by the parents.,We had 275 actual meals served which is an increase from yesterday's 272 actual meals served.The turn up was high and all accounts were topped up on time.,@Brenda kamawe Githima primary and junior secondary school
,Mathanja Priamry School,2026-02-10,rice and western,205,203,180,23,0,2,2,0,1,9,0,,205,0,,"10 Feb 2026, 12:20:59","10 Feb 2026, 13:25:07",,food was delicious,I managed the queue without any assistance,today we had two failed taps an increase compared to yesterday 1. some parents didn't top-up their accounts on time even after reaching out to them.,today we had 203 actual meals served an increase compared to yesterday 200. more kids were present today.,@mathanja primary school
,Nyaga Secondary School,2026-02-10,Rice and western,380,373,373,0,0,3,22,0,2,2,2,,380,0,,"10 Feb 2026, 12:40:35","10 Feb 2026, 13:20:42",,Food was hot and delicious,Line was manageable,"Had an increase from 19 to 22,,,3 more accounts had no funds",It has remained constant in both days,@Hellen Tapper P.C.E.A Nyaga Senior School
,Ndireti Primary School,2026-02-10,White Rice & western,195,200,176,24,0,2,10,0,0,0,0,,205,0,,"10 Feb 2026, 12:40:58","10 Feb 2026, 13:30:04",,The Food was delicious,I managed the queue  well.,We had 10 failed taps an increase compared to 4 of yesterday,We had 200 actual taps an increase  compared to 191 of yesterday turn out was higher.,@SC Sharon _Ndireti primary
,Githiga Primary,2026-02-10,White rice and Western,420,430,393,37,0,3,27,0,6,0,0,,440,0,,"10 Feb 2026, 12:30:21","10 Feb 2026, 14:00:26",,Food was delicious,Line Management was smooth,Failed taps  increased  from 24 to 27. Some parents  forgot to top up,Actual meals increased from 416 to 430.turn was good.,@SC - Githiga Comprehensive
,Njunu Primary School,2026-02-10,Rice and western,265,260,231,29,0,2,8,1,0,1,2,,260,0,,"10 Feb 2026, 12:40:23","10 Feb 2026, 13:30:29",,Food was delicious,Line transition was well maintained,We had an increase with 5,We had a decrease,@Sc Elizabeth -Njunu primary school
,Giathieko Primary School,2026-02-10,Rice and Western,200,195,178,17,0,2,2,0,1,0,0,,200,0,,"10 Feb 2026, 12:40:52","10 Feb 2026, 13:10:05",,Food was delicious,Line transitioned well from class to class,"Same as yesterday 2 failed taps , parents forgot to top up the 2 students accounts.",From 197 to 195 today a decrease of 2 as a result of absenteeism.,"@SC, Giathieko Comprehensive -Rose"
,Komothai Primary School,2026-02-10,White rice and western,180,182,168,14,0,2,9,1,0,2,0,,185,0,,"10 Feb 2026, 12:30:22","10 Feb 2026, 13:30:25",,Food was tantalizing,Kids were organized and punctual,"Failed taps increased from 3 to 9, parents forgot to top up","Actual meals increased from 173 to 182, absent kids reported back",@SC Komothai Comprehensive
,PCEA Matuguta Primary & Junior Secondary School,2026-02-10,Rice and western,470,463,420,43,2,3,23,0,3,2,2,,470,3,,"10 Feb 2026, 12:30:28","10 Feb 2026, 13:40:31",,Food was delicious,Queue was well managed,Failed taps were 23 a decrease of 1 tap from yesterday's 24 failed taps. Respective parents had not topped up,Actual meals were 463 an increase of 5 taps from yesterday's 458 actual meals.some students had not topped up their accounts.,@Matuguta primary
,Kiambururu Comprehensive School,2026-02-10,White rice and Western,280,275,245,30,0,3,10,0,4,1,1.5,,280,0,,"10 Feb 2026, 12:20:52","10 Feb 2026, 13:20:57",,The food was hot and delicious,Line management was smooth and fast,Failed taps were 10 same as yesterday.The parents failed to top up on time,Actual meals served increased from 271 to 275.This is because student turnout was higher today,@Kiambururu Comprehensive School
,Nyaga Primary School,2026-02-10,Rice and Western,510,500,439,61,0,3,14,1,4,2,3,,510,0,,"10 Feb 2026, 12:40:14","10 Feb 2026, 13:30:21",,The food was delicious,The line was well managed,The number of failed taps reduced from 15 to 14.Some accounts had not been topped up.,The number of actual meals served reduced from 508 to 500.Some kids were absent today,@SL Nyaga Primary and Junior School-Gladys
,Gatina Primary School,2026-02-10,White rice and Western,450,461,395,66,0,3,10,3,3,0,0,,465,0,,"10 Feb 2026, 12:24:21","10 Feb 2026, 13:27:25",,Food was hot and delicious.,Line was smooth and orderly.,"Failed taps were 10 similar with yesterday's , more accounts maintained sufficient funds.","Actual meal served were 461an increase compared to yesterday's number of 440, More parents managed to credit account on time and turn up was high.",@Kang'ethe Dennis
,Gathugu Primary School,2026-02-10,Rice and Western,255,259,236,23,0,2,7,0,1,0,0,,260,0,,"10 Feb 2026, 12:45:29","10 Feb 2026, 13:30:36",,Food was delicious :yum:,Queue was orderly,"Actual meals severed today were 259 compared to 246 of the previous tapping, more pupils showed up for learning","We had 7 failed taps, a few parents forgot to top up on time",@SC Gathugu Comprehensive School
,Kagema Secondary School,2026-02-10,Rice and Western,220,231,231,0,0,2,11,0,0,0,0,,230,0,,"10 Feb 2026, 01:05:25","10 Feb 2026, 13:27:33",,Food was delicious,The queue was manageable,Fail tap was an increase of 11 while yesterday was5,Successful tap was an increase of 231 while yesterday was 217,@Tapper Kagema secondary
,Gitombo Primary School,2026-02-10,White rice and Western,185,182,168,14,0,2,0,0,0,1,1,,180,0,,"10 Feb 2026, 12:40:07","10 Feb 2026, 13:24:15",,Food was delicious learners enjoyed Food with Bananas.,Queue was manageable by the help of teacher on duty.,Today failed taps was 0 just like yesterday the number maintained.,Actual meals served today was 182 an increase of 1 from 181 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Gathiruini Primary School,2026-02-10,Rice and western,245,236,207,29,0,2,7,0,1,2,3,,240,0,,"10 Feb 2026, 12:30:07","10 Feb 2026, 13:30:16",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 7 an increase from 1 this is because parents didn't top up their accounts on time,Actual meals served today were 236 a decrease from 245 this  because parents didn't top up their accounts on time,@Catherine Wanjiru
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-10,Rice and Western,300,290,269,21,0,2,7,0,1,3,4,,295,0,,"10 Feb 2026, 12:41:16","10 Feb 2026, 13:42:25",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 4 to 7, we reminded kids to request their parents to top up.","The number of actual meals dropped from 297 to 290, some parents failed to make timely payments for their kids.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Ikinu Primary,2026-02-10,Rice and western,900,894,810,84,0,5,27,0,4,0,0,,900,0,,"10 Feb 2026, 12:20:12","10 Feb 2026, 13:48:18",,The food was delicious.  Kids enjoyed the bananas,Queue management was smooth,Failed taps increased from 18 to 27. Parents did not top up.,Actual meals served increased from 881 to 894. More learners showed up.,@SL Janet-Ikinu primary School
,Kanjai Primary,2026-02-10,White Rice and Western,420,441,387,54,0,3,13,1,3,0,0,,425,0,,"10 Feb 2026, 12:40:19","10 Feb 2026, 13:30:26",,The food was delicious and good.,The queue was well managed.,"There was a decrease in number compared to yesterday's number from 23 to 13,most accounts were topped up after making calls.","There was an increase in number from 411 to 441,most students showed up because of the bananas and also accounts were topped up on time.",@Immaculate-SC Kanjai Primary
,Kamondo Secondary School,2026-02-10,"White rice ,western and Bananas",345,339,304,35,0,3,8,0,1,00,0,0,345,0,3,"10 Feb 2026, 12:40:44","10 Feb 2026, 13:30:51",We expect failed taps to be successful tomorrow as we asked them to remind their parents for top up,The food was tasty,Queue was managable,08 failed taps a slight decrease from 09 as parents had topped up on time,304 Successful taps a slight rise from 303 as turn up was high,@SCwangengi -Kamondo primary school
,Benson Njau Primary School,2026-02-10,Rice and Cow Peas,450,468,420,48,0,3,22,0,5,0,0,0,430,0,3,"10 Feb 2026, 12:15:27","10 Feb 2026, 13:55:34",Anticipating normalcy in tomorrow's turn out.,The food was well-prepared.,The ques were neat and manageable leading to a smooth service.,Failed taps increased from 17 to 22 due to delayed or forgotten top-ups by parents.,"Successful taps increased from 383 to 420, turn up improved due to bananas being in the menu and the kids enjoyed today's menu.",@Serah (SC) Benson Njau Primary
,Ting'ang'a Model  School,2026-02-10,White Rice and Cowpeas,400,409,354,55,0,3,11,2,7,0,0,0,390,0,3,"10 Feb 2026, 12:40:37","10 Feb 2026, 13:40:43",We expect kids turn out to be normal.,Food was delicious,We had neat Queues,"Our failed taps decreased from 20 to 11,,most parents remembered to top up on time.","Our successful taps increased from 336 to 354,,kids turn out was impressive as we had a new cereal and also we had bananas.",@Faith Mueni (SC) Ting'ang'a model.
,Mukua Secondary School,2026-02-10,White rice and western,90,80,80,0,0,2,7,1,0,1,2,0,90,0,2,"10 Feb 2026, 13:17:26","10 Feb 2026, 13:38:44",Expecting students with failed taps will top up their accounts,Food was good,I managed the queue smoothly,Failed taps increased from 6 to 7 .most parents didn't top up on time,Successful taps remained at 80.recently most students are tapping Successfully,@Mukua secondary
,Kahunira Secondary School,2026-02-10,White rice and western,160,176,176,0,0,3,3,1,0,0,0,0,170,0,3,"10 Feb 2026, 13:00:32","10 Feb 2026, 13:30:49",Expecting students who had failed taps to top up,Food was delicious,Line was well managed by TOD,"Failed taps decreased from 5 to 3, parents topped up their accounts","Meals served today increased from 174 to 176, parents topped up their accounts",@Tapper kahunira secondary
,Riara Primary School,2026-02-10,Rice and Western,200,200,187,13,0,2,9,1,1,0,0,0,210,0,2,"10 Feb 2026, 12:20:50","10 Feb 2026, 13:30:56",We expect a good turn out tomorrow,Food was delicious,Easy queue management,Failed taps have reduced from 15 to 9 parents improved on topping up,Successful taps have increased from 176 to 187 turn out was good today,@Jeniffer -(SC) Riara primary school
,Kiambaa Comprehensive School,2026-02-10,White rice and western,250,253,239,14,0,3,20,0,0,0,0,0,255,0,3,"10 Feb 2026, 12:45:27","10 Feb 2026, 13:25:33",Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps decreased from 23 to 20 due to early payments,Successful taps increased from 231 to 253 due to payments on time,@Tabitha wairimu
,St. Peters Ndumberi Secondary School,2026-02-10,Rice to western,500,479,467,12,0,4,16,0,5,1,1,0,500,0,4,"10 Feb 2026, 13:10:55","10 Feb 2026, 13:40:10",Expecting the above projection,The food was very delicious,There was an easy queue management,Today's failed taps were 16 compared to yesterdays which was 15.This is because a parent didn't top up.,Today's successful taps were 467 compared to yesterdays which was 447.This is because there was an increase in the turn out,@St Peters Ndumberi secondary
,Ndumberi Primary,2026-02-10,Rice and western,810,811,757,54,0,3,31,3,4,0,0,0,810,0,3,"10 Feb 2026, 12:09:48","10 Feb 2026, 13:55:03",Expecting similar turn out as today,Food was delicious,Easy queue management,Today's failed taps were 35 compared to yesterday 36 some parents topped up,Today successful taps were 757 compared to yesterday 746 there was a good turn out today,@Ndumberi primary school
,P.C.E.A Karia Secondary School,2026-02-10,White Rice and western,50,50,50,0,4,2,1,0,1,00,0,0,50,5,2,"10 Feb 2026, 13:15:53","10 Feb 2026, 13:30:01",We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has remained the same 01,The number of successful taps has increased from 45 to 50,@Simon Tapper Karia secondary
,Ting'ang'a Secondary School,2026-02-10,White rice and western,120,119,111,8,0,4,3,0,0,0,0,0,120,0,4,"10 Feb 2026, 13:25:31","10 Feb 2026, 13:45:53",Hopping for a better turn out,The food was hot and delicious,Queue was neat and manageable,Today's failed taps were 3 which was a decrease from yesterday's failed taps due to insufficient funds,Today's Successful taps were 111 which was an increase from yesterdays taps this due to giving them bananas which motivated them,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Riara Secondary School,2026-02-10,White Rice : Western,110,101,101,0,0,2,7,0,0,0,0,0,110,0,2,"10 Feb 2026, 14:20:00","10 Feb 2026, 15:00:00",We expect a good turnout,Food was served hot,Easy queue management,Successful taps increased to 101 from yesterdays 100,Failed taps increased to 7 from yesterdays 3,@Tapper Riara Sec
,Kawaida Secondary School,2026-02-10,Rice and western,100,90,90,0,5,3,4,0,0,0,0,10,100,5,3,"10 Feb 2026, 13:20:08","10 Feb 2026, 13:40:12",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 5 to 4 parents topped up on time,Successful taps increased from 86 to 90 most parents topped up on time,@Njeri kawaida secondary school
,Gicoco Primary School,2026-02-10,Rice and cow peas,370,402,350,52,0,3,18,1,1,0,0,0,390,0,3,"10 Feb 2026, 12:20:01","10 Feb 2026, 13:55:06",Anticipating kids will turn up for lunch,Food was delicious,Queue was manageable,Failed taps reduced from 22 to 18 parents remembered to top up on time,Successful taps increased from 316 to 350 since we had bananas today and kids wanted to taste the stew also,@Anne (SC) Gicoco comprehensive
,Lioki Comprehensive School,2026-02-10,white rice and Western,155,153,132,21,0,2,4,0,6,00,0,0,155,0,2,"10 Feb 2026, 13:00:24","10 Feb 2026, 14:00:30",we expect a better turn out tomorrow,food was hot and delicious,queue was well organized with the help of the teacher on duty,failed taps ibincreased by 2 as their parents forgot to top up their kids accounts,successful taps increased by 49 as most kids were present today,@SC Phoebe - Lioki Primary school
,Mungai Chengecha Primary School,2026-02-10,Rice and western,580,585,514,71,0,3,24,0,8,0,0,0,590,0,3,"10 Feb 2026, 12:45:04","10 Feb 2026, 13:45:09",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,Decrease in failed taps from 28 to 24 some parents who had insufficient balances topped up,"Increase in successful taps from 582 to 585 , decrease in failed taps today contributed to the increase",@sc mungai c pry
