Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kigumo Primary,2026-01-06,White Rice and Beans,170,169,148,21,0,2,7,4,4,0,0,,175,0,,"6 Jan 2026, 12:40:08","6 Jan 2026, 13:25:25",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 7 failed taps compared to yesterday where we had 14.This decrease was led by parents topping up their accounts.,We had 169 actual meals served compared to yesterday where we had 125.This increase was led by kids reporting in good number.,@S C PCEA Kigumo Comprehensive School
,Kiambururu Comprehensive School,2026-01-06,White Rice and Beans,230,225,198,27,0,3,8,3,3,1,1,,240,0,,"6 Jan 2026, 12:20:20","6 Jan 2026, 13:33:31",,The food was delicious and hot,Line management was smooth and fast,Failed taps decreased from 9 to 8.Some parents did not top up,Actual taps increased from 167 to 225.The students are still reporting back to school,@Kiambururu Comprehensive School
,Ihiga Primary,2026-01-06,Rice And Beans,150,153,142,11,0,2,6,3,6,0,0,,150,0,,"6 Jan 2026, 12:40:26","6 Jan 2026, 13:20:06",,Food was Enough,Queues were manageable with assistance from teacher on duty,Today's failed taps was 6 a decrease of 1 from yesterday's which was 7,Successful taps was 153 an increase from yesterday's which was 127.Pp1 kids are continuing to register and some kids who were absent reported back today.,@Naomi SC-Ihiga Comprehensive
,Kihuririo Primary School,2026-01-06,Rice and beans,430,425,371,54,0,3,11,0,0,11,2,,440,2,,"6 Jan 2026, 12:50:26","6 Jan 2026, 13:44:34",,The food was delicious,Line management was okay,Failed taps decreased from 15 to 11 some parents topped up their accounts.,Successful taps increased from 301 to 425 many students reported,@kihuririo primary
,Ndireti Primary School,2026-01-06,Rice & beans,180,189,166,23,0,2,8,4,1,0,0,,195,0,,"6 Jan 2026, 12:40:43","6 Jan 2026, 13:35:57",,food was delicious,queue management was okay,failed taps decreased from 15 to 8 of today..parents topped up,Number of successful taps increased to 189 compared to yesterdays 118..turn out was higher.,@SC Sharon _Ndireti primary
,Kanjai Primary,2026-01-06,RICE & BEANS,360,274,246,28,0,3,17,8,10,15,18,,300,0,,"6 Jan 2026, 12:40:30","6 Jan 2026, 13:50:36",,Food was hot and delicious,Line management was organized,Number of failed taps increased from 3 to 17.Reminded the kids to remind their parents to top up.,Number of successful taps increased from 187 to 274 as more kids reported back.,"@Haron Muiruri,SL Kanyore Primary"
,Kiawaiguru Primary School,2026-01-06,White Rice and Beans,200,180,164,16,1,2,7,0,2,5,6,,200,2,,"6 Jan 2026, 12:30:00","6 Jan 2026, 13:30:00",,Food was delicious.,Queue transitioned from class to class.,Failed taps decreased from yesterday’s 9 to today 7.Few parents managed to top up.,Actual meals served increased from yesterday’s 142 to today 180.Most pupils reported to school today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Miguta Primary School,2026-01-06,Rice and Beans,230,211,191,20,0,3,15,8,3,2,3,,220,0,,"6 Jan 2026, 13:00:29","6 Jan 2026, 13:50:35",,The food was delicious,The queue was manageable,"There were 15 failed taps, an increase of 7 from the previous tapping. The parents did not top up.","There were 191 successful taps, an increase of 39 from the previous tapping m There was a higher turn up as the students are still reporting back.",@SC Pauline - Miguta Primary School
,Miiri Primary,2026-01-06,White Rice and Beans,350,314,270,44,0,3,31,7,5,15,9,,400,0,,"6 Jan 2026, 12:30:33","6 Jan 2026, 13:35:40",,The food was hot and delicious.,The line was well organized and managed by the TOD.,Failed taps remained a constant 31 as parents failed to top up on time.,"Actual meals served increased to 314 from 232 ,as parents topped up on time and an increase in student turnout being the second day of opening.",@SC Daniel Ng'ang'a - Miiri Primary School
,Kibichoi Primary School,2026-01-06,Rice and beans,170,183,164,19,1,2,2,3,2,0,0,,205,2,,"6 Jan 2026, 13:00:17","6 Jan 2026, 13:25:22",,the food was delicious,I managed the queue well,The number of failed taps decreased from 8 to 2. Parents topped up their accounts on time.,The number of successful taps increased from 112 to 164. Many students attended school today,@sc kibichoi primary school
,Gathugu Primary School,2026-01-06,Rice and Beans,200,205,185,20,0,2,4,2,2,0,0,,220,0,,"6 Jan 2026, 12:45:36","6 Jan 2026, 13:35:43",,food was yummy,queue was transitioning smoothly,"actual meals fed today increase from 152 to 205, more pupils resumed school from holiday","we had 4 failed taps, decrease from 7 of the previous tapping, few parents forgot to top up the accounts on time",@SC Gathugu Comprehensive School
,Nyaga Primary School,2026-01-06,Rice and Beans,380,363,313,50,0,3,14,5,5,4,5,,380,0,,"6 Jan 2026, 12:40:54","6 Jan 2026, 13:30:04",,The food was tasty,The line was well managed by the school coordinator,The number of failed taps increased from 11 to 14. Some accounts had not been topped up,The number of actual meals increased from 276 to 363.Attendance was slightly higher today,@SL Nyaga Primary and Junior School-Gladys
,Ikinu Primary,2026-01-06,Rice and Beans,760,765,688,77,0,5,41,17,28,0,0,,900,0,,"6 Jan 2026, 12:40:35","6 Jan 2026, 14:00:45",,The food was very delicious especially the beans.,Queue management was smooth,"Failed taps slightly increased from 39 to 41, parents didn't top up.","Actual meals served increased from 537 to 765 ,more learners reported back to school and more newly registered pupils also fed tody.",@SL Janet-Ikinu primary School
,Githioro Primary School,2026-01-06,White Rice and Beans,250,259,239,20,0,2,12,11,1,0,0,,280,0,,"6 Jan 2026, 12:45:25","6 Jan 2026, 13:45:30",,Food was appetising,Line management was organised assisted by the TOD,"Failed taps reduced from 16 to 12 , some parents remembered to top up their accounts","Successful taps increased from 201 to 259, kids reported fairly to school",@GITHIORO COMPREHENSIVE
,Githiga Primary,2026-01-06,White rice and beans,270,286,252,34,0,3,21,11,3,00,0,,330,0,,"6 Jan 2026, 12:30:56","6 Jan 2026, 13:45:02",,Food was sweet and delicious,Line Management was smooth,Failed taps increased from 18 to 21...parents forgot to top up their accounts.,Actual meals increased from 177 to 286.Students turnout  increased.,@Nicholas-SC - Githiga Comprehensive
,Gathiruini Primary School,2026-01-06,Rice and Beans,240,225,200,25,0,2,7,5,3,4,5,,230,0,,"6 Jan 2026, 12:30:11","6 Jan 2026, 13:30:18",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 7 a decrease from 6 this is because parents didn't top up their accounts on time,Actual meals served today were 225 an increase from  179 this is because most students reported back to school,@Catherine Wanjiru
,Komothai Primary School,2026-01-06,rice and beans,140,131,116,15,0,2,8,4,0,5,3,,140,0,,"6 Jan 2026, 12:30:36","6 Jan 2026, 13:15:42",,food was delicious,kids were punctual,"failed taps increased from 2 to 8, parents forgot to top up","actual meals increased from 108 to 131, students are gradually reporting",@SC Komothai Comprehensive
,Gitombo Primary School,2026-01-06,White rice and beans,150,167,152,15,0,2,2,4,2,0,0,,170,0,,"6 Jan 2026, 12:40:32","6 Jan 2026, 13:40:44",,Food was yummy,Queue was manageable by the help of teacher on duty.,Today failed taps was 2 a decrease of 6 from yesterday which was 8 parents did top up on time.,Actual meal served today was 167 an increase of 41 from yesterday students show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Gathugu Secondary School,2026-01-06,Rice and beans,200,115,115,0,0,3,7,0,0,29,25,,150,00,,"6 Jan 2026, 12:40:43","6 Jan 2026, 13:10:59",,food was delicious,Queue management was good,number of failed taps was 7,Number of successful taps was 115,@Tapper Gathugu secondary school
,Kigumo Secondary School,2026-01-06,Rice and beans,30,43,43,0,0,2,2,0,0,0,0,,50,0,,"6 Jan 2026, 12:50:36","6 Jan 2026, 13:20:39",,Food was hot and delicious,Line was manageable,Number of failed taps was 2,Number of successful taps was 43,@daniel Kariuki
,Mathanja Priamry School,2026-01-06,rice and beans,150,161,141,20,0,2,1,6,4,0,0,,200,0,,"6 Jan 2026, 12:20:38","6 Jan 2026, 13:15:44",,food was delicious,I managed the queue without any assistance,today we had only 1 failed tap a decrease compared to yesterday 6. parents remembered to top up their accounts.,today we had 161 actual meals served an increase compared to yesterday 100. more kids reported to school today.,@mathanja primary school
,Giathieko Primary School,2026-01-06,White rice and beans,160,156,141,15,0,2,9,7,4,1,1,,165,0,,"6 Jan 2026, 12:40:48","6 Jan 2026, 13:20:53",,Lunch was delicious and sufficient,Queues were transitioning well from class to class .,Failed taps increased from 6 to 9. Parents are not paying on time.,Successful taps increased from 123 to 156. More kids are reporting back and registration of new kids is still going on well.,@SL PCEA Kagema Comprehensive school
,Thuita Primary School,2026-01-06,White rice and beans,160,163,138,25,0,2,2,2,5,0,0,,170,0,,"6 Jan 2026, 12:25:19","6 Jan 2026, 13:20:30",,Food was hot and delicious,Queue management was smooth,Number of failed taps decreased from,Number of failed taps decreased from 3 to 2. A parent remembered to top up.,"@Tabitha SC,Thuita comprehensive school"
,Kanyore Primary School,2026-01-06,Rice and Beans,500,462,434,28,0,3,35,22,14,47,11,,550,0,,"6 Jan 2026, 12:40:00","6 Jan 2026, 13:50:00",,Food was delicious,Queue was well managed,The number of failed taps increased from 22 to 35 because more parents failed to top up the accounts.,The number of actual taps increased from 352 the previous day to 462 today because more accurate were topped up.,@Kanyore Comprehensive School
,Kiawairia Primary,2026-01-06,Rice and beans,120,118,102,16,1,2,2,3,2,0,0,,125,3,,"6 Jan 2026, 12:00:21","6 Jan 2026, 13:30:26",,Food was delicious,Lines were neat and ordely,We had 2 failed taps a decrease from yesterdays 4 some parents topped up on time,We had 102 successful taps an increase from 72 kids reported more today,@Mary kimani SC kiawairia comprehensive school
,Ngewa Primary School,2026-01-06,Rice and Beans,220,210,178,32,0,2,26,5,0,2,3,,230,0,,"6 Jan 2026, 12:30:07","6 Jan 2026, 13:30:11",,food was delicious,Queue was transitioning well from class to class,we had 26 failed taps which is anal increase from 12 yesterday,we had 210 actual meals served which is an increase from 147 yesterday,@Ngewa primary school.
,Thuita Secondary School,2026-01-06,white rice and beans,20,20,22,0,0,2,2,0,0,0,0,,30,0,,"6 Jan 2026, 13:10:11","6 Jan 2026, 13:35:53",,food was delicious,queue management was smooth,"The number of failed taps was 2, some parents forgot to top up",the number of successful tap was 22 a higher number than the projected meal,"@Tabitha SC,Thuita comprehensive school"
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-06,Rice and Beans,220,221,195,26,0,2,20,7,2,0,0,,250,2,,"6 Jan 2026, 12:35:24","6 Jan 2026, 13:35:40",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 12 to 20, parents failed to make timely payments for their kids.","The number of actual meals rose from 176 to 221, more kids reported back to school today.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kindiga Primary & Junior Secondary School,2026-01-06,White Rice and Beans,140,145,129,16,0,2,5,4,0,00,0,,150,00,,"6 Jan 2026, 12:20:45","6 Jan 2026, 13:20:57",,The food was Hot and Tasty,Queues transitioned smoothly .,"The no of failed taps was 5,parents did not top up accounts.","The no of actual meals served was 145,some kids are still reporting back to school.",@James Mbugua SC Kindiga Primary
,Kambui Primary School,2026-01-06,White Rice and Beans,220,189,153,36,0,2,19,9,5,9,0,,210,0,,"6 Jan 2026, 12:45:30","6 Jan 2026, 13:50:42",,The food was delicious,The line was well managed,We had 19 failed taps a higher number compared to yesterday's that were 13. Some parents did not top up their accounts.,We had 153 successful taps a higher number compared to yesterday's that were 114. Most kids came for lunch.,@Kambui Primary and Junior School
,Njunu Primary School,2026-01-06,Rice and beans,210,192,169,23,0,2,4,9,6,5,5,,200,0,,"6 Jan 2026, 12:40:53","6 Jan 2026, 13:20:59",,Food was delicious,Line transition was well managed,We had a decrease,We had an increase,@Sc Elizabeth -Njunu primary school
,PCEA Matuguta Primary & Junior Secondary School,2026-01-06,Rice and Beans,420,407,375,32,0,3,9,10,6,3,4,,440,2,,"6 Jan 2026, 12:30:36","6 Jan 2026, 13:30:41",,Food was delicious,Queue was well managed,Failed taps were 9 a decrease of 16 taps from yesterday's 25 failed taps. The respective parents had not topped up.,Actual meals were 407 an increase of 102 taps from yesterday's 305 actual meals. Some of the  absent students reported to school today also some new students joined the school.,@Matuguta primary
,St. Vincent Lioki Secondary School,2026-01-06,Rice and beans,100,90,90,0,0,3,6,0,0,3,3,,180,0,,"6 Jan 2026, 13:20:38","6 Jan 2026, 13:46:42",,Food was hot and delicious,Queue was managed,Failed taps 6,Successful 90,@Ann Tapper St. Vincent secondary
,Nyaga Secondary School,2026-01-06,Rice and beans,130,146,146,0,0,3,9,0,0,0,0,,170,0,,"6 Jan 2026, 13:20:48","6 Jan 2026, 14:00:54",,The food was delicious,Line was manageable,"Had an increase from 5 to 9,, accounts had no funds","Had an increase from 35 to 146,,, the last feeding time was during the exams",@Hellen Tapper P.C.E.A Nyaga Senior School
,Ndireti Secondary School,2026-01-06,rice and beans,10,17,17,0,0,2,0,0,0,0,0,,25,0,,"6 Jan 2026, 12:30:22","6 Jan 2026, 12:40:28",,the food was delicious,the line was manageable,the number of failed taps remained constant compared to the previous day,there was an increase in the number of successful taps,@Tracy Tapper Ndireti secondary school
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-06,Rice and beans,300,283,254,29,0,3,18,12,3,2,2,,320,0,,"6 Jan 2026, 12:40:15","6 Jan 2026, 13:35:30",,The food was yummy,I managed the queue and it was smooth,We had 18 failtaps a lower number than previous day since their parents didn't top up their accounts,We had 283  a higher number than previous day which was 158 since the kids are still coming back to school,@sc willy- Ceb Riamute primary school
,Kagema Secondary School,2026-01-06,Rice and Beans,150,114,114,0,0,3,4,0,8,11,12,,120,0,,"6 Jan 2026, 12:40:31","6 Jan 2026, 13:08:43",,food was delicious,queue was well managed by teacher on duty,fail tap was 4,successful tap was 113,@Tapper Kagema secondary
,PCEA Mitahato Secondary School,2026-01-06,Rice and beans,20,17,17,0,0,2,0,0,0,0,0,,30,0,,"6 Jan 2026, 13:13:54","6 Jan 2026, 13:25:18",,Food was yummy,We managed the line together with the teacher on duty,There was no failed taps because parents topped up on time,Successful taps were 17 because less students reported back,"@minne,Tapper Mitahato Secondary"
,Kahunira Secondary School,2026-01-06,Rice and beans,100,103,103,0,0,3,3,0,0,0,0,0,150,0,3,"6 Jan 2026, 13:20:54","6 Jan 2026, 14:00:12",Am projecting 150 students because they will turn out tomorrow.,The food was delicious,The line was well managed by the school Captain,Today I 3 failed,Successful taps were 103,@ANTHONY
,Githunguri Technical & Secondary School,2026-01-06,Turmeric rice and beans,160,77,77,0,0,4,3,0,0,33,36,0,140,0,0,"6 Jan 2026, 13:30:24","6 Jan 2026, 14:00:26",More students expected tomorrow second day of opening,Meal was hot and delicious,Queue was manageable,First day of opening,School resumed today,@Mercy Njeri Nyambura
,Mayuyu Comprehensive School,2026-01-06,Rice and beans,300,226,243,17,0,3,9,0,0,14,17,0,300,0,3,"6 Jan 2026, 12:40:02","6 Jan 2026, 14:00:12",Expecting a higher turnout of pupils for tapping as more students,The food was hot and delicious,The Queue was managed properly by the help of the teacher on duty,Failed taps reduced from 19 to 9 cause some parents topped up their accounts,Successful taps increased from 192 to 243 because more students reported back to school,@Maggie Gitau - SC Mayuyu comprehensive
,Karuri Comprehensive School,2026-01-06,Rice and Beans,550,461,380,81,0,4,26,11,11,56,27,0,550,0,4,"6 Jan 2026, 12:20:57","6 Jan 2026, 14:00:02",Expecting kids to turn up as they,Food was delicious,Queue was well managed,Failed taps increased from 18 to 26 due to insufficient accounts,Successful taps increased from 212 to 380 because most of the kids turned up for tapping,@Francis
,Muongoiya Secondary School,,,250,174,174,,25,6,2,0,0,19,22.8,,250,25,6,"6 Jan 2026, 13:15:59","6 Jan 2026, 13:45:04",Expecting a good turn out because most students will,Food was hot and delicious,Queue was well managed by Tapper and head boy,Number of failed taps was 2,Number of successful taps was 174,@Oliver Nancy-Tapper Muongoiya secondary school
,Kawaida Comprehensive School,2026-01-06,White and Beans,900,820,783,37,0,6,20,12,24,19.84,23.68,0,950,0,6,"6 Jan 2026, 12:30:57","6 Jan 2026, 13:45:01",Expecting higher turnout tomorrow since grade one will be,Food was Hot and delicious,Well managed by the help of teachers on duty,Decreased failed taps from 23 to 20 due to early payment,Increased successful taps from 543 to 783  due to higher turnout since kids are still opening,@JULIA-SL KAWAIDA COMPREHENSIVE
,Lioki Comprehensive School,2026-01-06,Rice and beans,120,102,93,10,0,2,6,4,2,4,5,0,105,0,2,"6 Jan 2026, 13:00:35","6 Jan 2026, 13:40:03",We are projecting 105 as we expect more kids to,Food was delicious,Queue was well managed with the help of the teacher on duty,Actual meals served increased by 29 as more kids reported to school today,We had 93 successful taps an increase from the previous 65 taps as more kids reported back to school today,@SC Phoebe - Lioki Primary school
,Kibathi Comprehensive School,,,580,519,461,,0,5,29,77,1,20,20,,600,0,5,"6 Jan 2026, 12:10:48","6 Jan 2026, 13:30:10",we are expecting more students,Food was hot and delicious,queue was well managed by SL and tapper,Successful taps increased from 354 to 519,failed taps reduced from 35 to 29 more parents topped up,@Jackline Otieno
,Gathanji Comprehensive School,2026-01-06,Rice and Beans,200,188,174,14,0,3,16,9,1,00,0,0,200,0,3,"6 Jan 2026, 12:50:30","6 Jan 2026, 13:52:45",We have projected 200 because some students were sent home today and hoping those with failed tap will top up tomorrow,The food was delicious and nutritious,The line was well managed by teacher on duty,Actual taps were 188 an increase from 184 .parents did top up on time,Failed taps were 16 a decrease from 23 .Parents did top up on time.,@SC Kepha Wangengi_Gathanji Comprehensive school
,PCEA Karia Comprehensive School,2026-01-06,White rice and beans,340,374,333,41,0,3,24,3,4,0,0,0,420,0,3,"6 Jan 2026, 14:30:59","6 Jan 2026, 16:00:18",We expect a higher turn out tomorrow since grade 7 kids are,Food was delicious,Queue was well managed by the teacher on duty,The number of failed taps increased from 19 to 24 due to late payments,The number of actual taps increased from 305 to 374 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Loreto Primary School,2026-01-06,White rice and Beans,300,300,265,35,0,3,24,20,1,0,0,0,340,0,3,"6 Jan 2026, 12:40:29","6 Jan 2026, 13:40:50",Grade 7 kids are coming tomorrow for admission.,Food was delicious,Queue was well managed,Failed taps 24 decrease from 27 yesterday most parents paid.,Actual meals 300  increase from yesterday 201 most kids came to school.,@SC Loreto primary
,Waguthu Comprehensive School,2026-01-06,White Rice & Beans,500,386,335,51,0,3,18,38,2,0,0,0,550,0,3,"6 Jan 2026, 12:40:18","6 Jan 2026, 13:40:20","We anticipate that the numbers will go up, as we continue to register new students and others reopening.",Tapping went on smoothly.,Queues were well managed by T.O.D,"Failed taps increased from 9 to 18,due to insufficient accounts.",Successful taps increased from 221 to 335 due to continued registrations and turnout by students.,@KELVIN GATIBA SL WAGUTHU COMPREHENSIVE
,Kahunira Comprehensive School,2026-01-06,White Rice & Beans,580,513,468,45,0,4,19,42,4,7,7,0,600,0,4,"6 Jan 2026, 12:40:59","6 Jan 2026, 13:40:14",We are projecting this number because grade 7 will be,Food was delicious,Queue management was well managed by TOD,"Failed taps decreased from 25 to 19,some parents made timely payment","Actual meals served today increased from 412 to 513 meals, turn out was great today.",@Mwangi Mary Kahunira Comprehensive
,Kiababu Primary School,2026-01-06,Rice and beans,350,230,206,24,0,2,13,0,0,30,36,12,250,0,2,"6 Jan 2026, 12:40:18","6 Jan 2026, 14:15:28",Expecting more kids to,The food was delicious,Queue management was neat with the help of the teacher on duty,Failed taps increased from 11 to 13 as some parents did not manage to pay on time,Successful taps increased from 166 to 230 more kids reported today,@kiaibabu primary school
,Riara Primary School,2026-01-06,Rice and Beans,160,127,120,7,0,2,17,5,1,5,7,0,160,0,2,"6 Jan 2026, 12:30:23","6 Jan 2026, 13:30:30",We expect turn out to increase,Food was well cooked and delicious,Easy que management,Failed taps have increased from 8 to 17 some parents have failed to top up,Successful taps have increased from 83 to 127 turn out increased today,@Jeniffer -(SC) Riara primary school
,P.C.E.A Ngemwa Secondary School,2026-01-06,White rice and beans,150,115,114,1,0,3,6,0,0,10,5,0,130,0,3,"6 Jan 2026, 12:40:18","6 Jan 2026, 13:30:24",Students have not fully resumed to school after opening.,Food was delicious and hot,Teacher on duty helped with line Management,"Number of actual meals increased from 30 to 115, students have resumed to school after the holidays.","Number of failed taps increased from 2 to 6, students with insufficient balances reminded to top up their accounts on time.",@Nicholas Tapper PCEA Ngemwa Secondary
,AK Magugu Comprehensive School,2026-01-06,White rice and beans,400,328,294,34,0,3,9,7,4,18,21,0,350,0,3,"6 Jan 2026, 12:20:14","6 Jan 2026, 13:20:23",Pp1 students are still,The food was delicious,The queue was orderly,The number of failed taps reduced from 19 to 9. Respective parents had not topped up their accounts on time.,The number of actual meals served today increased from 215 to 328. More students were present today.,@SC Margaret Maigua - Ak magugu comprehensive
,Ciiko Primary,2026-01-06,Rice and  beans,380,433,400,33,0,5,8,0,35,0,0,20,700,0,5,"6 Jan 2026, 13:00:21","6 Jan 2026, 14:00:34","Tomorrow we shall  Grade 1 ,Grade 7 and Newcomers will   be admitted  thus  we expected a higher number.",The food was hot  and delicious,The queue was managed by the teacher on duty,Failed taps increased from 1 to 8,Successful taps increased from 72 to 433,@Ciiko Comprehensive school -SL- Samy Migwi
,Ngemwa Primary and Junior School,2026-01-06,WHITE RICE AND BEANS,180,168,150,18,0,2,7,4,6,1,1,0,200,0,2,"6 Jan 2026, 12:43:19","6 Jan 2026, 13:20:25",Grade 7 students will be resuming tomorrow. We also expect more kids to be admitted.,Food was delicious,Line management was successful,Failed taps decreased from 11 to 7. Parents credited their accounts.,Meals served increased from 115 to 168. More kids reported today.,@SC Lucy - Ngemwa primary
,P.C.E.A Karia Secondary School,2026-01-06,White rice and beans,70,37,37,0,3,2,2,0,2,9,11,0,45,5,2,"6 Jan 2026, 11:10:01","6 Jan 2026, 11:30:19",The next day projection will be higher since there will be a higher probability of students,Food was hot and delicious,Queuing was well managed by the students themselves,Failed taps are 2,Successful taps were 37,@Simon Tapper Karia secondary
,PCEA Githunguri Comprehensive School,2026-01-06,White rice and Beans,300,319,294,25,0,3,28,19,5,0,0,0,350,0,3,"6 Jan 2026, 12:40:45","6 Jan 2026, 13:30:52",We expect an increase in turn up as grade 7 will,Food was good,Line was managed with help of prefect on duty,"Failed taps were 28 an increase from yesterday's 17,,,parents didn't manage to top up on time","Successful taps 319 an increase from yesterday's 201,,turn up increased",@SC- Githunguri Comprehensive
,Kamondo Primary and Junior School,2026-01-06,White rice and Beans,320,202,182,20,0,3,13,2,3,07,8,0,220,0,3,"6 Jan 2026, 12:40:08","6 Jan 2026, 13:30:23","Grade 1 kids will be opening school tomorrow,while grade 4 and 7 are yet to open school  so turn up may be higher than today",The food was tasty and had the right temperature,The queue was well managed by the TOD,13 Failed taps a rise from 08 as most parents had not topped up kids account on time,202 actual taps a rise from 190 as turn up a bit higher today,@SCwangengi -Kamondo primary school
,Muongoiya Comprehensive School,2026-01-06,WHITE RICE AND BEANS,300,293,244,49,3,3,14,11,6,0,0,0,320,3,3,"6 Jan 2026, 12:40:47","6 Jan 2026, 13:40:56",Kids are still opening and some are being admitted so there will be a higher turnout  Tomorrow,Food was delicious,QUEUE WAS WELL MANAGED BY ME,Failed taps reduced due to some parents topping up,Successful taps increased due to high turnout,@Lucy Faith SC Muongoiya Comprehensive
,Gathanji Secondary School,2026-01-06,Rice and beans,15,9,9,0,0,2,0,0,0,0,0,0,25,0,2,"6 Jan 2026, 13:20:26","6 Jan 2026, 13:25:56",There will be an increase   in the number of students,Food was delicious and nutritious,Line was well managed,There were no failed taps,"Successful taps were 9 , the turn out was low as students were sent away for school fees",@Purity _ tapper Gathanji sec.
