Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gatina Primary School,2026-03-10,White rice and western,460,426,372,54,0,3,15,1,2,10,13,,400,0,3,"10 Mar 2026, 12:35:39","10 Mar 2026, 13:35:43",,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 15 an increase compared to yesterday's number of 11,a number of parents didn't manage to credit accounts on time.","Actual meal served were 426 a decrease compared to yesterday's number of 453,the decrease was due to high number of absenteeism and some had insufficient fund.",@Kang'ethe Dennis
,PCEA Mitahato Secondary School,2026-03-10,White rice and western,40,39,39,0,0,2,0,0,0,0,0,,40,0,2,"10 Mar 2026, 12:50:59","10 Mar 2026, 13:05:06",,Lunch was delicious and well prepared,I managed the line with ease,There were no failed taps just like yesterday because student's accounts were funded,There was an increase of 3 taps because there were more students,"@minne,Tapper Mitahato Secondary"
,Kagema Secondary School,2026-03-10,Rice and Western,190,206,206,0,0,2,11,0,1,0,0,,220,0,2,"10 Mar 2026, 13:00:23","10 Mar 2026, 13:20:30",,Food was delicious,Queue was manageable,Fail tap was a decrease of 11 while yesterday was 13,Successful tap was an increase of 190 while yesterday was 154,@Tapper Kagema secondary
,Githima Primary,2026-03-10,White rice and western,260,250,221,29,4,2,6,0,0,3,3,,255,4,2,"10 Mar 2026, 12:30:49","10 Mar 2026, 13:30:53",,The meal was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly","We had 6 failed taps which is a decrease from yesterday's 10 failed taps,More parents topped up today",We had 250 actual meals served which is an increase from yesterday's 248 actual meals served.The turn up was higher today,@Brenda kamawe Githima primary and junior secondary school
,Miiri Primary,2026-03-10,White Rice and Western,420,385,340,45,0,3,40,0,2,3,8,,410,0,3,"10 Mar 2026, 12:30:08","10 Mar 2026, 13:50:16",,The food was hot and delicious.,The queue was well organized and managed by the TOD and prefects on duty.,Failed taps rose to 40 from 31 as parents hadn't topped up on time.,"Actual meals served dropped from 411 to 385 despite parents topping up on time.This was mainly due to an increase in failed taps, and many students opted for snacks as games were on going.",@SC Daniel Ng'ang'a - Miiri Primary School
,Komothai Primary School,2026-03-10,White rice and western,180,132,116,16,0,2,10,0,0,17,15,,180,0,2,"10 Mar 2026, 12:30:15","10 Mar 2026, 13:40:21",,Food was yummy,Kids were organized,"Failed taps increased from 6 to 10, some parents forgot to top up","Actual meals decreased from 192 to 132, most kids didn't feed today hence the decrease",@SC Komothai Comprehensive
,Mitahato Primary School,2026-03-10,Rice and Western,220,223,198,25,0,2,1,0,1,0,0,,230,0,2,"10 Mar 2026, 12:25:48","10 Mar 2026, 13:30:55",,Food was delicious,Queue management was hassle-free,Failed taps dropped by 4 this caused by parents paying on time,Successful taps increased from 211 to 223 because kids who were absent yesterday reported today,@SC George-Mitahato Comprehensive
,Mukuyu Secondary School,2026-03-10,Rice and western,270,276,276,0,0,2,7,0,0,0,0,,310,0,2,"10 Mar 2026, 12:40:11","10 Mar 2026, 13:10:22",,Food was hot and delicious,Queue was well managed,Failed taps decreases from 8 to 7 most parents topped up on time,Successful taps decreases from 312 to 276 some students were sent home,@Mukuyu Secondary School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-03-10,Rice and western,330,302,266,36,0,3,40,0,0,3,4,,330,0,3,"10 Mar 2026, 12:30:37","10 Mar 2026, 13:00:56",,The food was yummy and hot,I managed the queue and it was running smoothly,We had 40 failtaps a higher number than  previous day which was  14 since their accounts had insufficient funds,We had 302 successful taps a lower number than previous day which was  326  since their accounts had sufficient funds...tapping in the morning had affected my projection because we had many failtaps,@sc willy- Ceb Riamute primary school
,Ngewa Primary School,2026-03-10,Rice and western,290,267,242,25,0,2,14,0,2,6,7,,280,0,2,"10 Mar 2026, 12:00:40","10 Mar 2026, 13:30:42",,The food was delicious,Queue was transitioning well from class to class,We had 14 failed taps today which is a decrease from 19 yesterday,We had 267 actual meals served today which is a decrease from 284 yesterday,@Ngewa primary school.
,Kiambururu Comprehensive School,2026-03-10,White rice and western,280,274,242,32,0,3,6,0,1,1,1,,275,0,3,"10 Mar 2026, 12:20:30","10 Mar 2026, 13:40:35",,The food was hot and delicious,Line management was smooth and fast,Failed taps decreased from 7 to 6.We still had parents who failed to top up on time,Actual meals served decreased from 275 to 274.This is because some parents failed to top up on time,@Kiambururu Comprehensive School
,Mathanja Priamry School,2026-03-10,Rice and western,205,205,186,19,0,2,0,0,1,10,0,,205,0,2,"10 Mar 2026, 12:25:46","10 Mar 2026, 13:25:55",,Food was delicious,I managed the queue without any assistance,Today we had zero failed taps a decrease compared to yesterday 2. Parents topped up on time.,Today we had 205 actual meals served an increase compared to yesterday 199. More kids were present today.,@mathanja primary school
,Nyaga Primary School,2026-03-10,Rice and Western,490,477,417,60,0,3,20,0,8,3,4,,460,0,3,"10 Mar 2026, 12:40:03","10 Mar 2026, 13:30:11",,The food was delicious,The line was well managed,The number of failed taps reduced from 22 to 20.Some accounts had not been topped up,The number of actual meals served increased from 475 to 477. Most accounts were topped up,@SL Nyaga Primary and Junior School-Gladys
,Kiawaiguru Primary School,2026-03-10,Rice and western,195,180,160,20,0,2,7,0,0,4,5,,225,1,2,"10 Mar 2026, 12:20:00","10 Mar 2026, 12:57:00",,Lunch was delicious.,Queue was oderly.,Failed taps increased from yesterday’s 0 to today 7.parents didn’t top up on time.,Actual meals served decreased from yesterday’s 233 to today 180 as some pupils were absent and others were going for games and didn’t want to tap.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Giathieko Primary School,2026-03-10,White Rice and Western.,200,186,166,20,0,2,11,0,1,5,7,,170,0,2,"10 Mar 2026, 13:20:16","10 Mar 2026, 13:30:26",,Lunch was delicious,Line transitioned well from class to class,"From 6 failed taps to 11 ,, an increase of 5 as a result of parents not topping up students accounts on time.","Actual meals decreased from 190 to 186 as a result of 12 Ecde learners going home early without feeding , as a result of food delivery delay.","@SC, Giathieko Comprehensive -Rose"
,Kanjai Primary,2026-03-10,White Rice and Western,410,413,360,53,0,3,10,0,8,0,0,,420,0,3,"10 Mar 2026, 12:10:39","10 Mar 2026, 13:00:46",,The food was delicious and hot.,The queue was well managed.,"There was a decrease in number from 24 to 10,most of those accounts were topped up on time.","There was an increase in number from 401 to 413 ,most of the kids showed up for lunch today.",@Immaculate-SC Kanjai Primary
,Gathangari Primary School,2026-03-10,White Rice and western,410,414,371,43,0,3,8,0,0,9,0,,390,0,3,"10 Mar 2026, 12:40:51","10 Mar 2026, 13:30:05",,Food was hot and delicious,The queue was smoothly managed by the teacher,Failed taps reduced slightly from 10 to 8.Some parents did not top up on time but have urged kids to remind their parents to top up,Successful taps increased from 397 to 414.Kids turned up well in school and parents topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Miguta Secondary School,2026-03-10,White rice and western,40,39,39,0,0,2,0,0,0,0,0,,40,0,2,"10 Mar 2026, 13:10:33","10 Mar 2026, 13:40:41",,The food was delicious,The queue well managed,There were no failed taps... parents topped up their accounts on time,There were 39 successful taps an increase in 3...more parents topped up their accounts on time and students came for lunch,"@Alex,Tapper Miguta Secondary"
,Thuita Secondary School,2026-03-10,White rice and western,40,43,43,0,0,2,1,0,1,0,0,,40,0,2,"10 Mar 2026, 13:10:53","10 Mar 2026, 13:24:04",,Food was delicious,Queue management was smooth,Yesterday there were no failed tap while today there was 1 failed tap because parents forgot to top up,Yesterday there were 43 taps also today there were the same Soo noo increase or decrease,@Thuita Secondary tapper
,Gathugu Primary School,2026-03-10,Rice and Western,265,268,246,22,0,2,3,0,1,4,0,,265,0,2,"10 Mar 2026, 12:40:25","10 Mar 2026, 13:30:35",,Food was delicious,Queue management was orderly and transitioned uniformly,"We had 3 failed taps compared to 2 of the previous tapping, few parents forgot to top up their accounts on time","We fed 268 actual meals today compared to 259 of the previous tapping, more pupils reported to school hence the increase",@SC Gathugu Comprehensive School
,Kigumo Secondary School,2026-03-10,Rice and western,110,106,106,0,0,2,4,0,0,0,0,,110,0,2,"10 Mar 2026, 13:00:44","10 Mar 2026, 13:20:48",,The food was delicious,Queue was smooth,Failed taps increased from 2 to 4 some parents did not pay on time,Successful taps were 106 increase from the previous day,@daniel Kariuki
,Kagema Primary School,2026-03-10,Rice and Western,730,749,749,0,0,3,20,5,1,0,0,,740,0,3,"10 Mar 2026, 12:40:42","10 Mar 2026, 13:45:46",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps reduced from from 21 to 20. As more kids had their accounts topped up,Successful taps increased from 725 to 749. Parents are topping up on time,@SL PCEA Kagema Comprehensive school
,Nyaga Secondary School,2026-03-10,Rice and western,340,363,363,0,0,3,13,0,4,0,0,,370,0,3,"10 Mar 2026, 12:40:36","10 Mar 2026, 13:10:46",,Food was hot and delicious,Line was manageable,"They reduced by 4,, parents recharged the students meal cards.","Had an Increase from 332 to 363,,31 more student's accounts were recharged and students turn up for lunch.",@Hellen Tapper P.C.E.A Nyaga Senior School
,PCEA Matuguta Primary & Junior Secondary School,2026-03-10,Rice and western,460,345,324,21,2,3,10,0,1,28,34,,400,3,3,"10 Mar 2026, 12:27:02","10 Mar 2026, 13:40:08",,Food was delicious and sweet,Queue was well managed,Failed taps were 10 a decrease of 11 taps from yesterday's 21 failed taps. Respective parents had not topped up,Actual meals were 345 a decrease of 109 tap's from yesterday's 454 actual meals. Many students were sent home for fees and this had not been communicated earlier.,@Matuguta primary
,Gitombo Primary School,2026-03-10,White rice and Western,180,179,161,18,0,2,1,0,1,0,0,,180,0,2,"10 Mar 2026, 12:40:10","10 Mar 2026, 12:56:17",,Food was delicious learners enjoyed.,Queue was manageable.,Failed tap was 1 an increase of 1 from 0 yesterday parent didn't top up on time.,Actual meals served today was 179 an increase of 3 From 176 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Kigumo Primary,2026-03-10,White Rice and Western,170,159,145,14,0,2,18,0,0,2,3,,165,0,2,"10 Mar 2026, 12:40:35","10 Mar 2026, 13:21:43",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 18 failed taps compared to yesterday where we had 14.This increase was led by parents not topping up their accounts.,We had 159 actual meals served compared to yesterday where we had 161.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-10,Rice and Western,280,269,248,21,0,2,8,0,0,3,4,,280,0,2,"10 Mar 2026, 12:37:30","10 Mar 2026, 13:38:42",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps dropped from 9 to 8, we reminded kids to request their parents to top up.","The number of actual meals rose from 248 to 269, kids who  were sent home for school fees reported back today.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kanjai Secondary School,2026-03-10,White Rice and Western,180,185,185,0,0,2,3,0,0,0,0,,195,0,3,"10 Mar 2026, 13:10:49","10 Mar 2026, 13:40:03",,The food was delicious and enough.,The queue was well managed.,"There was an increase in number from 2 to 3, the accounts were not topped up.","There was an increase in number from 171 to 185 , kids that were sent home for fees reported back.",@Immaculate-SC Kanjai Primary
,Kiawairia Secondary School,2026-03-10,Rice and western,55,55,55,0,0,2,0,0,0,0,0,,58,0,2,"10 Mar 2026, 13:25:13","10 Mar 2026, 13:40:18",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps decreased from 2 to 0 parents topped up their accounts on time,Number of actual meals increased from 48 to 55 students who were absent yesterday reported back today,@Patrick Kariuki Kiawairia secondary school Tapper
,Njenga Karume Comprehensive School,,,203,187,172,,0,3,15,0,2,,2,,203,0,3,"10 Mar 2026, 12:40:53","10 Mar 2026, 13:20:58",Expecting a better number tomorrow.,7 kids with sufficient balances came back for second serving,Queue was well managed by techer on duty,Failed taps decreased from 37 to 15 as parents were reminded to top up,*Successful taps increased from 160 to 172 as more parents had topped up,@Eliud Nderu Sc Njenga karume comprehensive
,Ting'ang'a Secondary School,2026-03-10,White rice and western,110,129,121,8,0,4,5,0,1,0,0,0,120,0,4,"10 Mar 2026, 13:25:38","10 Mar 2026, 13:40:45",Hopping for a better turn out tomorrow,The food was hot and delicious,Queue was neat and manageable,Today failed taps were 5 which was decreased from yesterday's failed taps due to parent topping up on time,Today successful taps were 121 which was an increase from yesterdays taps due to higher turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Benson Njau Primary School,2026-03-10,Rice and Western,430,434,385,49,0,3,24,0,2,0,0,0,440,0,3,"10 Mar 2026, 12:15:37","10 Mar 2026, 13:54:42",Anticipating a better turn out and timely top-ups by parents.,The food was well-prepared.,The queues were neat and manageable.,Failed taps slightly decreased from 25 to 24 due to delayed or forgotten top-ups by parents.,Successful taps slightly decreased from 391 to 385 due to a higher number of failed taps.,@Serah (SC) Benson Njau Primary
,Lioki Comprehensive School,2026-03-10,white rice and Western,145,132,111,21,0,2,3,0,4,3,4,0,140,0,2,"10 Mar 2026, 13:00:50","10 Mar 2026, 14:00:54",we expect a better turn out tomorrow,food was hot and delicious,queue was well organized with the help of the teacher on duty,failed taps increased by 1 as the parent didn't top up the kids account,successful taps decreased by 12 as the kids were absent,@SC Phoebe - Lioki Primary school
,P.C.E.A Karia Secondary School,2026-03-10,White rice and western,50,43,43,0,4,2,2,0,0,00,0,0,50,5,2,"10 Mar 2026, 13:15:17","10 Mar 2026, 13:30:28",We expect a higher turn out tomorrow,Food was delicious and enough,Line was well managed,The number failed taps decreased from 04 to 02,The number of successful taps increased from 37 to 43,@Simon Tapper Karia secondary
,P.C.E.A Ngemwa Secondary School,2026-03-10,White rice and Western,200,195,195,0,0,3,12,0,3,5,5,0,200,0,3,"10 Mar 2026, 12:40:15","10 Mar 2026, 13:10:18",Students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps increased from 11 to 12, students with insufficient balances reminded to top up their accounts","Number of successful taps increased from 181 to 195, students with insufficient balances topped up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,St. Vincent Lioki Secondary School,2026-03-10,Rice ana western,173,173,173,0,0,2,7,0,0,0,0,0,180,0,2,"10 Mar 2026, 13:20:50","10 Mar 2026, 13:50:05",We envision a higher number tomorrow,The food was hot,Line management was smooth,Failed taps by 7 parents had not topped up their account,Successful taps increase by 4 parents topped up their account,@Ann Tapper St. Vincent secondary
,Kamondo Primary and Junior School,2026-03-10,White rice and western,315,325,289,36,0,3,13,0,0,00,0,0,300,0,3,"10 Mar 2026, 12:40:36","10 Mar 2026, 13:30:45",24 jss students will be going for games at aGithiga boys and they will not feed with us hence the low Projection,The food was well cooked,The queue was well managed by the ToD,13 failed a rise from 09 as more parents had not topped kids account on time,289 Successful taps a rise from 283 as today's turn up was high,@SCwangengi -Kamondo primary school
,AK Magugu Comprehensive School,2026-03-10,White rice and western,385,385,340,45,0,3,12,0,2,0,0,0,385,0,3,"10 Mar 2026, 12:30:40","10 Mar 2026, 13:25:46",We expect the same turnout tomorrow,The food was delicious,The queue was orderly,The number of failed taps increased from 11 to 12. The accounts had not been topped up,The number of successful taps reduced from 343 to 340. Some students were absent,@SC Margaret Maigua - Ak magugu comprehensive
,PCEA Karia Comprehensive School,2026-03-10,White rice and Western,430,449,401,48,6,3,4,0,8,0,0,0,435,6,3,"10 Mar 2026, 12:28:56","10 Mar 2026, 13:15:35",We expect Lower projection since 15 kids will be attending games tomorrow and will not feed with us,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 13 to 4 due to early payments,Successful taps increased from 378 to 401 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Kiairia Comprehensive School,2026-03-10,White Rice and Western,220,212,189,23,3,2,2,0,2,0,0,0,220,3,2,"10 Mar 2026, 12:55:13","10 Mar 2026, 13:30:34",We anticipate all kids to be present and all accounts to be updated.,The food was delicious.,Queue was orderly,Failed taps decreased from 3 to 2. Respective parents didn't topup their accounts.,Successful taps increased from 187 to 189. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
,PCEA Githunguri Comprehensive School,2026-03-10,White rice and western,430,412,362,50,0,3,40,0,1,4.5,5.4,0,430,0,3,"10 Mar 2026, 12:40:24","10 Mar 2026, 14:30:29",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 40 an increase from yesterday's 20,,,respective parents didn't manage to top up on time","Successful taps were 362 a decrease from yesterday's 399,,,turn up was low due to games as some students had carried snacks",@SC- Githunguri Comprehensive
,Maciri Primary School,2026-03-10,Rice and Western,420,425,386,39,0,3,20,0,1,0,0,0,430,0,3,"10 Mar 2026, 12:15:26","10 Mar 2026, 14:00:29",We expect a high turn out.,Food was hot and yummy,Queues were manageable,Failed taps reduced to 20;accounts had insufficient funds.,Successful taps decreased to 386;some kids didn't show up for lunch,@Claudiah(SC)Maciri Comprehensive
,Ndumberi Primary,2026-03-10,Rice and western,825,835,765,70,0,5,37,3,1,0,0,0,830,0,5,"10 Mar 2026, 12:10:38","10 Mar 2026, 14:05:40",Expecting the above projection as todays,Food was delicious,Easy queue management,Today's failed taps were 37 compared to yesterday 46 some parents  topped up,Today's successful taps were 765 compared to yesterday 750 an increase there was a good turn out today,@Ndumberi primary school
,Mukua Secondary School,2026-03-10,White rice and western,80,70,70,0,0,2,1,0,0,1,3,0,80,0,2,"10 Mar 2026, 13:17:06","10 Mar 2026, 14:17:14",Expecting most students will tap,Food was good,I managed the queue,Failed taps decreased from 5 to 1.most parents topped on time,Successful taps decreased from 77 to 70.most students didn't tap,@Mukua secondary
