Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathiruini Primary School,2026-01-05,Rice and Green grams,170,179,159,20,0,2,6,2,1,0,0,,185,0,,"5 Jan 2026, 12:30:48","5 Jan 2026, 13:30:56",,Food was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 parents forgot to top up their accounts on time,Actual meal served today were 179,@Catherine Wanjiru
,Miiri Primary,2026-01-05,White Rice and Green grams,220,232,200,32,0,3,31,6,8,0,0,,350,0,,"5 Jan 2026, 12:30:28","5 Jan 2026, 13:19:35",,The food was hot and delicious,The queue was well organized and managed by the TOD.,"There were 31 failed taps recorded today, largely due to parents not topping up in time on the first day of opening.","A total of 232 meals were served, compared to the projected 200, due to timely top-ups by parents.",@SC Daniel Ng'ang'a - Miiri Primary School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-05,Rice and GG,230,158,140,18,0,3,21,0,1,15,10,,230,0,,"5 Jan 2026, 12:30:03","5 Jan 2026, 13:20:13",,The food was yummy,The Tod help me manage the queue and it was smooth,We had 21 failtaps since it was day one of first term,We had 158 successful taps a lower number since its the first day of the term,@sc willy- Ceb Riamute primary school
,Thuita Primary School,2026-01-05,White rice and green grams,115,82,69,13,0,2,3,1,5,13,10,,120,0,,"5 Jan 2026, 12:35:54","5 Jan 2026, 13:15:23",,food was  hot and delicious,queue management was smooth,The number of failed taps was 3 because some parents forgot to top up,"The  number of actual meals was lower that is 82 compared to the projection,that is 115 because most kids did not report to school today","@Tabitha SC,Thuita comprehensive school"
,Komothai Primary School,2026-01-05,Rice and GG,90,108,98,10,0,2,2,3,1,0,0,,120,0,,"5 Jan 2026, 12:45:46","5 Jan 2026, 13:45:52",,food was delicious,kids were punctual,"failed taps were 2, parents forgot to top up","actual meals were 108, kids are gradually reporting",@SC Komothai Comprehensive
,Mitahato Primary School,2026-01-05,white rice and greengrams,180,136,117,19,0,2,2,1,1,11,13,,180,0,,"5 Jan 2026, 12:20:23","5 Jan 2026, 13:00:30",,food was delicious,Line was well managed by teacher on duty and I,Failed taps were 2 less than previous day because parents toped up on time,Successful taps were 136 less than the previous because a quarter of the school was absent today,@SC George-Mitahato Comprehensive
,Kindiga Primary & Junior Secondary School,2026-01-05,White rice and Green Grams,70,103,89,14,0,2,6,0,1,0,0,,120,,,"5 Jan 2026, 12:45:32","5 Jan 2026, 13:20:37",,The food was very delicious,The queue was manageable,There were 6 failed taps. Parents did not top up.,There were 103 successful taps. Students have not all reported back.,@SC Pauline - Miguta Primary School
,GATHAITHI PRIMARY,2026-01-05,Rice and Greengrams,270,263,237,26,0,3,15,12,9,1.75,2.1,,300,00,,"5 Jan 2026, 12:45:54","5 Jan 2026, 13:35:06",,Food was delicious,The teacher on duty assisted with queue management,We had 15 failed taps. Some parents failed to top up,"We fed 263 kids because being the first day of the term, there is a low turnout",@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gatina Primary School,2026-01-05,white rice and greengrams,250,264,223,41,0,3,14,12,1,0,0,,280,0,,"5 Jan 2026, 12:36:29","5 Jan 2026, 13:24:40",,food was delicious and hot,line was well managed,"Failed taps were 14, a high number since it's day. A number of parents didn't manage to credit accounts on time.","Actual meals served were 264 , a higher number compared to the projected number of 250.The number increased due to high turn up and more sufficient funds.",@Kang'ethe Dennis
,Kanyore Primary School,2026-01-05,Rice and green grams,450,352,322,30,0,3,22,4,4,35,29,,450,0,,"5 Jan 2026, 12:40:00","5 Jan 2026, 13:22:00",,Food was delicious,Queue was well managed,The number of failed taps was 22 because some parents failed to top up the accounts,The number of actual taps was 352 which is a low turn since most kids were absent,@Kanyore Comprehensive School
,Kambui Primary School,2026-01-05,White Rice and Green Grams,130,140,114,26,0,2,13,7,1,0,0,,230,0,,"5 Jan 2026, 12:40:58","5 Jan 2026, 13:20:00",,The food was delicious,The line was well managed.,We had 13 failed taps. Several parents did not top up their accounts.,We had 114 successful taps. Most kids did not report to school.,@Kambui Primary and Junior School
,Gathugu Primary School,2026-01-05,Rice and GG,120,152,137,15,0,2,7,7,1,0,0,,170,0,,"5 Jan 2026, 12:50:57","5 Jan 2026, 13:30:04",,Food was delicious,Queue management was smooth,"Actual meals severed today were 152, opening day turn out was better than expected","We had 7 failed taps, few parents had not topped up their accounts",@SC Gathugu Comprehensive School
,Miguta Primary School,2026-01-05,White Rice and GG,180,173,152,21,0,3,8,5,3,4,3,,180,00,,"5 Jan 2026, 13:00:57","5 Jan 2026, 13:30:12",,The food was delicious,The lines transitioned smoothly.,"The no of actual meals was 173...Many students did not turn up,being on first day.","The no of failed taps was 8,parents didn't top up accounts",@James Mbugua SC Kindiga Primary
,Ikinu Primary,2026-01-05,Rice and Greengrams,550,537,431,52,0,5,39,8,10,4,4,,700,0,,"5 Jan 2026, 12:40:59","5 Jan 2026, 14:25:16",,The food was delicious,Queue management was okay,Failed taps were 39 parents did not top up,"Actual meals served was 537, turn up was low because it's opening day",@SL Janet-Ikinu primary School
,Nyaga Primary School,2026-01-05,Rice and Greengrams,260,276,233,43,0,3,11,3,4,0,0,,350,0,,"5 Jan 2026, 12:20:17","5 Jan 2026, 13:30:27",,The food was savoury,The line was well managed by the school coordinator,"The number of failed taps was 11,some accounts had not been topped up","Then number of actual meals served was 276,attendance was low being opening day",@SL Nyaga Primary and Junior School-Gladys
,Kiawairia Primary,2026-01-05,Rice and Greengrams,90,84,70,14,0,2,4,1,1,1,2,,100,3,,"5 Jan 2026, 12:40:27","5 Jan 2026, 13:30:42",,Food was delicious,Lines were neat and organized,We had 4 failed taps some parents didn't top up on time,We had 70 successful taps we expect number to rise since today was opening date,@Mary kimani SC kiawairia comprehensive school
,Ndireti Primary School,2026-01-05,White rice&gg,120,118,105,13,0,2,15,14,2,0,0,,130,0,,"5 Jan 2026, 12:40:29","5 Jan 2026, 13:35:41",,food was hot and nutritious,queue was manageable,Failed taps were 15.Most parents did not top up,successful taps were 118..most students were absent,@SC Sharon _Ndireti primary
,Njunu Primary School,2026-01-05,Rice and g.g,150,140,113,27,0,2,6,3,1,3,3,,180,0,,"5 Jan 2026, 12:40:19","5 Jan 2026, 13:20:25",,Food was hot and delicious,Line transition was well managed,We had a decrease,Decreased,@Sc Elizabeth -Njunu primary school
,Kibichoi Primary School,2026-01-05,Rice and GG,120,125,112,13,1,2,8,5,3,2,0,,140,1,,"5 Jan 2026, 13:00:47","5 Jan 2026, 13:25:02",,The food was delicious,The queue was well managed by the TOD and I.,There were 8 failed taps today,There were 112 successful taps today,@sc kibichoi primary school
,Loreto Primary School,2026-01-05,WHITE RICE AND GREEN GRAMS,360,231,201,30,0,3,27,2,0,38.7,32.25,0,300,0,3,"5 Jan 2026, 12:30:29","5 Jan 2026, 13:30:33",Most kids won't be back from school plus kids who did kpsea will come on Monday thus low number for the whole week,Food was delicious,Queue was well managed,High number of failed taps 27 high number of parents didn't top up.,Low number of actual taps 231 due to most kids are not back in school  plus those kids who did kpsea will report on Monday.,@SC Loreto primary
,Lioki Comprehensive School,2026-01-05,Rice and Green grams,140,74,65,9,0,2,10,2,5,16,19,0,80,0,2,"5 Jan 2026, 12:50:10","5 Jan 2026, 13:42:25",We are projecting 80 kids will feed with us as we expected some of those who did not,Food was delicious and the kids enjoyed the meals,The queue was well managed with the help of the teacher on duty,There were 10 failed taps as the parents forgot to recharge their accounts,Successful taps were 74 which is a decrease from the average successful taps because most of the students around 60 had not yet reported back to school,@SC Phoebe - Lioki Primary school
,Mayuyu Comprehensive School,2026-01-05,Rice and GG,300,177,192,15,0,3,19,6,0,32,27,0,280,0,3,"5 Jan 2026, 12:40:36","5 Jan 2026, 13:45:00","Expecting a higher number tomorrow since  Grd 1, Pp1 and Pp2 are",Meal was hot and delicious,Queue was managed smoothly with the help of the teacher on duty,Failed taps was 19 because some parents didn't pay for the meal,"Successful taps was 192 because 4 classes did not attend school today. Pp1, Pp2, Grd 1 and Grd 7",@Maggie Gitau - SC Mayuyu comprehensive
,PCEA Karia Comprehensive School,2026-01-05,White rice and Greengram,390,305,268,37,0,3,19,7,2,21,25.5,0,340,0,3,"5 Jan 2026, 14:29:13","5 Jan 2026, 15:34:22",We expect kids to,Food was delicious,Queue was well managed by the teacher on duty,We had 17 no of failed tap excepting parents to top up their account,We had 305 actual taps being an opening day some students did not report back 2 school,@Mary SC PCEA Karia comprehensive
,Muchatha Comprehensive School,2026-01-05,White rice and GG,606,283,238,45,0,6,47,3,13,30,30,0,500,0,6,"5 Jan 2026, 12:30:11","5 Jan 2026, 13:40:17",We expect a higher turn up,Food arrived on time and twas hot and delicious,Queue was well managed by the teacher on duty,Today's failed taps was 47 we expect parents to top up their account,Successful taps was 283 due to absentism,@muongoiya comprehensive
,Kawaida Comprehensive School,2026-01-05,White Rice and GG,500,564,543,21,0,6,23,13,1,0,0,0,620,0,6,"5 Jan 2026, 12:30:59","5 Jan 2026, 13:25:07",Expecting higher turnout since kids are still opening school,Food was Hot and delicious,Well managed by school lead and tapper,Today successful taps were 23,Successful taps were 543 a better turnout since it was first day of opening,@JULIA-SL KAWAIDA COMPREHENSIVE
,Karuri Comprehensive School,2026-01-05,Rice and Greengrams,400,276,212,64,0,4,18,0,8,31,37,0,400,0,4,"5 Jan 2026, 12:40:33","5 Jan 2026, 13:40:43",Expecting a higher turnout as kids resume back to school,Food was delicious,Queue was well managed,Failed are at 18 because parents forgot to top up their kids account,Successful taps are at 212 because most of the kids didn't turn out for tapping today.,@Francis
,Kamondo Primary and Junior School,2026-01-05,White Rice and Greengrams,250,190,169,21,0,3,8,2,1,10,7,0,230,0,3,"5 Jan 2026, 12:40:07","5 Jan 2026, 13:30:23",We expect a higher number being the second day of opening we expect turn up to increase since pp1 kids will be,The food was tasty,The queue was well managed by the Tod,"Today's failed taps were 08 a higher number  ,being the first day of tapping this term some parents had not topped up kids account on time","190 Actual taps a lower number compared to last term ,being the first day of opening the turn up was low as  not all kids reported to school",@SCwangengi -Kamondo primary school
,Ngemwa Primary and Junior School,2026-01-05,WHITE RICE AND GREEN GRAMS,160,115,101,14,0,2,11,0,0,4,5,0,160,0,2,"5 Jan 2026, 12:50:17","5 Jan 2026, 13:28:22",ECDE kids will be resuming school tomorrow hence a higher turnup is expected.,Food was delicious,Line management was successful,Failed taps were 11.,Meals served were 115. Most kids did not report to school on the first day.,@SC Lucy - Ngemwa primary
,Riara Primary School,2026-01-05,White Rice and Green Grams,180,83,79,4,0,2,8,0,0,10,12,0,160,0,2,"5 Jan 2026, 12:40:15","5 Jan 2026, 13:20:35",We expect turn out to increase because ECDE students will,Food was delicious and well cooked,Line management was good,Failed were 8,Successful taps were 79 this is because most students didn't report to school today,@Jeniffer -(SC) Riara primary school
,Gathanji Comprehensive School,2026-01-05,Rice and GG,250,184,169,15,0,3,23,9,2,16,19,0,200,0,3,"5 Jan 2026, 12:45:32","5 Jan 2026, 13:35:55",We have projected 200 expecting those students with failed taps will top up tomorrow,The food was delicious and nutritious,The line was well managed by teacher on duty,Actual meal was 184 the turn out was low grade 6 didn't not feed with us today,Failed taps were 23 parents didn't top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Mungai Chengecha Primary School,2026-01-05,Rice  and greengrams,350,313,258,55,0,3,19,0,4,9,9,0,360,0,3,"5 Jan 2026, 12:45:49","5 Jan 2026, 13:40:19",Expecting a higher turn up tomorrow,Food was delicious,Queue was manager by the teacher on duty,"There were 19 failed taps today , it was on a higher side being the first day of the term this year","We had 258 successful taps today, it was on a low side , alot of kids did not show up for school today, hopping tomorrow they will turn up",@sc mungai c pry
,Kiambaa Comprehensive School,2026-01-05,white rice and GG,180,88,77,11,0,3,19,0,0,44,45,0,150,0,3,"5 Jan 2026, 13:05:20","5 Jan 2026, 17:05:28",expecting alow turn out since it will be opening week,food was hot and delicious,queue was well managed by the help of the teacher on duty,failed taps increased from 30 to 19 due to luck of payment,successful taps decreased from 301 to 88 due to low turn out of students since it's the first day of the term after along holiday,@Tabitha wairimu
,Kibathi Comprehensive School,,,600,352,305,,0,5,33,34,7,83,60,,500,0,5,"5 Jan 2026, 12:10:59","5 Jan 2026, 13:30:14",we're expecting more students tomorrow,Food was hot and delicious,Queue was managed well,305 successful taps,33 Failed Taps,@Jackline Otieno
,Kiababu Primary School,2026-01-05,Rice and green grams,230,266,245,21,0,2,11,2,2,16,19,0,200,0,2,"5 Jan 2026, 12:40:50","5 Jan 2026, 13:30:57",Expecting more kids to,The food was delicious,Line management was neat with the help of he teacher on duty,Failed taps were 11,Successful taps were 166,@kiaibabu primary school
,PCEA Githunguri Comprehensive School,2026-01-05,Rice and Green grams,310,201,189,12,0,3,17,11,9,32,27,0,300,0,3,"5 Jan 2026, 12:40:13","5 Jan 2026, 13:25:20",We expect an increase in turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 17,,,some parents didn't manage to top up on time","Successful taps were 201,,,Low turn up as many students didn't manage to report today",@SC- Githunguri Comprehensive
,Kahunira Comprehensive School,2026-01-05,White Rice & Green Grams,500,412,375,37,0,5,25,5,18,10,10,0,580,0,4,"5 Jan 2026, 12:40:59","5 Jan 2026, 13:35:12",We are projecting this number because grade 1 students will be,Food was hot and delicious,Queue management was well managed by TOD,We had 25 failed taps today.,Actual meals served today was 412.,@Mwangi Mary Kahunira Comprehensive
,Kiairia Comprehensive School,2026-01-05,White Rice and Green Grams,160,158,149,9,3,2,4,2,1,0,0,0,180,3,2,"5 Jan 2026, 12:55:50","5 Jan 2026, 13:20:59",We expect a higher number tomorrow and accounts with failed taps to be updated.,The food was delicious,Line was well conducted by the teacher in charge.,We had 4 failed taps.,Actual meals served were 158,@SC Lilian - Kiairia comprehensive
,Muongoiya Comprehensive School,2026-01-05,Rice and greengrams,400,164,128,36,3,3,12,5,0,0,0,0,200,3,3,"5 Jan 2026, 13:00:40","5 Jan 2026, 14:00:50","2nd day of opening, we're not expecting high turnout",Food was delicious,Queue was well managed by the teacher on duty,Failed taps was high due to some parents not topping up,Successful taps was low being that it was the first day of opening therefore most kids didn't report,@Lucy Faith SC Muongoiya Comprehensive
,Chief Wandie Primary School,2026-01-05,Rice and Greengrams,220,104,83,21,0,1,7,1,2,20,25,0,280,0,1,"5 Jan 2026, 12:40:00","5 Jan 2026, 13:40:00",Projecting 280 hoping kids who were absent today  will,Food was hot and delicious,Line management was excellent,7 failed taps due to insufficient balances,"104 actual meals served ,today’s turnout was low because most kids were absent",@Washeke-SC-Chief Wandie Pri
,AK Magugu Comprehensive School,2026-01-05,White rice and Green grams,320,215,195,20,0,3,19,12,1,26,31,0,300,0,3,"5 Jan 2026, 12:30:10","5 Jan 2026, 13:30:16",We expect more students to,The food was delicious,The queue was well managed and orderly with the help of the teacher on duty.,The number of failed taps was 19,The number of actual meals served today was 215. Many students were absent,@SC Margaret Maigua - Ak magugu comprehensive
,Njenga Karume Comprehensive School,2026-01-05,White rice and green grams,150,134,124,10,0,3,9,3,0,1,1,0,150,0,3,"5 Jan 2026, 12:40:34","5 Jan 2026, 13:30:41",Expecting a higher turnout.,5 kids with sufficient balances came back for second serving,Queue was well managed by teacher on duty,A good number served considering it's the 1st day of the term.,Expecting a higher number as more kids continue to report.,@Eliud Nderu Sc Njenga karume comprehensive
,Ciiko Primary,2026-01-05,Rice and Greengrams,300,72,69,3,0,5,1,0,7,50,80,0,350,0,5,"5 Jan 2026, 13:00:06","5 Jan 2026, 13:25:17","Tomorrow grade 2 ,3,4,5  will join grade 7,8 and 9 . Only kids  who have  no fee balance are admitted thus I project 350 .",The food was hot and delicious,The queue was smooth,Failed taps today were 1,Successful taps were 72,@Ciiko Comprehensive school -SL- Samy Migwi
