Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kiawairia Secondary School,2026-01-26,White rice and beans,50,52,52,0,0,2,3,1,0,0,0,,55,0,,"26 Jan 2026, 13:25:20","26 Jan 2026, 13:35:28",,Food was appetizing and hot,Line management was transitioning good assisted by TOD,Number of failed taps increased from 2 to 3 parents didn't top up their accounts on time,Number of actual meals increased from 51 to 52  one students joined our school today,@Patrick Kariuki Kiawairia secondary school Tapper
,Kindiga Primary & Junior Secondary School,2026-01-26,Rice and Beans,190,193,175,18,0,0,4,0,0,00,0,,195,00,,"26 Jan 2026, 12:40:38","26 Jan 2026, 13:30:46",,The food was Tasty.,Queues were orderly with the help of TOD.,"Failed taps decreased to 4 from Friday's 5,some parents still did not top up on time.","Successful taps increased to 193 from Friday's 188,most students were present.",@James Mbugua SC Kindiga Primary
,Gitombo Primary School,2026-01-26,White rice and beans,175,180,167,13,0,2,0,2,0,0,0,,180,0,,"26 Jan 2026, 12:40:27","26 Jan 2026, 13:17:32",,Food was delicious.,Queue was manageable by the help of teacher on duty.,Today failed tap was 0 a decrease of 1 from 1 Friday parents did top up on time.,Actual meals served today was 180 an increase of 1 from 179 Friday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Mathanja Priamry School...,2026-01-26,rice and beans ...,200,200,178,22,0,2,,,,,,,,,,,,,,,,,
,PCEA Matuguta Secondary School,2026-01-26,White Rice and Beans,110,126,126,0,0,2,3,1,0,00,0,,130,00,,"26 Jan 2026, 13:30:16","26 Jan 2026, 14:30:39",,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by the help of the tod,Failed taps today were 03 lower than last times 05,Successful taps today were 126 higher than the projected meals that were 110 and also higher than Fridays 119,@Njeri -Matuguta secondary school
,Gikang'a Kageche Secondary School,2026-01-26,Rice and Beans,300,303,303,0,0,3,6,2,8,15,15,,310,0,,"26 Jan 2026, 13:10:10","26 Jan 2026, 14:00:17",,Food was delicious,Queue was well managed by TOD,Today's failed taps was 6 a decrease from previous which was 10 parents topped up their account on time,Today's successful tap was 303 a decrease from the previous day which was 306.turn was low,@Pauline Gatimu
,Githiga Primary,2026-01-26,White and beans,405,391,352,39,0,3,26,1,0,1,2,,400,00,,"26 Jan 2026, 12:30:15","26 Jan 2026, 13:25:19",,Food was sweet and delicious,Line management was smooth,Failed taps  increased  from 18 to 26.parents never topped up their accounts.,Actual meals served  decreased  from 399 to 391.This was greatly affected by number of failed taps,@Nicholas-SC - Githiga Comprehensive
,Ihiga Primary,2026-01-26,Rice and Beans,160,160,148,12,0,2,2,0,1,0,0,,160,0,,"26 Jan 2026, 12:40:46","26 Jan 2026, 13:15:59",,Food was Enough.,Queues were manageable.,Failed taps were 2 a decrease from previous 4.Parents didn't top up their accounts.,Successful taps were 160 an increase from previous which was 158.Turn out was almost the same as previous.,@Naomi SC-Ihiga Comprehensive
,Kiambururu Secondary School,2026-01-26,Rice with beans,200,198,198,0,0,3,4,2,2,0,0,,205,0,,"26 Jan 2026, 13:20:56","26 Jan 2026, 13:40:10",,The meal was delicious,Line management was smooth with the help of TOD,"Failed taps today was 4,same as previous day, some parents forgot to top up.","Successful taps today was 198 a slightly increase from previous which was 193,more students came for lunch.",@Salome-kiambururu secondary school
,Mukuyu Secondary School,2026-01-26,Rice and Beans,290,318,318,0,0,3,14,0,0,0,0,,340,0,,"26 Jan 2026, 12:40:19","26 Jan 2026, 13:20:30",,Food was hot and delicious,Queue was well managed,Mukuyu secondary school Failed taps increases from 4 to 14 because some parents didn't top up,Mukuyu secondary school successful taps increases from 275 to 318 because students reported back well,@Mukuyu Secondary School
,Gathangari Primary School,2026-01-26,White rice and beans,410,408,376,32,0,3,11,2,1,10,0,,410,0,,"26 Jan 2026, 12:30:01","26 Jan 2026, 13:40:09",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 7 to 11.parents forgot to  top up on time and have urged kids to remind them,Successful taps increased from 405 to 409.Parents topped up on time and kids turned up well,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Mukua Secondary School,2026-01-26,White rice and beans,80,78,77,1,0,2,3,1,0,1,2,,85,0,,"26 Jan 2026, 13:18:25","26 Jan 2026, 13:33:34",,Food was good,I managed the queue smoothly,Failed taps remained at 3.most parents didn't top up on time,Successful taps increased from 76 to 78.most students tapped,@Mukua secondary
,Kihuririo Primary School,2026-01-26,Rice and beans,470,470,414,56,0,3,10,1,2,10,0,,480,0,,"26 Jan 2026, 12:50:55","26 Jan 2026, 13:40:04",,The food was delicious,Queue was manageable,Failed taps increased from 4to 10 parents didn't pay on time,"Successful taps decreased from 480 to 470,some kids had failed taps.",@kihuririo primary
,Kigumo Primary,2026-01-26,White Rice and Beans,175,173,155,18,0,2,19,0,0,0,0,,180,0,,"26 Jan 2026, 12:40:21","26 Jan 2026, 13:21:27",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 19 failed taps compared to previous day where we had 14.This increase was led by parents not topping up their accounts,We had 173 actual meals served compared to previous day where we had 165.This increase was led by kids reporting to school in good number.,@S C PCEA Kigumo Comprehensive School
,Kiawairia Primary,2026-01-26,Rice and beans,135,141,126,15,2,2,2,3,1,0,0,,140,2,,"26 Jan 2026, 12:10:31","26 Jan 2026, 13:30:36",,Food was hot and delicious,Lines were neat and organized,We had 2 failed taps a decrease from 3.some parents didn't top up on time,We had 126 successful taps an increase from 122    turn out was good,@Mary kimani SC kiawairia comprehensive school
,Gatina Primary School,2026-01-26,White rice and beans,460,457,389,68,0,3,18,0,5,0,0,,460,0,,"26 Jan 2026, 12:36:34","26 Jan 2026, 13:35:57",,Kids have enjoyed the meal,Line was smooth and orderly.,"Failed taps were 18 an increase compared to last week friday's number of 7, a number of parents didnot manage to credit account on time.",actual meal served were 457 a similar number compared to last week friday's number .,@Kang'ethe Dennis
,Kigumo Secondary School,2026-01-26,Rice and beans,120,123,123,0,0,2,5,0,0,0,0,,125,0,,"26 Jan 2026, 12:50:39","26 Jan 2026, 13:20:45",,The food was delicious,Queue was okay,Failed taps were 5.,Successful taps were 123.,@daniel Kariuki
,PCEA Matuguta Primary & Junior Secondary School,2026-01-26,Rice and Beans,460,441,397,44,3,3,21,3,7,5,6,,450,3,,"26 Jan 2026, 12:30:38","26 Jan 2026, 13:30:42",,Food was delicious,Queue was well managed,Failed taps were 21 an increase of 3 taps from Friday's failed taps. Respective parents had not topped up.,Actual meals were 441 a decrease of 23 taps from Friday's 464 actual taps. some students had failed taps and others were absent today.,@Matuguta primary
,Gathugu Secondary School,2026-01-26,Rice and beans,260,276,276,0,0,3,8,0,3,00,0,,280,00,,"26 Jan 2026, 12:40:56","26 Jan 2026, 13:10:04",,Food was delicious,Queue management was good,Number of failed taps were 8,Number of successful taps increase from 265 to 276.Good number of students were present.,@Tapper Gathugu secondary school
,Miguta Secondary School,2026-01-26,Rice and Beans,40,35,35,0,0,2,0,0,0,2,1,,40,0,,"26 Jan 2026, 13:10:12","26 Jan 2026, 13:40:21",,The food was delicious,The queue moved fast,"There wasn't any failed tap,the cards tapped were topped up on time",The number of successful taps remained at 35. Students didn't come for lunch,"@Alex,Tapper Miguta Secondary"
,Giathieko Primary School,2026-01-26,Rice and Beans,192,201,183,18,0,2,3,1,0,0,0,,200,0,,"26 Jan 2026, 12:40:15","26 Jan 2026, 13:20:23",,Lunch was good and delicious,Queue management was smooth transitioning from class to class.,Failed taps reduced from 8 to 4 today. Parents are trying to top up on time.,Successful taps increased from 190 to 201. Kids are lately enjoying our meals.,@SL PCEA Kagema Comprehensive school
,Miguta Primary School,2026-01-26,Rice and Beans,260,252,232,20,0,2,2,0,4,0,0,,255,0,,"26 Jan 2026, 12:50:48","26 Jan 2026, 13:30:58",,The food was very veryy delicious,The queue was manageable,"There were 2 failed taps, a decrease of 1 from the previous tapping. Parents topped up on time.","There were 232 successful taps, a decrease of 10 from the previous tapping. Our population was slightly lower.",@SC Pauline - Miguta Primary School
,Miiri Primary,2026-01-26,White Rice and Beans,420,417,367,50,0,3,30,2,3,0,0,,425,0,,"26 Jan 2026, 12:30:40","26 Jan 2026, 13:30:46",,The food was hot and delicious.,Queue was well organized and managed by the head master and prefects.,Failed taps increased from 26 to 30 due to delayed top-ups by parents.,"Actual meals served declined from 426 to 417, primarily as a result of delayed parent payments and a rise in failed tap transactions.",@SC Daniel Ng'ang'a - Miiri Primary School
,Kanyore Primary School,2026-01-26,RICE & BEANS,630,632,591,41,3,3,22,0,5,0,0,,600,5,,"26 Jan 2026, 12:30:38","26 Jan 2026, 13:30:43",,Food was delicious,Line management was organized,Number of failed taps increased from 15 to 22. This was because some parents did not top up their kids accounts.Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 642 to 632. This can be attributed to an increase in failed taps.,"@Haron Muiruri,SL Kanyore Primary"
,Kiawaiguru Primary School,2026-01-26,Rice and beans,220,221,204,17,2,2,2,2,3,0,0,,225,2,,"26 Jan 2026, 12:30:00","26 Jan 2026, 13:20:00",,Lunch was delicious,Queue was oderly.,Failed taps increased from Friday’s 1 to today 2.Some parents didn’t top up despite reminding them.,Actual meals served decreased from Friday’s 224 to today 221.A number of pupils from lower grades were absent.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-26,Rice and beans,320,323,291,32,0,3,13,0,2,0,0,,330,0,,"26 Jan 2026, 12:30:24","26 Jan 2026, 13:15:35",,The food was yummy and hot,The Tod help to manage the queue and it was running smoothly,We had 13 failtaps a lower number than previous day which was 17 since their parents didn't top up their accounts,We had 323 successful taps a higher number than previous day which was 316 since we have managed to reduce the number of failtaps,@sc willy- Ceb Riamute primary school
,Mitahato Primary School,2026-01-26,White rice and beans,245,228,201,27,0,2,10,1,5,3,4,,245,0,,"26 Jan 2026, 12:20:42","26 Jan 2026, 13:20:50",,Food was mouth watering,Queue was transitioning from class to class,Failed taps increased from 3 to 10 because parents forgot to top up during the weekend,Successful taps decreased from 237 to 228 because some students had insufficient balance,@SC George-Mitahato Comprehensive
,Ngewa Primary School,2026-01-26,Rice and beans,300,298,270,28,0,2,13,0,2,0,0,,300,0,,"26 Jan 2026, 12:00:18","26 Jan 2026, 13:30:22",,The food was tasty,The queue was transitioning well from class to class,We had 13 failed taps today which is an increase from 9 on Friday,We had 298 actual meals served which is an increase from 290 yesterday,@SL Nyaga Primary and Junior School-Gladys
,Ndireti Primary School,2026-01-26,Rice & beans,190,187,161,26,0,2,9,1,3,0,0,,195,0,,"26 Jan 2026, 12:40:48","26 Jan 2026, 13:30:55",,"The food was delicious,",I managed the queue  well.,We had 9 failed taps a decrease  compared to 10 of friday,We had 187 actual taps an increase  compared to 185 of friday turn out was higher.,@SC Sharon _Ndireti primary
,Gathugu Primary School,2026-01-26,Rice and Beans,250,268,243,25,0,2,2,0,0,0,0,,265,0,,"26 Jan 2026, 12:50:11","26 Jan 2026, 13:40:20",,Food was delicious,Queue was uniform with the help of Deputy headteacher,"Actual meals severed today increased from 249 to 268, more pupils showed up for learning",We had 2 failed taps who's parents had forgotten to top up their accounts over the weekend and were unreachable,@SC Gathugu Comprehensive School
,Ndireti Secondary School,2026-01-26,Rice and beans,40,39,39,0,0,2,2,1,0,0,0,,40,0,,"26 Jan 2026, 12:30:16","26 Jan 2026, 13:00:25",,The food was delicious,The line was manageable,The number of failed taps remained constant at 2,The number of successful decreased with a difference of 2 this is because some students didn't feed with us,@Tracy Tapper Ndireti secondary school
,PCEA Mitahato Secondary School,2026-01-26,Rice and beans,35,35,35,0,0,2,3,1,0,0,0,,40,0,,"26 Jan 2026, 13:12:23","26 Jan 2026, 13:26:38",,Food was well balanced,A well-organized queue was maintained by the students,There was an increase of one failed tap compared to the previous because parents forgot to top up in time,There was a slight increase compared to the previous because students reported back to school,"@minne,Tapper Mitahato Secondary"
,Njunu Primary School,2026-01-26,Rice and beans,255,250,220,32,0,2,2,0,2,1,1,,0,0,,"26 Jan 2026, 12:40:56","26 Jan 2026, 13:20:06",,Food was delicious,Line transition was well managed,We had an increase with 1,We had a decrease,@Sc Elizabeth -Njunu primary school
,Nyaga Primary School,2026-01-26,Rice and Beans,510,504,441,63,0,3,12,2,6,1,2,,510,0,,"26 Jan 2026, 12:40:26","26 Jan 2026, 13:30:32",,The food was savoury,The line was well managed by the school lead,The number of failed increased from 10 to 12. Some accounts had not been topped up,The number of actual meals served increased from 499 to 504.Most accounts were topped up.,@SL Nyaga Primary and Junior School-Gladys
,Nyaga Secondary School,2026-01-26,Rice and beans,335,333,333,0,0,3,25,1,2,1,1,,340,0,,"26 Jan 2026, 12:40:00","26 Jan 2026, 13:20:07",,Food was hot and delicious,Line was manageable,"Had a decrease from 39 to 25,,, parents remembered to tip up the meal cards","Had an increase from 329 to 333,,4 parents remembered to recharge the accounts and students turned up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
,Komothai Primary School,2026-01-26,Rice and beans,190,200,186,14,0,2,3,0,0,0,0,,205,0,,"26 Jan 2026, 12:30:42","26 Jan 2026, 13:30:47",,"Food was delicious, kids enjoyed",Kids were punctual and organized,"Failed taps decreased from 4 to 3, some parents forgot to top up","Actual meals increased from 197 to 200, kids reported well",@SC Komothai Comprehensive
,Ikinu Primary,2026-01-26,Rice and Beans,890,891,808,83,0,5,22,1,8,0,0,,900,0,,"26 Jan 2026, 12:30:41","26 Jan 2026, 13:35:48",,The food was delicious,Queue management was smooth,Failed taps increased from 14 to 22. Parents didn’t top up,Actual taps increased from 873 to 891. More learners showed up .,@SL Janet-Ikinu primary School
,Thuita Primary School,2026-01-26,Rice and Beans Coriander,200,203,168,35,0,2,1,0,2,0,0,,200,0,,"26 Jan 2026, 12:40:34","26 Jan 2026, 13:30:30",,Food was hot and delicious,Que management was smooth,Number of failed taps was 1 same as Friday.One parent forgot to top up,Number of actual meals increased from Friday's 196 to today's 203 because more kids were present.,"@Tabitha SC,Thuita comprehensive school"
,Kanjai Secondary School,2026-01-26,White Rice and Beans,185,185,185,0,0,2,8,0,3,00,0,,190,00,,"26 Jan 2026, 13:10:33","26 Jan 2026, 13:40:45",,The meal was delicious and satisfying.,Queue management was ordered by a school tapper.,"Successful  meal served was 185 with a decrease of 4, students didn't remind their parents to fund their accounts .","We had 8 failed taps, parents didn't fund their accounts.","@mercy, tapper, kanjai secondary"
,Kanjai Primary,2026-01-26,White Rice and Beans,420,415,359,56,0,3,22,2,1,0,0,,420,0,,"26 Jan 2026, 12:40:41","26 Jan 2026, 13:30:46",,The food was delicious and enough.,The queue was well managed,"There was an increase in number from 18 to 22 ,it being on a Monday most accounts were not topped up.",There was a decrease in number from 423 to 415 because most accounts were not topped up.,@Immaculate-SC Kanjai Primary
,Githima Primary,2026-01-26,White rice and beans,270,263,237,26,4,2,4,0,0,2,2,,265,4,,"26 Jan 2026, 12:30:46","26 Jan 2026, 13:20:55",,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 4 failed taps which is an increase from Friday's 0 failed taps.some parents did not top up on time.,We had 263 actual meals served which is a decrease from Friday's 272.Some kids were absent and some accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
,GATHAITHI PRIMARY,2026-01-26,Rice and Beans,450,453,408,45,0,3,15,0,3,00,0,,460,00,,"26 Jan 2026, 12:35:47","26 Jan 2026, 13:40:00",,Food was savoury,One teacher assisted with queue management,Number of failed taps increased from 14 to 15. A number of parents were unable to top up accounts,Actual meals served increased from 438 to 453.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gatitu Primary,2026-01-26,RICE AND BEANS.,380,373,334,39,0,3,5,0,2,1,1,,380,1,,"26 Jan 2026, 12:15:42","26 Jan 2026, 13:45:50",,Students enjoyed the food....it was well cooked.,Students maintained order in presence of ToD thus movement was recommendable.A,A difference of 1 being an increase from 4 to 5...some students never communicated about timely top up.,A decrease of 5 from 339 to 334 resulted by absenteeism and accounts not having enough funds to feed.,@Wambui ikonya SC Gatitu comprehensive
,William Ng'iru Secondary School,2026-01-26,White rice and beans,560,558,558,0,0,4,17,2,4,2,0.5,,570,0,,"26 Jan 2026, 12:40:51","26 Jan 2026, 13:20:00",,Food was good,Line flowed smoothly,"From 7. Failed taps to 17 today as a result of , parents evening forgot to top up students accounts.",From 569 to 558. A decrease  emerged as a result of students didn't show up highly for lunch today.,"@Rose, Giathieko Comprehensive SC"
,Kagema Secondary School,2026-01-26,Rice and Beans,220,219,219,0,0,2,10,3,1,1,1,,230,0,,"26 Jan 2026, 12:40:57","26 Jan 2026, 13:15:03",,Food was delicious,Queue was well manageable,Fail tap was a decrease of 219 while previous was 229,Successful tap was constant of 10,@Tapper Kagema secondary
,HGM Ting'ang'a Secondary School,2026-01-26,White Rice and Beans,95,92,89,3,0,2,6,2,0,0,0,0,95,0,2,"26 Jan 2026, 12:55:04","26 Jan 2026, 13:05:13",Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps maintained at 6,Actual meals served decreased from 94 to 92,@Tapper-Hgm Ting'ang'a Sec Sch
,Kiairia Secondary School,2026-01-26,Rice and Beans,56,51,51,0,0,2,3,0,0,0,0,0,56,0,2,"26 Jan 2026, 13:13:34","26 Jan 2026, 13:30:46",I expect a higher number tomorrow,The food was very nice,Line management was neat,Failed taps today was 3,Successful taps was 51 some students were sent home,@Janet tapper kiairia secondary
,Kiambaa Comprehensive School,2026-01-26,White rice and beans,243,229,212,17,0,3,23,1,0,0,0,0,240,0,3,"26 Jan 2026, 12:30:52","26 Jan 2026, 13:25:58",Expecting ahigher projection as learning continue to normal,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps remained as they were on Friday 23,Successful taps increased from 222 to 229 due to early payments,@Tabitha wairimu
,Ngemwa Primary and Junior School,2026-01-26,WHITE RICE AND BEANS,220,218,198,20,0,2,5,1,1,0,0,0,220,0,2,"26 Jan 2026, 12:40:24","26 Jan 2026, 13:25:27",We expect the same turnup tomorrow.,Food was delicious,Line management was successful,Failed taps increased from 4 to 5. Parents did not top up on time.,Meals served increased from 214 to 218. The turnup was higher as they love beans.,@SC Lucy - Ngemwa primary
,Njenga Karume Comprehensive School,,,190,173,163,,0,3,21,1,6,2,3,,190,0,3,"26 Jan 2026, 12:40:38","26 Jan 2026, 13:30:42",Expecting kids who dint have tags to have replaced come tomorrow so Expecting a higher number.,8 kids with sufficient balances came back for second serving,Queue Was well managed by techer on duty and I.,Failed taps remained at 20.,Successful taps decreased from 183 t0 163 as almost 15 kids dint have tags and dint tap.,@Eliud Nderu Sc Njenga karume comprehensive
,AK Magugu Comprehensive School,2026-01-26,White rice and beans,415,402,362,40,0,3,12,0,2,0,0,0,415,0,3,"26 Jan 2026, 12:20:40","26 Jan 2026, 13:30:46",We expect a higher turnout tomorrow,The food was good,The queue was orderly,The number of failed taps increased from 11 to 12. The accounts had not been topped up,The number of actual meals served today increased from 397 to 402. More accounts had been topped up,@SC Margaret Maigua - Ak magugu comprehensive
,Lioki Comprehensive School,2026-01-26,white rice and beans,150,153,135,19,0,2,3,0,1,00,0,0,155,0,2,"26 Jan 2026, 13:00:38","26 Jan 2026, 13:35:44",we expect a better turn out tomorrow,food was delicious,the queue was well organized with the help of the teacher on duty,failed taps decreased by 1 as the parent remembered to recharge the account,successful taps increased by 2 kids as the parents remembered to top up their accounts,@SC Phoebe - Lioki Primary school (edited)
,Kahunira Secondary School,2026-01-26,White rice and beans,155,152,152,0,0,3,4,1,2,0,0,0,160,0,3,"26 Jan 2026, 13:00:09","26 Jan 2026, 13:30:25",Expecting parents to top up their accounts on time,Food was delicious,Line was well managed by TOD,"Failed taps increased from 1 to 4, parents didn't top up on time","Meals served today increased from 151 to 152, parents topped up",@Tapper kahunira secondary
,Gathanji Secondary School,2026-01-26,White rice and beans,65,57,57,0,0,2,3,0,1,2.4,2.8,0,60,0,2,"26 Jan 2026, 13:20:47","26 Jan 2026, 13:30:57",We expect  a higher turnout tomorrow.,Food was sweet and delicious.,The queue was well managed by the teacher on duty.,There was an increase in the number of failed  taps from 0 to 3 since parents  did not topup.,There was decrease in successful  taps from from 65 to 57 since  parents  did not top up their  accounts,@Purity _ tapper Gathanji sec.
,Kawaida Comprehensive School,2026-01-26,White Rice and Beans,1090,1081,1033,48,0,6,41,5,12,2.691,3.24,0,1090,0,6,"26 Jan 2026, 12:30:17","26 Jan 2026, 13:35:24",Expecting higher turnout tomorrow,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 33 to 41 due to late payment,Actual meals increased from 1078 to 1081 due to higher turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,P.C.E.A Ngemwa Secondary School,2026-01-26,White Rice and beans,210,179,177,2,0,3,6,2,0,20,15,0,190,0,3,"26 Jan 2026, 12:40:29","26 Jan 2026, 13:30:38",lowering projection students turn out was a bit low today.,Food was hot and delicious,Teacher on duty helped with line management,"Number of actual meals decreased from 205 to 179, students with insufficient balances reminded to top up their accounts.","Number of failed taps increased form 2 to 6, students with insufficient balances reminded to top up their accounts on time",@Nicholas Tapper PCEA Ngemwa Secondary
,Kiababu Primary School,2026-01-26,Rice and beans,270,265,249,26,0,2,10,0,0,1,2,0,270,0,2,"26 Jan 2026, 12:40:47","26 Jan 2026, 13:30:49",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 6 to 10 as some parents did not manage to pay on Time,Successful taps increased from 264 to 265 as most students reported today,@kiaibabu primary school
,Ting'ang'a Model  School,2026-01-26,White rice and beans,390,392,342,50,0,3,14,1,2,0,0,0,390,0,3,"26 Jan 2026, 12:40:16","26 Jan 2026, 13:40:29",We expect similarly same turn out as today.,Food was delicious,We had neat queues,"Our failed taps decreased from 16 to 14,,most parents topped up on time.","Our successful taps Increased from 339 to 342,,kids turn out was impressive.",@Faith Mueni (SC) Ting'ang'a model.
,ACK Riabai Primary School,2026-01-26,White Rice and Beans,315,316,272,44,0,3,11,2,6,0,0,0,320,0,3,"26 Jan 2026, 12:15:16","26 Jan 2026, 13:50:20",Expecting the numbers to increase and failed taps topped up.,The food was delicious,Kids know how to queue on their own,Failed taps today is 11 an increase from Friday's 7. Parents didn't top up their kids account,Successful taps today is 272 a decrease from Friday's 291.we had low turn out of kids.,@Camilla (SC) ACK RIABAI PRIMARY
,Kawaida Secondary School,2026-01-26,Rice and beans,90,83,83,0,5,3,5,0,0,0,0,0,90,5,3,"26 Jan 2026, 13:20:00","26 Jan 2026, 13:35:08",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 2 to 5 parents topped up late,Successful taps decreased from 85 to 83  parents topped up late today,@Njeri kawaida secondary school
,P.C.E.A Karia Secondary School,2026-01-26,White rice and beans,57,41,41,0,4,2,4,0,0,1,1,0,55,6,2,"26 Jan 2026, 13:15:16","26 Jan 2026, 13:35:28",We expect a rise on the number of turnouts tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has increased from 03 to 04,"The number of successful taps has decreased from 54 to 41. Reason, the turnout was low since alot of students didn't show up at the school",@Simon Tapper Karia secondary
