Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Cianda Secondary School,2026-02-13,White rice and beans,140,127,126,1,0,3,9,0,3,3,4,0,140,0,3,"13 Feb 2026, 13:20:44","13 Feb 2026, 13:45:06",Expecting a higher turn out on Monday,Food was hot and delicious,Queue well managed,Failed taps decreased from 13 to 9,Successful taps decreased from 133 to 126,@Valentine -Tapper Cianda Secondary
,Ciiko Primary,2026-02-13,Rice and Beans,965,960,891,69,0,5,17,0,7,0,0,0,970,0,5,"13 Feb 2026, 12:00:15","13 Feb 2026, 13:30:32",We expect failed taps to decrease by 10 and turnout to remain as today thus projecting 970,Food was hot and delicious.,Queue was managed by the teacher on duty.,Failed taps increased from 10 to 17.,Actual meals decreased from 983 to 960.,@Ciiko Comprehensive school -SL- Samy Migwi
,PCEA Githunguri Comprehensive School,2026-02-13,White rice and beans,460,462,430,32,0,3,17,0,0,0,0,0,460,0,3,"13 Feb 2026, 12:40:21","13 Feb 2026, 13:25:26",We expect an increase on Monday's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 17 a slight decrease from yesterday's 19,,respective parents didn't manage to top up on time",Successful taps were 430 a decrease from yesterday's 433 due to low turn up,@SC- Githunguri Comprehensive
,AK Magugu Comprehensive School,2026-02-13,White rice and beans,365,399,363,36,0,3,6,0,0,0,0,0,400,0,3,"13 Feb 2026, 12:25:19","13 Feb 2026, 13:25:25",We expect the same turnout,The food was delicious,The queue was orderly,The number of failed taps reduced from 14 to 6. Respective accounts had not been topped up,The number of successful taps reduced from 367 to 363. Some students were absent,@SC Margaret Maigua - Ak magugu comprehensive
,PCEA Karia Comprehensive School,2026-02-13,White rice and beans,480,476,429,47,6,3,12,0,0,1,1,0,480,6,3,"13 Feb 2026, 09:17:51","13 Feb 2026, 13:35:10",We expect a higher turn out on Monday,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 3 to 12 due to late payments,Successful taps decreased from 437 to 429 due to a lower turn out today,@Mary SC PCEA Karia comprehensive
,Lioki Comprehensive School,2026-02-13,white rice and beans,155,140,121,19,0,2,4,0,0,4,5,0,140,0,2,"13 Feb 2026, 13:00:14","13 Feb 2026, 13:45:44",we expect a better turn out,food was delicious,queue was well organized,failed taps reduced by 2 as the parents remembered to top up their accounts,successful taps decreased by 13 as ECDE kids had gone for drama festivals also other parents did not top up their accounts,@SC Phoebe - Lioki Primary school
,Mungai Chengecha Primary School,2026-02-13,Rice and beans,600,598,526,72,0,3,28,0,0,0,0,0,600,0,3,"13 Feb 2026, 12:45:08","13 Feb 2026, 13:55:13",40 kids will be attending music competitions at Tinganga HGM,Food was delicious,Queue was managed by the teacher on duty,"Increase in failed taps from 23 to 28 , being Friday day most of the parents forget topping up their accounts","Decrease in successful taps from 608 to 598 ,alot of kids had insufficient balances",@sc mungai c pry
,Kiambaa Comprehensive School,2026-02-13,White rice and beans,230,214,199,15,0,3,29,0,1,0,0,0,230,0,3,"13 Feb 2026, 12:35:39","13 Feb 2026, 13:34:44",Expecting ahigher projection as we aim for higher school turn out,White rice and beans,Queue was well managed by the help of the teacher on duty,Failed taps increased from 23 to 29 due to delay in payments,Successful taps decreased from217 to 214 due to delay in payment,@Tabitha wairimu
,Kiababu Primary School,2026-02-13,Rice and beans,240,242,215,27,0,2,3,0,0,0,0,0,260,0,2,"13 Feb 2026, 12:40:10","13 Feb 2026, 13:30:15",Expecting ecde kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 6 as some parents managed to pay on Time,Successful taps decreased from 267 to 242 as the ecde kids are absent,@kiaibabu primary school
,P.C.E.A Ngemwa Secondary School,2026-02-13,White rice and beans,210,195,195,0,0,3,10,0,0,0,0,0,200,0,3,"13 Feb 2026, 12:40:08","13 Feb 2026, 13:11:13",Lowering projection since student  turn out is usually low on Mondays.,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps decreased from 14 to 10, students with insufficient balances topped up their accounts","Number of successful taps decreased from 217 to 195, students with insufficient balances reminded to top up their accounts on time",@Nicholas Tapper PCEA Ngemwa Secondary
,Chief Wandie Primary School,2026-02-13,Rice and Beans,320,360,326,34,0,1,15,3,0,0,0,0,360,0,1,"13 Feb 2026, 12:40:00","13 Feb 2026, 13:40:00",Projecting 360 hoping for a better turnout on Monday,Food was hot and delicious,Line management was excellent,15 failed taps compared to yesterday’s 9 an increase due to insufficient balances,360 actual meals served compared to yesterday’s 355 today’s turnout was great,@Washeke-SC-Chief Wandie Pri
,Gatatha Comprehensive School,2026-02-13,White rice and beans,160,160,134,26,0,2,11,0,0,0,0,0,160,0,2,"13 Feb 2026, 12:50:12","13 Feb 2026, 13:45:16",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 7 to 11 due to late payments,Actual meals served have decreased from 162 to 160 due to parents not topping up,@Mourine mwangi-SC Gatatha primary
,Kawaida Comprehensive School,2026-02-13,White Rice and Beans,1090,1090,1045,45,0,6,52,1,5,0,0,0,1100,0,6,"13 Feb 2026, 12:30:22","13 Feb 2026, 13:25:27",Expecting higher turnout,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 37 to 52 due to late payment,Actual meals decreased from 1120 to 1090 due to late payment,@JULIA-SL KAWAIDA COMPREHENSIVE
,Kawaida Secondary School,2026-02-13,Rice and beans,90,79,79,0,5,3,4,0,1,0.3,0.4,0,100,5,3,"13 Feb 2026, 13:20:21","13 Feb 2026, 13:40:34",We expect a higher turneout since all students will be back to school,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 3 to 4 parents topped up late,Successful taps decreased from 90to 79 some students had attended games today,@Njeri kawaida secondary school
,Loreto Primary School,2026-02-13,White rice and Beans,425,423,377,46,0,3,23,0,1,0.5,0.6,0,425,0,3,"13 Feb 2026, 12:30:40","13 Feb 2026, 13:35:54",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 14 to 23 due parents not topping up early,Decrease in actual taps from 430 to 423 due to insufficient funds,@Fiona SC Loreto primary
,Gicoco Primary School,2026-02-13,Rice and cow peas,350,361,313,48,0,3,22,0,0,0,0,0,360,0,3,"13 Feb 2026, 12:30:04","13 Feb 2026, 14:00:11",20 kids will go to Hgm for festivals and will not feed with us and exams start on Monday,Food was well cooked,Queue was manageable,Failed taps increased from 18 to 22 most parents had not topped up,Successful taps reduced from 341 to 313 kids were sent home for exam fee and some did not return  to school,@Anne (SC) Gicoco comprehensive
,St. Vincent Lioki Secondary School,2026-02-13,Rice and beans,160,173,173,0,0,3,4,0,1,0,0,0,190,0,3,"13 Feb 2026, 13:20:10","13 Feb 2026, 13:50:14",We envision a higher,The food was delicious,Queue was managed,Failed taps decreased by 4 parents had not topped up their account,Successful taps decreased by 15 parents had not topped up their account,@Ann Tapper St. Vincent secondary
,HGM Ting'ang'a Primary School,2026-02-13,White Rice and Beans,545,530,525,5,0,5,59,0,0,2,2,0,550,0,5,"13 Feb 2026, 12:20:11","13 Feb 2026, 13:55:13",Expecting parents to top up,Food was hot and delicious,Queue management was good,Failed taps increased from 42 to 59. A number of parents failed to top up.,Actual meals served decreased from 544 to 530 due to increased failed taps.,@SL Ting'ang'a HGM Primary
,HGM Ting'ang'a Secondary School,2026-02-13,White Rice and Beans,95,76,73,3,0,2,4,0,1,5,5,0,95,0,2,"13 Feb 2026, 12:55:02","13 Feb 2026, 13:05:15",Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps increased from 2 to 4 due to insufficient funds,Actual meals served decreased from 98 to 76 due to 35 absent students who had gone for games,@Tapper-Hgm Ting'ang'a Sec Sch
,Kibubuti Primary School,2026-02-13,Rice and Beans,550,555,502,53,0,3,19,0,0,0,0,0,550,0,3,"13 Feb 2026, 12:30:38","13 Feb 2026, 14:00:49",We expect numbers to increase,Food was delicious,Line management was okay,Failed taps increased from 20 to 19 due to insufficient accounts,Actual meals reduced from 574 to 555 we had a low turnout,@Maureen mwaura SC kibubuti pry
,St. Joseph Riabai Secondary School,2026-02-13,Rice and beans,120,90,90,0,0,3,11,1,1,3,2,0,120,0,3,"13 Feb 2026, 12:30:00","13 Feb 2026, 13:10:10",We expect more students,The food was delicious,The line was well managed,Failed taps decreased from 20 to 11 some students topped up their accounts,Today's projection was 120 while students fed were 90 this is because some students were not in school,@Kwamboka (T) St.?joseph riabai secondary
,Kahunira Comprehensive School,2026-02-13,White Rice & Beans,745,721,654,67,0,4,23,0,2,4,5,0,740,0,4,"13 Feb 2026, 12:40:21","13 Feb 2026, 13:35:27","We are expecting that, parents with insufficient funds will top up there account.","Food was well prepared,hot & delicious.",Queue management was well conducted by teacher on duty.,"Failed taps increased from 12 to 23,some parents didn't top up on time.","721 actual meals served today,a decrease from 735 served yesterday, being on Friday majority of students were absent.",@Mwangi Mary Kahunira Comprehensive
,Mukua Secondary School,2026-02-13,White rice and beans,80,73,73,0,0,2,6,0,2,1,1,0,85,0,2,"13 Feb 2026, 13:10:19","13 Feb 2026, 13:30:31",Expecting high turn up since most students will be at school as they prepare for mid term exams,Food was good,I managed the queue smoothly,Failed taps increased from 5 to 6.most parents didn't top up on time,Successful taps increased from 68 to 73.most students tapped,@Mukua secondary
,Kamondo Secondary School,2026-02-13,White rice and beans,125,99,99,0,0,2,2,1,2,0,0,0,130,0,2,"13 Feb 2026, 13:40:22","13 Feb 2026, 14:10:28",Expecting high turn up since students who were out for games will feed with us on monday,Food was tasty,Queue management was excellent,Decrease from 4 to 2 as some accounts  were recharged,Decrease from 115 to 98 as turn  out was low,"@Esther, Tapper kamondo secondary school"
,Gathaithi Secondary School,2026-02-13,Rice and beans,120,121,121,0,0,2,7,1,2,0,0,,125,0,,"13 Feb 2026, 13:11:02","13 Feb 2026, 13:45:15",,Food was delicious,Queuing was good,We had 7 failed taps a drop from yesterday's 14 failed taps due to early topping up by parents,We had 121 successful taps a rise from yesterday's 113 successful taps due to early topping up by parents,@Joseph mburu nga'ang'a
,Thuita Secondary School,2026-02-13,White rice and beans,35,30,30,0,0,2,2,0,0,0,0,,45,0,,"13 Feb 2026, 13:10:08","13 Feb 2026, 13:20:15",,Food was delicious,Queue management was smooth,Yesterday there was no failed tap while today there were 2 failed tap because parents forgot to top up,Yesterday the number of successiful taps was 42 while today the number decrease because some students went for games,@Thuita Secondary tapper
,Kiawairia Primary,2026-02-13,Rice and Beans,135,130,116,14,4,2,0,0,0,1,2,,140,4,,"13 Feb 2026, 12:40:43","13 Feb 2026, 13:20:52",,Food was hot and delicious,Lines were neat and organized,We had an increase of failed taps from 5 to 7some parents didn't top up on time,We had 116succesful taps a decrease from 133 since ECDE kids had music festival,@Mary kimani SC kiawairia comprehensive school
,Githioro Primary School,2026-02-13,Rice and Beans,325,324,297,27,0,2,4,0,2,6,4,,345,0,,"13 Feb 2026, 12:35:16","13 Feb 2026, 13:41:21",,The food was appetising,Line management was organised assisted by tod,"Failed taps  increased from yesterday’s 2 to 4 today,  some parents forgot to top up their accounts on time","Successful taps reduced from 347 to 324, about 25 ECDE kids were not at school today.",@GITHIORO COMPREHENSIVE
,Gikang'a Kageche Secondary School,2026-02-13,RICE AND BEANS,280,292,292,0,0,3,7,0,2,0,0,,3,0,,"13 Feb 2026, 13:10:46","13 Feb 2026, 13:50:47",,Food was delicious,Queue was well managed by TOD,Today's tailed tap was 7 a decrease from the previous day which was 9,Today successful taps increased from 274 to 292.Students (28) went for athletics,@Pauline Gatimu
,Kanjai Primary,2026-02-13,White Rice and Beans,425,412,358,54,0,3,10,0,2,0,0,,420,0,,"13 Feb 2026, 12:50:00","13 Feb 2026, 13:50:17",,The food was hot and enough.,The queue was well managed.,"There was a decrease in number from 16 to 10,most accounts were topped up on time.","There was a decrease in number from 423 to 412,,most kids did not show up for lunch and some were absent.",@Immaculate-SC Kanjai Primary
,Miguta Secondary School,2026-02-13,Rice and Beans,40,38,38,0,0,2,0,0,0,0,0,,40,0,,"13 Feb 2026, 13:10:13","13 Feb 2026, 13:40:23",,The food was delicious,The queue well managed,There were no failed taps... cards tapped were topped up on time,"There were 38 successful taps an increase of 8... Students who went home yesterday reported, accounts were topped up on time and students came for lunch.","@Alex,Tapper Miguta Secondary"
,Mukuyu Secondary School,2026-02-13,Rice and Beans,330,312,312,0,0,3,7,0,2,15,5,,350,0,,"13 Feb 2026, 12:40:46","13 Feb 2026, 13:15:52",,Food was hot and delicious,Queue was well managed,Failed decreases from 10 to 7 most parents topped up on time,Successful taps decreases from 345 to 312 some students went for school games,@Mukuyu Secondary School
,Nyaga Primary School,2026-02-13,Rice and Beans,500,432,373,59,0,3,20,0,1,17,18,,500,0,,"13 Feb 2026, 12:40:14","13 Feb 2026, 13:30:25",,The food was delicious,The line was well managed by the school lead,The number of failed taps increased from 19 to 20.Some accounts had not been topped up,The number of successful taps reduced from 494 to 432.Ecde kids who were to feed did not feed,@SL Nyaga Primary and Junior School-Gladys
,Gathangari Primary School,2026-02-13,White rice and beans,400,392,352,40,0,3,8,0,2,12,3,,430,0,,"13 Feb 2026, 12:40:23","13 Feb 2026, 13:30:59",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps retained as 8.parents forgot to top up on time but have urged kids to remind them,Successful taps reduced from 393 to 352.some parents did not top up on time and  nursery kids were not in school,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Kibichoi Primary School,2026-02-13,Rice and beans,225,194,170,24,4,2,10,1,1,2,3,,225,6,,"13 Feb 2026, 13:00:55","13 Feb 2026, 13:30:02",,The food was delicious,I managed the queue well,"The number of failed taps increased from 1 to 10, as some parents didn't top up their accounts on time","The number of successful taps decreased from 206 to 170, as  23 daycare, pp1 and pp1 kids went for games.  I had asked  the headteacher of any school events  but he faile to inform me on time,  after lunch i went to the deputy to ask about, she said she  didn't know they were going for games",@sc kibichoi primary school
,Kambui Primary School,2026-02-13,White Rice and Beans,260,259,201,56,0,2,11,0,1,0.9,1.05,,270,0,,"13 Feb 2026, 12:50:23","13 Feb 2026, 13:50:24",,The food was delicious,The line was well managed,We had 11 failed taps a lower number compared to yesterday's that were 13. Most parents did not top up their accounts.,We had 201 successful taps a lower number compared to yesterday's that were 201. ECD learners went for music fest.,@Kambui Primary and Junior School
,Mitahato Primary School,2026-02-13,Rice and beans,230,211,183,28,0,2,5,0,0,14,6,,230,0,,"13 Feb 2026, 12:20:52","13 Feb 2026, 13:50:59",,Food was mouth watering,Queue management was smooth,Failed taps decreased from 11 to 5 because only few parents forgot to top up on time,Successful taps decreased from 226 to 211 because students didn't come for lunch as expected,@SC George-Mitahato Comprehensive
,Kihuririo Primary School,2026-02-13,Rice and beans,490,420,361,59,0,3,12,0,1,18,21,,490,0,,"13 Feb 2026, 12:50:11","13 Feb 2026, 13:35:15",,The food was delicious,Queue was good.,Failed taps increased from 9 to 12 parents didn't pay on time,"Successful taps decreased from 500 to 420,ecde kids were not feeding with us today",@kihuririo primary
,Kiambururu Secondary School,2026-02-13,Rice with beans,205,197,197,0,0,3,3,0,1,0,0,,210,0,,"13 Feb 2026, 13:15:02","13 Feb 2026, 13:40:07",,Every plate served is a step towards a brighter future.,Line management was smooth,"Failed taps today was 3 compared to previous which was 5, some parents forgot to top up.","Successful taps was 197 a decrease from previous which was 208, some students did not come for lunch today.",@Salome-kiambururu secondary school
,Miiri Secondary School,2026-02-13,White rice and beans,35,33,33,0,0,2,2,0,0,0,1,,40,2,,"13 Feb 2026, 13:10:56","13 Feb 2026, 13:30:04",,The food was hot and delicious,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 1 to 2, the parents didn't top up","Successful taps increased from 31 to 33, the turnout was higher than yesterday","@Esther,Tapper; Miiri Secondary School"
,Kigumo Primary,2026-02-13,White Rice and Beans,190,181,162,19,0,2,12,0,0,2,2,,180,0,,"13 Feb 2026, 12:40:05","13 Feb 2026, 13:14:00",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 12 failed taps compared to yesterday where we had 12.The number remained constant,We had 181 actual meals served compared to yesterday where we had 193.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,Ihiga Primary,2026-02-13,White Rice and Beans,160,160,148,12,0,2,4,0,2,0,0,,160,0,,"13 Feb 2026, 12:40:52","13 Feb 2026, 13:15:57",,Food was Enough,Queues were manageable,Failed taps were 4 increase from yesterday's 0.Parents didn't top up their accounts on time.,Successful taps was 160 a increase from yesterday's which was 158.,@Naomi SC-Ihiga Comprehensive
,Gathugu Secondary School,2026-02-13,Rice and beans,285,274,274,0,0,3,5,0,1,13,3,,280,00,,"13 Feb 2026, 12:40:23","13 Feb 2026, 13:10:28",,Food was delicious,Queue management was orderly,Number of failed taps were 5 compared to yesterday 8.,Number of successful taps descreased from 286 to 274.30 students went for games,@Tapper Gathugu secondary school
,Miguta Primary School,2026-02-13,Rice and beans,240,244,226,18,0,2,9,0,0,0,0,,240,0,,"13 Feb 2026, 12:50:49","13 Feb 2026, 13:30:58",,The food was delicious,The queue was manageable,"There were 9 failed taps, an increase of 1 from the previous tapping. Parents did not top up.","There were 226 successful taps, a decrease of 2 from the previous tapping. Turn up was lower today.",@SC Pauline - Miguta Primary School
,Nyaga Secondary School,2026-02-13,Rice and western,360,373,373,0,0,3,16,0,4,0,0,,400,0,,"13 Feb 2026, 12:40:18","13 Feb 2026, 13:20:23",,The food was hot and delicious,Line was manageable,"Had a decrease from 20 today's 16, 4 accounts were top up and the students turned up for lunch","Had a decrease from 406 to 373,,,60 students attend games hence the low on successful taps",@Hellen Tapper P.C.E.A Nyaga Senior School
,Kanyore Primary School,2026-02-13,RICE & BEANS,580,592,545,47,0,3,13,0,7,0,0,,640,3,,"13 Feb 2026, 12:40:33","13 Feb 2026, 13:30:39",,Food was delicious,Line management was organized,Number of failed taps increased from 6 to 13 as respective accounts were not topped up. Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 644 to 592 as ECDE students went out for music festivals and were not feeding with us.,"@Haron Muiruri,SL Kanyore Primary"
,GATHAITHI PRIMARY,2026-02-13,Rice and Beans,470,452,398,54,0,3,26,0,2,4.6,5.4,,470,00,,"13 Feb 2026, 12:30:35","13 Feb 2026, 13:40:39",,Food was savoury,Line was well managed by School tap to eat captain,Failed taps increased from 14 to 26. Parents failed to top up accounts.,Actual meals served reduced from 477 to 452. Failed taps increased today,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,William Ng'iru Secondary School,2026-02-13,White rice and beans,560,522,522,0,0,4,7,0,7,0,0,,565,0,,"13 Feb 2026, 12:40:09","13 Feb 2026, 13:15:27",,Food was hot and delicious,Queue was smooth and manageable with the help of teacher on duty,"Today's failed taps decreased from 9 to 7, students are making sure accounts are being credited","Decreased from 559 to 522, some students did not feed with  us  today because they were participating in games",@Tapper Dennis -william Ng'iru Secondary
