Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kiambururu Secondary School,2026-01-27,Rice with Western,205,210,210,0,0,3,3,0,0,0,0,,210,0,,"27 Jan 2026, 13:15:46","27 Jan 2026, 13:40:58",,The food was delicious,Line management was smooth,Failed taps today was 3 compared to previous which was 4,Successful taps was 210 compared to previous which was 198 an increase from previous yesterday,@Salome-kiambururu secondary school
,Gitombo Primary School,2026-01-27,White rice and Western,180,176,163,13,0,2,1,0,0,1,1,,175,0,,"27 Jan 2026, 12:40:53","27 Jan 2026, 13:20:00",,Food was delicious.,Queue was manageable by the help of teacher on duty.,Today failed taps was 1an increase of 1 from 0 yesterday parent didn't top up account on time.,Actual meals served today was 176 a decrease of 4 from 180 yesterday due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary
,Kiambururu Comprehensive School,2026-01-27,White Rice and Western,275,277,249,28,0,3,5,0,0,0,0,,280,0,,"27 Jan 2026, 12:40:47","27 Jan 2026, 13:40:52",,The food was delicious,Line management was smooth and fast,Failed taps decreased from 9 to 5.We still had parents who failed to top up on time,Actual meals served increased from 267 to 277.There was high student turnout due to the ongoing exams.,@Kiambururu Comprehensive School
,Kiawairia Primary,2026-01-27,Rice and western ndengu,140,146,131,15,3,2,7,0,0,0,0,,140,3,,"27 Jan 2026, 12:00:01","27 Jan 2026, 13:30:09",,Food was delicious and hot,Lines were neat and organized,We had 7 failed taps an increase from 2 some parents didn't top up on time,We had  131 successful taps an increase from 126 turn out was good,@Mary kimani SC kiawairia comprehensive school
,GATHAITHI PRIMARY,2026-01-27,"Rice, Western and Bananas",455,469,424,45,2,3,13,0,0,00,0,,470,2,,"27 Jan 2026, 12:40:28","27 Jan 2026, 13:40:33",,"Food was great, kids enjoyed the bananas",One teacher assisted with queue management,Failed taps dropped from 15 to 13. We still have parents unable to top up,Successful Taps increased from 453 to 469. Some kids showed up due to bananas,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Ihiga Primary,2026-01-27,Rice and Western,165,172,158,14,0,2,0,0,0,0,0,,160,0,,"27 Jan 2026, 12:40:57","27 Jan 2026, 13:15:12",,Food was Enough.,Queues were manageable.,Failed taps were 0 a decrease from yesterday's which was 2.Parents topped up their accounts on time.,Successful taps were 172 an increase from yesterday's which was 160.Today's turn up was high.,@Naomi SC-Ihiga Comprehensive
,Githioro Primary School,2026-01-27,Rice and Western,340,332,306,26,0,2,13,2,7,3,4,,340,0,,"27 Jan 2026, 12:30:49","27 Jan 2026, 13:35:54",,Food was appetising,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 4 to 13 today, some parents did not top up their accounts on time  upon reaching them","Successful taps  decreased from 337 to 332 today, most parents did not top up their accounts.",@GITHIORO COMPREHENSIVE
,Gathaithi Secondary School,2026-01-27,Rice and western,100,108,108,0,0,2,5,0,2,0,0,,110,0,,"27 Jan 2026, 13:20:18","27 Jan 2026, 13:45:31",,Food was delicious,Queuing was good,We had 5 failed taps a rise from yesterday's 4 due to failure of topping up by parents,We had 108 successful taps a rise from yesterday's 92 due to excellent students attendance in school,@Joseph mburu nga'ang'a
,Kindiga Primary & Junior Secondary School,2026-01-27,White Rice and western,195,194,175,19,0,2,5,0,0,1.5,2,,195,00,,"27 Jan 2026, 12:40:42","27 Jan 2026, 13:30:50",,The food was Hot and delicious.,Queues were orderly,"Failed taps increased to 5 from yesterday's 4,respective parents did not top up accounts.","Successful taps increased to 194 from 193,most kids were present today.",@James Mbugua SC Kindiga Primary
,Kihuririo Primary School,2026-01-27,Rice and western,480,470,414,56,1,3,13,1,6,13,3,,480,2,,"27 Jan 2026, 12:50:35","27 Jan 2026, 13:40:42",,The food was sweet,Queue was manageable,Failed taps increased from 10to 13 parents didn't top up on time.,"Successful taps were constant, students reported",@kihuririo primary
,Kiawairia Secondary School,2026-01-27,White rice and western,55,56,56,0,0,2,0,0,0,0,0,,58,0,,"27 Jan 2026, 13:25:55","27 Jan 2026, 13:35:00",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps decreased from 3 to 0 parents topped up their accounts on time,number of actual meals increased from 52 to 56 those who had failed taps yesterday topped up their accounts and also students reported in good numbers today,@Patrick Kariuki Kiawairia secondary school Tapper
,PCEA Mitahato Secondary School,2026-01-27,Rice and western,40,39,39,0,0,2,1,1,0,0,0,,40,0,,"27 Jan 2026, 13:13:09","27 Jan 2026, 13:27:40",,The meal was delicious and well prepared.,Students were served in the order they arrived.,There was a decrease with one compared to yesterday because parents topped up on time,There was an increase of 4 compared to yesterday because parents topped up for students who had failed taps,"@minne,Tapper Mitahato Secondary"
,Mathanja Priamry School,2026-01-27,rice and western,205,206,182,24,0,2,2,0,2,0,0,,208,0,,"27 Jan 2026, 12:20:57","27 Jan 2026, 13:30:05",,food was delicious,I managed the queue without any assistance,today we had 2 failed taps same as yesterday. parents didn't top-up on time.,today we had 206 actual meals served an increase compared to yesterday 200. more kids were present today.,@mathanja primary school
,Gatina Primary School,2026-01-27,White rice and western,465,474,408,66,0,3,13,0,1,0,0,,475,0,,"27 Jan 2026, 12:30:16","27 Jan 2026, 13:35:21",,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 13 a decrease compared to yesterday's number of 18, more parents managed to credit account on time.","Actual meal served were 474 an increase from yesterday's number of 457, this was due to high turn up and more accounts had sufficient funds.",@Kang'ethe Dennis
,Kanjai Secondary School,2026-01-27,White Rice and Western,190,197,197,0,0,2,6,0,4,00,0,,190,00,,"27 Jan 2026, 13:10:48","27 Jan 2026, 13:40:59",,The meal was delicious and satisfying.,Queue management was ordered by me.,"Actual meal served was 197 with an increase of 8, parents funded their accounts.","We had 6 failed taps, parents were not reminded to fund their accounts.","@mercy, tapper, kanjai secondary"
,Miiri Primary,2026-01-27,White Rice and Western,425,440,390,50,0,3,31,1,4,0,0,,445,0,,"27 Jan 2026, 12:30:36","27 Jan 2026, 13:30:43",,The food was hot and delicious.,Queue was well organized and managed by prefects and me.,Failed taps rose to 31 from 30 as parents failed to  top up on time.,Actual meals served increased to 440 from 417 as parents topped up on time and an increase in student turnout today.,@SC Daniel Ng'ang'a - Miiri Primary School
,Komothai Primary School,2026-01-27,Rice and Western,200,192,180,12,0,2,5,0,0,2,2,,200,0,,"27 Jan 2026, 12:30:14","27 Jan 2026, 13:30:19",,Food was delicious,Kids were organized during line management,"Failed taps increased from 3 to 5, some parents forgot to top up","Actual meals decreased from 200 to 192, some kids were absent",@SC Komothai Comprehensive
,Thuita Primary School,2026-01-27,Rice and western,205,199,164,35,0,2,4,0,3,2,2,,200,0,,"27 Jan 2026, 12:25:12","27 Jan 2026, 13:25:05",,Food was delicious,Queue management was smooth,Number of failed taps increased from 1 to 4 because some parents forgot to top up,Number of actual meals decreased from yesterday's 203 to today's 199.Some students had insufficient funds and others were absent,"@Tabitha SC,Thuita comprehensive school"
,Njunu Primary School,2026-01-27,Rice and western,255,239,214,25,0,2,10,0,3,4,5,,255,0,,"27 Jan 2026, 12:40:23","27 Jan 2026, 13:25:35",,Food was delicious,Line transition was well managed,We had a increase from 2 to 10,We had a decrease from 251 to 231,@Sc Elizabeth -Njunu primary school
,Gathugu Primary School,2026-01-27,Rice and Western,265,269,245,24,0,2,3,1,7,4,0,,270,0,,"27 Jan 2026, 12:45:32","27 Jan 2026, 13:40:39",,Food was yummy,Queue was uniform transitioning with ease,"Actual meals severed today were 269 increase with 1 as compared to 268 of the previous tapping, more kids showed up for learning",We had 3 failed taps whose parents forgot to top up their accounts on time,@SC Gathugu Comprehensive School
,Nyaga Primary School,2026-01-27,Rice and Western,510,521,459,62,0,3,13,0,2,0,0,,520,0,,"27 Jan 2026, 12:40:22","27 Jan 2026, 13:40:32",,The food was savoury and the kids enjoyed the bananas.,The queue was well managed,The number of failed taps increased from 12 to 13.Some accounts had not been topped up,The number of actual meals served increased from 504 to 521. Most accounts were topped up,@SL Nyaga Primary and Junior School-Gladys
,Ikinu Primary,2026-01-27,Rice and western,900,894,805,89,0,5,28,0,1,0,0,,900,0,,"27 Jan 2026, 12:25:26","27 Jan 2026, 13:40:36",,The food was tasty,Queue management was smooth,Failed taps increased from 22 to 28. Parents did not top up. I've urged kids to remind their parents to pay for them,"Actual meals have slightly increased from 891 to 894. However, I was expecting  to serve 900 meals but some pupils came with insufficient funds .",@SL Janet-Ikinu primary School
,Nyaga Secondary School,2026-01-27,Rice and Western,340,360,360,0,0,3,23,4,15,0,0,,380,0,,"27 Jan 2026, 12:40:33","27 Jan 2026, 13:20:40",,Food was hot and delicious,Line was manageable,"Had an increase of 6 failed taps,, parents forget to recharge the accounts","Had an increase of 27 taps,,the students turned up well for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
,Kanjai Primary,2026-01-27,White Rice and Western,420,428,369,59,0,3,15,1,6,0,0,,425,0,,"27 Jan 2026, 12:40:19","27 Jan 2026, 13:30:30",,The food was delicious and hot.,The queue was well managed.,"There was a decrease in number from 22 to 15 ,most parents remembered to top up the accounts.",There was an increase in number from 415 to 428. Most accounts were topped up and there was a great turn up because of the bananas.,@Immaculate-SC Kanjai Primary
,William Ng'iru Secondary School,2026-01-27,White Rice and Western,575,565,565,0,0,4,14,0,3,0,4,,580,0,,"27 Jan 2026, 12:40:09","27 Jan 2026, 13:10:21",,Food was delicious,Line transitioned well  .,"From 17 failed taps to 14 , parents are topping up students accounts on time.",From 558 to 565 an increase recorded . As a result of high students lunch turn up . And the students love for Rice and Western .,"@Rose, Giathieko Comprehensive SC"
,Kagema Secondary School,2026-01-27,Rice and Western,230,219,219,0,0,2,7,0,1,3,4,,225,0,,"27 Jan 2026, 12:40:39","27 Jan 2026, 13:05:48",,Food was delicious,Queue was well manageable,Fail tap was a decrease of 7 while yesterday was 10,Successful tap was constant of 219,@Tapper Kagema secondary
,St. Joseph Riabai Secondary School,2026-01-27,White rice and western,135,122,122,0,0,3,15,3,3,0.5,0.5,0,135,0,3,"27 Jan 2026, 12:30:09","27 Jan 2026, 13:00:17",We expect more students,The food was delicious,Line was well managed,Failed taps increased from 11 to 15 some students had not topped up their accounts,Successful taps decreased from 127 to 125 some students had insufficient funds,@Kwamboka (T) St.​joseph riabai secondary
,P.C.E.A Ngemwa Secondary School,2026-01-27,White rice and Western,190,194,193,1,0,3,10,1,13,0,0,0,200,0,3,"27 Jan 2026, 12:40:30","27 Jan 2026, 13:20:34",Students with insufficient balances reminded to top up their accounts on time.,Food was hot and delicious,Teacher on duty helped with line management,"Number of actual meals increased from 179 to 194, Students with insufficient balances topped up their accounts","Number of failed taps increased from 6 to 10, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,HGM Ting'ang'a Secondary School,2026-01-27,White Rice and Western and Bananas,95,97,94,3,0,2,1,0,0,0,0,0,100,0,2,"27 Jan 2026, 13:00:56","27 Jan 2026, 13:10:03",Projection was met,Food was hot and delicious,Excellent queue management,Failed taps decreased from 6 to 1,Actual meals served increased from 92 to 97 due to a high turnout,@Tapper-Hgm Ting'ang'a Sec Sch
,Kiambaa Comprehensive School,2026-01-27,White rice and Western,243,242,225,17,0,3,17,0,4,68,80,0,250,0,3,"27 Jan 2026, 12:35:05","27 Jan 2026, 13:25:10",Expecting ahigher projection and the number increase,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps remained as yesterday 23,Successful taps increased from 229 to 242 due to early top up,@Tabitha wairimu
,Kiababu Primary School,2026-01-27,Rice and western,270,261,234,27,0,2,9,0,2,2,3,0,262,0,2,"27 Jan 2026, 12:40:59","27 Jan 2026, 13:30:11",Expecting more kids,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 10 to 9 as some parents did not manage to pay on Time,Successful taps decreased from 265 to 264 as some parents did not manage to pay on Time,@kiaibabu primary school
,Ngemwa Primary and Junior School,2026-01-27,WHITE RICE AND WESTERN,220,225,203,22,0,2,6,0,2,0,0,0,220,0,2,"27 Jan 2026, 12:35:31","27 Jan 2026, 13:20:34",We expect a lower turnup as there will be no bananas.,Food was delicious.,Line management was successful.,Failed taps increased from 5 to 6. Parents did not top up on time.,Meals served increased from 218 to 225. Kids turned up for the bananas.,@SC Lucy - Ngemwa primary
,Gatatha Comprehensive School,2026-01-27,White rice and western,155,151,124,27,0,2,9,1,1,1,1.2,0,155,0,2,"27 Jan 2026, 12:50:26","27 Jan 2026, 13:26:34",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 12 to 9  due to early payment,Actual meals served have increased from 146 to 151 due to additional payment,@Mourine mwangi-SC Gatatha primary
,Njenga Karume Comprehensive School,,,190,179,169,,0,3,18,1,2,0,0,,200,0,3,"27 Jan 2026, 12:40:26","27 Jan 2026, 13:38:31",Expecting a good number,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps decreased from 21 to 18 as more parents had topped up,Successful taps increased from 163 to 169 as more parents had topped up,@Eliud Nderu Sc Njenga karume comprehensive
,ACK Riabai Primary School,2026-01-27,White Rice and western plus Bananas,315,344,300,44,0,3,14,0,2,0,0,0,320,0,3,"27 Jan 2026, 12:15:15","27 Jan 2026, 13:35:21",Expecting the failed taps topped up and good turn out.,The food was delicious,Kids know how to queue on their own,Failed taps today is 14 compared to yesterday's 11. Parents didn't top up their kids account,Successful taps today is 300 an increase from yesterday's 272. Turn out was good because of Bananas,@Camilla (SC) ACK RIABAI PRIMARY
,St. Joseph Gathanga Secondary School,,,60,49,49,,0,3,1,0,1,0,0,,55,0,3,"27 Jan 2026, 13:15:00","27 Jan 2026, 13:25:08",We expect the same number tomorrow,Food was hot and delicious,The Queue was well managed by the TOD,The number reduced to 1because majority of the students paid.,The number increased by 1 because of high turnout.,@Oness Tapper St. Joseph high-school Gathanga
,Loreto Primary School,2026-01-27,White rice and western ndegu,405,410,365,45,0,3,15,2,1,0,0,0,410,0,3,"27 Jan 2026, 12:30:10","27 Jan 2026, 13:30:03",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 8 to 15 most parents were late in payments,My actual taps are the same as yesterday 410 due to insufficient funds,@SC Loreto primary
,AK Magugu Comprehensive School,2026-01-27,White rice and western,415,410,371,39,0,3,18,0,2,0,0,0,410,0,3,"27 Jan 2026, 12:25:59","27 Jan 2026, 13:25:03",We expect the same turnout,The food was delicious,The queue was orderly,The number of failed taps increased from 12 to 18. Respective accounts had not been topped up,The number of actual meals served today increased from 402 to 410. More accounts had sufficient balances,@SC Margaret Maigua - Ak magugu comprehensive
,PCEA Githunguri Comprehensive School,2026-01-27,White rice and western,450,467,433,34,0,3,14,0,3,0,0,0,460,0,3,"27 Jan 2026, 12:40:49","27 Jan 2026, 13:30:55",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 14 a slight decrease from yesterday's 16,,,some parents didn't manage to top up on time","Actual meal were 467 an increase from yesterday's 453,,,the turn up increased",@SC- Githunguri Comprehensive
,St. Augustine Gatono Primary,,,170,177,162,,2,3,5,0,4,0,0,,180,3,3,"27 Jan 2026, 12:30:58","27 Jan 2026, 13:30:05",Expecting higher turn out tomorrow,Food was delicious,Queue was well managed,Failed taps remained 5 as parents topped up on time,Successful taps decreased from 169 to 162 as parents didn't top up,@Anne Njoroge -SC St.​Augustine
,Gathanji Secondary School,2026-01-27,White rice and western,62,60,60,0,0,2,1,0,2,0.6,0.7,0,62,0,2,"27 Jan 2026, 13:25:48","27 Jan 2026, 13:35:02",We expect a higher turnout tomorrow.,Food was sweet and delicious.,The queue was well managed by teacher on duty.,The number  of failed  taps decreased  from 3 to 1 since most parents  toped up their accounts.,There was an increase  in successful  taps from 57 to 60 since most parents  toped  up their accounts.,@Purity _ tapper Gathanji sec.
,St. Vincent Lioki Secondary School,2026-01-27,Rice ana western,185,194,194,0,0,3,7,0,2,0,0,0,190,0,3,"27 Jan 2026, 12:35:21","27 Jan 2026, 12:50:28",We envision a higher number,The food was good,The Queue was well managed,Failed taps decreased from 7 to 8 parents topped up their account,Successful taps increase from 194 to184 parents topped up their account,@Ann Tapper St. Vincent secondary
,Kawaida Comprehensive School,2026-01-27,White rice and western,1090,1060,1012,48,0,6,55,1,10,8.97,10.8,0,1090,0,6,"27 Jan 2026, 12:30:28","27 Jan 2026, 13:35:36",Expecting higher turn out,Food was hot and delicious,Well managed,Increased from 41 to 55 due to late payment,Actual meals decreased from 1081 to 1060 due to late payment,@Rahab Wangui Chege
,Gathanji Comprehensive School,2026-01-27,Rice and GG and Bananas,350,351,327,24,0,3,5,0,1,0,0,0,350,0,3,"27 Jan 2026, 12:50:46","27 Jan 2026, 13:40:03",We have projected 350 expecting parents to top up on time,The food was delicious and nutritious,Queue was well managed,Failed were 5 a decrease from 9 parents did top up on time,Successful taps were 327 an increase from 322 parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school (edited)
,Kahunira Secondary School,2026-01-27,White rice and western,155,148,148,0,0,3,7,0,4,0,0,0,160,0,3,"27 Jan 2026, 13:00:07","27 Jan 2026, 13:30:13",Expecting students who had failed taps to top up on time,Food was delicious,Line was well managed by TOD,"Failed taps increased from 4 to 7, parents didn't top up on time","Meal served today decrease from 152 to 148, parents didn't top up on time",@Tapper kahunira secondary
,Kamondo Primary and Junior School,2026-01-27,White Rice and Western,320,325,289,36,0,3,9,1,4,15,0,0,325,0,3,"27 Jan 2026, 12:40:24","27 Jan 2026, 13:30:42",We expect slightly the same turn up as today's,The food was tasty and had the right temperature,The queue was well managed by the TOD,09 faield taps same as yesterday as account had insufficient balance,325 actual taps a same as previous day since it was  a normal  school day,@SCwangengi -Kamondo primary school
,Chief Wandie Primary School,2026-01-27,"Rice,Western and Bananas",335,345,310,35,0,1,11,1,0,0,0,0,340,0,1,"27 Jan 2026, 12:40:00","27 Jan 2026, 13:50:00",Projecting 340 hoping for a great turnout tomorrow,Food was hot and delicious,Line management was excellent,11 failed taps compared to yesterday’s 25 most parents topped up their kids account on time,345 actual meals served compared to yesterday 328 today’s turnout was great because of bananas,@Washeke-SC-Chief Wandie Pri
,PCEA Karia Comprehensive School,2026-01-27,White rice and western,475,477,424,53,5,3,10,0,2,0,0,0,480,7,3,"27 Jan 2026, 12:32:40","27 Jan 2026, 13:35:49",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 9 to 10 due to late payments,Actual meal increased from 463 to 477 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Lioki Comprehensive School,2026-01-27,write rice and Western,155,151,131,20,0,2,8,1,4,1,1,0,155,0,2,"27 Jan 2026, 13:00:55","27 Jan 2026, 13:50:10",we expect an improvement on the kids turn out,food was delicious,queue was well organized with the help of the teacher on duty,failed taps increased to 8 as 4 more parents forgot to top up their kids accounts,successful taps decreased by 2 as the parents failed to top up their accounts,@SC Phoebe - Lioki Primary school
,Kamondo Secondary School,2026-01-27,White rice and western,135,124,124,0,0,2,5,0,1,1,1,0,135,0,2,"27 Jan 2026, 13:30:21","27 Jan 2026, 13:50:29",Expecting a higher turn out and also insufficient accounts to be topped,Food was well cooked,Queue management was well managed with the help of TOD,Decrease from 7 to 5 as some accounts  were topped up,Slight increase from 122 to 124 as insufficient accounts were topped  up,"@Esther, Tapper kamondo secondary school"
,Gicoco Primary School,2026-01-27,Rice and western ndengu,360,371,321,50,0,3,24,0,3,0,0,0,370,0,3,"27 Jan 2026, 12:15:16","27 Jan 2026, 13:55:22",Anticipating kids will turn up for lunch,Food was delicious,Queue was manageable,Failed taps increased from19 to 24 some parents didn't top up on time,Successful taps increased from 306 to 321 turn up was good,@Anne (SC) Gicoco comprehensive
,Ting'ang'a Secondary School,2026-01-27,White rice and western,120,111,104,7,0,4,10,0,4,0,0,0,110,0,4,"27 Jan 2026, 13:20:56","27 Jan 2026, 13:50:04",Hoping there will be an increase in turn out,The food was hot and delicious,The queue was neat and manageable,Today's failed taps were 10 which increased from yesterdays failed taps due to insufficient funds,Today's Successful taps were 104 which decreased from yesterday's successful taps due to lower turn out,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Ting'ang'a Model  School,2026-01-27,White Rice and Western.,390,393,337,56,0,3,17,3,5,0,0,0,390,0,3,"27 Jan 2026, 12:45:07","27 Jan 2026, 13:40:13",We expect similarly same turn out as today.,Food was delicious,We had neat queues,"Our failed taps increased from 14 to 17,,most parents didn't top up on time","Our successful taps decreased from 342 to 337,,most kids had insufficient balances.",@Faith Mueni (SC) Ting'ang'a model.
,Kiairia Comprehensive School,2026-01-27,White Rice and Western,220,220,202,18,3,2,4,0,3,0,0,0,225,3,2,"27 Jan 2026, 12:55:18","27 Jan 2026, 13:20:27",We expect all kids to be present and accounts with insufficient funds to be updated.,The food was delicious,Queue was orderly,Failed taps increased from 2 to 4. Respective parents didn't update their accounts.,Actual meals increased from 215 to 220. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
,HGM Ting'ang'a Primary School,2026-01-27,White Rice and Western,720,695,0,695,0,5,4,5,8,5,5,0,710,0,5,"27 Jan 2026, 12:20:09","27 Jan 2026, 13:50:11",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps increased from 1 to 4,Actual meals served decreased from 728 to 695. Turn up was lower today.,@SL Ting'ang'a HGM Primary
,Ndumberi Primary,2026-01-27,Rice and western,770,774,720,54,0,3,40,10,6,0,0,0,780,0,3,"27 Jan 2026, 12:10:20","27 Jan 2026, 13:55:29",Expecting an increase in turn out of tomorrow.,Food was delicious,Easy queue management,Previous failed taps were 40 today compared to  yesterday 33 some parents dint top up,Today's successful taps were 720 compared to yesterday 707 there was an increase inbturn out today,@Ndumberi primary school
,Mungai Chengecha Primary School,2026-01-27,Rice and western,590,559,490,69,0,3,29,0,4,3,3,0,580,0,3,"27 Jan 2026, 12:45:39","27 Jan 2026, 13:55:44",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Decrease in failed taps from 30 to 29 , the number of insufficient balances is still high","Increase in successful taps from 484 to 490 , some parents topped up their accounts,",@sc mungai c pry
,P.C.E.A Karia Secondary School,2026-01-27,White rice and western,55,43,43,0,3,2,0,0,3,00,0,0,50,5,2,"27 Jan 2026, 13:15:15","27 Jan 2026, 13:35:20",We expect th number of turnouts will increase tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps decreased from 04 to 00,The number of successful taps increased from 41 to 43. Although the number of turnouts has reduced nowadays,@Simon Tapper Karia secondary
,Benson Njau Primary School,2026-01-27,Rice and Western,430,427,377,50,0,3,30,1,3,0,0,0,430,0,3,"27 Jan 2026, 12:15:05","27 Jan 2026, 14:04:10",Anticipating the a better turn out.,The food was well-prepared.,The ques were neat and manageable.,Failed taps increased from 27 to 30 due to delayed or forgotten top-ups by parents.,Successful taps increased from 370 to 377 due to an improvement in today's turn out.,@Serah (SC) Benson Njau Primary
