Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,PCEA Karia Comprehensive School,2026-01-07,Masala rice and western,420,413,373,40,0,3,31,3,8,1,2,0,450,0,3,"7 Jan 2026, 14:30:22","7 Jan 2026, 16:00:58",We expect a higher turn out tomorrow since students are still,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 24 to 31 parents didn't top up their account,Actual meals increased from 374 to 413 students are still reporting back to school,@Mary SC PCEA Karia comprehensive
,Githunguri Technical & Secondary School,2026-01-07,Rice& western stew,140,109,109,0,0,2,3,0,3,9.3,10.8,0,140,0,2,"7 Jan 2026, 13:30:59","7 Jan 2026, 13:58:22",More students expected as most will have,Meals were hot and delicious,Queue was manageable and fast moving,More students compared to yesterday,Students who hadn't paid for their meals had done so on time,@Mercy Njeri Nyambura
,Riara Secondary School,2026-01-07,MASALA RICE & WESTERN,90,48,47,0,0,2,3,0,1,6,8,0,60,0,2,"7 Jan 2026, 12:45:00","7 Jan 2026, 13:30:00",We expect a higher turnout tomorrow,Food was delicious,Easy queue management,Successful taps were 47. a low turnout on first school reporting day,Failed taps were 3,@Tapper Riara Sec
,Kawaida Comprehensive School,2026-01-07,Pilau Rice and Western,950,956,912,44,0,6,30,82,20,0,0,0,980,0,6,"7 Jan 2026, 12:30:38","7 Jan 2026, 13:45:44",Expecting higher turnout tomorrow since kids are still,Food was Hot and delicious,Well managed by teachers on duty,Increased failed taps from 20 to 30 due to late payment,Increased successful taps from 783 to 912 due to higher turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,PCEA Githunguri Comprehensive School,2026-01-07,Masala Rice and western,350,351,323,28,0,3,53,13,17,0,0,0,380,0,3,"7 Jan 2026, 12:40:52","7 Jan 2026, 13:30:57",We expect an increase in tomorrow's turn up,Food was good,Line was managed by prefect on duty,"Failed taps were 53 an increase from yesterday's 28,,,parents didn't manage to top up on time","Successful taps were 351 an increase from yesterday's 319,,learners are still reporting back",@SC- Githunguri Comprehensive
,Waguthu Comprehensive School,2026-01-07,Masala Rice & Western,550,439,386,53,0,3,23,27,19,0,0,0,550,0,3,"7 Jan 2026, 12:40:45","7 Jan 2026, 13:40:48",We anticipate that the numbers will go higher as we expect high turnout.,Tapping went on smoothly,Queues were well managed by T.O.D,"Failed taps increased from 18 to 23,due to insufficient balances.","Successful taps increased from 335 to 386,as students continue reopening and registration of new pupils.",@KELVIN GATIBA SL WAGUTHU COMPREHENSIVE
,Kamondo Secondary School,2026-01-07,Masala rice and western,95,96,96,0,0,2,2,0,0,0,0,0,110,0,2,"7 Jan 2026, 13:30:15","7 Jan 2026, 13:50:32",Expecting a higher turn up compared to today since  school has resumed back to normal,Food was hot and  sweet,Queue management was well managed with the help of TOD,Decrease to 2 as more accounts were topped  up,Increase to 96 as more students turn up  after the long break,"@Esther, Tapper kamondo secondary school"
,Lioki Comprehensive School,2026-01-07,Masala rice and Western,110,106,99,8,0,2,10,1,1,00,0,0,110,0,2,"7 Jan 2026, 13:00:47","7 Jan 2026, 13:50:02",We are projecting 110 as we hope for a better turn out tomorrow,Food was delicious,Queue was well managed with the help of the teacher on duty,Failed taps increased from 8 to 10 as their parents forgot to recharge their accounts,Successful taps increased from 92 to 99 since 7 of the parents recharged their accounts after calling them,@SC Phoebe - Lioki Primary school
,St. Vincent Lioki Secondary School,2026-01-07,Masala Rice ana western,170,120,120,0,0,3,7,0,2,15,17.5,0,150,0,3,"7 Jan 2026, 13:20:10","7 Jan 2026, 13:50:15",We envision a higher number,Food was hot,Queue was managed,The  failed taps increase from 07 to O6 parents had not topped up their account,Successful taps increase from 120 to 90 due to payment on time,@Ann Tapper St. Vincent secondary
,Muongoiya Secondary School,,,250,189,189,,0,5,3,0,2,15.25,4.8,,250,25,5,"7 Jan 2026, 13:15:04","7 Jan 2026, 13:47:09",Expecting a good turn out because students are still,Food was hot and delicious,Queue was well managed by Tapper,Number of failed taps has increased from 2 to 3,Number of successful taps has increased from 174 to 189,@Oliver Nancy-Tapper Muongoiya secondary school
,Gathanji Secondary School,2026-01-07,Masala  rice and western  stew,25,21,20,0,0,2,0,0,0,8,7,0,35,0,2,"7 Jan 2026, 13:10:41","7 Jan 2026, 13:17:00","There will be an increase ,since parents  will top up.",Food was delicious,The queue was well managed  with help of teacher on duty,There was no failed taps,Successful  taps increased  from yesterday's  since the pupils  who were sent away for school  fees came.,@Purity _ tapper Gathanji sec.
,AK Magugu Comprehensive School,2026-01-07,Masala rice and western,400,343,305,38,0,3,12,8,5,14,17,0,350,0,3,"7 Jan 2026, 12:30:17","7 Jan 2026, 13:30:28",Pp1 students are joining the school,The food was delicious,The queue was orderly,The number of failed taps increased from 9 to 12. Respective parent had topped up their accounts on time,The number of actual meals served today increased from 328 to 343. Pp1 students are joining school,@SC Margaret Maigua - Ak magugu comprehensive
,Kamondo Primary and Junior School,2026-01-07,Masala Rice and Western,220,211,188,23,0,3,7,11,1,2,3,0,240,0,3,"7 Jan 2026, 12:45:36","7 Jan 2026, 13:30:02",We expect a high turn up as grade 4 kids will be,The food was well cooked and had the right temperature,The queue was well managed by the teacher on duty,07 failed taps a decrease  from 13 as more parents  had topped up kids account on time,211 actual taps a rise from 202 as turn up was high since grade 1 kids were reporting  to school today,@SCwangengi -Kamondo primary school
,P.C.E.A Karia Secondary School,2026-01-07,Masala Rice and Western,50,47,47,0,3,2,2,0,0,19,22,0,55,4,2,"7 Jan 2026, 11:15:38","7 Jan 2026, 11:40:45",We expect a rise in successful taps tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has remained the same,The number of successful taps has increased from 37 to 47,@Simon Tapper Karia secondary
,Kiairia Comprehensive School,2026-01-07,Masala Rice and Western,180,177,162,15,3,2,3,8,2,0,0,0,180,3,2,"7 Jan 2026, 12:55:04","7 Jan 2026, 13:20:15",We hope for a higher turnout and all accounts to be updated.,The food was delicious,Line was well managed.,Failed taps increased from 2 to 3.Respective parents didn't topup their accounts.,Actual meals increased from 171 to 177. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
,Kawaida Secondary School,2026-01-07,Masala rice and western,100,62,62,0,8,3,4,0,1,1.2,1.5,0,100,8,3,"7 Jan 2026, 13:10:10","7 Jan 2026, 13:25:25",We expected a higher turnexout tomorrow since the studies are resuming tomorrow,Food was delicious and tasty,Queue was well neat students know how to queue well,Failed taps decreased from 8 to 4 as compared to last term parents topped up on time,Successful taps decreased from 75 to 62 most students are not back to school yet,@Njeri kawaida secondary school
,Mayuyu Comprehensive School,2026-01-07,Masala rice and western,300,307,290,17,0,3,7,10,13,0,0,0,340,0,3,"7 Jan 2026, 12:40:01","7 Jan 2026, 13:30:09",Expecting a higher turnout tomorrow as more students,The food was hot and delicious,The queue was managed smoothly with the help of the teacher on duty,Failed taps reduced from 9 to 7 cause parents topped up their accounts,Successful taps increased from 226 to 307 cause more students reported to school and turned up for tapping,@Maggie Gitau - SC Mayuyu comprehensive
,Kiairia Secondary School,2026-01-07,Rice and western,57,48,48,0,0,2,3,0,1,0,0,0,57,0,2,"7 Jan 2026, 13:13:35","7 Jan 2026, 13:30:50",I expect more turnout tomorrow,The food was very sweet,Line management was smooth,Failed taps today was 3,Today successful taps was 48 some students were absent,@Janet tapper kiairia secondary
,St. Joseph Gathanga Secondary School,2026-01-07,Rice and GG,50,36,36,0,0,3,5,0,1,0,0,0,50,0,3,"7 Jan 2026, 13:15:12","7 Jan 2026, 13:30:19",We expect a high turnout tomorrow.,Food was hot and delicious.,The Queue was well managed by the TOD.,The failed taps were high because of insufficient funds.,The number retained.,@Oness Tapper St. Joseph high-school Gathanga
,Ngemwa Primary and Junior School,2026-01-07,MASALA RICE AND GREEN GRAMS,200,185,163,22,0,2,4,2,2,1,1,0,200,0,2,"7 Jan 2026, 12:35:52","7 Jan 2026, 13:15:56",More grade 7 kids will,Food was delicious,Line management was successful,Failed taps decreased from 7 to 4. Parents are toping up well,Meals served increased from 168 to 185. Students are still reporting back.,@SC Lucy - Ngemwa primary
,P.C.E.A Ngemwa Secondary School,2026-01-07,Masala Rice and Western,130,144,142,2,0,3,3,0,0,0,0,0,150,0,3,"7 Jan 2026, 12:40:06","7 Jan 2026, 13:10:09",Students are topping up their accounts on time.,Food was delicious and hot,Teacher on duty helped with line Management,"Number of actual meals increased from 115 to 144, students with insufficient balances topped up their accounts on time.","Number of failed taps decreased from 6 to 3, students with insufficient balances topped up their accounts on time",@Nicholas Tapper PCEA Ngemwa Secondary
,Githioro Primary School,2026-01-07,White rice and western,280,277,254,23,0,2,14,4,2,0,0,,300,0,,"7 Jan 2026, 12:35:41","7 Jan 2026, 13:53:47",,Food was appetising,Line management was organised assisted by TOD,"Failed taps increased from yesterday’s 12 to 14 today, parents forgot to top up their accounts on time","Successful taps increased from yesterday’s 259 to 277 today, kids are turning up well to school.",@GITHIORO COMPREHENSIVE
,Githiga Primary,2026-01-07,White rice and Western,330,318,287,31,0,3,21,2,7,1,2,,300,0,,"7 Jan 2026, 12:30:51","7 Jan 2026, 13:30:55",,Food was sweet and delicious,Lines Management was smooth,Failed taps increased  from21 to 22.Parents forgot  to top up their accounts.,Actual meals increased  from 286 to 318.turn out was good.,@Nicholas-SC - Githiga Comprehensive
,Kiawairia Primary,2026-01-07,Rice and western,130,125,110,15,2,2,4,2,2,1,2,,130,2,,"7 Jan 2026, 12:00:53","7 Jan 2026, 13:30:21",,Food was delicious,Lines were neat  and ordely,We had 4 failed taps same as yesterday some parents didn't top up on time,We had 110  successful taps an increase from yesterday 102 students have reported fully,@Mary kimani SC kiawairia comprehensive school
,PCEA Matuguta Primary & Junior Secondary School,2026-01-07,Rice and western,440,428,398,30,2,3,13,5,7,3,4,,440,2,,"7 Jan 2026, 12:40:06","7 Jan 2026, 13:40:12",,Food was delicious,Queue was well managed,Failed taps were 13 an increase of 4 taps from yesterday's 9 taps. Respective parents had not topped up,Actual meals were 428  an increase of 21 taps from yesterday's 407 actual meals . Some of the absent students reported and also there were new registrations .,@Matuguta primary
,Gathiruini Primary School,2026-01-07,Rice and western,240,199,179,20,0,2,25,1,4,10,12,,230,0,,"7 Jan 2026, 12:30:55","7 Jan 2026, 13:30:07",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 25 an increase 7 this is because parents didn't top up their accounts on time,Actual meal today were 199 a decrease from 225 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
,Gatina Primary School,2026-01-07,white rice and Western,400,391,339,52,0,3,12,19,6,2,3,,410,0,,"7 Jan 2026, 12:31:02","7 Jan 2026, 15:30:13",,food was delicious,line was smooth and orderly,failed taps were 12 a decrease from yesterday's number of 19. More parents managed to credit accounts on time,Actual meals served were 391 an increase from yesterday's number of 338. More accounts had sufficient funds and turn up was high.,@Kang'ethe Dennis
,GATHAITHI PRIMARY,2026-01-07,White rice and western,400,403,370,33,0,3,50,9,3,00,0,,460,5,,"7 Jan 2026, 12:40:56","7 Jan 2026, 13:50:01",,food was good,TOD assisted with queue management,We had 50 failed taps a rise from 21. Some parents failed to top up on time.,Successful taps increased from 351 to 403,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Miiri Primary,2026-01-07,White Rice and Western,380,315,283,32,0,3,42,8,8,12,10,,360,0,,"7 Jan 2026, 12:30:45","7 Jan 2026, 13:30:52",,The food was hot and delicious,The queue was well managed and organized by the TOD.,Failed taps rose to 42 from 31 as some parents had not topped up on time.,"Actual meals served increased from 314 to 315 following timely parent top-ups; however, this figure remains below projections as most expected Grade 7 students were turned away due to lacking essential requirements.",@SC Daniel Ng'ang'a - Miiri Primary School
,Kambui Primary School,2026-01-07,White Rice and Western,220,215,177,38,0,2,16,3,6,1.5,0,,220,0,,"7 Jan 2026, 12:40:32","7 Jan 2026, 13:30:46",,Tge food was delicious.,The line was well managed.,We had 16 failed taps a lower number compared to yesterday's that were 19. Most parents did not top up their accounts.,We had 177 successful taps a higher number compared to yesterday's that were 153. Most kids came for lunch.,@Kambui Primary and Junior School
,Miguta Primary School,2026-01-07,Rice and Western,240,220,205,15,0,2,35,1,4,3,3,,240,0,,"7 Jan 2026, 12:45:04","7 Jan 2026, 13:30:09",,The food was delicious,The queue was manageable,"There were 35 failed taps. 30  students were marked as graduates. As for the remaining 5, the parents did not top up.","There were 205 successful taps, an increase of 14 from the previous tapping. The students are still reporting back.",@SC Pauline - Miguta Primary School
,Kiawaiguru Primary School,2026-01-07,Rice and Western,210,186,169,17,2,2,6,4,4,6,7,,200,2,,"7 Jan 2026, 12:30:00","7 Jan 2026, 13:30:00",,Lunch was delicious.,Line was oderly.,Failed taps decreased from yesterday’s 7 to today 6.A parent topped up.,Actual meals served increased from yesterday’s 180 to today 186.More pupils reported to school today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kibichoi Primary School,2026-01-07,Rice and western,220,197,179,18,1,2,5,7,5,9,6,,210,1,,"7 Jan 2026, 13:00:09","7 Jan 2026, 13:30:18",,the food was delicious,I managed the queue well,"The number of failed taps increased from 2 to 5, some parents didn't top up their accounts on time","The number of successful taps increased from 164 to 179, many students attended school today",@sc kibichoi primary school
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-07,Rice and western,320,305,274,31,0,3,11,1,8,3,4,,320,0,,"7 Jan 2026, 12:40:10","7 Jan 2026, 13:30:17",,The for was yummy,I  managed the  queue and I was smooth,We had 11 failtaps a Lower number than previous day which was 18 since their parents didn't top up their accounts,We had 305 actual taps a higher number than previous day which was 283  since their parents top up their accounts,@sc willy- Ceb Riamute primary school
,Gitombo Primary School,2026-01-07,White rice and Western,180,168,156,12,0,2,5,1,0,3,4,,170,0,,"7 Jan 2026, 12:30:02","7 Jan 2026, 13:30:16",,Food was delicious students enjoyed,Queue was manageable,Today failed tap was 5 an increase of 3 from 2 yesterday parents didn't top up account on time.,Actual meals served today was 168 an increase of 1 from 167 yesterday students show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Gathangari Primary School,2026-01-07,Rice and western,380,306,271,25,0,3,55,5,9,10,10,,360,0,,"7 Jan 2026, 12:50:23","7 Jan 2026, 14:00:36",,Food was delicious,Queue was smoothly managed by the teacher,Failed taps increased from 19to 55.Parents did not top up on time while Grade 9 tags stating the kid has graduated,I successful taps decreased from 331 to 306.some parents did not top up on time.,@Pauline Gatimu
,Kiambururu Secondary School,2026-01-07,White rice with western,100,133,133,0,0,3,3,0,0,0,0,,140,0,,"7 Jan 2026, 13:40:54","7 Jan 2026, 14:43:02",,The food was delicious students enjoyed the meal,line management was smooth,"failed taps today was 3 been the first day of opening school, some parents to top up",successful taps was 133 been the day of opening school,@Salome-kiambururu secondary school
,Mathanja Priamry School,2026-01-07,rice and western,200,162,143,19,0,2,3,3,3,10,11,,175,0,,"7 Jan 2026, 12:30:13","7 Jan 2026, 13:30:22",,food was delicious,I managed the queue without any assistance,today we had 3 failed taps an increase compared to yesterday 1. some parents didn't top-up their accounts on time.,today we had 162 actual meals served an increase by 1 compared to yesterday. some new students reported today,@mathanja primary school
,Gathaithi Secondary School,2026-01-07,Rice and western,90,90,90,0,0,2,11,0,5,,0,,95,0,,"7 Jan 2026, 13:20:47","7 Jan 2026, 14:14:12",,Food was delicious,The queue was managed,Failed taps increased as many parents didn't top-up early,Successful taps were more than yesterday,@Joseph mburu nga'ang'a
,Kanyore Primary School,2026-01-07,Rice and Western,530,505,473,32,0,3,48,5,7,16,8,,550,0,,"7 Jan 2026, 12:40:00","7 Jan 2026, 13:53:00",,Food was delicious,Queue was well managed,Today’s failed taps were 48 which is more than yesterday’s 35,The number of actual taps were 505 which is more than yesterday’s 462 because the turn up was higher.,@Kanyore Comprehensive School
,Mukuyu Secondary School,2026-01-07,Rice and western,200,187,187,0,0,0,5,0,2,14,5,,200,0,,"7 Jan 2026, 12:40:18","7 Jan 2026, 13:22:29",,Food was delicious,Queue managed was good,Today failed taps were five because some parents failed to top up their account,Today's actual tap was 187 and it was opening day,@Kanyore Comprehensive School
,Ikinu Primary,2026-01-07,White Rice and western,950,823,823,76,0,5,20,15,16,17,20,,850,0,,"7 Jan 2026, 12:30:56","7 Jan 2026, 13:55:13",,Food was hot and delicious,Queing was well managed,Failed taps reduced from 41 to 20 since more parents topped up,Actual meals have increased from 765 to 823 more pupils lare reporting back to school gradually,@SL Janet-Ikinu primary School
,Gathugu Primary School,2026-01-07,Rice And Western,240,208,188,20,0,2,10,3,1,8,9,,220,0,,"7 Jan 2026, 12:40:01","7 Jan 2026, 13:40:05",,food was delicious,queue management was smooth,"actual meals fed today were 208 compared to 205 of the previous tapping, more pupils reported back to school","we had 10 failed taps, few students were marked as graduated",@SC Gathugu Comprehensive School
,Miguta Secondary School,2026-01-07,Rice and western,30,29,29,0,0,2,2,0,0,2,0,,40,0,,"7 Jan 2026, 13:10:07","7 Jan 2026, 13:40:30",,The food was delicious,The queue was manageay,There were 2 failed taps... parents didn't top up their accounts,There were 29 successful taps... students are still reporting back,"@Alex,Tapper Miguta Secondary"
,Githima Primary,2026-01-07,white rice and western,210,196,172,24,0,2,6,1,5,4,4,,200,4,,"7 Jan 2026, 12:40:17","7 Jan 2026, 13:40:24",,The food was delicious,I managed the queue and the kids were disciplined today.,We had 6 failed taps which is an increase from yesterday's 4 failed taps.Some accounts were not topped up on time.,We had 196 actual meals served which is an increase from yesterday's 177 actual meals served.The turn out was higher today.,@Brenda kamawe Githima primary and junior secondary school
,Gatitu Primary,2026-01-07,RICE AND WESTERN.,350,316,291,25,1,3,12,3,8,6,8,,340,1,,"7 Jan 2026, 12:00:49","7 Jan 2026, 13:50:56",,Food was well cooked and enough for all.,Lines moved from class to class under ToD's cordinance.,An increase from 7 to 12 today which was highly resulted by accounts having insufficient or no funds at all..,Successful taps also decreased from 296 to 291 resulted by parents not making timely payments.,@Wambui ikonya SC Gatitu comprehensive
,Njunu Primary School,2026-01-07,Rice and western,220,187,166,21,0,2,17,4,4,8,10,,200,0,,"7 Jan 2026, 12:40:32","7 Jan 2026, 13:19:49",,Food was delicious,Line transition was well managed,We had an increase,We had a decrease due to so many failed taps,@Sc Elizabeth -Njunu primary school
,Thuita Secondary School,2026-01-07,White rise and western,40,31,31,0,0,2,1,0,0,3,3,,40,0,,"7 Jan 2026, 13:10:00","7 Jan 2026, 18:28:21",,Food was enough and delicious,Queue management was smooth,Yesterday's were 3failed taps and today was only 1 failed tap that mean parent remembered to top up,The successful taps increased from 22 to 31 becaume more student reported back,@Thuita Secondary tapper
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-07,Rice and Western,260,245,222,23,1,2,21,6,5,4,5,,260,2,,"7 Jan 2026, 12:42:26","7 Jan 2026, 13:40:54",,The food was delicious,The queue was well managed by the school coordinator.,"The number of failed taps rose from 20 to 21, parents failed to make timely payments for their kids.","The number of actual meals rose from 221 to 245, some Grade 7 kids reported back today.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Nyaga Primary School,2026-01-07,Rice and Western,400,414,361,53,0,3,26,5,5,0,0,,440,0,,"7 Jan 2026, 12:40:57","7 Jan 2026, 13:40:23",,They food was tasty,The line was well managed by the school coordinator,The number of failed taps increased from 14 to 26. Some accounts had not been topped up,The number of actual meals served increased from 363 to 414.Attendance is increasingly gradually,@SL Nyaga Primary and Junior School-Gladys
,Kiambururu Comprehensive School,2026-01-07,White Rice and Western,250,244,216,28,0,3,5,4,6,3,3,,270,0,,"7 Jan 2026, 12:25:58","7 Jan 2026, 13:30:04",,The food was hot and delicious,Line management was smooth and fast,Failed taps decreased from 8 to 5.We still had parents who Failed to top up on time,Actual meals served increased from 225 to 244.More students reported back to school today,@Kiambururu Comprehensive School
,Ihiga Primary,2026-01-07,Rice and Western,160,153,140,12,0,2,0,6,3,02,5,,150,0,,"7 Jan 2026, 12:40:45","7 Jan 2026, 13:20:55",,Food was Delicious,Queues were manageable,Today's failed taps was 0 a decrease from yesterday's number which was 6.I reached out to parents with insufficient funds to top up.,Successful taps was 153 the same as yesterday's number which was 153.Today's turn up was as yesterday's.,@Naomi SC-Ihiga Comprehensive
,Kigumo Primary,2026-01-07,White Rice and Western,190,174,155,19,0,2,20,2,8,11,14,,185,0,,"7 Jan 2026, 12:40:57","7 Jan 2026, 14:07:02",,Food was delicious,line management was orderly assisted by the teacher on duty,We had 20 failed taps compared to yesterday where we had 7.This increase was led by parents not topping up their accounts.,We had 174 actual meals served compared to yesterday where we had 169.This increase was led by kids reporting to school in good number.,@S C PCEA Kigumo Comprehensive School
,Gathugu Secondary School,2026-01-07,Rice and western,150,147,147,0,0,3,5,0,5,1,1,,170,00,,"7 Jan 2026, 12:40:21","7 Jan 2026, 13:00:33",,food was hot and delicious,Queue management was good,Failed taps descreased from7to 5,number of successful taps increase from 115 to 147,@Tapper Gathugu secondary school
,Gikang'a Kageche Secondary School,2026-01-07,White Rice and Western,180,77,77,0,0,6,4,0,0,30,29,,120,0,,"7 Jan 2026, 13:15:29","7 Jan 2026, 13:35:40",,Food was delicious,Queue was well managed by the TOD,Today's failed taps decreased from 7 to 4.,Today's successful taps decreased from 147 to 77.stident were sent back home for school fees,@Pauline Gatimu
,Kanjai Secondary School,2026-01-07,White Rice and Western,150,125,125,0,0,2,8,0,1,04,4,,150,00,,"7 Jan 2026, 13:10:41","7 Jan 2026, 13:40:54",,The meal was delicious and satisfying.,Queue management was orderly by me.,"Actual meal served today was 125, students having insufficient amounts and other students not showing up.","We had 8 failed taps, students didn't remind their parents to fund their accounts.","@mercy, tapper, kanjai secondary"
,PCEA Mitahato Secondary School,2026-01-07,Rice and Western,30,28,28,0,0,2,0,1,0,5,1,,40,0,,"7 Jan 2026, 13:13:58","7 Jan 2026, 13:30:03",,Food was yummy but stew temperature was at 42 and students complained plus stew drum was too big for the amount of stew i expected thus making the temperature to be low,The line was well managed by me and the teacher on duty,There were no failed taps because parents had already topped up,Number of successful taps went high by 11 students than yesterdays,"@minne,Tapper Mitahato Secondary"
