Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kindiga Primary & Junior Secondary School,2026-03-04,Rice and Beans,149,168,151,17,0,2,7,0,4,00,0,,180,00,2,"4 Mar 2026, 12:40:46","4 Mar 2026, 13:30:55",,The food was Hot and delicious,Queues were orderly,"Failed taps decreased to 7 from 10,some parents still did not top up on time.i tried reaching out but some couldn't answer","Successful taps decreased to 168 from 176,some students did not report today.",@James Mbugua SC Kindiga Primary
,Gitiha Secondary School,2026-03-04,Tumeric rice and beans stew,145,150,150,0,0,2,1,0,0,,0,,150,0,2,"4 Mar 2026, 12:42:11","4 Mar 2026, 13:23:22",,Food was delicious and tasty,Queue was smooth and manageable by help of teacher on duty,Decreased number of failed taps compared to the previous day from 2 to 1,Increased number of successful taps compared to the previous day from 132 to 150,@Jecinta muthoni Gitonga
,Githioro Primary School,2026-03-04,Turmeric Rice and Beans,345,343,308,35,0,2,6,0,2,1,1,,345,0,2,"4 Mar 2026, 12:41:41","4 Mar 2026, 13:35:50",,The food was appetising.,Line management was organised assisted by tod,"Failed taps decreased from yesterday’s 9 to 6 today, some parents remembered to top up their accounts on time.","Successful taps increased from yesterday’s 340 to 343 today, kids turned up well today.",@SC - Githioro Comprehensive School
,Kiawairia Primary,2026-03-04,Tumeric Rice and Beans,140,127,113,14,5,2,8,0,1,3,4,,135,5,2,"4 Mar 2026, 12:10:35","4 Mar 2026, 13:27:49",,Food was hot and delicious,Lines were neat and organized,We had 8 failed taps an increase from 5 yesterday some parents didn't top up on time,"We had 113 successful taps a decrease from 118 , we had high failed taps and absenteeism due to the rains",@Mary kimani SC kiawairia comprehensive school
,Mitahato Primary School,2026-03-04,Rice and beans,240,222,197,25,0,2,4,0,4,5,5,,230,0,2,"4 Mar 2026, 12:10:32","4 Mar 2026, 13:30:40",,Food was delicious,Queue management was hasle-free,Number of failed taps was same to that of yesterday because same number of parents forgot to top up on time,Number of successful taps decreased from 239 to 222 this number being affected by academic clinic that took place,@SC George-Mitahato Comprehensive
,William Ng'iru Secondary School,2026-03-04,White rice and beans,520,506,506,0,0,4,9,0,4,0,0,,530,0,4,"4 Mar 2026, 12:40:46","4 Mar 2026, 13:10:57",,Food was hot and delicious,Queue was orderly under my supervision and tod aswell,"Failed taps today increased from 8 to 9,accounts are not  credited on time","Successful taps increases from 478 to 506, some students are gradually reporting back to school",@Tapper Dennis -william Ng'iru Secondary
,Kanyore Primary School,2026-03-04,TUMERIC RICE & BEANS,580,591,541,50,4,3,16,0,11,0,0,,600,5,3,"4 Mar 2026, 12:30:42","4 Mar 2026, 13:30:47",,Food was delicious,Line management was organized,Number of failed taps increased from 12 to 16. Reminded kids to remind their parents to top up.,Number of successful taps increased from 551 to 591 as more students reported back to school,"@Haron Muiruri,SL Kanyore Primary"
,Kigumo Secondary School,2026-03-04,Tumeric rice and beans,110,74,74,0,0,2,4,0,0,7,6,,90,0,2,"4 Mar 2026, 01:00:00","4 Mar 2026, 13:20:11",,The food was hot and sweet,Queue was smooth,Failed taps decreased from 6 to 4 parents paid on time,Successful taps decreased from 104  to 74 some students were sent home during break time the food had already arrived,@daniel Kariuki
,Kibichoi Primary School,2026-03-04,Tumeric Rice and beans,235,236,215,21,3,2,8,0,1,3,0,,235,4,2,"4 Mar 2026, 13:00:09","4 Mar 2026, 13:25:16",,The food was delicious,I managed the queue well,The number of failed taps increased from 3 to 8 as some parents didn't top up their accounts on time,The number of successful taps increased from 208 to 215 as most students reported to school today,@sc kibichoi primary school
,Kagema Primary School,2026-03-04,Turmeric rice and Beans,700,734,734,0,0,3,24,7,2,0,0,,730,0,3,"4 Mar 2026, 12:40:36","4 Mar 2026, 13:48:45",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 19 to 24 as more kids had insufficient accounts.,Successful taps increased from 678 to 734 as more kids reported back to school from midterm today.,@SL PCEA Kagema Comprehensive school
,PCEA Matuguta Secondary School,2026-03-04,White Rice and Beans,120,115,115,0,0,2,3,0,4,1.5,1.75,,120,00,2,"4 Mar 2026, 13:10:35","4 Mar 2026, 13:40:45",,Food was hot and delicious the kids enjoyed,I managed the queues,Failed taps today remained the same yesterday 03,Successful taps today reduced from 117 yesterday to 115 today...most of the kids didn't show up in school,@Njeri -Matuguta secondary school
,Miguta Secondary School,2026-03-04,Tumeric rice and Beans,40,34,34,0,0,2,3,0,0,2,1,,40,0,2,"4 Mar 2026, 13:10:11","4 Mar 2026, 13:40:22",,The food was delicious,The queue well managed,There were 3 failed taps... cards failed had insufficient balance,"There were 34 successful taps a decrease in 1, parents didn't top up their accounts on time","@Alex,Tapper Miguta Secondary"
,Kambui Primary School,2026-03-04,Tumeric Rice and Beans,270,271,214,57,0,2,2,0,0,0,0,,275,0,2,"4 Mar 2026, 12:50:30","4 Mar 2026, 13:40:31",,The food was delicious,The line was well managed,We had 2 failed taps. Most parents did top up their accounts.,We had 214 successful taps a higher number compared to yesterday's that were 213. Most kids came for lunch.,@Kambui Primary and Junior School
,Miiri Secondary School,2026-03-04,Tumeric rice and beans,35,17,17,0,3,2,1,0,1,4,4,,35,3,2,"4 Mar 2026, 13:10:38","4 Mar 2026, 13:30:44",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps decreased from 5 to 1, more parents had topped up",Successful taps decreased from 23 to 17 due to absentism,"@Esther,Tapper; Miiri Secondary School"
,Kihuririo Primary School,2026-03-04,Turmeric rice and beans,400,427,379,48,0,3,0,0,0,0,0,,430,0,3,"4 Mar 2026, 13:00:14","4 Mar 2026, 13:45:20",,The food was sweet,Queue was manageable,"Failed taps decreased from 12 to 0, all parents paid.",Successful taps increased from 368 to 427 some pupils who were sent home for fees reported.,@kihuririo primary
,Ihiga Primary,2026-03-04,Turmeric Rice and Beans,170,162,144,18,0,2,3,0,0,3,5,,160,0,2,"4 Mar 2026, 12:40:10","4 Mar 2026, 13:10:15",,Food was Enough,Queues were manageable,Failed taps were 3 an increase from yesterday's 1.Parents didn't top up their accounts.,Successful taps were 162 a decrease from yesterday's which was 166.Today's turn up was low.,@Naomi SC-Ihiga Comprehensive
,Kiambururu Secondary School,2026-03-04,Tumeric RICE WITH BEANS,200,187,187,0,0,2,4,0,3,1,1,,200,0,2,"4 Mar 2026, 13:20:56","4 Mar 2026, 13:50:04",,The meal was delicious,Line management was smooth,Failed taps today was 4 a decrease from previous which was 9,"Successful taps was 187 compared to previous which was 185,a slightly increase from yesterday",@Salome-kiambururu secondary school
,Gathugu Secondary School,2026-03-04,Tumeric rice and beans,220,222,222,0,0,2,8,0,0,4,0,,230,00,2,"4 Mar 2026, 12:40:38","4 Mar 2026, 13:20:43",,Food was delicious and hot,Queue management was good I managed,Number of failed taps descreased from 12 to 8.,Number of successful taps descreased from 255 to 222  because  50 students went for games.,@Tapper Gathugu secondary school
,Kigumo Primary,2026-03-04,White Rice and Beans,170,167,151,16,0,2,21,0,0,0,0,,170,0,2,"4 Mar 2026, 12:40:34","4 Mar 2026, 13:21:39",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 21 failed taps compared to yesterday where we had 14.This increase was led by parents not topping up their accounts.,We had 167 actual meals served compared to yesterday where we had 162.This increase was led by kids reporting to yesterday in good number.,@S C PCEA Kigumo Comprehensive School
,Kiawairia Secondary School,2026-03-04,Tumeric rice and beans,55,48,48,0,0,2,2,0,0,5,2,,55,0,2,"4 Mar 2026, 13:25:51","4 Mar 2026, 13:40:01",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,"Number of failed taps remained 2 the same as of yesterday,, parents didn't top up their accounts on time","Number of actual meals decreased from 52 to 48 , today there was a high rate of absentism because of the morning rain",@Patrick Kariuki Kiawairia secondary school Tapper
,Kiambururu Comprehensive School,2026-03-04,Turmeric Rice and Beans,295,268,237,31,0,3,14,0,0,4,5,,275,0,3,"4 Mar 2026, 12:20:57","4 Mar 2026, 13:45:03",,The food was hot and delicious,Line management was smooth,Failed taps increased from 7 to 14.This is because parents failed to top up even after calling them while others failed to pick their calls,Actual meals served decreased from 291 to 268.This is because there was a high number of absenteeism,@Kiambururu Comprehensive School
,Gathangari Primary School,2026-03-04,T.Rice and beans,410,407,368,39,0,3,5,0,0,10,1,,410,0,3,"4 Mar 2026, 12:30:37","4 Mar 2026, 13:40:47",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 10 to 5.some parents forgot to top up on time but have urged kids to remind their parents to top up on time,Successful taps increased from 396 to 407.Kids are still turning up well in school and parents topping up their accounts on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Gathugu Primary School,2026-03-04,Rice and Beans,260,263,238,25,0,2,9,0,3,2,0,,265,0,2,"4 Mar 2026, 12:30:15","4 Mar 2026, 13:40:19",,Food was delicious,Queue was orderly,"Actual meals served today increased from 255 to 263, more pupils reported to school and fed with us","We had 9 failed taps, a few parents forgot to top up their accounts on time",@SC Gathugu Comprehensive School
,Gathiruini Primary School,2026-03-04,Rice and Beans,240,231,209,22,0,2,6,0,1,5,3,,240,0,2,"4 Mar 2026, 12:30:22","4 Mar 2026, 13:30:27",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 an increase from 4 this is because parents didn't top up their accounts on time,Actual meals served today were 231 a decrease from 237 this is because turn out today was low,@Catherine Wanjiru
,GATHAITHI PRIMARY,2026-03-04,Tumeric Rice and Beans,490,489,432,57,0,3,12,0,2,00,0,,490,00,3,"4 Mar 2026, 12:45:25","4 Mar 2026, 13:50:33",,Food was great,Queue was well managed by School coordinator,Number of failed taps reduced from 14 to 12.,Actual meals served increased from 485 to 489.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,PCEA Mitahato Secondary School,2026-03-04,Turmeric rice and beans,35,34,34,0,0,2,2,0,2,0,0,,40,0,2,"4 Mar 2026, 12:42:15","4 Mar 2026, 12:53:36",,lunch met the required dietary standards,students were served in the order they came,The number reduced by 2 compared to yesterday's because parents topped up,The number increased by 5  compared to yesterday's because failed taps reduced and some students were in school,"@minne,Tapper Mitahato Secondary"
,Njunu Primary School,2026-03-04,Rice and beans,260,250,225,25,0,2,3,0,3,3,3,,250,0,2,"4 Mar 2026, 12:40:35","4 Mar 2026, 13:15:42",,Food was delicious,Line transition was well maintained,We had an increase with 1,We had a decrease with 10 most kids missed school today,@Sc Elizabeth -Njunu primary school
,Nyaga Primary School,2026-03-04,Turmeric Rice and Beans,520,484,429,55,0,3,22,0,0,9,10,,500,0,3,"4 Mar 2026, 12:40:30","4 Mar 2026, 13:30:42",,The food was savoury,The queue was well managed by the school lead,The number of failed increased from 18 to 22. Some accounts had not been topped up,The number of actual meals served reduced  from 512 to 484. The heavy rainfall affected attendance of some students especially Ecde and lower Primary,@SL Nyaga Primary and Junior School-Gladys
,Gitombo Primary School,2026-03-04,Tumeric rice and beans,180,179,161,18,0,2,0,0,0,0,0,,180,0,2,"4 Mar 2026, 12:40:46","4 Mar 2026, 13:29:51",,Food was delicious.,Queue was well manageable.,Today failed taps was 0 just like yesterday the number maintained.,Actual meals served today was 179 an increase of 2 from 177 yesterday  learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Komothai Primary School,2026-03-04,Tumeric Rice and beans,180,170,155,15,0,2,8,0,0,8,3,,180,0,2,"4 Mar 2026, 12:30:19","4 Mar 2026, 13:30:25",,Food was yummy,Kids were organized and punctual,"Failed taps increased from 6 to 8, parents forgot to top up","Actual meals increased from 168 to 170 , kids are reporting gradually",@SC Komothai Comprehensive
,Ngewa Primary School,2026-03-04,Rice and beans,280,279,254,25,0,2,13,0,0,0,0,,290,0,2,"4 Mar 2026, 12:00:51","4 Mar 2026, 13:30:54",,The food was delicious,Queue was transitioning well from class to class,We had 13 failed taps today which is a decrease from 20 yesterday,We had 279 actual meals served today which is an increase from 262 yesterday,@Ngewa primary school.
,Thuita Primary School,2026-03-04,Turmeric rice and beans,200,196,163,33,0,2,8,0,1,1,1,,200,0,2,"4 Mar 2026, 12:30:51","4 Mar 2026, 13:20:44",,Food was delicious,Queue management was smooth,Number of failed taps increased from 7 to 8 because some parents were unreachable,Number of actual meals increased from 195 to 196 because most parents remembered to top up,@SC Thuita Comprehensive school
,Githima Primary,2026-03-04,White rice and beans,265,262,234,28,3,2,5,0,1,1,1,,265,3,2,"4 Mar 2026, 12:30:15","4 Mar 2026, 13:25:22",,Today's meal was delicious.,"With the help of the deputy headteacher, queue management was smooth and orderly.",We had 5 failed taps which is the same as yesterday's 5 failed taps.Some parents did not top up on time.,We had 262 actual meals served which is an increase from yesterday's 260 actual meals served.There was a higher turn up today.,@Brenda kamawe Githima primary and junior secondary school
,Miiri Primary,2026-03-04,Tumeric Rice and Beans,450,427,378,49,0,3,28,0,2,2,3,,435,0,3,"4 Mar 2026, 12:30:18","4 Mar 2026, 13:30:24",,The food was hot and delicious.,Queue was well organized and managed by the TOD and prefects on duty.,"The number of failed taps rose to 28 from 19, as parents hadn't topped up on time.","Actual meals served decreased from 443 to 427 despite timely parent top-ups, due to reduced student turnout caused by morning rain and an increase in failed taps.",@SC Daniel Ng'ang'a - Miiri Primary School
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-04,Tumeric Rice and Beans,310,310,278,32,0,2,12,0,0,0,0,,315,0,2,"4 Mar 2026, 12:16:09","4 Mar 2026, 13:07:19",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 4 to 12, we reminded kids to request their parents to top up.","The number of actual meals rose from 306 to 310, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kiawaiguru Primary School,2026-03-04,Tumeric rice and beans,220,220,198,22,1,2,3,0,0,0,0,,220,1,2,"4 Mar 2026, 12:30:00","4 Mar 2026, 13:21:00",,Lunch was hot and delicious.,Queue was oderly by the help of the teacher on duty.,Failed taps increased from yesterday’s 0 to today 3.Parents didn’t top up despite reminding them.,Actual meals served increased from yesterday’s 212 to today 220.Most pupils reported  to school compared to yesterday.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Giathieko Primary School,2026-03-04,Tumeric Rice and beans,185,198,180,18,0,2,2,0,1,0,0,,200,0,2,"4 Mar 2026, 13:00:06","4 Mar 2026, 13:20:15",,Food was good,Line was smooth,From 5 failed taps to 2 recorded today as a result of parents topped up accounts on time.,From 181to 198 recorded today as a  result of high students lunch turn out.,"@SC, Giathieko Comprehensive -Rose"
,Ndireti Primary School,2026-03-04,Tumeric rice & beans,205,209,183,26,0,2,9,0,0,0,0,,210,0,2,"4 Mar 2026, 12:40:39","4 Mar 2026, 13:40:46",,The Food was delicious,I managed the queue  well.,"We had 9 failed taps,a decrease compared to13 of yesterday Parents failed to top up",We had 209 actual taps an increase compared to 200 of yesterday .Turn out was higher,@SC Sharon _Ndireti primary
,Kagema Secondary School,2026-03-04,Rice and Beans,220,223,223,0,0,2,13,0,2,0,0,,225,0,2,"4 Mar 2026, 13:00:47","4 Mar 2026, 13:25:55",,Food was delicious,Queue was manageable,Fail tap was an increase of 13 while yesterday was 11,Successful tap was an increase of 223 while yesterday was 203,@Tapper Kagema secondary
,Githiga Primary,2026-03-04,Tumeric rice and beans,440,436,388,48,0,3,27,0,3,0.5,1,,440,0,3,"4 Mar 2026, 12:30:55","4 Mar 2026, 13:25:00",,Food was sweet and delicious,Line Management was smooth,Failed taps increased  from 11 to 27.parents forgot to top up their accounts.,Actual meals  increased from 430 to 436.turnout increased.,@SC - Githiga Comprehensive
,Ikinu Primary,2026-03-04,Rice and Beans,900,866,783,83,0,5,20,0,1,0,0,,880,0,5,"4 Mar 2026, 12:20:33","4 Mar 2026, 13:50:20",,The food was delicious,Queue management was smooth,They have decreased from 32 to 20. Parents topped up.,The number has decreased from 876 to 866. Turn up was low due to absentism caused by the heavy morning rains.,@SL Janet-Ikinu primary School
,Gatina Primary School,2026-03-04,Turmeric rice and beans,465,459,392,67,0,3,15,1,0,7,3,,460,0,3,"4 Mar 2026, 12:49:08","4 Mar 2026, 13:40:24",,Kids have enjoyed meal,Line was smooth and orderly,"Failed taps were 15 an increase compared to yesterday's number of 8,a number of parents didn't manage to credit accounts on time.","Actual meal served were 459 a decrease compared to yesterday's number of 462,the number was affected by high failed tap, some absenteeism and some kids had packed meal from home .",@Kang'ethe Dennis
,Kanjai Secondary School,2026-03-04,White Rice and Beans,70,140,140,0,0,2,3,0,0,00,0,,160,00,2,"4 Mar 2026, 13:10:10","4 Mar 2026, 14:10:12",,The meal was delicious and satisfying,Queue management was ordered by me and TOD.,"Successful meal served  was 140,40 to 50 students reported back Around 9 am to 10 am.",We had 3 failed taps,"@mercy, tapper, kanjai secondary"
,PCEA Matuguta Primary & Junior Secondary School,2026-03-04,Rice and Beans,480,461,414,47,3,3,16,0,1,5,6,,470,3,3,"4 Mar 2026, 12:30:00","4 Mar 2026, 13:40:04",,Food was delicious,Queue was well managed,Failed taps were 16 a decrease of 7 taps from yesterday's 23 failed taps. Respective parents had not topped up,Actual meals were 461 a decrease 12 taps from yesterday's 473 actual meals.Some students were absent.,@Matuguta primary
,Gikang'a Kageche Secondary School,2026-03-04,Turmeric Rice and Beans,300,233,233,0,0,3,5,0,2,24,26,,260,0,3,"4 Mar 2026, 13:10:18","4 Mar 2026, 13:30:23",,Food was delicious and,Queue was well managed by TOD,Today's failed taps decreased from 10 to 5.parent topped up on time,Today's successful tap decreased from 274 to 233.students were sent back home for school fees,@Pauline Gatimu
,Njenga Karume Comprehensive School,,,210,195,180,,0,3,12,0,0,,2,,200,0,3,"4 Mar 2026, 12:40:17","4 Mar 2026, 13:40:21","150 meals to be brought at school,50 meals to be delivered at kiambaa comprehensive as 50 kids will attend games there.",8 kids with sufficient balances came back for second serving,Queue was well managed by techer on duty and I,Failed taps remained at 12,"*Successful taps decreased from 192 to 180 because of low turnout,,morning rains affected ecde turnout",@Eliud Nderu Sc Njenga karume comprehensive
,St. Augustine Gatono Primary,,,180,170,149,,2,3,6,0,0,,0,,170,2,3,"4 Mar 2026, 12:45:31","4 Mar 2026, 13:50:46",Expecting same turn out tomorrow,Food was delicious,Queue was well managed,Failed taps remained 6 as parents topped up on time,*Successful taps decreased from 165 to 156 as some kids were absent,@Anne Njoroge -SC St.?Augustine
,Kiambaa Comprehensive School,2026-03-04,White rice and beans,240,226,213,13,0,3,25,0,1,0,0,0,240,0,3,"4 Mar 2026, 12:45:08","4 Mar 2026, 13:40:15",Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps increased from 25 to 15 due to delay in payment,Successful taps increased from 204 to 226 due to higher turnout,@Tabitha wairimu
,Kawaida Secondary School,2026-03-04,Rice and beans,95,76,76,0,5,3,3,1,0,0.6,0.7,0,95,5,3,"4 Mar 2026, 13:20:59","4 Mar 2026, 13:40:07",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 4 to 3 parents topped up on time,Successful taps decreased from 79 to 76 some students were absent today,@Njeri kawaida secondary school
,Benson Njau Primary School,2026-03-04,Tumeric Rice and Beans,430,397,350,47,0,3,16,0,1,8,9,0,400,0,3,"4 Mar 2026, 12:10:49","4 Mar 2026, 13:47:57","Anticipating a low turn out, 35 kids will be participating in Music festivals at Alliance and they won't be feeding with us.",The food was well-prepared.,The ques were neat and manageable.,Failed taps increased from 14 to 16 due to delayed or forgotten top-ups by parents.,"Successful taps decreased from 395 to 350,turn up was low due to absenteeism being high today due to the rains. The remaining food was given to Ting'ang'a HGM Primary.",@Serah (SC) Benson Njau Primary
,St. Peters Ndumberi Secondary School,2026-03-04,Rice to beans,500,454,441,13,0,4,13,0,2,1,1,0,480,0,4,"4 Mar 2026, 13:00:11","4 Mar 2026, 13:30:16",Expecting the above projection since some students will be going out for games.,The food was very delicious,There was an easy queue management,Today's failed taps were 13 compared to yesterdays which was 14.This is because a parent topped up.,Today's successful taps were 441compared to yesterdays which was 468.This is because this morning some students were sent home to bring their birthday certificate and some students didn't come back hence a decrease in the turn out.,@St Peters Ndumberi secondary
,Cianda Secondary School,2026-03-04,Tumeric rice and beans,135,130,129,1,0,3,8,0,0,2,2,0,140,0,3,"4 Mar 2026, 13:20:18","4 Mar 2026, 13:45:26",We anticipate a higher turn out as students have started to resume school.,Food was hot and delicious,Queue well managed,Failed taps decreased from 9 to 8,Successful taps increased from 123 to 129,@Valentine -Tapper Cianda Secondary
,Kiababu Primary School,2026-03-04,Turmeric rice and beans,260,257,228,29,0,2,7,0,1,1,1,0,260,0,2,"4 Mar 2026, 12:30:45","4 Mar 2026, 13:20:56",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 6 to 7 as some parents did not manage to pay on Time,Successful taps increased from 253 to 257 as most parents managed to pay on Time,@kiaibabu primary school
,Kiairia Secondary School,2026-03-04,Turmeric rice and Beans,50,47,47,0,0,2,3,0,0,0,0,0,55,0,2,"4 Mar 2026, 13:13:54","4 Mar 2026, 13:30:18",I expect a big number tomorrow because they are doing exam,The food was good,Students arranged themselves in good order,Today failed taps increased from 1 to 3 parents didn't top up their accounts,Successful taps increased from 29 to 47 today more students were present,@Janet tapper kiairia secondary
,St. Vincent Lioki Secondary School,2026-03-04,Rice ana beans,175,143,143,0,0,3,13,0,1,9.6,11.2,0,155,0,2,"4 Mar 2026, 13:20:09","4 Mar 2026, 14:00:15",We envision a higher,The food was delicious,Queue was managed,Failed taps increase by 7 parents topped up their account,Successful taps 143 to 143 Parents topped up their account,@Ann Tapper St. Vincent secondary
,Kamondo Primary and Junior School,2026-03-04,Tumeric rice and Beans,310,330,291,39,0,3,4,1,8,00,0,0,330,0,3,"4 Mar 2026, 12:40:54","4 Mar 2026, 13:30:00",We expect same turn up as today's since it is a normal school day,The food was delicious,Queue was orderly,04 failed taps a decrease from 06 as more parents had topped up kids account on time,291 Successful taps a a decrease from 297 as turn up was slightly lower due to heavy rains experienced in the morning,@SCwangengi -Kamondo primary school
,Gathanji Comprehensive School,2026-03-04,Turmeric Rice and Beans,340,321,294,27,0,3,5,0,0,0,5,0,330,0,3,"4 Mar 2026, 12:53:12","4 Mar 2026, 13:35:24",We have projected 330 expecting those who were absent will,The food was delicious and nutritious,Queue was well managed by the teacher on duty,Failed taps were 5 a decrease from 15 parents did top up on time,Successful taps were 294 a decrease from 303 students we absent and some didn't show up for lunch,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kiairia Comprehensive School,2026-03-04,Tumeric Rice and Beans,220,221,200,21,3,2,2,0,0,0,0,0,225,3,2,"4 Mar 2026, 12:55:52","4 Mar 2026, 13:35:03",165 meals to be delivered in Kiairia primary and 60 meals to be delivered to Gathanji comprehensive for kids who will be attending games.,The food was sweet,Queue was orderly,Failed taps increased from 1 to 2. Respective parents didn't update their accounts .,Successful taps increased from 196 to 200. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
