Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Mathanja Priamry School,2026-02-16,rice and beans,205,208,186,22,0,2,3,0,0,9,0,,210,0,,"16 Feb 2026, 12:20:40","16 Feb 2026, 13:30:50",,food was delicious,I managed the queue without any assistance,today we had 3 failed taps a decrease compared to Friday 7. parents topped up on time.,today we had 208 actual meals served an increase compared to Friday 171. today we were feeding the whole school.,@mathanja primary school
,Ngewa Primary School,2026-02-16,Rice and beans,300,296,261,35,0,2,17,0,2,1,1,,300,0,,"16 Feb 2026, 12:00:52","16 Feb 2026, 13:30:55",,The food was delicious and tasty,Queue was transitioning well from class to class,We had 17 failed taps today which is an increase from 12 on Friday,We had 296 actual meals served today which is an increase from 248 on Friday,@Ngewa primary school.
,Githima Primary,2026-02-16,White rice and beans,270,270,244,26,2,2,4,2,0,0,0,,275,3,,"16 Feb 2026, 12:30:28","16 Feb 2026, 13:30:32",,Today's meal was sweet and delicious.,"With the help of the deputy headteacher, queue management was smooth and orderly.",We had 4 failed taps which is an increase from Friday's 3 failed taps.Some parents did not top up on time.,We had 270 actual meals served which is a decrease from Friday's 271 actual meals served.Some kids were absent while other accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
,Kiawairia Secondary School,2026-02-16,Rice and beans,55,48,48,0,0,2,4,0,1,5,2,,53,0,,"16 Feb 2026, 13:25:15","16 Feb 2026, 13:40:19",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps increased from 0 to 4 parents didn't top up their accounts on time,"Number of actual meals decreased from 50 to 48 ,,today the number of students who had insufficient accounts was high",@Patrick Kariuki Kiawairia secondary school Tapper
,Kigumo Primary,2026-02-16,White Rice and Beans,185,191,171,20,0,2,12,0,0,0,0,,190,0,,"16 Feb 2026, 12:40:57","16 Feb 2026, 13:19:01",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 12 failed taps which remained constant to previous day,We had 191 actual meals served compared to previous day where we had 193.This decrease was led by kids missing school,@S C PCEA Kigumo Comprehensive School
,Ndireti Primary School,2026-02-16,Rice & beans,200,197,173,24,0,2,2,0,0,0,0,,200,0,,"16 Feb 2026, 12:40:49","16 Feb 2026, 13:30:56",,The Food was delicious,I managed the queue  well.,"We had 2 failed taps,","We had 197 actual taps ,turn out was good.",@SC Sharon _Ndireti primary
,PCEA Matuguta Primary & Junior Secondary School,2026-02-16,Rice and Beans,465,464,423,41,5,3,13,0,4,0,0,,470,4,,"16 Feb 2026, 12:40:19","16 Feb 2026, 13:30:27",,Food was delicious,Queue was well managed,Failed taps were 13 a decrease of 5 from Friday's 18 failed taps.Respective parents had not topped up,Actual meals were 464 an increase of 4 taps from Friday's 460 actual meals. Number of failed taps decreased,@Matuguta primary
,Gitiha Secondary School,2026-02-16,White rice and beans stew,155,146,146,0,0,2,5,0,2,2,3,,155,0,,"16 Feb 2026, 12:45:45","16 Feb 2026, 13:12:54",,Food was delicious,Queue was smooth,Increased number of failed taps compared to the previous day,Decreased number of successful taps compared to the previous day,@Jecinta muthoni Gitonga
,Kambui Primary School,2026-02-16,White Rice and Beans,270,267,215,52,0,2,13,0,4,2.4,2.8,,270,00,,"16 Feb 2026, 12:50:26","16 Feb 2026, 13:50:27",,The food was delicious,The line was well managed,We had 13 failed taps. Most parents did not top up their accounts.,We had 215. Most students had insufficient balances,@Kambui Primary and Junior School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-16,Rice and beans,320,309,278,31,0,3,24,0,3,5,6,,320,0,,"16 Feb 2026, 12:30:05","16 Feb 2026, 13:20:09",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 24 failtaps a higher number than previous day which was 22 since the accounts had insufficient funds,We had 309 successful taps a higher number than previous day which was 294  since Ecde kids were present today,@sc willy- Ceb Riamute primary school
,Giathieko Primary School,2026-02-16,Rice and beans,190,192,174,18,0,2,4,0,0,0,0,,200,0,,"16 Feb 2026, 12:50:53","16 Feb 2026, 13:10:02",,Food was delicious.,Line transitioned well from class to class.,"From 1 failed tap to 4 today as a result of , parents forgot to top up students accounts.",From 173 successful taps to 192 recorded today as a result of students high attendance.,"@SC, Giathieko Comprehensive -Rose"
,Gathiruini Primary School,2026-02-16,Rice and Beans,230,242,215,27,0,2,3,0,1,0,0,,245,0,,"16 Feb 2026, 12:30:42","16 Feb 2026, 13:30:00",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 3 a decrease from 6 this is because parents topped up their accounts on time,Actual meals served today were 242 an increase from 224 this is because turn out was good,@Catherine Wanjiru
,Gatina Primary School,2026-02-16,White Rice and beans,450,465,398,67,0,3,13,1,0,0,0,,465,0,,"16 Feb 2026, 12:35:16","16 Feb 2026, 13:32:22",,Kids have enjoyed the meal.,Line was smooth and orderly,"Failed taps were 13 a decrease compared to last week Friday's number of  18 , majority of parent managed to make payments on time.","Actual meal served were 465 an increase compared to last week Friday's number of 427, high turn up and  more sufficient funds resulted to raise of the number.",@Kang'ethe Dennis
,Njunu Primary School,2026-02-16,Rice and beans,260,266,237,29,0,2,0,0,2,0,0,,265,0,,"16 Feb 2026, 12:40:48","16 Feb 2026, 13:20:52",,Food was nutritious,Line transition was well managed,We had zero failed taps,We had an increase from 244 to 266,@Sc Elizabeth -Njunu primary school
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-16,Rice and Beans,280,262,246,16,0,2,7,1,2,4,5,,285,0,,"16 Feb 2026, 12:37:34","16 Feb 2026, 13:45:44",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps dropped from 10 to 7, some accounts had insufficient balances","The number of actual meals rose from 224 to 262, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Githiga Primary,2026-02-16,Whiterice  and beans,445,444,405,39,0,3,19,2,1,0.5,0,,450,0,,"16 Feb 2026, 12:30:42","16 Feb 2026, 13:49:51",,Food was sweet and delicious,Line Management was smooth,Failed  taps decreased from 28 to 19.Parents topped up their accounts.,Actual  meals increased  from  401 to 444 .Turn out  increased.,@SC - Githiga Comprehensive
,Gathugu Primary School,2026-02-16,Rice and Beans,255,238,216,22,0,2,5,0,1,7,5,,255,0,,"16 Feb 2026, 12:45:09","16 Feb 2026, 13:40:13",,Food was delicious,Queue management was smooth and orderly,"Actual meals severed today were 238, fed less meals than projected, grade 9 pupils had a cooking project for their class, a few of them opted not to feed with us","We had 5 failed taps, a few parents forgot to top up their accounts on time",@SC Gathugu Comprehensive School
,PCEA Mitahato Secondary School,2026-02-16,White rice and beans,40,33,33,0,0,2,2,0,0,2,2,,35,0,,"16 Feb 2026, 12:55:30","16 Feb 2026, 13:05:35",,Food was delicious and well prepared,Students showed up on time and waited calmly to be served,There was an increase of one failed tap compared to the previous because the parent forgot to top up on time,There was a decrease of two compared to the previous because some parents were sent home something that got to me in the morning,"@minne,Tapper Mitahato Secondary"
,Kagema Secondary School,2026-02-16,Rice and Beans,210,216,216,0,0,2,12,0,0,1,0,,220,0,,"16 Feb 2026, 23:50:30","16 Feb 2026, 13:20:37",,Food was delicious,Queue was manageable,Fail tap was an increase of 12 while previous was 9,Successful tap was an increase of  216 while previous was 213,@Tapper Kagema secondary
,Komothai Primary School,2026-02-16,White rice and beans,190,186,172,14,0,2,3,1,0,4,1,,190,0,,"16 Feb 2026, 12:30:15","16 Feb 2026, 13:30:19",,Food was sweet,Kids were punctual and organized,"Failed taps decreased from 5 to 3, some parents forgot to top up","Actual meals increased from 151 to 186, absent kids reported back",@SC Komothai Comprehensive
,Kiawairia Primary,2026-02-16,Rice and Beans,135,139,125,14,2,2,6,0,0,0,0,,140,4,,"16 Feb 2026, 12:00:08","16 Feb 2026, 13:30:14",,Food was hot and delicious,Lines were neat and organized,We had 6 failed taps a decrease from 7 some parents didn't top up on time,We had 125 actual taps an increase from 122 there were no school activities,@Mary kimani SC kiawairia comprehensive school
,Kiawaiguru Primary School,2026-02-16,Rice and Beans,225,221,206,15,1,2,1,1,0,1,1,,225,1,,"16 Feb 2026, 12:20:00","16 Feb 2026, 13:30:00",,Lunch was delicious.,Queue was oderly.,Failed taps increased from Friday’s 0 to today 1.The parent didn’t top up despite reminding them.,Actual meals served increased from Fridays 190 to today 221. most pupils reported to school today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kanjai Secondary School,2026-02-16,Rice and Beans,200,196,196,0,0,2,7,0,0,2,2,,200,00,,"16 Feb 2026, 13:10:19","16 Feb 2026, 13:40:29",,The meal was delicious and sweet,Queue management was ordered by me.,"Actual meal served was 196,some of the student's had  insufficient amount.","We had 7 failed taps, parents didn't fund their accounts.","@mercy, tapper, kanjai secondary"
,Gitombo Primary School,2026-02-16,White rice and beans,170,178,163,15,0,2,0,0,0,0,0,,175,0,,"16 Feb 2026, 12:40:06","16 Feb 2026, 13:17:17",,Food was delicious.,Queue was manageable by the help of teacher on duty.,Today failed tap was 0 just like Friday's the number maintained.,Actual meals served today  was 178 an increase of 29 from 149 Friday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Miiri Primary,2026-02-16,White Rice and Beans,420,445,397,48,0,3,28,0,9,0,0,,450,0,,"16 Feb 2026, 12:30:12","16 Feb 2026, 13:30:18",,The food was hot and delicious.,The queue was well organized and managed by the TOD and students on duty.,"Failed taps decreased from 45 to 28, though some parents had not topped up their accounts on time.","Actual meals served increased from 403 to 445, as more parents topped up on time and student turnout improved.",@SC Daniel Ng'ang'a - Miiri Primary School
,Kanjai Primary,2026-02-16,White Rice and Beans,420,420,367,53,0,3,17,1,1,0,0,,425,0,,"16 Feb 2026, 12:40:36","16 Feb 2026, 13:30:44",,The food was delicious and enough.,The queue was well managed.,"There was an increase in number from 10 to 17,most parents forget to top up their accounts over the weekends.","There was an increase in number from 412 to 420,most kids showed up today and most accounts were topped up on time.",@Immaculate-SC Kanjai Primary
,Nyaga Secondary School,2026-02-16,Rice and beans,390,362,362,0,0,3,22,1,6,8,9,,370,0,,"16 Feb 2026, 12:40:43","16 Feb 2026, 13:20:56",,Food was hot and delicious,Line was manageable,"Had an increase from 16 to 22,,6 more accounts has no funds","Had less from 373 to today's 362,,9 students Did not turn up for lunch.",@Hellen Tapper P.C.E.A Nyaga Senior School
,Kagema Primary School,2026-02-16,Rice and Beans,720,671,671,0,0,3,19,16,4,22,15,,700,0,,"16 Feb 2026, 12:50:08","16 Feb 2026, 13:50:14",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 16 to 19. More kids had insufficient balances,Successful taps increased from 549 to 671 as more kids were present today.,@SL PCEA Kagema Comprehensive school
,Ting'ang'a Secondary School,2026-02-16,White rice and beans,120,119,113,6,0,4,5,0,0,0,0,0,120,0,4,"16 Feb 2026, 13:30:37","16 Feb 2026, 13:52:45",Hopping for a better turn out,The food was hot and delicious,Queue was neat and manageable,Today's failed taps were 5 which was an decreased from Fridays taps due to parent topping up the meal cards,Today's Successful taps were 113 which was an increase from  Fridays taps this due to increase in turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Gathanji Secondary School,2026-02-16,White rice and beans,60,60,60,0,0,2,3,0,0,0,0,0,65,0,2,"16 Feb 2026, 13:45:13","16 Feb 2026, 13:50:42",We expect a higher turnout tomorrow.,Food  was sweet and delicious.,The queue was well managed by the teacher on duty.,There  was  a decrease  in the number of failed taps  from 2 to 1 since parents toped up their accounts.,There was an increase in the number of successful taps from 57 to 60 since parents toped up their accounts.,@Purity _ tapper Gathanji sec.
,Benson Njau Primary School,2026-02-16,Rice and Beans,400,403,355,48,0,3,28,5,1,0,0,0,400,0,3,"16 Feb 2026, 12:15:00","16 Feb 2026, 13:41:08",50 kids will be participating in Drama festivals tomorrow and they won't be feeding with us.,The food was well-prepared.,The ques were neat and manageable.,Failed taps slightly increased from 27 to 28 due to delayed or forgotten top-ups by parents.,Successful taps increased from 345 to 355 due to an improvement in today's turn out. Turn put was low as 50 kids were participating in Drama festivals and they were not feeding with us.,@Serah (SC) Benson Njau Primary
,Ngemwa Primary and Junior School,2026-02-16,WHITE RICE AND BEANS,200,204,181,23,0,2,9,2,2,0,0,0,205,0,2,"16 Feb 2026, 12:35:47","16 Feb 2026, 13:20:54",We expect failed taps to be topped up.,Food was delicious,Line management was successful,Failed taps decreased from 10 to 9. Parents still did not pay for their kids on time.,Meals served increased from 194 to 204. Absent kids from Friday came to school today.,@SC Lucy - Ngemwa primary
,Mungai Chengecha Primary School,2026-02-16,Rice and beans,580,561,489,72,0,3,32,1,0,5,5,0,560,0,3,"16 Feb 2026, 12:46:59","16 Feb 2026, 13:55:03",40 kids will be going for music competition and they will not be feeding with us,Food was delicious,Queue was managed by the teacher on duty,"Increase in failed taps from 26 to 32 , alot of parents forgot topping up their accounts being we had come out from a weekend","Decrease in successful taps from 526 to 489 , we had increase in failed taps today",@sc mungai c pry
,Ting'ang'a Model  School,2026-02-16,White Rice and Beans,400,391,339,52,0,3,18,1,0,10,12,0,370,0,3,"16 Feb 2026, 12:30:17","16 Feb 2026, 13:30:28",JSS kids will be going for games to HGM ting'ang'a primary tomorrow and won't feed with us.,Food was delicious,We had neat queues,"Our failed taps increased from 16 to 18,,,most parents didn't top up on time","Our Successful taps decreased from 356 to 339,,,we had high number of failed taps today.",@Faith Mueni (SC) Ting'ang'a model.
,P.C.E.A Karia Secondary School,2026-02-16,White rice and beans,40,41,41,0,2,2,3,0,0,00,0,0,45,5,2,"16 Feb 2026, 13:15:22","16 Feb 2026, 13:30:29",We expect a higher turnout tomorrow,Food was delicious,Line was well managed,The number of failed taps has increased from 01 to 03,The number of successful taps has increased from 30 to 41,@Simon Tapper Karia secondary
,St. Peters Ndumberi Secondary School,2026-02-16,Rice to beans,490,454,441,13,0,4,16,1,4,2,2,0,480,0,4,"16 Feb 2026, 13:00:21","16 Feb 2026, 13:50:28",Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 16 compared to Fridays which was 19.This is because some parents topped up.,Today's successful taps were 454 compared to Fridays which was 436.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
,Lioki Comprehensive School,2026-02-16,white rice and beans,145,137,117,20,0,2,4,0,4,2,2,0,145,0,2,"16 Feb 2026, 13:00:21","16 Feb 2026, 13:50:31",we expect a better turn out as the kids will remind their parents to top up their accounts by tomorrow,food was hot and delicious. The kids really enjoyed the meal.,queue management was well done as I put up a policy of  coming to feed class by class,failed taps remained 4 as compared to friday as the parents still did not top up their kids accounts,successful taps reduced by 3 as the turn out was lower since I emphasised on tag replacement as agreed during last week's meeting so as to reduce the manual deductions,@SC Phoebe - Lioki Primary school
,Riara Secondary School,2026-02-16,Rice & Beans,105,97,97,0,0,2,4,0,0,0,0,0,105,0,2,"16 Feb 2026, 13:30:32","16 Feb 2026, 14:00:33",We expect a good turnout,Easy queue management,TOD helped with managing students,Successful taps increased to 97 from Friday's 92,Failed taps decreased to 4 from Friday's 6,@Tapper Riara Sec
,Gathanji Comprehensive School,2026-02-16,Rice and Beans,320,319,293,26,0,3,3,0,2,0,0,0,320,0,3,"16 Feb 2026, 12:30:03","16 Feb 2026, 13:45:12",We have projected 320 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 3 a decrease from 15 parents did top up on time,Successful taps were 293 an increase from 287 parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Loreto Primary School,2026-02-16,White rice and Beans,425,403,357,46,0,3,21,0,1,5.5,6.6,0,415,0,3,"16 Feb 2026, 12:30:20","16 Feb 2026, 13:30:38","20 kids see going for music ,at  st Peter's Catholic Church they won't tap with us",Food was delicious,Queue was well managed,Decrease in failed taps compare to Friday from 23 to 21 a slightly increase some parents topped up.,Decrease in actual taps compared to Friday from 423 to 403 some kids didn't come to tap and some are absent today.,@Fiona SC Loreto primary
,HGM Ting'ang'a Primary School,2026-02-16,White Rice and Beans,545,546,540,6,0,5,46,0,2,0,0,0,550,0,5,"16 Feb 2026, 12:20:10","16 Feb 2026, 14:10:12",Expecting more parents to top up,Food was hot and delicious,Queue management was good,Failed taps decreased from 59 to 46. Some parents responded to topping up.,Actual meals served increased from 530 to 546 due to lower failed taps.,@SL Ting'ang'a HGM Primary
,Gatatha Comprehensive School,2026-02-16,White rice and beans,160,158,134,24,0,2,13,0,0,0.5,0.6,0,160,0,2,"16 Feb 2026, 12:55:34","16 Feb 2026, 13:20:41",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 11 to 13 due to late payments,Actual meals served have decreased from 160 to 158 due to parents not topping up,@Mourine mwangi-SC Gatatha primary
,Kawaida Comprehensive School,2026-02-16,White Rice and Beans,1100,1100,1051,49,0,6,46,3,6,0,0,0,1100,0,6,"16 Feb 2026, 12:40:19","16 Feb 2026, 13:55:26",Expecting higher turnout since kids are holding exams,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps decreased from 52 to 46 due to early payment,Actual meals increased from 1086 to 1100 due to early payment,@JULIA-SL KAWAIDA COMPREHENSIVE
