Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Mukuyu Secondary School,1/12/2026,Rice and Beans,260,212,212,0,0,3,7,0,10,28,28,,300,0,,"12 Jan 2026, 12:40:58","12 Jan 2026, 13:30:18",,Food was delicious,Queue was well managed,At mukuyu secondary school failed taps decrease from 9 to 7 because more parents paid,mukuyu secondary school actual taps were 211 and today were 212 because students are still reporting,@Mukuyu Secondary School
,GATHAITHI PRIMARY,1/12/2026,Rice and Beans,470,447,404,43,0,3,16,8,2,5,6,,460,0,,"12 Jan 2026, 12:45:12","12 Jan 2026, 13:40:27",,Food was delicious,One teacher assisted with queue management,Failed taps reduced from 16 to 18,Actual meals served was 447 a rise from 445,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Ihiga Primary,1/12/2026,White Rice and Beans,160,167,153,14,0,2,0,5,1,0,0,,165,0,,"12 Jan 2026, 12:40:24","12 Jan 2026, 13:20:13",,Food was Enough,Queues were manageable,Today's failed taps was 0 a decrease from previous which was 1.Parents topped up on time.,Successful taps was 167 an increase from previous which was 155.Turn up was high.,@Naomi SC-Ihiga Comprehensive
,Mathanja Priamry School,1/12/2026,rice and beans,200,187,165,22,0,2,1,3,3,13,4,,190,0,,"12 Jan 2026, 12:40:32","12 Jan 2026, 13:30:38",,food was delicious,I managed the queue without any assistance,today we had only 1 failed tap a decrease compared to Friday 3. parents remembered to top-up their accounts.,today we had 187 actual meals served an increase compared to Friday 166. some grade 7 kids reported today.,@mathanja primary school
,Kanyore Primary School,1/12/2026,Rice and Beans,600,609,569,40,0,3,15,12,6,8,0,,630,0,,"12 Jan 2026, 12:40:00","12 Jan 2026, 13:24:00",,Food was delicious,Queue was well managed,The number of failed taps reduced from 26 on Friday to 15 today because more accounts were topped up.,The number of actual taps increased from 532 on Friday to 609 today because grade 7 kids started reporting today.,@Kanyore Comprehensive School
,Kiawaiguru Primary School,1/12/2026,Rice and Beans,190,202,182,20,1,2,4,10,1,0,0,,200,1,,"12 Jan 2026, 12:30:00","12 Jan 2026, 13:25:00",,Food was hot.,Line transitioned from class to class in an orderly manner.,Failed taps increased from Friday’s 0 to today 4.Parents didn’t top up despite reminding them,Actual meals served decreased from Friday’s 203 to today 202.A number of pupils were absent while others hadn’t been paid for.,@KIAWAIGURU PRIMARY SCHOOL
,Gatitu Primary,1/12/2026,RICE AND BEANS.,360,368,338,30,1,3,10,2,15,0,0,,375,1,,"12 Jan 2026, 12:10:04","12 Jan 2026, 13:30:14",,Food was presentable and enough for all.,"Teacher on duty helped coordinate students in queues,,from class to class.",Failed taps increased from 7 to 10..some parents didn't fund their accounts on time.,An increase in successful taps from  311 to 338 resulted by grade 7 students availing for tapping and the rest of the accounts having sufficient funds for feeding.,@Wambui ikonya -sc- Gatitu comprehensive
,Githunguri Technical secondary,1/12/2026,Rice and beans,190,130,130,0,0,2,1,12,4,15,20,,160,0,,"12 Jan 2026, 13:25:37","12 Jan 2026, 13:55:44",,Food was delicious and warm,queue was well manageable by teacher on duty,Failed taps today was 1 which is a decrease compared from 8 to 1 parents top up,Actual meal served today was 130 which is a increase compared from 130  compared from 111 to 130 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Gatina Primary School,1/12/2026,white rice and beans,450,440,378,62,0,3,7,9,5,3,5,,450,0,,"12 Jan 2026, 12:32:34","12 Jan 2026, 13:35:16",,food was hot and delicious,line was smooth and orderly,"failed taps were 7 an increase from last week Friday's number of 3,the number raised because some parents didn't manage to credit accounts on time.","Actual meals served were 440 an increase from last week Friday's number of 421,the number raised because more parents managed to credit accounts on time and turn up was high.",@Kang'ethe Dennis
,PCEA Matuguta Secondary School,1/12/2026,White rice and beans,110,95,95,0,0,2,6,0,0,6,7,,120,0,,"12 Jan 2026, 13:20:36","12 Jan 2026, 13:40:44",,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by the help of the tod,Failed taps today were 06 a higher number compared to last Fridays,Successful taps today were 95 higher in comparison to last times 90,@Njeri -Matuguta secondary school
,PCEA Matuguta Primary & Junior Secondary School,1/12/2026,Rice and Beans,460,453,423,30,3,3,16,9,5,2,2,,460,3,,"12 Jan 2026, 12:30:52","12 Jan 2026, 13:40:00",,Food was delicious,Queue was well managed,Failed taps were 16 an increase of 5 taps from Friday's 11 failed taps. Respective parents had not topped up.,Actual Melas were 453 an increase of 16 taps from Friday's 437 actual meals. There was new registrations today and also some absent students reported to school.,@Matuguta primary
,Githima Primary,1/12/2026,White rice and beans,250,256,233,23,6,2,4,2,0,0,0,,260,5,,"12 Jan 2026, 12:30:09","12 Jan 2026, 13:30:13",,The food was delicious,I managed the queue and the kids were in order as usual,We had 4 failed taps which is an increase from Friday's 3 failed taps.Some accounts were not topped up on time,We had 256 actual meals served which is an increase from Friday's 220 actual meals.The turn out was high and grade 7 kids reported today as well.,@Brenda kamawe Githima primary and junior secondary school
,Githiga Primary,1/12/2026,Whiterice and beans,310,345,316,29,0,3,19,9,6,9,0,,395,0,,"12 Jan 2026, 12:30:38","12 Jan 2026, 13:40:53",,Food was sweet and delicious,Line Management was smooth,Failed taps decreased from 23bto 19.parents topped up.,Actual meals increased  from 243 to 345.students turn out increased. Those who were sent home reported,@Nicholas-SC - Githiga Comprehensive
,Gitombo Primary School,1/12/2026,White rice and beans,170,169,156,13,0,2,2,3,2,0,0,,170,0,,"12 Jan 2026, 12:40:13","12 Jan 2026, 13:40:19",,Food was delicious,Queue was manageable by the help of teacher on duty.,Today failed taps was 2 an increase of 2 from Friday's which was 0 parents didn't top up on time.,Actual meal served today was 169 an in increase  of 2 from 167 Friday's  students show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Kiambururu Secondary School,1/12/2026,Rice with Beans,180,161,161,0,0,3,1,0,1,0,0,,190,0,,"12 Jan 2026, 13:20:00","12 Jan 2026, 13:50:06",,The food was delicious students enjoyed the meal,line management was smooth,"failed taps was same as previous which was 1, most of the parents remembered to top up.","successful taps was 161 compared to previous which was 157 , more students came for lunch.",@Salome-kiambururu secondary school
,Gathiruini Primary School,1/12/2026,Rice and Beans,250,233,207,26,0,2,3,1,2,4,5,,240,0,,"12 Jan 2026, 12:30:29","12 Jan 2026, 13:30:39",,Food was delicious,Line management was good with help of teacher on duty,Failed taps today were 3 an increase from 2 parents didn't top up their accounts on time,Actual meal served today were 233 an increase from 231  this is because parents topped up their accounts on time,@Catherine Wanjiru
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,1/12/2026,Rice and Beans,280,272,252,20,0,2,10,10,4,2,3,,280,1,,"12 Jan 2026, 12:35:07","12 Jan 2026, 13:29:15",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 6 to 10, we reminded kids to request their parents to top up.","The number of actual meals rose from 260 to 272, as more parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kindiga Primary & Junior Secondary School,1/12/2026,Rice and Beans,190,179,160,19,0,2,4,2,2,2.5,2,,180,0,,"12 Jan 2026, 12:40:43","12 Jan 2026, 13:30:50",,Food was delicious.,Queues transitioned smoothly.,"No of failed taps decreased to 4 from Friday's 5,some parents did not top up accounts.","Successful taps increased to 179 from 175,students are still reporting back to school.",@James Mbugua SC Kindiga Primary
,Kiawairia Primary,1/12/2026,Rice and beans,130,134,118,16,3,2,2,3,0,0,0,,135,3,,"12 Jan 2026, 12:00:02","12 Jan 2026, 13:25:11",,Food was delicious,Lines were neat and ordely,We had 2 failed taps an increase from 1 some parents didn't top up on time,We had 118 successful taps an increase from 114 turn up was good,@Mary kimani SC kiawairia comprehensive school
,Kiawairia Secondary School,1/12/2026,White rice and beans,50,35,35,0,0,2,0,0,0,5,5,,45,0,,"12 Jan 2026, 13:30:22","12 Jan 2026, 13:40:34",,Food was hot and appetizing,Line management was transitioning good,Number of failed taps remained 0 as of Friday,Actual meals increased from 20 to 35 students reported back in good numbers today,@Patrick Kariuki Kiawaria secondary school Tapper
