Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kigumo Secondary School,2026-03-05,Rice and western,90,90,90,0,0,2,4,1,0,0,0,,90,0,2,"5 Mar 2026, 13:00:47","5 Mar 2026, 13:20:54",,The food was hot and sweet,Queue was orderly,Failed taps remained the same as yesterday,Successful taps increased from 74 to 90 students sent home yesterday were present today,@daniel Kariuki
,Mukuyu Secondary School,2026-03-05,Rice and western,320,322,322,0,0,3,9,0,0,0,0,,340,0,3,"5 Mar 2026, 12:40:16","5 Mar 2026, 13:15:21",,Food was hot and delicious,Queue was well managed,Failed taps decreases from 12 to 9 most parents topped up on time,Successful taps increases from 301 to 322 most students were in school,@Mukuyu Secondary School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-03-05,Rice and western,330,329,293,36,0,3,23,0,2,0,0,,330,0,3,"5 Mar 2026, 12:30:32","5 Mar 2026, 13:20:35",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 23 failtaps a lower number than previous day which was 26 since their parents didn't top up their accounts,We had 329 successful taps a higher number than previous day which was 322 since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
,Kiambururu Comprehensive School,2026-03-05,White rice and western,275,288,256,32,0,3,12,1,0,0,0,,290,0,3,"5 Mar 2026, 12:20:49","5 Mar 2026, 13:30:55",,The food was delicious,Line management was smooth and fast,Failed taps decreased from 14 to 12.Some parents did not top up even after calling them,Actual meals served increased from 268 to 288.Student turn out was high today,@Kiambururu Comprehensive School
,Miiri Primary,2026-03-05,White Rice and Western,435,419,370,49,0,3,37,0,2,1,2,,410,0,3,"5 Mar 2026, 12:30:14","5 Mar 2026, 13:30:23",,The food was hot and delicious.,Queue was well organized and managed by the prefects on duty.,Failed taps increased to 37 from 27 as parents hadn't topped up on time.,"Actual meals served dropped from 427 to 419 despite timely parents top-ups,due to increased failed taps.",@SC Daniel Ng'ang'a - Miiri Primary School
,Githima Primary,2026-03-05,White rice and western,265,265,237,28,3,2,3,0,1,0,0,,104,3,2,"5 Mar 2026, 12:30:14","5 Mar 2026, 14:35:18",,Today's me was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly",We had 3 failed taps which is a decrease from yesterday's 5 failed taps.More accounts were topped up on time today.,We had 265 actual meals served which is an increase from yesterday's 262 actual meals served.The turn up was higher today and more parents topped up on time,@Brenda kamawe Githima primary and junior secondary school
,Kagema Secondary School,2026-03-05,Rice and Western,230,218,218,0,0,2,5,1,5,6,4,,225,0,2,"5 Mar 2026, 13:00:08","5 Mar 2026, 13:20:14",,Food was delicious,Queue was manageable,Fail tap was a decrease of 5 while yesterday was 13,Successful tap was a decrease of 218 while yesterday was 223,@Tapper Kagema secondary
,Kigumo Primary,2026-03-05,White Rice and Western,170,168,151,17,0,2,12,0,0,0,0,,170,0,2,"5 Mar 2026, 12:40:21","5 Mar 2026, 13:19:25",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 12 failed taps compared to yesterday where we had 21.This decrease was led by parents topping up their accounts.,We had 168 actual meals served compared to yesterday where we had 167.A slight increase.,@S C PCEA Kigumo Comprehensive School
,Ndireti Primary School,2026-03-05,RICE & WESTERN,210,205,179,26,0,2,14,0,2,0,0,,150,0,2,"5 Mar 2026, 12:40:47","5 Mar 2026, 13:40:08",,The Food was delicious,I managed the queue  well.,"We had 14 failed taps,a decrease compared to 9 of yesterday Parents failed to top up",We had 205 actual taps a decrease compared to 209 of yesterday .Turn out was lower,@SC Sharon _Ndireti primary
,Kagema Primary School,2026-03-05,Rice and Western,730,754,754,0,0,3,20,0,0,0,0,,750,0,3,"5 Mar 2026, 12:40:08","5 Mar 2026, 13:55:15",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps reduced from 24 to 20 as more parents topped up on time,Successful taps increased from 734 to 754 as more kids showed up for lunch.,@SL PCEA Kagema Comprehensive school
,Ihiga Primary,2026-03-05,White Rice and Western,165,164,145,19,0,2,3,0,1,0,0,,150,0,2,"5 Mar 2026, 12:40:16","5 Mar 2026, 13:15:24",,Food was Enough,Queues were manageable,Failed taps were 3 the same as yesterday's which was 3. Parents dint top up on time.,Successful taps were 164  an increase of 2 from yesterday's which was 162.Turn up was almost the same.,@Naomi SC-Ihiga Comprehensive
,Gikang'a Kageche Secondary School,2026-03-05,White Rice and Western,260,244,244,0,0,2,10,0,1,0,4,,300,0,2,"5 Mar 2026, 13:10:58","5 Mar 2026, 13:40:03",,Food was delicious,Queue was well managed by TOD,Today's failed taps was 10 an increase from previous day which was 5.parent didn't top up on time,Today's successful taps increased by 11 from 233 to 244,@Pauline Gatimu
,Thuita Secondary School,2026-03-05,White rice and western,40,34,34,1,0,2,1,0,0,1,1,,40,0,2,"5 Mar 2026, 13:00:48","5 Mar 2026, 13:13:56",,Food was delicious,Queue management was smooth,Yesterday there were no failed tap while today there was 1 failed tap because the parent forgot to top up,Yesterday there were 40 successful taps while today the number decreased because some of the students were not in school,@Thuita Secondary tapper
,Kambui Primary School,2026-03-05,White Rice and Western,270,266,212,54,0,2,12,3,0,1.2,1.4,,265,0,2,"5 Mar 2026, 12:50:44","5 Mar 2026, 13:50:54",,The food was okay.,The line was well managed,We had 12 failed taps a higher number compared to yesterday's that were 2. Most parents did not top up their accounts.,We had 212 successful taps a lower number compared to yesterday's that were 214. Most parents did not top up their accounts,@Kambui Primary and Junior School
,William Ng'iru Secondary School,2026-03-05,White rice and beans,520,515,515,0,0,4,12,0,1,0,0,,530,0,4,"5 Mar 2026, 12:40:49","5 Mar 2026, 13:15:59",,Food was hot and delicious,Queue was smooth,"Today's failed taps increased from 9 to 12, parents didn't top up on time","Successful taps increased from 506 to 512, students are gradually resuming back to school",@Tapper Dennis -william Ng'iru Secondary
,Kiawairia Primary,2026-03-05,Rice and western ndengu,135,138,122,16,5,2,2,0,0,0,0,,125,4,2,"5 Mar 2026, 12:10:48","5 Mar 2026, 13:21:02",,Food was hot and delicious,Lines were neat and organized,We had 2 failed taps a decrease from 5 parents topped up on time,We  had 122 successful taps an increase from 113 turn out was good today,@Mary kimani SC kiawairia comprehensive school
,Miiri Secondary School,2026-03-05,White rice and western,30,23,23,0,3,2,6,0,0,1.3,0,,35,3,2,"5 Mar 2026, 13:10:39","5 Mar 2026, 13:30:44",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 1 to 6, the parents didn't top up","Successful taps increased from 17 to 23, more parents had topped up on time","@Esther,Tapper; Miiri Secondary School"
,Gathangari Primary School,2026-03-05,Rice and western,410,411,370,41,0,3,8,0,1,10,0,,420,0,3,"5 Mar 2026, 12:30:42","5 Mar 2026, 13:40:48",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 5 to 8. Some parents forgot to top up on time but have urged kids to remind them to top up their accounts on time,Successful taps increased from 407 to 411.Kids really turned up in school and parents topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Gatitu Primary,2026-03-05,WHITE RICE AND WESTERN.,385,385,346,39,1,3,9,0,3,00,0,,360,0,3,"5 Mar 2026, 12:20:21","5 Mar 2026, 13:30:28",,Food was well cooked and served equally.,In presence of ToD students made neat queues that transitioned with ease.,"Failed taps yesterday were 7,today 9 being an increase of 2 which was resulted by parents not making timely payments.",Successful taps increased from 343 to 346 proving that students availed to feed with us since accounts had enough funds.,@Wambui ikonya SC Gatitu comprehensive
,Mitahato Primary School,2026-03-05,Rice and Western,230,233,208,25,0,2,5,0,0,0,0,,130,0,2,"5 Mar 2026, 12:15:06","5 Mar 2026, 13:25:25",,Food was yummy,Queue management was hasle-free,Failed taps rose from 4 to 5 because parents forgot to top up on time,Successful taps increased by 11 because more students came for lunch than yesterday as expected,@SC George-Mitahato Comprehensive
,Nyaga Secondary School,2026-03-05,Rice and western,360,369,369,0,0,3,20,1,7,0,0,,370,0,3,"5 Mar 2026, 12:40:37","5 Mar 2026, 13:15:48",,Food was hot and delicious,Line was manageable,Failed taps remained constant for both days.,"Successful taps increased by 19,,from 350 to 369.,students turn up was high.",@Hellen Tapper P.C.E.A Nyaga Senior School
,Kibichoi Primary School,2026-03-05,Rice and western,235,231,209,22,5,2,0,0,0,0,0,,235,0,2,"5 Mar 2026, 13:20:11","5 Mar 2026, 13:55:20",,The food was delicious,I managed the queue well,The number of failed taps decreased from 8 to 0 as parents topped up their accounts on time,The number of successful taps decreased from 215 to 209 as some students didn't come to school today,@sc kibichoi primary school
,Kanyore Primary School,2026-03-05,RICE & WESTERN,600,600,556,44,4,3,26,0,4,0,0,,620,5,3,"5 Mar 2026, 12:30:16","5 Mar 2026, 13:30:20",,Food was delicious,Line management was organized,Number of failed taps increased from 16 to 26. Reminded kids to remind their parents to top up.,Number of successful taps increased from 591 to 600 as more students reported back from midterm.,"@Haron Muiruri,SL Kanyore Primary"
,Kindiga Primary & Junior Secondary School,2026-03-05,Rice and western,180,170,153,17,0,2,12,0,0,3,4,,180,00,2,"5 Mar 2026, 12:40:51","5 Mar 2026, 13:30:58",,The food was delicious,Queues were orderly,"Failed taps increased to 12 from 7,parents did not top up accounts despite reaching out to them.","Successful taps increased to 170 from 168,more students reported today.",@James Mbugua SC Kindiga Primary
,Gathugu Secondary School,2026-03-05,Rice and western,230,238,238,0,0,2,13,0,7,00,0,,230,00,2,"5 Mar 2026, 12:40:05","5 Mar 2026, 14:55:11",,Food was delicious and hot,Queue management was good,Number of failed taps increase from 8 to 13.Parents forgot to top up on time,Number of successful taps increase from 222 to 238,@Tapper Gathugu secondary school
,Ikinu Primary,2026-03-05,White rice and western,880,908,814,94,0,5,23,0,4,0,0,,850,0,5,"5 Mar 2026, 12:20:29","5 Mar 2026, 13:45:39",,Food was delicious,Queue management was smooth.Teachers on duty assisted.,Failed taps increased.Parents did not top up.,Successful taps increased.Turn up was high.,@SL Janet-Ikinu primary School
,Kihuririo Primary School,2026-03-05,Rice and western,440,450,397,53,0,3,5,0,6,0,0,,455,0,3,"5 Mar 2026, 12:50:57","5 Mar 2026, 13:30:05",,The food was delicious,Line up was manageable,"Failed taps increased from 0 to 5 ,some parents didn't pay.",Successful taps increased from 427 to 440 absentees reported.,@kihuririo primary
,Kiawaiguru Primary School,2026-03-05,White Rice and Western,220,221,196,25,0,2,5,0,0,0,0,,95,0,2,"5 Mar 2026, 12:30:00","5 Mar 2026, 13:15:00",,Lunch was delicious.,Queue was oderly with the help of prefects,Failed taps increased from yesterday’s 3 to today 5.Parents didn’t top up.,Actual meals served increased from yesterday’s 220 to today 221.Most pupils reported to school.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Gathiruini Primary School,2026-03-05,Rice and western,240,242,216,26,0,2,2,0,0,0,0,,245,0,2,"5 Mar 2026, 12:30:39","5 Mar 2026, 13:30:47",,Lunch was delicious,Line management was good with help of deputy,Failed taps today were 2 a decrease from 6 this is because parents topped up their accounts on time,Actual meals served today were 242 an increase from 231 this is because most students were present today,@Catherine Wanjiru
,Gathugu Primary School,2026-03-05,Rice and Western,265,262,238,24,0,2,6,0,1,4,1,,230,0,2,"5 Mar 2026, 12:30:13","5 Mar 2026, 13:40:17",,Food was yummy,Queue was orderly,"Actual meals served today were 262 a decrease of 1 compared to 263 of the previous tapping, few more kids had insufficient funds","We had 6 failed taps, few parents forgot to top up their accounts on time",@SC Gathugu Comprehensive School
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-05,Rice and Western,310,296,266,30,0,2,14,0,0,4,5,,180,0,2,"5 Mar 2026, 12:39:05","5 Mar 2026, 13:40:13",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 12 to 14, we reminded kids to request their parents to top up","The number of actual meals dropped from 310 to 296, some parents failed to make timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,PCEA Matuguta Primary & Junior Secondary School,2026-03-05,Rice and western,470,454,408,46,3,3,26,0,3,4,5,,310,3,3,"5 Mar 2026, 12:30:49","5 Mar 2026, 13:30:55",,Food was delicious,Queue was well managed,Failed taps were 26 an increase of 10 taps from yesterday's 16 failed taps.Respective parents had not topped up,Actual meals were 454 a decrease of 7 taps from yesterday's 461 actual meals. Number of failed taps increased and some students were absent.,@Matuguta primary
,Kanjai Secondary School,2026-03-05,White rice and Western,160,149,149,0,0,2,3,0,4,2,2,,165,00,2,"5 Mar 2026, 13:10:20","5 Mar 2026, 13:40:35",,The meal was delicious and satisfying.,Queue management was ordered by me.,Successful meal served was 149 with an increase of 9.,We had 3 failed taps and 4 didn't show up due to insufficient amount.,"@mercy, tapper, kanjai secondary"
,Komothai Primary School,2026-03-05,White rice and western,175,192,175,17,0,2,2,1,0,0,0,,195,0,2,"5 Mar 2026, 12:30:53","5 Mar 2026, 13:30:00",,Food was yummy,Kids were organized and punctual,"Failed taps decreased from 8 to 2, parents remembered to top up","Actual meals increased from 170 to 192, absent kids reported back to school",@SC Komothai Comprehensive
,PCEA Mitahato Secondary School,2026-03-05,White rice and western,40,19,19,0,0,2,0,0,0,5,6,,30,0,2,"5 Mar 2026, 12:50:27","5 Mar 2026, 13:00:41",,Lunch was well prepared,Students waited calmly to be served,There were no failed taps today compared to yesterday's because their accounts were funded,The number reduced by 15 because compared to yesterday's because students who reported back to school today without ream papers were sent back home hence interfering with the projection,"@minne,Tapper Mitahato Secondary"
,Njunu Primary School,2026-03-05,Rice and western,250,258,233,25,0,2,7,0,1,0,0,,240,0,2,"5 Mar 2026, 12:40:41","5 Mar 2026, 13:20:47",,Rice and western,Line transition was smooth,We had an increase from 3 to 7,We had an increase from 250 to 258,@Sc Elizabeth -Njunu primary school
,Nyaga Primary School,2026-03-05,Rice and Western,500,493,431,62,0,3,29,0,2,2,3,,480,0,3,"5 Mar 2026, 12:30:47","5 Mar 2026, 13:30:51",,The food was yummy,The queue was well executed,The number of failed taps increased from 22 to 29.Some accounts had not been topped up,The number of actual meals served increased from 484 to 493.More kids came for lunch,@SL Nyaga Primary and Junior School-Gladys
,Gatina Primary School,2026-03-05,White rice and western,465,476,407,69,0,3,10,2,3,0,0,,475,0,3,"5 Mar 2026, 12:35:15","5 Mar 2026, 14:30:22",,Kids have enjoyed the meal.,Line was smooth and orderly.,Failed taps were 10 a decrease compared to yesterday's number of 15.,"Actual meal served were 476 an increase compared to yesterday's number of 459, More parents managed to credit accounts on time and turn up was high.",@Kang'ethe Dennis
,Mathanja Priamry School,2026-03-05,Rice and western,210,202,181,21,0,2,8,0,0,12,2,,130,0,2,"5 Mar 2026, 12:15:49","5 Mar 2026, 13:15:59",,Food was delicious,I managed the queue without any assistance,Today we had 8 failed taps an increase compared to yesterday 1. Some parents didn't top-up their accounts.,Today we had 202 actual meals served a decrease compared to yesterday 209. Some parents didn't top-up their accounts on time.,@mathanja primary school
,Ngewa Primary School,2026-03-05,Rice and western,290,286,260,26,0,2,13,0,1,1,1,,290,0,2,"5 Mar 2026, 12:00:19","5 Mar 2026, 13:30:23",,The food was delicious,Queue was transitioning well from class to class,We had 13 failed taps today is equal to yesterday,We had 286 actual meals served today which is an increase from 279 yesterday,@Ngewa primary school.
,Ciiko Primary School,2026-03-05,Rice and Western,965,965,883,82,0,5,12,0,7,1,2,,965,0,5,"5 Mar 2026, 12:30:55","5 Mar 2026, 13:30:09",,Food was hot and delicious,Queue was managed by teacher on duty.,Failed taps reduced from 17 to 12.,Actual meals served increased from 963 to 965.,@Ciiko Comprehensive school -SL- Samy Migwi
,Gitombo Primary School,2026-03-05,White rice and Western,180,179,160,19,0,2,0,0,0,0,0,,180,0,2,"5 Mar 2026, 12:40:28","5 Mar 2026, 13:38:40",,Food was delicious,Queue was well manageable.,Today failed taps was 0 just 3 yesterday the number maintained.,Actual meals served today was 179 just like yesterday the number maintained.,@Veronica Mwaura -S/C- Gitombo primary
,Kiawairia Secondary School,2026-03-05,Rice and western,55,57,57,0,0,2,0,0,0,0,0,,60,0,2,"5 Mar 2026, 13:25:14","5 Mar 2026, 13:40:21",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps decreased from 2 to 0 parents topped up their accounts on time,Number of actual meals increased from 48 to 57 today students turned out positively,@Patrick Kariuki Kiawairia secondary school Tapper
,Thuita Primary School,2026-03-05,Rice and western,200,215,183,32,0,2,1,0,2,0,0,,170,0,2,"5 Mar 2026, 12:25:24","5 Mar 2026, 13:10:30",,Food was delicious,Queue management was smooth,Number of failed taps decreased from 8 to 1 because parents recalled to top up on time,Number of actual meals increased from 196 to 215 because most accounts had sufficient funds,@SC Thuita Comprehensive school
,Kanjai Primary,2026-03-05,White Rice and Western,425,420,364,56,0,3,21,0,6,0,0,,420,0,3,"5 Mar 2026, 12:40:31","5 Mar 2026, 13:40:36",,The food was delicious and enough.,The queue was well managed.,"There was a huge increase in number from 12 to 21,most accounts were not topped up on time.","There was a decrease in number from 425 to 420, most kids did not come to school today and some accounts were not topped up.",@Immaculate-SC Kanjai Primary
,Githiga Primary,2026-03-05,White rice and Western,440,444,395,49,0,3,23,0,0,0,0,,420,0,3,"5 Mar 2026, 12:30:58","5 Mar 2026, 13:31:03",,Foodbwas sweet and delicious,Line Management was smooth,Failed  reduced to 23 from 27,Actual meals increased from 436 to 444.turn out was good.,@SC - Githiga Comprehensive
,Njenga Karume Comprehensive School,,,210,194,179,,0,3,15,0,0,,1,,210,0,3,"5 Mar 2026, 12:40:53","5 Mar 2026, 13:20:57",140 kids to be delivered at school 70 kids to go to kiambaa comprehensive as junor secondary kids will be attending games there.,5 kids with sufficient balances came back for second serving,Queue was well managed by techer on duty and I,Failed taps increased from 12 to 15 as some parents dint top up,*Successful taps decreased from 180 to 179 as some parents dint top up.,@Eliud Nderu Sc Njenga karume comprehensive
,St. Augustine Gatono Primary,,,170,170,153,,2,3,10,0,0,,0,,170,2,3,"5 Mar 2026, 12:30:03","5 Mar 2026, 13:30:08",Expecting same turn out tomorrow,Food was delicious,Queue was well managed,Failed taps increased from 6 to 10 since some parents failed to top up,*Successful taps increased from 149 to 153 as the turn out was good,@Anne Njoroge -SC St.?Augustine
,Ting'ang'a Secondary School,2026-03-05,White rice and western,100,96,91,5,0,4,9,0,1,0,0,0,100,0,4,"5 Mar 2026, 13:25:16","5 Mar 2026, 13:45:26",Hopping for a better turn out tomorrow,The food was hot and delicious,Queue was neat and manageable,Today's failed taps were 9 which was a decrease from yesterday's taps due to parents topping up on time,Today's Successful taps were 91 which was an increase from yesterdays taps due higher turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Kiababu Primary School,2026-03-05,Rice and beans,260,258,228,30,0,2,6,2,2,0,0,5,260,0,2,"5 Mar 2026, 12:30:36","5 Mar 2026, 13:30:45",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 6 as some parents managed to pay on Time,Successful taps remained the same as yesterday as some parents did not manage to pay on Time,@kiaibabu primary school
,Ndumberi Primary,2026-03-05,Rice and western,800,803,747,58,0,5,28,0,3,0,0,0,820,0,5,"5 Mar 2026, 12:15:56","5 Mar 2026, 14:05:13",Expecting the above projection,Food was delicious,Easy queue management,Today's failed taps were 38 compared to yesterday  55 parents topped up today,Today's successful taps were 747 compared to yesterday 696 high turn out today,@Ndumberi primary school
,Cianda Secondary School,2026-03-05,White rice and western,135,129,128,1,0,3,9,0,0,2,2,0,135,0,3,"5 Mar 2026, 13:20:33","5 Mar 2026, 13:45:44",Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps increased from 8 to 9,Successful taps decreased from 129 to 128,@Valentine -Tapper Cianda Secondary
,Ting'ang'a Model  School,2026-03-05,White rice and western.,400,406,355,51,0,3,10,3,2,0,10,0,400,0,3,"5 Mar 2026, 12:20:41","5 Mar 2026, 13:40:03",We expect similarly same turn out tomorrow as today.,Food was delicious,We had neat queues,"Our failed taps decreased from  15 to 10,,,most parents topped up on time today.","Our successful taps increased from 342 to 355,kids turn out was impressive today.",@Faith Mueni (SC) Ting'ang'a model.
,HGM Ting'ang'a Secondary School,2026-03-05,Rice and western bean,90,82,82,3,0,2,7,1,0,,0,0,90,0,2,"5 Mar 2026, 12:50:29","5 Mar 2026, 13:10:35",Projection to b meet,Smooth and ordarate,Well managed,Failed taps increased due to insufficient funds,Successful taps reduced due to a number of students who were sent back home in the mrng,@Linnet Tapper Ting'ang'a HGM Sec
,Gicoco Primary School,2026-03-05,Rice and western,380,393,347,46,0,3,17,2,0,0,0,0,360,0,3,"5 Mar 2026, 12:20:48","5 Mar 2026, 13:45:54",Kids will have a heavy break snack and lower primary kids skip lunch on Friday,Food was delicious,Queue was manageable,Failed taps increased from 15 to 17 some parents didn't remember to top up on time,Successful taps increased from 341 to 347 turn up was higher today,@Anne (SC) Gicoco comprehensive
,Riara Primary School,2026-03-05,Rice and Western,200,203,189,14,0,2,15,0,0,0,0,0,210,0,2,"5 Mar 2026, 12:20:29","5 Mar 2026, 13:24:32",We expect a good turn out tomorrow because kids have resumed back to school,Food was delicious and well cooked,Easy queue management,Failed taps have increased from 8 to 15 some parents are still not topping up,Successful taps have increased from 164 to 189 turn out increased,@Jeniffer -(SC) Riara primary school
,Kawaida Secondary School,2026-03-05,Rice and western,95,79,79,0,5,3,3,0,0,0.3,0.5,0,95,5,3,"5 Mar 2026, 13:20:50","5 Mar 2026, 13:40:55",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 3 to 4 parents topped up late,Successful taps increased from 76 to 79 parents topped up on time,@Njeri kawaida secondary school
,Mukua Secondary School,2026-03-05,White rice and western,83,63,63,0,0,0,6,0,0,2,3,0,80,0,2,"5 Mar 2026, 13:10:46","5 Mar 2026, 13:27:52",Expecting all students will tap successfully,Food was good,I managed the queue,Failed taps increased from 4 to 6.most parents didn't top up on time,Successful taps decreased from 76 to 63.most boys didn't tap,@Mukua secondary
,Lioki Comprehensive School,2026-03-05,white rice and Western,140,141,122,19,0,2,13,0,0,00,0,0,145,0,2,"5 Mar 2026, 13:00:53","5 Mar 2026, 13:45:00",we expect a better turn out tomorrow,food was hot and delicious,queue was well organized with the help of the teacher on duty,failed taps increased by 7 as parents didn't top up their kids accounts,successful taps increased by 2 as the kids availed themselves for tapping,@SC Phoebe - Lioki Primary school
,PCEA Karia Comprehensive School,2026-03-05,White Rice and Western,380,402,358,44,4,3,10,0,5,0,0,0,350,5,3,"5 Mar 2026, 12:30:43","5 Mar 2026, 13:50:35",Next days projection is 350since games activities will be held in different schools,The food was hot and delicious,Queuing was well managed,Failed taps decreased from 15 to 10 since parents topped up their accounts,Successful taps increased from 329 to 358 since there was a higher turn up,@Mary SC PCEA Karia comprehensive
,Kiairia Secondary School,2026-03-05,Rice and western,55,51,51,0,0,2,3,0,1,0,0,0,55,0,2,"5 Mar 2026, 13:13:57","5 Mar 2026, 13:35:06",I expect a big turnout tomorrow,The food was well cooked,Line management was neat,Today failed taps remained 3 as yesterday,Today successful taps increased from 47 to 51 more students were present,@Janet tapper kiairia secondary
