Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathanji Comprehensive School,2026-02-09,Turmeric Rice and Beans,340,325,300,25,0,3,9,0,1,0,0,0,340,0,3,"9 Feb 2026, 12:29:00","9 Feb 2026, 13:40:08",We have projected 340 expecting parents to make payments on time and those students who were absent to,The food was delicious and nutritious,Queue was well managed,Failed taps were 9 an increase from 3 parents didn't top up on time,Successful taps were 300 a decrease from 315 due to students been absent,@SC Kepha Wangengi_Gathanji Comprehensive school
,Gicoco Primary School,2026-02-09,Rice and beans,360,366,316,50,0,3,22,2,2,0,0,0,370,0,3,"9 Feb 2026, 12:20:00","9 Feb 2026, 13:55:05",Anticipating parents with insufficient funds will have topped up,food was delicious,Queue was manageable,Failed taps increased from 20 to 22 some parents didn't remember to top up on time,Successful taps reduced from 327 to 316 turn up was lower as some kids did not turn up for lunch since they had a heavy break snack,@Anne (SC) Gicoco comprehensive
,Cianda Secondary School,2026-02-09,White rice and beans,145,133,132,1,0,3,7,0,1,3,4,0,145,0,3,"9 Feb 2026, 13:20:27","9 Feb 2026, 13:45:38",Expecting a turn out tomorrow.,Food was hot and delicious,Queue well managed,Failed taps remained the same as Friday's 7,Successful taps decreased from 142 to 132,@Valentine -Tapper Cianda Secondary
,PCEA Githunguri Comprehensive School,2026-02-09,Turmeric rice and beans,360,428,393,35,0,3,16,0,2,0,0,0,450,0,3,"9 Feb 2026, 12:40:05","9 Feb 2026, 13:25:17",We expect an increase in tomorrow's turn up,Food was good,Line was well managed with the help of TOD,"Failed taps were 16 an increase from Friday's 10,,,respective parents didn't manage to top up on time",Successful taps were 393 an increase from Friday's 348 due to an increase in turn up,@SC- Githunguri Comprehensive
,Kawaida Secondary School,2026-02-09,Rice and beans,100,86,86,0,5,3,5,0,0,0.5,0.5,0,100,5,3,"9 Feb 2026, 13:20:42","9 Feb 2026, 13:40:59",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 7 to 5 parents topped up on time,Successful taps increased from 80 to 86 parents topped up on time,@Njeri kawaida secondary school
,St. Joseph Riabai Secondary School,2026-02-09,Rice and beans,130,115,115,0,0,3,22,0,1,3,1,0,130,0,3,"9 Feb 2026, 12:30:31","9 Feb 2026, 13:30:37",We expect more students,The food was delicious,The line was well managed,Failed taps increased from 16 to 22 this is because some students had not topped up their accounts,Successful taps increased from 101 to 115 some students topped up their accounts,@Kwamboka (T) St.?joseph riabai secondary
,P.C.E.A Ngemwa Secondary School,2026-02-09,Tumeric rice and Beans,200,194,192,2,0,3,7,1,0,2,1,0,200,0,3,"9 Feb 2026, 12:40:38","9 Feb 2026, 13:10:43",Students with insufficient balances will top up their accounts.,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps decreased from 9 to 7, students with insufficient balances topped up their accounts on time","Number of successful taps decreased from 197 to 192, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,Kiambaa Comprehensive School,2026-02-09,White rice and beans,240,231,213,18,0,3,15,2,1,0,0,0,240,0,3,"9 Feb 2026, 12:35:03","9 Feb 2026, 13:40:09",Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps decreased from 25 to 23 due to early payments,Successful taps decreased from 234 to 231 due to insufficient balance,@Tabitha wairimu
,P.C.E.A Karia Secondary School,2026-02-09,Tumeric rice and beans,50,45,45,0,3,2,1,0,0,00,0,0,50,5,2,"9 Feb 2026, 13:15:29","9 Feb 2026, 13:30:40",We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps was 01,The number of successful taps has decreased from 48 to 45,@Simon Tapper Karia secondary
,PCEA Karia Comprehensive School,2026-02-09,Tumeric rice and beans,500,483,431,52,6,3,12,0,3,4,5,0,485,6,3,"9 Feb 2026, 12:28:15","9 Feb 2026, 13:30:30",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 10 to 12 due to late payments,Successful taps decreased from 451 to 431 due to a lower turn out today,@Mary SC PCEA Karia comprehensive
,Kiababu Primary School,2026-02-09,Turmeric rice and beans,270,246,220,26,0,2,14,0,1,6,7,0,260,0,2,"9 Feb 2026, 12:39:14","9 Feb 2026, 13:30:24",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 6 to 14 as some parents did not manage to pay on Time,Successful taps decreased from 266 to 246 as some parents did not manage to pay on Time,@kiaibabu primary school
,St. Vincent Lioki Secondary School,2026-02-09,Rice and beans,175,167,167,0,0,3,8,0,1,2.4,2.8,0,180,0,3,"9 Feb 2026, 13:20:38","9 Feb 2026, 13:40:46",We expect a good number tomorrow,The food was hot,Queue was managed,Failed taps increase by 1 parents topped up their account,Successful taps decreased by 5 parents had not topped up their account,@Ann Tapper St. Vincent secondary
,Maciri Primary School,2026-02-09,Rice and Beans,400,335,306,29,0,3,15,0,1,17,20,0,370,0,3,"9 Feb 2026, 12:25:07","9 Feb 2026, 14:00:11",We expect kids to,"Food was yummy,Kids enjoyed the meal",Queues were manageable,Failed taps reduced to 15;accounts had insufficient funds,Successful taps reduced to 306;most kids were sent home for fees,@Claudiah(SC)Maciri Comprehensive
,Githunguri Technical & Secondary School,2026-02-09,Rice and beans,232,218,218,0,0,2,4,0,0,6,7,0,230,0,2,"9 Feb 2026, 13:30:03","9 Feb 2026, 13:55:08",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable  by teacher on duty,Failed taps today was 4 which is decrease compared from 5 to 4 parents top up,The actual meal served today was 218 which is a decrease compared from 220 to 218 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Ndumberi Primary,2026-02-09,Rice and beans,810,802,746,56,0,3,36,2,5,1,0,0,810,0,3,"9 Feb 2026, 12:10:53","9 Feb 2026, 13:50:02",Projecting 810 as am expecting a an increase in turn out tomorrow,Food was delicious,Easy queue management,Todays failed taps were 36 compared to Friday 52 some parents topped up,Today's failed taps were 746 compared to Friday 758 some there was a low turn out today,@Ndumberi primary school
,Kiairia Secondary School,2026-02-09,Tumeric Rice and Beans,50,53,53,0,0,2,0,0,0,0,0,0,57,0,2,"9 Feb 2026, 13:13:12","9 Feb 2026, 13:32:26",I expect a higher number tomorrow,The food was delicious,Students arranged themselves in good order,No failed tap today,Successful taps today was 53,@Janet tapper kiairia secondary
,Kibathi Comprehensive School,,,800,795,729,,0,5,32,1,7,0,0,,750,0,5,"9 Feb 2026, 12:15:25","9 Feb 2026, 13:35:41",Students are topping up in time.,Food was hot and delicious.,Queue was well managed by the help of the teacher on duty.,Failed taps reduced from 42 to 32,Successful taps increased from 686 to 729,@Jackline Otieno
,Gatatha Comprehensive School,2026-02-09,White rice and beans,160,148,126,6,0,2,13,2,1,3,3.6,0,160,0,2,"9 Feb 2026, 12:50:11","9 Feb 2026, 13:30:15",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 23 to 13 due to early payment,Actual meals served have decreased from 150 to 148 due to late payments,@Mourine mwangi-SC Gatatha primary
,Loreto Primary School,2026-02-09,White rice and Beans,405,423,376,45,0,3,9,0,1,0,0,0,415,0,3,"9 Feb 2026, 12:30:37","9 Feb 2026, 13:30:46",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Decrease in failed taps from 17 to 9 most parents topped up early,Increase in actual taps from 412 to 423 due to decrease of failed taps,@Fiona SC Loreto primary
,Kiairia Comprehensive School,2026-02-09,White Rice and beans,220,209,190,19,3,2,1,0,0,0,10,0,220,3,2,"9 Feb 2026, 12:55:09","9 Feb 2026, 13:30:24",We expect all kids to be present and all accounts to be updated.,The food was sweet.,Queue was orderly.,We had 1 failed tap same as last week friday.  Respective parent didn't topup the account.,Successful taps increased from 170 to 190. Kids sent home for school fees reported back today.,@SC Lilian - Kiairia comprehensive
,Kawaida Comprehensive School,2026-02-09,White Rice and Beans,1100,1058,1014,44,0,6,48,0,5,12.642,15.246,0,1090,0,6,"9 Feb 2026, 12:30:24","9 Feb 2026, 13:25:37",Expecting higher turnout tomorrow,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps decreased from 59 to 48 due  to early payment,Actual meals decreased from 1082 to 1058 due to low turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,Kibubuti Primary School,2026-02-09,Rice and Beans,535,540,489,51,0,3,16,2,7,0,0,0,535,0,3,"9 Feb 2026, 12:30:28","9 Feb 2026, 14:10:31",We expect a better turnout,Food was delicious,Line management was okay,Failed taps reduced from 24 to 16 some parents paid on time,Actual meals reduced from 522 to 540 due to low turnout,@Maureen mwaura SC kibubuti pry
,Chief Wandie Primary School,2026-02-09,Rice and beans,330,316,286,282,0,1,18,1,3,3,4,0,330,0,1,"9 Feb 2026, 12:40:00","9 Feb 2026, 13:58:00",Projecting 330 hoping kids with insufficient balances will have their account topped up,Food was hot and delicious,Line management was excellent,18 failed taps compared to Friday’s 19 due to insufficient balances,316 actual meals served compared to Friday’s 294 today’s turnout was great,@Washeke-SC-Chief Wandie Pri
,HGM Ting'ang'a Primary School,2026-02-09,White Rice and Beans,565,527,518,9,0,5,51,2,2,5,5,0,540,0,5,"9 Feb 2026, 12:20:20","9 Feb 2026, 13:50:23",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps increased from 43 to 51. A number of parents had not topped up.,Actual meals served decreased from 533 to 527 due to increased failed taps.,@SL Ting'ang'a HGM Primary
,HGM Ting'ang'a Secondary School,2026-02-09,White Rice and Beans,80,85,82,3,0,2,8,0,0,,0,12,95,0,2,"9 Feb 2026, 12:55:35","9 Feb 2026, 13:05:18",Projection was met,Food was hot and delicious,Excellent queue management,Failed taps increased from 1 to 8,Actual meals served increased from 69 to 85 due to a higher turn out,@Tapper-Hgm Ting'ang'a Sec Sch
,Kahunira Secondary School,2026-02-09,Tumeric rice and beans,160,174,174,0,0,3,5,0,1,0,0,0,170,0,3,"9 Feb 2026, 13:00:16","9 Feb 2026, 13:30:27","Expecting this number 170 , students who had failed taps to top up",Food was delicious,Line was well managed by TOD,"Failed taps decreased from 6 to 5, parents top up their accounts","Meals served today increased from 172 to174, parents topped up their accounts",@Tapper kahunira secondary
,Kahunira Comprehensive School,2026-02-09,Tumeric Rice & Beans,745,728,665,63,0,4,16,0,6,3,3,0,740,0,4,"9 Feb 2026, 12:40:04","9 Feb 2026, 13:35:12",We are hoping that account that had insufficient funds will be updated by tomorrow.,"Food was well prepared,hot, delicious and arrived on time.",Queue management was well conducted by teacher on duty.,"Failed taps reduced from 18 to 16,some parents made timely payment.","728 actual meals served yesterday,a decrease from 741 served on Friday,being on Monday students tends to be absent.",@Mwangi Mary Kahunira Comprehensive
,Kamondo Secondary School,2026-02-09,Turmeric rice and beans,135,121,121,0,0,2,6,0,1,0,0,0,135,0,2,"9 Feb 2026, 13:30:14","9 Feb 2026, 13:50:22",Expecting  the absent  students to resume back also accounts  to be recharged,Food was good,Queue management was well maintained,Increase from 3 to 6 as many accounts were not topped up,Decrease from 127 to 121 as some students were absent,"@Esther, Tapper kamondo secondary school"
,Njenga Karume Comprehensive School,,,200,188,177,,0,3,19,0,1,0,0,,200,0,3,"9 Feb 2026, 12:40:53","9 Feb 2026, 13:30:59",Expecting a higher number,5 kids wit sufficient balances came back for second serving,Queue was well managed by techer on duty,Failed taps remained at 19 as some parents dint top up,Successful taps decreased from 193 to 177 because of lowturnout,@Eliud Nderu Sc Njenga karume comprehensive
,St. Augustine Gatono Primary,,,170,175,161,,2,3,2,4,1,0,0,,180,2,3,"9 Feb 2026, 12:40:18","9 Feb 2026, 13:30:28",Expecting higher turn out tomorrow,Food was delicious,Queue was well managed,Failed taps decreased from 7 to 2 as parents topped up accounts on time,Successful taps increased from 151 to 161 as parents topped accounts up on time,@Anne Njoroge -SC St.?Augustine
,St. Joseph Gathanga Secondary School,,,55,48,48,,0,3,2,0,1,0,0,,55,0,3,"9 Feb 2026, 13:15:09","9 Feb 2026, 13:20:14",We expect a high turnout tomorrow,Food was hot and delicious.,The Queue was well managed by the TOD,The number increased from 1 to 2 because of insufficient funds,The number reduced by 4 because of low turnout,@Oness Tapper St. Joseph high-school Gathanga
,Kihuririo Primary School,2026-02-09,Rice and beans,490,480,420,60,0,3,6,1,0,3,3,,485,0,,"9 Feb 2026, 12:50:40","9 Feb 2026, 13:40:51",,The food was delicious,Queue was manageable,"Failed taps decreased from 8 to 6 ,some parents paid.",Successful taps decreased from 490 to 480 some kids had failed taps.,@kihuririo primary
,Thuita Secondary School,2026-02-09,White rice and beans,45,32,32,0,0,2,2,0,0,0,0,,45,0,,"9 Feb 2026, 13:10:19","9 Feb 2026, 13:26:34",,Food was delicious,Queue management was smooth,On Friday 1 tap failed while today 2taps failed so there was an increase,On Friday there were 42 taps and today there were32 Soo there was a decrease in number,@Thuita Secondary tapper
,Gathangari Primary School,2026-02-09,Rice and beans,400,419,419,30,0,3,8,0,2,0,0,,420,0,,"9 Feb 2026, 12:20:52","9 Feb 2026, 13:30:59",,"The food was enough and delicious, students enjoyed",Line was well managed by the tr on duty,Today I had 8 failed taps,Successful taps were 419,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Miguta Primary School,2026-02-09,Rice and beans,250,242,225,17,0,2,7,0,3,0,0,,250,0,,"9 Feb 2026, 13:50:17","9 Feb 2026, 13:30:22",,The food was delicious,The queue was manageable,"There were 7 failed taps, an increase of 5 from the previous tapping. The parents did not top up on time.","There were 225 successful taps, a decrease of 13 from the previous tapping. The population was slightly low.",@SC Pauline - Miguta Primary School
,Mukuyu Secondary School,2026-02-09,Rice and Beans,335,335,335,0,0,3,12,1,3,10,0,,350,0,,"9 Feb 2026, 13:00:35","9 Feb 2026, 13:30:42",,Food was hot and delicious,Queue was well managed,Failed taps decreases from 22 to 12 those with failed taps paid on time,Successful taps increases from 330 to 335  most parents topped up on time,@Mukuyu Secondary School
,Gathugu Secondary School,2026-02-09,Rice and beans,275,261,261,0,0,3,11,0,2,14,4,,275,00,,"9 Feb 2026, 12:40:19","9 Feb 2026, 13:10:49",,Food was delicious and hot,Queue management was good,Number of failed taps were 11,Number of successful taps descreased to 261,@Tapper Gathugu secondary school
,Gitiha Secondary School,2026-02-09,White rice and beans stew,145,148,148,0,0,2,5,0,2,0,0,,145,0,,"9 Feb 2026, 00:42:02","9 Feb 2026, 01:13:47",,Food was delicious and tasty,Quick was smooth,Decreased number of failed taps compared to the previous day,Successful taps increased from 144 to 148 students,@Jecinta muthoni Gitonga
,Miguta Secondary School,2026-02-09,Rice and Beans,40,36,36,0,0,2,1,0,0,2,0,,40,0,,"9 Feb 2026, 13:10:18","9 Feb 2026, 13:40:27",,The food was delicious,The queue well managed,We had 1 failed tap from 2 ... parent did not top up their account on time.,There were 36 successful taps from 34 more parents topped up their accounts on time and students came for lunch,"@Alex,Tapper Miguta Secondary"
,Kanjai Secondary School,2026-02-09,White Rice and Beans,195,198,198,0,0,2,6,0,0,1,1,,195,00,,"9 Feb 2026, 13:10:56","9 Feb 2026, 13:40:46",,The meal was delicious and satisfying.,Queue management was ordered by me.,Successful taps were 198 compared to Friday with an increase of 1.,"We had 6 failed taps, students didn't remind their parents to fund their accounts during the weekend.","@mercy, tapper, kanjai secondary"
,Githioro Primary School,2026-02-09,Rice and Beans,340,336,312,24,0,2,4,0,1,1,2,,340,0,,"9 Feb 2026, 12:40:58","9 Feb 2026, 13:45:03",,The food was appetising.,Line management was organised assisted by tod,"Failed taps reduced from fridays 10 to 4 today, some parents forgot to top up their accounts on time","Successful taps increased from Friday’s 333 to 336 today,  about 10 ecde kids were absent today making us not hit our projection",@GITHIORO COMPREHENSIVE
,Kambui Primary School,2026-02-09,White Rice and Beans,270,270,214,54,0,2,6,0,1,0,0,,270,0,,"9 Feb 2026, 12:50:01","9 Feb 2026, 13:50:08",,The food was delicious,The line was well managed,We had 6 failed taps. Some parents did not top up their accounts.,We had 214 successful taps most kids came for lunch.,@Kambui Primary and Junior School
,Gikang'a Kageche Secondary School,2026-02-09,Rice and Beans,300,306,306,0,0,3,4,0,4,0,0,,310,0,,"9 Feb 2026, 13:10:10","9 Feb 2026, 13:45:16",,Food was delicious,Queue was well managed by TOD,Today's failed taps decreased from 8 to 4. A number of parent topped up their account,Today's successful taps increased from 297 to 306.Turn out was good,@Pauline Gatimu
,Miiri Secondary School,2026-02-09,White rice and beans,40,33,33,0,4,2,5,0,0,2,2,,45,4,,"9 Feb 2026, 13:10:59","9 Feb 2026, 13:30:04",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 1 to 5,more parents didn't top up","Successful taps decreased from 35 to 33,less parents had topped up","@Esther,Tapper; Miiri Secondary School"
,William Ng'iru Secondary School,2026-02-09,White rice and beans,540,548,548,0,0,4,11,0,1,0,0,,555,0,,"9 Feb 2026, 12:40:56","9 Feb 2026, 13:25:08",,Food was hot and delicious,Queue was manageable under the watch of the teacher on duty,Today's failed taps are the same with the previous taps because parents didn't top up on time,Successful taps  decreased from 560 to 548 since some students didn't report to school,@Tapper Dennis -william Ng'iru Secondary
,Giathieko Primary School,2026-02-09,Rice and beans,185,197,177,20,0,2,2,0,0,0,0,,200,0,,"9 Feb 2026, 12:40:29","9 Feb 2026, 13:10:34",,Food was good,Line transitioned well from class to class,"From 7 failed taps to 2 failed taps today , parents topped up students accounts",From 184 successful taps to 197 an increase as students were present in school,"@SC, Giathieko Comprehensive -Rose"
,Ndireti Secondary School,2026-02-09,Rice and beans,40,39,39,0,0,2,1,1,0,0.4,0.4,,40,0,,"9 Feb 2026, 12:30:51","9 Feb 2026, 13:00:57",,The food was delicious,The line was manageable,The number of failed taps decreased with a difference of 2 the failed taps were topped up,The number of successful taps increased with a difference of 3 this is because the turnout was good,@Tracy Tapper Ndireti secondary school
,Mitahato Primary School,2026-02-09,Rice and beans,230,235,210,25,0,2,4,0,2,9,0,,240,0,,"9 Feb 2026, 12:20:16","9 Feb 2026, 13:20:20",,Food was delicious,Queue management was hassle-free,Failed taps decreased from 5 to 4 because only a few parents forgot to top up on time,Successful taps decreased from 238  to 235 because some students didn't come for lunch today,@SC George-Mitahato Comprehensive
,Kindiga Primary & Junior Secondary School,2026-02-09,White Rice and Beans,180,188,171,17,0,2,0,0,0,00,0,,190,00,,"9 Feb 2026, 12:40:06","9 Feb 2026, 13:30:15",,The food was Tasty,Queues were well managed with the help of TOD,"Failed taps decreased to 00 today,parents had topped up accounts on time.","Successful taps increased to 188 from Friday's 176,There was high turnout and also majority of the students today were present.",@James Mbugua SC Kindiga Primary
,Kibichoi Primary School,2026-02-09,Rice and beans,220,208,187,21,2,2,3,0,0,0,0,,215,2,,"9 Feb 2026, 13:00:43","9 Feb 2026, 13:30:50",,The food was delicious,I managed the queue well,The number of failed taps remained at 3. Only few parents didn't top up their accounts on time,"The number of successful taps  decreased from 191 to 187, as some students were sent for school fees and are yet to report back",@sc kibichoi primary school
,Gatitu Primary,2026-02-09,WHITE RICE AND BEANS.,375,376,337,39,0,3,3,0,0,00,0,,375,00,,"9 Feb 2026, 12:15:36","9 Feb 2026, 13:25:44",,Food today was enough for all.,ToD helped coordinate learners thus movement was orderly.,Failed taps reduced  from 10 to 3... parents adhered to top up upon placing calls.,Successful taps increased today from 335 of Friday to 337 of today... students were present and respective accounts funded.,@Wambui ikonya SC Gatitu comprehensive
,Kiambururu Secondary School,2026-02-09,Rice with beans,195,186,186,0,0,3,6,1,0,0,0,,195,0,,"9 Feb 2026, 15:15:27","9 Feb 2026, 15:26:44",,The food was delicious,Line management was smooth,"Failed taps today was 6 an increase from previous which was 1, some parents forgot to top up.","Successful taps was 186 compared to previous which was 194, some students did not come for lunch.",@Salome-kiambururu secondary school
,Gathaithi Secondary School,2026-02-09,Rice and beans,110,114,114,0,0,2,5,0,1,0,0,,120,0,,"9 Feb 2026, 13:18:29","9 Feb 2026, 13:45:38",,Food was delicious,Queuing was good,We had 5 failed taps a rise from Friday's 2 due to failure of topping up by parents,We had 114 successful taps a drop from yesterday's 118 due to failure of students attending school,@Joseph mburu nga'ang'a
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-09,Rice and beans,330,325,294,31,0,3,15,4,3,2,8,,330,0,,"9 Feb 2026, 12:30:37","9 Feb 2026, 13:20:43",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 15 failtaps a lower number than previous day which was 16 since their accounts had insufficient funds,We had 325 successful taps a lower number than previous day which was 331 since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
,PCEA Matuguta Secondary School,2026-02-09,White Rice and Beans,120,123,123,0,0,2,6,0,3,00,0,,125,00,,"9 Feb 2026, 13:30:44","9 Feb 2026, 13:45:54",,Food was hot and delicious,Queues were orderly and well managed by the help of the tod,Failed taps today were 06,"Successful taps today were 123,higher than the projected meals that were 120 and also higher than Fridays 119",@Njeri -Matuguta secondary school
