Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,PCEA Matuguta Secondary School,2026-01-23,White Rice and Western Ndengu,120,119,119,0,0,2,5,0,0,00,0,,120,00,,"23 Jan 2026, 13:30:43","23 Jan 2026, 13:50:51",,Food was hot and delicious,Queues were orderly and well managed by me,"Failed taps today were 05 higher than yesterday's 03,most of the parents didn't top up on time",Successful taps today were 119 lower than yesterday's 124 and also lower than the projected meals,@Njeri -Matuguta secondary school
,Kanyore Primary School,2026-01-23,RICE & WESTERN,620,642,598,44,2,3,15,1,1,0,0,,650,5,,"23 Jan 2026, 12:30:20","23 Jan 2026, 13:30:24",,Food was hot and delicious,Queuing was organized,Number of failed taps decreased from 19 to 15 as more parents topped up.,Number of successful taps increased from 638 to 642 as more parents topped up and most students were present in school.,"@Haron Muiruri,SL Kanyore Primary"
,Kiawaiguru Primary School,2026-01-23,Rice and western,220,224,204,20,1,2,1,0,1,0,0,,225,2,,"23 Jan 2026, 12:30:00","23 Jan 2026, 13:20:00",,Lunch was delicious.,Queue was orderly.,Failed taps decreased from yesterday’s 2 to today 1.I reminded parents to top up.,Actual meals served increased from yesterday’s 222 to today 224.Most pupils reported to school.,@KIAWAIGURU PRIMARY SCHOOL
,Kiawairia Primary,2026-01-23,Rice and western ndengu,140,138,122,16,3,2,6,0,1,0,0,,140,2,,"23 Jan 2026, 12:00:05","23 Jan 2026, 13:20:15",,Food was hot and delicious,Lines were neat and ordely,We had 6 failed taps an increase from 3 some parents didn't top up on time,We had 122 successful taps a decrease from 126 insufficient balances were high,@Mary kimani SC kiawairia comprehensive school
,Githiga Primary,2026-01-23,Whiterice and wes6,415,399,362,37,0,3,18,1,7,1,1,,405,00,,"23 Jan 2026, 12:30:31","23 Jan 2026, 13:32:35",,Food was sweet and delicious,Line Management was smooth,Failed taps decreased  from 24 to 18.some parents  remembered  to top up.,Actual meals served today were 399 .turn out decreased  from 421.turn out was low.,@Nicholas-SC - Githiga Comprehensive
,Mukuyu Secondary School,2026-01-23,Rice & Western,285,275,284,0,0,3,6,1,3,0,0,,300,0,,"23 Jan 2026, 12:40:10","23 Jan 2026, 13:30:22",,Food was hot and delicious,Queue was well managed,Mukuyu secondary school failed taps increases from 5 to 6.some parents didn't top up,Mukuyu secondary school successful taps increases from 264 to 284 . students are reporting back well,@Mukuyu Secondary School
,Gitombo Primary School,2026-01-23,White rice and Western,175,179,165,14,0,2,1,0,0,0,0,,180,0,,"23 Jan 2026, 12:40:43","23 Jan 2026, 13:25:57",,Food was yummy learners enjoyed.,Queue was manageable by the help of deputy.,Today failed tap was 1 a decrease of 1 from 2 yesterday parent didn't top up account on time.,Actual meals served today was 179 just like yesterday the number maintained.,@Veronica Mwaura -S/C- Gitombo primary
,Gathiruini Primary School,2026-01-23,Rice and western,250,251,225,26,0,2,2,0,0,0,0,,250,0,,"23 Jan 2026, 12:30:03","23 Jan 2026, 13:30:08",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 2 a decrease from 3 this is because parents topped up their accounts on time,Actual meal served today were 252 an increase from 247 this is because parents topped up their accounts on time,@Catherine Wanjiru
,Gathangari Primary School,2026-01-23,Rice and western,410,405,374,31,0,3,7,0,0,11,1,,415,00,,"23 Jan 2026, 12:30:59","23 Jan 2026, 13:10:12",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced slightly from 8 to 7.some parents forgot to top up their accounts but have urged kids to remind them,Actual meals served reduced from 412 to 405.Kids did not turn up well in school and parents did not top up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Ihiga Primary,2026-01-23,Rice and Western,160,158,146,12,0,2,4,0,0,2,3,,160,0,,"23 Jan 2026, 12:40:55","23 Jan 2026, 13:15:03",,Food was Enough,Queues were manageable,Failed taps were 4 an increase from yesterday's which was 2.Parents didn't top up their accounts.,Successful taps were 158 a decrease of 2 from yesterday's which was 160.,@Naomi SC-Ihiga Comprehensive
,Kiawairia Secondary School,2026-01-23,White rice and western,50,51,51,0,0,2,2,0,1,0,0,,55,0,,"23 Jan 2026, 13:25:01","23 Jan 2026, 13:40:12",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps decreased from 4 to 2 parents topped up on time,Number of actual meals remained the same 51 as of yesterday some students were absent today,@Patrick Kariuki Kiawaria secondary school Tapper
,Gitiha Secondary School,2026-01-23,White rice and western,140,149,149,0,0,2,4,0,1,0,0,,140,0,,"23 Jan 2026, 12:50:02","23 Jan 2026, 13:30:13",,Food was delicious,Queue was managable,Reduced failed taps,The successful taps had increased from the previous dat,@Kang'ethe Dennis
,Gikang'a Kageche Secondary School,2026-01-23,Rice and Western,300,306,306,0,0,3,10,0,5,0,0,,315,0,,"23 Jan 2026, 13:10:11","23 Jan 2026, 13:50:19",,Food was yummy,Queue was well managed by Tod,"Today's failed taps increased from 7 to 10, parent didn't top up on time",Today's successful taps increased from 298to 306.. Today turn out was high,@Pauline Gatimu
,Kiambururu Secondary School,2026-01-23,White Rice with Western,200,193,193,0,0,3,4,0,2,0,0,,205,0,,"23 Jan 2026, 13:20:46","23 Jan 2026, 13:40:51",,The meal was delicious and well cooked,Line management was smooth,"Failed taps today was 4 compared to previous which was 2, some parents forgot to top up","Successful taps was 193 compared to previous which was 208,a decrease from previous, some students did not come for lunch.",@Salome-kiambururu secondary school
,Githioro Primary School,2026-01-23,Rice and Western,325,336,310,26,0,2,3,1,0,0,0,,340,0,,"23 Jan 2026, 12:37:26","23 Jan 2026, 13:44:31",,Food was appetising,Line management was organised assisted by tod,"Failed taps reduced from yesterday’s 7 to 3 today, parents remembered to top up their accounts on time..","Successful taps increased from 335 to 336, kids turned up well today",@GITHIORO COMPREHENSIVE
,Gatina Primary School,2026-01-23,White rice and western,450,457,395,62,0,3,7,0,0,0,0,,460,0,,"23 Jan 2026, 12:37:45","23 Jan 2026, 13:27:01",,Kids have enjoyed the meal.,Line was smooth and orderly,"Failed taps were 7 a decrease compared to yesterday's number of 11, more parent managed to credit account on time thus the failed tap number decrease.","Actual meal served were 457 a decrease compared to yesterday's number of 460, the number lowered due to low turn up but we met today's projection.",@Kang'ethe Dennis
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-23,Rice and Western,295,296,269,27,0,2,10,0,3,0,0,,300,0,,"23 Jan 2026, 12:37:30","23 Jan 2026, 13:40:41",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps dropped from 11 to 10, we reminded kids to request their parents to top up.","The number of actual meals dropped from 298 to 296, some parents failed to make timely payments for their kids.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Githima Primary,2026-01-23,White rice and western,270,272,246,26,4,2,0,0,0,0,0,,275,4,,"23 Jan 2026, 12:25:15","23 Jan 2026, 13:20:19",,The food was hot and delicious,I managed the the queue with the help of the deputy headteacher.,We had 0 failed taps which is the same as yesterday's failed taps.Parents are topping up on time.,We had 272 actual meals served which is a decrease from yesterday's 276 actual meals served.Some kids were absent today.,@Brenda kamawe Githima primary and junior secondary school
,Mathanja Priamry School,2026-01-23,rice and western,200,198,179,19,0,2,4,0,0,1,1,,205,0,,"23 Jan 2026, 12:20:52","23 Jan 2026, 13:20:00",,food was delicious,I managed the queue without any assistance since learners came in turns.,today we had 4 failed taps an increase compared to yesterday 3. parents didn't top-up their accounts on time even after calling them.,today we had 198 actual meals served a decrease compared to yesterday 203. some students were absent today.,@mathanja primary school
,GATHAITHI PRIMARY,2026-01-23,White Rice and Western,460,438,395,43,0,3,14,0,4,5.5,6.6,,460,00,,"23 Jan 2026, 12:40:52","23 Jan 2026, 13:40:59",,Food was great,Supportive teacher assisted with queue management,Failed taps increased from 13 to 14. Some parents still failed to top up.,Actual meals served decreased from 455 to 438. The supportive teacher sent back 20 grade 8 boys who have been delaying to serve while at the field playing,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
