Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathugu Primary School,2026-03-18,Rice and Beans,260,255,227,28,0,2,8,0,2,6,2,,260,0,2,"18 Mar 2026, 12:40:26","18 Mar 2026, 13:40:30",,Food was delicious,Queue was orderly,Failed taps today reduced from yesterday's 14 to 8 few parents forgot to top up their accounts,"We fed 255 actual meals today compared to 250 of yesterday's, more pupils fed with us today",@SC Gathugu Comprehensive School
,Kiawairia Secondary School,2026-03-18,Rice and beans,55,52,52,0,0,2,2,0,1,4,1,,55,0,2,"18 Mar 2026, 13:25:04","18 Mar 2026, 13:40:12",,Food was appetizing and yummy,Students queued neatly,Number of failed taps decreased from 3 to 2 parents topped up their accounts on time,Number of actual meals increased from 50 to 52 students are continuing to report back gradually but 10 form 4 agriculture students were sent home yesterday,@Patrick Kariuki Kiawairia secondary school Tapper
,Kiawaiguru Primary School,2026-03-18,White Rice and Beans,220,232,212,20,1,2,2,0,0,0,0,,235,1,2,"18 Mar 2026, 12:30:00","18 Mar 2026, 13:30:00",,Lunch was delicious.,Queue was oderly.,Failed taps decreased from yesterday’s 3 to today 2.A parent topped up.,Actual meals served increased from yesterday’s 224 to today 232.Most pupils reported to a higher.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Mathanja Priamry School,2026-03-18,Rice and beans,210,196,176,20,0,2,2,0,0,14,4,,200,0,2,"18 Mar 2026, 12:10:26","18 Mar 2026, 13:30:32",,Food was delicious,I managed the queue without any assistance,Today we had 2 failed taps an increase compared to yesterday 1. Some parents didn't top-up their accounts on time.,Today we had 196 actual meals served a decrease compared to yesterday 206. Some kids were absent today.,@mathanja primary school
,William Ng'iru Secondary School,2026-03-18,White rice and beans,520,537,537,0,0,3,11,0,5,0,0,,530,0,3,"18 Mar 2026, 12:40:22","18 Mar 2026, 13:56:28",,Food was hot and delicious,Queue was well managed,"Today's failed taps are on a stand still 11, same as of the previous",Successful taps increased from 517 to 537 students turn up was high,@Tapper Dennis -william Ng'iru Secondary
,Kiambururu Comprehensive School,2026-03-18,White Rice and Beans,270,270,247,23,0,3,5,0,0,0,0,,275,0,3,"18 Mar 2026, 12:30:03","18 Mar 2026, 13:40:08",,The food was delicious.The kids enjoyed,Line management was smooth and fast,The number of failed decreased from 8 to 5.Most parents topped up on time,Actual meals served increased from 252 to 270.There was a good student turnout today and parents had topped up,@Kiambururu Comprehensive School
,Nyaga Primary School,2026-03-18,Rice and Beans,480,482,419,63,0,3,16,0,4,0,0,,480,0,3,"18 Mar 2026, 12:40:10","18 Mar 2026, 13:30:14",,The food was delicious,The queue was well organized,The number of failed taps reduced from 22 to 16.Some accounts had not been topped up,The number of actual meals served increased from 477 to 482. More learners came for lunch,@SL Nyaga Primary and Junior School-Gladys
,Kagema Secondary School,2026-03-18,Rice and Beans,220,213,213,0,0,2,8,0,4,5,2,,220,0,2,"18 Mar 2026, 12:55:31","18 Mar 2026, 13:15:37",,Food was delicious,Queue was manageable,Fail tap was a decrease of 8 while yesterday was 17,"Successful tap was an increase of 213, while yesterday was 212",@Tapper Kagema secondary
,Kibichoi Primary School,2026-03-18,Rice and beans,220,224,198,26,3,2,9,0,5,1,2,,220,3,2,"18 Mar 2026, 13:00:01","18 Mar 2026, 13:30:13",,The food was delicious,I managed the queue well,The number of failed taps increased from 5 to 9 as some parents didn't top up their accounts on time,"The number of successful taps increased from 192 to 198, as most parents topped up their accounts on time",@sc kibichoi primary school
,Miiri Primary,2026-03-18,White Rice and Beans,420,402,358,44,0,3,34,0,2,2,3,,415,0,3,"18 Mar 2026, 12:30:55","18 Mar 2026, 13:30:01",,The food was hot and delicious.,The queue was well organized and managed by the prefects on duty and me.,"Failed taps dropped to 34 from 37 , as parents hadn't topped up on time.","Actual meals served dropped to 402 from 420, despite timely parents top-ups as we had a decrease in student turnout and high failed taps.",@SC Daniel Ng'ang'a - Miiri Primary School
,Githiga Primary,2026-03-18,White rice and beans,415,425,378,47,0,3,18,0,0,0,0,,435,0,3,"18 Mar 2026, 12:30:58","18 Mar 2026, 13:25:04",,Food was well cooked,Line Management was smooth,Failed taps  decreased from 27 to 18.parents topped up their accounts.,Actual meals  increased  from 411 to 425.turn out increased.,@SC - Githiga Comprehensive
,Thuita Primary School,2026-03-18,Food was delicious,220,216,183,33,0,2,2,0,1,1,1,,215,0,2,"18 Mar 2026, 12:25:45","18 Mar 2026, 13:20:38",,Food was hot and delicious,Queue was transitioning well from grade to grade,Number of failed taps increased from 1 to 2 because some parents forgot to top up,Number of actual meals decreased from 225 to 215 because we didn't have bananas today,@SC Thuita Comprehensive school
,Komothai Primary School,2026-03-18,White rice and beans,180,175,153,22,0,2,6,0,0,1,2,,175,0,2,"18 Mar 2026, 12:40:36","18 Mar 2026, 13:30:41",,Food was yummy,Kids were organized,"Failed taps decreased from 8 to 6, some parents remembered to top up","Actual meals decreased from 180 to 175, some students were absent",@SC Komothai Comprehensive
,PCEA Matuguta Secondary School,2026-03-18,White Rice and Beans,90,92,92,0,0,2,7,0,0,00,0,,95,00,2,"18 Mar 2026, 12:45:43","18 Mar 2026, 13:00:48",,Food was hot and delicious,Queues were orderly and well managed by me,"Failed taps today increased from 02 yesterday to 07 today,most of the parents didn't top up on time",Successful taps today increased from 83 yesterday to 92,@Njeri -Matuguta secondary school
,Kambui Primary School,2026-03-18,White Rice and Beans,250,240,187,53,0,2,7,0,0,3,3.5,,240,0,2,"18 Mar 2026, 12:50:56","18 Mar 2026, 14:00:57",,The food was delicious,The line was well managed,We had 7 failed taps a lower number compared to yesterday's that were 10.,We had 187 successful taps a lower number compared to yesterday's that were 191. Some kids did not come for lunch since they had a cooking project for homescience.,@Kambui Primary and Junior School
,Kiawairia Primary,2026-03-18,Rice and Beans,125,121,109,12,4,2,9,0,0,1,1,,125,4,2,"18 Mar 2026, 12:00:04","18 Mar 2026, 13:30:10",,Food was hot and delicious,Lines were neat and organized,We had 9 failed taps an increase from 4 some parents didn't top up on time,We had 109.sucessful taps an increase from 105 turn out was okay,@Mary kimani SC kiawairia comprehensive school
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-18,Rice and Beans,285,294,268,26,0,2,11,0,1,0,0,,300,0,2,"18 Mar 2026, 12:34:27","18 Mar 2026, 13:42:32",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 4 to 11, some parents failed to make timely payments for their kids.","The number of actual meals dropped from 298 to 294, 7 kids were out for games and they were not feeding with us.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Nyaga Secondary School,2026-03-18,Rice and beans,320,352,352,0,0,3,13,0,5,0,0,,360,0,3,"18 Mar 2026, 12:40:04","18 Mar 2026, 13:10:15",,Food was hot and delicious,Line was quick and manageable,"Had a decrease from 14 to 13,,,1 student's meal card was recharged.","Had an increase from 308 to 352,,,44 more students' accounts had funds and they turned up for lunch today.",@Hellen Tapper P.C.E.A Nyaga Senior School
,PCEA Mitahato Secondary School,2026-03-18,White rice and beans,40,42,42,0,0,2,6,0,0,0,0,,40,0,2,"18 Mar 2026, 12:45:00","18 Mar 2026, 12:55:05",,Lunch was well prepared and balanced,The students were served in the order they arrived at,The number of failed taps increased from 3 to 6 today compared to yesterday's because parents forgot to top up,The number increased from 38_42 compared to yesterday's because more students ate today,"@minne,Tapper Mitahato Secondary"
,Githioro Primary School,2026-03-18,Rice and Beans,340,339,304,35,0,2,4,0,0,0,0,,345,0,2,"18 Mar 2026, 12:05:06","18 Mar 2026, 13:45:20",,The food was appetising,Line management was organised assisted by tod,Failed taps reduced from 9 yesterday to 4 today.,"Successful taps reduced from 344 to 339, five kids were absent today representing the school in games competition.",@SC - Githioro Comprehensive School
,Giathieko Primary School,2026-03-18,White Rice and Beans,185,190,179,11,0,2,5,0,0,0,0,,200,0,2,"18 Mar 2026, 12:50:04","18 Mar 2026, 13:05:10",,Lunch was delicious,Line transitioned well from class to class.,"From 7 failed taps to 5, parents topped up students accounts on time.",Successful taps decreased from 195 to 190 as a result of7 students went for games and didn't feed.,"@SC, Giathieko Comprehensive -Rose"
,Gatina Primary School,2026-03-18,White rice and beans,380,437,388,49,0,3,12,0,0,0,0,,440,0,3,"18 Mar 2026, 12:35:47","18 Mar 2026, 14:20:55",,Food was delicious,Line was smooth and orderly,"Failed taps increased from 7 to 12 , majority of parents didn't manage to credit accounts on time","Actual meal served were 437 an increase compared to yesterday's number of 423,the number raised due date More accounts had sufficient funds.",@Kang'ethe Dennis
,Gitiha Secondary School,2026-03-18,White rice and beans stew,160,158,158,0,0,2,0,0,0,0,0,,160,0,2,"18 Mar 2026, 12:40:00","18 Mar 2026, 13:56:06",,Food was delicious,Queue was smooth and manageable,No failed taps compared to the previous day from 1 to 0,Increased number of successful taps compared to the previous day from 157 to 158,"@Jecinta muthoni Gitonga-Gitiha secondary school, Tapper"
,Gathiruini Primary School,2026-03-18,Rice and Beans,240,245,225,20,0,2,3,0,2,0,0,,245,0,2,"18 Mar 2026, 12:30:28","18 Mar 2026, 13:30:34",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 3 a decrease from 6 this is because parents topped up their accounts on time,Actual meals served today were 245 an increase from 241 this is because parents topped up their accounts on time,@Catherine Wanjiru
,Njunu Primary School,2026-03-18,Rice and Beans,260,226,243,17,0,2,2,0,2,10,8,,250,0,2,"18 Mar 2026, 12:40:17","18 Mar 2026, 13:25:35",,Food was delicious,Queue was well managed,They have reduced since parents were reminded to top up the account by the help of the deputy,They have reduced students are out for games,@Sc Elizabeth -Njunu primary school
,Kigumo Secondary School,2026-03-18,Rice and beans,110,115,115,0,0,2,4,0,0,0,0,,120,0,2,"18 Mar 2026, 13:00:08","18 Mar 2026, 13:20:18",,Food was hot and sweet,Queue was smooth,Failed taps increased with 1 from the previous day,Successful taps increased from 110 to 115,@daniel Kariuki
,Kiambururu Secondary School,2026-03-18,White rice with beans,170,164,164,0,0,2,8,0,0,0,1,,170,0,2,"18 Mar 2026, 13:15:09","18 Mar 2026, 13:40:15",,The meal was served hot,Line management was smooth,Failed taps today was 8 compared to previous which was 4 a slightly increase from yesterday some parents forgot to top up,Successful taps today increase from 158 to 164 more students came for lunch and are resuming to school one by one.,@Salome-kiambururu secondary school
,Gathaithi Secondary School,2026-03-18,Rice and beans,105,103,103,0,0,2,8,0,1,0,0,,105,0,2,"18 Mar 2026, 13:14:38","18 Mar 2026, 13:44:48",,Food was delicious,Queuing was good,We had 8 failed taps a rise from yesterday's 2 due to failure of topping up by parents,We had 103 successful taps and a rise from yesterday's 98 successful taps due to more students attending school,@Joseph mburu nga'ang'a
,Kihuririo Primary School,2026-03-18,Rice and beans,420,440,382,58,0,3,4,0,1,0,0,,450,0,3,"18 Mar 2026, 12:50:47","18 Mar 2026, 13:40:50",,The food was sweet,Queue was manageable,Failed taps decreased from 8 to 4 parents paid.,"Successful taps remained constant 440,,kids reported to school.",@kihuririo primary
,GATHAITHI PRIMARY,2026-03-18,Rice and Beans,465,474,424,50,0,3,22,0,0,00,0,,470,00,3,"18 Mar 2026, 12:45:38","18 Mar 2026, 13:40:44",,Food was great,Queue management was successful,Failed taps increased from 17 to 22. Parents failed to top up accounts,Successful taps increased from 457 to 474. School Turnout today was higher,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Ndireti Secondary School,2026-03-18,Rice and beans,45,45,45,0,0,2,1,0,0,0,0,,45,0,2,"18 Mar 2026, 12:30:19","18 Mar 2026, 12:55:25",,The food was delicious,The line was manageable,The number of failed taps remained constant at 1thus the person who had a failed tap didn't top up,The number of successful taps remained constant at 45 students turn out was good,@Tracy Tapper Ndireti secondary school
,Kagema Primary School,2026-03-18,Rice and Beans,740,756,756,0,0,3,17,0,1,0,0,,750,0,3,"18 Mar 2026, 12:55:19","18 Mar 2026, 13:55:25",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps reduced from 22 to 17 as more kids had their accounts topped up,Successful taps increased from 745 to 756 as more kids had sufficient accounts.,@SL PCEA Kagema Comprehensive school
,Thuita Secondary School,2026-03-18,White rice and beans,40,35,35,0,0,2,2,0,0,1,1,,40,0,2,"18 Mar 2026, 13:10:43","18 Mar 2026, 13:20:55",,Food was delicious,Queue management was smooth,Yesterday there was 2 failed tap while today there was 1 failed tap Soo the number decreased today because parents remembered to top up,Yesterday there was 35 successful tap while today the number did not increase or decrease it remained the same,@Thuita Secondary tapper
,Kanjai Primary,2026-03-18,White Rice and Beans,415,418,368,50,0,3,9,0,0,0,0,,415,0,3,"18 Mar 2026, 12:40:05","18 Mar 2026, 13:30:14",,The food was delicious and enough.,The queue was well managed.,"There was a decrease in number from 10 to 9, most of the accounts were not topped up on time.","There was a decrease in number from 422 to 418 ,some students were out for games today.",@Immaculate-SC Kanjai Primary
,Gathugu Secondary School,2026-03-18,Rice and bean,250,261,261,0,0,2,13,0,3,00,0,,270,00,2,"18 Mar 2026, 12:40:16","18 Mar 2026, 13:20:30",,Food was delicious,Queue management was good,Number of failed taps increase from 5 to13 parents forgot to top up,Number of successful taps increase from 243 to 261,@Tapper Gathugu secondary school
,Miguta Secondary School,2026-03-18,White rice and Beans,40,33,33,0,0,2,0,0,0,3,0,,40,0,2,"18 Mar 2026, 13:10:32","18 Mar 2026, 13:40:43",,The food was delicious,The queue well managed,We had no failed tap.... cards tapped had sufficient funds,"There were 33 successful taps, a decrease in 4... Parents didn't top up their accounts on time","@Alex,Tapper Miguta Secondary"
,Miiri Secondary School,2026-03-18,White rice and beans,31,30,30,0,3,2,0,0,0,00,0,,35,3,2,"18 Mar 2026, 13:10:32","18 Mar 2026, 13:30:41",,The food was hot but sticky,Queue management was neat and organized with assistance of TOD,"There were no failed taps,a decrease from 3 more parents had topped up on time","Successful taps increased from 28 to 31, more parents had topped up on time","@Esther,Tapper; Miiri Secondary School"
,Gatitu Primary,2026-03-18,RICE AND BEANS.,375,363,325,38,1,3,9,0,1,2,2,,370,1,3,"18 Mar 2026, 12:20:11","18 Mar 2026, 13:30:18",,Food was well cooked and students enjoyed.,I managed the queues alone today thus the delay but urged ToD to be present tomorrow.,"Yesterday's failed taps were 8 ,today 9 being an increase of 1..some parents never topped up on time.",Successful taps have decreased from 333 to 325 resulted by a number of ECDE students being absent again due to a cold..am hopeful they will feel better and report back.,@Wambui ikonya SC Gatitu comprehensive
,Gathangari Primary School,2026-03-18,White rice and beans,400,400,365,35,0,3,0,0,0,10,0,,410,0,3,"18 Mar 2026, 12:20:10","18 Mar 2026, 13:30:17",,Food was hot and delicious,The queue was smoothly managed,Failed taps retained as 0.parents really topped up.,Successful taps increased from 387 to 400.kids turned up well in school and parents topped up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-03-18,Rice and beans,320,330,307,23,0,3,24,0,1,0,0,,320,0,3,"18 Mar 2026, 12:30:43","18 Mar 2026, 13:20:47",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 24 failtaps the same as yesterday since their accounts had insufficient funds,We had 330 successful taps a higher number than previous day which was 323 since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
,Kindiga Primary & Junior Secondary School,2026-03-18,Rice and Beans,175,164,149,15,0,2,9,0,0,2,3,,170,00,2,"18 Mar 2026, 12:40:54","18 Mar 2026, 13:30:00",,The food was delicious,Queues transitioned smoothly,"Failed taps increased to 9 from 2,parents did not top up accounts on time","Successful taps decreased to 164 from 165,There was low turnout",@James Mbugua SC Kindiga Primary
,Miguta Primary School,2026-03-18,Rice and beans,235,233,221,12,0,2,11,0,1,0,0,,240,0,2,"18 Mar 2026, 12:50:07","18 Mar 2026, 13:40:22",,The food was delicious,Queue management was smooth,"There were 11 successful taps, an increase of 5 from the previous tapping. Parents did not top up on time","There were 221 successful taps, an increase of 5 from the previous tapping. Our population was slightly higher",@SC Pauline - Miguta Primary School
,Ndireti Primary School,2026-03-18,Rice& beans,210,209,176,33,0,2,6,0,0,0,0,,210,0,2,"18 Mar 2026, 12:40:21","18 Mar 2026, 13:40:28",,Food was delicious,Queue management was okay,"We had 6 failed taps a decrease compared to yesterdays 11, parents topped up","We had 209 successful taps a decrease compared to yesterdays 212,turn out was low",@SC Sharon _Ndireti primary
,Kanyore Primary School,2026-03-18,RICE & BEANS,650,663,601,62,3,3,15,0,9,0,0,,660,3,3,"18 Mar 2026, 12:30:56","18 Mar 2026, 13:30:01",,Food was delicious,Line management was organized,Number of failed taps decreased from 17 to 15. More parents topped up.,Number of successful taps increased from 648 to 663. More students were present with accounts topped up.,"@Haron Muiruri,SL Kanyore Primary"
,Mukuyu Secondary School,2026-03-18,Rice and Beans,330,342,342,0,0,2,8,0,0,0,0,,345,0,2,"18 Mar 2026, 12:40:43","18 Mar 2026, 14:10:47",,Food was delicious,Queue was well managed,Failed taps decreases from 12 to 8 most parents topped up on time,Successful taps increases from 329 to 342 most account were sufficient,@Mukuyu Secondary School
,Ngemwa Primary and Junior School,2026-03-18,WHITE RICE AND WESTERN,220,232,210,22,0,2,2,0,2,0,0,0,225,0,2,"18 Mar 2026, 12:30:18","18 Mar 2026, 13:30:25",We expect same turnup tomorrow.,Food was delicious,Line management was successful,Failed taps were still at 2. Most parents did top up on time.,Successful taps increased from 198 to 210. Most kids turned up.,@SC Lucy - Ngemwa primary
,ACK Riabai Primary School,2026-03-18,White Rice and western,350,369,331,38,0,3,21,2,3,0,0,0,360,0,3,"18 Mar 2026, 12:15:36","18 Mar 2026, 13:40:27",Expecting the failed taps to be topped up.,The food was delicious,Kids know how to queue on their own,Failed taps today is 21 compared to yesterday's 17. parent's didn't top up their kids account,Successful taps today is 331 compared to yesterday's 338. A decrease by 7.though projection was met and turn out was great.,@Camilla (SC) ACK RIABAI PRIMARY
,St. Peters Ndumberi Secondary School,2026-03-18,Rice to western,510,504,490,14,0,4,13,0,6,0,1,0,510,0,4,"18 Mar 2026, 13:00:30","18 Mar 2026, 13:30:36",Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 13 compared to yesterdays which was 16.This is because some parents topped up.,Today's successful taps were 490 compared to yesterdays which was 495.This is because there was a decrease in the turn out.,@St Peters Ndumberi secondary
,Ting'ang'a Model  School,2026-03-18,White rice and western,390,427,381,46,0,3,13,1,5,0,0,0,400,0,3,"18 Mar 2026, 12:30:00","18 Mar 2026, 13:30:12",We expect normal turn out from the kids.,Food was delicious,We had neat queues,"Our failed taps decreased from 17 to 13,,,most parents topped up on time.","Our successful taps increased from 350 to 381,,kids turn out was impressive.",@Faith Mueni (SC) Ting'ang'a model.
,Kiairia Secondary School,2026-03-18,Rice and western,55,49,49,0,0,2,0,0,0,0,0,0,55,0,2,"18 Mar 2026, 13:13:14","18 Mar 2026, 13:30:26",I expect a higher number tomorrow,The food was very sweet,Line management was good,Today failed tap was 0 parents topped their accounts,Successful taps increased from 46 to 49 students are resuming back one by one,@Janet tapper kiairia secondary
,Gathanji Secondary School,2026-03-18,White rice and beans,64,54,54,0,0,2,0,0,0,3,3.5,0,56,0,2,"18 Mar 2026, 13:30:47","18 Mar 2026, 13:40:06",We expect a higher turnout tomorrow compared to today,Food was sweet and delicious,The queue was well managed by the teacher on duty,There was no failed taps  today   since parents toped up their accounts,There  was a decrease in the number of successful taps from  63 to 54  due to low  turnout today,@Purity _ tapper Gathanji sec.
,Ting'ang'a Secondary School,2026-03-18,White rice and western,110,114,111,3,0,4,2,0,1,0,0,0,110,0,4,"18 Mar 2026, 13:30:26","18 Mar 2026, 13:50:54",Hopping for a better turn out tomorrow,The food was hot and delicious,Queue was neat and manageable,Today failed taps were 2 which was a decrease from yesterday's taps due parent topping up on time,Today successful taps were 111 which was an increase from yesterdays taps due higher turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
,HGM Ting'ang'a Primary School,2026-03-18,White Rice and Western,500,523,452,71,0,3,48,0,5,0,0,0,500,0,3,"18 Mar 2026, 12:21:36","18 Mar 2026, 14:20:53",Expecting the same turnup,Food was hot and delicious,Queue management was good,Failed taps decreased from 51 to 48.  A number of parents failed to top up on time,Successful taps increased from 448 to 452. Turn up was slightly higher,@SL Ting'ang'a HGM Primary
,Ndumberi Primary,2026-03-18,Rice and western,830,831,772,59,0,5,57,0,1,0,0,0,830,0,5,"18 Mar 2026, 12:05:42","18 Mar 2026, 13:50:52",Expecting the above projection,Food was delicious,Easy queue management,Today's failed taps were 57 compared to yesterday 61 some parents topped up,Today's successful taps were 772 same as yesterday's some high number of insufficient balances,@Ndumberi primary school
,St. Vincent Lioki Secondary School,2026-03-18,Rice and western,180,167,167,0,0,2,10,0,1,3.9,4.55,0,180,0,2,"18 Mar 2026, 13:20:43","18 Mar 2026, 13:50:48",a higher number tomorrow,The food was hot,Line management was smooth,The failed taps increase by 2,The successful taps decreased by 14 due to a lower number of students who show up for tapping,@Ann Tapper St. Vincent secondary
,Riara Secondary School,2026-03-18,White Rice Western,105,108,108,0,0,2,8,0,1,0,0,0,110,0,2,"18 Mar 2026, 13:10:00","18 Mar 2026, 13:40:00",We expect a good turnout,Quantity of food was okay,TOD assisted with queue management,Successful taps increased to 108 from 104 for yesterday,"Failed taps were 8, an increase of 5 some parents failed to top up",@Tapper Riara Sec
,P.C.E.A Karia Secondary School,2026-03-18,White rice and western,50,51,51,0,3,2,0,0,1,00,0,0,50,5,2,"18 Mar 2026, 13:15:52","18 Mar 2026, 13:30:59",We expect a higher turn out tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps decreased from 04 to 00,The number of successful taps increased from 45 to 51,@Simon Tapper Karia secondary
,Maciri Primary School,2026-03-18,Rice and Western.,425,410,365,45,0,3,17,1,0,4,5,0,410,0,3,"18 Mar 2026, 12:15:28","18 Mar 2026, 13:55:30",We expect a similar turn out.,Food was hot and delicious,Queues were manageable,Failed taps reduced to 17:accounts had insufficient funds.,Successful taps reduced to 364:turn out was low,@Claudiah(SC)Maciri Comprehensive
,Kiambaa Comprehensive School,2026-03-18,White rice and western,220,197,184,13,0,3,12,0,3,0,0,0,200,0,3,"18 Mar 2026, 12:45:18","18 Mar 2026, 13:40:22",Expecting alower projection since kids will be sent home,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps remained the same as yesterday 12 due to low school turnout,Successful taps decreased from 214 to 197 due to low school turnout since kids went out for games and others were sent home,@Tabitha wairimu
,Kiairia Comprehensive School,2026-03-18,White Rice and western,220,194,174,20,3,2,2,0,2,4,5,0,200,3,2,"18 Mar 2026, 12:55:48","18 Mar 2026, 13:34:54",We expect a higher turnout since kids who had gone for games will be present.,The food was delicious,Queue was well organized,Failed taps decreased from 3 to 2. Parents didn't update on time.,Successful taps decreased from 172 to 174. Most parents updated their accounts on time,@SC Lilian - Kiairia comprehensive
,Cianda Secondary School,2026-03-18,White rice and western,100,81,81,0,0,3,7,1,0,5,6,0,100,0,3,"18 Mar 2026, 13:20:30","18 Mar 2026, 13:45:40",Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps remained 7,Successful taps increased from 65 to 81,@Valentine -Tapper Cianda Secondary
