Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathanji Secondary School,2026-02-06,White rice and beans,65,59,59,0,0,2,0,0,0,1.8,2.1,0,62,0,2,"6 Feb 2026, 13:15:17","6 Feb 2026, 13:25:26",We expect a higher turnout on Monday compared to today.,Food  was sweet and delicious.,The queue was well managed by the teacher on duty.,"There was a decrease in the number of failed taps from 3 yesterday to today 0, since parents toped up their accounts.",There was slight decrease of successful taps from 62 yesterday to today 59 since there was a low turnout  today.,@Purity _ tapper Gathanji sec.
,Kahunira Secondary School,2026-02-06,White Rice and beans,155,172,172,0,0,3,6,0,1,,0,0,165,0,3,"6 Feb 2026, 13:00:06","6 Feb 2026, 13:30:12",Expecting students who had failed taps to top up their account.,Food was delicious,Line was well managed by TOD,"Failed taps increased from 5 to 6,","Meals served today increased from 154 to 172, parents top up their account",@Tapper kahunira secondary
,PCEA Karia Comprehensive School,2026-02-06,White rice and beans,500,500,451,49,4,3,10,0,4,0,0,0,500,6,3,"6 Feb 2026, 12:30:27","6 Feb 2026, 13:40:44",We expect a higher turn out  Monday,Food was delicious,Queue was well managed by the teacher on duty,We had 10 numbers of failed taps same as yesterday,Successful taps decreased from 454 to 451 due to a lower turn out of kids who show up for tapping today,@Mary SC PCEA Karia comprehensive
,Kiairia Comprehensive School,2026-02-06,White Rice and beans,220,183,170,13,3,2,1,0,0,2,3,0,220,3,2,"6 Feb 2026, 12:55:21","6 Feb 2026, 13:20:29",We expect kids sent home for school fees to be back on Monday and all accounts to be updated.,The food was sweet.,Queue was orderly.,Failed taps decreased from 5 to 1. Respective parent didn't topup the account.,Successful taps decreased from 200 to 170. Kids were sent home for school fees and some didn't come back.,@SC Lilian - Kiairia comprehensive
,Lioki Comprehensive School,2026-02-06,white rice and beans,155,152,133,19,0,2,6,0,0,00,0,0,155,0,2,"6 Feb 2026, 13:00:02","6 Feb 2026, 13:50:07",we expect a better turn out,food was hot and delicious,Queue was well done with the help of the teacher on duty,failed taps increased by 2 as 2 of the parents failed to top up their accounts,successful taps decreased by 4 as the parents forgot to top up their accounts,@SC Phoebe - Lioki Primary school
,Gathanji Comprehensive School,2026-02-06,Rice and Beans,345,337,315,22,0,3,3,0,2,2,2,0,340,0,3,"6 Feb 2026, 12:30:46","6 Feb 2026, 13:40:04",We have projected 340 coz on Monday turn out is usually low,The food was delicious and nutritious,Queue was well managed,Failed taps were 3 a decrease from 10 parents did top up on time,Successful taps were 315 a decrease from 329 some students were absent today,@SC Kepha Wangengi_Gathanji Comprehensive school
,St. Peters Ndumberi Secondary School,2026-02-06,Rice to beans,505,484,472,12,0,4,20,0,2,0,0,0,510,0,4,"6 Feb 2026, 13:00:50","6 Feb 2026, 13:50:55",Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 20 compared to yesterdays which was 13.This is because many parents didn't top up,Today's successful taps were 472 just like yesterdays.This is because the number of students remained constant.,@St Peters Ndumberi secondary
,Ngemwa Primary and Junior School,2026-02-06,WHITE RICE AND BEANS,215,210,186,24,0,2,7,0,1,0,0,0,215,0,2,"6 Feb 2026, 12:42:18","6 Feb 2026, 13:26:23",We expect failed taps to be topped up.,Food was delicious.,Line management was successful.,Failed taps decreased from 9 to 7. Parents did not top up on time.,Meals served decreased from 214 to 210. Some students were absent.,@SC Lucy - Ngemwa primary
,Loreto Primary School,2026-02-06,White rice and Beans,405,412,372,40,0,3,17,1,1,0,0,0,415,0,3,"6 Feb 2026, 12:30:44","6 Feb 2026, 13:30:49",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 15 to 17 due parents not topping up early,Decrease in actual taps from 418 to 412 due increase in failed taps,@SC Loreto primary
,Kawaida Comprehensive School,2026-02-06,White Rice and Beans,1120,1082,1036,59,0,6,46,2,7,11.78,14.022,0,1110,0,6,"6 Feb 2026, 12:30:31","6 Feb 2026, 13:25:39",Expecting higher turnout,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 38 to 59 due to late payment,Actual meals decreased from 1116 to 1082 due to late payment,@JULIA-SL KAWAIDA COMPREHENSIVE
,Kibubuti Primary School,2026-02-06,Rice and Beans,530,552,504,48,0,3,24,0,5,0,0,0,535,0,3,"6 Feb 2026, 12:30:30","6 Feb 2026, 14:15:33",We expect numbers to increase,Food was delicious today,Line management was okay,Failed taps increased from 14 to 24 parents failed to top to up accounts,Actual meals increased 539 to 552  we had a good turnout,@Maureen mwaura SC kibubuti pry
,Kamondo Secondary School,2026-02-06,Whites rice and beans,135,127,127,0,0,2,3,0,0,0,0,0,135,0,2,"6 Feb 2026, 13:30:12","6 Feb 2026, 13:50:19",Expecting accounts to be topped up and turn  out to be high,Food was tasty,Queue management was acquired with the help of TOD,Decrease from 7 to 3 as accounts were recharged,Increase from 126 to 127 as turn up was high than yesterday's,"@Esther, Tapper kamondo secondary school"
,Gatatha Comprehensive School,2026-02-06,White rice and beans,160,150,127,23,0,2,23,0,0,2.5,3,0,160,0,2,"6 Feb 2026, 13:00:22","6 Feb 2026, 14:00:42",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 12 to 23 due to late payments,Actual meals served have decreased from 152 to 150 due to parents not topping up,@Mourine mwangi-SC Gatatha primary
,HGM Ting'ang'a Primary School,2026-02-06,White Rice and Beans,550,533,526,7,0,5,43,4,3,0,0,0,580,0,5,"6 Feb 2026, 12:20:59","6 Feb 2026, 13:50:00",Expecting parents to top up,Food was hot and delicious,Queue management was good,Failed taps decreased from 45 to 43. Parents responded to topping up.,Actual meals served increased from 493 to 533. Turn up was higher today.,@SL Ting'ang'a HGM Primary
,HGM Ting'ang'a Secondary School,2026-02-06,White Rice and Beans,80,69,67,2,0,2,1,0,0,2,2,0,80,0,2,"6 Feb 2026, 12:55:11","6 Feb 2026, 13:05:19",Projection was not met,Food was delicious,Excellent queue management,Failed taps decreased from 3 to 1 due to timely top ups to accounts,Actual meals served decreased from 80 to 67 due to low turnout as some Form fours were still absent from school,@Tapper-Hgm Ting'ang'a Sec Sch
,Chief Wandie Primary School,2026-02-06,Rice and Beans,310,294,260,34,0,1,20,0,1,3,4,0,330,0,1,"6 Feb 2026, 12:40:00","6 Feb 2026, 13:50:00",Projecting 330 hoping for a higher turnout on Monday,Food was hot and delicious,Line management was excellent,20 failed taps compared to yesterday’s 20 due to insufficient balances,294 actual meals served compared to yesterday’s 323 a decrease because Friday’s turnout is usually low,@Washeke-SC-Chief Wandie Pri
,Kahunira Comprehensive School,2026-02-06,White Rice & Beans,740,741,678,63,0,4,18,1,2,00,0,0,750,0,4,"6 Feb 2026, 12:40:46","6 Feb 2026, 13:35:53",We are hoping that account with insufficient funds will be updated.,"Food was really well prepared,hot , very delicious and arrived on time.",Queue management was well conducted by teacher on duty.,"Failed taps increased slightly from 11 to 18, respective parents didn't make timely payments.","741 actual meals served today,a decrease from 742 served yesterday,bn on Friday turn out was a little bit low.",@Mwangi Mary Kahunira Comprehensive
,Miguta Secondary School,2026-02-06,Rice and western,40,34,34,0,0,2,2,0,0,1,1,,40,0,,"6 Feb 2026, 13:10:40","6 Feb 2026, 13:40:02",,The food was delicious,The queue well managed,There were 2 failed taps.. parents didn't top up their accounts on time.,There were 34 successful taps resulting from failed taps and students not reporting in school,"@Alex,Tapper Miguta Secondary"
,Gatitu Primary,2026-02-06,RICE AND WESTERN.,370,374,335,39,1,3,10,0,0,00,0,,375,1,,"6 Feb 2026, 12:20:27","6 Feb 2026, 13:35:55",,Food was well cooked and  enough for all.,ToD was strict today and disciplined those who were unorganized...,Failed taps reduced by 1 from 11 to 10 due to parents not funding respective accounts on time.,"An increase in successful taps by 10 from 325 to 335, resulted by learners communicating about top up.",@Wambui ikonya SC Gatitu comprehensive
,Komothai Primary School,2026-02-06,White rice and western,200,191,175,16,0,2,7,0,0,6,3,,200,0,,"6 Feb 2026, 12:30:29","6 Feb 2026, 13:40:51",,The food was yummy,Queue management was smooth,"Failed taps decreased from 8 to 7, parents remembered to top up","Successful taps of yesterday 178 has reduced to 175,some students where absent",@SC Komothai Comprehensive
,Githioro Primary School,2026-02-06,White Rice and Western,345,333,307,26,0,2,10,1,0,0,0,,345,0,,"6 Feb 2026, 12:42:35","6 Feb 2026, 13:51:39",,The Food was appetising .,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 6 to 10 today, parents forgot to top up their accounts and five were unreachable through calls.","Successful taps decreased from 347 to 333 today, this was brough by the fact that Some ecde kids were absent  and failed taps increasing.",@GITHIORO COMPREHENSIVE
,Kiambururu Secondary School,2026-02-06,White rice with Western,195,194,194,0,0,3,1,0,0,0,0,,200,0,,"6 Feb 2026, 13:15:26","6 Feb 2026, 13:30:52",,The food was delicious,Line management was smooth,"Failed taps today was only 1, compared to previous which was 4,most of the parents topped up in time.",Successful taps was 194 same as previous which was still 194.,@Salome-kiambururu secondary school
,Gathaithi Secondary School,2026-02-06,Rice and western,120,118,118,0,0,2,2,0,0,0.6,0.7,,120,0,,"6 Feb 2026, 13:12:17","6 Feb 2026, 13:45:33",,Food was delicious,Queuing was good,We had 2 failed taps a drop from yesterday's 3 due to earlier topping up by parents,We had 118 successful taps a drop from yesterday's 130 due to students being sent home due to indiscipline issues,@Joseph mburu nga'ang'a
,Gikang'a Kageche Secondary School,2026-02-06,Rice and Western,300,297,297,0,0,3,8,0,1,2,3,,310,0,,"6 Feb 2026, 14:05:09","6 Feb 2026, 14:30:13",,Food was delicious,Queue was well done by TOD,Today's failed taps remained the same as yesterday.Parents didn't top up on time,Today's successful taps decreased from 306 to 297.Turn out was low,@Pauline Gatimu
,GATHAITHI PRIMARY,2026-02-06,White Rice and Western,470,469,418,51,0,3,14,0,0,00,0,,470,00,,"6 Feb 2026, 12:40:28","6 Feb 2026, 13:35:33",,Food was good,TOD assisted with queue management,Failed taps increased from 7 to 14.,Successful taps dropped from 478 to 469. Failed taps increased today.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gathugu Secondary School,2026-02-06,Rice and western,270,267,267,0,0,3,10,0,3,10,0,,285,00,,"6 Feb 2026, 12:40:20","6 Feb 2026, 13:10:27",,Food was delicious,Queue management was good,Failed taps increase from to 10,Number of successful taps were 267,@Tapper Gathugu secondary school
,Mukuyu Secondary School,2026-02-06,Rice and western,330,336,336,0,0,3,22,0,4,0,0,,350,0,,"6 Feb 2026, 13:00:26","6 Feb 2026, 13:30:43",,Food was hot and delicious,Queue was well managed,Failed taps increases from 12 to 22 most parents didn't top up their account,Successful taps increases from 332 to 336 some students reported back to school,@Mukuyu Secondary School
,Ikinu Primary,2026-02-06,Rice and western,850,871,783,88,0,5,22,0,7,0,0,,890,0,,"6 Feb 2026, 12:15:15","6 Feb 2026, 13:40:29",,The foos was delicious,Queue management was smooth,Failed taps increased from 16 to 22. Parents did not top up,Successful taps decreased from 887 to 871. Turn out was low.,@SL Janet-Ikinu primary School
,Ndireti Secondary School,2026-02-06,Rice and western,40,36,36,0,0,2,3,0,1,2,2,,40,0,,"6 Feb 2026, 12:30:30","6 Feb 2026, 13:00:40",,The food was delicious,The line was manageable,The number of failed taps remained constant at 3 the previous failed taps were not topped up,The number of successful taps decreased with a difference of 3 this is because the turnout was low,@Tracy Tapper Ndireti secondary school
,Miguta Primary School,2026-02-06,Rice and Western,250,256,238,18,0,2,2,0,1,0,0,,260,0,,"6 Feb 2026, 12:50:26","6 Feb 2026, 13:30:32",,The food was hot and delicious,The queue was manageable,"There were 2 failed taps, a decrease of 11 from the previous tapping. Parents topped up on time.","There were 238 successful taps, an increase of 13 from the previous tapping. This was due to reduced failed taps",@SC Pauline - Miguta Primary School
,William Ng'iru Secondary School,2026-02-06,White rice and western,560,560,560,0,0,4,11,0,1,9,0,,565,0,,"6 Feb 2026, 12:40:41","6 Feb 2026, 13:20:53",,The food was hot and delicious,Que management was smooth,Failed taps decreased from 12 to 11.since parents topped up their accounts,Successful taps increased from 559 to 560 since parents with failed taps topped up their accounts,@Tapper Dennis -william Ng'iru Secondary
,Kibichoi Primary School,2026-02-06,Rice and western,210,212,191,21,1,2,3,0,0,1,0,,215,1,,"6 Feb 2026, 13:00:18","6 Feb 2026, 13:28:26",,The food was delicious,I managed the queue well,"The number of failed taps decreased from 6 to 3, as some parents who hadn't topped up their accounts on time yesterday,  topped up their accounts on time today","The number of successful taps increased from 183 to 191, as most parents topped up their accounts on time",@sc kibichoi primary school
,Kindiga Primary & Junior Secondary School,2026-02-06,Rice and western,190,176,158,18,0,2,3,0,0,3,4,,190,00,,"6 Feb 2026, 12:40:36","6 Feb 2026, 13:30:50",,The food was Hot and delicious.,Queues were orderly,"Failed taps increased to 3 from yesterday's 2,respective parents did not top up accounts","Successful taps decreased to 176 from yesterday's 188,There was low turnout today",@James Mbugua SC Kindiga Primary
,Kanyore Primary School,2026-02-06,RICE & WESTERN,650,659,611,48,4,3,17,2,6,0,0,,670,5,,"6 Feb 2026, 12:30:26","6 Feb 2026, 13:35:45",,Food was delicious,Line management was organized,Number of failed taps increased from 15 to 17. Respective accounts were not topped up.,Number of successful taps decreased from 670 to 659. This can be attributed to some students being absent and some accounts having insufficient balances.,"@Haron Muiruri,SL Kanyore Primary"
,PCEA Matuguta Secondary School,2026-02-06,White Rice and Western Ndengu,120,119,119,0,0,2,9,0,0,00,0,,125,00,,"6 Feb 2026, 13:30:47","6 Feb 2026, 14:00:54",,Food was hot and delicious,Queues were orderly and well managed by the help of the tod,The number of failed taps today reduced from 08 to 09,Successful taps today were lower than yesterday's from 125 to 119,@Njeri -Matuguta secondary school
,Kiawairia Primary,2026-02-06,Rice and western ndengu,140,142,129,13,4,2,5,0,0,0,0,,145,5,,"6 Feb 2026, 12:00:58","6 Feb 2026, 13:30:07",,Food was delicious and hot,Lines were neat and organized,We had 5 failed taps an increase from 2 some parents didn't top up on time,We had 129 successful taps same as yesterday turn out was good,@Mary kimani SC kiawairia comprehensive school
,Ihiga Primary,2026-02-06,White Rice and Western,160,173,160,13,0,2,1,0,0,0,0,,160,0,,"6 Feb 2026, 12:40:28","6 Feb 2026, 13:15:33",,Food was Enough,Queues were manageable,Failed taps was 1 a increase of 1 from yesterday's 0. Account had insufficient funds.,Successful taps were 173 an increase from yesterday's 161.Turn up was high.,@Naomi SC-Ihiga Comprehensive
,Gitiha Secondary School,2026-02-06,White rice and western stew,150,140,140,0,0,2,9,0,2,2,3,,145,0,,"6 Feb 2026, 12:45:44","6 Feb 2026, 13:15:49",,Food was delicious,Queue was smooth,Increased number of failed taps compared to the previous day,Reduced number of successful taps compared to the previous day,@Jecinta muthoni Gitonga
,Kihuririo Primary School,2026-02-06,White Rice and western,480,490,429,61,0,3,8,0,0,0,0,,490,0,,"6 Feb 2026, 12:50:40","6 Feb 2026, 13:40:45",,The food was delicious,Queue was manageable,"Failed taps were 8, parents didn't pay.","Successful taps increased from 487 to 490, many parents paid.",@kihuririo primary
,Mathanja Priamry School,2026-02-06,rice and western,205,206,183,23,0,2,2,0,0,1,0,,205,0,,"6 Feb 2026, 12:15:49","6 Feb 2026, 13:30:56",,food was delicious,I managed the queue without any assistance,today we had 2 failed taps an increase compared to yesterday 1. the two parents didn't top-up their accounts on time.,today we had 206 actual meals served a decrease compared to yesterday 208. some parents didn't top-up their accounts on time.,@mathanja primary school
,Ngewa Primary School,2026-02-06,Rice and western,300,302,266,36,0,2,16,0,4,0,0,,310,0,,"6 Feb 2026, 12:00:43","6 Feb 2026, 13:30:45",,The food was delicious,Queue was transitioning well from class to class,We had 16 failed taps today which is a decrease from 19 yesterday,We had 302 actual meals served today which is equal to yesterday,@Ngewa primary school.
,Githima Primary,2026-02-06,White rice and western,265,262,236,26,3,2,2,0,0,1,1,,265,4,,"6 Feb 2026, 12:30:06","6 Feb 2026, 13:46:12",,The meal was hot and delicious,"With the help of the teacher on duty, queue management was smooth.",We had 2 failed taps which is the same as yesterday's 2 failed taps.Two parents did not top up on time.,We had 262 actual meals served which is an increase from yesterday's 261 actual meals served.The turn up was higher today.,@Brenda kamawe Githima primary and junior secondary school
,Gathugu Primary School,2026-02-06,Rice and Western,265,204,189,15,0,2,2,0,0,18,18,,250,0,,"6 Feb 2026, 12:45:08","6 Feb 2026, 13:40:13",,Food was delicious,Queue was orderly,"Actual meals severed today were 204, way less than projected meals, a group of kids were sent home to collect fees balance","We had 2 failed taps, parents forgot to top up on time and were unreachable",@SC Gathugu Comprehensive School
