Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Riara Primary School,2026-01-21,Rice and Green grams,190,187,178,9,0,2,9,0,4,0,0,0,190,0,2,"21 Jan 2026, 12:20:06","21 Jan 2026, 13:25:12",We expect a good turn out tomorrow,Food was well cooked,Easy queue management,Failed taps have reduced from 12 to 9 parents are improving on topping up,Successful taps have reduced from 192 to 187 turn out was a bit low this is because of stew,@Jeniffer -(SC) Riara primary school
,Kahunira Secondary School,2026-01-21,White rice and Green Gram,125,128,128,0,0,3,3,5,1,0,0,0,140,0,0,"21 Jan 2026, 13:00:55","21 Jan 2026, 13:20:15","Expecting students to resume back to school,who were sent home for school fee",Food was delicious,Line was well managed by TOD,"Failed taps decreased from 4 to 3, parents topped up their accounts","Meals served today increased from 116 to 128, parents topped up their accounts",@Tapper kahunira secondary
,Njenga Karume Comprehensive School,,,200,192,183,,0,3,23,1,6,0,0,,200,0,3,"21 Jan 2026, 12:40:00","21 Jan 2026, 13:30:23",Expecting a better turn out tomorrow,No kids came back for second serving as No food was left,Queue was well managed by techer on duty,Failed taps decreased from 27 to 26,Successful taps increased from 177 to 183 as more parents had topped up,@Eliud Nderu Sc Njenga karume comprehensive
,P.C.E.A Karia Secondary School,2026-01-21,White rice and green grams,65,55,55,0,5,2,1,0,0,00,0,0,60,5,2,"21 Jan 2026, 13:15:52","21 Jan 2026, 13:34:00",We expect a rise in successful taps tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has increased from 00 to 01,The number of successful taps decreased from 57 to 55. Reason most of the students missed school today,@Simon Tapper Karia secondary
,Gicoco Primary School,2026-01-21,Rice and green grams,360,361,311,50,0,3,17,1,2,0,0,0,360,0,3,"21 Jan 2026, 12:20:17","21 Jan 2026, 13:38:18",Anticipating kids will turn up,Food was delicious,Queue was manageable,Failed taps remained constant at 17,Successful taps reduced from 316 to 311 due to kids stew preference,@Anne (SC) Gicoco comprehensive
,Gathanji Secondary School,2026-01-21,Rice and gg,65,62,62,0,0,2,0,0,1,1.5,1,0,65,0,2,"21 Jan 2026, 13:20:17","21 Jan 2026, 13:30:30",We expect  a higher turnout   tomorrow,Food was sweet and delicious.,The queue  was well managed  by teacher  on duty.,There was a decrease  in the  number  of failed taps from 3 to 0 since   parents  toped up their accounts.,There was no change  compared  to yesterday  from62 to 62 since there was  low turn out in the number  of students,@Purity _ tapper Gathanji sec.
,AK Magugu Comprehensive School,2026-01-21,White rice and Green grams,425,431,389,42,0,3,6,1,4,0,0,0,430,0,3,"21 Jan 2026, 12:25:13","21 Jan 2026, 13:25:19",We expect the same turnout tomorrow,The food was delicious,The queue was orderly,The number of failed taps reduced from 11 to 6. Some accounts had not been topped up,The number of actual meals served today increased from 416 to 431. More students were present today,@SC Margaret Maigua - Ak magugu comprehensive
,Chief Wandie Primary School,2026-01-21,Rice and Greengrams,330,333,304,29,0,1,10,1,3,0,0,0,340,0,1,"21 Jan 2026, 12:40:00","21 Jan 2026, 13:40:00",Projecting 340 hoping for a higher turnout tomorrow and kids with insufficient balances will have their accounts topped up,Food was hot and delicious,Line management was excellent,11 failed taps compared to yesterday’s 19 some parents topped up their kids account,333 actual meals served compared to yesterday’s 330 slight increase today’s turnout was great,@Washeke-SC-Chief Wandie Pri
,Ngemwa Primary and Junior School,2026-01-21,WHITE RICE AND GREEN GRAMS,230,212,193,19,0,2,7,0,0,5,20,0,215,0,2,"21 Jan 2026, 12:40:02","21 Jan 2026, 13:25:08",We expect failed taps to be topped up tomorrow.,Food was enough,Line management was great.,Failed taps increased from 4 to 7. Parents did not top up on time.,Meals served decreased from 223 to 212. There were more failed taps and kids did not turnup for green grams.,@SC Lucy - Ngemwa primary
,Ting'ang'a Model  School,2026-01-21,White Rice and Greengrams,390,361,334,27,0,3,16,2,7,7,9,0,380,0,3,"21 Jan 2026, 12:15:58","21 Jan 2026, 13:30:08",We expect parents with low balances to top up their accounts.,Food was delicious,We had neat queues,"Our failed taps decreased from 19 to 16,,,most parents didn't make payments on time today.","Our successful taps increased from 320 to 334,,kids turn out was on the higher side even though projection wasn't met.",@Faith Mueni (SC) Ting'ang'a model.
,St. Augustine Gatono Primary,,,170,170,156,,3,3,3,1,0,0,0,,170,3,3,"21 Jan 2026, 12:30:02","21 Jan 2026, 13:30:09",Expecting same turn out tomorrow,Food was delicious,Queue was well managed,Failed taps decreased from 7 to 3 as parents topped up on time,Successful taps increased from 152 to 156 as parents topped up on time,@Anne Njoroge -SC St.​Augustine
,PCEA Karia Comprehensive School,2026-01-21,White rice and Greengram,480,484,429,55,6,3,8,0,4,0,0,0,485,6,3,"21 Jan 2026, 12:25:47","21 Jan 2026, 13:30:57",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps increased from 7 to 8 due to late payments,Actual meal decreased from 487 to 484,@Mary SC PCEA Karia comprehensive
,HGM Ting'ang'a Primary School,2026-01-21,White Rice and GG,700,712,0,712,0,5,2,0,10,0,0,0,720,0,5,"21 Jan 2026, 12:20:47","21 Jan 2026, 13:45:49",Expecting this number.,Food was hot and delicious,Queue management was good,Failed taps decreased from 3 to 2,Actual meals served increased from 690 to 712. Turn up was higher today.,@SL Ting'ang'a HGM Primary
,Cianda Secondary School,2026-01-21,White rice and GG,140,118,118,0,0,3,12,0,1,6.6,7.7,0,130,0,3,"21 Jan 2026, 13:30:44","21 Jan 2026, 13:45:51",We expect a higher turn out tomorrow,Food was hot and delicious,Ques well managed,Failed taps increased from 5 to 12,Successful taps decreased from 123 to 118,@Valentine -Tapper Cianda Secondary
,Kamondo Primary and Junior School,2026-01-21,White Rice and Greengrams,320,316,278,38,0,3,9,0,4,00,0,0,320,0,3,"21 Jan 2026, 12:40:58","21 Jan 2026, 13:30:02",We expect high turn up as we told kids with insufficient balances to remind their parents for top up,The food was well cooked and had the right temperature,The queue was well managed by the ToD,09 failed taps a rise from 02 more parents had not topped up kids account,316 actual taps a decrease from 321 as we had too many failed taps as more parents had not topped up kids accounts on time,@SCwangengi -Kamondo primary school
,Benson Njau Primary School,2026-01-21,Rice and Green Grams,440,437,379,58,0,3,14,5,3,0,0,0,440,0,3,"21 Jan 2026, 12:05:31","21 Jan 2026, 13:58:35",Anticipating a better turn out.,The food was well-prepared.,The ques were neat and manageable.,"Failed taps decent from 24 to 14, parents remembered to top up on time.",Numbers slightly increased from 432 to 437 due to an increase in turn out.,@Serah (SC) Benson Njau Primary
,Kiairia Comprehensive School,2026-01-21,White Rice and Green Grams,225,225,206,19,3,2,0,0,2,0,0,0,225,3,2,"21 Jan 2026, 12:55:23","21 Jan 2026, 13:20:34",We expect all kids to be present and all accounts to be updated.,The food was Tasty.,Queue was well organized.,Failed taps decreased from 2 to 0. All accounts were updated.,Actual meals increased from 221 to 225. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
,ACK Riabai Primary School,2026-01-21,White Rice and Green Grams,310,342,299,43,0,3,10,3,12,0,0,0,320,0,3,"21 Jan 2026, 12:45:46","21 Jan 2026, 14:00:50",Expecting an increase in turn out and failed taps topped up.,The food was delicious,Kids know how to queue on their own,Failed taps today is 10 a decrease from yesterday's 15. Parents topped up their kids account.,Successful taps today is 299 an increase from yesterday's 281. The turn out was good.,@Camilla (SC) ACK RIABAI PRIMARY
,Githunguri Technical & Secondary School,2026-01-21,Rice and Green grams,215,215,215,0,0,2,9,1,6,0,0,0,230,0,2,"21 Jan 2026, 13:25:27","21 Jan 2026, 14:00:34",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 9 which is a increase compared from 8 to 9 parents didn't top up,Actual meal served today was 215 which is an increase compared from 204 to 215 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kawaida Comprehensive School,2026-01-21,White Rice and GG,1095,1094,1057,37,0,6,30,8,11,0,0,0,1100,0,6,"21 Jan 2026, 12:20:36","21 Jan 2026, 13:25:44",Expecting higher turnout tomorrow,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 23 to 30 due to late payment,Actual meals increased from 1091 to 1094 due to higher turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,Ting'ang'a Secondary School,2026-01-21,White rice and green grams,120,125,118,7,0,4,7,2,6,0,0,0,130,0,4,"21 Jan 2026, 13:30:00","21 Jan 2026, 13:55:21",Parents will top up their children meal card,The food was hot and delicious,The queue was neat and manageable,Today's failed taps were 7 and yesterday's was 3 this is due to insufficient funds,Today's Successful taps were 118 which was an increase from yesterdays taps due to higher turn out,@Brenda Kamau Tapper Ting'ang'a Secondary school
,St. Vincent Lioki Secondary School,2026-01-21,Rice ana Green Grams,190,181,181,0,0,3,6,1,3,2.7,3.15,0,180,0,3,"21 Jan 2026, 12:40:37","21 Jan 2026, 12:50:42",We envision a higher number tomorrow,The food was hot,Queue was managed,Failed taps decreased from 6 to29 parents topped up their account,Successful taps increase from 181 to 181  parents topped up their account,@Ann Tapper St. Vincent secondary
,Kawaida Secondary School,2026-01-21,Rice and GG,95,82,82,0,5,3,3,1,2,0,0,0,95,5,3,"21 Jan 2026, 13:20:24","21 Jan 2026, 13:35:30",We expect a higher turneout since grade 10 students are still joining the school and learning is continuing as usual for the other students,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 2 to 3 parents topped up late,Successful taps increased from 78 to 82 students are present and we are still receiving grade 10 students,@Njeri kawaida secondary school
,Kibubuti Primary School,2026-01-21,Rice & GG,510,520,470,50,0,3,11,0,4,0,0,0,515,0,3,"21 Jan 2026, 12:29:29","21 Jan 2026, 14:00:33",We expect numbers to increase,Food was delicious,Line management was okay,We had 11 failed taps increased from 9 due to insufficient accounts,Actual meals reduced from 532 to 520 due to low turnout,@Maureen mwaura SC kibubuti pry
,Mungai Chengecha Primary School,2026-01-21,Rice and greengrams,595,559,492,67,0,3,24,0,2,4,4,0,590,0,3,"21 Jan 2026, 12:45:25","21 Jan 2026, 13:50:32",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Increase in failed taps from 13 to 24 ,alot of kids today had insufficient balances","Decrease in successful taps from 524 to 492 ,alot of kids had insufficient balances and some kids were sent home",@sc mungai c pry
,St. Peters Ndumberi Secondary School,2026-01-21,Rice and beans,500,472,462,10,0,4,12,4,0,1,1,0,490,0,4,"21 Jan 2026, 13:00:53","21 Jan 2026, 13:50:01",Expecting an increase in turn out.,The food was delicious.,There was an easy queue management.,Today's failed taps were 12 compared to yesterdays which was 10.This is because some parents didn't top up.,Today's successful taps were 462 compared to yesterdays which was 465.This was due to a low turn out.,@St Peters Ndumberi secondary
,Maciri Primary School,2026-01-21,Rice and Green Grams,440,430,393,37,0,3,12,1,1,2,3,0,435,0,3,"21 Jan 2026, 12:15:23","21 Jan 2026, 13:55:25",We expect a similar turn out,Food was delicious,Queues were manageable,Failed taps reduced to 12;accounts had insufficient funds,Successful taps decreased from 395 to 393;turn out was fair,@Claudiah(SC)Maciri Comprehensive
,Kamondo Secondary School,2026-01-21,White rice and green grams,135,128,128,0,0,2,2,0,1,0,0,0,135,0,2,"21 Jan 2026, 13:30:25","21 Jan 2026, 13:50:30",Expecting a higher  turn out compared as today's since some accounts will be recharged,Food was good,Queue management was smooth and effective,Equal number in failed taps as some accounts are yet to be topped up,Equal no in successful taps as turn out was same as yesterday's,"@Esther, Tapper kamondo secondary school"
,Kahunira Comprehensive School,2026-01-21,White Rice & Green Grams,750,730,668,62,0,4,21,0,1,5,5,0,740,0,4,"21 Jan 2026, 12:40:42","21 Jan 2026, 13:35:48",Normal school program,Food was delicious,Queue management was well executed by teacher on duty,"Failed taps increased from 17 to 21, respective parents didn't top up.","Actual meals served today decreased from 753 to 730,some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
,Loreto Primary School,2026-01-21,White rice and green grams,385,386,344,42,0,3,16,0,3,0,0,0,385,0,3,"21 Jan 2026, 12:35:07","21 Jan 2026, 13:45:12",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Increase in failed taps from 15 to 16 some parents were late in payments,Increase in actual taps from 382 to 386  some kids showed up for tapping,@SC Loreto primary
,Ciiko Primary,2026-01-21,Rice and greengrams,990,994,919,75,0,5,6,3,6,273,327,0,990,0,5,"21 Jan 2026, 12:30:09","21 Jan 2026, 13:26:17",We expect the  same turnout as today. So projecting the same number of meals as today.,Food was hot and delicious,The queue was managed by the teacher on duty,Fail taps slightly increase from 4 to 6.,Successful taps decreased from 927 to 919.,@Ciiko Comprehensive school -SL- Samy Migwi
,Gathanji Comprehensive School,2026-01-21,Rice and GG,350,350,325,25,0,3,8,0,3,0,0,0,350,0,3,"21 Jan 2026, 12:46:35","21 Jan 2026, 13:48:02",We have  projected 350 expecting parents to make payments on time.,The food was delicious and nutritious,Queue was well managed,Failed taps were 8 an increase from 4 parents didn't top up on time,Successful taps we 325 just the same as yesterday's. parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Ndumberi Primary,2026-01-21,Rice and green grams,770,756,701,55,0,3,38,7,3,10,15,0,760,0,3,"21 Jan 2026, 12:10:23","21 Jan 2026, 13:45:30",Expecting the above number tomorrow,Food was delicious,Easy queue management,Failed taps today were 38 compared to yesterday 37 some parents dint top up.,Today's successful taps were 701 compared to yesterday 716 turn out was low today,@Ndumberi primary school
,Riara Secondary School,2026-01-21,white rice : gg,102,87,87,0,0,2,6,2,0,0,0,2,100,0,2,"21 Jan 2026, 12:45:00","21 Jan 2026, 13:30:00",we expect a good turnout,Food was delicious,Easy queue management,Successful taps decreased to 87 from yesterdays 90,Failed taps increased to 6 from yesterdays 5,@Tapper Riara Sec
,Giathieko Primary School,2026-01-21,Rice and Western,185,194,177,17,0,2,4,0,0,0,0,,195,0,,"21 Jan 2026, 12:40:32","21 Jan 2026, 13:20:37",,Lunch was good and delicious,Queues were transitioning well from class to class.,Failed taps reduced from 12 to 4 as parents are topping up on time.,Successful taps increased from 186 to 194 as more kids showed up for lunch.,@SL PCEA Kagema Comprehensive school
,Gathaithi Secondary School,2026-01-21,Rice and western,105,117,117,0,0,2,4,0,2,0,0,,110,0,,"21 Jan 2026, 13:23:25","21 Jan 2026, 13:49:35",,Food was delicious,Queuing was good,We had 4 failed taps a drop from yesterday's 6 failed taps due to early topping up of cards by parents,We had 117 successful taps a rise from yesterday's 102 due to more students attendance in school,@Joseph mburu nga'ang'a
,GATHAITHI PRIMARY,2026-01-21,Rice and Western,465,458,413,45,3,3,15,1,1,1.7,2.1,,460,3,,"21 Jan 2026, 12:40:36","21 Jan 2026, 13:30:45",,Food was sweet,Queue was well managed by School coordinator,Failed taps increased from 11 to 15,Actual meals served today dropped from 468 to 458. Some parents failed to top up accounts.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gitiha Secondary School,2026-01-21,White rice and western stew,140,144,144,0,0,2,3,1,2,0,0,,140,0,,"21 Jan 2026, 12:40:17","21 Jan 2026, 13:02:29",,Food was delicious,The queue was smooth and managable,The number of failed tap was low,Successful taps had increased,@Kang'ethe Dennis
,Kiambururu Secondary School,2026-01-21,Rice with Western,205,198,198,0,0,3,0,1,1,0,0,,205,0,,"21 Jan 2026, 01:20:05","21 Jan 2026, 13:40:15",,The food was delicious,Line management was smooth with the help of TOD,Today I didn't have any failed taps while previous was 4.all parents topped up.,"Successful taps was 198 compared to previous which was 200,a slightly decrease from yesterday,some students did not come for lunch.",@Salome-kiambururu secondary school
,Gatitu Primary,2026-01-21,RICE AND WESTERN.,385,390,351,39,1,3,9,0,2,00,0,,390,1,,"21 Jan 2026, 12:15:58","21 Jan 2026, 13:35:08",,"Students enjoyed the food,it tasted really great !..",Lines transitioned smoothly and in order from grade to grade,Failed taps decreased by 1 from 10 to 9 due to parents not depositing funds on time.,An increase from 384 to 390.. student turn up was good .,@Wambui ikonya SC Gatitu comprehensive
,Kiambururu Comprehensive School,2026-01-21,White Rice and Western,280,277,247,30,0,3,4,1,2,0,0,,280,0,,"21 Jan 2026, 12:40:14","21 Jan 2026, 13:40:20",,The food was delicious,Line management was smooth and fast,Failed taps decreased from 7 to 4.Most parents had topped up on time,Actual meals served decreased from 279 to 277.The was a slight decrease of 2,@Kiambururu Comprehensive School
,Githioro Primary School,2026-01-21,Rice and Western,335,341,306,25,0,2,7,0,0,0,0,,340,0,,"21 Jan 2026, 12:35:36","21 Jan 2026, 13:35:40",,Food was appetising,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 5 to 7 today, parents forgot to top up their accounts on time","Successful taps increased from 329 yesterday to 341, numbers are increasing.",@GITHIORO COMPREHENSIVE
,PCEA Matuguta Primary & Junior Secondary School,2026-01-21,Rice and Western,465,457,420,37,2,3,15,1,1,0,0,,460,3,,"21 Jan 2026, 12:30:00","21 Jan 2026, 13:30:06",,Food was sweet and delicious,Queue was well managed,Failed taps were 15 an increase of 2 taps from yesterday's 13 failed taps. Respective parents had not topped up.,Actual meals were 457 a decrease of 7 taps from yesterday's  464 actual meals . Some students had not topped up their accounts.,@Matuguta primary
,Gathiruini Primary School,2026-01-21,Rice and western,240,247,222,25,0,2,3,1,1,68,80,,250,0,,"21 Jan 2026, 12:30:52","21 Jan 2026, 13:30:57",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 247 an increase from 235 this is because most students were present today,Failed taps today were 3 a decrease from 4 this is because parents topped up their accounts on time,@Catherine Wanjiru
,Githiga Primary,2026-01-21,White rice and Western,415,427,386,41,0,3,24,2,0,00,0,,430,09,,"21 Jan 2026, 12:31:32","21 Jan 2026, 13:30:43",,Was was sweet and delicious,Line Management was smooth.,Failed taps  decreased from 28  to 24.some parents  topped up.,Actual meals increased  from 409 to 427.Turout increased.,@Nicholas-SC - Githiga Comprehensive
,Mathanja Priamry School,2026-01-21,rice and western,205,204,183,21,0,2,2,0,0,0,0,,205,0,,"21 Jan 2026, 12:15:08","21 Jan 2026, 13:30:16",,food was delicious,I managed the queue without any assistance,today we had 2 failed taps a decrease compared to yesterday 6. some parents remembered to top-up their accounts.,today we had 204 actual meals served an increase compared to yesterday 199. some parents topped up their accounts.,@mathanja primary school
,Kiawairia Secondary School,2026-01-21,White rice and western,55,54,54,0,0,2,0,0,0,3,0,,60,0,,"21 Jan 2026, 13:25:45","21 Jan 2026, 13:40:04",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps remained 0 the same as of yesterday,Actual meals increased from 52 to 54 students reported fully today,@Patrick Kariuki Kiawairia secondary school Tapper
,Gitombo Primary School,2026-01-21,White rice and Western,175,179,165,14,0,2,1,0,0,0,0,,180,0,,"21 Jan 2026, 12:40:41","21 Jan 2026, 13:20:47",,Food was delicious learners enjoyed .,Queue was manageable by the help of teacher on duty.,Today failed taps was 1 a decrease of 1 from 2 yesterday parent did top up on time.,Actual meals served today was 179 an increase of  7 from 172 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Mukuyu Secondary School,2026-01-21,Rice and western,240,241,241,0,0,3,3,1,0,0,0,,25,0,,"21 Jan 2026, 12:40:54","21 Jan 2026, 13:40:03",,Food was hot and delicious,Queue was well managed,Mukuyu secondary school failed taps decreases from 4 to 3 parents are  topping up well,Mukuyu secondary school successful taps increases from 226 to 241 students are reporting back to school,@Mukuyu Secondary School
,Kiawairia Primary,2026-01-21,Rice and western ndengu,140,136,121,15,2,2,4,1,2,1,1,,135,2,,"21 Jan 2026, 12:00:57","21 Jan 2026, 13:30:02",,Food was hot and delicious,Lines were neat and ordely,We had 4 failed taps a increase from 1 some parents didn't top up on time,We had 121 successful taps a decrease from 123 insufficient balances were high,@Mary kimani SC kiawairia comprehensive school
,Gatina Primary School,2026-01-21,White rice and western,460,455,390,65,0,3,12,2,0,3,4,,460,0,,"21 Jan 2026, 12:30:35","21 Jan 2026, 13:27:35",,Food was hot and yummy,Line was smooth and orderly,Failed taps were 12 an increase from yesterday's number of 8. A number of parents didnot manage to credit account on time.,"Actual meal served were 455 a decrease from yesterday's number of 460, the number decreased due to high number of failed taps.",@Kang'ethe Dennis
,Ihiga Primary,2026-01-21,Rice and Western,165,160,149,11,0,2,4,1,4,3,5,,160,0,,"21 Jan 2026, 12:40:46","21 Jan 2026, 13:10:51",,Food was Enough,Queues were manageable with assistance from teacher on duty.,Today's failed taps was 4 an increase from yesterday's which was 0.Parents didn't top up their accounts.,Successful taps were 160 a decrease from yesterday's which was 166.The drop was caused by failed taps.,@Naomi SC-Ihiga Comprehensive
,PCEA Matuguta Secondary School,2026-01-21,White Rice and Western Ndengu,120,125,125,0,0,2,1,0,3,00,0,,125,00,,"21 Jan 2026, 13:30:56","21 Jan 2026, 13:45:10",,Food was hot and delicious,Queues were orderly and well managed by the help of the tod,"Failed taps today were 01 lower than yesterday's 04,most of the parents topped up on time",Successful taps today were 125 higher than yesterday's 117 and also higher than the projected meals,@Njeri -Matuguta secondary school
,Gathangari Primary School,2026-01-21,Rice and western,420,410,379,31,0,3,4,0,3,13,4,,420,00,,"21 Jan 2026, 12:30:53","21 Jan 2026, 13:30:13",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 10 to 4.Most parentstoptime while.some parents forgot to top up on time and have urged kids to remind them,Successful taps reduced from 420 to 410.Parents forgot to top up on time  while some kids were absent,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Kihuririo Primary School,2026-01-21,Rice and western,460,480,424,56,0,3,4,0,2,0,0,,480,2,,"21 Jan 2026, 12:50:41","21 Jan 2026, 13:40:46",,The food was sweet,Queue was manageable,Failed taps decreased from 6 to 4 parents paid.,"Successful taps increased from 450 to 480,many kids reported to school",@kihuririo primary
,Kanyore Primary School,2026-01-21,RICE & WESTERN,650,637,594,43,5,3,21,1,6,10,12,,640,6,,"21 Jan 2026, 12:30:32","21 Jan 2026, 13:35:38",,Food was delicious,Line management was organized,Number of failed taps increased from 6 to 21. This was because some parents didn't top up.Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 656 to 637 as failed taps increased due to insufficient balances.,"@Haron Muiruri,SL Kanyore Primary"
,Kigumo Primary,2026-01-21,White Rice and Western,180,183,163,20,0,2,11,3,0,0,0,,185,0,,"21 Jan 2026, 12:40:24","21 Jan 2026, 13:22:30",,Food was delicious.,Line management was orderly assisted by the teacher on duty.,We had 11 failed taps which remained constant.,We had 183 actual meals served compared to yesterday where we had also 183.The numbers remained constant still.,@S C PCEA Kigumo Comprehensive School
,Gikang'a Kageche Secondary School,2026-01-21,Rice and Western,315,307,307,0,0,3,7,2,1,2,3,,315,0,,"21 Jan 2026, 13:50:19","21 Jan 2026, 14:00:28",,Food was delicious,Line was smoothly managed,Today's failed taps increased from 3 to 7.parent didn't top up on time,Today's successful taps decreased from 310 to 307.parent didn't top up on time,@Pauline Gatimu
