Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathaithi Secondary School,2026-02-18,Rice and western,140,119,119,0,0,2,5,0,1,3.2,0.5,,125,0,,"18 Feb 2026, 13:17:44","18 Feb 2026, 13:45:54",,Food was delicious,Queuing was good,"We had 5, failed taps a drop from yesterday's 6 due to early topping up by parents","We had 119 successful taps a rise from yesterday's 111, due to early topping up by parents",@Joseph mburu nga'ang'a
,Ihiga Primary,2026-02-18,White Rice and Western,160,170,155,15,0,2,1,0,0,0,0,,170,0,,"18 Feb 2026, 12:40:02","18 Feb 2026, 13:15:09",,Food was Enough,Queues were manageable,Failed taps was 1 an increase of 1 from yesterday's 0.Parent didn't top up.,Successful taps were 170 the same  as yesterday's taps which was 170.,@Naomi SC-Ihiga Comprehensive
,Kigumo Primary,2026-02-18,White Rice and Western,210,196,176,20,0,2,7,0,0,3,4,,195,0,,"18 Feb 2026, 12:40:14","18 Feb 2026, 14:00:19",,Food was delicious,Line management was orderly,We had 7 failed taps compared to yesterday where we had 12.,We had 196 actual meals served compared to yesterday where we had 191.Kids reported in good number,@S C PCEA Kigumo Comprehensive School
,Githioro Primary School,2026-02-18,White Rice and Western,350,350,324,27,0,2,1,0,1,0,0,,350,0,,"18 Feb 2026, 12:44:29","18 Feb 2026, 13:40:42",,Food was appetising and the kids enjoyed the mangoes all together. The kids are grateful.,Line management was organised assisted by tod,Failed taps decreased from yesterday’s 5 to 1. Parents remembered to top up their accounts on time.,"Successful taps increased from yesterday 347 to 350 today, kids turned up well today.",@GITHIORO COMPREHENSIVE
,Mitahato Primary School,2026-02-18,Rice and Western,240,240,214,26,0,2,8,0,0,0,0,,240,0,,"18 Feb 2026, 12:00:06","18 Feb 2026, 13:40:30",,Food was delicious,Queue management was hassle-free,Failed taps increased from 5 to 8 because parents forgot to top up on time,Successful taps increased from 220 to 240 because more students came than yesterday,@SC George-Mitahato Comprehensive
,Miguta Secondary School,2026-02-18,Rice and western,50,35,35,0,0,2,1,0,0,2,2,,40,0,,"18 Feb 2026, 13:10:19","18 Feb 2026, 13:40:30",,The food was delicious,The queue well managed,We had one failed tap.  Card tapped had insufficient balance,"There were 35 Successful taps...a decrease in 2  , students didn't turn up for lunch","@Alex,Tapper Miguta Secondary"
,Kindiga Primary & Junior Secondary School,2026-02-18,Rice and western,190,195,176,19,0,2,5,0,0,00,0,,190,00,,"18 Feb 2026, 12:40:31","18 Feb 2026, 13:30:41",,The food was Tasty,Queues were well managed with the help of TOD,"Failed taps were 5,same number as yesterday, parents did not top up accounts.","Successful taps increased to 195 from yesterday's 192,There was high turnout since it's exam week.",@James Mbugua SC Kindiga Primary
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-18,Rice and western,270,265,239,26,0,3,11,0,3,2,3,,330,0,,"18 Feb 2026, 12:30:00","18 Feb 2026, 13:20:03",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 11 failtaps a lower number than previous day which was 19 since the account had insufficient funds,We had 265 successful taps a lower number than previous day which was 329 since  68 kids were out for drama festival at miiri,@sc willy- Ceb Riamute primary school
,Miguta Primary School,2026-02-18,Rice and Western,200,213,198,16,0,2,8,0,4,0,0,,240,0,,"18 Feb 2026, 12:50:41","18 Feb 2026, 13:30:49",,The food was delicious,The queue was manageable,"There were 8 failed taps, an increase of 1 from the previous tapping. Parents did not top up","There were 198 successful taps, a decrease of 15 from the previous tapping. Population was lower due to the ongoing drama festivals",@SC Pauline - Miguta Primary School
,Kanyore Primary School,2026-02-18,RICE & WESTERN,650,663,617,46,0,3,22,0,3,0,0,,650,3,,"18 Feb 2026, 12:30:46","18 Feb 2026, 13:40:52",,Food was delicious.Kids enjoyed mangoes,Line management was organized,Number of failed taps decreased from 25 to 22. Respective accounts were topped up.,Number of successful taps increased from 641 to 663. This can be attributed to most students being present and presence of mangoes in the menu attracted many students to feed with us.,"@Haron Muiruri,SL Kanyore Primary"
,Kiawairia Primary,2026-02-18,Rice and western ndengu,150,141,126,15,4,2,4,0,0,2,3,,140,4,,"18 Feb 2026, 12:00:58","18 Feb 2026, 13:30:04",,Food was hot and delicious,Lines were neat and organized,We had 4 failed taps a decrease from 5 some parents didn't top up on time,We had 126 successful taps a decrease from 127turn out was low,@Mary kimani SC kiawairia comprehensive school
,Thuita Secondary School,2026-02-18,White rice and beans,45,43,43,0,0,2,1,0,0,4,4,,45,0,,"18 Feb 2026, 13:10:28","18 Feb 2026, 13:20:08",,Food was delicious,Queue management was smooth,Yesterday there was w failed tap while today there was 1failed tap Soo there was an increase,Yesterday there was 39 taps while today there was 43 taps Soo there was an increase in number,@Thuita Secondary tapper
,William Ng'iru Secondary School,2026-02-18,White rice and western,560,567,567,0,0,4,15,0,5,0,0,,565,0,,"18 Feb 2026, 12:40:32","18 Feb 2026, 13:15:45",,Food was delicious and the mangoes very sweet,Queueing was smooth and manageable,Failed taps was an increase of 15 while yesterday was 9,Successful taps increased from 549 to 567 students couldn't imagine not having fruits at lunch,@Tapper Dennis -william Ng'iru Secondary
,Mukuyu Secondary School,2026-02-18,Rice and western,350,279,279,0,0,3,12,0,0,22.5,28.5,,340,0,,"18 Feb 2026, 12:50:03","18 Feb 2026, 13:20:11",,Food was hot and delicious students enjoyed mangoes,Queue was well managed by TOD,Failed taps increases from 10 to 12 some parents didn't topped up on time,Successful taps decreases from 315 to 279 some students were sent home and others went for games,@Mukuyu Secondary School
,PCEA Matuguta Secondary School,2026-02-18,"White rice, Western Ndengu & Mangoes",140,132,132,0,0,2,3,0,0,2.4,2.8,,125,02,,"18 Feb 2026, 13:30:24","18 Feb 2026, 13:50:30",,"Food was hot and delicious,kids enjoyed the mangoes",Queues were orderly and well managed by the help of the deputy principal,Failed taps today remained the same as yesterday... respective parents didn't top up,Successful taps today increased from 123 to 132,@Njeri -Matuguta secondary school
,Kiambururu Secondary School,2026-02-18,White Rice with Western,220,191,191,0,0,3,6,1,0,2,3,,210,0,,"18 Feb 2026, 13:20:46","18 Feb 2026, 13:50:58",,The meal was delicious,Line management was smooth,"Failed taps today was 6 compared to previous which was 5, some parents forgot to top up","Successful taps today was 191 a decrease from previous which was 197, some students did not come for lunch.",@Salome-kiambururu secondary school
,Mathanja Priamry School,2026-02-18,rice and western,220,208,185,23,0,2,2,0,0,13,4,,210,0,,"18 Feb 2026, 12:48:47","18 Feb 2026, 13:40:57",,food was delicious,I managed the queue without any assistance.,today we had 2 failed taps same as yesterday. the two parents didn't top-up their accounts.,today we had 208 actual meals served an increase by 2 compared to yesterday. more kids were present today.,@mathanja primary school
,Gatina Primary School,2026-02-18,White rice and western,485,463,397,66,0,3,13,0,0,0,0,,480,0,,"18 Feb 2026, 12:35:09","18 Feb 2026, 13:35:14",,Kids have enjoyed the meal and mangoes,Line was smooth and orderly,"Failed taps were 13 an increase compared to yesterday's number of 5, a number of parents didn't manage to credit accounts on time.","Actual meal served were 463 a decrease compared to yesterday's number of 485,the number decreased because high number who attended drama preferred to have their packed meal and 13 failed taps resulted for the decrease.",@Kang'ethe Dennis
,Githiga Primary,2026-02-18,"White rice, Western  and mangoes",430,336,305,31,0,3,23,2,1,00,0,,450,0,,"18 Feb 2026, 12:31:01","18 Feb 2026, 13:25:41",,Food was sweet and delicious  students  really  enjoyed  it and they really  loved the  the mangoes .,Line Management  was smooth,Failed  taps increased  from 19 to 23 parents forgot  to top up their accounts.,Actual meals  decreased  from 469 to 336 .This was affected  by  students who were going  for music   who had said  that they were feeding  going  to feed with us  but opted not to today morning  hence  affecting  our projection.,@SC - Githiga Comprehensive
,Gathugu Secondary School,2026-02-18,Rice and western,240,257,257,0,0,3,4,0,0,00,0,,280,00,,"18 Feb 2026, 12:40:42","18 Feb 2026, 13:10:05",,Food was delicious and hot,Queue management was good,Number of failed taps descreased to 4,Successful taps descreased to 257. 50 students went for games.,@Tapper Gathugu secondary school
,Kigumo Secondary School,2026-02-18,Rice and western,125,121,121,0,0,2,4,0,0,0,0,,125,0,,"18 Feb 2026, 13:00:46","18 Feb 2026, 13:20:52",,The food was sweet,Queue was smooth,Failed taps decreased from 6 to 4 some of the parents paid on time,Successful taps increased from the previous day with one,@daniel Kariuki
,Miiri Primary,2026-02-18,White Rice and Western,435,415,365,50,0,3,37,0,1,4,6,,435,0,,"18 Feb 2026, 12:00:58","18 Feb 2026, 14:30:08",,The food was hot and delicious.,The queue was well organized and managed by the TOD.,"Failed taps rose to 37 from 29 , as parents hadn't topped their accounts on time.",Actual meals served dropped to 415 from 437  as we had a decrease in student turnout as most students opted to take snacks as we had music and drama festival.,@SC Daniel Ng'ang'a - Miiri Primary School
,Githima Primary,2026-02-18,White rice and western,275,278,250,28,2,2,6,0,0,0,0,,280,2,,"18 Feb 2026, 12:30:23","18 Feb 2026, 13:50:27",,The meal was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly",We had 6 failed taps which is an increase from yesterday's 4 failed taps. A few parents had not topped up on time.,We had 278 actual meals served which is an increase from yesterday's 270 actual meals served.The turn up was higher today.,@Brenda kamawe Githima primary and junior secondary school
,Kiawairia Secondary School,2026-02-18,Rice and western,60,52,52,0,0,2,2,0,0,2,3,,55,0,,"18 Feb 2026, 13:25:14","18 Feb 2026, 13:40:19",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps decreased from 4 to 2 parents topped up on time,Actual meals increased from 49 to 52 students are yet to report back fully,@Patrick Kariuki Kiawairia secondary school Tapper
,Gathugu Primary School,2026-02-18,Rice and Western,265,220,196,24,0,2,5,0,1,11,14,,255,0,,"18 Feb 2026, 12:45:35","18 Feb 2026, 13:40:39",,Food was delicious,Queue management was smooth and orderly,"Actual meals severed today were 220, few kids were in festivals and others were sent home for school fees balance",We had 5 failed taps. Few parents had forgotten to top up on time,@SC Gathugu Comprehensive School
,Ikinu Primary,2026-02-18,Rice and western,950,968,868,100,0,5,42,0,0,0,0,,920,0,,"18 Feb 2026, 12:30:09","18 Feb 2026, 14:00:30",,The food was delicious.  Kids enjoyed mangoes,Queue management is smooth,Failed taps increased from 24 to 42. Parents didn't top up,Actual meals increased from 908 to 968. The turn up was high because of the mangoes and ongoing exams,@SL Janet-Ikinu primary School
,PCEA Matuguta Primary & Junior Secondary School,2026-02-18,Rice and western,400,384,353,31,0,3,19,0,2,4,5,,480,3,,"18 Feb 2026, 12:30:59","18 Feb 2026, 13:35:03",,Food was delicious,Queue was well managed,Failed taps were 19 a decrease of 1 tap from yesterday's 20 failed taps . Respective parents had not topped up.,Actual meals were 384 a decrease of 93 taps from yesterday's 477 actual meals.Some students went for drama festival and were not feeding with us today.,@Matuguta primary
,Giathieko Primary School,2026-02-18,"Rice ,Western and Mangoes",165,150,134,16,0,2,7,0,0,7,9,,200,0,,"18 Feb 2026, 12:50:41","18 Feb 2026, 13:20:49",,Food was delicious,Line transitioned well from class to class,"From 5 failed taps to 7 today . The 7 being learners who went for the drama festival ,,they had carried their own snacks.",From 195 to 150. A decrease in recordance as a result of ECDE learners didn't feed with us .,"@SC, Giathieko Comprehensive -Rose"
,Njunu Primary School,2026-02-18,Rice and western,270,241,211,30,0,2,1,0,3,7,8,,265,0,,"18 Feb 2026, 12:40:00","18 Feb 2026, 13:20:13",,Food was nutritious,Line transition was well managed,We had 1 failed tap,We had a decrease from 263 -241 affected by the kids who attended music festivals,@Sc Elizabeth -Njunu primary school
,Ndireti Primary School,2026-02-18,"White Rice,western and mangoes",220,221,194,27,0,2,14,0,0,0,0,,210,0,,"18 Feb 2026, 12:40:30","18 Feb 2026, 13:50:36",,The Food was delicious,I managed the queue  well.,"We had 14 failed taps an increase compared to 6 of yesterday,parents  did not top up","We had 221 actual taps an increase compared to 205 of yesterday,turn out was higher",@SC Sharon _Ndireti primary
,PCEA Mitahato Secondary School,2026-02-18,White rice and western,50,46,46,0,0,2,0,0,1,1,1,,45,0,,"18 Feb 2026, 12:50:35","18 Feb 2026, 13:00:41",,Food was delicious and the mangoes were juicy.,Students were served in the order they arrived at,There were no failed taps today just like yesterday,There was an increase of 3 compared to yesterday's because more students fed today since it was a mango day,"@minne,Tapper Mitahato Secondary"
,Kagema Secondary School,2026-02-18,Rice and Western,240,225,225,0,0,2,13,0,2,7,5,,225,0,,"18 Feb 2026, 12:50:59","18 Feb 2026, 13:20:24",,Food was delicious,Queue was manageable,Fail tap was an increase of 13 while yesterday was 5,Successful tap was a decrease of 224 while yesterday was 227,@Tapper Kagema secondary
,Nyaga Primary School,2026-02-18,Rice and Western,480,508,446,62,0,3,20,0,2,0,0,,520,0,,"18 Feb 2026, 12:40:45","18 Feb 2026, 13:40:52",,The food was delicious and the kids enjoyed the mangoes,The line was well managed by the school lead,The number of failed taps increased from 12 to 20.some accounts had not been topped up,The number of actual meals served reduced from 527 to 508.66 kids went to Miiri for music and they were not feeding with us,@SL Nyaga Primary and Junior School-Gladys
,Thuita Primary School,2026-02-18,"White rice, Western and Mangoes",230,224,189,35,0,2,10,0,1,2,2,,225,0,,"18 Feb 2026, 12:25:52","18 Feb 2026, 13:25:00",,Food was delicious,Queue management was smooth,Number of failed taps increased from 2 to 10 because some parents did not top up on time,Number of actual meals decreased from 228 to 224 because some had insufficient funds in their accounts,@SC Thuita Comprehensive school
,Komothai Primary School,2026-02-18,Rice and western,210,188,172,16,0,2,3,0,0,9,5,,195,0,,"18 Feb 2026, 12:40:37","18 Feb 2026, 13:40:42",,"Food was yummy, kids loved the mangoes",Kids were organized and punctual,"Failed taps decreased from 4 to 3, some parents forgot to top up","Actual meals decreased from 190 to 188, parents forgot to top up",@SC Komothai Comprehensive
,Gitombo Primary School,2026-02-18,White rice and Western,185,180,167,13,0,2,0,0,0,1,1,,185,0,,"18 Feb 2026, 12:40:09","18 Feb 2026, 13:15:16",,Food was delicious learners enjoyed.,Queue was well manageable.,Today failed taps was 0 Just like yesterday the number maintained.,Actual meals served today was 180 a decrease of 2 from 182 due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary
,Kiambururu Comprehensive School,2026-02-18,White Rice and Western,295,289,258,31,0,3,4,0,1,0,0,,295,0,,"18 Feb 2026, 12:20:51","18 Feb 2026, 13:35:54",,The food was hot and delicious,Line management was a bit slow due to the ongoing exams,The number of failed taps decreased from 5 to 4.The 4 parents failed to top up on time and their phones were off,Actual meals served decreased from 292 to 289.This is because student turnout was lower than yesterday,@Kiambururu Comprehensive School
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-18,Rice and Western,300,316,289,27,0,2,12,0,0,0,0,,300,0,,"18 Feb 2026, 12:44:19","18 Feb 2026, 13:52:29",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps dropped from 15 to 12, some accounts had insufficient balances","The number of actual meals rose from 290 to 316, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Gathiruini Primary School,2026-02-18,Rice and western,230,237,212,25,0,2,2,0,6,0,0,,245,0,,"18 Feb 2026, 12:30:17","18 Feb 2026, 13:30:05",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 2 a decrease from 5 this is because parents topped up their accounts on time,Actual meals served today were 237 a decrease from 241 this is because some students were absent today,@Catherine Wanjiru
,Kanjai Secondary School,2026-02-18,White Rice and Western,210,206,206,0,0,2,4,0,2,1,1,,210,00,,"18 Feb 2026, 13:10:39","18 Feb 2026, 13:50:53",,"The meal was delicious ,We didn't serve the mangoes they came late.",Queue management was ordered by me.,"Actual meal served was 206 with an increase of 3, I and my server supported the students.","We had 4 failed taps, students didn't remind their parents to fund their accounts.","@mercy, tapper, kanjai secondary"
,Kiawaiguru Primary School,2026-02-18,Rice and Western,240,225,204,21,0,2,0,0,0,4,5,,235,1,,"18 Feb 2026, 12:25:00","18 Feb 2026, 13:25:00",,Lunch was delicious.,Queue was oderly.,Failed taps decreased from yesterday’s 1 to today 0.I reminded parents to top up on time.,Actual meals served increased from yesterday’s 220 to today 225.Most pupils reported to school.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Nyaga Secondary School,2026-02-18,Rice and western,400,396,396,0,0,3,23,1,6,1,1,,390,0,,"18 Feb 2026, 12:40:10","18 Feb 2026, 13:20:17",,Food was hot and delicious plus mangoes were Yammy,Line was manageable,It has remained constant in both days,"Had an increase from 375 to 396,,,21 more students turned up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
,Kanjai Primary,2026-02-18,White Rice and Western,450,450,395,55,0,3,11,0,2,0,0,,430,0,,"18 Feb 2026, 12:40:58","18 Feb 2026, 13:40:01",,"Food was delicious and enough,they loved the mangoes.",The queue was well managed,There was a decrease in number from 13 to 11 most accounts were topped up.,"There was an increase in number from 421 to 450,they showed up because of the mangoes and their accounts were topped up on time.",@Immaculate-SC Kanjai Primary
,Gikang'a Kageche Secondary School,2026-02-18,White Rice and Western,320,316,316,0,0,3,11,0,2,2,3,,320,0,,"18 Feb 2026, 13:10:07","18 Feb 2026, 13:50:16",,Students enjoyed the mangoes,Queue was well managed by TOD,Today's failed taps increased from 8 to 9.. parents didn't top up on time,Today's successful tap increased from 313 to316,@Pauline Gatimu
,Kagema Primary School,2026-02-18,Rice and Western,720,699,699,0,0,3,22,1,1,15,6,,710,0,,"18 Feb 2026, 12:50:06","18 Feb 2026, 13:30:13",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 18 to 22. More parents did not top up on time today.,Successful taps reduced from 703 to 699 as more kids had insufficient accounts,@SL PCEA Kagema Comprehensive school
,Kamondo Primary and Junior School,2026-02-18,"White Rice ,western and Mangoes",340,326,293,33,0,3,16,0,6,00,0,0,330,0,3,"18 Feb 2026, 12:40:29","18 Feb 2026, 13:30:46",We expect  faield taps to be successful tomorrow as we reminded kids to ask their parents for top up,"The food was well cooked,kids enjoyed the mangoes",The queue  was well managed by the ToD,16 failed taps a rise from 11 as more parents did not top up kids accounts on time,293 Successful taps a rise from 283 as turn up was a bit high due to the presence of mangoes,@SCwangengi -Kamondo primary school
,Kahunira Secondary School,2026-02-18,White Rice and western,170,146,146,0,0,3,5,0,0,5,5,0,160,0,3,"18 Feb 2026, 13:00:04","18 Feb 2026, 13:30:11",Expecting students who had failed taps to top up their account,Food was hot and delicious,Line was well managed by TOD,"Failed taps increased from 2 to 5, parents didn't top up their account","Meal served today decreased from 173 to 146, parents didn't top up their account",@Tapper kahunira secondary
,Maciri Primary School,2026-02-18,"Rice ,Beans and Mangoes.",420,460,419,41,0,3,24,0,1,0,0,0,440,0,3,"18 Feb 2026, 12:15:32","18 Feb 2026, 14:15:33",We expect kids to show up,Food was hot and yummy:Kids enjoyed mangoes,Queues were manageable,Failed taps increased from 13 to 24:accounts had insufficient funds,Successful taps increased from 357 to 419:turn out was great:most kids showed up because of the  mangoes,@Claudiah(SC)Maciri Comprehensive
,Githunguri Technical & Secondary School,2026-02-18,Rice and western,242,232,232,0,0,2,5,0,4,3,4,0,235,0,2,"18 Feb 2026, 13:30:55","18 Feb 2026, 14:00:01",Ww expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 5 which is a increase compared from 4  to 5 parents didn't top up,The actual meal served today was 232 which is an increase compared from 226 to 232 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Ndumberi Primary,2026-02-18,Rice western and mangoes,800,842,788,54,0,4,54,0,1,0,0,0,820,0,5,"18 Feb 2026, 12:10:26","18 Feb 2026, 13:55:34",Expecting the above projection tomorrow,Food was delicious,Easy queue management,Today's failed taps were 54 compared to yesterday 38 some parents dint top up today .me,Previous day successful taps were 773 compared to today 788 some parents topped up today,@Ndumberi primary school
,Benson Njau Primary School,2026-02-18,Rice and Western,440,521,459,62,0,3,27,0,3,0,0,60,450,0,3,"18 Feb 2026, 12:15:02","18 Feb 2026, 14:19:07",Anticipating for normalcy tomorrow.,The food was well-prepared.,The ques were neat and manageable.,"Failed taps slightly decreased from 28 to 27, parents failed to top up on time.","Successful taps increased from 377 to 459, turn out was high due to mangoes being in today's menu. 60 kids were fed with supplementary meals.",@Serah (SC) Benson Njau Primary
,Mungai Chengecha Primary School,2026-02-18,Rice and western,600,628,556,72,0,3,32,0,1,0,0,0,600,0,3,"18 Feb 2026, 12:45:32","18 Feb 2026, 13:55:36",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,"Increase in failed taps from 23 to 32 , having mangoes today attracted alot of kids even those who had insufficient balances","Increase in successful taps from 586 to 628 , mangoes attracted kids increasing the numbers",@sc mungai c pry
,Riara Secondary School,2026-02-18,White Rice & Western & Mangoes,115,110,110,0,0,2,8,0,0,0,0,0,110,0,2,"18 Feb 2026, 13:30:00","18 Feb 2026, 14:00:00",We expect a good a turnout,Food was delicious,Students served Mangoes today,Successful taps increased to 110 from yesterdays 109,Failed taps increased to 8 from yesterdays 4,@Tapper Riara Sec
,St. Peters Ndumberi Secondary School,2026-02-18,Rice and western,530,502,490,12,0,4,18,1,7,1,1,0,510,0,4,"18 Feb 2026, 13:00:06","18 Feb 2026, 13:45:14",Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 18 compared to yesterdays which was 11.This is because some parents didn't top up.,Today's successful taps were 490 compared to yesterdays which was 461.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
,Gathanji Secondary School,2026-02-18,White rice and western,70,59,59,0,0,2,4,0,1,3.3,3.8,0,62,0,2,"18 Feb 2026, 13:20:04","18 Feb 2026, 13:30:33",We expect a higher turnout tomorrow.,Food was sweet and delicious,The queue was well managed by the teacher on duty.,There was an increase in the number of failed taps  from 3 yesterday to  4 today since  parents did not  top up their accounts.,There was no change  in successful taps  from  59 to 59 since there were more failed taps  today.,@Purity _ tapper Gathanji sec.
,Gicoco Primary School,2026-02-18,Rice and Western,400,421,371,50,0,3,22,0,1,0,0,0,370,0,3,"18 Feb 2026, 12:20:09","18 Feb 2026, 13:45:15",Kids will be completing exams so turn up might be lower,Food was delicious,Queue was manageable,Failed taps reduced from 29 to 22 parents topped up,Successful taps increased from 324 to 371 turn up was high since we had mangoes today,@Anne (SC) Gicoco comprehensive
,Ting'ang'a Secondary School,2026-02-18,White rice and western,130,128,121,7,0,4,13,0,1,0,0,0,120,0,4,"18 Feb 2026, 13:30:57","18 Feb 2026, 13:50:14",Hopping for a better turn out,The food was hot and delicious,Queue was neat and manageable,Today's failed taps were 13 which was an increase from yesterdays failed taps due to insufficient funds,Today's Successful taps were 121 which was an increase from yesterdays taps due to mangoes motivations which led to higher turn outs,@Brenda Kamau Tapper Ting'ang'a Secondary school
,P.C.E.A Karia Secondary School,2026-02-18,White rice and western,60,41,41,0,3,2,2,0,2,5,6,0,50,5,2,"18 Feb 2026, 13:15:15","18 Feb 2026, 13:30:25",We expect a higher turnout tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has remained the same 02,The number of successful taps has decreased from 43 to 41,@Simon Tapper Karia secondary
