Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Githima Primary,2026-01-09,White rice and green grams,220,220,198,22,0,2,3,0,0,0,0,,250,0,,"9 Jan 2026, 12:30:15","9 Jan 2026, 13:35:41",,The food was delicious,I managed the queue and the kids were also disciplined,We had 3 failed taps which is the same as yesterday's.Some accounts were not topped up on time.,We had 220 actual meals which is a decrease from yesterday's 225 actual meals.Some kids were absent today.,@Brenda kamawe Githima primary and junior secondary school
,Githiga Primary,2026-01-09,White rice and Gg,0,269,248,21,0,3,21,1,3,00,0,,290,00,,"9 Jan 2026, 12:35:22","9 Jan 2026, 13:40:29",,Food was sweet and delicious,Line Management was smooth.,Failed taps  decreased from 23 to 21.few parents topped up.,Actual meals increased from 269 to 243.turn out increased slightly.,@Nicholas-SC - Githiga Comprehensive
,Gatina Primary School,2026-01-09,white rice and greengrams,400,421,369,52,0,3,3,3,4,0,0,,430,0,,"9 Jan 2026, 12:30:31","9 Jan 2026, 13:31:48",,food was delicious,line was smooth and orderly,"Failed taps were 3 a decrease from yesterday's number of 10, more parents managed to credit accounts on time.","Actual meals served were 421 an increase from yesterday's number of 404, more accounts had sufficient funds and turn up was high.",@Kang'ethe Dennis
,Kiambururu Comprehensive School,2026-01-09,White Rice and GG,265,257,227,30,0,3,3,1,6,2,2,,265,0,,"9 Jan 2026, 12:20:36","9 Jan 2026, 13:45:43",,The food was hot and delicious,Line management was smooth and fast,Failed taps increased from 2 to 3.The parents had not topped up on time,Actual meals increased from 252 to 257.Some grade 7 students reported today,@Kiambururu Comprehensive School
,Kanyore Primary School,2026-01-09,Rice and green grams,540,532,497,35,0,3,26,2,5,12,38,,600,0,,"9 Jan 2026, 12:40:00","9 Jan 2026, 13:27:00",,Food was delicious.,Queue was well managed,The number of failed of failed taps was 26 which is less than yesterday’s 31 because more  accounts were topped up.,The number of actual taps reduced from yesterday’s 537 to today’s 532 because some kids were absent.,@Kanyore Comprehensive School
,Kiambururu Secondary School,2026-01-09,Rice with GG,165,157,157,0,0,3,1,0,2,2,3,,165,0,,"9 Jan 2026, 13:20:13","9 Jan 2026, 14:02:28",,The food was delicious,line management was smooth,failed taps today was 1 compared to previous which was 2,successful taps was 157 a slightly decrease from previous which was 159 some students did not come for lunch.,@Salome-kiambururu secondary school
,Gathaithi Secondary School,2026-01-09,Rice and green grams,80,89,89,0,0,2,4,0,8,0,0,,90,0,,"9 Jan 2026, 13:20:09","9 Jan 2026, 13:46:24",,Food was delicious,Queuing was orderly,We had  4 failed taps a rise of 1 from yesterday's failed taps as a result  failures of topping up,Today's successful taps were more than yesterday's,@Joseph mburu nga'ang'a
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-09,Rice and Greengrams,260,260,242,18,0,2,6,1,2,0,0,,270,1,,"9 Jan 2026, 12:40:31","9 Jan 2026, 13:37:40",,The food was delicious.,The queue was well managed by the school coordinator,"The number of failed taps remained at 6, we reminded kids to request their parents to top up.","The number of actual meals dropped from 263 to 260, parents failed to make timely payments for their kids.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kindiga Primary & Junior Secondary School,2026-01-09,Rice and GG,175,175,159,16,0,2,5,0,1,00,0,,180,00,,"9 Jan 2026, 12:40:09","9 Jan 2026, 13:30:19",,The food was Hot.,Queues were well managed with the help of TOD.,"Failed taps increased to 5 from 4,parents did not top up accounts on time.","Actual meals increased to 175 from 172,more students reported back to school.",@James Mbugua SC Kindiga Primary
,PCEA Matuguta Primary & Junior Secondary School,2026-01-09,Rice and greengrams,440,437,404,33,2,3,11,1,4,0,0,,440,3,,"9 Jan 2026, 12:35:54","9 Jan 2026, 13:30:58",,Food was sweet and delicious,Queue was well managed,Failed taps were 11 a decrease of 4 taps from yesterday's 15 failed taps. Respective parents had not topped up.,Actual meals were 437 an increase of 5 taps from yesterday's 432 actual meals. Some students with failed taps topped up their accounts.,@Matuguta primary
,Gikang'a Kageche Secondary School,2026-01-09,White Rice and Green Grams,110,111,111,0,0,3,0,1,0,0.5,1,,200,0,,"9 Jan 2026, 13:10:05","9 Jan 2026, 13:25:15",,Food was delicious,The TOD assisted in managing the line,We recorded 0 failed taps today . Parents topped up their account on time,Today's successful taps increased from 103 to 111.students are still reporting back,@Pauline Gatimu
,Miiri Secondary School,2026-01-09,White rice and GG,30,22,22,0,0,2,0,0,0,2,3,,50,1,,"9 Jan 2026, 13:10:11","9 Jan 2026, 13:30:17",,The food was hot and yummy,Queue management was neat and orderly with assistance of TOD,"Failed taps decreased from 4 to 0,, all students who were present had topped up their accounts","Successful taps decreased from 26 to 22,,, 13 students were absent today","@Esther,Tapper; Miiri Secondary School"
,Kigumo Primary,2026-01-09,White Rice and GreenGrams,170,177,158,19,0,2,10,1,3,0,0,,175,0,,"9 Jan 2026, 12:40:24","9 Jan 2026, 14:04:29",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 10 failed taps a decrease from 17 as parents topped up their accounts.,We had 177 actual meals served compared to yesterday where we had 171.This increase was led by kids reporting to school in good number.,@S C PCEA Kigumo Comprehensive School
,Thuita Primary School,2026-01-09,White Rice and Greengrams,190,187,158,29,0,2,4,1,1,0,0,,200,0,,"9 Jan 2026, 12:25:05","9 Jan 2026, 13:30:09",,Food was hot and delicious,Queue management was smooth,Number of failed taps increased from 1 to 4 because some parents forgot to top up,Number of actual meals decreased from 190 to 187 because some kids had insufficient funds in their accounts.Some were also absent,"@Tabitha SC,Thuita comprehensive school"
,Giathieko Primary School,2026-01-09,White Rice and Green Grams,180,173,154,19,0,2,4,1,1,12,2,,180,0,,"9 Jan 2026, 12:40:12","9 Jan 2026, 13:20:21",,Lunch was delicious,Queue management was smooth transitioning from class to class.,Failed taps increased from 3 to 4. Parents are forgetting to top up on time .,Successful taps reduced from 178 to 173. Some kids had insufficient accounts.,@SL PCEA Kagema Comprehensive school
,Mukuyu Secondary School,2026-01-09,Rice and Green grams,210,211,211,0,0,3,9,0,6,10,0,,260,0,,"9 Jan 2026, 12:40:20","9 Jan 2026, 13:05:37",,Food was delicious,Queue was well managed,Mukuyu we had 10 failed taps and today were 9 because Parents still failed to top up,Mukuyu we had 206 actual taps and 211 today because  the students are still reporting to school,@Mukuyu Secondary School
,Kanjai Secondary School,2026-01-09,White Rice and GG,150,134,134,0,0,2,5,0,1,3,3,,140,00,,"9 Jan 2026, 13:10:56","9 Jan 2026, 13:40:27",,The food was delicious and satisfying.,Queue management was orderly by me.,"Actual meal served today was 134 compared to yesterday with a decrease of 6, students having insufficient amounts and about 11 students were absent and 8 students didn't show up.","We had 5 failed taps, students didn't remind their parents to fund their accounts.","@mercy, tapper, kanjai secondary"
,Gitombo Primary School,2026-01-09,White rice and Green grams,170,167,153,14,0,2,0,0,4,1,1,,170,0,,"9 Jan 2026, 12:40:37","9 Jan 2026, 13:20:49",,Food was delicious.,Queue was manageable by the help of teacher.,Today failed tap was 0 just  like yesterday  was 0 parents did the top up on time.,Actual meals served today was 167 just like yesterday as the number maintained.,@Veronica Mwaura -S/C- Gitombo primary
,GATHAITHI PRIMARY,2026-01-09,Rice and Greengrams,440,445,407,38,0,3,18,0,4,00,0,,460,5,,"9 Jan 2026, 12:35:27","9 Jan 2026, 13:30:33",,Food was savoury,School coordinator managed the queue successfully,The number of failed taps was 18 same as yesterday's,Actual meals served increased from 442 to 445,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,PCEA Matuguta Secondary School,2026-01-09,White Rice and Green grams,90,90,90,0,0,2,3,0,1,00,0,,90,00,,"9 Jan 2026, 12:50:25","9 Jan 2026, 13:05:33",,"Food was hot and delicious,the kids enjoyed",Queues were orderly and well managed by the help of the tod,Failed taps today were 03 higher than yesterday's 01.Parents didn't manage to top up on time,Successful taps today were 90 same in comparison to the projected meals that were 90 but lower than yesterday's 95,@Njeri -Matuguta secondary school
,PCEA Mitahato Secondary School,2026-01-09,Rice and Green Grams,40,36,36,0,0,2,0,0,0,1,1,,40,0,,"9 Jan 2026, 13:16:57","9 Jan 2026, 13:27:13",,Lunch was delicious and tasty,Students were organized today so i managed the line with ease,There were no failed taps today because i had communicated earlier with the students to top up.,There was an increase of 5 successful taps because parents who had not topped up did it today.,"@minne,Tapper Mitahato Secondary"
