Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gatina Primary School,2/4/2026,Rice and western,455,467,395,72,0,3,16,0,1,0,0,,470,0,,"4 Feb 2026, 12:30:18","4 Feb 2026, 13:35:13",,Kids have really enjoyed the meal.,Line was smooth and orderly.,"Failed taps increased from 6 to 16, a number parents did not manage to credit accounts on time.","Actual meal served were 467 an increase compared to yesterday's number of 459, the number raised due to high turn up and more accounts had sufficient funds.",@Kang'ethe Dennis
,Miiri Primary,2/4/2026,WhiteÂ  Rice and Western,430,450,400,50,0,3,33,0,3,0,0,,450,0,,"4 Feb 2026, 12:40:22","4 Feb 2026, 13:40:35",,The food was hot and delicious.,The queue was well organized and managed by the perfects on duty.,"Failed taps rose to 33 from 32 ,as parents failed to top up on time.","Actual meals served rose to 450 from 433, driven by timely parentÂ  top-ups and higher student turnout.",@SC Daniel Ng'ang'a - Miiri Primary School
,GATHAITHI PRIMARY,2/4/2026,"White rice, western and mangoes",460,473,419,54,2,3,21,0,1,0,0,,470,2,,"4 Feb 2026, 12:40:38","4 Feb 2026, 13:40:44",,Food was savoury. Kids enjoyed mangoes.,The teacher on duty assisted with queue management together with the most supportive teacher,Failed taps increased from 14 to 21. Parents failed to top up accounts,Successful taps increased from 458 to 473. Kids showed up today due to mangoes.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gathaithi Secondary School,2/4/2026,Rice and western,120,123,123,0,0,2,6,0,1,0,0,,120,0,,"4 Feb 2026, 13:17:44","4 Feb 2026, 13:45:53",,Food was delicious,Queuing was good,We had 6 failed taps equal to yesterday's 6 as parents didn't top-up their children's cards,We had 123Â  successful taps a rise from yesterday's 115Â  due to excellent students attendance,@Joseph mburu nga'ang'a
,Ndireti Primary School,2/4/2026,"Rice,western& mangoes",200,216,190,26,0,2,8,0,1,0,0,,210,0,,"4 Feb 2026, 12:40:27","4 Feb 2026, 13:45:32",,"The food was delicious,,Kids enjoyed the mangoes.",I managed the queueÂ  well,We had 216 actual taps an increaseÂ  compared to 197 of yesterday turn out was high.,We had 8 failed taps a decreaseÂ  compared to 9 of yesterday,@SC Sharon _Ndireti primary
,Kiambururu Comprehensive School,2/4/2026,White Rice and Western,280,296,261,35,0,3,7,0,1,0,0,,285,0,,"4 Feb 2026, 12:40:19","4 Feb 2026, 13:35:26",,The food was delicious,Line management was smooth and fast,Failed taps increased from 4 to 7.The 7 parents failed to top up even after calling them,Actual meals served increased from 286 to 296.This was highly contributed by the mangoes,@Kiambururu Comprehensive School
,Ihiga Primary,2/4/2026,Rice and Western,165,170,155,15,0,2,5,0,0,0,0,,160,0,,"4 Feb 2026, 12:40:00","4 Feb 2026, 13:20:05",,Food was Enough.Kids enjoyed Mangoes,Queues were manageable with assistance from teacher on duty.,Failed taps were 5 an increase from yesterday's which was 0.Parents didn't top up their accounts on time.,Successful taps were 170 an increase from yesterday's 164.Turn up was high.Kids enjoyed Mangoes,@Naomi SC-Ihiga Comprehensive
,Kanjai Secondary School,2/4/2026,Rice and Western,200,196,196,0,0,2,5,0,3,2,2,,195,0,,"4 Feb 2026, 13:10:02","4 Feb 2026, 13:40:13",,The food was delicious and satisfying.,Queue management was ordered by me.,Actual meal served was 196 with an increase of 1.,"We had 05 failed taps, parents were not reminded to fund their accounts.","@mercy, tapper, kanjai secondary"
,Kambui Primary School,2/4/2026,White Rice and Western,270,262,208,52,0,2,9,0,2,1.5,1.75,,270,0,,"4 Feb 2026, 12:50:24","4 Feb 2026, 13:50:26",,The food was delicious,The line was well managed,We had 9 failed taps a higher number compared to yesterday's that were 6. Most parents did not top up their accounts.,We had 208 successful taps a higher number compared to yesterday's that were 204. Most parents did not top up their accounts,@Kambui Primary and Junior School
,Githioro Primary School,2/4/2026,Rice and Western,350,352,324,28,0,2,5,0,0,0,0,,350,0,,"4 Feb 2026, 12:44:04","4 Feb 2026, 13:45:10",,"Food was appetising,Â  the kids enjoyed the mango fruits.",Line management was organised assisted by tod.,"Failed taps reduced from yesterdayâ€™s 7 to 5 today, some parents forgot to top up their accounts.","Successful taps increased from yesterdayâ€™s 346 to 352 today, kids turnÌˆed up well today",@GITHIORO COMPREHENSIVE
,Mukuyu Secondary School,2/4/2026,Rice and western,345,349,349,0,0,3,6,0,2,5,0,,360,0,,"4 Feb 2026, 13:00:32","4 Feb 2026, 13:30:43",,Food was hot and delicious,Queue was well managed,Failed taps decreases from 7 to 6 parents paid on time,Successful taps increases from 346 to 349 most parents topped up on time,@Mukuyu Secondary School
,Miguta Secondary School,2/4/2026,White rice and western,40,26,26,0,0,2,0,0,0,3,4,,35,0,,"4 Feb 2026, 13:10:13","4 Feb 2026, 13:40:45",,The food was delicious,The queue well managed,There were no failed taps.accounts of the cards tapped were topped up on time.,"There were 26 successful taps, a decrease in 9... Students were urgently sent to bring their primary school KCPE certificate and some didn't turn back before lunch time.","@Alex,Tapper Miguta Secondary"
,Kiawairia Secondary School,2/4/2026,White rice and western,55,61,61,0,0,2,0,0,0,0,0,,45,0,,"4 Feb 2026, 13:25:00","4 Feb 2026, 13:40:07",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps remained 0 as of yesterday parents topped up in time,Number of actual meals increased from 53 to 61 students turned out at a high rate today,@Patrick Kariuki Kiawairia secondary school Tapper
,Githima Primary,2/4/2026,White rice and western,265,265,240,25,4,2,10,0,1,0,0,,270,4,,"4 Feb 2026, 12:30:05","4 Feb 2026, 13:50:09",,The food was delicious,I managed the queue with the help of the teacher on duty.,We had 10 failed taps and which is an increase from yesterday's 3 failed taps.7 more accounts were not topped up on time.,We had 265 actual meals served which is a decrease from yesterday's 272 actual meals served.7 accounts turned out to be failed taps which reduced the actual meals served.,@Brenda kamawe Githima primary and junior secondary school
,Miiri Secondary School,2/4/2026,White rice and western,40,33,33,0,1,2,1,0,0,2,2,,40,2,,"4 Feb 2026, 13:10:14","4 Feb 2026, 13:30:21",,The food was hot and delicious,Queue management was neat and organized with assistance of TOD,"Failed taps remained the same as yesterday which was 1, the parent didn't top up","Successful taps decreased from 34 to 33, less parents had topped up","@Esther,Tapper; Miiri Secondary School"
,Njunu Primary School,2/4/2026,Rice and western,260,271,241,30,0,2,1,0,2,0,0,,265,0,,"4 Feb 2026, 12:40:25","4 Feb 2026, 13:20:29",,Food was delicious and yummy,Line transition was well managed,Failed taps decreased to only 1,We had an increase from 267 to 271,@Sc Elizabeth -Njunu primary school
,Kagema Secondary School,2/4/2026,Rice and Western,220,239,239,0,0,2,10,1,1,0,0,,235,0,,"4 Feb 2026, 12:50:46","4 Feb 2026, 13:56:54",,Food was delicious,Queue was well manageable,Fail tap was a decrease of 10 while yesterday was 14,Successful tap was an increase of 239 while yesterday was233,@Tapper Kagema secondary
,Gathugu Secondary School,2/4/2026,Rice and western,275,285,285,0,0,3,7,0,4,0,0,,295,0,,"4 Feb 2026, 12:40:39","4 Feb 2026, 13:10:44",,Food was delicious,Queue management was good,Number of failed taps increase to 7,Number of successful taps increase to 285,@Tapper Gathugu secondary school
,Giathieko Primary School,2/4/2026,Rice and Western,200,200,181,19,0,2,2,0,0,0,0,,200,0,,"4 Feb 2026, 12:35:01","4 Feb 2026, 12:40:10",,Food had a slight sour taste,Line transitioned well,"From 5 failed taps to 2 failed taps , a decrease of 3 parents topped up students accounts i","From 201 to 200, a decrease of 1 , he was absent today .","@Rose, Giathieko Comprehensive SC"
,Kihuririo Primary School,2/4/2026,Rice and western,430,463,413,50,0,3,7,0,0,0,0,,480,0,,"4 Feb 2026, 12:50:14","4 Feb 2026, 13:40:18",,The food was delicious,Queue was manageable,Failed taps decreased from 11 to 7 parents paid.,Successful taps increased from 445 to 463 many kids reported and mangoes too made them come in large numbers.,@kihuririo primary
,Nyaga Primary School,2/4/2026,Rice and Western,510,532,467,65,0,3,11,0,0,0,0,,530,0,,"4 Feb 2026, 12:40:35","4 Feb 2026, 13:30:45",,The food was savoury,The line was well managed by the school lead,The number of failed taps reduced from 23 to 11.Some accounts had not been topped up.,The number of actual meals served increased from 509 to 532.Most accounts were topped up,@SL Nyaga Primary and Junior School-Gladys
,Nyaga Secondary School,2/4/2026,Rice and Western,360,385,385,0,0,3,21,3,6,0,0,,390,0,,"4 Feb 2026, 12:40:07","4 Feb 2026, 13:10:19",,Food was delicious,I managed the line,"Had less 1 failed tap,,,the account was recharged","Had and increase from 353 to today's 385,,most students turn up on Western (stew) day.",@Hellen Tapper P.C.E.A Nyaga Senior School
,Gathiruini Primary School,2/4/2026,Rice and western,240,243,216,27,0,2,6,0,0,0,0,,240,0,,"4 Feb 2026, 12:30:19","4 Feb 2026, 13:30:25",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 an increase 4 this is because parents didn't top up their accounts on time,Actual meals served today were 243 same as yesterday,@Catherine Wanjiru
,Ngewa Primary School,2/4/2026,Rice and western,300,347,310,37,0,2,20,0,5,0,0,,330,0,,"4 Feb 2026, 12:00:05","4 Feb 2026, 13:30:07",,The food was delicious,Queue was transitioning well from class to class,We had 20 failed taps today which is a decrease from 18 yesterday,We had 347 meals served today which is an increase from 302 yesterday,@Ngewa primary school.
,Kindiga Primary & Junior Secondary School,2/4/2026,"Rice ,western and Mangoes",185,191,171,20,0,2,5,0,0,0,0,,190,0,,"4 Feb 2026, 12:40:45","4 Feb 2026, 13:30:55",,The food was Hot and Tasty..Students really enjoyed Mangoes.,Queues were orderly with the help of TOD,"Failed taps decreased to 5 from yesterday's 6,some parents still did not top up accounts","Successful taps decreased to 191 from yesterday's 192,some students were absent.",@James Mbugua SC Kindiga Primary
,Miguta Primary School,2/4/2026,White Rice and Western,260,243,225,18,0,2,10,0,1,2,2,,255,0,,"4 Feb 2026, 12:50:34","4 Feb 2026, 13:30:40",,The food was delicious,The queue was manageable,"There were 10 failed taps, an increase of 10 from the previous tapping. The parents did not top up.","There were 225 successful taps, a decrease of 10 from the previous tapping. Our population was slightly lower.",@SC Pauline - Miguta Primary School
,Komothai Primary School,2/4/2026,Rice and Western,200,193,177,16,0,2,3,1,0,2,2,,200,0,,"4 Feb 2026, 12:40:50","4 Feb 2026, 13:35:00",,Kids enjoyed the food and the mangoes,Kids were organized,"Failed taps decreased from 5 to 3, some parents forgot to top up","Actual meals increased from 189 to 193, attendance was good",@SC Komothai Comprehensive
,PCEA Matuguta Primary & Junior Secondary School,2/4/2026,Rice and western,475,493,447,46,1,3,11,2,2,0,0,,500,3,,"4 Feb 2026, 12:35:22","4 Feb 2026, 13:35:30",,Food was delicious,queue was well managed,Failed taps were 11 an increase of 3 taps from yesterday's 8 failed taps. Respective parents had not topped up.,Actual taps were 493 an increase of 19 taps from yesterday's 474 actual meals . Some of the students with failed taps topped up today,@Matuguta primary
,Kanjai Primary,2/4/2026,White Rice and Western,420,430,374,56,0,3,8,0,3,0,0,,430,0,,"4 Feb 2026, 12:40:44","4 Feb 2026, 13:30:52",,"The food was amazing,the kids loved it.",The queue was well managed.,"There was a huge difference and decrease from 14 to 8, so many accounts were topped up on time.","There was an increase in number from 416 to 430,most kids showed up during lunch and accounts were topped up on time.",@Immaculate-SC Kanjai Primary
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2/4/2026,Rice and western,330,335,302,33,0,3,17,0,0,0,0,,335,0,,"4 Feb 2026, 12:30:00","4 Feb 2026, 13:20:04",,The food was yummy and hot. The kids enjoyed the mangoes,With the help of Tod the queue was running smoothly,We had 17 failtaps a higher number than previous day which was 14 since their parents didn't top up their accounts,We had 335 successful taps a higher number than previous day which was 330  since the was presence of a fruit in the meal,@sc willy- Ceb Riamute primary school
,Kiawairia Primary,2/4/2026,Rice and western ndengu,140,140,124,16,5,2,11,1,0,0,0,,140,5,,"4 Feb 2026, 12:00:10","4 Feb 2026, 13:30:15",,Food was hot and delicious,Lines were neat and organized,"We had 11 failed taps an increase from 8 ,11 parents didn't top up on time","We had 124 successful taps , a decrease from 125 insufficient balances were high",@Mary kimani SC kiawairia comprehensive school
,Kibichoi Primary School,2/4/2026,Rice and western,215,218,199,19,1,2,4,0,1,5,3,,220,1,,"4 Feb 2026, 13:00:37","4 Feb 2026, 13:30:45",,The food was delicious,I managed the queue well,"The number of failed taps increased from 3 to 4, only few parents didn't  top up their accounts on time","The number of successful taps increased from 198 to 199, as most parents topped up their accounts on time",@sc kibichoi primary school
,Gitiha Secondary School,2/4/2026,White rice and western stew,150,144,144,0,0,2,8,1,1,0,0,,150,0,,"4 Feb 2026, 12:40:16","4 Feb 2026, 13:34:22",,Food was delicious,Queue was manageable,Constant number of failed taps,Constant number of successful taps,@Jecinta muthoni Gitonga
,Kigumo Primary,2/4/2026,White Rice and Western,180,185,170,15,0,2,10,0,0,,0,,185,0,,"4 Feb 2026, 12:40:18","4 Feb 2026, 13:35:23",,Food was delicious,Line management was orderly assisted by the teacher on duty,We 10 failed taps compared to yesterday where we had 32.This decrease was led by parents topping up their accounts.,We had 185 actual meals served compared to yesterday where we had 153.This increase was led by parents topping up and those kids who missed school reporting back.,@S C PCEA Kigumo Comprehensive School
