Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Githiga Primary,2026-01-19,Whiterice and  Green grams,400,400,363,38,0,3,38,6,7,00,0,,415,00,,"19 Jan 2026, 12:30:39","19 Jan 2026, 13:56:45",,Food was sweet and delicious,Line Management was smooth,Today's failed taps were 38 .parents forgot to top up,Actual meals  increased  from 396... to 400.turn out increased.,@Nicholas-SC - Githiga Comprehensive
,Kiambururu Secondary School,2026-01-19,Rice with GG,200,198,198,0,0,3,2,2,6,0,0,,210,0,,"19 Jan 2026, 13:20:09","19 Jan 2026, 13:40:18",,The meal was delicious and well cooked,Line was well managed,Failed taps was 2 same as previous which was 2,"Successful taps was 198 an increase from previous which was 189,grade 10 registration is ongoing more students joined today",@Salome-kiambururu secondary school
,Gikang'a Kageche Secondary School,2026-01-19,Rice and Green Grams,285,289,289,0,0,3,2,6,11,1,1,,300,0,,"19 Jan 2026, 13:10:31","19 Jan 2026, 13:50:38",,Food was hot and delicious,Queue was smoothly managed by Tod,Today's failed taps decreased from 9 to 2.parent topped up their account on time,Today's successful taps was 289 an increase from previous day which was 275.admission of grade 10 still ongoing and parents topped up their account on time,@Pauline Gatimu
,Gatitu Primary,2026-01-19,RICE AND GREEN GRAMS.,380,372,339,32,1,3,16,1,2,1,2,,380,1,,"19 Jan 2026, 12:10:35","19 Jan 2026, 13:40:44",,Food tasted really good!,"Under ToD's cordinance, students moved orderly,grade to grade.",Failed taps increased from 13 to 15 suggesting that some parents never topped up.,Successful taps decreased from 340 to 339 amidst the turn up being okay.,@Wambui ikonya -sc- Gatitu comprehensive
,PCEA Matuguta Secondary School,2026-01-19,White rice and Green grams,110,110,110,0,0,2,0,0,3,00,0,,120,00,,"19 Jan 2026, 13:30:55","19 Jan 2026, 13:45:02",,Food was hot and delicious the kids enjoyed,Queues were orderly and well managed by me,Failed taps today were 00. Most of the parents paid on time,"Successful taps today were 110,same as the projected meals that were 110",@Njeri -Matuguta secondary school
,Mukuyu Secondary School,2026-01-19,Rice and GG,325,219,219,0,0,3,7,0,8,50,40,,240,0,,"19 Jan 2026, 12:40:49","19 Jan 2026, 13:00:58",,Food was delicious,Queue was well managed,Mukuyu secondary school failed taps decreases from 16 to 7 because parents paid on time,Mukuyu secondary school successful taps decreases from 317 to 219 because some students were sent home,@Mukuyu Secondary School
,Ihiga Primary,2026-01-19,Rice and Green Grams,160,160,148,12,0,2,0,3,0,0,0,,160,0,,"19 Jan 2026, 12:40:25","19 Jan 2026, 13:20:34",,Food was Enough,Queues were manageable with assistance from teacher on duty.,Failed taps were 0 a decrease from yesterday's which was 2.Parents topped up on time.,Successful taps were 160 a decrease of 5 from previous which was 165.,@Naomi SC-Ihiga Comprehensive
,GATHAITHI PRIMARY,2026-01-19,Rice and gg,470,452,409,43,3,3,8,2,13,00,0,,460,3,,"19 Jan 2026, 12:35:38","19 Jan 2026, 13:40:44",,Food was delicious,Queue was well managed by School coordinator,The number of failed taps reduced from 20 to 8,Actual meals served reduced from 466 to 452. Some kids missed school today,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gathaithi Secondary School,2026-01-19,Rice and green grams,110,86,86,0,0,2,7,2,5,7.2,8.4,,110,0,,"19 Jan 2026, 13:21:24","19 Jan 2026, 13:44:43",,Food was delicious,Queuing was good,"We had,7 failed taps a drop from yesterday's 8 due to early topping up of parents",We had 86 successful taps a drop from yesterday's 102  due to low students school attendance,@Joseph mburu nga'ang'a
,PCEA Matuguta Primary & Junior Secondary School,2026-01-19,Rice and Greengrams,450,457,420,37,2,3,11,3,4,0,0,,460,3,,"19 Jan 2026, 12:25:27","19 Jan 2026, 13:30:36",,Food was delicious,Queue was well managed,Failed taps were 11 a decrease of 2 taps from Friday's 13 failed taps . Respective parents had not topped up,Actual meals were 457 an increase of 9 taps from Friday's 448 actual meals.Some of the absent students reported to school .,@Matuguta primary
,Mathanja Priamry School,2026-01-19,rice and green grams,210,200,180,20,0,2,3,6,1,13,3,,205,0,,"19 Jan 2026, 12:20:36","19 Jan 2026, 13:20:45",,food was delicious,I managed the queue without any assistance since kids were orderly,today we had 3 failed taps an increase compared to Friday zero. some parents didn't remember to top-up.,today we had 200 actual meals served an increase compared to Friday 196 . more kids were present today.,@mathanja primary school
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-19,Rice and Greengrams,290,286,262,24,0,2,9,4,8,1,2,,290,0,,"19 Jan 2026, 12:46:00","19 Jan 2026, 13:40:48",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 8 to 9,we reminded kids to request their parents to top up.","The number of actual meals remained at 286, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kanyore Primary School,2026-01-19,RICE & GREENGRAMS,620,628,588,40,4,3,10,4,0,0,0,,630,6,,"19 Jan 2026, 12:30:19","19 Jan 2026, 13:30:25",,Food was hot and delicious,line management was organized,Number of failed taps decreased from 34 to 10 as many accounts were topped up.,Number of successful taps increased from 610 to 628 as more students were present with accounts topped up.,"@Haron Muiruri,SL Kanyore Primary"
,Gathiruini Primary School,2026-01-19,Rice and Green grams,250,231,205,26,0,2,6,1,0,5,6,,240,0,,"19 Jan 2026, 12:30:25","19 Jan 2026, 13:30:34",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 6 an increase from 4 this is because parents didn't top up their accounts on time,Actual meals served today were 231 a decrease from 245 this is some students were absent today,@Catherine Wanjiru
,Kindiga Primary & Junior Secondary School,2026-01-19,Rice and GG,195,184,168,16,0,2,4,1,4,2.0,2.5,,190,00,,"19 Jan 2026, 12:40:30","19 Jan 2026, 13:30:40",,The food was Hot and delicious..,Queues were orderly with the help of TOD.,"Failed taps increased to 4 from Friday's 3,parents did not top up accounts.","Successful taps decreased to 184 from 193,some students were absent today.",@James Mbugua SC Kindiga Primary
,Githima Primary,2026-01-19,White rice and green grams,265,272,247,25,4,2,1,1,5,0,0,,275,4,,"19 Jan 2026, 12:30:33","19 Jan 2026, 13:30:36",,The food was delicious,I managed the queue with the help of the deputy headteacher.,We had one failed tap which is a decrease from Friday's 2 failed taps.Most of the accounts were topped up on time today.,We had 272 actual meals which is an increase from Friday's 262 actual meals.Most kids were present today and accounts were topped up on time today.,@Brenda kamawe Githima primary and junior secondary school
,Gatina Primary School,2026-01-19,White rice and Greengrams,430,442,379,63,0,3,12,3,2,0,0,,450,0,,"19 Jan 2026, 12:38:03","19 Jan 2026, 13:35:15",,Food was warm and delicious,Line was smooth and orderly,"Failed taps were 12 a decrease compared to last week friday's number of 19, More parents managed to top up the accounts.",Actual meal served were 442 an increase compared to last week friday's number of 429. This was due to high turn up and more accounts had sufficient fund.,@Kang'ethe Dennis
,Kiawaiguru Primary School,2026-01-19,Rice and Green Grams,220,202,183,19,2,2,1,3,3,5,5,,220,2,,"19 Jan 2026, 12:30:00","19 Jan 2026, 13:10:00",,Lunch was delicious.,Queue transitioned  class to class in an oderly way.,Failed taps was 1 just like on Friday.The parent wasn’t able to top up on time.,Actual meals served decreased from Friday’s 218 to today 202.A number of pupils were absent today.,@KIAWAIGURU PRIMARY SCHOOL
,Kiawairia Primary,2026-01-19,Rice and Greengrams,130,130,115,15,2,2,5,1,0,0,0,,130,2,,"19 Jan 2026, 12:00:39","19 Jan 2026, 13:30:54",,Food was hot and delicious,Lines were neat and ordely,"We had 5 failed taps an increase from 1, some parents didn't top up on time",We had 115 successful taps a decrease from 120 turn up was low,@Mary kimani SC kiawairia comprehensive school
,Kiawairia Secondary School,2026-01-19,White rice and green grams,50,42,42,0,0,2,0,0,6,2,3,,50,0,,"19 Jan 2026, 13:25:23","19 Jan 2026, 13:45:28",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps decreased from 1 to 0 parents topped up their accounts on time,Actual meals increased from 40 to 42 more grade 10 students are continuing to join to our school,@Patrick Kariuki Kiawaria secondary school Tapper
