Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,PCEA Matuguta Primary & Junior Secondary School,2026-01-20,Rice and Beans,460,464,424,40,2,3,13,0,0,0,0,,470,3,,"20 Jan 2026, 12:30:03","20 Jan 2026, 13:30:14",,Food was delicious,Queue was well managed,Failed taps were 13 an increase of 2 taps from yesterday's 11 failed taps.Respective parents had not topped up.,Actual meals  were 464 an increase of 7 taps from yesterday's 457 actual meals. Some absent students reported to school,@Matuguta primary
,Kiambururu Comprehensive School,2026-01-20,White Rice and Beans,270,279,251,28,0,3,7,0,1,0,0,,280,0,,"20 Jan 2026, 12:20:35","20 Jan 2026, 13:30:41",,The food was hot and delicious.The kids enjoyed,Line management was smooth and fast,Failed taps decreased from 9 to 7.Some parents still hadn't topped up,Actual meals served increased from 263 to 279.There was a good student turnout today,@Kiambururu Comprehensive School
,Gikang'a Kageche Secondary School,2026-01-20,Rice and Beans,300,310,310,0,0,3,3,3,6,0,0,,320,0,,"20 Jan 2026, 13:07:04","20 Jan 2026, 13:45:12",,Food was delicious,Queue was perfectly managed by the help of TOD,Today failed tap was 3 an increase from yesterday which was 2.,Today's successful taps was 310 a increase from yesterday which was 289.student turn out was high,@Pauline Gatimu
,Gatitu Primary,2026-01-20,RICE AND BEANS.,380,384,349,35,0,3,10,0,3,00,0,,385,1,,"20 Jan 2026, 12:15:02","20 Jan 2026, 13:35:10",,Food served was yummy  and enough for all.,Order was maintained under ToD's cordinance.,A decrease in failed taps from 16 to 10...some of the parents that I called topped up.,Successful taps increased by 12 from 372 to 384 today.. students were present and respective accounts funded.,@Wambui ikonya -sc- Gatitu comprehensive
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-20,Rice and Beans,290,299,275,24,0,2,10,1,0,0,0,,300,0,,"20 Jan 2026, 12:36:59","20 Jan 2026, 13:50:08",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 9 to 10, we reminded kids to request their parents to top up","The number of actual meals rose from 286 to 299,parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Githima Primary,2026-01-20,White rice and beans,275,271,245,26,4,2,0,1,2,1,1,,273,4,,"20 Jan 2026, 12:30:53","20 Jan 2026, 13:30:59",,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 0 failed taps which is a decrease from yesterday's 1 failed tap.Most accounts were topped up and on time.,We had 271 actual meals served which is a decrease from yesterday's 272 actual meals served.A kid was most probably absent today or didn't queue to be tapped.,@Brenda kamawe Githima primary and junior secondary school
,Kiawairia Primary,2026-01-20,Rice and Greengrams,130,139,124,15,2,1,1,1,0,0,0,,140,2,,"20 Jan 2026, 12:00:01","20 Jan 2026, 13:30:05",,Food was hot and delicious,Lines were neat and ordely,We had 1 failed taps a decrease from 5 some parents topped up on time,We had 124 successful taps an increase from 115 turn out was good,@Mary kimani SC kiawairia comprehensive school
,Kiawairia Secondary School,2026-01-20,White rice and beans,50,52,52,0,0,2,0,0,1,0,0,,60,0,,"20 Jan 2026, 13:25:31","20 Jan 2026, 13:35:41",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps remained 0 as of yesterday parents topped up their accounts on time,"Number of actual meals increased from 42 to 52 , students reported fully today",@Patrick Kariuki Kiawaria secondary school Tapper
,Ciiko Primary,2026-01-20,Rice and Beans,985,1002,927,75,0,5,4,2,12,0,0,0,990,0,5,"20 Jan 2026, 12:30:45","20 Jan 2026, 13:26:11",We expected the same turn out as today.,Food was hot and delicious,The queue was managed by the teacher on duty,Failed taps  reduced significantly from 18 to 4.,Successful taps increased from 978 to 1002. A new record for  meals served.,@Ciiko Comprehensive school -SL- Samy Migwi
,Kahunira Secondary School,2026-01-20,White rice & Beans,120,116,116,0,0,3,4,1,1,0,0,0,125,0,3,"20 Jan 2026, 13:00:57","20 Jan 2026, 13:30:14","Expecting some students to resume back to school,who were sent for school fee",Food was delicious,Line was well managed by TOD,"Failed taps increased 1 to 4, parents didn't top up their accounts","Meals served today increased from 95 to 116, some students resume back to school",@Tapper kahunira secondary
,Kahunira Comprehensive School,2026-01-20,White Rice & Beans,750,753,693,60,0,4,17,1,5,00,0,0,750,0,4,"20 Jan 2026, 12:40:35","20 Jan 2026, 13:35:43",Normal school program,Food was hot and delicious.,Queue management was well executed by teacher on duty.,"Failed taps increased from 11 to 17,some parents didn't make timely payment.","Actual meals served today increased from 734 to 753,this is as a result of increased students turn out.",@Mwangi Mary Kahunira Comprehensive
,Kiababu Primary School,2026-01-20,Rice and beans,230,256,231,25,0,2,10,0,4,0,0,0,260,0,2,"20 Jan 2026, 12:40:17","20 Jan 2026, 13:30:31",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 14 to 10 as some parents managed to pay on Time,Successful taps increased from 250 to 256 as most students reported today,@kiaibabu primary school
,Githunguri Technical & Secondary School,2026-01-20,Rice and beans,187,204,204,0,0,2,8,4,6,0,0,17,215,0,2,"20 Jan 2026, 13:25:55","20 Jan 2026, 14:00:01",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 8 which is an increase compared from 6 to 8 parents didn't top up,The actual meal served today was 204 which is an increase compared from 174 to 204 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
