Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Mukuyu Secondary School,2026-01-27,Rice and western,330,319,319,0,0,3,18,0,4,12,4,,340,0,,"27 Jan 2026, 12:40:45","27 Jan 2026, 13:10:54",,Food was hot and delicious,Queue was well managed,Failed taps increases from 14 to 18 some parents didn't top up,Successful taps increases from 318 to 319.we had grade 10 students who was admitted,@Mukuyu Secondary School
,Ihiga Primary,2026-01-27,Rice and Western,165,172,158,14,0,2,0,0,0,0,0,,160,0,,"27 Jan 2026, 12:40:57","27 Jan 2026, 13:15:12",,Food was Enough.,Queues were manageable.,Failed taps were 0 a decrease from yesterday's which was 2.Parents topped up their accounts on time.,Successful taps were 172 an increase from yesterday's which was 160.Today's turn up was high.,@Naomi SC-Ihiga Comprehensive
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-27,Rice and Western,250,257,242,15,0,2,8,0,4,0,0,,270,0,,"27 Jan 2026, 12:36:31","27 Jan 2026, 13:40:40",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 4 to 8, some accounts had insufficient balances.","The number of actual meals dropped from 287 to 257, kids were sent home for school fees",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,GATHAITHI PRIMARY,2026-01-27,"Rice, Western and Bananas",455,469,424,45,2,3,13,0,0,00,0,,470,2,,"27 Jan 2026, 12:40:28","27 Jan 2026, 13:40:33",,"Food was great, kids enjoyed the bananas",One teacher assisted with queue management,Failed taps dropped from 15 to 13. We still have parents unable to top up,Successful Taps increased from 453 to 469. Some kids showed up due to bananas,@P.C.E.A Gathaithi primary and Junior secondary school
,Githioro Primary School,2026-01-27,Rice and Western,340,332,306,26,0,2,13,2,7,3,4,,340,0,,"27 Jan 2026, 12:30:49","27 Jan 2026, 13:35:54",,Food was appetising,Line management was organised assisted by tod,"Failed taps increased from yesterdayâ€™s 4 to 13 today, some parents did not top up their accounts on time  upon reaching them","Successful taps  decreased from 337 to 332 today, most parents did not top up their accounts.",@GITHIORO COMPREHENSIVE
,PCEA Matuguta Secondary School,2026-01-27,White Rice and Western Ndengu,130,124,124,0,0,2,6,0,7,00,0,,125,00,,"27 Jan 2026, 13:30:07","27 Jan 2026, 13:45:18",,Food was hot and delicious,Queues were orderly and well managed by the help of the tod,Failed taps today were 06 higher than yesterday's 03 most of the parents didn't top up on time,Successful taps today were 124 Lower than the projected meals that were 130 &also lower than yesterday's 126,@Njeri -Matuguta secondary school
,Kiawairia Secondary School,2026-01-27,White rice and western,55,56,56,0,0,2,0,0,0,0,0,,58,0,,"27 Jan 2026, 13:25:55","27 Jan 2026, 13:35:00",,Food was appetizing and yummy,Line management was transitioning good,Number of failed taps decreased from 3 to 0 parents topped up their accounts on time,number of actual meals increased from 52 to 56 those who had failed taps yesterday topped up their accounts and also students reported in good numbers today,@Patrick Kariuki Kiawaria secondary school Tapper
,Gikang'a Kageche Secondary School,2026-01-27,Rice and Western,310,317,317,0,0,3,13,1,8,0,0,,320,0,,"27 Jan 2026, 13:10:39","27 Jan 2026, 13:50:45",,Food was delicious,Queue was well managed by TOD  and Deputy Principal,Today's failed taps increased from 6 to 13 . parents didn't top up on time,Today's successful taps increased from 303 to317.Turn out was high,@Pauline Gatimu
,Mathanja Priamry School,2026-01-27,rice and western,205,206,182,24,0,2,2,0,2,0,0,,208,0,,"27 Jan 2026, 12:20:57","27 Jan 2026, 13:30:05",,food was delicious,I managed the queue without any assistance,today we had 2 failed taps same as yesterday. parents didn't top-up on time.,today we had 206 actual meals served an increase compared to yesterday 200. more kids were present today.,@mathanja primary school
,Gatina Primary School,2026-01-27,White rice and western,465,474,408,66,0,3,13,0,1,0,0,,475,0,,"27 Jan 2026, 12:30:16","27 Jan 2026, 13:35:21",,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 13 a decrease compared to yesterday's number of 18, more parents managed to credit account on time.","Actual meal served were 474 an increase from yesterday's number of 457, this was due to high turn up and more accounts had sufficient funds.",@Kang'ethe Dennis
,Kahunira Secondary School,2026-01-27,White rice and western,155,148,148,0,0,3,7,0,4,0,0,0,160,0,3,"27 Jan 2026, 13:00:07","27 Jan 2026, 13:30:13",Expecting students who had failed taps to top up on time,Food was delicious,Line was well managed by TOD,"Failed taps increased from 4 to 7, parents didn't top up on time","Meal served today decrease from 152 to 148, parents didn't top up on time",@Tapper kahunira secondary
,Kahunira Comprehensive School,2026-01-27,"White Rice, Western Ndengu & Bananas",750,740,676,64,0,4,20,0,0,0,0,0,740,0,4,"27 Jan 2026, 12:40:15","27 Jan 2026, 13:35:24",We are expecting the same turn out as today.,"Food was well prepared,hot , delicious and arrived on time.",Queue management was well conducted by teacher on duty to eliminate long wait time.,"Failed taps increased by 4, yesterday we had 16 failed taps while today we had 20,this means that some parents didn't top up their accounts.","740 actual meals served today,a decrease from 744 served yesterday, some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
,Githunguri Technical & Secondary School,2026-01-27,Rice and western,227,227,227,0,0,2,5,0,13,0,0,0,230,0,2,"27 Jan 2026, 13:25:42","27 Jan 2026, 13:55:53",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 5 which is a increase compared from 3 to 5 parents didn't top up,Actual meal served today was 227 which is an increase compared from 211 to 227 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kiababu Primary School,2026-01-27,Rice and western,270,261,234,27,0,2,9,0,2,2,3,0,262,0,2,"27 Jan 2026, 12:40:59","27 Jan 2026, 13:30:11",Expecting more kids,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 10 to 9 as some parents did not manage to pay on Time,Successful taps decreased from 265 to 264 as some parents did not manage to pay on Time,@kiaibabu primary school
,Ciiko Primary,2026-01-27,Rice and western,990,985,912,73,0,5,16,0,8,2,3,0,990,0,5,"27 Jan 2026, 12:00:48","27 Jan 2026, 13:35:01",We expected  failed taps will reduce thus projecting 990,Food was hot and delicious,Queue  was managed by teacher on duty,Failed taps increased from  12 to 16.,Successful taps increased from 898 to 912,@Ciiko Comprehensive school -SL- Samy Migwi
